gene_id	TCGA-BH-A0DO-01B-11R-A12D-07	gene_id	TCGA-BH-A0DO-11A-22R-A12D-07
P4HA1|5033	742.5128	P4HA1|5033	711.2299
P4HA2|8974	840.7597	P4HA2|8974	586.7074
P4HA3|283208	85.4638	P4HA3|283208	6.4935
P4HB|5034	17094.2294	P4HB|5034	11944.9962
P4HTM|54681	739.9562	P4HTM|54681	438.5027
P704P|641455	10.5917	P704P|641455	19.0985
PA2G4P4|647033	24.8356	PA2G4P4|647033	35.5233
PA2G4|5036	2100.4383	PA2G4|5036	2989.3048
PAAF1|80227	592.4032	PAAF1|80227	354.4691
PABPC1L|80336	185.5369	PABPC1L|80336	215.0497
PABPC1|26986	25222.7904	PABPC1|26986	37584.7976
PABPC3|5042	239.5909	PABPC3|5042	381.207
PABPC4L|132430	48.9408	PABPC4L|132430	131.398
PABPC4|8761	2503.6523	PABPC4|8761	3046.6005
PABPC5|140886	24.1052	PABPC5|140886	53.093999999999994
PABPN1|8106	1654.5471	PABPN1|8106	1922.1047
PACRGL|133015	266.618	PACRGL|133015	357.5248
PACRG|135138	16.0701	PACRG|135138	48.1283
PACS1|55690	3668.0058	PACS1|55690	2786.4782
PACS2|23241	1069.7589	PACS2|23241	1055.0038
PACSIN1|29993	55.1497	PACSIN1|29993	7.6394
PACSIN2|11252	926.954	PACSIN2|11252	1576.0122
PACSIN3|29763	510.9569	PACSIN3|29763	575.2483
PADI2|11240	768.0789	PADI2|11240	7413.6746
PAF1|54623	1396.6399	PAF1|54623	1098.5485
PAFAH1B1|5048	2909.7882	PAFAH1B1|5048	4371.2758
PAFAH1B2|5049	700.1461	PAFAH1B2|5049	595.4927
PAFAH1B3|5050	1371.9832	PAFAH1B3|5050	306.4859
PAFAH2|5051	545.2885	PAFAH2|5051	449.1979
PAG1|55824	109.9343	PAG1|55824	198.6249
PAH|5053	27.7575	PAH|5053	7.6394
PAICS|10606	2887.8744	PAICS|10606	2460.275
PAIP1|10605	1127.4653	PAIP1|10605	1182.9641
PAIP2B|400961	196.859	PAIP2B|400961	525.974
PAIP2|51247	1722.4251	PAIP2|51247	1924.7517
PAK1IP1|55003	269.5398	PAK1IP1|55003	354.4691
PAK1|5058	1697.9547	PAK1|5058	1221.5432
PAK2|5062	2728.2688	PAK2|5062	2230.3285
PAK3|5063	8.0351	PAK3|5063	105.042
PAK4|10298	1985.3908	PAK4|10298	1067.9908
PAK6|56924	313.2177	PAK6|56924	332.5898
PAK7|57144	38.7144	PAK7|57144	172.2689
PALB2|79728	547.4799	PALB2|79728	421.69599999999997
PALLD|23022	5414.5362	PALLD|23022	7739.1138
PALM2-AKAP2|445815	1060.1315	PALM2-AKAP2|445815	2504.3545
PALM2|114299	58.7655	PALM2|114299	78.1169
PALM3|342979	33.2359	PALM3|342979	35.1413
PALMD|54873	908.3272	PALMD|54873	1834.6066
PALM|5064	612.1256	PALM|5064	618.411
PAMR1|25891	177.8671	PAMR1|25891	872.0397
PAM|5066	1278.3053	PAM|5066	2703.2086
PAN2|9924	672.3886	PAN2|9924	920.1681
PAN3|255967	1585.4638	PAN3|255967	1790.2979
PANK1|53354	134.0394	PANK1|53354	61.4973
PANK2|80025	505.8437	PANK2|80025	432.7731
PANK3|79646	1227.1731	PANK3|79646	892.2842
PANK4|55229	335.2812	PANK4|55229	274.2552
PANX1|24145	560.263	PANX1|24145	351.0313
PANX2|56666	56.6107	PANX2|56666	50.8021
PAOX|196743	93.4989	PAOX|196743	123.7586
PAPD4|167153	1435.7195	PAPD4|167153	1289.5339999999999
PAPD5|64282	263.6961	PAPD5|64282	412.5286
PAPD7|11044	561.7239	PAPD7|11044	669.5951
PAPLN|89932	281.9576	PAPLN|89932	388.4645
PAPOLA|10914	3920.7451	PAPOLA|10914	3864.7823
PAPOLG|64895	365.2301	PAPOLG|64895	468.2964
lowly_expressed	lowly_expressed	PAPPA2|60676	14.1329
PAPPA|5069	59.5325	PAPPA|5069	77.9221
PAPSS1|9061	2219.1381	PAPSS1|9061	2954.1635
PAPSS2|9060	453.981	PAPSS2|9060	484.7212
PAQR3|152559	230.4785	PAQR3|152559	370.5424
PAQR4|124222	466.0847	PAQR4|124222	177.67
PAQR5|54852	364.8649	PAQR5|54852	136.7456
PAQR6|79957	76.6983	PAQR6|79957	45.4545
PAQR7|164091	352.0818	PAQR7|164091	443.0863
PAQR8|85315	226.4427	PAQR8|85315	200.1528
PAR-SN|347746	97.1512	PAR-SN|347746	265.7792
PAR5|8123	35.0621	PAR5|8123	142.0932
PARD3B|117583	130.0219	PARD3B|117583	166.5393
PARD3|56288	818.1154	PARD3|56288	1895.34
PARD6A|50855	37.6187	PARD6A|50855	47.3644
PARD6B|84612	401.7531	PARD6B|84612	300.9931
PARD6G|84552	228.2688	PARD6G|84552	509.9312
PARG|8505	485.756	PARG|8505	483.5752
PARK2|5071	75.6026	PARK2|5071	162.7196
PARK7|11315	2861.2126	PARK7|11315	2615.3552
PARL|55486	709.6421	PARL|55486	946.9060000000001
PARM1|25849	1080.7159	PARM1|25849	816.2719999999999
PARN|5073	1822.1329	PARN|5073	1063.0252
PARP10|84875	672.3886	PARP10|84875	829.6409
PARP11|57097	446.3112	PARP11|57097	442.7044
PARP12|64761	527.3923	PARP12|64761	435.0649
PARP14|54625	1081.0811	PARP14|54625	1299.0833
PARP15|165631	15.3397	PARP15|165631	10.3132
PARP16|54956	290.7232	PARP16|54956	462.5668
PARP1|142	6172.7538	PARP1|142	2603.8961
PARP2|10038	395.5442	PARP2|10038	441.1765
PARP3|10039	482.469	PARP3|10039	707.7922
PARP4|143	1410.8839	PARP4|143	1511.4591
PARP6|56965	753.8349	PARP6|56965	911.7647
PARP8|79668	189.1892	PARP8|79668	414.8205
PARP9|83666	1351.6034	PARP9|83666	910.6646
PARS2|25973	185.5369	PARS2|25973	166.1574
PART1|25859	45.6538	PART1|25859	80.5959
PARVA|55742	2412.3448	PARVA|55742	2681.0542
PARVB|29780	318.1154	PARVB|29780	318.9458
PARVG|64098	115.4127	PARVG|64098	138.6555
PASK|23178	250.5478	lowly_expressed	lowly_expressed
PATL1|219988	1282.6881	PATL1|219988	1219.6333
PATL2|197135	5.4785	PATL2|197135	12.987
PATZ1|23598	3179.328	PATZ1|23598	1707.4102
PAWR|5074	363.7692	PAWR|5074	377.3873
PAX2|5076	12.7831	PAX2|5076	8.7853
PAX5|5079	19.3572	lowly_expressed	lowly_expressed
PAX6|5080	46.3842	PAX6|5080	78.304
PAX8|7849	89.8466	PAX8|7849	24.8281
PAX9|5083	356.0993	PAX9|5083	96.2567
PAXIP1|22976	1103.3747	PAXIP1|22976	459.7288
PBK|55872	44.9233	PBK|55872	21.3904
PBLD|64081	177.8671	PBLD|64081	178.7624
PBRM1|55193	1899.1965	PBRM1|55193	1918.2582
PBX1|5087	9512.4178	PBX1|5087	5541.2529
PBX2|5089	1149.7443	PBX2|5089	1302.139
PBX3|5090	176.4061	PBX3|5090	395.7219
PBX4|80714	20.8181	PBX4|80714	19.8625
PBXIP1|57326	2937.5457	PBXIP1|57326	3008.7853
PCBD1|5092	837.8378	PCBD1|5092	1029.4118
PCBD2|84105	586.5595	PCBD2|84105	331.9328
PCBP1|5093	5780.4967	PCBP1|5093	5342.628000000001
PCBP2|5094	9526.7495	PCBP2|5094	13751.7036
PCBP3|54039	16.0701	PCBP3|54039	31.7036
PCBP4|57060	438.2761	PCBP4|57060	614.9733
PCCA|5095	800.9131	PCCA|5095	560.6723
PCCB|5096	1791.7641	PCCB|5096	1166.1536
lowly_expressed	lowly_expressed	PCDH10|57575	18.3346
PCDH11X|27328	6.5741	PCDH11X|27328	69.1367
PCDH12|51294	303.5062	PCDH12|51294	320.0917
PCDH17|27253	232.2863	PCDH17|27253	72.1925
PCDH18|54510	486.4865	PCDH18|54510	1079.45
PCDH19|57526	36.8882	PCDH19|57526	195.9511
PCDH1|5097	2554.7845	PCDH1|5097	1536.2872
PCDH20|64881	11.3221	PCDH20|64881	9.5493
PCDH7|5099	335.2812	PCDH7|5099	676.4706
PCDH9|5101	9.496	PCDH9|5101	75.2483
PCDHA10|56139	30.8181	PCDHA10|56139	192.8571
PCDHA11|56138	58.1373	PCDHA11|56138	46.4706
PCDHA12|56137	82.8159	PCDHA12|56137	45.7525
PCDHA13|56136	11.0811	PCDHA13|56136	14.5493
PCDHA1|56147	24.4631	PCDHA1|56147	12.2651
PCDHA2|56146	9.1563	PCDHA2|56146	20.7372
PCDHA3|56145	78.1885	PCDHA3|56145	63.4874
PCDHA4|56144	131.1359	PCDHA4|56144	27.4446
PCDHA5|56143	14.8247	PCDHA5|56143	16.505
PCDHA6|56142	70.0767	PCDHA6|56142	130.0573
PCDHA7|56141	17.3448	PCDHA7|56141	15.5768
PCDHA8|56140	5.0365	PCDHA8|56140	9.0947
lowly_expressed	lowly_expressed	PCDHA9|9752	9.8663
PCDHAC1|56135	10.4821	PCDHAC1|56135	11.630999999999998
PCDHAC2|56134	25.7889	PCDHAC2|56134	15.4813
PCDHB10|56126	28.4879	PCDHB10|56126	89.3812
PCDHB11|56125	22.6443	PCDHB11|56125	54.6218
PCDHB12|56124	46.019	PCDHB12|56124	79.45
PCDHB13|56123	40.5405	PCDHB13|56123	95.4927
PCDHB14|56122	145.3616	PCDHB14|56122	256.3025
PCDHB15|56121	19.7224	PCDHB15|56121	43.5447
PCDHB16|57717	78.1592	PCDHB16|57717	233.7662
lowly_expressed	lowly_expressed	PCDHB17|54661	6.8755
PCDHB18|54660	16.0701	PCDHB18|54660	25.5921
PCDHB19P|84054	7.6698	PCDHB19P|84054	21.7723
PCDHB2|56133	79.9854	PCDHB2|56133	145.9129
PCDHB3|56132	32.5055	PCDHB3|56132	105.042
PCDHB4|56131	205.2593	PCDHB4|56131	309.3965
PCDHB5|26167	34.6969	PCDHB5|26167	228.0367
PCDHB6|56130	105.5515	PCDHB6|56130	156.2261
PCDHB7|56129	136.2308	PCDHB7|56129	185.6379
PCDHB8|56128	47.4799	PCDHB8|56128	91.2911
PCDHB9|56127	30.3141	PCDHB9|56127	129.4882
PCDHGA10|56106	29.9489	PCDHGA10|56106	188.0825
PCDHGA11|56105	17.1183	PCDHGA11|56105	40.8556
PCDHGA12|26025	16.8006	PCDHGA12|26025	21.0084
lowly_expressed	lowly_expressed	PCDHGA1|56114	16.4248
PCDHGA2|56113	143.908	PCDHGA2|56113	288.7395
PCDHGA3|56112	17.1658	PCDHGA3|56112	81.78
PCDHGA4|56111	9.8612	PCDHGA4|56111	91.8449
PCDHGA5|56110	17.8013	PCDHGA5|56110	76.3866
PCDHGA6|56109	18.6267	PCDHGA6|56109	110.0
PCDHGA7|56108	18.886	PCDHGA7|56108	73.2391
lowly_expressed	lowly_expressed	PCDHGA8|9708	10.3132
PCDHGA9|56107	59.5654	PCDHGA9|56107	215.6188
PCDHGB1|56104	5.4785	PCDHGB1|56104	109.5531
PCDHGB2|56103	36.8882	PCDHGB2|56103	73.2277
PCDHGB3|56102	8.0351	PCDHGB3|56102	68.4454
PCDHGB4|8641	17.531	PCDHGB4|8641	65.0726
PCDHGB5|56101	86.7933	PCDHGB5|56101	286.356
PCDHGB6|56100	81.4463	PCDHGB6|56100	176.9481
PCDHGB7|56099	189.2768	PCDHGB7|56099	417.3033
PCDHGC3|5098	1206.008	PCDHGC3|5098	2623.1398
lowly_expressed	lowly_expressed	PCDHGC4|56098	6.1115
lowly_expressed	lowly_expressed	PCDHGC5|56097	19.5187
PCDP1|200373	36.523	PCDP1|200373	6.8755
PCF11|51585	1645.7268	PCF11|51585	1944.2322
PCGF1|84759	222.4251	PCGF1|84759	210.084
PCGF2|7703	1027.6333	PCGF2|7703	620.2330000000001
PCGF3|10336	1448.1373	PCGF3|10336	1547.3644
PCGF5|84333	823.2286	PCGF5|84333	2433.1551
PCGF6|84108	139.8831	PCGF6|84108	175.7066
PCID2|55795	907.962	PCID2|55795	801.3751
PCIF1|63935	989.4083	PCIF1|63935	1419.0222
PCK1|5105	64.6457	PCK1|5105	579.068
PCK2|5106	804.2367	PCK2|5106	452.2536
PCLO|27445	418.5537	PCLO|27445	634.0718
PCM1|5108	5921.1103	PCM1|5108	4926.6616
PCMT1|5110	1228.634	PCMT1|5110	1333.0787
PCMTD1|115294	4175.6757	PCMTD1|115294	2495.0344
PCMTD2|55251	1543.0972	PCMTD2|55251	2359.4347
PCNA|5111	1284.8795	PCNA|5111	1039.343
PCNP|57092	2409.7882	PCNP|57092	3439.6486
PCNT|5116	946.3112	PCNT|5116	819.7097
PCNXL2|80003	471.8773	PCNXL2|80003	562.6432
PCNXL3|399909	2373.9956	PCNXL3|399909	1150.1146
PCNX|22990	1424.0321	PCNX|22990	2668.4492
PCOLCE2|26577	115.4127	PCOLCE2|26577	376.6234
PCOLCE|5118	1065.9679	PCOLCE|5118	1219.5264
PCOTH|542767	50.9861	PCOTH|542767	17.9488
PCP2|126006	21.9138	PCP2|126006	14.5149
PCP4L1|654790	14.244000000000002	PCP4L1|654790	35.5233
PCP4|5121	18.2615	PCP4|5121	6.4935
PCSK1N|27344	5.1132	lowly_expressed	lowly_expressed
PCSK1|5122	12.7831	lowly_expressed	lowly_expressed
PCSK4|54760	197.5895	PCSK4|54760	29.4118
PCSK5|5125	121.2564	PCSK5|5125	121.0848
PCSK6|5046	1367.0562	PCSK6|5046	662.3377
PCSK7|9159	713.2213	PCSK7|9159	542.4752
PCTP|58488	342.9511	PCTP|58488	458.7471
PCYOX1L|78991	295.8364	PCYOX1L|78991	244.4614
PCYOX1|51449	3246.8955	PCYOX1|51449	4518.3346
PCYT1A|5130	295.4711	PCYT1A|5130	337.6623
PCYT1B|9468	20.4529	PCYT1B|9468	53.8579
PCYT2|5833	380.2045	PCYT2|5833	318.9458
PC|5091	580.7159	PC|5091	665.0115
PDAP1|11333	1812.2717	PDAP1|11333	1218.4874
PDCD10|11235	753.8349	PDCD10|11235	577.1581
PDCD11|22984	907.962	PDCD11|22984	1072.5745
PDCD1LG2|80380	28.1227	PDCD1LG2|80380	97.7846
PDCD1|5133	7.3046	PDCD1|5133	8.4034
PDCD2L|84306	109.2038	PDCD2L|84306	97.7846
PDCD2|5134	646.8225	PDCD2|5134	780.3667
PDCD4|27250	5553.0972	PDCD4|27250	11991.9251
PDCD5|9141	457.6333	PDCD5|9141	443.8503
PDCD6IP|10015	5159.6056	PDCD6IP|10015	4611.5355
PDCD6|10016	1404.6749	PDCD6|10016	1223.0710000000001
PDCD7|10081	363.4039	PDCD7|10081	640.1833
PDCL3|79031	350.9861	PDCL3|79031	311.6883
PDCL|5082	512.0526	PDCL|5082	677.9985
PDDC1|347862	1569.3937	PDDC1|347862	1098.1665
PDE10A|10846	60.9934	PDE10A|10846	134.4538
PDE11A|50940	86.5595	PDE11A|50940	169.5951
PDE12|201626	758.2177	PDE12|201626	676.4706
PDE1A|5136	66.8371	PDE1A|5136	97.7846
PDE1B|5153	119.7955	PDE1B|5153	223.453
PDE1C|5137	74.5069	PDE1C|5137	305.5768
PDE2A|5138	189.1892	PDE2A|5138	737.204
PDE3A|5139	42.7319	PDE3A|5139	61.8793
PDE3B|5140	74.1417	PDE3B|5140	288.0061
PDE4A|5141	1786.3404	PDE4A|5141	419.7861
PDE4B|5142	674.9452	PDE4B|5142	2198.2429
lowly_expressed	lowly_expressed	PDE4C|5143	9.1673
PDE4DIP|9659	1222.7904	PDE4DIP|9659	1376.2414
PDE4D|5144	153.3528	PDE4D|5144	177.2956
PDE5A|8654	398.3784	PDE5A|8654	1567.1276
PDE6B|5158	281.2272	PDE6B|5158	124.5225
PDE6D|5147	297.6625	PDE6D|5147	255.9206
PDE6G|5148	6.5741	lowly_expressed	lowly_expressed
PDE7A|5150	501.4171	PDE7A|5150	1612.6623
PDE7B|27115	100.4383	PDE7B|27115	204.7364
PDE8A|5151	745.4346	PDE8A|5151	474.4079
PDE8B|8622	2125.2739	PDE8B|8622	152.0244
PDE9A|5152	94.5946	PDE9A|5152	606.5699
PDF|64146	85.5442	PDF|64146	95.0458
PDGFA|5154	401.0226	PDGFA|5154	1943.0863
PDGFB|5155	452.1549	PDGFB|5155	611.1536
PDGFC|56034	527.7575	PDGFC|56034	1604.2781
PDGFD|80310	467.1293	PDGFD|80310	1387.7005
PDGFRA|5156	1583.8678	PDGFRA|5156	3469.8969
PDGFRB|5159	3328.3419	PDGFRB|5159	3744.8434
PDGFRL|5157	260.4091	PDGFRL|5157	614.5913
PDHA1|5160	817.5310000000001	PDHA1|5160	1198.0519
PDHB|5162	1363.4039	PDHB|5162	1064.5531
PDHX|8050	1249.2549	PDHX|8050	708.2659
PDIA3P|171423	2482.8342	PDIA3P|171423	1794.4996
PDIA3|2923	10287.9511	PDIA3|2923	7553.3117
PDIA4|9601	5319.2111	PDIA4|9601	2318.1818
PDIA5|10954	680.4237	PDIA5|10954	301.3751
PDIA6|10130	5066.9832	PDIA6|10130	4526.9481
PDIK1L|149420	751.6435	PDIK1L|149420	551.5661
PDK1|5163	330.8985	PDK1|5163	616.5011
PDK2|5164	1016.4354	PDK2|5164	1288.3881
PDK3|5165	237.0343	PDK3|5165	343.3919
PDK4|5166	1831.6289	PDK4|5166	4197.861
PDLIM1|9124	13341.4901	PDLIM1|9124	3348.7395
PDLIM2|64236	390.0657	PDLIM2|64236	387.3186
PDLIM3|27295	476.26	PDLIM3|27295	1781.5126
PDLIM4|8572	471.1468	PDLIM4|8572	855.9969
PDLIM5|10611	4394.4485	PDLIM5|10611	4296.0275
PDLIM7|9260	802.0453	PDLIM7|9260	926.6616
PDP1|54704	1109.569	PDP1|54704	1225.3629
PDP2|57546	145.3616	PDP2|57546	262.796
PDPK1|5170	2221.6472	PDPK1|5170	1802.4561
PDPN|10630	182.615	PDPN|10630	411.0008
PDPR|55066	656.9576	PDPR|55066	1673.0672
PDRG1|81572	453.2505	PDRG1|81572	347.5936
PDS5A|23244	2879.8393	PDS5A|23244	3605.042
PDS5B|23047	1616.1432	PDS5B|23047	1390.7563
PDSS1|23590	76.8079	PDSS1|23590	84.2322
PDSS2|57107	398.466	PDSS2|57107	401.0695
PDXDC1|23042	6304.9671	PDXDC1|23042	2742.5516
PDXDC2|283970	214.0248	PDXDC2|283970	242.9335
PDXK|8566	1667.6406	PDXK|8566	2468.2964
PDXP|57026	171.6581	PDXP|57026	185.657
PDZD11|51248	536.8882	PDZD11|51248	469.0604
PDZD2|23037	647.9182	PDZD2|23037	1513.751
PDZD4|57595	78.1592	PDZD4|57595	139.0374
lowly_expressed	lowly_expressed	PDZD7|79955	7.2574
PDZD8|118987	518.992	PDZD8|118987	589.7632
PDZK1IP1|10158	1646.092	PDZK1IP1|10158	1007.2574
PDZK1P1|728939	12.0526	PDZK1P1|728939	22.9183
PDZK1|5174	92.4032	PDZK1|5174	238.7319
PDZRN3|23024	772.4617	PDZRN3|23024	1136.3636
PDZRN4|29951	5.4785	PDZRN4|29951	50.0382
PEA15|8682	14427.3192	PEA15|8682	4230.7105
PEAR1|375033	228.9993	PEAR1|375033	443.0863
PEBP1|5037	5668.0058	PEBP1|5037	7426.2796
lowly_expressed	lowly_expressed	PEBP4|157310	24.0642
PECAM1|5175	924.0321	PECAM1|5175	1430.0993
PECI|10455	724.2439999999999	PECI|10455	967.1199
PECR|55825	98.046	PECR|55825	142.4905
PEF1|553115	1322.4982	PEF1|553115	1378.1513
PEG10|23089	2693.9372	PEG10|23089	4982.4293
lowly_expressed	lowly_expressed	PEG3AS|100169890	10.5004
PEG3|5178	283.9408	PEG3|5178	839.2857
PELI1|57162	1169.4668	PELI1|57162	2221.1612
PELI2|57161	200.1461	PELI2|57161	828.495
PELI3|246330	342.5858	PELI3|246330	344.5378
PELO|53918	386.2747	PELO|53918	473.4301
PELP1|27043	1316.2893	PELP1|27043	1343.0099
PEMT|10400	352.0818	PEMT|10400	504.9656
lowly_expressed	lowly_expressed	PENK|5179	9.1673
PEPD|5184	1119.4302	PEPD|5184	911.3827
PER1|5187	974.0687	PER1|5187	2940.7945
PER2|8864	1016.8006	PER2|8864	2384.2628
PER3|8863	1099.7078	PER3|8863	1858.6707
PERP|64065	7627.4653	PERP|64065	9633.3079
PES1|23481	1231.5559	PES1|23481	1220.7792
PET112L|5188	353.5427	PET112L|5188	400.6875
PEX10|5192	489.5581	PEX10|5192	452.605
PEX11A|8800	408.6925	PEX11A|8800	337.2804
PEX11B|8799	1345.8729	PEX11B|8799	825.8212
PEX11G|92960	92.038	PEX11G|92960	73.3384
PEX12|5193	254.2001	PEX12|5193	312.4523
PEX13|5194	1433.8934	PEX13|5194	810.5424
PEX14|5195	425.8583	PEX14|5195	398.3957
PEX16|9409	630.7524	PEX16|9409	294.1176
PEX19|5824	4451.0409	PEX19|5824	2477.3988
PEX1|5189	922.206	PEX1|5189	633.3079
PEX26|55670	598.7911	PEX26|55670	632.8342
PEX2|5828	913.8057	PEX2|5828	1126.4324
PEX3|8504	428.4149	PEX3|8504	514.5149
PEX5L|51555	6.9394	PEX5L|51555	20.2445
PEX5|5830	876.187	PEX5|5830	1217.7235
PEX6|5190	943.0241	PEX6|5190	764.3239
PEX7|5191	410.1534	PEX7|5191	296.0275
PFAS|5198	574.8722	PFAS|5198	564.5531
PFDN1|5201	934.6238	PFDN1|5201	1033.9954
PFDN2|5202	500.7305	PFDN2|5202	295.6455
PFDN4|5203	196.4938	PFDN4|5203	330.0229
PFDN5|5204	3827.9766	PFDN5|5204	6120.7028
PFDN6|10471	297.6625	PFDN6|10471	220.3972
PFKFB1|5207	8.4003	PFKFB1|5207	37.0512
PFKFB2|5208	1044.1928	PFKFB2|5208	668.4645
PFKFB3|5209	4153.0314	PFKFB3|5209	6861.7265
PFKFB4|5210	159.9708	PFKFB4|5210	157.372
PFKL|5211	2236.3039	PFKL|5211	2080.5959
PFKM|5213	652.6662	PFKM|5213	1207.0283
PFKP|5214	412.71	PFKP|5214	703.5905
PFN1|5216	6565.3762	PFN1|5216	4817.0359
PFN2|5217	1482.8342	PFN2|5217	1475.5539
PGAM1|5223	2123.4478	PGAM1|5223	1873.9496
PGAM2|5224	28.8532	PGAM2|5224	44.3086
PGAM4|441531	49.3061	PGAM4|441531	43.5447
PGAM5|192111	342.0964	PGAM5|192111	302.9144
PGAP1|80055	265.5223	PGAP1|80055	919.4041
PGAP2|27315	748.3565	PGAP2|27315	692.1314
PGAP3|93210	1015.7049	PGAP3|93210	908.327
PGBD1|84547	160.7012	PGBD1|84547	137.8915
PGBD2|267002	265.8875	PGBD2|267002	255.5386
PGBD3|267004	137.1877	PGBD3|267004	152.0588
PGBD4|161779	28.8532	PGBD4|161779	58.0596
PGBD5|79605	17.1658	PGBD5|79605	53.4759
PGCP|10404	575.9679	PGCP|10404	856.7609
PGD|5226	1957.6333	PGD|5226	1955.3094
PGF|5228	123.0825	PGF|5228	265.8518
PGGT1B|5229	528.8532	PGGT1B|5229	550.4202
PGK1|5230	4900.2922	PGK1|5230	4129.8701
PGLS|25796	975.5296	PGLS|25796	646.6769
PGLYRP2|114770	63.55	PGLYRP2|114770	20.6264
PGM1|5236	1231.5559	PGM1|5236	2045.4545
PGM2L1|283209	592.038	PGM2L1|283209	214.6677
PGM2|55276	610.6647	PGM2|55276	608.8617
PGM3|5238	694.8356	PGM3|5238	342.8266
PGM5|5239	171.2929	PGM5|5239	542.7807
PGPEP1|54858	1081.8115	PGPEP1|54858	750.191
PGP|283871	296.2016	PGP|283871	142.0932
PGRMC1|10857	3446.3112	PGRMC1|10857	3169.5951
PGRMC2|10424	2457.9985	PGRMC2|10424	1938.5027
PGR|5241	5188.9847	PGR|5241	2461.165
PGS1|9489	466.7641	PGS1|9489	504.5837
PHACTR1|221692	45.2885	PHACTR1|221692	33.2009
PHACTR2|9749	504.3828	PHACTR2|9749	933.1551
PHACTR4|65979	1225.7122	PHACTR4|65979	1283.0405
PHAX|51808	555.1497	PHAX|51808	619.9389
PHB2|11331	2751.2783	PHB2|11331	4155.8442
PHB|5245	1785.2447	PHB|5245	2152.0244
PHC1|1911	502.6844	PHC1|1911	876.0046
PHC2|1912	2267.7137	PHC2|1912	2501.5279
PHC3|80012	2178.2323	PHC3|80012	2254.0107
PHEX|5251	6.5741	PHEX|5251	9.9312
PHF10|55274	1088.3126	PHF10|55274	2189.7021
PHF11|51131	615.7779	PHF11|51131	644.0031
PHF12|57649	1587.29	PHF12|57649	1543.9267
PHF13|148479	1001.4609	PHF13|148479	965.2406
PHF14|9678	1207.4507	PHF14|9678	1029.0298
PHF15|23338	1780.8619	PHF15|23338	1950.7257
PHF16|9767	1325.7852	PHF16|9767	478.9916
PHF17|79960	754.2001	PHF17|79960	1500.0
PHF19|26147	345.5077	PHF19|26147	345.6837
PHF1|5252	1205.6245	PHF1|5252	1512.2231
PHF20L1|51105	956.9028	PHF20L1|51105	1169.2131
PHF20|51230	1736.3039	PHF20|51230	1523.6822
PHF21A|51317	1183.3455	PHF21A|51317	1140.9473
PHF21B|112885	5.8437	PHF21B|112885	16.4248
PHF23|79142	983.5646	PHF23|79142	579.8319
PHF2|5253	1299.8539	PHF2|5253	1872.8037
PHF3|23469	2748.7217	PHF3|23469	3407.945
PHF5A|84844	408.3272	PHF5A|84844	401.0695
PHF6|84295	1102.6297	PHF6|84295	779.2208
PHF7|51533	85.8291	PHF7|51533	117.2651
PHF8|23133	1020.0877	PHF8|23133	1029.0298
PHGDH|26227	1074.1417	PHGDH|26227	2692.1314
PHIP|55023	2064.4887	PHIP|55023	2821.2681
PHKA1|5255	347.3338	PHKA1|5255	423.6058
PHKA2|5256	633.8167	PHKA2|5256	899.6028
PHKB|5257	1520.8181	PHKB|5257	2459.5111
PHKG1|5260	24.1052	PHKG1|5260	24.8281
PHKG2|5261	635.5004	PHKG2|5261	309.7785
PHLDA1|22822	832.7246	PHLDA1|22822	4572.9565
PHLDA2|7262	117.9693	PHLDA2|7262	48.5103
PHLDA3|23612	566.8371	PHLDA3|23612	807.1047
PHLDB1|23187	1817.7502	PHLDB1|23187	2362.4905
PHLDB2|90102	493.4259	PHLDB2|90102	618.029
PHLDB3|653583	224.9817	PHLDB3|653583	165.0115
PHLPP1|23239	391.8919	PHLPP1|23239	1432.7731
PHLPP2|23035	414.7224	PHLPP2|23035	404.7899
lowly_expressed	lowly_expressed	PHOSPHO1|162466	16.8067
PHOSPHO2|493911	130.7524	PHOSPHO2|493911	71.0466
PHPT1|29085	621.6216	PHPT1|29085	498.0901
PHRF1|57661	1451.7896	PHRF1|57661	1007.2574
PHTF1|10745	235.5734	PHTF1|10745	126.4324
PHTF2|57157	361.94300000000004	PHTF2|57157	466.3866
PHYHD1|254295	543.0972	PHYHD1|254295	488.9228
PHYHIPL|84457	29.2951	PHYHIPL|84457	53.6516
PHYHIP|9796	44.9233	PHYHIP|9796	76.3942
PHYH|5264	283.0533	PHYH|5264	662.7196
PI15|51050	846.6034	PI15|51050	6307.1047
PI16|221476	134.4047	PI16|221476	546.2185
PI3|5266	44.5581	PI3|5266	447.67
PI4K2A|55361	758.6304	PI4K2A|55361	794.8816
PI4K2B|55300	684.076	PI4K2B|55300	861.3445
PI4KAP1|728233	159.6056	PI4KAP1|728233	190.9855
PI4KAP2|375133	69.0285	PI4KAP2|375133	156.2261
PI4KA|5297	2239.9562	PI4KA|5297	2116.5011
PI4KB|5298	2683.3455	PI4KB|5298	2173.0328
PIAS1|8554	544.1928	PIAS1|8554	618.029
PIAS2|9063	332.3594	PIAS2|9063	246.3713
PIAS3|10401	2135.5004	PIAS3|10401	1409.8549
PIAS4|51588	405.4054	PIAS4|51588	274.2552
PIBF1|10464	531.775	PIBF1|10464	507.6394
PICALM|8301	4542.0015	PICALM|8301	4352.9412
PICK1|9463	372.5347	PICK1|9463	343.3919
PID1|55022	70.8546	PID1|55022	352.5592
