gene_id	TCGA-E2-A158-01A-11R-A12D-07	gene_id	TCGA-E2-A158-11A-22R-A12D-07
LRRC37B2|147172	378.3737	LRRC37B2|147172	396.4978
LRRC37B|114659	192.6142	LRRC37B|114659	103.1895
LRRC39|127495	25.1187	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LRRC3B|116135	17.5109
LRRC3|81543	68.546	LRRC3|81543	150.7192
LRRC40|55631	397.2239	LRRC40|55631	299.5622
LRRC41|10489	3378.2881	LRRC41|10489	1756.0976
LRRC42|115353	961.6999	LRRC42|115353	407.7548
LRRC43|254050	8.2255	LRRC43|254050	6.8793
LRRC45|201255	215.2343	LRRC45|201255	195.7473
LRRC47|57470	954.8453	LRRC47|57470	1034.3965
LRRC48|83450	17.4792	LRRC48|83450	17.5109
LRRC49|54839	68.546	LRRC49|54839	110.6942
LRRC4B|94030	5.1409	LRRC4B|94030	171.9825
LRRC4C|57689	5.8264	LRRC4C|57689	37.5235
LRRC4|64101	35.9866	LRRC4|64101	101.3133
LRRC50|123872	19.8783	LRRC50|123872	5.6285
lowly_expressed	lowly_expressed	LRRC55|219527	8.1301
LRRC56|115399	128.5237	LRRC56|115399	22.5141
LRRC57|255252	376.6601	LRRC57|255252	327.7048
LRRC58|116064	2005.3123	LRRC58|116064	1385.8662
LRRC59|55379	2421.4549	LRRC59|55379	1465.6911
LRRC61|65999	819.8098	LRRC61|65999	160.1001
LRRC66|339977	18.5074	LRRC66|339977	12.5078
LRRC6|23639	20.5638	LRRC6|23639	33.1457
LRRC70|100130733	8.9864	LRRC70|100130733	246.4603
LRRC7|57554	13.0237	LRRC7|57554	8.1301
LRRC8A|56262	3071.5449	LRRC8A|56262	1941.2133
LRRC8B|23507	1284.8942	LRRC8B|23507	476.5478
LRRC8C|84230	108.9881	LRRC8C|84230	1016.8856
LRRC8D|55144	3809.0995	LRRC8D|55144	601.0006
LRRC8E|80131	1166.6524	LRRC8E|80131	110.0688
LRRCC1|85444	447.6052	LRRCC1|85444	444.6529
LRRFIP1|9208	1451.1182	LRRFIP1|9208	3165.1032
LRRFIP2|9209	1034.7014	LRRFIP2|9209	792.3702
LRRIQ1|84125	18.1647	lowly_expressed	lowly_expressed
LRRIQ3|127255	15.7656	LRRIQ3|127255	18.1363
LRRK1|79705	1110.1019999999999	LRRK1|79705	520.3252
LRRK2|120892	18.8501	LRRK2|120892	1105.0657
LRRN1|57633	1283.866	LRRN1|57633	105.0657
LRRN2|10446	9.2537	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LRRN3|54674	290.1814
LRRN4CL|221091	10.6246	LRRN4CL|221091	860.5378
lowly_expressed	lowly_expressed	LRRTM2|26045	38.1488
LRSAM1|90678	818.4389	LRSAM1|90678	452.783
LRTM2|654429	286.8649	LRTM2|654429	17.5109
LRTOMT|220074	277.4569	LRTOMT|220074	205.222
LRWD1|222229	312.5696	LRWD1|222229	175.7348
lowly_expressed	lowly_expressed	LSAMP|4045	42.5266
LSG1|55341	1558.7353	LSG1|55341	637.8987
LSM10|84967	472.2817	LSM10|84967	377.1107
LSM11|134353	171.3649	LSM11|134353	173.2333
LSM12|124801	853.74	LSM12|124801	584.1151
LSM14A|26065	5495.3303	LSM14A|26065	2622.2639
LSM14B|149986	2871.7334	LSM14B|149986	791.7448
LSM1|27257	665.2386	LSM1|27257	401.5009
LSM2|57819	737.8974	LSM2|57819	415.2595
LSM3|27258	991.1747	LSM3|27258	567.2295
LSM4|25804	1686.2308	LSM4|25804	746.7167
LSM5|23658	1221.8319	LSM5|23658	426.5166
LSM6|11157	204.9524	LSM6|11157	257.0356
LSM7|51690	452.4034	LSM7|51690	272.6704
LSMD1|84316	236.4836	LSMD1|84316	330.8318
LSP1|4046	204.6097	LSP1|4046	1791.7448
LSR|51599	7796.0757	LSR|51599	740.4628
LSS|4047	2206.152	LSS|4047	2400.2502
LST1|7940	21.2493	LST1|7940	82.5516
LTA4H|4048	2830.6058	LTA4H|4048	1377.7361
LTA|4049	6.5119	lowly_expressed	lowly_expressed
LTB4R2|56413	44.8736	LTB4R2|56413	23.4459
LTB4R|1241	204.0682	LTB4R|1241	95.6848
LTBP1|4052	2569.4456	LTBP1|4052	4909.9437
LTBP2|4053	846.2	LTBP2|4053	6202.6266
LTBP3|4054	7871.2604	LTBP3|4054	5313.6148
LTBP4|8425	3218.9187	LTBP4|8425	16335.2095
LTBR|4055	2794.9619	LTBR|4055	1415.8849
LTB|4050	17.4792	LTB|4050	48.1551
LTC4S|4056	9.8638	LTC4S|4056	76.798
LTF|4057	17.4792	LTF|4057	622.8893
LTV1|84946	506.5547	LTV1|84946	466.5416
LUC7L2|51631	3077.1656	LUC7L2|51631	1711.6948
LUC7L3|51747	1457.9728	LUC7L3|51747	1677.9237
LUC7L|55692	309.8278	LUC7L|55692	399.6248
LUM|4060	1669.4371	LUM|4060	8567.8549
LUZP1|7798	708.4226	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LUZP2|338645	31.2695
LUZP6|767558	6246.9369	LUZP6|767558	4176.9856
LXN|56925	633.0219999999999	LXN|56925	243.27700000000002
LY6D|8581	71.6305	lowly_expressed	lowly_expressed
LY6E|4061	15126.3816	LY6E|4061	2989.9937
LY6G5B|58496	60.2245	LY6G5B|58496	35.5972
LY6G5C|80741	45.5831	LY6G5C|80741	28.1426
LY6G6C|80740	11.6528	lowly_expressed	lowly_expressed
LY6G6D|58530	24.6765	lowly_expressed	lowly_expressed
LY6K|54742	850.9982	LY6K|54742	136.9606
LY75|4065	601.3229	LY75|4065	356.4728
LY86|9450	25.7047	LY86|9450	44.4028
LY96|23643	29.131999999999998	LY96|23643	123.8274
LY9|4063	5.4837	LY9|4063	14.384
LYAR|55646	311.5414	LYAR|55646	247.0294
LYG1|129530	49.0104	LYG1|129530	6.2539
LYL1|4066	21.592	LYL1|4066	105.0657
LYNX1|66004	361.58	LYNX1|66004	1190.7442
LYN|4067	91.5089	LYN|4067	547.8424
LYPD1|116372	273.5875	LYPD1|116372	8.6929
LYPD3|27076	384.5429	LYPD3|27076	65.0407
LYPD5|284348	1724.9593	LYPD5|284348	173.8587
lowly_expressed	lowly_expressed	LYPD6B|130576	26.2664
lowly_expressed	lowly_expressed	LYPD6|130574	199.4997
LYPLA1|10434	1959.7292	LYPLA1|10434	651.6573
LYPLA2P1|653639	105.2181	LYPLA2P1|653639	24.3902
LYPLA2|11313	1898.7233	LYPLA2|11313	577.8612
LYPLAL1|127018	404.7639	LYPLAL1|127018	367.7298
LYRM1|57149	800.6169	LYRM1|57149	860.5378
LYRM2|57226	1319.3591	LYRM2|57226	771.7386
LYRM4|57128	217.6335	LYRM4|57128	366.47900000000004
LYRM5|144363	297.8322	LYRM5|144363	434.0213
LYRM7|90624	300.9168	LYRM7|90624	607.8799
LYSMD1|388695	504.8411	LYSMD1|388695	222.6391
LYSMD2|256586	186.445	LYSMD2|256586	169.4809
LYSMD3|116068	397.9093	LYSMD3|116068	470.9193
LYSMD4|145748	568.4723	LYSMD4|145748	250.8443
LYST|1130	1453.1745	LYST|1130	1699.1870000000001
LYVE1|10894	5.1409	LYVE1|10894	3889.3058
LYZ|4069	2034.1016	LYZ|4069	1258.2864
LZIC|84328	293.034	LZIC|84328	370.8568
LZTFL1|54585	651.1867	LZTFL1|54585	447.1545
LZTR1|8216	949.6873	LZTR1|8216	1405.2533
LZTS1|11178	62.0341	LZTS1|11178	126.329
LZTS2|84445	2284.2944	LZTS2|84445	2205.1282
M6PR|4074	2563.8146	M6PR|4074	1975.5910000000001
lowly_expressed	lowly_expressed	MAB21L1|4081	160.7255
lowly_expressed	lowly_expressed	MAB21L2|10586	20.6379
MACC1|346389	966.1554	MACC1|346389	107.5672
MACF1|23499	8229.9717	MACF1|23499	11864.9156
MACROD1|28992	357.1245	MACROD1|28992	118.1989
MACROD2|140733	61.0059	MACROD2|140733	139.4622
MAD1L1|8379	298.175	MAD1L1|8379	363.9775
MAD2L1BP|9587	255.3337	MAD2L1BP|9587	275.172
MAD2L1|4085	500.0428	MAD2L1|4085	58.7867
MAD2L2|10459	194.6706	MAD2L2|10459	256.4103
MADD|8567	538.4286	MADD|8567	1206.379
MAEA|10296	1938.8227	MAEA|10296	1007.5047
MAF1|84232	1971.7248	MAF1|84232	2859.9124
MAFB|9935	520.6066	MAFB|9935	2431.5197
MAFF|23764	1159.1123	MAFF|23764	931.8324
MAFG|4097	1143.004	MAFG|4097	890.5566
MAFK|7975	241.3572	MAFK|7975	965.7786
MAF|4094	91.1661	MAF|4094	1819.2620000000002
MAGEA8|4107	6.1691	lowly_expressed	lowly_expressed
MAGED1|9500	6958.444	MAGED1|9500	2718.5741
MAGED2|10916	1949.7901	MAGED2|10916	4206.379
MAGED4B|81557	847.4749	MAGED4B|81557	156.0725
MAGED4|728239	378.12699999999995	MAGED4|728239	32.1701
MAGEE1|57692	246.08	MAGEE1|57692	191.3696
MAGEE2|139599	11.9955	MAGEE2|139599	6.2539
MAGEF1|64110	1515.5514	MAGEF1|64110	516.5729
MAGEH1|28986	79.1706	MAGEH1|28986	572.8580000000001
MAGEL2|54551	6.5119	MAGEL2|54551	23.7649
MAGI1|9223	581.9553	MAGI1|9223	1131.3321
MAGI2|9863	340.6735	MAGI2|9863	662.2889
MAGI3|260425	1288.3215	MAGI3|260425	569.7311
MAGIX|79917	73.0015	MAGIX|79917	20.6379
MAGOHB|55110	354.7254	MAGOHB|55110	153.2208
MAGOH|4116	656.6704	MAGOH|4116	253.2833
MAGT1|84061	3125.0107	MAGT1|84061	2022.5141
lowly_expressed	lowly_expressed	MAG|4099	18.1363
MAK16|84549	708.4123	MAK16|84549	400.3252
MAK|4117	9.2537	MAK|4117	6.2539
MAL2|114569	6500.5569	MAL2|114569	1200.7505
MALAT1|378938	2655.2995	MALAT1|378938	2535.0219
MALL|7851	718.0189999999999	MALL|7851	839.8999
MALT1|10892	596.6927	MALT1|10892	500.3127
MAL|4118	9.9392	MAL|4118	78.1739
MAMDC2|256691	21.592	MAMDC2|256691	900.5441
MAMDC4|158056	31.5311	MAMDC4|158056	170.1063
MAML1|9794	1179.4088	MAML1|9794	1247.7799
MAML2|84441	992.8884	MAML2|84441	812.3827
MAML3|55534	276.2403	MAML3|55534	517.8236
MAMLD1|10046	87.0534	MAMLD1|10046	291.4321
MAMSTR|284358	171.0222	MAMSTR|284358	69.4184
MAN1A1|4121	481.1927	MAN1A1|4121	2781.1132
MAN1A2|10905	1837.0320000000002	MAN1A2|10905	1171.3571
MAN1B1|11253	2218.833	MAN1B1|11253	1322.0763
MAN1C1|57134	28.1038	MAN1C1|57134	757.9737
MAN2A1|4124	171.0222	MAN2A1|4124	777.9862
MAN2A2|4122	3806.0149	MAN2A2|4122	2460.2877
MAN2B1|4125	4830.4344	MAN2B1|4125	2075.0469
MAN2B2|23324	732.7564	MAN2B2|23324	2135.7098
MAN2C1|4123	1162.5396	MAN2C1|4123	1410.2564
MANBAL|63905	1072.4017	MANBAL|63905	1131.3321
MANBA|4126	2418.3018	MANBA|4126	854.2839
MANEAL|149175	1284.2087	MANEAL|149175	156.3477
MANEA|79694	333.1334	MANEA|79694	420.8881
MANF|7873	630.6229	MANF|7873	410.8818
MANSC1|54682	3736.7835	MANSC1|54682	1006.2539
MAOA|4128	12.3383	MAOA|4128	8608.5053
MAOB|4129	6.5119	MAOB|4129	4264.5403
MAP1A|4130	102.4762	MAP1A|4130	2670.4190000000003
MAP1B|4131	118.2418	MAP1B|4131	5902.439
MAP1D|254042	84.99700000000001	MAP1D|254042	89.4309
MAP1LC3A|84557	150.1157	MAP1LC3A|84557	389.6185
MAP1LC3B2|643246	442.4642	MAP1LC3B2|643246	323.3271
MAP1LC3B|81631	2414.189	MAP1LC3B|81631	2430.2689
lowly_expressed	lowly_expressed	MAP1LC3C|440738	230.1438
MAP1S|55201	1056.6361	MAP1S|55201	652.9081
MAP2K1|5604	575.7484	MAP2K1|5604	1669.656
MAP2K2|5605	1052.5233	MAP2K2|5605	1424.6404
MAP2K3|5606	582.298	MAP2K3|5606	809.8812
MAP2K4|6416	482.2209	MAP2K4|6416	711.6948
MAP2K5|5607	433.5533	MAP2K5|5607	387.1169
MAP2K6|5608	56.5504	MAP2K6|5608	93.1832
MAP2K7|5609	1651.2724	MAP2K7|5609	898.0613
MAP2|4133	56.5504	MAP2|4133	884.3027
MAP3K10|4294	272.1275	MAP3K10|4294	238.8993
MAP3K11|4296	1129.9803	MAP3K11|4296	1529.0807
MAP3K12|7786	40.5895	MAP3K12|7786	286.2226
MAP3K13|9175	64.7896	MAP3K13|9175	30.2752
MAP3K14|9020	357.4672	MAP3K14|9020	300.1876
MAP3K1|4214	305.3723	MAP3K1|4214	740.4628
MAP3K2|10746	398.5948	MAP3K2|10746	626.0163
MAP3K3|4215	527.5709	MAP3K3|4215	1893.3583
MAP3K4|4216	428.4123	MAP3K4|4216	752.9706
MAP3K5|4217	313.5978	MAP3K5|4217	1305.1907
MAP3K6|9064	946.9626	MAP3K6|9064	1000.6254
MAP3K7|6885	819.4671	MAP3K7|6885	618.5116
MAP3K8|1326	23.9911	MAP3K8|1326	547.8424
MAP3K9|4293	217.2907	MAP3K9|4293	36.8981
MAP4K1|11184	146.3456	MAP4K1|11184	46.9043
MAP4K2|5871	345.4717	MAP4K2|5871	415.2595
MAP4K3|8491	1144.7177	MAP4K3|8491	827.3921
MAP4K4|9448	4675.1778	MAP4K4|9448	3402.1263
MAP4K5|11183	4734.4701	MAP4K5|11183	1174.4841
MAP4|4134	3260.7317	MAP4|4134	14425.8912
MAP6D1|79929	268.7002	MAP6D1|79929	30.6442
lowly_expressed	lowly_expressed	MAP6|4135	115.6973
MAP7D1|55700	2010.1105	MAP7D1|55700	3979.9875
MAP7D2|256714	215.9198	MAP7D2|256714	30.0188
MAP7D3|79649	497.9865	MAP7D3|79649	1215.7598
MAP7|9053	806.4433	MAP7|9053	221.3884
MAP9|79884	149.0875	MAP9|79884	368.3552
MAPK10|5602	335.5325	MAPK10|5602	930.5816
MAPK11|5600	66.1469	MAPK11|5600	528.4553
MAPK12|6300	73.4196	MAPK12|6300	130.1814
MAPK13|5603	1311.6271	MAPK13|5603	273.2958
MAPK14|1432	1475.7947	MAPK14|1432	1876.7979999999998
MAPK15|225689	223.4599	MAPK15|225689	16.8856
MAPK1IP1L|93487	934.967	MAPK1IP1L|93487	1537.8361
MAPK1|5594	3597.2924	MAPK1|5594	3374.6091
MAPK3|5595	2042.6699	MAPK3|5595	2351.651
MAPK4|5596	6.8546	MAPK4|5596	292.6829
MAPK6|5597	703.2816	MAPK6|5597	687.93
MAPK7|5598	196.0415	MAPK7|5598	472.7079
MAPK8IP1|9479	196.0415	MAPK8IP1|9479	220.763
MAPK8IP2|23542	103.5044	MAPK8IP2|23542	33.1457
MAPK8IP3|23162	1004.5412	MAPK8IP3|23162	582.2389
MAPK8|5599	399.62300000000005	MAPK8|5599	244.5278
MAPK9|5601	448.6334	MAPK9|5601	1082.5516
MAPKAP1|79109	2588.9812	MAPKAP1|79109	2152.5954
MAPKAPK2|9261	2659.9263	MAPKAPK2|9261	2080.6754
MAPKAPK3|7867	698.1407	MAPKAPK3|7867	534.0838
MAPKAPK5|8550	912.4668	MAPKAPK5|8550	468.4178
MAPKBP1|23005	510.6675	MAPKBP1|23005	702.3139
MAPKSP1|8649	1284.8942	MAPKSP1|8649	775.4847
MAPRE1|22919	1523.4342	MAPRE1|22919	2714.8218
MAPRE2|10982	1529.2606	MAPRE2|10982	1858.6617
MAPRE3|22924	989.8038	MAPRE3|22924	544.0901
MAPT|4137	86.3679	MAPT|4137	930.5816
MARCH1|55016	18.5074	MARCH1|55016	49.4059
MARCH2|51257	462.3426	MARCH2|51257	1274.5466
MARCH3|115123	223.1171	MARCH3|115123	332.7079
MARCH5|54708	2656.4990000000003	MARCH5|54708	906.8168
MARCH6|10299	3601.0625	MARCH6|10299	2289.556
MARCH7|64844	2783.9945	MARCH7|64844	1629.1432
MARCH8|220972	263.902	MARCH8|220972	484.6779
MARCH9|92979	237.1691	MARCH9|92979	164.4778
MARCKSL1|65108	18110.5304	MARCKSL1|65108	1919.3246
MARCKS|4082	1299.9743	MARCKS|4082	2439.0244
MARCO|8685	44.8976	MARCO|8685	40.025
MARK1|4139	10.9674	MARK1|4139	529.7061
MARK2|2011	2884.0716	MARK2|2011	862.414
MARK3|4140	1182.7607	MARK3|4140	1079.4246
MARK4|57787	1560.4489999999998	MARK4|57787	676.0475
MARS2|92935	383.5147	MARS2|92935	105.6911
MARS|4141	1378.6719	MARS|4141	1346.5353
MARVELD1|83742	1435.2669	MARVELD1|83742	1811.8261
MARVELD2|153562	320.7951	MARVELD2|153562	64.4153
MARVELD3|91862	406.8512	MARVELD3|91862	60.863
lowly_expressed	lowly_expressed	MAS1L|116511	8.1301
lowly_expressed	lowly_expressed	MASP1|5648	635.3971
MASP2|10747	26.0475	lowly_expressed	lowly_expressed
MAST1|22983	434.2387	MAST1|22983	30.6442
MAST2|23139	2298.0036	MAST2|23139	1171.9825
MAST3|23031	204.267	MAST3|23031	498.4365
MAST4|375449	32.2166	MAST4|375449	1537.2108
MASTL|84930	459.9434	MASTL|84930	190.1188
MAT1A|4143	298.175	MAT1A|4143	15.0094
MAT2A|4144	3797.4467	MAT2A|4144	3164.4778
MAT2B|27430	638.5057	MAT2B|27430	1412.1326
MATK|4145	16.451	MATK|4145	26.8918
MATN2|4147	145.6602	MATN2|4147	3712.9456
MATN3|4148	49.0104	MATN3|4148	24.3902
MATN4|8785	6.5119	MATN4|8785	33.7711
MATR3|9782	5889.2948	MATR3|9782	5790.3815
MAVS|57506	3457.4587	MAVS|57506	3642.9018
MAX|4149	821.1807	MAX|4149	1040.025
MAZ|4150	7866.3628	MAZ|4150	2206.1288
MBD1|4152	1119.3557	MBD1|4152	1055.6598
MBD2|8932	1049.0961	MBD2|8932	1811.132
MBD3|53615	677.2342	MBD3|53615	1351.4697
MBD4|8930	797.8751	MBD4|8930	542.8393
MBD5|55777	543.9123	MBD5|55777	462.1639
MBD6|114785	714.5917	MBD6|114785	930.5816
MBIP|51562	251.22099999999998	MBIP|51562	328.9556
lowly_expressed	lowly_expressed	MBL1P|8512	10.6316
MBLAC1|255374	25.0193	MBLAC1|255374	16.8856
MBLAC2|153364	219.3471	MBLAC2|153364	188.2427
MBNL1|4154	1960.8397	MBNL1|4154	7226.8793
MBNL2|10150	4076.4288	MBNL2|10150	2684.1776
MBNL3|55796	19.1929	MBNL3|55796	161.3508
MBOAT1|154141	1414.1033	MBOAT1|154141	422.1388
MBOAT2|129642	1750.3213	MBOAT2|129642	266.4165
MBOAT4|619373	5.4837	lowly_expressed	lowly_expressed
MBOAT7|79143	1792.4771	MBOAT7|79143	547.217
MBP|4155	1295.5188	MBP|4155	2049.4059
MBTD1|54799	828.7208	MBTD1|54799	521.576
MBTPS1|8720	3758.7182	MBTPS1|8720	3891.8074
MBTPS2|51360	600.8054	MBTPS2|51360	633.5522
lowly_expressed	lowly_expressed	MB|4151	16.8856
MC1R|4157	86.2034	MC1R|4157	37.0356
MCAM|4162	1964.8702	MCAM|4162	31282.6767
MCART1|92014	389.3411	MCART1|92014	362.7267
MCART2|147407	12.681	MCART2|147407	13.7586
MCART6|401612	104.1899	MCART6|401612	21.2633
MCAT|27349	202.2106	MCAT|27349	182.6141
MCCC1|56922	1549.8244	MCCC1|56922	1510.9443
MCCC2|64087	865.3929	MCCC2|64087	1712.3202
MCC|4163	31.5311	MCC|4163	1199.4997
MCEE|84693	245.7373	MCEE|84693	185.1157
MCF2L2|23101	226.7124	MCF2L2|23101	17.5109
MCF2L|23263	741.8902	MCF2L|23263	683.7023
MCFD2|90411	6428.9264	MCFD2|90411	3073.7961
lowly_expressed	lowly_expressed	MCHR1|2847	9.3809
MCL1|4170	14703.1103	MCL1|4170	12875.5472
MCM10|55388	418.1304	MCM10|55388	33.7711
MCM2|4171	3163.3965	MCM2|4171	385.2408
MCM3APAS|114044	130.4533	MCM3APAS|114044	22.7955
MCM3AP|8888	1980.0771	MCM3AP|8888	2162.3202
MCM3|4172	3650.4156	MCM3|4172	1504.065
MCM4|4173	3733.0135	MCM4|4173	582.8643
MCM5|4174	1948.0764	MCM5|4174	674.1714
MCM6|4175	2419.6727	MCM6|4175	817.3859
MCM7|4176	4139.6521	MCM7|4176	1467.1670000000001
MCM8|84515	489.7609	MCM8|84515	193.8712
MCM9|254394	121.3264	MCM9|254394	48.1551
MCOLN1|57192	621.0265	MCOLN1|57192	538.4615
MCOLN2|255231	363.6364	MCOLN2|255231	27.5172
MCOLN3|55283	975.4091	MCOLN3|55283	135.7098
MCPH1|79648	408.0439	MCPH1|79648	398.0175
MCRS1|10445	821.1807	MCRS1|10445	772.3577
MCTP1|79772	24.3338	MCTP1|79772	337.0857
MCTP2|55784	28.7893	MCTP2|55784	45.6535
MCTS1|28985	632.6793	MCTS1|28985	632.8956
MDC1|9656	842.7727	MDC1|9656	828.6429
MDFIC|29969	280.6957	MDFIC|29969	2232.6454
MDFI|4188	166.9094	MDFI|4188	389.6185
MDGA1|266727	382.1438	MDGA1|266727	395.8724
MDH1B|130752	43.184	MDH1B|130752	5.6285
MDH1|4190	4165.1958	MDH1|4190	5655.4096
MDH2|4191	4992.5456	MDH2|4191	3463.4146
MDK|4192	3298.0893	MDK|4192	599.1245
MDM1|56890	139.1483	MDM1|56890	191.3696
MDM2|4193	1774.9979	lowly_expressed	lowly_expressed
MDM4|4194	925.0278	MDM4|4194	752.3452
MDN1|23195	2145.8315	MDN1|23195	1547.8424
MDP1|145553	54.4118	MDP1|145553	154.6467
ME1|4199	479.1363	ME1|4199	3505.3158
ME2|4200	1501.8422	ME2|4200	634.1463
ME3|10873	63.405	ME3|10873	567.8549
MEA1|4201	855.087	MEA1|4201	781.0757
MEAF6|64769	2887.1562	MEAF6|64769	1050.6567
MECOM|2122	61.0059	MECOM|2122	692.9331
MECP2|4204	1161.5114	MECP2|4204	2256.4103
MECR|51102	838.6599	MECR|51102	622.8893
MED10|84246	334.8471	MED10|84246	357.7236
MED11|400569	91.5089	MED11|400569	220.763
MED12L|116931	77.4569	MED12L|116931	10.6316
MED12|9968	1596.4356	MED12|9968	1531.5822
MED13L|23389	1715.3629	MED13L|23389	3154.4715
MED13|9969	1496.3585	MED13|9969	1907.4422
MED14|9282	1728.7293	MED14|9282	936.8355
MED15|51586	1778.0824	MED15|51586	1705.4409
MED16|10025	441.0933	MED16|10025	744.2151
MED17|9440	749.8929	MED17|9440	454.0338
MED18|54797	387.9702	MED18|54797	265.7911
MED19|219541	246.7655	MED19|219541	155.7223
MED1|5469	1318.4817	MED1|5469	1475.9225
MED20|9477	603.2045	MED20|9477	375.2345
MED21|9412	313.5978	MED21|9412	425.2658
MED22|6837	1119.3557	MED22|6837	817.3859
MED23|9439	1009.3394	MED23|9439	714.8218
MED24|9862	1176.5916	MED24|9862	1127.5797
MED25|81857	1171.1079	MED25|81857	627.2669999999999
MED26|9441	573.7298	MED26|9441	238.2739
MED27|9442	371.1764	MED27|9442	222.6391
MED28|80306	593.9508	MED28|80306	475.2971
MED29|55588	1271.8704	MED29|55588	1337.0857
MED30|90390	419.5013	MED30|90390	183.2395
MED31|51003	72.717	MED31|51003	94.2777
MED4|29079	662.8395	MED4|29079	822.3889999999999
MED6|10001	242.31	MED6|10001	275.172
MED7|9443	75.0578	MED7|9443	215.7598
MED8|112950	1283.5233	MED8|112950	609.1307
MED9|55090	236.1409	MED9|55090	335.8349
MEF2A|4205	4295.5497	MEF2A|4205	2381.4259
MEF2B|100271849	13.9183	MEF2B|100271849	35.4909
MEF2C|4208	142.9183	MEF2C|4208	1641.0256
MEF2D|4209	1788.3643	MEF2D|4209	2469.6685
lowly_expressed	lowly_expressed	MEFV|4210	18.7617
lowly_expressed	lowly_expressed	MEG3|55384	137.586
MEGF10|84466	5.4837	MEGF10|84466	25.0156
MEGF6|1953	36.3294	MEGF6|1953	1223.8899
MEGF8|1954	3574.3295	MEGF8|1954	2300.813
MEGF9|1955	1565.2472	MEGF9|1955	1324.5779
lowly_expressed	lowly_expressed	MEI1|150365	18.1363
MEIS1|4211	224.488	MEIS1|4211	307.6923
MEIS2|4212	596.0072	MEIS2|4212	434.0213
MEIS3P1|4213	24.3338	MEIS3P1|4213	588.4928
MEIS3|56917	14.0519	MEIS3|56917	124.4528
MELK|9833	304.3441	MELK|9833	25.641
MEMO1|51072	930.7412	MEMO1|51072	260.9756
MEN1|4221	933.5961	MEN1|4221	512.1951
MEOX1|4222	10.9674	MEOX1|4222	500.3127
MEOX2|4223	8.2255	MEOX2|4223	1043.152
MEPCE|56257	1674.578	MEPCE|56257	1105.6911
MERTK|10461	15.7656	MERTK|10461	318.324
MESDC1|59274	353.3545	MESDC1|59274	640.4003
MESDC2|23184	1511.0410000000002	MESDC2|23184	1060.0375
MESP1|55897	6.1691	MESP1|55897	160.1001
lowly_expressed	lowly_expressed	MESP2|145873	7.5047
lowly_expressed	lowly_expressed	MESTIT1|317751	64.4153
MEST|4232	36.6721	MEST|4232	4444.6529
METAP1|23173	1475.7947	METAP1|23173	730.4565
METAP2|10988	2084.8256	METAP2|10988	1644.1526
METRNL|284207	235.1127	METRNL|284207	749.8437
METRN|79006	149.4302	METRN|79006	102.5641
METT10D|79066	778.6822	METT10D|79066	875.5472
METT11D1|64745	280.6957	METT11D1|64745	408.3802
METT5D1|196074	451.7179	METT5D1|196074	287.0544
METTL10|399818	196.9874	METTL10|399818	254.8405
METTL11A|28989	321.5046	METTL11A|28989	296.5291
METTL12|751071	113.2722	METTL12|751071	50.1313
METTL13|51603	1287.9788	METTL13|51603	799.8749
METTL14|57721	354.7254	METTL14|57721	370.8568
METTL1|4234	225.859	METTL1|4234	121.9512
METTL2A|339175	338.6171	METTL2A|339175	253.9087
METTL2B|55798	563.4479	METTL2B|55798	344.5904
METTL3|56339	503.3022	METTL3|56339	499.9937
METTL4|64863	153.543	METTL4|64863	195.7473
METTL5|29081	658.528	METTL5|29081	555.3158
METTL6|131965	481.5354	METTL6|131965	204.5028
METTL7A|25840	2953.6458	METTL7A|25840	5936.8355
METTL7B|196410	165.1958	METTL7B|196410	36.8981
METTL8|79828	721.4463	METTL8|79828	356.4728
METTL9|51108	2501.9279	METTL9|51108	1659.162
MET|4233	25.0193	MET|4233	1434.6467
MEX3A|92312	4379.7447	MEX3A|92312	337.7111
