gene_id	TCGA-BH-A1FR-01A-11R-A13Q-07	gene_id	TCGA-BH-A1FR-11B-42R-A13Q-07
NAB2|4665	225.1591	NAB2|4665	679.1309
NACA2|342538	20.558000000000003	NACA2|342538	33.8555
NACAD|23148	15.1738	NACAD|23148	146.5387
NACAP1|83955	66.5688	NACAP1|83955	87.4179
NACA|4666	10957.905	NACA|4666	13584.6387
NACC1|112939	1557.024	NACC1|112939	802.9308
NACC2|138151	70.4846	NACC2|138151	45.9828
NADK|65220	1316.2017	NADK|65220	1025.2653
NADSYN1|55191	1003.4263	NADSYN1|55191	810.5104
NAE1|8883	943.2208	NAE1|8883	707.428
NAF1|92345	216.3485	NAF1|92345	210.7125
NAGA|4668	1303.4753	NAGA|4668	1234.9672
NAGK|55577	1037.2002	NAGK|55577	1264.7802
NAGLU|4669	989.2315	NAGLU|4669	834.2597
NAGPA|51172	184.5326	NAGPA|51172	225.8717
NAGS|162417	61.674	NAGS|162417	48.004
NAIF1|203245	211.4537	NAIF1|203245	179.3835
NAIP|4671	47.9687	NAIP|4671	91.9656
NALCN|259232	9.7895	NALCN|259232	134.9166
NAMPT|10135	868.8204	NAMPT|10135	1972.7135
lowly_expressed	lowly_expressed	NANOG|79923	13.1379
NANOS1|340719	194.8116	NANOS1|340719	308.2365
NANP|140838	157.6114	NANP|140838	211.7231
NANS|54187	1093.9794	NANS|54187	696.8166
NAP1L1|4673	6509.5448	NAP1L1|4673	7179.3835
NAP1L2|4674	21.537	NAP1L2|4674	267.812
NAP1L3|4675	43.0739	NAP1L3|4675	160.1819
NAP1L4|4676	2861.9677	NAP1L4|4676	2277.4128
NAP1L5|266812	248.6539	NAP1L5|266812	216.2708
lowly_expressed	lowly_expressed	NAP1L6|645996	5.5584
NAPA|8775	6447.9736	NAPA|8775	2478.1102
NAPB|63908	2199.2168	NAPB|63908	340.57599999999996
NAPEPLD|222236	478.2183	NAPEPLD|222236	630.7024
NAPG|8774	924.6207	NAPG|8774	771.0965
NAPRT1|93100	710.2301	NAPRT1|93100	481.5563
lowly_expressed	lowly_expressed	NAPSA|9476	9.6008
NAPSB|256236	302.0069	NAPSB|256236	142.4962
NARFL|64428	486.0499	NARFL|64428	334.5124
NARF|26502	474.792	NARF|26502	577.5644
NARG2|79664	1282.4278	NARG2|79664	1086.9126
NARS2|79731	432.2075	NARS2|79731	364.3254
NARS|4677	4364.6598	NARS|4677	3001.0106
NASP|4678	1502.6921	NASP|4678	1468.4184
NAT10|55226	1520.8027	NAT10|55226	963.618
NAT14|57106	447.3813	NAT14|57106	116.7256
NAT15|79903	1228.5854	NAT15|79903	756.4426
NAT1|9	631.9139	NAT1|9	296.6145
lowly_expressed	lowly_expressed	NAT2|10	22.2335
NAT6|24142	184.7234	NAT6|24142	165.144
NAT8L|339983	10.7685	NAT8L|339983	58.1102
NAT9|26151	293.6858	NAT9|26151	371.3997
NAV1|89796	1889.3784	NAV1|89796	1396.665
NAV2|89797	171.351	NAV2|89797	2454.5679999999998
NAV3|89795	464.0235	NAV3|89795	268.8226
NBAS|51594	1236.417	NBAS|51594	1276.4022
NBEAL1|65065	172.2956	NBEAL1|65065	363.3148
NBEAL2|23218	720.9985	NBEAL2|23218	1474.4821
NBEA|26960	857.0729	NBEA|26960	461.3441
NBL1|4681	30611.3558	NBL1|4681	4109.146
NBLA00301|79804	7.3421	NBLA00301|79804	81.3542
NBN|4683	1627.0191	NBN|4683	1634.1587
NBPF10|100132406	618.3945	NBPF10|100132406	941.9555
NBPF14|25832	430.7978	NBPF14|25832	582.8701
NBPF15|284565	226.0842	NBPF15|284565	292.7287
NBPF16|728936	95.4479	NBPF16|728936	159.1713
NBPF1|55672	257.4645	NBPF1|55672	972.7135
NBPF22P|285622	7.3421	lowly_expressed	lowly_expressed
NBPF3|84224	151.7376	NBPF3|84224	160.1819
NBPF4|148545	176.2115	lowly_expressed	lowly_expressed
NBPF6|653149	49.9266	lowly_expressed	lowly_expressed
NBPF9|400818	328.1498	NBPF9|400818	278.1556
NBR1|4077	5033.7739	NBR1|4077	4700.3537
NBR2|10230	211.9432	NBR2|10230	242.5467
NCALD|83988	180.1273	NCALD|83988	2461.8494
NCAM1|4684	1444.2976	NCAM1|4684	574.5326
NCAM2|4685	71.4635	NCAM2|4685	175.8464
NCAPD2|9918	1515.908	NCAPD2|9918	1085.3967
NCAPD3|23310	1196.7695	NCAPD3|23310	544.2142
NCAPG2|54892	616.7401	NCAPG2|54892	352.7034
NCAPG|64151	317.626	NCAPG|64151	79.3734
NCAPH2|29781	573.1767	NCAPH2|29781	485.0935
NCAPH|23397	175.722	NCAPH|23397	73.2693
NCBP1|4686	1029.0504	NCBP1|4686	915.4775
NCBP2|22916	2150.2692	NCBP2|22916	1661.9505
NCCRP1|342897	5.3842	NCCRP1|342897	75.2906
NCDN|23154	2298.5805	NCDN|23154	682.668
NCEH1|57552	897.6995	NCEH1|57552	1119.7575
NCF1B|654816	37.2002	NCF1B|654816	34.3608
NCF1C|654817	49.4371	NCF1C|654817	15.6645
NCF1|653361	141.4586	NCF1|653361	52.0465
NCF2|4688	165.44299999999998	NCF2|4688	668.0141
NCF4|4689	136.0744	NCF4|4689	229.9141
NCK1|4690	484.092	NCK1|4690	792.3194
NCK2|8440	450.3182	NCK2|8440	1003.0318
NCKAP1L|3071	547.7239	NCKAP1L|3071	1107.6301
NCKAP1|10787	5020.0685	NCKAP1|10787	4341.0814
NCKAP5L|57701	602.0558	NCKAP5L|57701	593.2289
NCKAP5|344148	348.9966	NCKAP5|344148	264.7802
NCKIPSD|51517	1040.1371	NCKIPSD|51517	573.5219999999999
NCLN|56926	1325.0122	NCLN|56926	708.4386
NCL|4691	11097.4058	NCL|4691	8034.8661
NCOA1|8648	2077.3372	NCOA1|8648	2055.5836
NCOA2|10499	970.1419	NCOA2|10499	1058.1102
NCOA3|8202	1194.8116	NCOA3|8202	1496.7155
NCOA4|8031	6553.1082	NCOA4|8031	6027.2865
NCOA5|57727	959.8629	NCOA5|57727	996.4629
NCOA6|23054	1593.2452	NCOA6|23054	1257.2006
NCOA7|135112	385.7073	NCOA7|135112	2170.7933
NCOR1|9611	2950.5629	NCOR1|9611	2645.7807
NCOR2|9612	5602.5453	NCOR2|9612	2369.3785
NCRNA00081|92482	404.5668	NCRNA00081|92482	234.4315
NCRNA00085|147650	54.8213	NCRNA00085|147650	69.7322
NCRNA00086|399668	91.0426	NCRNA00086|399668	183.426
NCRNA00087|644596	45.0318	NCRNA00087|644596	84.8914
lowly_expressed	lowly_expressed	NCRNA00092|100188953	13.6433
lowly_expressed	lowly_expressed	NCRNA00093|100188954	33.1834
NCRNA00094|266655	1320.5629	NCRNA00094|266655	628.4032
NCRNA00095|283932	149.2903	NCRNA00095|283932	52.5518
NCRNA00105|80161	44.0529	NCRNA00105|80161	36.9227
NCRNA00107|283981	13.2159	NCRNA00107|283981	20.2122
NCRNA00110|642976	5.3842	NCRNA00110|642976	46.9934
NCRNA00115|79854	38.6686	NCRNA00115|79854	19.7069
NCRNA00116|205251	165.44299999999998	NCRNA00116|205251	126.3264
NCRNA00120|55389	46.9897	NCRNA00120|55389	54.573
NCRNA00152|112597	132.6481	NCRNA00152|112597	170.7933
lowly_expressed	lowly_expressed	NCRNA00162|378825	11.1167
NCRNA00171|80862	47.3666	NCRNA00171|80862	42.8853
NCRNA00173|100287569	150.7587	NCRNA00173|100287569	30.8236
NCRNA00174|285908	149.7797	NCRNA00174|285908	142.4962
NCRNA00176|284739	23.0054	NCRNA00176|284739	9.6008
NCRNA00181|503538	187.1415	NCRNA00181|503538	136.2809
NCRNA00182|100302692	50.9055	NCRNA00182|100302692	109.146
NCRNA00183|554203	378.8546	NCRNA00183|554203	303.1834
NCRNA00188|125144	6235.4381	NCRNA00188|125144	5263.7696
NCRNA00201|284702	498.6833	NCRNA00201|284702	918.57
NCRNA00202|387644	21.0475	NCRNA00202|387644	22.7388
lowly_expressed	lowly_expressed	NCRNA00204B|286967	6.0637
NCRNA00219|114915	441.5076	NCRNA00219|114915	491.6625
NCS1|23413	369.5546	NCS1|23413	477.0086
NCSTN|23385	3942.4621	NCSTN|23385	2869.0904
NDC80|10403	176.2115	NDC80|10403	31.329
NDE1|54820	530.0392	NDE1|54820	366.19
NDEL1|81565	768.9672	NDEL1|81565	981.809
NDFIP1|80762	5448.8497	NDFIP1|80762	3829.2067
NDFIP2|54602	997.5526	NDFIP2|54602	805.4573
NDNL2|56160	380.3231	NDNL2|56160	485.5988
NDN|4692	134.1165	NDN|4692	722.0819
NDOR1|27158	761.1356	NDOR1|27158	425.4674
NDP|4693	19.0896	NDP|4693	87.4179
NDRG1|10397	3579.0504	NDRG1|10397	4390.096
NDRG2|57447	837.0044	NDRG2|57447	5585.6493
NDRG3|57446	1519.8238	NDRG3|57446	1127.337
NDRG4|65009	115.0269	NDRG4|65009	150.0758
NDST1|3340	2320.1175	NDST1|3340	5265.2855
NDST2|8509	650.514	NDST2|8509	729.1561
NDST3|9348	11.258	NDST3|9348	8.5902
NDUFA10|4705	1938.8155	NDUFA10|4705	1314.8055
NDUFA11|126328	1370.5335	NDUFA11|126328	1018.6963
NDUFA12|55967	526.6765	NDUFA12|55967	475.99800000000005
NDUFA13|51079	2218.6686	NDUFA13|51079	1289.1713
NDUFA1|4694	1207.5379	NDUFA1|4694	1055.5836
NDUFA2|4695	985.3157	NDUFA2|4695	660.4346
NDUFA3|4696	588.8399	NDUFA3|4696	427.4886
NDUFA4L2|56901	379.8336	NDUFA4L2|56901	335.523
NDUFA4|4697	2018.1106	NDUFA4|4697	1955.0278
NDUFA5|4698	2364.6598	NDUFA5|4698	1357.7564
NDUFA6|4700	1155.164	NDUFA6|4700	921.6776
NDUFA7|4701	1042.095	NDUFA7|4701	344.1132
NDUFA8|4702	1019.5791	NDUFA8|4702	578.575
NDUFA9|4704	1207.0485	NDUFA9|4704	898.9389
NDUFAB1|4706	943.2208	NDUFAB1|4706	572.0061
NDUFAF1|51103	384.7283	NDUFAF1|51103	351.6928
NDUFAF2|91942	143.4165	NDUFAF2|91942	166.7509
NDUFAF3|25915	1907.9785	NDUFAF3|25915	742.2941
NDUFAF4|29078	177.1904	NDUFAF4|29078	252.1475
NDUFB10|4716	1122.8585	NDUFB10|4716	739.2623
NDUFB11|54539	1166.9114	NDUFB11|54539	767.5594
NDUFB1|4707	572.6872	NDUFB1|4707	526.0232
NDUFB2|4708	1485.0563	NDUFB2|4708	905.0025
NDUFB3|4709	615.7611	NDUFB3|4709	544.2142
NDUFB4|4710	1748.4092	NDUFB4|4710	1238.5043
NDUFB5|4711	1269.2119	NDUFB5|4711	1082.3648
NDUFB6|4712	773.862	NDUFB6|4712	553.3098
NDUFB7|4713	1020.558	NDUFB7|4713	609.3987
NDUFB8|4714	1292.1341	NDUFB8|4714	906.8873
NDUFB9|4715	1527.1659	NDUFB9|4715	1456.2961
NDUFC1|4717	646.1087	NDUFC1|4717	580.5963
NDUFC2|4718	2859.5203	NDUFC2|4718	1878.7266
NDUFS1|4719	2057.2687	NDUFS1|4719	1335.0177
NDUFS2|4720	2460.5972	NDUFS2|4720	1500.7579999999998
NDUFS3|4722	1256.0157	NDUFS3|4722	840.95
NDUFS4|4724	621.6349	NDUFS4|4724	595.2501
NDUFS5|4725	1499.2658	NDUFS5|4725	1336.0283
NDUFS6|4726	688.6931	NDUFS6|4726	378.474
NDUFS7|374291	817.8169	NDUFS7|374291	422.6023
NDUFS8|4728	1313.2648	NDUFS8|4728	611.9252
NDUFV1|4723	1498.2868	NDUFV1|4723	1212.7337
NDUFV2|4729	2115.0269	NDUFV2|4729	1164.7297
NDUFV3|4731	727.3617	NDUFV3|4731	524.002
NEAT1|283131	4052.8634	NEAT1|283131	10274.381
NEBL|10529	7116.4953	NEBL|10529	2441.1319
NEB|4703	10.7685	NEB|4703	34.3608
NECAB1|64168	17.1317	NECAB1|64168	159.1713
lowly_expressed	lowly_expressed	NECAB2|54550	22.7388
NECAB3|63941	2310.8174	NECAB3|63941	298.1304
NECAP1|25977	1433.6760000000002	NECAP1|25977	789.7928
NECAP2|55707	1184.0431	NECAP2|55707	1515.4118
NEDD1|121441	802.2516	NEDD1|121441	699.3431
NEDD4L|23327	4735.1933	NEDD4L|23327	2061.6473
NEDD4|4734	310.3279	NEDD4|4734	847.3977
NEDD8|4738	1516.3975	NEDD8|4738	1355.2299
NEDD9|4739	291.7279	NEDD9|4739	1583.6281
NEFH|4744	23.0054	NEFH|4744	23.7494
lowly_expressed	lowly_expressed	NEFL|4747	39.9192
NEGR1|257194	55.8003	NEGR1|257194	394.1385
NEIL1|79661	220.2643	NEIL1|79661	203.1329
NEIL2|252969	488.0078	NEIL2|252969	375.4421
NEIL3|55247	56.2898	NEIL3|55247	7.0743
NEK10|152110	217.8169	NEK10|152110	269.8332
NEK11|79858	378.8546	NEK11|79858	320.8691
NEK1|4750	452.7655	NEK1|4750	556.8469
NEK2|4751	275.0857	NEK2|4751	24.2547
NEK3|4752	121.3901	NEK3|4752	262.759
NEK4|6787	968.6735	NEK4|6787	593.7342
NEK5|341676	29.8581	NEK5|341676	6.0637
NEK6|10783	666.6667	NEK6|10783	688.7317
NEK7|140609	1062.1635	NEK7|140609	1883.2744
NEK8|284086	165.9325	NEK8|284086	90.4497
NEK9|91754	1952.0313	NEK9|91754	2552.8044
NELF|26012	2167.8904	NELF|26012	555.8363
NELL2|4753	343.1229	NELL2|4753	90.955
NENF|29937	975.0367	NENF|29937	1081.3542
NEO1|4756	2830.1517	NEO1|4756	1825.1642
NES|10763	643.1718	NES|10763	2047.4987
NET1|10276	2541.3607	NET1|10276	1785.2451
NETO2|81831	450.3182	NETO2|81831	284.4871
NEU1|4758	2709.2511	NEU1|4758	1446.1849
NEU3|10825	123.8375	NEU3|10825	123.7999
NEURL1B|54492	2359.7651	NEURL1B|54492	1715.0076
NEURL2|140825	8.5609	NEURL2|140825	15.6342
NEURL3|93082	13.7053	NEURL3|93082	57.0995
NEURL4|84461	692.7166	NEURL4|84461	515.7453
NEURL|9148	785.1199	NEURL|9148	21.2228
lowly_expressed	lowly_expressed	NEUROG2|63973	49.0147
NEXN|91624	111.6006	NEXN|91624	560.8893
NF1|4763	2243.7592	NF1|4763	2341.5867
NF2|4771	1205.0906	NF2|4771	865.5887
NFAM1|150372	228.5854	NFAM1|150372	368.3679
NFASC|23114	1922.4963	NFASC|23114	945.7807
NFAT5|10725	1585.4136	NFAT5|10725	3181.9101
NFATC1|4772	481.6446	NFATC1|4772	550.2779
NFATC2IP|84901	790.9936	NFATC2IP|84901	905.5078
NFATC2|4773	71.4635	NFATC2|4773	127.337
NFATC3|4775	788.0568	NFATC3|4775	886.8115
NFATC4|4776	289.2805	NFATC4|4776	910.0556
NFE2L1|4779	7639.255999999999	NFE2L1|4779	6607.8828
NFE2L2|4780	1939.3049	NFE2L2|4780	3202.1223
NFE2L3|9603	114.04799999999999	NFE2L3|9603	302.1728
lowly_expressed	lowly_expressed	NFE2|4778	8.0849
NFIA|4774	1167.8904	NFIA|4774	2021.7281
NFIB|4781	394.0284	NFIB|4781	7060.6367
NFIC|4782	1336.2702	NFIC|4782	810.0051
NFIL3|4783	182.5746	NFIL3|4783	836.2809
NFIX|4784	13865.8835	NFIX|4784	3896.9176
NFKB1|4790	1503.6711	NFKB1|4790	1550.2779
NFKB2|4791	550.1713	NFKB2|4791	686.2052
NFKBIA|4792	1796.3779	NFKBIA|4792	2182.4154
NFKBIB|4793	197.7484	NFKBIB|4793	180.3941
NFKBID|84807	37.6897	NFKBID|84807	53.5624
NFKBIE|4794	346.5492	NFKBIE|4794	291.0561
NFKBIL1|4795	298.091	NFKBIL1|4795	219.3027
NFKBIL2|4796	348.5022	NFKBIL2|4796	100.0505
NFKBIZ|64332	349.486	NFKBIZ|64332	1647.7615
NFRKB|4798	821.3412	NFRKB|4798	859.0197
NFS1|9054	570.7293	NFS1|9054	468.4184
NFU1|27247	836.5149	NFU1|27247	493.6837
NFX1|4799	1188.9378	NFX1|4799	1155.1289
NFXL1|152518	272.9564	NFXL1|152518	310.2577
NFYA|4800	1080.7636	NFYA|4800	988.8833
NFYB|4801	624.5717	NFYB|4801	920.6669999999999
NFYC|4802	1046.0793	NFYC|4802	945.2906
NGDN|25983	408.7127	NGDN|25983	464.8813
lowly_expressed	lowly_expressed	NGEF|25791	54.0677
NGFRAP1|27018	899.6574	NGFRAP1|27018	1183.9313
NGFR|4804	180.6167	NGFR|4804	1375.4421
NGF|4803	13.2159	NGF|4803	23.2441
NGLY1|55768	800.2937	NGLY1|55768	791.3087
NGRN|51335	3176.324	NGRN|51335	2247.5745
NHEDC1|150159	8.8106	lowly_expressed	lowly_expressed
NHEDC2|133308	313.7543	NHEDC2|133308	248.1051
NHEJ1|79840	243.99900000000002	NHEJ1|79840	241.3441
NHLRC1|378884	130.2007	NHLRC1|378884	78.8277
NHLRC2|374354	209.4958	NHLRC2|374354	243.5574
NHLRC3|387921	619.6769	NHLRC3|387921	866.0939999999999
NHLRC4|283948	251.5908	NHLRC4|283948	49.52
NHP2L1|4809	2913.3627	NHP2L1|4809	1769.5806
NHP2|55651	1499.2658	NHP2|55651	839.3128
NHSL1|57224	189.9168	NHSL1|57224	430.0152
NHSL2|340527	57.7582	NHSL2|340527	95.5028
NHS|4810	86.6373	NHS|4810	266.8014
NICN1|84276	668.8057	NICN1|84276	569.1359
NID1|4811	1522.2418	NID1|4811	3305.1036
NID2|22795	531.5712	NID2|22795	1198.0798
NIF3L1|60491	526.187	NIF3L1|60491	382.5164
NINJ1|4814	3143.906	NINJ1|4814	1683.6786
NINJ2|4815	41.1209	NINJ2|4815	90.475
NINL|22981	249.6329	NINL|22981	272.3598
NIN|51199	1674.4983	NIN|51199	1555.3310000000001
NIP7|51388	404.7969	NIP7|51388	459.3229
NIPA1|123606	850.7097	NIPA1|123606	503.2845
NIPA2|81614	1024.9633	NIPA2|81614	1020.2122
lowly_expressed	lowly_expressed	NIPAL1|152519	49.0147
NIPAL2|79815	59.7161	NIPAL2|79815	364.8307
NIPAL3|57185	2453.7445	NIPAL3|57185	1330.9752
NIPBL|25836	1940.2839	NIPBL|25836	2362.8095
NIPSNAP1|8508	1453.255	NIPSNAP1|8508	1016.1698
NIPSNAP3A|25934	1060.2056	NIPSNAP3A|25934	747.8525
NIPSNAP3B|55335	25.9422	NIPSNAP3B|55335	100.1213
NISCH|11188	2548.2134	NISCH|11188	2756.4426
NIT1|4817	580.3867	NIT1|4817	559.6412
NIT2|56954	662.7509	NIT2|56954	622.0313
NKAIN1|79570	3714.1459	NKAIN1|79570	55.5836
lowly_expressed	lowly_expressed	NKAIN2|154215	14.1486
lowly_expressed	lowly_expressed	NKAPL|222698	50.0253
NKAP|79576	469.4077	NKAP|79576	331.4805
NKD1|85407	6.8527	NKD1|85407	13.6433
NKD2|85409	34.7528	NKD2|85409	37.8979
NKG7|4818	78.3162	NKG7|4818	132.8954
NKIRAS1|28512	350.465	NKIRAS1|28512	311.2683
NKIRAS2|28511	937.8365	NKIRAS2|28511	727.1349
NKPD1|284353	21.0475	NKPD1|284353	45.9828
NKRF|55922	341.165	NKRF|55922	294.5932
NKTR|4820	1389.6231	NKTR|4820	2281.9606
NKX2-8|26257	105.7269	NKX2-8|26257	6.0637
NKX3-1|4824	85.1689	NKX3-1|4824	228.9035
lowly_expressed	lowly_expressed	NKX6-1|4825	5.0531
NLE1|54475	245.2276	NLE1|54475	264.2749
NLGN1|22871	95.9373	NLGN1|22871	34.3608
NLGN2|57555	946.6471	NLGN2|57555	794.3406
NLGN3|54413	16.1527	NLGN3|54413	64.1738
NLGN4X|57502	244.7381	NLGN4X|57502	315.8161
NLK|51701	578.5609	NLK|51701	529.5604
NLN|57486	371.023	NLN|57486	298.6357
NLRC3|197358	148.3113	NLRC3|197358	123.2946
NLRC4|58484	55.3108	NLRC4|58484	140.9803
NLRC5|84166	347.0387	NLRC5|84166	651.8444
NLRP12|91662	6.8527	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NLRP13|126204	7.0743
NLRP1|22861	198.7274	NLRP1|22861	665.4876
NLRP2|55655	555.0661	NLRP2|55655	357.2511
NLRP3|114548	122.8585	NLRP3|114548	133.906
lowly_expressed	lowly_expressed	NLRP5|126206	12.1273
NLRP6|171389	6.8527	lowly_expressed	lowly_expressed
NLRP7|199713	8.3211	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NLRP8|126205	8.0849
NLRX1|79671	497.3079	NLRX1|79671	435.5735
lowly_expressed	lowly_expressed	NMBR|4829	5.0531
NMB|4828	19.5791	NMB|4828	130.3689
NMD3|51068	1185.022	NMD3|51068	1179.3835
NME1-NME2|654364	238.3505	NME1-NME2|654364	60.3234
NME1|4830	1061.9383	NME1|4830	516.1748
NME2P1|283458	45.0318	NME2P1|283458	87.4179
NME2|4831	4030.1077	NME2|4831	4202.1779
NME3|4832	665.6877	NME3|4832	408.287
NME4|4833	1518.8448	NME4|4833	866.0939999999999
NME5|8382	172.7851	NME5|8382	89.4391
NME6|10201	208.5169	NME6|10201	202.6276
NME7|29922	211.8502	NME7|29922	216.8671
NMI|9111	284.3857	NMI|9111	428.4992
NMNAT1|64802	262.8488	NMNAT1|64802	409.8029
NMNAT2|23057	2215.859	NMNAT2|23057	307.2259
NMNAT3|349565	1120.4112	NMNAT3|349565	164.7297
NMRAL1|57407	783.6515	NMRAL1|57407	471.4502
NMT1|4836	2261.8698	NMT1|4836	2529.0551
NMT2|9397	140.4797	NMT2|9397	649.8231
NMUR1|10316	6.8527	NMUR1|10316	29.813000000000002
NNAT|4826	6.3632	NNAT|4826	31.329
NNMT|4837	416.5443	NNMT|4837	1818.0899
NNT|23530	2010.7685	NNT|23530	1138.4538
NOB1|28987	889.8678	NOB1|28987	903.4866
NOC2L|26155	1987.4058	NOC2L|26155	944.8257
NOC3L|64318	339.6965	NOC3L|64318	452.7539
NOC4L|79050	284.8752	NOC4L|79050	189.4896
NOD1|10392	181.5957	NOD1|10392	511.3694
NOD2|64127	41.6055	NOD2|64127	110.662
lowly_expressed	lowly_expressed	NODAL|4838	9.0955
NOG|9241	17.1317	NOG|9241	6.0637
NOL10|79954	579.5399	NOL10|79954	527.0339
NOL11|25926	883.9941	NOL11|25926	935.8262
NOL12|79159	233.9697	NOL12|79159	220.4346
NOL3|8996	1033.7494	NOL3|8996	339.5654
lowly_expressed	lowly_expressed	NOL4|8715	6.569
NOL6|65083	1012.2369	NOL6|65083	946.4376
NOL7|51406	704.8458	NOL7|51406	513.3906
NOL8|55035	743.5144	NOL8|55035	789.7928
NOL9|79707	215.3696	NOL9|79707	238.5043
NOLC1|9221	2273.6172	NOLC1|9221	1844.3658
NOM1|64434	443.4655	NOM1|64434	449.2168
NOMO1|23420	5085.1689	NOMO1|23420	3092.9763
NOMO2|283820	2273.1278	NOMO2|283820	915.6139
NOMO3|408050	1499.7553	NOMO3|408050	1511.8747
NONO|4841	7725.4038	NONO|4841	5524.5073
NOP10|55505	752.8145	NOP10|55505	852.956
NOP14|8602	997.6701	NOP14|8602	746.5437
NOP16|51491	153.6955	NOP16|51491	137.9485
NOP2|4839	508.0764	NOP2|4839	443.6584
NOP56|10528	1647.5771	NOP56|10528	1213.239
NOP58|51602	1355.3598	NOP58|51602	968.1657
NOS1AP|9722	80.2741	NOS1AP|9722	128.85299999999998
lowly_expressed	lowly_expressed	NOS1|4842	11.622
NOS2|4843	18.6001	lowly_expressed	lowly_expressed
NOS3|4846	321.6397	NOS3|4846	414.0526
NOSIP|51070	648.556	NOSIP|51070	452.7539
NOSTRIN|115677	883.9941	NOSTRIN|115677	609.904
NOTCH1|4851	726.3828	NOTCH1|4851	1450.7327
NOTCH2NL|388677	376.5835	NOTCH2NL|388677	429.6614
NOTCH2|4853	4684.7773	NOTCH2|4853	5614.4517
NOTCH3|4854	2785.1199	NOTCH3|4854	4272.3598
NOTCH4|4855	633.8718	NOTCH4|4855	1384.5376
NOVA1|4857	4174.2535	NOVA1|4857	596.766
NOVA2|4858	52.373999999999995	NOVA2|4858	52.5518
NOV|4856	136.5639	NOV|4856	377.4634
NOX4|50507	67.5477	NOX4|50507	91.9656
lowly_expressed	lowly_expressed	NOX5|79400	6.5791
NOXA1|10811	150.2692	NOXA1|10811	73.2693
NOXO1|124056	14.6843	lowly_expressed	lowly_expressed
NPAS1|4861	62.1635	NPAS1|4861	14.6539
NPAS2|4862	120.4112	NPAS2|4862	459.3229
NPAS3|64067	14.1948	NPAS3|64067	119.2521
lowly_expressed	lowly_expressed	NPAS4|266743	7.5796
NPAT|4863	494.371	NPAT|4863	567.9636
NPC1L1|29881	36.7107	NPC1L1|29881	22.7388
NPC1|4864	753.1473	NPC1|4864	1564.4669
NPC2|10577	2057.2687	NPC2|10577	5309.7524
NPDC1|56654	3993.1473	NPDC1|56654	1492.1678
NPEPL1|79716	576.1136	NPEPL1|79716	458.8176
NPEPPS|9520	2758.6882	NPEPPS|9520	2381.5058
NPFF|8620	7.8316	NPFF|8620	12.6326
NPHP1|4867	159.0798	NPHP1|4867	145.0227
NPHP3|27031	224.1801	NPHP3|27031	772.6124
NPHP4|261734	439.5497	NPHP4|261734	331.9859
NPHS1|4868	19.5791	lowly_expressed	lowly_expressed
NPIPL3|23117	342.9271	NPIPL3|23117	872.9308
NPIP|9284	870.5531	NPIP|9284	989.7322
NPLOC4|55666	1861.9677	NPLOC4|55666	1792.8247
NPL|80896	124.8164	NPL|80896	659.424
NPM1|4869	8679.393	NPM1|4869	7570.4901
NPM2|10361	17.6211	NPM2|10361	20.2122
NPM3|10360	148.3113	NPM3|10360	213.7443
NPNT|255743	4126.7744	NPNT|255743	1843.8605
NPR1|4881	154.6745	NPR1|4881	1023.7494
NPR2|4882	82.23200000000001	NPR2|4882	506.8216
NPR3|4883	32.3054	NPR3|4883	59.6261
NPRL2|10641	580.9055	NPRL2|10641	330.4699
NPRL3|8131	1065.5898	NPRL3|8131	582.1122
NPTN|27020	4039.1581	NPTN|27020	2725.1137
NPTX1|4884	26.9212	NPTX1|4884	38.4032
NPTX2|4885	9.7895	NPTX2|4885	71.2481
NPTXR|23467	1299.07	NPTXR|23467	655.8868
NPY1R|4886	1416.0548	NPY1R|4886	1941.8898
NPY2R|4887	9.7895	NPY2R|4887	399.6968
NPY5R|4889	11.258	NPY5R|4889	33.8555
NQO1|1728	506.1185	NQO1|1728	8007.5796
NQO2|4835	416.5443	NQO2|4835	350.1769
lowly_expressed	lowly_expressed	NR0B1|190	8.5902
NR1D1|9572	381.9334	NR1D1|9572	251.9151
NR1D2|9975	1262.3593	NR1D2|9975	1211.7231
NR1H2|7376	1358.2966	NR1H2|7376	1037.3926
NR1H3|10062	221.7327	NR1H3|10062	1068.2163
lowly_expressed	lowly_expressed	NR1H4|9971	26.7812
NR1I3|9970	6.045	NR1I3|9970	8.6508
NR2C1|7181	328.4386	NR2C1|7181	416.8772
NR2C2AP|126382	354.7381	NR2C2AP|126382	267.6604
NR2C2|7182	1211.4293	NR2C2|7182	1508.4437
NR2E3|10002	5.8737	NR2E3|10002	11.622
NR2F1|7025	114.04799999999999	NR2F1|7025	880.7479
NR2F2|7026	1468.9183	NR2F2|7026	2495.1996
NR2F6|2063	889.3784	NR2F6|2063	572.5114
NR3C1|2908	987.7631	NR3C1|2908	3063.6685
NR3C2|4306	200.1958	NR3C2|4306	768.57
NR4A1|3164	619.6769	NR4A1|3164	5823.6483
NR4A2|4929	1017.6211	NR4A2|4929	1300.1516
NR4A3|8013	20.558000000000003	NR4A3|8013	332.9965
NR5A2|2494	113.5585	NR5A2|2494	181.4047
NR6A1|2649	17.6211	NR6A1|2649	6.0637
NRARP|441478	418.9917	NRARP|441478	479.5351
