gene_id	TCGA-BH-A1EW-01A-11R-A137-07	gene_id	TCGA-BH-A1EW-11B-33R-A137-07
UNC5B|219699	559.3098	UNC5B|219699	438.7863
UNC5CL|222643	124.184	UNC5CL|222643	46.586000000000006
UNC5C|8633	13.2998	UNC5C|8633	44.1332
lowly_expressed	lowly_expressed	UNC80|285175	5.3045
UNC93B1|81622	610.3523	UNC93B1|81622	408.4447
UNG|7374	641.2653	UNG|7374	670.0615
UNKL|64718	226.8188	UNKL|64718	358.1816
UNK|85451	732.5665	UNK|85451	643.1148
UPF0639|400224	13.2998	UPF0639|400224	36.0704
UPF1|5976	2902.2286	UPF1|5976	1940.1655
UPF2|26019	1645.5787	UPF2|26019	1444.0908
UPF3A|65110	487.0597	UPF3A|65110	656.0577
UPF3B|65109	338.6053	UPF3B|65109	249.0982
UPK1A|11045	44.1373	UPK1A|11045	19.2828
UPK3BL|100134938	127.8469	UPK3BL|100134938	100.9145
UPK3B|80761	9.3458	UPK3B|80761	8.9115
UPP1|7378	173.9756	UPP1|7378	61.1076
UPRT|139596	304.0978	UPRT|139596	325.6949
UQCC|55245	908.3393	UQCC|55245	903.2463
UQCR10|29796	987.0597	UQCR10|29796	573.5201
UQCR11|10975	863.0482	UQCR11|10975	722.2576
UQCRB|7381	2655.284	UQCRB|7381	2611.2879
UQCRC1|7384	1212.4371	UQCRC1|7384	1176.9574
UQCRC2|7385	2726.4558	UQCRC2|7385	3495.2259999999997
UQCRFS1|7386	1039.1804	UQCRFS1|7386	1131.7632
UQCRHL|440567	323.5083	UQCRHL|440567	329.9385
UQCRH|7388	1120.417	UQCRH|7388	1158.9221
UQCRQ|27089	2806.2545	UQCRQ|27089	1595.7989
URB1|9875	1323.0877	URB1|9875	1350.4519
URB2|9816	1002.8756	URB2|9816	575.4297
URGCP|55665	836.8081	URGCP|55665	730.7447
URM1|81605	729.3314	URM1|81605	615.7437
UROD|7389	723.9396	UROD|7389	879.0579
UROS|7390	682.243	UROS|7390	549.756
USE1|55850	144.8598	USE1|55850	133.885
USF1|7391	1108.9145	USF1|7391	608.9540000000001
USF2|7392	1459.7412	USF2|7392	1078.5063
lowly_expressed	lowly_expressed	USH1C|10083	7.8506
USH2A|7399	9.3458	USH2A|7399	8.6993
USHBP1|83878	25.5212	USHBP1|83878	54.7422
USMG5|84833	649.5327	USMG5|84833	611.5001
USO1|8615	3235.0827	USO1|8615	2937.195
USP10|9100	1819.1948	USP10|9100	1575.6418
USP11|8237	1039.8994	USP11|8237	1228.9412
USP12|219333	363.7671	USP12|219333	643.1148
USP13|8975	720.7045	USP13|8975	747.5069
USP14|9097	2091.3012	USP14|9097	2849.7772
USP15|9958	1262.7606	USP15|9958	1356.0365
USP16|10600	1108.9145	USP16|10600	1656.2699
USP18|11274	836.8081	USP18|11274	403.7768
USP19|10869	938.174	USP19|10869	1096.3293
USP1|7398	1437.0956	USP1|7398	1690.2185
USP20|10868	532.7103	USP20|10868	504.5619
USP21|27005	690.8699	USP21|27005	449.3953
USP22|23326	4863.0482	USP22|23326	6432.6331
USP24|23358	2572.9691	USP24|23358	2993.2103
USP25|29761	839.6837	USP25|29761	1431.9966
USP27X|389856	187.2753	USP27X|389856	155.9516
USP28|57646	492.4515	USP28|57646	616.3802
USP2|9099	44.2128	USP2|9099	126.4587
USP30|84749	259.885	USP30|84749	519.6266
USP31|57478	626.8871	USP31|57478	1093.5710000000001
USP32|84669	1879.5829999999999	USP32|84669	2003.1827
USP33|23032	1274.6226	USP33|23032	2138.1286
USP34|9736	3723.9396	USP34|9736	5149.1619
USP35|57558	286.1251	USP35|57558	161.2561
USP36|57602	2057.5126	USP36|57602	1434.5428
USP37|57695	1136.5924	USP37|57695	1073.414
USP38|84640	2306.2545	USP38|84640	1414.3857
USP39|10713	1186.5564	USP39|10713	1009.1237
USP3|9960	678.2279	USP3|9960	731.2625
USP40|55230	986.7002	USP40|55230	1103.5434
USP42|84132	580.5176	USP42|84132	592.6162
USP43|124739	157.8001	USP43|124739	210.0573
lowly_expressed	lowly_expressed	USP44|84101	31.6147
USP45|85015	336.8081	USP45|85015	340.5474
USP46|64854	959.3817	USP46|64854	912.7944
USP47|55031	2704.5291	USP47|55031	2912.37
USP48|84196	1103.8821	USP48|84196	1754.721
USP49|25862	22.6456	USP49|25862	48.589
USP4|7375	1029.4752	USP4|7375	1265.4360000000001
USP51|158880	41.3372	USP51|158880	86.3569
USP53|54532	1178.6485	USP53|54532	2614.6828
USP54|159195	1152.0489	USP54|159195	1710.3756
USP5|8078	2218.5478	USP5|8078	1217.6957
USP6NL|9712	621.1359	USP6NL|9712	714.8313
USP6|9098	35.2265	USP6|9098	119.0325
USP7|7874	4639.1086	USP7|7874	3791.428
USP8|9101	1602.5737	USP8|9101	1926.011
USP9X|8239	5855.1402	USP9X|8239	6305.9622
USPL1|10208	700.9346	USPL1|10208	924.6764
UST|10090	132.9978	UST|10090	387.0146
UTP11L|51118	620.4169999999999	UTP11L|51118	591.9796
UTP14A|10813	787.5629	UTP14A|10813	525.3554
UTP14C|9724	915.1689	UTP14C|9724	1335.6673
UTP15|84135	646.6571	UTP15|84135	635.9007
UTP18|51096	949.317	UTP18|51096	837.2586
UTP20|27340	1111.4306	UTP20|27340	1124.9735
UTP23|84294	987.0597	UTP23|84294	792.4889
UTP3|57050	955.4277	UTP3|57050	806.9169999999999
UTP6|55813	997.1244	UTP6|55813	806.9169999999999
UTRN|7402	3047.0884	UTRN|7402	6876.5118
UVRAG|7405	721.7829	UVRAG|7405	857.2035
UXS1|80146	590.9418	UXS1|80146	469.1279
UXT|8409	506.9806	UXT|8409	614.2054
VAC14|55697	642.7031	VAC14|55697	531.2964
VAMP1|6843	126.4845	VAMP1|6843	201.9096
VAMP2|6844	756.2904	VAMP2|6844	1923.1912
VAMP3|9341	2598.1308	VAMP3|9341	2659.6648
VAMP4|8674	640.9058	VAMP4|8674	746.0216
VAMP5|10791	237.5988	VAMP5|10791	195.4169
VAMP7|6845	1192.6671	VAMP7|6845	1301.9308
VAMP8|8673	1864.486	VAMP8|8673	1178.867
VANGL1|81839	867.3616	VANGL1|81839	853.3843
VANGL2|57216	1579.4393	VANGL2|57216	1264.7995
VAPA|9218	3256.6499	VAPA|9218	3978.3577
VAPB|9217	1450.3954	VAPB|9217	1324.2096
VARS2|57176	426.6715	VARS2|57176	368.2686
VARS|7407	1369.8778	VARS|7407	1008.4872
VASH1|22846	384.0367	VASH1|22846	347.0656
VASH2|79805	151.33	VASH2|79805	168.4702
VASN|114990	280.3738	VASN|114990	322.7244
VASP|7408	1610.7117	VASP|7408	1125.61
VAT1L|57687	57.5126	VAT1L|57687	19.9448
VAT1|10493	4879.9425	VAT1|10493	3346.2763
VAV1|7409	202.0129	VAV1|7409	114.7889
VAV2|7410	1002.1567	VAV2|7410	633.7789
VAV3|10451	4021.9267	VAV3|10451	2444.7273
VAX2|25806	23.005	VAX2|25806	14.8525
VBP1|7411	929.9065	VBP1|7411	902.6098
VCAM1|7412	915.1689	VCAM1|7412	1263.5264
VCAN|1462	8088.4256	VCAN|1462	2459.7921
VCL|7414	4898.9935	VCL|7414	4469.1279
VCPIP1|80124	1943.9252	VCPIP1|80124	1626.9892
VCP|7415	8333.9324	VCP|7415	5697.6448
VDAC1|7416	4206.6858	VDAC1|7416	3232.5483
VDAC2|7417	940.3307	VDAC2|7417	1291.1097
VDAC3|7419	1449.317	VDAC3|7419	1590.07
VDR|7421	755.5715	VDR|7421	748.9921
VEGFA|7422	1692.3077	VEGFA|7422	1491.1946
VEGFB|7423	714.2344	VEGFB|7423	857.84
VEGFC|7424	191.5888	VEGFC|7424	237.4284
VENTX|27287	16.1754	VENTX|27287	29.7051
VEPH1|79674	29.1157	VEPH1|79674	28.0076
VEZF1|7716	4099.5687	VEZF1|7716	3668.5763
VEZT|55591	1498.2027	VEZT|55591	1238.7015
lowly_expressed	lowly_expressed	VGLL1|51442	72.3531
VGLL3|389136	182.6024	VGLL3|389136	1492.892
VGLL4|9686	2942.2214	VGLL4|9686	1926.1447
VHL|7428	2483.1057	VHL|7428	1352.6416
VILL|50853	57.5126	VILL|50853	119.0325
VIM|7431	11610.0827	VIM|7431	19283.7131
VIPAR|63894	324.5866	VIPAR|63894	383.4076
VIPR1|7433	63.9827	VIPR1|7433	328.4532
VIPR2|7434	23.5981	VIPR2|7434	61.9542
VIT|5212	15.0971	VIT|5212	401.8672
VKORC1L1|154807	1783.2495	VKORC1L1|154807	2455.7607
VKORC1|79001	870.2696	VKORC1|79001	636.3229
VLDLR|7436	132.2789	VLDLR|7436	896.4566
VMA21|203547	1308.4112	VMA21|203547	1150.6471
VMAC|400673	67.5773	VMAC|400673	117.5472
VMO1|284013	29.4752	VMO1|284013	7.4263
VN1R1|57191	6.8296	VN1R1|57191	32.6756
VNN1|8876	10.0647	VNN1|8876	21.4301
VNN2|8875	28.3968	VNN2|8875	15.0647
VOPP1|81552	1414.8095	VOPP1|81552	832.1663
VPRBP|9730	1073.1165	VPRBP|9730	1038.3429
VPS11|55823	734.3638	VPS11|55823	916.8258
VPS13A|23230	1242.2717	VPS13A|23230	2261.8289999999997
VPS13B|157680	2043.8533	VPS13B|157680	2227.8803
VPS13C|54832	2045.2912	VPS13C|54832	3676.2147
VPS13D|55187	2915.8879	VPS13D|55187	4095.4806
VPS16|64601	914.8095	VPS16|64601	614.6828
VPS18|57617	727.1747	VPS18|57617	492.4676
VPS24|51652	2594.8958	VPS24|51652	3206.8852
VPS25|84313	1551.0424	VPS25|84313	995.1199
VPS26A|9559	1644.1409	VPS26A|9559	1962.4443
VPS26B|112936	936.3767	VPS26B|112936	986.4205
VPS28|51160	1437.8145	VPS28|51160	886.2719999999999
VPS29|51699	704.1697	VPS29|51699	856.7791
VPS33A|65082	455.8519	VPS33A|65082	439.6881
VPS33B|26276	225.018	VPS33B|26276	283.8956
VPS35|55737	15332.4946	VPS35|55737	10078.2941
VPS36|51028	528.0374	VPS36|51028	1433.4819
VPS37A|137492	601.3875	VPS37A|137492	1113.8362
VPS37B|79720	406.9015	VPS37B|79720	583.7046
VPS37C|55048	749.4608	VPS37C|55048	760.2376
VPS37D|155382	49.2451	VPS37D|155382	48.1647
VPS39|23339	1698.4184	VPS39|23339	2001.6974
VPS41|27072	1479.1517	VPS41|27072	1776.3633
VPS45|11311	1135.8735	VPS45|11311	960.5347
VPS4A|27183	1188.3537	VPS4A|27183	1054.7422
VPS4B|9525	1615.0252	VPS4B|9525	2121.3664
VPS52|6293	1301.5816	VPS52|6293	1279.652
VPS53|55275	945.0036	VPS53|55275	1070.6556
VPS54|51542	838.9648	VPS54|51542	1133.4606
VPS72|6944	1066.4989	VPS72|6944	540.2079
VPS8|23355	1704.5291	VPS8|23355	1026.5224
VRK1|7443	172.8972	VRK1|7443	254.8271
VRK2|7444	578.3429	VRK2|7444	595.7585
VRK3|51231	564.7017	VRK3|51231	497.7721
VSIG10L|147645	25.8807	VSIG10L|147645	31.8269
VSIG10|54621	257.7283	VSIG10|54621	383.6198
VSIG1|340547	10.4242	VSIG1|340547	5.3045
VSIG2|23584	5.7513	VSIG2|23584	58.7736
VSIG4|11326	224.2991	VSIG4|11326	315.2981
VSNL1|7447	35.2265	VSNL1|7447	103.9677
VSTM2A|222008	17.4946	lowly_expressed	lowly_expressed
VSTM2L|128434	302.66	VSTM2L|128434	81.0524
VTA1|51534	1179.7268	VTA1|51534	1235.731
VTCN1|79679	382.0992	VTCN1|79679	1210.906
VTI1A|143187	311.33	VTI1A|143187	463.9168
VTI1B|10490	559.1948	VTI1B|10490	834.0038
VWA1|64856	2769.9497	VWA1|64856	481.6465
VWA2|340706	483.1057	VWA2|340706	513.8977
lowly_expressed	lowly_expressed	VWA3A|146177	5.0923
VWA5A|4013	491.0137	VWA5A|4013	832.8029
VWA5B2|90113	85.9094	VWA5B2|90113	13.7916
VWCE|220001	6.8296	VWCE|220001	21.0057
VWDE|221806	6.1107	VWDE|221806	31.8269
VWF|7450	9314.5219	VWF|7450	6345.8519
WAC|51322	3901.5097	WAC|51322	4125.1857
WAPAL|23063	2683.6808	WAPAL|23063	3000.4244
WARS2|10352	292.5953	WARS2|10352	461.2773
WARS|7453	2787.2035	WARS|7453	2079.5672
WASF1|8936	71.8907	WASF1|8936	175.0477
WASF2|10163	3332.1352	WASF2|10163	4651.1776
WASF3|10810	164.6298	WASF3|10810	835.9856
WASH2P|375260	194.4644	WASH2P|375260	132.8241
WASH3P|374666	202.0129	WASH3P|374666	124.9735
WASH5P|375690	225.018	WASH5P|375690	106.0895
WASH7P|653635	688.7132	WASH7P|653635	941.2264
WASL|8976	2388.5694	WASL|8976	2466.3696
WAS|7454	166.42700000000002	WAS|7454	82.7498
WBP11P1|441818	13.6592	WBP11P1|441818	14.216
WBP11|51729	2891.445	WBP11|51729	2454.2754
WBP1|23559	1405.0467	WBP1|23559	1160.1358
WBP2|23558	2488.4975	WBP2|23558	1906.8534
WBP4|11193	159.238	WBP4|11193	359.4314
WBP5|51186	994.6082	WBP5|51186	958.6251
WBSCR16|81554	831.7757	WBSCR16|81554	495.0138
WBSCR17|64409	11.5025	WBSCR17|64409	33.0999
WBSCR22|114049	1012.6024	WBSCR22|114049	751.5765
WBSCR26|171022	46.0101	WBSCR26|171022	8.275
WBSCR27|155368	9.3458	WBSCR27|155368	9.1237
WDFY1|57590	1713.156	WDFY1|57590	1539.5714
WDFY2|115825	127.2466	WDFY2|115825	276.4693
WDFY3|23001	2635.514	WDFY3|23001	3045.8307
WDFY4|57705	276.4198	WDFY4|57705	115.0011
WDHD1|11169	272.1064	WDHD1|11169	260.9803
WDR11|55717	1361.2509	WDR11|55717	2031.4025
WDR12|55759	516.5349	WDR12|55759	470.1888
WDR13|64743	575.1258	WDR13|64743	681.9436
WDR17|116966	74.4069	WDR17|116966	106.5139
WDR18|57418	351.5457	WDR18|57418	285.1687
WDR19|57728	638.7491	WDR19|57728	915.3405
WDR1|9948	8210.2804	WDR1|9948	4226.3951
WDR20|91833	413.0122	WDR20|91833	552.7265
WDR24|84219	297.9871	WDR24|84219	225.3342
WDR25|79446	112.1495	WDR25|79446	131.9754
WDR26|80232	6938.174	WDR26|80232	5436.8767
WDR27|253769	117.9008	WDR27|253769	355.8243
WDR31|114987	213.15599999999998	WDR31|114987	182.2618
WDR33|55339	1148.8138	WDR33|55339	1194.7804
WDR34|89891	1057.872	WDR34|89891	578.188
WDR35|57539	648.4543	WDR35|57539	1134.7337
WDR36|134430	1220.3451	WDR36|134430	1540.8445
WDR37|22884	323.5083	WDR37|22884	685.7628
WDR3|10885	1080.5176	WDR3|10885	1157.8612
WDR41|55255	620.0575	WDR41|55255	635.6885
WDR43|23160	1409.0582	WDR43|23160	1370.6769
WDR44|54521	557.1531	WDR44|54521	562.4867
WDR45L|56270	4172.8972	WDR45L|56270	2431.7844
WDR45|11152	751.6175	WDR45|11152	838.9943
WDR46|9277	755.5715	WDR46|9277	588.5848
WDR47|22911	464.7735	WDR47|22911	736.4736
WDR48|57599	1251.9769999999999	WDR48|57599	1331.8481
WDR4|10785	176.1323	WDR4|10785	106.5139
WDR52|55779	145.9382	WDR52|55779	406.7473
WDR53|348793	594.1769	WDR53|348793	268.1944
WDR54|84058	151.33	WDR54|84058	112.8793
WDR55|54853	793.2459	WDR55|54853	534.8971
WDR59|79726	392.8828	WDR59|79726	585.1899
WDR5B|54554	132.2789	WDR5B|54554	300.2334
WDR5|11091	938.174	WDR5|11091	650.1167
WDR60|55112	454.7088	WDR60|55112	540.2079
WDR61|80349	497.4838	WDR61|80349	826.6497
WDR62|284403	198.7779	WDR62|284403	87.8421
WDR63|126820	17.2538	WDR63|126820	11.4577
WDR65|149465	21.9267	WDR65|149465	49.0134
WDR66|144406	11.5025	WDR66|144406	53.0448
WDR67|93594	207.4047	WDR67|93594	194.1439
WDR6|11180	1778.3717	WDR6|11180	2211.9075
WDR70|55100	475.5572	WDR70|55100	514.3221
WDR72|256764	21.9267	lowly_expressed	lowly_expressed
WDR73|84942	324.5615	WDR73|84942	388.8203
WDR74|54663	333.9324	WDR74|54663	287.2905
WDR75|84128	1435.6578	WDR75|84128	1240.1867
WDR76|79968	301.2221	WDR76|79968	168.25799999999998
WDR77|79084	435.6578	WDR77|79084	480.3734
WDR78|79819	60.7477	WDR78|79819	168.25799999999998
WDR7|23335	719.9856	WDR7|23335	893.0617
WDR81|124997	586.6283	WDR81|124997	472.3106
WDR82|80335	3345.0755	WDR82|80335	2999.5756
WDR83|84292	107.4766	WDR83|84292	77.683
WDR85|92715	202.0129	WDR85|92715	230.0021
WDR86|349136	10.7836	WDR86|349136	66.1999
lowly_expressed	lowly_expressed	WDR88|126248	6.1532
WDR89|112840	409.0582	WDR89|112840	478.0395
WDR8|49856	267.074	WDR8|49856	331.4237
WDR90|197335	392.5234	WDR90|197335	482.7074
WDR91|29062	278.5766	WDR91|29062	386.8025
WDR92|116143	161.0352	WDR92|116143	215.3618
WDR93|56964	23.7239	WDR93|56964	58.3492
WDSUB1|151525	199.4968	WDSUB1|151525	242.7329
WDTC1|23038	1707.4047	WDTC1|23038	1881.3919
WDYHV1|55093	310.5679	WDYHV1|55093	167.6215
WEE1|7465	812.0058	WEE1|7465	2140.4626
WFDC1|58189	33.4292	WFDC1|58189	8.0628
WFDC2|10406	955.4277	WFDC2|10406	709.3147
WFDC3|140686	8.9863	WFDC3|140686	8.275
WFIKKN1|117166	19.051	WFIKKN1|117166	23.1275
WFS1|7466	3531.6319	WFS1|7466	1267.5578
WHAMML1|339005	39.1804	WHAMML1|339005	124.9735
WHAMML2|440253	28.7563	WHAMML2|440253	78.7184
WHAMM|123720	368.0805	WHAMM|123720	497.3478
WHSC1L1|54904	1592.0201	WHSC1L1|54904	1888.8182
WHSC1|7468	2234.0043	WHSC1|7468	1606.1956
WHSC2|7469	560.7477	WHSC2|7469	353.9147
WIBG|84305	511.1431	WIBG|84305	350.3077
lowly_expressed	lowly_expressed	WIF1|11197	16.55
WIPF1|7456	1543.8533	WIPF1|7456	1450.0318
WIPF2|147179	2608.9145	WIPF2|147179	1725.6525
lowly_expressed	lowly_expressed	WIPF3|644150	15.0647
WIPI1|55062	1209.9209	WIPI1|55062	1399.7454
WIPI2|26100	1297.9871	WIPI2|26100	1378.9518
WISP1|8840	215.3127	WISP1|8840	30.766
WISP2|8839	384.6154	WISP2|8839	298.1116
lowly_expressed	lowly_expressed	WISP3|8838	22.9153
WIT1|51352	15.815999999999999	lowly_expressed	lowly_expressed
WIZ|58525	1143.7815	WIZ|58525	799.4908
WLS|79971	565.4206	WLS|79971	1740.0806
WNK1|65125	8379.583	WNK1|65125	6973.2654
WNK2|65268	299.2416	WNK2|65268	779.4674
WNK3|65267	11.862	WNK3|65267	86.7812
WNK4|65266	1174.5291	WNK4|65266	1605.6397
WNT10A|80326	16.1754	WNT10A|80326	19.7327
WNT10B|7480	6.4702	WNT10B|7480	16.7621
WNT11|7481	44.5723	WNT11|7481	65.9877
WNT2B|7482	15.4565	WNT2B|7482	29.4929
WNT2|7472	191.5888	WNT2|7472	40.314
WNT3|7473	19.4105	WNT3|7473	14.8525
WNT4|54361	415.8879	WNT4|54361	253.554
WNT5A|7474	3242.6312	WNT5A|7474	556.7579
WNT5B|81029	15.0971	WNT5B|81029	93.1466
lowly_expressed	lowly_expressed	WNT6|7475	7.8506
WNT7B|7477	483.8246	WNT7B|7477	110.5453
WNT9A|7483	67.5773	WNT9A|7483	15.4891
WRAP53|55135	213.8749	WRAP53|55135	148.5254
WRB|7485	594.8958	WRB|7485	582.0072
WRNIP1|56897	989.5758	WRNIP1|56897	864.2054
WRN|7486	304.4572	WRN|7486	900.488
WSB1|26118	2125.4493	WSB1|26118	3299.1725
WSB2|55884	1120.417	WSB2|55884	1083.1742
WSCD1|23302	28.3968	WSCD1|23302	82.1133
WSCD2|9671	104.601	WSCD2|9671	42.648
WT1|7490	113.5873	WT1|7490	9.1237
WTAP|9589	2267.7929999999997	WTAP|9589	2230.0021
WTIP|126374	152.4083	WTIP|126374	153.8298
WWC1|23286	795.1114	WWC1|23286	1244.6425
WWC2|80014	812.7247	WWC2|80014	1249.947
WWC3|55841	1312.3652	WWC3|55841	1354.9756
WWOX|51741	177.9295	WWOX|51741	215.9983
WWP1|11059	10304.8167	WWP1|11059	5951.8353
WWP2|11060	776.0604	WWP2|11060	876.7239999999999
WWTR1|25937	824.7843	WWTR1|25937	747.91
XAB2|56949	603.5226	XAB2|56949	706.7685
XAF1|54739	2579.7987	XAF1|54739	2420.1146
XBP1|7494	49147.376	XBP1|7494	36911.3091
lowly_expressed	lowly_expressed	XCL1|6375	19.7327
XCL2|6846	6.1107	XCL2|6846	12.3064
XCR1|2829	12.9403	lowly_expressed	lowly_expressed
XDH|7498	22.6456	XDH|7498	151.9202
XG|7499	62.1855	XG|7499	95.4806
XIAP|331	2546.0101	XIAP|331	2745.1729
XIRP1|165904	23.3645	XIRP1|165904	7.6384
XIST|7503	7588.289000000001	XIST|7503	29794.7273
lowly_expressed	lowly_expressed	XKR5|389610	7.4263
lowly_expressed	lowly_expressed	XKR6|286046	5.0923
XKR8|55113	204.1697	XKR8|55113	167.8337
XKR9|389668	6.1107	XKR9|389668	19.9448
XKRX|402415	7.9079999999999995	XKRX|402415	7.4263
XK|7504	49.9641	XK|7504	69.1704
XPA|7507	185.1186	XPA|7507	333.1212
XPC|7508	2064.7017	XPC|7508	1475.069
XPNPEP1|7511	956.1467	XPNPEP1|7511	1103.7556
XPNPEP2|7512	26.959	XPNPEP2|7512	29.2807
XPNPEP3|63929	391.8332	XPNPEP3|63929	251.3919
XPO1|7514	4987.0597	XPO1|7514	4206.4502
XPO4|64328	1027.3185	XPO4|64328	1706.3442
XPO5|57510	1475.1977	XPO5|57510	1267.1335
XPO6|23214	2634.4357	XPO6|23214	1683.4288
XPO7|23039	1199.8562	XPO7|23039	2348.8224
XPOT|11260	2942.8469	XPOT|11260	2121.3664
XPR1|9213	1858.0158	XPR1|9213	1401.0185
XRCC1|7515	644.8598	XRCC1|7515	462.9748
XRCC2|7516	88.0661	XRCC2|7516	84.8716
XRCC3|7517	102.4443	XRCC3|7517	100.7851
XRCC4|7518	107.4766	XRCC4|7518	117.7594
XRCC5|7520	7650.2516	XRCC5|7520	7399.5332
XRCC6BP1|91419	98.1308	XRCC6BP1|91419	100.7851
XRCC6|2547	6580.8771	XRCC6|2547	4787.1844
XRN1|54464	1192.6671	XRN1|54464	1986.2084
XRN2|22803	3874.1912	XRN2|22803	3469.5523
XRRA1|143570	580.0216	XRRA1|143570	382.2873
XYLB|9942	84.8311	XYLB|9942	122.8517
XYLT1|64131	704.1697	XYLT1|64131	648.4193
XYLT2|64132	1701.6535	XYLT2|64132	781.8799
YAF2|10138	339.6837	YAF2|10138	393.1678
YAP1|10413	2186.197	YAP1|10413	4431.7844
YARS2|51067	315.6003	YARS2|51067	334.18199999999996
YARS|8565	1454.3494	YARS|8565	1113.728
YBX1|4904	3318.4759	YBX1|4904	3640.1443
YBX2|51087	97.7714	YBX2|51087	79.1428
YDJC|150223	200.9346	YDJC|150223	96.5415
YEATS2|55689	1948.0913	YEATS2|55689	967.7467
YEATS4|8089	1488.4975	YEATS4|8089	1045.1941
YES1|7525	1860.8914	YES1|7525	2757.2671
YIF1A|10897	644.1409	YIF1A|10897	411.8396
YIF1B|90522	633.0661	YIF1B|90522	295.6397
YIPF1|54432	877.7858	YIPF1|54432	926.586
YIPF2|78992	679.7268	YIPF2|78992	567.5790000000001
YIPF3|25844	2030.9129999999998	YIPF3|25844	1628.0501
YIPF4|84272	616.4630000000001	YIPF4|84272	759.3889
YIPF5|81555	1427.7498	YIPF5|81555	1326.7558
YIPF6|286451	593.8174	YIPF6|286451	617.6533
YJEFN3|374887	16.4342	YJEFN3|374887	49.7348
YKT6|10652	2024.0834	YKT6|10652	1193.5073
YLPM1|56252	1831.0568	YLPM1|56252	2242.7329
YME1L1|10730	6536.3048	YME1L1|10730	4952.4719
YOD1|55432	699.1373	YOD1|55432	660.0891
YPEL1|29799	241.046	YPEL1|29799	356.6921
YPEL2|388403	953.9899	YPEL2|388403	1059.8345
YPEL3|83719	387.8505	YPEL3|83719	521.1118
YPEL4|219539	21.9267	YPEL4|219539	37.1313
YPEL5|51646	2032.3508	YPEL5|51646	2232.3361
YRDC|79693	422.1028	YRDC|79693	453.7662
YTHDC1|91746	2107.1172	YTHDC1|91746	2354.1269
YTHDC2|64848	1401.5097	YTHDC2|64848	1701.0397
YTHDF1|54915	2460.8196	YTHDF1|54915	1487.3753
YTHDF2|51441	3214.5938	YTHDF2|51441	2772.5440000000003
YTHDF3|253943	3739.0367	YTHDF3|253943	2863.781
YWHAB|7529	12072.9691	YWHAB|7529	7619.5629
YWHAE|7531	10573.688	YWHAE|7531	9591.1309
YWHAG|7532	6657.0812	YWHAG|7532	5328.4532
YWHAH|7533	3250.1797	YWHAH|7533	1969.8706
YWHAQ|10971	5860.8914	YWHAQ|10971	6302.7795
YWHAZ|7534	30875.629	YWHAZ|7534	17280.2886
YY1AP1|55249	2835.3702	YY1AP1|55249	1949.9257
YY1|7528	1159.5974	YY1|7528	1375.1326
YY2|404281	30.5536	YY2|404281	27.4772
ZADH2|284273	590.9418	ZADH2|284273	1164.4388
ZAK|51776	1994.5435	ZAK|51776	2678.1074
ZAP70|7535	88.4256	ZAP70|7535	77.8697
ZBED1|9189	1163.9109	ZBED1|9189	1124.3369
ZBED2|79413	15.815999999999999	ZBED2|79413	5.941
ZBED3|84327	30.913	ZBED3|84327	54.9544
ZBED4|9889	1321.711	ZBED4|9889	703.798
ZBED5|58486	818.4759	ZBED5|58486	1266.0726
ZBP1|81030	78.7203	ZBP1|81030	50.2864
ZBTB10|65986	557.5126	ZBTB10|65986	981.9648
ZBTB11|27107	771.5672	ZBTB11|27107	1086.4587
ZBTB12|221527	102.3868	ZBTB12|221527	50.2864
ZBTB16|7704	11.5025	ZBTB16|7704	187.7785
ZBTB17|7709	320.2732	ZBTB17|7709	260.9803
ZBTB1|22890	758.7779	ZBTB1|22890	1501.5659
ZBTB20|26137	20.1294	ZBTB20|26137	51.1352
ZBTB22|9278	372.7534	ZBTB22|9278	364.0993
ZBTB24|9841	690.1510000000001	ZBTB24|9841	802.0963
ZBTB25|7597	52.3185	ZBTB25|7597	136.3123
ZBTB26|57684	108.555	ZBTB26|57684	178.6548
ZBTB2|57621	774.2631	ZBTB2|57621	817.9504
ZBTB32|27033	8.2674	lowly_expressed	lowly_expressed
ZBTB33|10009	1186.9159	ZBTB33|10009	1523.8701
ZBTB34|403341	398.6341	ZBTB34|403341	580.3098
ZBTB37|84614	91.6607	ZBTB37|84614	110.5453
ZBTB38|253461	1513.2998	ZBTB38|253461	2434.3306
ZBTB39|9880	484.5435	ZBTB39|9880	502.1557
ZBTB3|79842	74.7664	ZBTB3|79842	105.8774
ZBTB40|9923	953.9899	ZBTB40|9923	1613.8341
ZBTB41|360023	2847.2322	ZBTB41|360023	2054.3178
ZBTB42|100128927	419.8418	ZBTB42|100128927	371.9499
ZBTB43|23099	600.6469999999999	ZBTB43|23099	706.5563
ZBTB44|29068	1386.0532	ZBTB44|29068	2561.8502
ZBTB45|84878	286.844	ZBTB45|84878	186.9298
ZBTB46|140685	231.1287	ZBTB46|140685	235.731
ZBTB47|92999	304.0978	ZBTB47|92999	353.2782
ZBTB48|3104	305.1761	ZBTB48|3104	303.6283
ZBTB49|166793	138.3896	ZBTB49|166793	187.5663
ZBTB4|57659	2465.8519	ZBTB4|57659	3400.1697
ZBTB5|9925	626.5277	ZBTB5|9925	784.8504
ZBTB6|10773	672.1783	ZBTB6|10773	664.7571
ZBTB7A|51341	859.0942	ZBTB7A|51341	979.6308
