gene_id	TCGA-BH-A0BJ-01A-11R-A056-07	gene_id	TCGA-BH-A0BJ-11A-23R-A089-07
TMEM120A|83862	941.4507	TMEM120A|83862	424.0196
TMEM120B|144404	286.9291	TMEM120B|144404	391.8505
TMEM121|80757	112.9741	TMEM121|80757	35.1307
TMEM123|114908	8418.5421	TMEM123|114908	6943.219
TMEM125|128218	520.7567	TMEM125|128218	304.7386
TMEM126A|84233	402.7616	TMEM126A|84233	148.6928
TMEM126B|55863	613.6466	TMEM126B|55863	330.4739
TMEM127|55654	2914.7315	TMEM127|55654	2517.9739
TMEM128|85013	444.3647	TMEM128|85013	536.3562
TMEM129|92305	578.8577	TMEM129|92305	771.2418
TMEM130|222865	25.1054	TMEM130|222865	276.9608
TMEM131|23505	1531.0679	TMEM131|23505	1784.3137
TMEM132A|54972	667.0851	TMEM132A|54972	539.2157
TMEM132B|114795	30.8437	TMEM132B|114795	25.7353
TMEM132C|92293	38.734	TMEM132C|92293	287.9902
TMEM132E|124842	14.7046	lowly_expressed	lowly_expressed
TMEM133|83935	47.3415	TMEM133|83935	104.5752
TMEM134|80194	501.3898	TMEM134|80194	357.0261
TMEM135|65084	502.1071	TMEM135|65084	482.4346
TMEM136|219902	244.5979	TMEM136|219902	205.4739
TMEM138|51524	457.6347	TMEM138|51524	379.085
TMEM139|135932	205.5052	TMEM139|135932	350.0817
TMEM140|55281	638.4578	TMEM140|55281	590.1348
TMEM141|85014	905.5859	TMEM141|85014	448.1209
TMEM143|55260	91.4552	TMEM143|55260	133.5784
TMEM144|55314	565.2291	TMEM144|55314	494.6895
TMEM145|284339	18.6497	lowly_expressed	lowly_expressed
TMEM147|10430	1801.4884	TMEM147|10430	728.7582
TMEM149|79713	119.0173	TMEM149|79713	60.2696
TMEM14A|28978	457.2761	TMEM14A|28978	372.9575
TMEM14B|81853	791.8946	TMEM14B|81853	490.1961
TMEM14C|51522	1919.4835	TMEM14C|51522	1507.3529
TMEM150A|129303	318.1207	TMEM150A|129303	239.3791
TMEM150C|441027	84.9996	TMEM150C|441027	623.366
TMEM151B|441151	12.5921	TMEM151B|441151	23.6928
TMEM154|201799	158.5224	TMEM154|201799	214.4608
TMEM156|80008	46.2656	TMEM156|80008	15.9314
TMEM158|25907	62.7634	TMEM158|25907	171.5686
TMEM159|57146	1305.1197	TMEM159|57146	1352.1242
TMEM160|54958	153.1427	TMEM160|54958	30.6373
TMEM161A|54929	611.136	TMEM161A|54929	261.0294
TMEM161B|153396	280.10400000000004	TMEM161B|153396	263.8889
TMEM163|81615	54.1558	TMEM163|81615	138.8889
TMEM164|84187	871.5144	TMEM164|84187	730.8007
TMEM165|55858	956.1553	TMEM165|55858	777.7778
TMEM167A|153339	2715.3232	TMEM167A|153339	1611.1111
TMEM167B|56900	1452.8826	TMEM167B|56900	1322.3039
TMEM168|64418	994.8893	TMEM168|64418	850.8987
TMEM169|92691	7.5316	TMEM169|92691	20.8333
TMEM170A|124491	239.5768	TMEM170A|124491	644.6078
TMEM170B|100113407	259.3024	TMEM170B|100113407	173.2026
TMEM173|340061	867.9279	TMEM173|340061	586.6013
TMEM175|84286	227.3828	TMEM175|84286	290.8497
TMEM176A|55365	384.1119	TMEM176A|55365	690.3595
TMEM176B|28959	770.3757	TMEM176B|28959	1388.4804
TMEM177|80775	131.6238	TMEM177|80775	188.7255
TMEM178|130733	21.1602	TMEM178|130733	102.5327
TMEM179B|374395	1330.2251	TMEM179B|374395	736.9281
TMEM17|200728	63.8393	TMEM17|200728	76.7974
TMEM180|79847	47.7002	TMEM180|79847	43.3007
TMEM181|57583	2719.2684	TMEM181|57583	2174.4281
TMEM182|130827	122.2989	TMEM182|130827	134.3954
TMEM183A|92703	1753.7882	TMEM183A|92703	875.817
TMEM184A|202915	394.3836	TMEM184A|202915	274.4281
TMEM184B|25829	1599.1608	TMEM184B|25829	1201.3154
TMEM184C|55751	497.4446	TMEM184C|55751	744.6895
TMEM185A|84548	586.3893	TMEM185A|84548	540.0327
TMEM185B|79134	685.7348	TMEM185B|79134	654.8203
TMEM186|25880	206.2225	TMEM186|25880	243.8725
TMEM187|8269	381.6014	TMEM187|8269	203.0229
TMEM188|255919	233.4798	TMEM188|255919	243.8725
lowly_expressed	lowly_expressed	TMEM189-UBE2V1|387522	10.1348
TMEM189|387521	359.0065	TMEM189|387521	561.3725
TMEM18|129787	485.2506	TMEM18|129787	767.5654
TMEM191A|84222	12.194	TMEM191A|84222	9.3954
TMEM192|201931	404.5548	TMEM192|201931	654.4118
TMEM194A|23306	390.2089	TMEM194A|23306	470.9967
TMEM194B|100131211	113.6914	TMEM194B|100131211	154.0033
TMEM198|130612	129.8305	TMEM198|130612	66.1765
TMEM199|147007	465.1663	TMEM199|147007	483.2516
TMEM19|55266	700.798	TMEM19|55266	594.7712
TMEM200A|114801	388.05699999999996	TMEM200A|114801	259.3954
TMEM200B|399474	159.4441	TMEM200B|399474	117.5408
TMEM200C|645369	21.1602	TMEM200C|645369	34.7222
TMEM201|199953	282.2559	TMEM201|199953	359.4771
TMEM203|94107	819.1518	TMEM203|94107	649.1013
TMEM204|79652	452.9723	TMEM204|79652	154.4118
TMEM205|374882	1901.5512	TMEM205|374882	882.7614
TMEM206|55248	228.8174	TMEM206|55248	127.0425
TMEM208|29100	664.2159	TMEM208|29100	312.9085
TMEM209|84928	1102.125	TMEM209|84928	558.8235
TMEM20|159371	24.0294	TMEM20|159371	90.6863
TMEM213|155006	13.9873	TMEM213|155006	323.9869
TMEM214|54867	3025.5537	TMEM214|54867	1850.4902
TMEM215|401498	39.4513	lowly_expressed	lowly_expressed
TMEM216|51259	272.2138	TMEM216|51259	305.9641
TMEM217|221468	9.4755	TMEM217|221468	38.3047
TMEM218|219854	558.0561	TMEM218|219854	290.4412
TMEM219|124446	2199.2289	TMEM219|124446	1265.9314
TMEM220|388335	58.101000000000006	TMEM220|388335	219.3627
TMEM222|84065	810.5442	TMEM222|84065	613.9706
TMEM223|79064	237.0663	TMEM223|79064	243.8725
TMEM229B|161145	275.4416	TMEM229B|161145	556.3725
TMEM22|80723	62.4047	TMEM22|80723	107.0261
TMEM231|79583	339.5535	TMEM231|79583	267.4837
TMEM232|642987	49.4934	TMEM232|642987	15.9314
TMEM233|387890	10.4008	lowly_expressed	lowly_expressed
TMEM25|84866	1778.1763	TMEM25|84866	740.6046
TMEM26|219623	777.2115	TMEM26|219623	280.5392
TMEM27|57393	28.3332	TMEM27|57393	42.0752
TMEM2|23670	1669.1473	TMEM2|23670	1513.4804
TMEM30A|55754	3766.1616	TMEM30A|55754	3969.7712
TMEM30B|161291	934.6364	TMEM30B|161291	1319.4444
TMEM33|55161	1297.9467	TMEM33|55161	1182.1895
TMEM35|59353	19.367	TMEM35|59353	28.5948
TMEM37|140738	218.0579	TMEM37|140738	146.6503
TMEM38A|79041	59.8942	TMEM38A|79041	76.7974
TMEM38B|55151	237.7836	TMEM38B|55151	69.8529
TMEM39A|55254	648.794	TMEM39A|55254	869.6895
TMEM39B|55116	224.8722	TMEM39B|55116	301.8791
lowly_expressed	lowly_expressed	TMEM40|55287	35.5392
TMEM41A|90407	864.7001	TMEM41A|90407	641.7484
TMEM41B|440026	1148.7492	TMEM41B|440026	425.6536
TMEM42|131616	96.4763	TMEM42|131616	179.3301
TMEM43|79188	2130.0099	TMEM43|79188	3569.4444
TMEM44|93109	171.075	TMEM44|93109	232.0261
TMEM45A|55076	290.5048	TMEM45A|55076	325.9804
TMEM45B|120224	177.5307	TMEM45B|120224	203.4314
TMEM47|83604	511.4319	TMEM47|83604	1188.7255
TMEM48|55706	422.4872	TMEM48|55706	427.6961
TMEM49|81671	2246.5704	TMEM49|81671	1602.5327
TMEM50A|23585	3324.6659999999997	TMEM50A|23585	2937.5
TMEM50B|757	1535.013	TMEM50B|757	907.6879
TMEM51|55092	416.0316	TMEM51|55092	280.2288
TMEM52|339456	6.8143	TMEM52|339456	11.4379
TMEM53|79639	180.4393	TMEM53|79639	154.9796
TMEM54|113452	967.2734	TMEM54|113452	380.719
TMEM55A|55529	92.5312	TMEM55A|55529	194.0359
TMEM55B|90809	394.154	TMEM55B|90809	503.26800000000003
TMEM56|148534	156.9013	TMEM56|148534	150.7353
TMEM57|55219	1199.6772	TMEM57|55219	925.6536
TMEM59L|25789	26.5399	TMEM59L|25789	39.2157
TMEM59|9528	7842.9122	TMEM59|9528	5677.2876
TMEM5|10329	339.9982	TMEM5|10329	435.4575
TMEM60|85025	342.8674	TMEM60|85025	305.5556
TMEM61|199964	20.8016	TMEM61|199964	50.2451
TMEM62|80021	1047.9692	TMEM62|80021	491.4216
TMEM63A|9725	2088.4067	TMEM63A|9725	2368.4641
TMEM63B|55362	1192.8629	TMEM63B|55362	693.2189999999999
TMEM63C|57156	333.1839	TMEM63C|57156	212.0098
TMEM64|169200	1552.9454	TMEM64|169200	548.2026
TMEM65|157378	451.5377	TMEM65|157378	409.3137
TMEM66|51669	7939.3885	TMEM66|51669	6133.9869
TMEM67|91147	224.1549	TMEM67|91147	203.4314
TMEM68|137695	349.6817	TMEM68|137695	418.3007
TMEM69|51249	582.4442	TMEM69|51249	577.6144
TMEM70|54968	544.7862	TMEM70|54968	363.5621
TMEM71|137835	41.9618	TMEM71|137835	359.8856
lowly_expressed	lowly_expressed	TMEM74|157753	5.718999999999999
TMEM79|84283	229.8933	TMEM79|84283	307.1895
TMEM80|283232	362.9517	TMEM80|283232	322.7124
TMEM81|388730	39.4513	TMEM81|388730	40.0327
TMEM84|283673	73.1642	TMEM84|283673	127.0425
TMEM85|51234	1428.0104	TMEM85|51234	1154.7753
TMEM86A|144110	409.0236	TMEM86A|144110	322.9861
TMEM86B|255043	40.1686	TMEM86B|255043	29.4118
TMEM87A|25963	2926.2082	TMEM87A|25963	3391.3399
TMEM87B|84910	2313.9962	TMEM87B|84910	1343.5458
TMEM88|92162	34.7888	TMEM88|92162	36.3562
TMEM8A|58986	934.6364	TMEM8A|58986	481.2092
TMEM8B|51754	838.8774	TMEM8B|51754	687.9085
lowly_expressed	lowly_expressed	TMEM90A|646658	7.3529
TMEM90B|79953	117.9952	lowly_expressed	lowly_expressed
TMEM91|641649	71.1199	TMEM91|641649	73.2761
TMEM92|162461	5.7384	TMEM92|162461	6.1275
TMEM93|83460	294.2634	TMEM93|83460	190.5964
TMEM97|27346	448.6506	TMEM97|27346	403.3619
TMEM98|26022	2539.5858	TMEM98|26022	1540.0327
TMEM99|147184	805.5232	TMEM99|147184	372.9575
TMEM9B|56674	2532.4128	TMEM9B|56674	1207.5163
TMEM9|252839	3615.5295	TMEM9|252839	1437.5
TMF1|7110	1193.5802	TMF1|7110	1670.3431
lowly_expressed	lowly_expressed	TMIE|259236	8.1699
TMLHE|55217	313.4583	TMLHE|55217	303.9216
TMOD1|7111	92.6423	TMOD1|7111	411.7239
TMOD2|29767	456.5588	TMOD2|29767	808.0065
TMOD3|29766	1538.5995	TMOD3|29766	1246.732
TMPO|7112	1088.6865	TMPO|7112	1075.9232
TMPPE|643853	32.637	TMPPE|643853	54.3301
lowly_expressed	lowly_expressed	TMPRSS11D|9407	9.8039
TMPRSS13|84000	575.6299	TMPRSS13|84000	640.5229
TMPRSS2|7113	298.7537	TMPRSS2|7113	1797.3856
TMPRSS3|64699	941.4507	TMPRSS3|64699	786.7647
lowly_expressed	lowly_expressed	TMPRSS4|56649	33.9052
lowly_expressed	lowly_expressed	TMPRSS5|80975	7.3529
TMPRSS6|164656	133.7757	TMPRSS6|164656	14.7059
TMSB10|9168	12150.6321	TMSB10|9168	10131.5359
TMSB15A|11013	6.097	TMSB15A|11013	33.0882
TMSB15B|286527	101.7592	TMSB15B|286527	51.8791
TMSL3|7117	26467.8562	TMSL3|7117	16893.7908
TMTC1|83857	271.1378	TMTC1|83857	1543.7092
TMTC2|160335	645.2076	TMTC2|160335	494.6895
TMTC3|160418	961.535	TMTC3|160418	761.0294
TMTC4|84899	760.6922	TMTC4|84899	442.8105
TMUB1|83590	382.3187	TMUB1|83590	256.9444
TMUB2|79089	749.2155	TMUB2|79089	811.2745
TMX1|81542	868.2866	TMX1|81542	840.2778
TMX2|51075	2409.0379	TMX2|51075	1503.6765
TMX3|54495	1459.6969	TMX3|54495	1156.0458
TMX4|56255	1257.4195	TMX4|56255	1088.2353
TNC|3371	2178.0687	TNC|3371	9408.0882
TNFAIP1|7126	1639.6414	TNFAIP1|7126	1785.8578
TNFAIP2|7127	641.2624	TNFAIP2|7127	2953.0229
TNFAIP3|7128	446.158	TNFAIP3|7128	638.8889
TNFAIP6|7130	287.9943	TNFAIP6|7130	98.0392
TNFAIP8L1|126282	187.9315	TNFAIP8L1|126282	89.8693
TNFAIP8L2|79626	67.4258	TNFAIP8L2|79626	64.5425
TNFAIP8L3|388121	103.2906	TNFAIP8L3|388121	102.5327
TNFAIP8|25816	346.4539	TNFAIP8|25816	331.2908
TNFRSF10A|8797	108.3117	TNFRSF10A|8797	176.0621
TNFRSF10B|8795	800.8608	TNFRSF10B|8795	1109.8856
TNFRSF10C|8794	45.9069	TNFRSF10C|8794	40.4412
TNFRSF10D|8793	23.6708	TNFRSF10D|8793	199.7549
TNFRSF11A|8792	164.97799999999998	TNFRSF11A|8792	263.0719
TNFRSF11B|4982	72.0882	TNFRSF11B|4982	272.0588
TNFRSF12A|51330	754.5952	TNFRSF12A|51330	564.951
TNFRSF13B|23495	10.4008	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TNFRSF13C|115650	5.718999999999999
TNFRSF14|8764	895.7231	TNFRSF14|8764	714.0605
TNFRSF17|608	41.9618	TNFRSF17|608	21.2418
TNFRSF18|8784	54.8731	TNFRSF18|8784	16.7484
TNFRSF19|55504	300.5469	TNFRSF19|55504	838.2353
TNFRSF1A|7132	2216.8027	TNFRSF1A|7132	2167.4837
TNFRSF1B|7133	631.9376	TNFRSF1B|7133	734.8856
TNFRSF21|27242	429.3015	TNFRSF21|27242	2101.3072
TNFRSF25|8718	27.9745	TNFRSF25|8718	31.4542
TNFRSF4|7293	60.6115	TNFRSF4|7293	7.3529
TNFRSF6B|8771	15.7303	TNFRSF6B|8771	19.9837
TNFRSF8|943	18.291	TNFRSF8|943	71.4869
TNFRSF9|3604	5.3797	lowly_expressed	lowly_expressed
TNFSF10|8743	4347.8885	TNFSF10|8743	5400.3268
TNFSF11|8600	28.6918	TNFSF11|8600	11.4379
TNFSF12-TNFSF13|407977	55.1278	TNFSF12-TNFSF13|407977	156.8873
TNFSF12|8742	636.7578	TNFSF12|8742	601.1029
TNFSF13B|10673	57.3837	TNFSF13B|10673	34.7222
TNFSF13|8741	1139.3706	TNFSF13|8741	773.4641
TNFSF14|8740	8.9662	TNFSF14|8740	5.3105
TNFSF15|9966	6.4557	TNFSF15|9966	57.598
TNFSF18|8995	7.172999999999999	lowly_expressed	lowly_expressed
TNFSF4|7292	229.8933	TNFSF4|7292	23.2843
TNFSF8|944	42.6791	TNFSF8|944	22.4673
lowly_expressed	lowly_expressed	TNFSF9|8744	7.3529
TNF|7124	6.8143	TNF|7124	44.5261
TNIK|23043	1059.4459	TNIK|23043	334.1503
TNIP1|10318	2837.2635	TNIP1|10318	2142.9739
TNIP2|79155	506.0522	TNIP2|79155	422.3856
TNK1|8711	833.4977	TNK1|8711	449.3464
TNK2|10188	772.8611	TNK2|10188	775.5433
TNKS1BP1|85456	8183.2691	TNKS1BP1|85456	5270.4248
TNKS2|80351	1510.6249	TNKS2|80351	1935.4575
TNKS|8658	1614.6866	TNKS|8658	1848.8971
TNMD|64102	30.4851	TNMD|64102	45.3431
lowly_expressed	lowly_expressed	TNNC1|7134	6.1275
TNNI1|7135	26.1813	TNNI1|7135	53.1046
TNNI2|7136	26.5399	TNNI2|7136	18.3824
TNNI3K|51086	16.4189	TNNI3K|51086	40.433
TNNT1|7138	9.3248	TNNT1|7138	31.8627
lowly_expressed	lowly_expressed	TNNT2|7139	8.9869
TNNT3|7140	27.6159	TNNT3|7140	38.8072
TNN|63923	722.3169	TNN|63923	646.6503
TNPO1|3842	3934.7261	TNPO1|3842	2266.7484
TNPO2|30000	1641.8901	TNPO2|30000	1751.2255
TNPO3|23534	1530.7092	TNPO3|23534	1097.2222
TNRC18|84629	4963.3283	TNRC18|84629	2875.4085
TNRC6A|27327	879.4046	TNRC6A|27327	1639.7059
TNRC6B|23112	537.2546	TNRC6B|23112	1323.9379
TNRC6C|57690	636.9730000000001	TNRC6C|57690	761.8873
TNS1|7145	5151.6184	TNS1|7145	8090.2778
TNS3|64759	1814.3997	TNS3|64759	2084.5588
TNS4|84951	552.3178	TNS4|84951	2931.781
TNXB|7148	553.3184	TNXB|7148	6770.5106
TOB1|10140	1597.9414	TOB1|10140	2219.3627
TOB2|10766	1316.2378	TOB2|10766	2110.2941
TOE1|114034	193.6519	TOE1|114034	265.6863
TOLLIP|54472	1570.5191	TOLLIP|54472	1171.1601
TOM1L1|10040	1177.1326	TOM1L1|10040	1191.9158
TOM1L2|146691	1894.0195	TOM1L2|146691	1573.1209
TOM1|10043	1107.1461	TOM1|10043	688.317
TOMM20|9804	10155.4739	TOMM20|9804	8288.8072
TOMM22|56993	1052.9902	TOMM22|56993	1002.451
TOMM34|10953	826.6834	TOMM34|10953	819.8529
TOMM40L|84134	585.6469	TOMM40L|84134	298.3415
TOMM40|10452	813.0548	TOMM40|10452	578.0229
TOMM5|401505	730.1748	TOMM5|401505	568.9379
TOMM6|100188893	1368.9913	TOMM6|100188893	1396.4747
TOMM70A|9868	1645.828	TOMM70A|9868	2189.1136
TOMM7|54543	2335.8738	TOMM7|54543	2910.5392
TOP1MT|116447	444.7234	TOP1MT|116447	622.549
TOP1P1|7151	78.9025	TOP1P1|7151	77.6144
TOP1|7150	2520.2188	TOP1|7150	2545.3431
TOP2A|7153	1441.4059	TOP2A|7153	350.4902
TOP2B|7155	4050.2107	TOP2B|7155	5569.0359
TOP3A|7156	558.4148	TOP3A|7156	464.8693
TOP3B|8940	149.9148	TOP3B|8940	262.2549
TOPBP1|11073	813.4134	TOPBP1|11073	1062.9085
TOPORS|10210	684.3002	TOPORS|10210	1097.6307
TOR1AIP1|26092	2833.677	TOR1AIP1|26092	1851.7157
TOR1AIP2|163590	614.3638	TOR1AIP2|163590	420.3431
TOR1A|1861	956.1553	TOR1A|1861	897.0588
TOR1B|27348	702.2326	TOR1B|27348	499.5915
TOR2A|27433	262.8889	TOR2A|27433	130.719
TOR3A|64222	2210.7056	TOR3A|64222	814.1339999999999
TOX2|84969	27.6159	TOX2|84969	46.1601
TOX3|27324	544.4275	TOX3|27324	298.2026
TOX4|9878	1570.6339	TOX4|9878	1970.3922
TOX|9760	35.8648	TOX|9760	82.9248
TP53AIP1|63970	8.9662	TP53AIP1|63970	142.9739
TP53BP1|7158	1868.1969	TP53BP1|7158	1698.1209
TP53BP2|7159	1659.8225	TP53BP2|7159	1227.1242
TP53I11|9537	6453.8689	TP53I11|9537	2704.2484
TP53I13|90313	533.3094	TP53I13|90313	222.2222
TP53I3|9540	244.5979	TP53I3|9540	453.0229
TP53INP1|94241	2118.8918	TP53INP1|94241	895.4248
TP53INP2|58476	1096.3866	TP53INP2|58476	781.4542
TP53RK|112858	548.014	TP53RK|112858	513.4804
TP53TG1|11257	403.4789	TP53TG1|11257	238.9706
lowly_expressed	lowly_expressed	TP53TG3B|729355	7.3529
TP53|7157	1799.3365	TP53|7157	2309.6405
TP63|8626	522.55	TP63|8626	2287.9902
TP73|7161	28.6918	TP73|7161	104.1667
TPBG|7162	1550.7935	TPBG|7162	1279.0033
TPCN1|53373	967.2734	TPCN1|53373	1424.4281
TPCN2|219931	273.7165	TPCN2|219931	297.4551
TPD52L1|7164	404.5548	TPD52L1|7164	1852.1242
TPD52L2|7165	1800.4124	TPD52L2|7165	1932.1895
TPD52|7163	3173.3274	TPD52|7163	2306.1683
TPH1|7166	218.0579	TPH1|7166	6.5359
TPI1P2|286016	13.27	TPI1P2|286016	12.6634
TPI1|7167	6613.4672	TPI1|7167	4370.5065
TPK1|27010	61.6874	TPK1|27010	68.6275
TPM1|7168	10296.2683	TPM1|7168	10891.8587
TPM2|7169	1462.2075	TPM2|7169	5926.0621
TPM3|7170	16398.8165	TPM3|7170	4520.8333
TPM4|7171	22332.6459	TPM4|7171	17516.7484
TPMT|7172	572.4019999999999	TPMT|7172	459.5588
lowly_expressed	lowly_expressed	TPO|7173	42.0752
TPP1|1200	3925.4012	TPP1|1200	2578.4314
TPP2|7174	823.8142	TPP2|7174	1335.7843
TPPP3|51673	164.6194	TPPP3|51673	450.9804
TPPP|11076	307.7199	TPPP|11076	300.2451
TPRA1|131601	642.697	TPRA1|131601	475.0817
TPRG1L|127262	1606.0253	TPRG1L|127262	1516.3399
TPRG1|285386	2554.649	TPRG1|285386	328.4314
TPRKB|51002	498.8792	TPRKB|51002	247.549
TPRN|286262	1054.7835	TPRN|286262	236.9281
lowly_expressed	lowly_expressed	TPRXL|348825	7.3529
TPR|7175	4281.4382	TPR|7175	4745.3881
TPSAB1|7177	432.88800000000003	TPSAB1|7177	431.781
TPSB2|64499	1200.7532	TPSB2|64499	1013.0719
TPSD1|23430	165.3367	TPSD1|23430	114.3791
TPSG1|25823	34.7888	lowly_expressed	lowly_expressed
TPST1|8460	225.5895	TPST1|8460	273.6928
TPST2|8459	698.2875	TPST2|8459	355.8007
TPT1|7178	53764.5477	TPT1|7178	77915.4412
lowly_expressed	lowly_expressed	TPTE2P1|646405	18.3824
TPX2|22974	549.4486	TPX2|22974	180.5556
TRA2A|29896	1358.5582	TRA2A|29896	1200.9804
TRA2B|6434	2050.7487	TRA2B|6434	2603.7582
TRABD|80305	426.0737	TRABD|80305	414.6242
TRADD|8717	399.5338	TRADD|8717	221.4052
TRAF1|7185	168.5645	TRAF1|7185	127.45100000000001
TRAF2|7186	457.9934	TRAF2|7186	281.8627
TRAF3IP1|26146	592.1277	TRAF3IP1|26146	560.4575
TRAF3IP2|10758	588.5412	TRAF3IP2|10758	1116.8301
TRAF3IP3|80342	95.0417	TRAF3IP3|80342	72.7124
TRAF3|7187	189.7247	TRAF3|7187	231.2092
TRAF4|9618	1096.028	TRAF4|9618	1430.9641
TRAF5|7188	1178.517	TRAF5|7188	511.0294
TRAF6|7189	322.0658	TRAF6|7189	368.4641
TRAF7|84231	1708.7994	TRAF7|84231	1693.9869
TRAFD1|10906	1628.9788	TRAFD1|10906	1152.7778
TRAIP|10293	58.8183	TRAIP|10293	55.1471
TRAK1|22906	1440.6886	TRAK1|22906	2292.0752
TRAK2|66008	2263.0682	TRAK2|66008	1479.5752
TRAM1L1|133022	148.1216	TRAM1L1|133022	138.0719
TRAM1|23471	4570.2502	TRAM1|23471	3285.9477
TRAM2|9697	1290.4151	TRAM2|9697	1631.9444
TRANK1|9881	998.8344	TRANK1|9881	724.6732
TRAP1|10131	1388.1682	TRAP1|10131	1666.8627
TRAPPC10|7109	1047.2519	TRAPPC10|7109	1219.3627
TRAPPC1|58485	1268.8963	TRAPPC1|58485	914.6242
TRAPPC2L|51693	593.2036	TRAPPC2L|51693	345.1797
TRAPPC2P1|10597	198.4219	TRAPPC2P1|10597	142.7083
TRAPPC2|6399	385.9051	TRAPPC2|6399	418.3007
TRAPPC3|27095	1116.8296	TRAPPC3|27095	1066.585
TRAPPC4|51399	932.1259	TRAPPC4|51399	507.3529
TRAPPC5|126003	798.7089	TRAPPC5|126003	216.5033
TRAPPC6A|79090	465.1663	TRAPPC6A|79090	256.1275
TRAPPC6B|122553	435.3985	TRAPPC6B|122553	694.4444
TRAPPC9|83696	835.291	TRAPPC9|83696	661.7647
TRAT1|50852	15.0632	TRAT1|50852	5.3105
TRDMT1|1787	96.4763	TRDMT1|1787	150.7353
lowly_expressed	lowly_expressed	TRDN|10345	8.1699
TREM1|54210	15.7805	TREM1|54210	5.3105
TREM2|54209	468.7528	TREM2|54209	206.2908
lowly_expressed	lowly_expressed	TREML2|79865	5.718999999999999
TRERF1|55809	391.6435	TRERF1|55809	487.3366
TREX1|11277	257.3191	TREX1|11277	217.9616
lowly_expressed	lowly_expressed	TRH|7200	5.3105
TRIAP1|51499	427.1496	TRIAP1|51499	539.6242
TRIB1|10221	2868.8245	TRIB1|10221	6174.0196
TRIB2|28951	1009.5938	TRIB2|28951	1500.817
TRIB3|57761	726.262	TRIB3|57761	338.6438
TRIL|9865	853.582	TRIL|9865	1401.9608
TRIM11|81559	1178.517	TRIM11|81559	395.8333
TRIM13|10206	832.5616	TRIM13|10206	868.1127
TRIM14|9830	1072.7159	TRIM14|9830	1369.281
TRIM16L|147166	101.3969	TRIM16L|147166	147.4592
TRIM16|10626	213.3955	TRIM16|10626	321.058
TRIM17|51127	294.4499	TRIM17|51127	51.4706
TRIM21|6737	543.3516	TRIM21|6737	462.4183
TRIM22|10346	693.625	TRIM22|10346	1464.0523
TRIM23|373	495.2927	TRIM23|373	459.1503
TRIM24|8805	1178.1583	TRIM24|8805	879.9019999999999
TRIM25|7706	635.8827	TRIM25|7706	1484.0686
TRIM26|7726	1482.6504	TRIM26|7726	1781.4542
TRIM27|5987	1405.1825	TRIM27|5987	1507.7614
TRIM28|10155	5822.29	TRIM28|10155	3841.9118
TRIM29|23650	758.5403	TRIM29|23650	6408.9052
TRIM2|23321	577.7818	TRIM2|23321	3038.3987
TRIM32|22954	564.1531	TRIM32|22954	719.3627
TRIM33|51592	2552.4971	TRIM33|51592	1640.1144
TRIM34|53840	386.9811	TRIM34|53840	331.6993
TRIM35|23087	437.5504	TRIM35|23087	499.18300000000005
TRIM36|55521	55.5904	TRIM36|55521	126.2255
TRIM37|4591	710.7254	TRIM37|4591	731.4257
TRIM38|10475	595.3555	TRIM38|10475	683.0065
TRIM39|56658	345.091	TRIM39|56658	484.7794
TRIM3|10612	377.6562	TRIM3|10612	229.9837
TRIM41|90933	759.2361	TRIM41|90933	570.7435
TRIM44|54765	2105.6218	TRIM44|54765	1732.0261
TRIM45|80263	953.2861	TRIM45|80263	285.9477
TRIM46|80128	27.2572	TRIM46|80128	42.8922
TRIM47|91107	712.2747	TRIM47|91107	933.8235
TRIM4|89122	1429.5705	TRIM4|89122	1412.1732
TRIM52|84851	169.2818	TRIM52|84851	190.768
TRIM56|81844	498.8792	TRIM56|81844	466.9118
TRIM58|25893	440.0108	TRIM58|25893	80.0654
TRIM59|286827	172.7786	TRIM59|286827	134.9265
TRIM5|85363	269.4773	TRIM5|85363	590.768
TRIM62|55223	263.6062	TRIM62|55223	229.9837
TRIM63|84676	6.8143	lowly_expressed	lowly_expressed
TRIM65|201292	368.3314	TRIM65|201292	438.7255
TRIM66|9866	287.9943	TRIM66|9866	629.085
TRIM68|55128	422.1286	TRIM68|55128	402.7778
lowly_expressed	lowly_expressed	TRIM69|140691	18.3824
TRIM6|117854	84.6409	TRIM6|117854	241.8301
TRIM78P|117852	5.6057	TRIM78P|117852	17.4837
TRIM7|81786	19.367	TRIM7|81786	24.1013
TRIM8|81603	1766.6995	TRIM8|81603	2007.7614
TRIM9|114088	76.7507	TRIM9|114088	292.8922
TRIOBP|11078	1330.286	TRIOBP|11078	2149.1013
TRIO|7204	2544.6068	TRIO|7204	2839.4608
TRIP10|9322	738.456	TRIP10|9322	915.8497
TRIP11|9321	1074.5091	TRIP11|9321	1383.1699
TRIP12|9320	5093.1588	TRIP12|9320	4118.8725
TRIP13|9319	204.0707	TRIP13|9319	98.0392
TRIP4|9325	566.6637	TRIP4|9325	581.2908
TRIP6|7205	891.9573	TRIP6|7205	1276.1438
TRIT1|54802	235.6317	TRIT1|54802	451.7974
TRMT112|51504	1937.4159	TRMT112|51504	1074.3464
TRMT11|60487	128.0373	TRMT11|60487	296.9771
TRMT12|55039	392.7194	TRMT12|55039	420.3431
