gene_id	TCGA-BH-A1FB-01A-11R-A13Q-07	gene_id	TCGA-BH-A1FB-11A-33R-A13Q-07
PECI|10455	1197.8133	PECI|10455	1288.2669
PECR|55825	157.0795	PECR|55825	206.4836
PEF1|553115	1539.7711	PEF1|553115	1600.7829
PEG10|23089	16902.2601	PEG10|23089	8549.9445
lowly_expressed	lowly_expressed	PEG3AS|100169890	11.2501
PEG3|5178	961.7787	PEG3|5178	932.2671
PELI1|57162	1046.9621	PELI1|57162	1908.924
PELI2|57161	342.8236	PELI2|57161	578.4912
PELI3|246330	149.6918	PELI3|246330	307.6565
PELO|53918	330.1937	PELO|53918	382.4922
PELP1|27043	1015.2627	PELP1|27043	1238.3781
PEMT|10400	229.2339	PEMT|10400	403.5872
PENK|5179	22.8911	PENK|5179	16.439
PEPD|5184	1118.2859	PEPD|5184	960.7605
PER1|5187	785.4417	PER1|5187	2301.3677
PER2|8864	1171.9988	PER2|8864	2677.3386
PER3|8863	1474.9222	PER3|8863	1940.4164
PERP|64065	4721.1623	PERP|64065	7326.1014
PES1|23481	966.2460000000001	PES1|23481	1001.4583
PET112L|5188	379.8063	PET112L|5188	421.5137
PEX10|5192	280.3053	PEX10|5192	359.5705
PEX11A|8800	401.2328	PEX11A|8800	422.9672
PEX11B|8799	768.418	PEX11B|8799	725.2942
PEX11G|92960	79.5421	PEX11G|92960	56.6863
PEX12|5193	394.1884	PEX12|5193	298.9356
PEX13|5194	1068.9756	PEX13|5194	976.7489
PEX14|5195	234.8107	PEX14|5195	336.7264
PEX16|9409	221.6026	PEX16|9409	278.5866
PEX19|5824	1705.1658	PEX19|5824	2175.3981
PEX1|5189	745.5239	PEX1|5189	756.7866
PEX26|55670	636.563	PEX26|55670	467.4054
PEX2|5828	1669.2104	PEX2|5828	1079.4626
PEX3|8504	395.656	PEX3|8504	467.541
PEX5|5830	938.6557	PEX5|5830	1099.327
PEX6|5190	887.5844	PEX6|5190	935.5665
PEX7|5191	240.3874	PEX7|5191	214.6328
PFAS|5198	526.8565	PFAS|5198	557.6577
PFDN1|5201	945.7	PFDN1|5201	974.3264
PFDN2|5202	331.9636	PFDN2|5202	351.2614
PFDN4|5203	203.4048	PFDN4|5203	238.3732
PFDN5|5204	3887.5844	PFDN5|5204	4739.8485
PFDN6|10471	267.9777	PFDN6|10471	256.7842
PFKFB1|5207	6.1638	PFKFB1|5207	62.9848
PFKFB2|5208	561.2034	PFKFB2|5208	582.3672
PFKFB3|5209	2770.4726	PFKFB3|5209	4632.7744
PFKFB4|5210	224.8312	PFKFB4|5210	167.15200000000002
PFKL|5211	1895.5092	PFKL|5211	2000.9787
PFKM|5213	826.2401	PFKM|5213	975.2954
PFKP|5214	546.5219	PFKP|5214	652.1349
PFN1|5216	6799.5304	PFN1|5216	5408.4564
PFN2|5217	2056.6481	PFN2|5217	1534.4067
lowly_expressed	lowly_expressed	PFN4|375189	5.3295
lowly_expressed	lowly_expressed	PGA3|643834	7.752000000000001
PGAM1|5223	2829.1752	PGAM1|5223	2063.479
PGAM2|5224	13.2081	PGAM2|5224	31.0079
PGAM4|441531	79.8356	PGAM4|441531	53.2948
PGAM5|192111	443.1964	PGAM5|192111	338.616
PGAP1|80055	600.5283	PGAP1|80055	619.189
PGAP2|27315	659.5245	PGAP2|27315	599.3246
PGAP3|93210	628.4121	PGAP3|93210	829.9459
PGBD1|84547	125.9172	PGBD1|84547	178.7799
PGBD2|267002	203.1112	PGBD2|267002	261.1447
PGBD3|267004	112.0634	PGBD3|267004	106.8561
PGBD4|161779	40.5048	PGBD4|161779	68.3143
PGBD5|79605	78.0746	PGBD5|79605	82.3647
PGCP|10404	886.4103	PGCP|10404	1016.4778
lowly_expressed	lowly_expressed	PGC|5225	71.2213
PGD|5226	1785.1482	PGD|5226	1632.2754
PGF|5228	149.9853	PGF|5228	192.8304
PGGT1B|5229	659.818	PGGT1B|5229	522.2894
PGK1|5230	6779.5715	PGK1|5230	4938.9774
PGLS|25796	601.1154	PGLS|25796	530.0413
PGLYRP2|114770	370.4139	PGLYRP2|114770	16.9574
PGM1|5236	1184.9134	PGM1|5236	1804.7568
PGM2L1|283209	970.9422	PGM2L1|283209	559.1112
PGM2|55276	1000.8805	PGM2|55276	688.4723
PGM3|5238	510.3845	PGM3|5238	333.7419
PGM5|5239	262.6945	PGM5|5239	626.4565
PGPEP1|54858	930.7308	PGPEP1|54858	936.051
PGP|283871	336.6598	PGP|283871	225.7763
PGRMC1|10857	3807.1617	PGRMC1|10857	3818.3325
PGRMC2|10424	1857.646	PGRMC2|10424	1935.5714
PGR|5241	18383.8157	PGR|5241	738.7294
PGS1|9489	415.9084	PGS1|9489	494.6729
PHACTR1|221692	44.0006	PHACTR1|221692	22.7714
PHACTR2|9749	855.2979	PHACTR2|9749	762.6006
PHACTR4|65979	1568.5354	PHACTR4|65979	1368.7082
PHAX|51808	691.5175	PHAX|51808	616.2821
PHB2|11331	2479.8943	PHB2|11331	3047.4954
PHB|5245	1878.4855	PHB|5245	2150.6887
PHC1|1911	531.2944	PHC1|1911	771.2634
PHC2|1912	2150.5724	PHC2|1912	2507.2796
PHC3|80012	2611.6818	PHC3|80012	2264.0614
PHEX|5251	52.2454	PHEX|5251	35.8529
PHF10|55274	1697.5492	PHF10|55274	2554.9882
PHF11|51131	702.9645	PHF11|51131	635.1775
PHF12|57649	1326.6804	PHF12|57649	1331.4018
PHF13|148479	754.6228	PHF13|148479	849.3258
PHF14|9678	1109.774	PHF14|9678	995.1599
PHF15|23338	1471.6760000000002	PHF15|23338	1880.3386
PHF16|9767	802.172	PHF16|9767	583.8207
PHF17|79960	846.4925	PHF17|79960	1411.344
PHF19|26147	442.6181	PHF19|26147	438.9556
PHF1|5252	808.6293	PHF1|5252	1555.2401
PHF20L1|51105	1799.8239	PHF20L1|51105	1252.913
PHF20|51230	1935.7206	PHF20|51230	1549.9106
PHF21A|51317	927.5022	PHF21A|51317	1061.0517
PHF21B|112885	15.5562	PHF21B|112885	18.8954
PHF23|79142	754.6228	PHF23|79142	716.5732
PHF2|5253	1463.7511	PHF2|5253	1715.6091
PHF3|23469	2968.5941	PHF3|23469	2737.9009
PHF5A|84844	394.4819	PHF5A|84844	423.9362
PHF6|84295	879.6595	PHF6|84295	828.0079
PHF7|51533	87.46700000000001	PHF7|51533	82.3647
PHF8|23133	1312.5917	PHF8|23133	1435.0845
PHGDH|26227	559.73	PHGDH|26227	1351.7507
lowly_expressed	lowly_expressed	PHGR1|644844	12.597000000000001
PHIP|55023	2484.4761	PHIP|55023	2551.0007
PHKA1|5255	645.4359	PHKA1|5255	616.2821
PHKA2|5256	766.4221	PHKA2|5256	829.0932
PHKB|5257	4430.2906	PHKB|5257	2358.0541
PHKG1|5260	13.7951	PHKG1|5260	49.4188
PHKG2|5261	558.2624	PHKG2|5261	378.8778
PHLDA1|22822	1469.0343	PHLDA1|22822	1783.9234
PHLDA2|7262	49.8973	PHLDA2|7262	82.3647
PHLDA3|23612	729.9677	PHLDA3|23612	759.2091
PHLDB1|23187	1770.1789999999999	PHLDB1|23187	2486.9307
PHLDB2|90102	893.4547	PHLDB2|90102	1010.1793
PHLDB3|653583	104.4908	PHLDB3|653583	115.7951
PHLPP1|23239	562.0781	PHLPP1|23239	873.5507
PHLPP2|23035	450.5606	PHLPP2|23035	465.6224
lowly_expressed	lowly_expressed	PHOSPHO1|162466	6.7829999999999995
PHOSPHO2|493911	101.8257	PHOSPHO2|493911	114.3416
PHPT1|29085	606.6921	PHPT1|29085	553.2973
PHRF1|57661	810.3904	PHRF1|57661	904.0741
PHTF1|10745	303.7863	PHTF1|10745	186.5319
PHTF2|57157	766.3634	PHTF2|57157	515.0219
PHYHD1|254295	507.4846	PHYHD1|254295	729.1702
PHYHIPL|84457	47.2468	PHYHIPL|84457	102.7234
PHYHIP|9796	49.8973	PHYHIP|9796	131.7836
PHYH|5264	682.4186	PHYH|5264	582.3672
PI15|51050	1088.0539999999999	PI15|51050	2732.0869
PI16|221476	426.7684	PI16|221476	631.786
PI3|5266	17.3173	PI3|5266	114.8261
PI4K2A|55361	963.0173	PI4K2A|55361	861.9858
PI4K2B|55300	680.6575	PI4K2B|55300	709.7903
PI4KAP1|728233	309.3631	PI4KAP1|728233	758.7246
PI4KAP2|375133	86.2929	PI4KAP2|375133	181.2024
PI4KA|5297	2613.1494	PI4KA|5297	1879.3696
PI4KB|5298	1612.8559	PI4KB|5298	2090.1264
PIAS1|8554	585.8527	PIAS1|8554	564.4407
PIAS2|9063	257.7047	PIAS2|9063	242.7337
PIAS3|10401	1137.9513	PIAS3|10401	1426.848
PIAS4|51588	333.1377	PIAS4|51588	259.2067
PIBF1|10464	608.7467	PIBF1|10464	522.7739
PICALM|8301	4276.1961	PICALM|8301	4113.8765
PICK1|9463	239.8004	PICK1|9463	440.4091
PID1|55022	232.7561	PID1|55022	610.9526
PIF1|80119	9.6859	PIF1|80119	7.752000000000001
PIGA|5277	260.9334	PIGA|5277	345.4474
PIGB|9488	284.4115	PIGB|9488	287.3851
PIGC|5279	594.9516	PIGC|5279	612.4061
PIGF|5281	270.2201	PIGF|5281	230.1222
PIGG|54872	613.9624	PIGG|54872	876.1428
PIGH|5283	344.0387	PIGH|5283	405.8353
PIGK|10026	1397.4171	PIGK|10026	1138.0869
PIGL|9487	74.8459	PIGL|9487	102.7137
PIGM|93183	517.464	PIGM|93183	540.7003
PIGN|23556	980.3346	PIGN|23556	755.8176
PIGO|84720	864.6903	PIGO|84720	1022.7763
PIGP|51227	261.5204	PIGP|51227	321.2225
PIGQ|9091	1349.3631	PIGQ|9091	715.3475
PIGR|5284	2194.8929	PIGR|5284	4837.7172
PIGS|94005	1307.6019999999999	PIGS|94005	1391.9641
PIGT|51604	2616.0845	PIGT|51604	2547.493
PIGU|128869	372.4684	PIGU|128869	328.49
PIGV|55650	563.5456	PIGV|55650	572.1927
PIGW|284098	203.9918	PIGW|284098	207.8498
PIGX|54965	738.1861	PIGX|54965	578.0067
PIGY|84992	1597.5932	PIGY|84992	1843.0322
PIGZ|80235	46.3751	PIGZ|80235	105.6207
PIH1D1|55011	700.3229	PIH1D1|55011	759.6936
PIH1D2|120379	58.4092	PIH1D2|120379	42.1514
PIK3AP1|118788	691.5175	PIK3AP1|118788	371.1258
PIK3C2A|5286	2325.5063	PIK3C2A|5286	2257.7629
PIK3C2B|5287	1012.9146	PIK3C2B|5287	1106.5945
PIK3C2G|5288	371.8814	PIK3C2G|5288	927.3301
PIK3C3|5289	738.4796	PIK3C3|5289	652.1349
PIK3CA|5290	929.5568	PIK3CA|5290	836.2444
PIK3CB|5291	1253.5955	PIK3CB|5291	1109.986
PIK3CD|5293	758.4385	PIK3CD|5293	552.8128
PIK3CG|5294	355.7382	PIK3CG|5294	146.803
PIK3IP1|113791	1337.8339	PIK3IP1|113791	1479.6583
PIK3R1|5295	6169.0637	PIK3R1|5295	9049.9469
PIK3R2|5296	1946.6628	PIK3R2|5296	1198.6492
PIK3R3|8503	4170.5313	PIK3R3|8503	1607.5659
PIK3R4|30849	1212.7972	PIK3R4|30849	1139.0559
PIK3R5|23533	317.875	PIK3R5|23533	153.586
PIK3R6|146850	84.5318	PIK3R6|146850	24.2249
PIKFYVE|200576	1380.9803	PIKFYVE|200576	1341.5763
PILRA|29992	127.9718	PILRA|29992	93.0237
PILRB|29990	664.5641	PILRB|29990	1932.7904
PIM1|5292	1015.2627	PIM1|5292	891.9617
PIM2|11040	618.4326	PIM2|11040	526.6498
PIM3|415116	1058.7027	PIM3|415116	1281.4985
PIN1|5300	288.2301	PIN1|5300	290.6991
PIN4|5303	246.5512	PIN4|5303	306.6875
PINK1|65018	1491.3414	PINK1|65018	1887.606
PINX1|54984	72.89699999999999	PINX1|54984	95.8629
PION|54103	410.9187	PION|54103	481.10699999999997
PIP4K2A|5305	1277.3701	PIP4K2A|5305	661.8249
PIP4K2B|8396	2221.8961	PIP4K2B|8396	2657.9586
PIP4K2C|79837	1410.3317	PIP4K2C|79837	1187.5058
PIP5K1A|8394	1279.4247	PIP5K1A|8394	1436.0535
PIP5K1B|8395	123.2756	PIP5K1B|8395	273.2571
PIP5K1C|23396	1242.442	PIP5K1C|23396	1174.4243
PIP5KL1|138429	15.5562	PIP5KL1|138429	36.8219
PIPOX|51268	22.894000000000002	PIPOX|51268	13.565999999999999
PIPSL|266971	131.494	PIPSL|266971	130.3301
PIP|5304	871.7347	PIP|5304	19928.8756
PIR|8544	66.921	PIR|8544	140.9891
PISD|23761	916.6422	PISD|23761	802.3295
PITPNA|5306	2366.3047	PITPNA|5306	2119.6808
PITPNB|23760	1664.5142	PITPNB|23760	1389.0571
PITPNC1|26207	254.4761	PITPNC1|26207	267.4432
PITPNM1|9600	438.8025	PITPNM1|9600	435.5641
PITPNM2|57605	152.6269	PITPNM2|57605	275.6796
PITPNM3|83394	90.9891	PITPNM3|83394	150.1945
PITRM1|10531	1664.6346	PITRM1|10531	1704.7612
PITX1|5307	133.5486	PITX1|5307	28.1009
PITX2|5308	27.0032	PITX2|5308	23.2559
PIWIL2|55124	23.7746	PIWIL2|55124	34.8839
PIWIL4|143689	51.2328	PIWIL4|143689	101.2796
PJA1|64219	710.5958	PJA1|64219	819.2869
PJA2|9867	4004.4027	PJA2|9867	4985.4893
PKD1L1|168507	15.2627	PKD1L1|168507	20.8334
PKD1L2|114780	17.3173	PKD1L2|114780	65.4073
PKD1|5310	1698.8553	PKD1|5310	2436.5428
PKD2|5311	1154.0945	PKD2|5311	1703.0121
PKDCC|91461	116.5248	PKDCC|91461	179.7489
PKDREJ|10343	11.447000000000001	PKDREJ|10343	22.2869
PKHD1L1|93035	41.3854	PKHD1L1|93035	150.1945
PKHD1|5314	22.0135	PKHD1|5314	40.2134
PKIA|5569	226.2988	PKIA|5569	153.586
PKIB|5570	719.4012	PKIB|5570	407.4632
PKIG|11142	585.2656	PKIG|11142	649.2280000000001
PKM2|5315	18983.8568	PKM2|5315	12623.1232
PKMYT1|9088	73.6366	lowly_expressed	lowly_expressed
PKN1|5585	1613.7364	PKN1|5585	1187.0213
PKN2|5586	1685.3537	PKN2|5586	1766.9659
PKN3|29941	123.8626	PKN3|29941	265.9897
PKNOX1|5316	520.9862	PKNOX1|5316	517.4444
PKNOX2|63876	10.5665	PKNOX2|63876	35.3684
PKP1|5317	392.7209	PKP1|5317	1922.9744
PKP2|5318	635.7499	PKP2|5318	662.3094
PKP3|11187	786.9093	PKP3|11187	735.4687
PKP4|8502	3026.1198	PKP4|8502	3372.5939
PL-5283|647087	1225.7118	PL-5283|647087	1033.4352
PLA1A|51365	71.0302	PLA1A|51365	9.69
lowly_expressed	lowly_expressed	PLA2G10|8399	7.2675
PLA2G12A|81579	1454.6522	PLA2G12A|81579	1241.7696
PLA2G15|23659	461.99	PLA2G15|23659	469.47900000000004
PLA2G16|11145	1851.4822	PLA2G16|11145	1779.0784
PLA2G2A|5320	40.2113	PLA2G2A|5320	30.5234
PLA2G2D|26279	122.3951	PLA2G2D|26279	9.2055
lowly_expressed	lowly_expressed	PLA2G3|50487	5.3295
PLA2G4A|5321	181.9783	PLA2G4A|5321	283.4316
PLA2G4C|8605	171.7053	PLA2G4C|8605	122.5781
PLA2G4F|255189	54.0065	PLA2G4F|255189	49.9033
PLA2G5|5322	19.0784	PLA2G5|5322	16.9574
PLA2G6|8398	193.7188	PLA2G6|8398	429.2656
PLA2G7|7941	156.7361	PLA2G7|7941	45.0584
PLA2R1|22925	610.2143	PLA2R1|22925	827.5234
PLAA|9373	940.7103	PLAA|9373	813.9574
PLAC2|257000	152.0399	PLAC2|257000	99.3222
PLAC4|191585	16.1432	PLAC4|191585	9.2055
PLAC8|51316	166.7156	PLAC8|51316	51.8413
PLAC9|219348	78.9551	PLAC9|219348	224.3228
PLAG1|5324	56.3546	PLAG1|5324	46.0274
PLAGL1|5325	392.1338	PLAGL1|5325	709.1459
PLAGL2|5326	587.0267	PLAGL2|5326	698.1623
PLAT|5327	1913.12	PLAT|5327	3633.2540000000004
PLAUR|5329	564.1327	PLAUR|5329	214.6328
PLAU|5328	1327.3408	PLAU|5328	805.6095
PLB1|151056	66.6275	PLB1|151056	91.5702
PLBD1|79887	528.3240000000001	PLBD1|79887	699.1313
PLBD2|196463	845.9055	PLBD2|196463	555.7197
PLCB1|23236	495.7441	PLCB1|23236	880.8182
PLCB2|5330	361.0214	PLCB2|5330	328.49
PLCB3|5331	654.2413	PLCB3|5331	588.6656
PLCB4|5332	356.9122	PLCB4|5332	487.4055
PLCD1|5333	347.8133	PLCD1|5333	534.4018
PLCD3|113026	636.337	PLCD3|113026	1031.4972
PLCD4|84812	148.5178	PLCD4|84812	163.276
PLCE1|51196	220.722	PLCE1|51196	301.358
PLCG1|5335	1606.3839	PLCG1|5335	1507.735
PLCG2|5336	685.3537	PLCG2|5336	574.1307
PLCH1|23007	183.7394	PLCH1|23007	156.493
PLCH2|9651	170.5313	PLCH2|9651	606.5921
PLCL1|5334	419.4306	PLCL1|5334	257.2687
PLCL2|23228	372.76199999999994	PLCL2|23228	288.7611
PLCXD1|55344	212.7972	PLCXD1|55344	423.4517
PLCXD2|257068	85.7059	PLCXD2|257068	37.7909
PLCXD3|345557	100.3816	PLCXD3|345557	116.2796
PLD1|5337	444.3792	PLD1|5337	570.7392
PLD2|5338	882.3011	PLD2|5338	1170.0638
PLD3|23646	2643.3813	PLD3|23646	2969.4911
PLD4|122618	237.7458	PLD4|122618	134.2061
lowly_expressed	lowly_expressed	PLD5|200150	14.535
PLD6|201164	65.16	PLD6|201164	155.524
PLDN|26258	1559.73	PLDN|26258	1528.5927
PLEC|5339	7516.8769999999995	PLEC|5339	5760.6868
PLEK2|26499	79.5421	PLEK2|26499	62.0158
PLEKHA1|59338	1079.2486	PLEKHA1|59338	1080.4316
PLEKHA2|59339	1518.0511	PLEKHA2|59339	1095.9355
PLEKHA3|65977	444.0857	PLEKHA3|65977	392.4438
PLEKHA4|57664	695.9202	PLEKHA4|57664	1143.4164
PLEKHA5|54477	876.1374	PLEKHA5|54477	938.4735
PLEKHA6|22874	1083.9448	PLEKHA6|22874	2112.4133
PLEKHA7|144100	483.71	PLEKHA7|144100	578.9757
PLEKHA8|84725	125.6237	PLEKHA8|84725	68.7988
PLEKHA9|51054	87.46700000000001	PLEKHA9|51054	133.7216
PLEKHB1|58473	324.0387	PLEKHB1|58473	668.6079
PLEKHB2|55041	3435.8673	PLEKHB2|55041	2107.5684
PLEKHF1|79156	153.80100000000002	PLEKHF1|79156	244.6717
PLEKHF2|79666	2299.6771	PLEKHF2|79666	1656.5003
PLEKHG1|57480	682.4186	PLEKHG1|57480	542.6383
PLEKHG2|64857	509.5392	PLEKHG2|64857	353.1994
PLEKHG3|26030	721.7493	PLEKHG3|26030	864.8298
PLEKHG4B|153478	268.8582	PLEKHG4B|153478	355.1374
PLEKHG4|25894	185.794	PLEKHG4|25894	701.5538
PLEKHG5|57449	324.6258	PLEKHG5|57449	459.3046
PLEKHG6|55200	201.3502	PLEKHG6|55200	274.7106
PLEKHH1|57475	284.9604	PLEKHH1|57475	341.2613
PLEKHH2|130271	292.6328	PLEKHH2|130271	895.3532
PLEKHH3|79990	507.4846	PLEKHH3|79990	715.6042
PLEKHJ1|55111	418.8436	PLEKHJ1|55111	414.2462
PLEKHM1P|440456	163.25799999999998	PLEKHM1P|440456	310.7331
PLEKHM1|9842	1008.8054	PLEKHM1|9842	1258.2425
PLEKHM2|23207	1277.6636	PLEKHM2|23207	1346.4213
PLEKHM3|389072	506.017	PLEKHM3|389072	683.6273
PLEKHN1|84069	60.4638	PLEKHN1|84069	52.8103
PLEKHO1|51177	809.2163	PLEKHO1|51177	523.7428
PLEKHO2|80301	1303.1993	PLEKHO2|80301	1031.0127
PLEK|5341	1199.0021	PLEK|5341	353.6839
PLGLB2|5342	57.2557	PLGLB2|5342	66.5652
PLIN1|5346	214.8518	PLIN1|5346	5006.3227
PLIN2|123	690.0499	PLIN2|123	1137.6024
PLIN3|10226	1309.9501	PLIN3|10226	1066.3811
PLIN4|729359	373.6425	PLIN4|729359	6248.5768
PLIN5|440503	155.2686	PLIN5|440503	110.4657
PLK1S1|55857	340.18199999999996	PLK1S1|55857	484.014
PLK1|5347	169.9442	PLK1|5347	26.6474
PLK2|10769	3508.6586	PLK2|10769	4792.1744
PLK3|1263	405.92900000000003	PLK3|1263	829.4614
PLK4|10733	106.2518	PLK4|10733	43.1204
PLLP|51090	81.3032	PLLP|51090	260.1757
PLN|5350	101.2621	PLN|5350	60.0778
PLOD1|5351	2445.2598	PLOD1|5351	2291.6778
PLOD2|5352	1144.4086	PLOD2|5352	624.5185
PLOD3|8985	697.0942	PLOD3|8985	766.9611
PLP1|5354	49.6038	PLP1|5354	76.5508
PLP2|5355	1754.9163	PLP2|5355	1912.3155
PLRG1|5356	919.2838	PLRG1|5356	994.6754
PLS1|5357	624.5964	PLS1|5357	287.3076
PLS3|5358	3289.9912	PLS3|5358	3596.4322
PLSCR1|5359	950.1027	PLSCR1|5359	918.6091
PLSCR3|57048	604.0622	PLSCR3|57048	671.1757
PLSCR4|57088	832.9909	PLSCR4|57088	1298.4559
PLTP|5360	1392.1338	PLTP|5360	1980.1453
PLVAP|83483	1488.1127	PLVAP|83483	1468.5149
PLXDC1|57125	901.7493	PLXDC1|57125	870.4839
PLXDC2|84898	1516.8770000000002	PLXDC2|84898	797.4845
PLXNA1|5361	1565.8937	PLXNA1|5361	1732.5665
PLXNA2|5362	468.1538	PLXNA2|5362	386.6298
PLXNA3|55558	663.9272	PLXNA3|55558	740.7982
PLXNA4|91584	225.1247	PLXNA4|91584	469.47900000000004
PLXNB1|5364	2467.8603	PLXNB1|5364	3125.4996
PLXNB2|23654	5981.2151	PLXNB2|23654	5662.3336
PLXNB3|5365	276.1755	PLXNB3|5365	574.8526
PLXNC1|10154	942.1779	PLXNC1|10154	233.5283
PLXND1|23129	2813.3255	PLXND1|23129	2411.8334
PM20D1|148811	5.8703	PM20D1|148811	14.0505
PM20D2|135293	409.7446	PM20D2|135293	783.9185
PMAIP1|5366	301.4382	PMAIP1|5366	182.1714
PMCH|5367	5.5591	lowly_expressed	lowly_expressed
PMEPA1|56937	2672.5125	PMEPA1|56937	1570.2595
PMF1|11243	462.9527	PMF1|11243	497.0954
PML|5371	1482.2424	PML|5371	1409.4061
PMM1|5372	378.0452	PMM1|5372	395.3508
PMM2|5373	1034.9662	PMM2|5373	538.6363
PMP22|5376	5499.5597	PMP22|5376	3475.792
PMPCA|23203	776.3428	PMPCA|23203	798.4535
PMPCB|9512	1329.2046	PMPCB|9512	1480.6322
PMS1|5378	412.9733	PMS1|5378	443.8006
PMS2CL|441194	113.2962	PMS2CL|441194	142.4426
PMS2L11|441263	37.2733	PMS2L11|441263	30.721999999999998
PMS2L1|5379	258.6469	PMS2L1|5379	227.4769
PMS2L2|5380	82.0839	PMS2L2|5380	50.4411
PMS2L3|5387	39.9178	PMS2L3|5387	67.3453
PMS2L4|5382	35.2216	PMS2L4|5382	38.7599
PMS2L5|5383	81.8902	PMS2L5|5383	49.4188
PMS2|5395	727.6196	PMS2|5395	752.9106
PMVK|10654	654.2413	PMVK|10654	519.8669
PNCK|139728	17.0238	PNCK|139728	6.2985
PNKD|25953	631.9343	PNKD|25953	594.4796
PNKP|11284	267.9777	PNKP|11284	291.1836
PNLIPRP2|5408	11.7405	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	PNLIPRP3|119548	99.3222
PNMA1|9240	1152.6269	PNMA1|9240	856.5933
PNMA2|10687	326.0933	PNMA2|10687	250.4857
PNMA3|29944	12.9146	PNMA3|29944	16.9574
PNMA6A|84968	17.9043	PNMA6A|84968	29.0699
PNMAL1|55228	587.6137	PNMAL1|55228	660.3714
PNMAL2|57469	69.6331	PNMAL2|57469	144.2158
PNMT|5409	5.5768	PNMT|5409	12.1125
PNN|5411	1838.8612	PNN|5411	2276.1738
PNO1|56902	565.3067	PNO1|56902	430.2346
PNOC|5368	20.5459	PNOC|5368	12.597000000000001
PNPLA2|57104	1255.6501	PNPLA2|57104	3406.9933
PNPLA3|80339	26.7244	PNPLA3|80339	9.2055
PNPLA4|8228	761.3736	PNPLA4|8228	625.003
PNPLA6|10908	818.6087	PNPLA6|10908	917.1556
PNPLA7|375775	199.5891	PNPLA7|375775	638.569
PNPLA8|50640	1222.7766	PNPLA8|50640	1030.5282
PNPO|55163	1866.7449	PNPO|55163	1272.7775
PNPT1|87178	636.6305	PNPT1|87178	641.9605
PNP|4860	712.6504	PNP|4860	494.1884
PNRC1|10957	2321.1036	PNRC1|10957	2566.8729
PNRC2|55629	2815.6736	PNRC2|55629	3236.4498
POC1A|25886	110.948	POC1A|25886	55.2328
POC1B|282809	486.7714	POC1B|282809	442.1485
POC5|134359	213.6777	POC5|134359	273.2571
PODNL1|79883	249.4864	PODNL1|79883	196.2219
PODN|127435	2051.0713	PODN|127435	1691.8687
PODXL2|50512	232.1691	PODXL2|50512	357.5599
PODXL|5420	3493.9829999999997	PODXL|5420	3922.0151
POF1B|79983	286.469	POF1B|79983	532.9483
POFUT1|23509	1878.192	POFUT1|23509	1599.3295
POFUT2|23275	430.8776	POFUT2|23275	625.4875
POGK|57645	1525.3889	POGK|57645	1466.0924
POGZ|23126	2120.047	POGZ|23126	2647.7841
POLA1|5422	509.8327	POLA1|5422	500.0024
POLA2|23649	322.2777	POLA2|23649	273.2571
POLB|5423	450.8365	POLB|5423	368.7033
POLD1|5424	252.4215	POLD1|5424	332.366
POLD2|5425	944.2325	POLD2|5425	1198.6492
POLD3|10714	467.5668	POLD3|10714	486.921
POLD4|57804	779.865	POLD4|57804	638.0845
POLDIP2|26073	2083.1699	POLDIP2|26073	1788.1191
POLDIP3|84271	2255.3566	POLDIP3|84271	2663.2881
POLE2|5427	47.5492	POLE2|5427	23.7404
POLE3|54107	1470.7954	POLE3|54107	1315.4133
POLE4|56655	321.9842	POLE4|56655	391.9593
POLE|5426	747.872	POLE|5426	747.0966
POLG2|11232	103.0232	POLG2|11232	118.2176
POLG|5428	914.8342	POLG|5428	1043.5177
POLH|5429	942.1779	POLH|5429	809.5969
POLI|11201	995.8908	POLI|11201	1182.6608
POLK|51426	683.0056	POLK|51426	776.6510000000001
POLL|27343	409.3014	POLL|27343	594.1889
POLM|27434	353.9771	POLM|27434	418.6067
POLN|353497	56.7449	POLN|353497	40.3297
POLQ|10721	51.3648	POLQ|10721	13.565999999999999
POLR1A|25885	1045.2011	POLR1A|25885	689.4413
POLR1B|84172	757.8515	POLR1B|84172	662.3094
POLR1C|9533	349.2809	POLR1C|9533	441.3781
POLR1D|51082	1238.6264	POLR1D|51082	1317.8358
POLR1E|64425	550.3375	POLR1E|64425	710.7593
POLR2A|5430	6171.4118	POLR2A|5430	5444.3093
POLR2B|5431	2657.1764	POLR2B|5431	2291.6778
POLR2C|5432	946.2871	POLR2C|5432	1323.6498
POLR2D|5433	567.6548	POLR2D|5433	572.1927
POLR2E|5434	1480.1878	POLR2E|5434	1793.1288
POLR2F|5435	282.941	POLR2F|5435	470.5158
POLR2G|5436	870.2671	POLR2G|5436	711.7283
POLR2H|5437	468.7408	POLR2H|5437	514.0529
POLR2I|5438	265.5269	POLR2I|5438	339.4687
POLR2J2|246721	67.0883	POLR2J2|246721	92.2194
POLR2J3|548644	235.3977	POLR2J3|548644	519.8669
POLR2J4|84820	157.0414	POLR2J4|84820	253.9063
POLR2J|5439	530.0851	POLR2J|5439	531.9793
POLR2K|5440	1037.2762	POLR2K|5440	707.8523
POLR2L|5441	1247.7253	POLR2L|5441	1040.2182
POLR3A|11128	699.1488	POLR3A|11128	606.1076
POLR3B|55703	344.8782	POLR3B|55703	312.017
POLR3C|10623	470.7954	POLR3C|10623	518.4134
