gene_id	TCGA-E2-A15A-01A-11R-A12D-07	gene_id	TCGA-E2-A15A-06A-11R-A12D-07
TUBB8|347688	7.0383	lowly_expressed	lowly_expressed
TUBB|203068	24671.8388	TUBB|203068	38178.4438
TUBD1|51174	181.3965	TUBD1|51174	210.5423
TUBE1|51175	136.9271	TUBE1|51175	180.7256
TUBG1|7283	1770.1352	TUBG1|7283	1751.8826
TUBG2|27175	270.655	TUBG2|27175	277.1735
TUBGCP2|10844	2188.486	TUBGCP2|10844	2169.4257
TUBGCP3|10426	565.9442	TUBGCP3|10426	934.3576
TUBGCP4|27229	457.4902	TUBGCP4|27229	395.5275
TUBGCP5|114791	464.8484	TUBGCP5|114791	491.0626
TUBGCP6|85378	743.8215	TUBGCP6|85378	1015.5929
TUB|7275	43.5096	lowly_expressed	lowly_expressed
TUFM|7284	3784.0518	TUFM|7284	3857.6101
TUFT1|7286	2620.811	TUFT1|7286	1986.765
TUG1|55000	4338.1588	TUG1|55000	4009.7361
TULP3|7289	722.0667	TULP3|7289	574.4276
TULP4|56995	1805.9666	TULP4|56995	1342.9679999999998
TUSC1|286319	242.8217	TUSC1|286319	251.6163
TUSC2|11334	475.4059	TUSC2|11334	578.9914
TUSC3|7991	548.9882	TUSC3|7991	934.6619
TUT1|64852	591.8580000000001	TUT1|64852	536.3961
TWF1|5756	2817.5638	TWF1|5756	2957.9372
TWF2|11344	775.1452	TWF2|11344	876.2699
TWIST1|7291	72.3026	TWIST1|7291	115.0072
TWIST2|117581	12.477	lowly_expressed	lowly_expressed
TWISTNB|221830	482.4442	TWISTNB|221830	538.2216
TWSG1|57045	1218.2676	TWSG1|57045	692.1731
TXK|7294	8.9579	TXK|7294	37.7272
TXLNA|200081	2552.0275	TXLNA|200081	1991.9373
TXLNB|167838	134.6877	TXLNB|167838	129.9156
TXLNG|55787	446.6128	TXLNG|55787	441.7738
TXN2|25828	975.4459	TXN2|25828	1099.8707
TXNDC11|51061	1258.258	TXNDC11|51061	1070.0539999999999
TXNDC12|51060	1026.6336	TXNDC12|51060	1065.1860000000001
TXNDC15|79770	860.2735	TXNDC15|79770	805.3548
TXNDC16|57544	660.6414	TXNDC16|57544	1082.2241
TXNDC17|84817	550.9174	TXNDC17|84817	560.0456
TXNDC2|84203	7.3582	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TXNDC3|51314	8.2148
TXNDC5|81567	4871.0134	TXNDC5|81567	6008.1661
TXNDC9|10190	983.7639	TXNDC9|10190	789.8380000000001
TXNIP|10628	3837.7989	TXNIP|10628	8469.765
TXNL1|9352	1051.5876	TXNL1|9352	1169.8486
TXNL4A|10907	658.4019999999999	TXNL4A|10907	702.8219
TXNL4B|54957	212.7489	TXNL4B|54957	191.0702
TXNRD1|7296	3019.7553	TXNRD1|7296	3559.139
TXNRD2|10587	141.0861	TXNRD2|10587	196.2425
TXNRD3IT1|645840	190.3543	TXNRD3IT1|645840	133.5666
TXN|7295	2010.7174	TXN|7295	2376.8160000000003
TYK2|7297	802.6874	TYK2|7297	838.5183
TYMP|1890	2004.9588	TYMP|1890	1135.7724
TYMS|7298	741.0733	TYMS|7298	730.5515
TYRO3|7301	124.1302	TYRO3|7301	111.3562
TYROBP|7305	773.2544	TYROBP|7305	752.7193
TYRP1|7306	137.8869	lowly_expressed	lowly_expressed
TYSND1|219743	735.1836	TYSND1|219743	480.4138
TYW1B|441250	74.2222	TYW1B|441250	85.1905
TYW1|55253	813.5647	TYW1|55253	725.9451
TYW3|127253	324.2902	TYW3|127253	410.7492
U2AF1L4|199746	105.3891	U2AF1L4|199746	122.3397
U2AF1|7307	1235.2235	U2AF1|7307	1125.4279
U2AF2|11338	2563.5447	U2AF2|11338	2428.5388
UACA|55075	1733.344	UACA|55075	1990.7203
UAP1L1|91373	453.0113	UAP1L1|91373	395.5275
UAP1|6675	1905.4627	UAP1|6675	1189.0165
UBA1|7317	10865.5523	UBA1|7317	11035.5214
UBA2|10054	2744.9412	UBA2|10054	2803.3772
UBA3|9039	719.8272	UBA3|9039	666.9202
UBA52|7311	6145.725	UBA52|7311	8534.2664
UBA5|79876	811.6772	UBA5|79876	709.5429
UBA6|55236	1382.7082	UBA6|55236	949.2660000000001
UBA7|7318	578.4212	UBA7|7318	587.2062
UBAC1|10422	515.3963	UBAC1|10422	543.3939
UBAC2|337867	1643.7079	UBAC2|337867	2249.304
UBAP1|51271	993.3616	UBAP1|51271	1025.329
UBAP2L|9898	4395.1052	UBAP2L|9898	4380.0106
UBAP2|55833	833.0801	UBAP2|55833	814.1781
UBASH3A|53347	31.6724	UBASH3A|53347	117.7455
UBASH3B|84959	88.2988	UBASH3B|84959	142.6942
UBB|7314	9428.4572	UBB|7314	11075.9869
UBC|7316	30505.3187	UBC|7316	40039.5527
UBD|10537	889.0666	UBD|10537	948.9617
UBE2A|7319	1930.0968	UBE2A|7319	1965.4674
UBE2B|7320	1139.5665	UBE2B|7320	926.1428
UBE2CBP|90025	49.908	UBE2CBP|90025	60.2419
UBE2C|11065	1338.2388	UBE2C|11065	1627.1393
UBE2D1|7321	421.9787	UBE2D1|7321	440.861
UBE2D2|7322	1948.9722	UBE2D2|7322	2642.1237
UBE2D3|7323	6212.2691	UBE2D3|7323	5369.7421
UBE2D4|51619	430.2008	UBE2D4|51619	383.9811
UBE2E1|7324	994.3214	UBE2E1|7324	1031.7183
UBE2E2|7325	188.7547	UBE2E2|7325	187.4192
UBE2E3|10477	332.7201	UBE2E3|10477	478.8925
UBE2F|140739	1905.9938	UBE2F|140739	1792.8197
UBE2G1|7326	1583.9399	UBE2G1|7326	1928.6529
UBE2G2|7327	1909.3018	UBE2G2|7327	1507.264
UBE2H|7328	3616.4121	UBE2H|7328	2113.6381
UBE2I|7329	1803.4072	UBE2I|7329	2233.5133
UBE2J1|51465	1527.6334	UBE2J1|51465	1917.3956
UBE2J2|118424	526.2737	UBE2J2|118424	561.0405
UBE2K|3093	3521.3949	UBE2K|3093	2921.1227
UBE2L3|7332	1865.7922	UBE2L3|7332	2039.4006
UBE2L6|9246	1948.9722	UBE2L6|9246	1113.8663
UBE2MP1|606551	90.2183	UBE2MP1|606551	54.1568
UBE2M|9040	878.1892	UBE2M|9040	567.1256
UBE2NL|389898	8.318	UBE2NL|389898	13.0828
UBE2N|7334	2218.6675	UBE2N|7334	2377.4245
UBE2O|63893	1155.5627	UBE2O|63893	1085.5709
UBE2Q1|55585	1993.1217	UBE2Q1|55585	1894.881
UBE2Q2P1|388165	11.5172	UBE2Q2P1|388165	9.4318
UBE2Q2|92912	1310.7254	UBE2Q2|92912	982.7337
UBE2QL1|134111	64.6245	UBE2QL1|134111	33.1635
UBE2R2|54926	1715.1084	UBE2R2|54926	1674.2983
UBE2S|27338	371.7508	UBE2S|27338	275.9565
UBE2T|29089	533.312	UBE2T|29089	621.8909
UBE2V1|7335	4090.8582	UBE2V1|7335	4385.1829
UBE2V2|7336	1763.4168	UBE2V2|7336	1745.7975
UBE2W|55284	1851.0757	UBE2W|55284	1520.3468
UBE2Z|65264	3243.7015	UBE2Z|65264	2945.1586
UBE3A|7337	2785.8914	UBE3A|7337	2907.7356
UBE3B|89910	1872.8305	UBE3B|89910	1682.2089
UBE3C|9690	1731.7444	UBE3C|9690	1162.5466
UBE4A|9354	2112.1331	UBE4A|9354	1812.4287
UBE4B|10277	1300.1680000000001	UBE4B|10277	1558.6826
UBFD1|56061	2571.2229	UBFD1|56061	2376.8160000000003
UBIAD1|29914	547.7085	UBIAD1|29914	656.8799
UBL3|5412	1763.0969	UBL3|5412	1709.2873
UBL4A|8266	1551.6276	UBL4A|8266	1639.6136
UBL5|59286	1488.6027	UBL5|59286	1931.9997
UBL7|84993	675.9978	UBL7|84993	635.8865
UBLCP1|134510	320.2431	UBLCP1|134510	461.5502
UBN1|29855	2239.1426	UBN1|29855	2035.1411
UBN2|254048	1184.6757	UBN2|254048	868.9435
UBOX5|22888	260.4047	UBOX5|22888	345.6302
UBP1|7342	1847.5566	UBP1|7342	1894.881
UBQLN1|29979	3725.8258	UBQLN1|29979	4016.7339
UBQLN2|29978	1457.8901	UBQLN2|29978	1742.755
UBQLN4|56893	2647.6846	UBQLN4|56893	2378.6415
UBQLNL|143630	6.0785	lowly_expressed	lowly_expressed
UBR1|197131	1714.7885	UBR1|197131	1664.8665
UBR2|23304	1302.4074	UBR2|23304	1176.8464
UBR3|130507	1583.3	UBR3|130507	1635.0498
UBR4|23352	4159.3218	UBR4|23352	3790.0662
UBR5|51366	7634.6477	UBR5|51366	6450.1407
UBR7|55148	1070.4631	UBR7|55148	757.5873
UBTD1|80019	275.134	UBTD1|80019	181.9426
UBTD2|92181	704.7909	UBTD2|92181	669.9627
UBTF|7343	2870.3511	UBTF|7343	3307.8269
UBXN10|127733	255.2987	UBXN10|127733	132.3496
UBXN11|91544	203.1512	UBXN11|91544	370.2746
UBXN1|51035	1183.0761	UBXN1|51035	1455.5412
UBXN2A|165324	266.1761	UBXN2A|165324	229.4059
UBXN2B|137886	1130.6087	UBXN2B|137886	1654.2177
UBXN4|23190	5165.4803	UBXN4|23190	4966.3041
UBXN6|80700	786.0513	UBXN6|80700	791.9677
UBXN7|26043	474.1262	UBXN7|26043	427.7782
UBXN8|7993	168.9195	UBXN8|7993	165.513
UCA1|652995	32.6322	UCA1|652995	11.5616
UCHL1|7345	74.862	UCHL1|7345	36.8145
UCHL3|7347	351.2757	UCHL3|7347	523.9218
UCHL5|51377	694.8284	UCHL5|51377	660.2814
UCK1|83549	488.8427	UCK1|83549	513.8815
UCK2|7371	527.5534	UCK2|7371	605.7656
UCKL1AS|100113386	16.0857	UCKL1AS|100113386	14.2359
UCKL1|54963	682.9849	UCKL1|54963	711.3288
UCP2|7351	6871.9507	UCP2|7351	7155.0924
UCP3|7352	21.1149	UCP3|7352	63.2844
UEVLD|55293	700.9518	UEVLD|55293	441.4695
UFC1|51506	3101.3357	UFC1|51506	3009.66
UFD1L|7353	813.8783	UFD1L|7353	909.7041
UFM1|51569	3644.2454	UFM1|51569	1705.9405
UFSP1|402682	33.9119	UFSP1|402682	17.3424
UFSP2|55325	435.8218	UFSP2|55325	516.1421
UGCG|7357	454.6109	UGCG|7357	408.3061
UGDH|7358	4103.3352	UGDH|7358	2289.4957
UGGT1|56886	3141.3261	UGGT1|56886	2334.525
UGGT2|55757	659.0418	UGGT2|55757	774.0169
UGP2|7360	2557.1463	UGP2|7360	2517.0761
lowly_expressed	lowly_expressed	UGT2B4|7363	5.7808
UGT3A2|167127	5.4387	UGT3A2|167127	23.7316
lowly_expressed	lowly_expressed	UGT8|7368	7.3020000000000005
UHMK1|127933	1423.9782	UHMK1|127933	672.3967
UHRF1BP1L|23074	812.605	UHRF1BP1L|23074	969.0424
UHRF1BP1|54887	1586.1825	UHRF1BP1|54887	1073.4008
UHRF1|29128	1813.6287	UHRF1|29128	1238.6096
UHRF2|115426	574.9019999999999	UHRF2|115426	691.5646
UIMC1|51720	280.8926	UIMC1|51720	405.8721
ULBP1|80329	7.3582	ULBP1|80329	18.2551
ULBP2|80328	8.9579	ULBP2|80328	8.2148
ULK1|8408	2954.8108	ULK1|8408	2375.2947
ULK2|9706	850.3559	ULK2|9706	591.77
ULK3|25989	832.7601	ULK3|25989	579.5999
ULK4|54986	61.1053	ULK4|54986	69.6737
UMODL1|89766	23.3544	UMODL1|89766	10.0403
UMOD|7369	10.8774	lowly_expressed	lowly_expressed
UMPS|7372	677.2775	UMPS|7372	580.2084
UNC119B|84747	733.9039	UNC119B|84747	1238.3053
UNC119|9094	594.7373	UNC119|9094	549.7832
UNC13A|23025	21.4349	UNC13A|23025	23.4274
UNC13B|10497	628.0093	UNC13B|10497	777.6679
UNC13D|201294	434.7757	UNC13D|201294	572.6021
UNC45A|55898	2296.0889	UNC45A|55898	1690.4237
UNC50|25972	701.9115	UNC50|25972	683.9583
UNC5A|90249	134.0478	UNC5A|90249	215.7146
UNC5B|219699	1699.4321	UNC5B|219699	1722.9786
UNC5CL|222643	26.9407	UNC5CL|222643	31.0428
UNC5C|8633	16.636	UNC5C|8633	5.7808
UNC93B1|81622	2051.6676	UNC93B1|81622	1195.71
UNG|7374	1437.415	UNG|7374	1381.9122
UNKL|64718	336.2489	UNKL|64718	402.2271
UNK|85451	568.1836	UNK|85451	644.4056
UPF0639|400224	129.249	UPF0639|400224	13.9956
UPF1|5976	3362.0731	UPF1|5976	3369.2858
UPF2|26019	1586.1793	UPF2|26019	1386.1718
UPF3A|65110	479.8848	UPF3A|65110	714.992
UPF3B|65109	256.5784	UPF3B|65109	264.0907
UPK1A|11045	30.06	UPK1A|11045	9.6022
UPK2|7379	5.7586	lowly_expressed	lowly_expressed
UPK3A|7380	6.7184	UPK3A|7380	12.4743
UPK3BL|100134938	59.4065	UPK3BL|100134938	197.0457
UPP1|7378	89.8984	UPP1|7378	88.2331
lowly_expressed	lowly_expressed	UPP2|151531	5.7808
UPRT|139596	371.1109	UPRT|139596	459.1161
UQCC|55245	1643.1256	UQCC|55245	1961.8164
UQCR10|29796	890.6662	UQCR10|29796	1010.7249
UQCR11|10975	811.6452	UQCR11|10975	764.8893
UQCRB|7381	3176.8376	UQCRB|7381	3383.8899
UQCRC1|7384	2242.9817	UQCRC1|7384	2377.1203
UQCRC2|7385	2948.7323	UQCRC2|7385	3605.9938
UQCRFS1|7386	1244.5013	UQCRFS1|7386	1070.6625
UQCRHL|440567	221.3869	UQCRHL|440567	282.0415
UQCRH|7388	831.8004	UQCRH|7388	986.9932
UQCRQ|27089	941.2141	UQCRQ|27089	901.8027
URB1|9875	1271.6948	URB1|9875	1109.911
URB2|9816	629.6089	URB2|9816	732.3344
URGCP|55665	764.6165	URGCP|55665	948.3532
URM1|81605	737.7429	URM1|81605	899.0644
UROD|7389	721.1069	UROD|7389	722.5983
UROS|7390	493.9614	UROS|7390	349.8897
USE1|55850	175.6378	USE1|55850	275.348
USF1|7391	926.4976	USF1|7391	1018.9397
USF2|7392	2457.6502	USF2|7392	2282.4979
USH1G|124590	7.9981	USH1G|124590	22.2104
USHBP1|83878	36.4712	USHBP1|83878	64.8057
USMG5|84833	745.1012	USMG5|84833	829.3907
USO1|8615	2768.6155	USO1|8615	2184.2245
USP10|9100	2261.8572	USP10|9100	1708.983
USP11|8237	1126.4497	USP11|8237	1296.1132
USP12|219333	360.5535	USP12|219333	292.0818
USP13|8975	707.9901	USP13|8975	909.409
USP14|9097	2513.9567	USP14|9097	1783.829
USP15|9958	1004.5589	USP15|9958	1037.1948
USP16|10600	1059.5857	USP16|10600	798.0528
USP18|11274	612.0131	USP18|11274	365.1023
USP19|10869	953.6911	USP19|10869	1085.5709
USP1|7398	1134.7677	USP1|7398	1270.8603
USP20|10868	443.4136	USP20|10868	610.6336
USP21|27005	575.8618	USP21|27005	636.1908
USP22|23326	4586.7392	USP22|23326	4983.6465
USP24|23358	1396.7848	USP24|23358	1574.1994
USP25|29761	1493.4016	USP25|29761	764.2808
USP27X|389856	130.8486	USP27X|389856	184.3767
USP28|57646	518.2756	USP28|57646	435.6888
USP2|9099	45.1092	USP2|9099	16.1254
USP30|84749	487.2431	USP30|84749	498.9731
USP31|57478	598.2564	USP31|57478	523.0091
USP32|84669	1376.6296	USP32|84669	1095.6112
USP33|23032	1175.078	USP33|23032	1399.5588
USP34|9736	3206.2705	USP34|9736	3017.8748
USP35|57558	497.8005	USP35|57558	1363.0486
USP36|57602	1264.9764	USP36|57602	1393.4738
USP37|57695	967.1279	USP37|57695	983.3422
USP38|84640	1506.8384	USP38|84640	1312.5428
USP39|10713	1703.2712	USP39|10713	1577.8505
USP3|9960	964.5173	USP3|9960	985.0369
USP40|55230	800.128	USP40|55230	896.0219
USP42|84132	550.5879	USP42|84132	601.506
USP43|124739	97.8965	USP43|124739	106.7924
lowly_expressed	lowly_expressed	USP44|84101	6.6935
USP45|85015	166.68	USP45|85015	263.1779
USP46|64854	1187.8749	USP46|64854	1608.2757
USP47|55031	3230.9046	USP47|55031	2486.0424
USP48|84196	976.7256	USP48|84196	1230.6989999999998
USP49|25862	17.9157	USP49|25862	14.6041
USP4|7375	1410.5415	USP4|7375	1388.3015
USP51|158880	23.3544	USP51|158880	51.7228
USP53|54532	673.1185	USP53|54532	581.1212
USP54|159195	842.0379	USP54|159195	677.8733
USP5|8078	2934.9756	USP5|8078	2545.6758
USP6NL|9712	731.0246	USP6NL|9712	899.0644
USP6|9098	24.6341	USP6|9098	28.2954
USP7|7874	4133.407999999999	USP7|7874	3815.3191
USP8|9101	1913.8287	USP8|9101	1997.3287
USP9X|8239	6106.3745	USP9X|8239	5496.6152
USPL1|10208	353.5152	USPL1|10208	387.0084
UST|10090	85.0996	UST|10090	55.0696
UTP11L|51118	557.9461	UTP11L|51118	470.0692
UTP14A|10813	574.2622	UTP14A|10813	750.5895
UTP14C|9724	1514.8364	UTP14C|9724	1916.4828
UTP15|84135	264.5765	UTP15|84135	286.3011
UTP18|51096	1029.5129	UTP18|51096	1065.7945
UTP20|27340	1250.5799	UTP20|27340	1064.2732
UTP23|84294	932.2563	UTP23|84294	826.3482
UTP3|57050	597.2966	UTP3|57050	654.4459
UTP6|55813	787.0111	UTP6|55813	969.3466
UTRN|7402	1811.4053	UTRN|7402	1145.8127
UVRAG|7405	1425.5779	UVRAG|7405	2926.9035
UXS1|80146	713.1089	UXS1|80146	724.1196
UXT|8409	650.7686	UXT|8409	985.1616
VAC14|55697	1279.373	VAC14|55697	1475.0133
VAMP1|6843	143.6391	VAMP1|6843	195.6279
VAMP2|6844	913.0609	VAMP2|6844	1217.0077
VAMP3|9341	1504.5989	VAMP3|9341	1741.5379999999998
VAMP4|8674	545.1492	VAMP4|8674	525.7473
VAMP5|10791	441.1741	VAMP5|10791	280.8245
VAMP7|6845	1435.1756	VAMP7|6845	1749.7528
VAMP8|8673	4286.3313	VAMP8|8673	2773.8648
VANGL1|81839	3147.7245	VANGL1|81839	2948.2011
VANGL2|57216	104.9348	VANGL2|57216	360.8428
VAPA|9218	3299.0482	VAPA|9218	2479.6532
VAPB|9217	2209.7097	VAPB|9217	2417.5858
VARS2|57176	1301.7676	VARS2|57176	1292.6782
VARS|7407	3312.1651	VARS|7407	3239.6745
VASH1|22846	514.299	VASH1|22846	768.6316
VASH2|79805	223.6263	VASH2|79805	250.0951
VASN|114990	363.1129	VASN|114990	230.3187
VASP|7408	1700.3919	VASP|7408	1431.8095
VAT1|10493	4641.766	VAT1|10493	4455.7694
VAV1|7409	187.1551	VAV1|7409	352.62800000000004
VAV2|7410	1762.457	VAV2|7410	1833.7263
VAV3|10451	7942.4138	VAV3|10451	22414.5432
VAX2|25806	63.3448	VAX2|25806	58.4164
VBP1|7411	1192.3538	VBP1|7411	1417.8139
VCAM1|7412	1131.2485	VCAM1|7412	2409.6752
VCAN|1462	12392.8657	VCAN|1462	6447.4024
VCL|7414	3371.6708	VCL|7414	2543.5461
VCPIP1|80124	1675.118	VCPIP1|80124	1805.1266
VCP|7415	8091.818	VCP|7415	7700.3119
VCX3A|51481	7.9981	VCX3A|51481	16.4296
VCX|26609	8.318	VCX|26609	13.3871
VDAC1|7416	5503.3192	VDAC1|7416	4006.085
VDAC2|7417	1204.5109	VDAC2|7417	1103.5217
VDAC3|7419	1024.7141	VDAC3|7419	1304.6322
VDR|7421	1162.601	VDR|7421	843.3863
VEGFA|7422	1415.6602	VEGFA|7422	1239.8266
VEGFB|7423	1746.4608	VEGFB|7423	1370.3507
VEGFC|7424	161.5612	VEGFC|7424	223.6252
VENTX|27287	5.1188	VENTX|27287	15.5168
VEPH1|79674	15.6762	lowly_expressed	lowly_expressed
VEZF1|7716	1940.0144	VEZF1|7716	2419.107
VEZT|55591	1952.8113	VEZT|55591	1758.8804
VGF|7425	8.9579	VGF|7425	10.3446
VGLL1|51442	15.0364	lowly_expressed	lowly_expressed
VGLL3|389136	288.8907	VGLL3|389136	288.7351
VGLL4|9686	1369.8472	VGLL4|9686	1336.2562
VHL|7428	779.3330000000001	VHL|7428	933.7491
VILL|50853	106.5344	VILL|50853	157.9067
VIM|7431	12480.9566	VIM|7431	13031.6087
VIPAR|63894	493.0017	VIPAR|63894	566.2128
VIPR1|7433	146.5248	VIPR1|7433	189.8532
lowly_expressed	lowly_expressed	VIPR2|7434	17.1416
VIT|5212	6.0785	VIT|5212	6.3893
VKORC1L1|154807	1840.5183	VKORC1L1|154807	1589.1078
VKORC1|79001	1384.183	VKORC1|79001	1371.7624
VLDLR|7436	109.7337	VLDLR|7436	42.5953
VMA21|203547	1081.0206	VMA21|203547	1206.6631
VMAC|400673	315.1244	VMAC|400673	340.1536
VMO1|284013	14.0766	VMO1|284013	5.7808
VN1R1|57191	14.7165	VN1R1|57191	11.8658
VNN1|8876	23.9942	VNN1|8876	27.9912
VNN2|8875	38.3908	VNN2|8875	76.3672
VOPP1|81552	1443.1736	VOPP1|81552	1558.3783
VPRBP|9730	995.6203	VPRBP|9730	1022.615
VPREB3|29802	7.0383	VPREB3|29802	97.0564
VPS11|55823	1055.4267	VPS11|55823	994.2953
VPS13A|23230	491.4021	VPS13A|23230	515.4028
VPS13B|157680	2728.6251	VPS13B|157680	2340.61
VPS13C|54832	2390.1464	VPS13C|54832	2774.1690000000003
VPS13D|55187	1948.0125	VPS13D|55187	2092.949
VPS16|64601	685.5955	VPS16|64601	890.8496
VPS18|57617	1116.8519999999999	VPS18|57617	1114.1705
VPS24|51652	4053.1073	VPS24|51652	3317.8702
VPS25|84313	1726.9455	VPS25|84313	1738.7997
VPS26A|9559	1712.8689	VPS26A|9559	1221.8757
VPS26B|112936	1386.8672	VPS26B|112936	1536.1679
VPS28|51160	3778.6131	VPS28|51160	4077.28
VPS29|51699	1315.8442	VPS29|51699	1477.7516
VPS33A|65082	707.5742	VPS33A|65082	654.2755
VPS33B|26276	332.7201	VPS33B|26276	266.8289
VPS35|55737	4461.3293	VPS35|55737	4827.5652
VPS36|51028	1679.9168	VPS36|51028	2490.9105
VPS37A|137492	815.2827	VPS37A|137492	744.0237
VPS37B|79720	543.8695	VPS37B|79720	603.3316
VPS37C|55048	1706.1505	VPS37C|55048	1360.9188
VPS37D|155382	69.4233	VPS37D|155382	34.6847
VPS39|23339	2611.2133	VPS39|23339	2745.8736
VPS41|27072	2081.4205	VPS41|27072	2311.7061
VPS45|11311	1126.1297	VPS45|11311	1206.9674
VPS4A|27183	2458.29	VPS4A|27183	2255.7237
VPS4B|9525	1685.3555	VPS4B|9525	1665.1708
VPS52|6293	3138.1268	VPS52|6293	2158.3631
VPS53|55275	999.4401	VPS53|55275	956.568
VPS54|51542	806.5264	VPS54|51542	709.8197
VPS72|6944	838.5188	VPS72|6944	875.9413
VPS8|23355	1062.465	VPS8|23355	1148.2467
VRK1|7443	182.0363	VRK1|7443	203.2403
VRK2|7444	601.4141	VRK2|7444	642.7869
VRK3|51231	827.6414	VRK3|51231	611.8506
VSIG10L|147645	134.6877	VSIG10L|147645	16.1254
VSIG10|54621	550.2679	VSIG10|54621	404.9593
lowly_expressed	lowly_expressed	VSIG1|340547	22.2104
VSIG2|23584	24.6341	lowly_expressed	lowly_expressed
VSIG4|11326	250.18	VSIG4|11326	228.1889
VSNL1|7447	14.7165	lowly_expressed	lowly_expressed
VSTM2A|222008	750.6806	VSTM2A|222008	1201.6825
VSTM2L|128434	39.3506	VSTM2L|128434	14.2998
VTA1|51534	1550.3479	VTA1|51534	1482.0111
VTCN1|79679	993.3616	VTCN1|79679	170.3811
VTI1A|143187	320.707	VTI1A|143187	369.80300000000005
VTI1B|10490	870.1624	VTI1B|10490	942.8767
lowly_expressed	lowly_expressed	VTN|7448	33.1635
VWA1|64856	1293.4496	VWA1|64856	1387.3888
VWA2|340706	14.0766	lowly_expressed	lowly_expressed
VWA5A|4013	256.5784	VWA5A|4013	410.4358
VWA5B2|90113	21.7548	lowly_expressed	lowly_expressed
VWF|7450	2796.7688	VWF|7450	2451.0535
WAC|51322	3435.9754	WAC|51322	2604.0922
WAPAL|23063	2260.8974	WAPAL|23063	1597.9311
WARS2|10352	338.4788	WARS2|10352	500.4944
WARS|7453	2827.8013	WARS|7453	2977.7135
WASF1|8936	53.7471	WASF1|8936	59.0249
WASF2|10163	2808.9259	WASF2|10163	3627.8999
WASF3|10810	38.3908	WASF3|10810	57.1994
WASH2P|375260	119.3314	WASH2P|375260	144.5197
WASH3P|374666	174.6781	WASH3P|374666	232.1442
WASH5P|375690	92.4578	WASH5P|375690	282.9543
WASH7P|653635	721.7468	WASH7P|653635	811.4399
WASL|8976	2460.2095	WASL|8976	2398.7221
WAS|7454	153.8831	WAS|7454	362.9725
WBP11P1|441818	13.1169	WBP11P1|441818	16.1254
WBP11|51729	3200.5119	WBP11|51729	2952.7649
WBP1|23559	1639.3314	WBP1|23559	1523.2859
WBP2NL|164684	7.3582	WBP2NL|164684	13.0828
WBP2|23558	2711.0294	WBP2|23558	2099.3383
WBP4|11193	523.0745	WBP4|11193	318.2475
WBP5|51186	337.1991	WBP5|51186	311.55400000000003
WBSCR16|81554	1130.2887	WBSCR16|81554	1021.3737
WBSCR17|64409	39.3506	WBSCR17|64409	21.6019
WBSCR22|114049	1489.2586	WBSCR22|114049	1483.2433
WBSCR26|171022	6.3985	WBSCR26|171022	5.1723
WBSCR27|155368	25.5939	WBSCR27|155368	7.3020000000000005
WDFY1|57590	1813.0049	WDFY1|57590	1876.6258
WDFY2|115825	182.0363	WDFY2|115825	335.8941
WDFY3|23001	2310.8054	WDFY3|23001	1965.4674
WDFY4|57705	242.5018	WDFY4|57705	683.6541
WDHD1|11169	301.6876	WDHD1|11169	337.7196
WDR11|55717	784.7717	WDR11|55717	1137.5979
WDR12|55759	541.9499	WDR12|55759	669.3542
WDR13|64743	794.3694	WDR13|64743	924.0131
WDR17|116966	70.703	WDR17|116966	55.6781
WDR18|57418	369.5113	WDR18|57418	389.4425
WDR19|57728	441.1741	WDR19|57728	345.3259
WDR1|9948	7676.2377	WDR1|9948	6225.6028
WDR20|91833	327.6014	WDR20|91833	453.9439
WDR24|84219	375.2699	WDR24|84219	290.5606
WDR25|79446	100.13600000000001	WDR25|79446	62.0674
WDR26|80232	4534.2718	WDR26|80232	3807.7128
WDR27|253769	83.8199	WDR27|253769	140.8686
WDR31|114987	51.1877	WDR31|114987	63.5887
WDR33|55339	1163.2408	WDR33|55339	1413.2502
WDR34|89891	1678.6371	WDR34|89891	1773.1802
WDR35|57539	599.2162	WDR35|57539	902.4112
WDR36|134430	686.5552	WDR36|134430	722.5983
WDR37|22884	446.2929	WDR37|22884	590.2487
WDR3|10885	1352.9553	WDR3|10885	1681.6004
WDR41|55255	464.5285	WDR41|55255	500.4944
WDR43|23160	1103.7351	WDR43|23160	1004.3356
WDR44|54521	501.6396	WDR44|54521	622.1952
WDR45L|56270	2602.8953	WDR45L|56270	1752.7953
WDR45|11152	848.1165	WDR45|11152	842.7778
WDR46|9277	1214.1086	WDR46|9277	983.6465
WDR47|22911	613.2928	WDR47|22911	1048.7564
WDR48|57599	752.7793	WDR48|57599	894.8049
WDR4|10785	294.0094	WDR4|10785	218.7571
WDR52|55779	176.2777	WDR52|55779	176.4661
WDR53|348793	166.68	WDR53|348793	185.5937
WDR54|84058	191.3141	WDR54|84058	157.9067
WDR55|54853	756.6952	WDR55|54853	517.6512
WDR59|79726	595.0572	WDR59|79726	597.5508
WDR5B|54554	227.4654	WDR5B|54554	225.1464
WDR5|11091	721.1069	WDR5|11091	764.5851
WDR60|55112	152.9233	WDR60|55112	114.3987
WDR61|80349	1092.2179	WDR61|80349	910.3217
WDR62|284403	314.4845	WDR62|284403	327.3751
WDR65|149465	5.4387	lowly_expressed	lowly_expressed
WDR66|144406	28.7931	WDR66|144406	34.0762
