gene_id	TCGA-E2-A15E-01A-11R-A12D-07	gene_id	TCGA-E2-A15E-06A-11R-A12D-07
RPRD1B|58490	1228.7449	RPRD1B|58490	1160.8286
RPRD2|23248	1600.7085	RPRD2|23248	1808.2863
RPS10P7|376693	86.5385	RPS10P7|376693	55.3672
RPS10|6204	5455.4656	RPS10|6204	5708.8512
RPS11|6205	18269.7368	RPS11|6205	27211.2994
RPS12|6206	11443.3198	RPS12|6206	11580.791000000001
RPS13|6207	7132.5911	RPS13|6207	9118.6441
RPS14|6208	15547.0648	RPS14|6208	16953.6723
RPS15AP10|728963	10.1215	RPS15AP10|728963	7.9096
RPS15A|6210	9938.2591	RPS15A|6210	15347.2693
RPS15|6209	2219.1296	RPS15|6209	2050.8475
RPS16|6217	13081.9838	RPS16|6217	17839.548
RPS17|6218	9928.6437	RPS17|6218	11225.6121
RPS18|6222	23512.1457	RPS18|6222	22648.2109
RPS19BP1|91582	699.3927	RPS19BP1|91582	510.3578
RPS19|6223	10532.3887	RPS19|6223	9407.533000000001
RPS20|6224	15687.753	RPS20|6224	19950.6591
RPS21|6227	5234.8178	RPS21|6227	6440.3013
RPS23|6228	14766.7004	RPS23|6228	17538.2298
RPS24|6229	16106.7814	RPS24|6229	20687.0056
RPS25|6230	7145.749	RPS25|6230	7443.3145
RPS26|6231	487.8543	RPS26|6231	1739.7363
RPS27A|6233	6853.7449	RPS27A|6233	7035.4049
RPS27L|51065	908.4008	RPS27L|51065	1279.8493
RPS27|6232	80.9717	RPS27|6232	151.7891
RPS28|6234	263.1579	RPS28|6234	76.0829
RPS29|6235	5151.3158	RPS29|6235	7901.3183
RPS2|6187	15278.8462	RPS2|6187	14421.0923
RPS3A|6189	6705.9717	RPS3A|6189	8177.7778
RPS3|6188	18808.7045	RPS3|6188	16422.9755
RPS4X|6191	41761.1336	RPS4X|6191	46581.9209
RPS5|6193	11290.9919	RPS5|6193	12438.4181
RPS6KA1|6195	1259.6154	RPS6KA1|6195	1381.1676
RPS6KA2|6196	784.413	RPS6KA2|6196	370.6215
RPS6KA3|6197	906.8826	RPS6KA3|6197	379.661
RPS6KA4|8986	495.9514	RPS6KA4|8986	470.0565
RPS6KA5|9252	297.0648	RPS6KA5|9252	343.8795
RPS6KA6|27330	106.7814	RPS6KA6|27330	106.5913
RPS6KB1|6198	740.3846	RPS6KB1|6198	699.435
RPS6KB2|6199	730.7692	RPS6KB2|6199	609.7928
RPS6KC1|26750	498.9879	RPS6KC1|26750	625.6121
RPS6KL1|83694	279.3522	RPS6KL1|83694	361.2053
RPS6|6194	22441.2955	RPS6|6194	19083.9925
RPS7|6201	5098.1781	RPS7|6201	5754.049
RPS8|6202	18581.4777	RPS8|6202	17533.3333
RPS9|6203	9315.2834	RPS9|6203	8825.6121
RPSAP58|388524	8570.3441	RPSAP58|388524	9642.9379
RPSAP9|653162	16.1943	RPSAP9|653162	20.339000000000002
RPSA|3921	5244.9393	RPSA|3921	5922.4105
RPTOR|57521	902.3279	RPTOR|57521	885.8719
RPUSD1|113000	807.6923	RPUSD1|113000	758.1921
RPUSD2|27079	243.9271	RPUSD2|27079	208.2863
RPUSD3|285367	464.5749	RPUSD3|285367	485.1224
RPUSD4|84881	428.6437	RPUSD4|84881	369.4915
RQCD1|9125	187.247	RQCD1|9125	167.2316
RRAD|6236	8.0972	lowly_expressed	lowly_expressed
RRAGA|10670	1431.1741	RRAGA|10670	1057.2505
RRAGB|10325	388.664	RRAGB|10325	530.6968
RRAGC|64121	439.7773	RRAGC|64121	495.6685
RRAGD|58528	177.6316	RRAGD|58528	97.5518
RRAS2|22800	321.8623	RRAS2|22800	159.6987
RRAS|6237	903.3401	RRAS|6237	1311.8644
RRBP1|6238	3823.8866	RRBP1|6238	2029.7552
RREB1|6239	1754.0486	RREB1|6239	1866.6667
RRM1|6240	1856.2753	RRM1|6240	1696.0452
RRM2B|50484	1219.6356	RRM2B|50484	1464.7834
RRM2|6241	630.5668	RRM2|6241	305.83799999999997
RRN3P1|730092	6.0729	RRN3P1|730092	16.9492
RRN3P2|653390	6.5789	RRN3P2|653390	6.0264
RRN3P3|100131998	57.4696	RRN3P3|100131998	52.3992
RRN3|54700	2235.83	RRN3|54700	2699.0584
RRP12|23223	850.7085	RRP12|23223	621.4689
RRP15|51018	511.6397	RRP15|51018	535.2166
RRP1B|23076	889.6761	RRP1B|23076	853.4839999999999
RRP1|8568	450.4049	RRP1|8568	340.11300000000006
RRP7A|27341	496.9636	RRP7A|27341	303.9548
RRP7B|91695	263.9879	RRP7B|91695	54.1996
RRP8|23378	322.3684	RRP8|23378	394.3503
RRP9|9136	414.9798	RRP9|9136	345.7627
RRS1|23212	1008.0972	RRS1|23212	699.0584
RSAD1|55316	739.8785	RSAD1|55316	710.7345
RSAD2|91543	146.7611	RSAD2|91543	65.5367
RSBN1L|222194	472.915	RSBN1L|222194	598.1168
RSBN1|54665	763.1579	RSBN1|54665	786.4407
RSC1A1|6248	405.7439	RSC1A1|6248	358.1996
RSF1|51773	946.3563	RSF1|51773	803.0132
RSL1D1|26156	7554.6559	RSL1D1|26156	8347.2693
RSL24D1|51187	2176.6194	RSL24D1|51187	2792.0904
lowly_expressed	lowly_expressed	RSPH10B2|728194	11.6761
RSPH1|89765	72.3684	RSPH1|89765	31.2618
RSPH3|83861	236.8421	RSPH3|83861	176.6478
RSPH4A|345895	5.5668	lowly_expressed	lowly_expressed
RSPH9|221421	5.0607	lowly_expressed	lowly_expressed
RSPO1|284654	22.2672	lowly_expressed	lowly_expressed
RSPO3|84870	45.0405	RSPO3|84870	16.5725
RSPO4|343637	19.7368	lowly_expressed	lowly_expressed
RSPRY1|89970	559.7166	RSPRY1|89970	519.0207
RSRC1|51319	301.1134	RSRC1|51319	506.5913
RSRC2|65117	1324.3927	RSRC2|65117	1406.4029999999998
RSU1|6251	1224.6964	RSU1|6251	863.2768
RTCD1|8634	483.8057	RTCD1|8634	525.0471
RTEL1|51750	482.08	RTEL1|51750	408.4896
RTF1|23168	2050.6073	RTF1|23168	1975.8945
RTKN2|219790	88.5628	RTKN2|219790	93.7853
RTKN|6242	779.8583	RTKN|6242	752.1657
RTN1|6252	325.9109	RTN1|6252	261.3936
RTN2|6253	460.5263	RTN2|6253	862.1469
RTN3|10313	4010.6275	RTN3|10313	3700.565
RTN4IP1|84816	131.0729	RTN4IP1|84816	106.5913
RTN4RL1|146760	840.081	RTN4RL1|146760	863.6535
RTN4RL2|349667	45.5466	RTN4RL2|349667	19.9623
RTN4R|65078	42.5101	RTN4R|65078	30.5085
RTN4|57142	4760.6275	RTN4|57142	4328.0603
RTP4|64108	54.1498	RTP4|64108	112.2411
RTTN|25914	298.58299999999997	RTTN|25914	275.7062
RUFY1|80230	1490.3846	RUFY1|80230	2013.1827
RUFY2|55680	326.41700000000003	RUFY2|55680	229.3785
RUFY3|22902	788.9676	RUFY3|22902	758.5687
RUNDC1|146923	1071.8623	RUNDC1|146923	1400.3766
RUNDC2A|84127	100.7085	RUNDC2A|84127	99.435
RUNDC2C|440352	32.8947	RUNDC2C|440352	56.8286
lowly_expressed	lowly_expressed	RUNDC3A|10900	5.6497
RUNDC3B|154661	35.4251	RUNDC3B|154661	7.9096
RUNX1T1|862	85.0202	RUNX1T1|862	11.6761
RUNX1|861	6988.3603	RUNX1|861	4427.1186
RUNX2|860	250.0	RUNX2|860	52.7307
RUNX3|864	163.9676	RUNX3|864	258.0038
RUSC1|23623	820.8502	RUSC1|23623	1023.3522
RUSC2|9853	567.8138	RUSC2|9853	219.5857
RUVBL1|8607	1210.2682	RUVBL1|8607	1063.597
RUVBL2|10856	1543.5223	RUVBL2|10856	1615.4426
RWDD1|51389	737.8543	RWDD1|51389	769.4915
RWDD2A|112611	80.4656	RWDD2A|112611	103.2015
RWDD2B|10069	245.9514	RWDD2B|10069	160.0753
RWDD3|25950	229.4686	RWDD3|25950	256.1808
RWDD4A|201965	461.5385	RWDD4A|201965	648.9642
RXRA|6256	2565.2834	RXRA|6256	2883.2392
RXRB|6257	965.081	RXRB|6257	907.7213
RYBP|23429	1995.9514	RYBP|23429	2754.0490000000004
RYK|6259	1726.7206	RYK|6259	1790.5838
RYR1|6261	108.2996	RYR1|6261	29.7552
RYR2|6262	61.2348	lowly_expressed	lowly_expressed
RYR3|6263	46.0526	lowly_expressed	lowly_expressed
S100A10|6281	2323.3806	S100A10|6281	1292.2787
S100A11|6282	5533.9069	S100A11|6282	5887.7589
S100A13|6284	1268.7247	S100A13|6284	1807.533
S100A14|57402	3311.2348	S100A14|57402	3704.3315
S100A16|140576	2974.6964	S100A16|140576	3647.0809999999997
S100A1|6271	658.4008	S100A1|6271	351.4124
S100A2|6273	45.0405	lowly_expressed	lowly_expressed
S100A4|6275	474.6964	S100A4|6275	393.597
S100A6|6277	4019.7368	S100A6|6277	6383.8041
S100A8|6279	8.6032	S100A8|6279	21.8456
S100A9|6280	56.6802	S100A9|6280	47.081
S100B|6285	220.1417	S100B|6285	61.0169
lowly_expressed	lowly_expressed	S100G|795	21.0923
S100PBP|64766	779.3522	S100PBP|64766	1024.1055
S100P|6286	91.0931	S100P|6286	223.7288
S1PR1|1901	538.4615	S1PR1|1901	266.29
S1PR2|9294	217.1053	S1PR2|9294	103.2015
S1PR3|1903	1016.6346	S1PR3|1903	400.0
S1PR4|8698	6.5789	S1PR4|8698	47.081
S1PR5|53637	23.2794	lowly_expressed	lowly_expressed
SAA1|6288	1034.9189999999999	lowly_expressed	lowly_expressed
SAA2|6289	70.8502	lowly_expressed	lowly_expressed
SAA4|6291	5.0607	lowly_expressed	lowly_expressed
SAAL1|113174	176.6194	SAAL1|113174	137.4765
SAC3D1|29901	166.498	SAC3D1|29901	117.1375
SACM1L|22908	1116.3968	SACM1L|22908	1323.5405
SACS|26278	546.0526	SACS|26278	261.0169
SAE1|10055	2125.5061	SAE1|10055	2500.1883
SAFB2|9667	1027.8339999999998	SAFB2|9667	994.7269
SAFB|6294	1414.9798	SAFB|6294	1130.6968
SALL1|6299	36.4372	lowly_expressed	lowly_expressed
SALL2|6297	826.4169999999999	SALL2|6297	827.4953
SALL4|57167	16.1943	SALL4|57167	11.6761
SAMD10|140700	229.25099999999998	SAMD10|140700	249.3409
SAMD11|148398	84.8887	SAMD11|148398	13.6422
SAMD12|401474	1375.0	SAMD12|401474	1769.1149
SAMD13|148418	17.7126	SAMD13|148418	11.6761
lowly_expressed	lowly_expressed	SAMD14|201191	11.6761
SAMD1|90378	342.1053	SAMD1|90378	392.0904
SAMD3|154075	5.0607	SAMD3|154075	21.0923
SAMD4A|23034	422.5709	SAMD4A|23034	210.9228
SAMD4B|55095	2179.6559	SAMD4B|55095	2447.8343
SAMD5|389432	583.502	SAMD5|389432	10.5461
SAMD8|142891	130.5668	SAMD8|142891	103.2015
SAMD9L|219285	644.7368	SAMD9L|219285	1161.2053
SAMD9|54809	447.8745	SAMD9|54809	1014.6893
SAMHD1|25939	641.8472	SAMHD1|25939	712.2712
SAMM50|25813	1044.0283	SAMM50|25813	703.2015
SAMSN1|64092	101.2146	SAMSN1|64092	180.791
SAP130|79595	604.251	SAP130|79595	552.5424
SAP18|10284	2264.6761	SAP18|10284	3254.6139
SAP30BP|29115	882.5911	SAP30BP|29115	1010.9228
SAP30L|79685	1450.9109	SAP30L|79685	1505.838
SAP30|8819	182.1862	SAP30|8819	213.1827
SAPS1|22870	1804.1498	SAPS1|22870	2107.7213
SAPS2|9701	719.1296	SAPS2|9701	679.4727
SAPS3|55291	2726.7206	SAPS3|55291	3242.9379
SAR1A|56681	2320.3441	SAR1A|56681	2424.4821
SAR1B|51128	660.4251	SAR1B|51128	626.3653
SARDH|1757	53.6437	SARDH|1757	18.8324
SARM1|23098	388.8613	SARM1|23098	116.3051
SARNP|84324	919.7824	SARNP|84324	1838.8324
SARS2|54938	290.9919	SARS2|54938	294.5386
SARS|6301	2761.6397	SARS|6301	3025.6121
SART1|9092	1050.6073	SART1|9092	744.6328
SART3|9733	1021.2551	SART3|9733	1070.4331
SASH1|23328	1225.2024	SASH1|23328	132.9567
SASH3|54440	110.83	SASH3|54440	477.5895
SASS6|163786	178.1377	SASS6|163786	200.3766
SAT1|6303	4521.2551	SAT1|6303	6368.7382
SAT2|112483	415.4858	SAT2|112483	427.8719
SATB1|6304	522.7733	SATB1|6304	174.0113
SATB2|23314	35.9312	SATB2|23314	6.7797
SATL1|340562	26.3158	SATL1|340562	33.145
SAV1|60485	1627.0243	SAV1|60485	1286.629
SBDSP1|155370	396.2551	SBDSP1|155370	451.2241
SBDS|51119	1708.5020000000002	SBDS|51119	1978.5311
SBF1|6305	974.6964	SBF1|6305	974.7646
SBF2|81846	1122.0698	SBF2|81846	586.0151
SBK1|388228	415.9919	SBK1|388228	155.1789
SBK2|646643	5.0607	lowly_expressed	lowly_expressed
SBNO1|55206	636.1336	SBNO1|55206	570.2448
SBNO2|22904	1447.8745	SBNO2|22904	1146.516
SC4MOL|6307	2466.0931	SC4MOL|6307	560.8286
SC5DL|6309	2911.9433	SC5DL|6309	915.2542
SC65|10609	1039.4737	SC65|10609	733.3333
SCAF1|58506	1764.6761	SCAF1|58506	2302.0716
SCAI|286205	416.49800000000005	SCAI|286205	704.7081
SCAMP1|9522	1598.6842	SCAMP1|9522	1430.8851
SCAMP2|10066	2472.166	SCAMP2|10066	3107.7213
SCAMP3|10067	1194.3319999999999	SCAMP3|10067	1436.1582
SCAMP4|113178	1366.9028	SCAMP4|113178	1324.6704
SCAMP5|192683	439.7773	SCAMP5|192683	416.5725
SCAND1|51282	388.664	SCAND1|51282	549.1525
SCAND2|54581	344.6356	SCAND2|54581	371.7514
SCAND3|114821	106.7814	lowly_expressed	lowly_expressed
SCAPER|49855	296.0526	SCAPER|49855	292.2787
SCAP|22937	2670.7338	SCAP|22937	2669.3258
SCARA3|51435	531.3765	SCARA3|51435	127.307
SCARA5|286133	129.5547	lowly_expressed	lowly_expressed
SCARB1|949	1114.8785	SCARB1|949	1521.2806
SCARB2|950	6423.0769	SCARB2|950	4467.0433
SCARF1|8578	91.0931	SCARF1|8578	48.5876
SCARF2|91179	226.2146	SCARF2|91179	69.6798
SCCPDH|51097	1321.8623	SCCPDH|51097	1471.5631
SCD5|79966	244.9393	SCD5|79966	54.2373
SCD|6319	19689.2713	SCD|6319	18459.5104
SCFD1|23256	1172.0648	SCFD1|23256	1706.9679999999998
SCFD2|152579	531.8826	SCFD2|152579	421.4689
SCG2|7857	20.749000000000002	SCG2|7857	15.0659
SCG5|6447	62.753	SCG5|6447	5.6497
SCGB1D2|10647	2215.587	SCGB1D2|10647	457.6271
SCGB2A1|4246	73.3806	SCGB2A1|4246	74.1996
SCGB2A2|4250	11438.7652	SCGB2A2|4250	4244.0678
SCGB3A1|92304	177.6316	SCGB3A1|92304	52.7307
SCGBL|284402	17.2065	SCGBL|284402	41.4313
SCGN|10590	29.3522	lowly_expressed	lowly_expressed
SCHIP1|29970	187.247	SCHIP1|29970	30.8851
SCIN|85477	257.0395	SCIN|85477	547.2693
SCLT1|132320	106.2753	SCLT1|132320	113.37100000000001
SCLY|51540	147.2672	SCLY|51540	137.8531
SCMH1|22955	974.6964	SCMH1|22955	1144.2561
SCML1|6322	239.8785	SCML1|6322	450.4708
SCML2|10389	57.6923	SCML2|10389	66.6667
SCML4|256380	8.6032	SCML4|256380	42.9379
SCN11A|11280	5.5668	SCN11A|11280	7.5329999999999995
SCN1B|6324	114.3725	SCN1B|6324	146.8927
SCN2A|6326	245.4453	lowly_expressed	lowly_expressed
SCN2B|6327	119.9393	lowly_expressed	lowly_expressed
SCN3A|6328	38.4615	lowly_expressed	lowly_expressed
SCN3B|55800	31.8826	lowly_expressed	lowly_expressed
SCN4A|6329	23.7854	SCN4A|6329	7.5329999999999995
SCN4B|6330	608.2996	SCN4B|6330	54.2373
SCN5A|6331	13.664000000000001	lowly_expressed	lowly_expressed
SCN7A|6332	38.9676	SCN7A|6332	6.7797
SCN8A|6334	259.6154	SCN8A|6334	59.887
SCN9A|6335	9.1093	lowly_expressed	lowly_expressed
SCNM1|79005	245.9514	SCNM1|79005	334.4633
SCNN1A|6337	4076.9231	SCNN1A|6337	5207.1563
SCNN1B|6338	191.2955	SCNN1B|6338	19.209
SCNN1D|6339	64.7773	SCNN1D|6339	77.5895
SCNN1G|6340	169.5344	lowly_expressed	lowly_expressed
SCO1|6341	415.4858	SCO1|6341	290.7721
SCO2|9997	227.7328	SCO2|9997	295.2919
SCOC|60592	1857.2874	SCOC|60592	1942.7495
SCP2|6342	5355.2632	SCP2|6342	3492.2787
SCPEP1|59342	2783.4008	SCPEP1|59342	853.8606
SCRG1|11341	58.1984	lowly_expressed	lowly_expressed
SCRIB|23513	4488.8664	SCRIB|23513	4700.9416
SCRN1|9805	1049.5951	SCRN1|9805	346.51599999999996
SCRN2|90507	705.4656	SCRN2|90507	463.6535
SCRN3|79634	305.668	SCRN3|79634	243.3145
SCUBE1|80274	225.2024	SCUBE1|80274	22.2222
SCUBE2|57758	5002.0243	SCUBE2|57758	8489.6422
SCUBE3|222663	27.834	lowly_expressed	lowly_expressed
SCYL1|57410	1601.2146	SCYL1|57410	1559.1751
SCYL2|55681	1389.6761	SCYL2|55681	2040.6779999999999
SCYL3|57147	679.6002	SCYL3|57147	928.1092
SDAD1|55153	1168.0162	SDAD1|55153	1280.226
SDC1|6382	5098.1781	SDC1|6382	1049.3409
SDC2|6383	1890.1822	SDC2|6383	1298.6817
SDC3|9672	7308.1984	SDC3|9672	3817.3258
SDC4|6385	5512.1457	SDC4|6385	7378.9077
SDCBP2|27111	30.6377	SDCBP2|27111	6.403
SDCBP|6386	3197.8745	SDCBP|6386	3285.4991
SDCCAG1|9147	986.8421	SDCCAG1|9147	1232.7684
SDCCAG3|10807	509.6154	SDCCAG3|10807	703.2015
SDCCAG8|10806	491.3968	SDCCAG8|10806	449.7175
SDF2L1|23753	169.0283	SDF2L1|23753	157.8154
SDF2|6388	570.3441	SDF2|6388	509.6045
SDF4|51150	2192.3077	SDF4|51150	1930.3202
SDHAF1|644096	219.6356	SDHAF1|644096	258.3804
SDHAF2|54949	433.1984	SDHAF2|54949	551.4124
SDHAP1|255812	157.8947	SDHAP1|255812	188.3239
SDHAP2|727956	122.4696	SDHAP2|727956	79.096
SDHAP3|728609	120.9514	SDHAP3|728609	119.774
SDHA|6389	2233.8057	SDHA|6389	1946.8927
SDHB|6390	986.8421	SDHB|6390	1264.4068
SDHC|6391	2230.2632	SDHC|6391	2630.1318
SDHD|6392	1156.3765	SDHD|6392	1163.8418
SDK1|221935	152.834	SDK1|221935	48.5876
SDK2|54549	538.4615	SDK2|54549	166.4783
SDPR|8436	412.9555	SDPR|8436	58.0038
SDR16C5|195814	144.7368	SDR16C5|195814	312.6177
SDR39U1|56948	600.1366	SDR39U1|56948	867.4011
SDR42E1|93517	250.0	SDR42E1|93517	186.8173
SDSL|113675	262.1457	SDSL|113675	338.6064
SDS|10993	69.332	SDS|10993	224.4821
SEC11A|23478	2723.6842	SEC11A|23478	3257.2505
SEC11C|90701	561.2348	SEC11C|90701	535.2166
SEC13|6396	2030.3644	SEC13|6396	2173.6347
SEC14L1|6397	1626.5182	SEC14L1|6397	1098.3051
SEC14L2|23541	2197.0091	SEC14L2|23541	2471.5556
SEC14L5|9717	11.6397	SEC14L5|9717	25.2354
SEC16A|9919	4722.6721	SEC16A|9919	6858.3804
SEC16B|89866	162.7176	SEC16B|89866	130.4218
lowly_expressed	lowly_expressed	SEC1|653677	7.1563
SEC22A|26984	296.0526	SEC22A|26984	416.9492
SEC22B|9554	1331.9838	SEC22B|9554	1616.1959
SEC22C|9117	786.4372	SEC22C|9117	774.0113
SEC23A|10484	1033.9069	SEC23A|10484	682.8625
SEC23B|10483	1398.2794	SEC23B|10483	1389.4539
SEC23IP|11196	1654.8583	SEC23IP|11196	2102.4482
SEC24A|10802	864.3725	SEC24A|10802	743.8795
SEC24B|10427	1470.6478	SEC24B|10427	1619.9623
SEC24C|9632	3386.1336	SEC24C|9632	3985.6874
SEC24D|9871	1288.4615	SEC24D|9871	1332.9567
SEC31A|22872	4780.8704	SEC31A|22872	6114.8776
SEC31B|25956	114.6356	SEC31B|25956	164.7382
SEC61A1|29927	7750.3441	SEC61A1|29927	8158.3616
SEC61A2|55176	128.8917	SEC61A2|55176	164.1544
SEC61B|10952	872.9757	SEC61B|10952	1042.1846
SEC61G|23480	806.6802	SEC61G|23480	1459.1337
SEC62|7095	3113.3603	SEC62|7095	3068.5499
SEC63|11231	2206.9838	SEC63|11231	1621.0923
SECISBP2L|9728	1596.6599	SECISBP2L|9728	1514.8776
SECISBP2|79048	873.4818	SECISBP2|79048	834.275
SECTM1|6398	233.2996	SECTM1|6398	132.58
SEH1L|81929	634.6154	SEH1L|81929	638.7947
SEL1L3|23231	217.6113	SEL1L3|23231	484.3691
SEL1L|6400	3921.5587	SEL1L|6400	3725.0471
SELENBP1|8991	2825.9109	SELENBP1|8991	4998.1168
SELE|6401	41.498000000000005	SELE|6401	16.1959
SELK|58515	536.9433	SELK|58515	738.9831
SELL|6402	52.6316	SELL|6402	820.3389999999999
SELM|140606	667.0039999999999	SELM|140606	819.209
SELO|83642	245.4453	SELO|83642	313.371
SELPLG|6404	190.2834	SELPLG|6404	552.1657
SELP|6403	137.1457	SELP|6403	80.6026
SELS|55829	787.4494	SELS|55829	916.3842
SELT|51714	1787.9555	SELT|51714	2807.9096
SEMA3A|10371	26.8219	SEMA3A|10371	47.081
SEMA3B|7869	505.5668	SEMA3B|7869	1348.7759
SEMA3C|10512	10651.8219	SEMA3C|10512	3593.597
SEMA3D|223117	102.2267	SEMA3D|223117	54.2373
SEMA3E|9723	701.9231	SEMA3E|9723	518.2674
SEMA3F|6405	1988.3603	SEMA3F|6405	4340.4896
SEMA3G|56920	407.8947	SEMA3G|56920	304.3315
SEMA4A|64218	643.7247	SEMA4A|64218	751.4124
SEMA4B|10509	3647.7733	SEMA4B|10509	2622.2222
SEMA4C|54910	997.4696	SEMA4C|54910	795.4802
SEMA4D|10507	553.1377	SEMA4D|10507	630.5085
SEMA4F|10505	325.4049	SEMA4F|10505	189.0772
SEMA4G|57715	120.2885	SEMA4G|57715	98.2034
SEMA5A|9037	2470.6478	SEMA5A|9037	393.597
SEMA5B|54437	16.7004	SEMA5B|54437	10.1695
SEMA6A|57556	440.2834	SEMA6A|57556	644.4444
SEMA6B|10501	107.7935	SEMA6B|10501	31.2618
SEMA6C|10500	141.7004	SEMA6C|10500	38.4181
SEMA6D|80031	705.4656	SEMA6D|80031	25.2354
SEMA7A|8482	94.6356	SEMA7A|8482	99.435
SENP1|29843	654.3522	SENP1|29843	1195.8569
SENP2|59343	872.9757	SENP2|59343	1252.7307
SENP3|26168	790.0607	SENP3|26168	753.4689
SENP5|205564	780.3644	SENP5|205564	891.5254
SENP6|26054	1596.6599	SENP6|26054	1237.6648
SENP7|57337	476.2146	SENP7|57337	503.5782
SENP8|123228	91.5992	SENP8|123228	82.8625
SEP15|9403	2433.7045	SEP15|9403	2723.9171
SEPHS1|22929	1261.6397	SEPHS1|22929	1222.2222
SEPHS2|22928	4012.1457	SEPHS2|22928	5182.6742
SEPN1|57190	4631.0729	SEPN1|57190	5294.161999999999
SEPP1|6414	7815.4605	SEPP1|6414	9143.4388
SEPSECS|51091	449.3927	SEPSECS|51091	487.7589
SEPT10|151011	1211.0324	SEPT10|151011	922.7872
SEPT11|55752	1931.6802	SEPT11|55752	681.3559
SEPT1|1731	33.4008	SEPT1|1731	167.2316
SEPT2|4735	7505.0607	SEPT2|4735	5506.5913
SEPT3|55964	160.4251	SEPT3|55964	8.2863
SEPT4|5414	236.8421	SEPT4|5414	99.435
SEPT5|5413	518.2186	SEPT5|5413	141.2429
SEPT6|23157	570.3441	SEPT6|23157	620.339
SEPT7P2|641977	167.5101	SEPT7P2|641977	270.8098
SEPT7|989	2990.3846	SEPT7|989	2534.8399
SEPT8|23176	2459.7318	SEPT8|23176	1677.4313
SEPT9|10801	6363.3603	SEPT9|10801	8267.0433
SEPW1|6415	2952.9352	SEPW1|6415	4894.5386
SEPX1|51734	631.0729	SEPX1|51734	792.0904
SERAC1|84947	213.0567	SERAC1|84947	128.0603
SERBP1|26135	5181.1741	SERBP1|26135	4108.0979
SERF1A|8293	542.5101	SERF1A|8293	728.8136
SERF2|10169	9250.7085	SERF2|10169	14689.4727
SERGEF|26297	312.247	SERGEF|26297	199.6234
SERHL2|253190	5924.2662	SERHL2|253190	219.6234
SERHL|94009	1859.8229	SERHL|94009	163.0885
SERINC1|57515	4737.8543	SERINC1|57515	3329.5669
SERINC2|347735	5812.246999999999	SERINC2|347735	5956.6855
SERINC3|10955	2976.7206	SERINC3|10955	2621.8456
SERINC4|619189	9.2105	SERINC4|619189	15.2354
SERINC5|256987	233.2996	SERINC5|256987	178.5311
SERP1|27230	4648.9119	SERP1|27230	6382.5009
SERP2|387923	47.5709	SERP2|387923	44.8211
SERPINA11|256394	433.7045	SERPINA11|256394	1371.3748
SERPINA12|145264	17.2065	SERPINA12|145264	32.7684
SERPINA1|5265	2111.3360000000002	SERPINA1|5265	6461.7702
SERPINA3|12	13591.5992	SERPINA3|12	24407.1563
SERPINA5|5104	2263.1579	SERPINA5|5104	12884.7458
SERPINA6|866	362.3482	SERPINA6|866	6137.4765
SERPINA9|327657	15.1822	SERPINA9|327657	34.6516
SERPINB1|1992	683.7045	SERPINB1|1992	928.4369
SERPINB5|5268	718.6235	lowly_expressed	lowly_expressed
SERPINB6|5269	1353.7449	SERPINB6|5269	1639.1714
SERPINB8|5271	184.2105	SERPINB8|5271	161.9586
SERPINB9|5272	162.9555	SERPINB9|5272	236.5348
SERPINC1|462	5.5668	SERPINC1|462	7.1563
SERPINE1|5054	1370.9514	SERPINE1|5054	218.8324
SERPINE2|5270	576.4169999999999	SERPINE2|5270	268.1733
SERPINF1|5176	2318.8259	SERPINF1|5176	1095.6685
SERPINF2|5345	292.5101	SERPINF2|5345	64.4068
SERPING1|710	4214.0688	SERPING1|710	1165.3484
SERPINH1|871	3614.8785	SERPINH1|871	1425.9887
SERPINI1|5274	149.2915	SERPINI1|5274	137.0998
SERTAD1|29950	394.2308	SERTAD1|29950	530.6968
SERTAD2|9792	878.5425	SERTAD2|9792	818.0791
SERTAD3|29946	746.4575	SERTAD3|29946	1836.5348
SERTAD4|56256	381.5789	SERTAD4|56256	273.823
SESN1|27244	764.6761	SESN1|27244	282.1092
SESN2|83667	479.7571	SESN2|83667	328.0603
SESN3|143686	420.0405	SESN3|143686	914.5009
SESTD1|91404	1025.3036	SESTD1|91404	492.6554
SETBP1|26040	615.8907	SETBP1|26040	1035.7815
SETD1A|9739	1031.8826	SETD1A|9739	944.2561
SETD1B|23067	965.587	SETD1B|23067	1347.646
SETD2|29072	2957.9959999999996	SETD2|29072	3347.6459999999997
SETD3|84193	1393.7247	SETD3|84193	1542.7495
SETD4|54093	268.2186	SETD4|54093	264.7834
SETD5|55209	3332.4899	SETD5|55209	3484.3691
SETD6|79918	388.5172	SETD6|79918	392.9077
SETD7|80854	3225.7085	SETD7|80854	1864.0301
SETD8|387893	487.3482	SETD8|387893	447.08099999999996
SETDB1|9869	906.8826	SETDB1|9869	1140.113
SETDB2|83852	455.4656	SETDB2|83852	498.3051
SETMAR|6419	528.3401	SETMAR|6419	601.5066
SETX|23064	2187.2470000000003	SETX|23064	2488.5122
SET|6418	6196.8623	SET|6418	8610.1695
SEZ6L2|26470	586.5385	SEZ6L2|26470	664.4068
SEZ6L|23544	13.1579	lowly_expressed	lowly_expressed
SF1|7536	4076.9231	SF1|7536	4885.4991
SF3A1|10291	3164.9646	SF3A1|10291	3036.4821
SF3A2|8175	778.8462	SF3A2|8175	749.5292
