gene_id	TCGA-BH-A1EN-01A-11R-A13Q-07	gene_id	TCGA-BH-A1EN-11A-23R-A13Q-07
TMEM59|9528	9712.5792	TMEM59|9528	5812.3894
TMEM5|10329	227.3582	TMEM5|10329	295.5752
TMEM60|85025	439.4746	TMEM60|85025	303.2448
TMEM61|199964	17.4647	TMEM61|199964	27.7286
TMEM62|80021	553.4713	TMEM62|80021	435.1032
TMEM63A|9725	3748.2357	TMEM63A|9725	1246.9027
TMEM63B|55362	1832.2026	TMEM63B|55362	551.6224
TMEM63C|57156	767.8104	TMEM63C|57156	152.8024
TMEM64|169200	110.8213	TMEM64|169200	779.056
TMEM65|157378	1650.5701	TMEM65|157378	379.64599999999996
TMEM66|51669	4766.2671	TMEM66|51669	5811.7994
TMEM67|91147	60.015	TMEM67|91147	172.2714
TMEM68|137695	463.9251	TMEM68|137695	276.1062
TMEM69|51249	392.7963	TMEM69|51249	463.1268
TMEM70|54968	644.2875	TMEM70|54968	367.8466
lowly_expressed	lowly_expressed	TMEM71|137835	56.6372
lowly_expressed	lowly_expressed	TMEM74|157753	5.0147
TMEM79|84283	1055.1836	TMEM79|84283	148.6726
TMEM80|283232	149.8786	TMEM80|283232	344.8378
TMEM81|388730	47.9485	TMEM81|388730	45.4277
TMEM82|388595	14.9244	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TMEM84|283673	51.0324
TMEM85|51234	932.2482	TMEM85|51234	1124.4277
TMEM86A|144110	1093.2534	TMEM86A|144110	269.2625
TMEM86B|255043	16.5121	TMEM86B|255043	49.8525
TMEM87A|25963	2806.4137	TMEM87A|25963	2016.8142
TMEM87B|84910	2347.2516	TMEM87B|84910	999.115
TMEM88|92162	22.5453	TMEM88|92162	223.5988
TMEM8A|58986	1882.0563	TMEM8A|58986	686.1357
TMEM8B|51754	732.8811	TMEM8B|51754	556.9322
TMEM90B|79953	38.7398	TMEM90B|79953	32.7434
TMEM91|641649	13.6542	TMEM91|641649	106.8201
TMEM92|162461	16.5121	TMEM92|162461	5.6047
TMEM93|83460	315.0595	TMEM93|83460	145.2802
TMEM97|27346	235.0967	TMEM97|27346	149.885
TMEM98|26022	792.8960000000001	TMEM98|26022	1023.5988
TMEM99|147184	147.9734	TMEM99|147184	201.7699
TMEM9B|56674	1344.4620000000002	TMEM9B|56674	1210.6195
TMEM9|252839	3057.9049	TMEM9|252839	1131.5634
TMF1|7110	1977.0006	TMF1|7110	1275.8112
TMIE|259236	6.9859	TMIE|259236	15.3392
lowly_expressed	lowly_expressed	TMIGD2|126259	5.0147
TMLHE|55217	346.11800000000005	TMLHE|55217	355.1622
TMOD1|7111	30.4393	TMOD1|7111	949.7581
TMOD2|29767	202.5902	TMOD2|29767	858.9971
TMOD3|29766	1844.2691	TMOD3|29766	1589.6755
TMPO|7112	1249.3082	TMPO|7112	944.0324
TMPPE|643853	50.8063	TMPPE|643853	36.5782
TMPRSS13|84000	1135.2035	TMPRSS13|84000	201.1799
TMPRSS2|7113	489.0108	TMPRSS2|7113	362.8319
TMPRSS3|64699	254.0316	TMPRSS3|64699	177.5811
TMPRSS4|56649	41.9152	lowly_expressed	lowly_expressed
TMPRSS6|164656	792.5785	TMPRSS6|164656	17.6991
lowly_expressed	lowly_expressed	TMPRSS9|360200	7.3746
TMSB10|9168	20004.6678	TMSB10|9168	11112.3894
lowly_expressed	lowly_expressed	TMSB15A|11013	13.5693
lowly_expressed	lowly_expressed	TMSB15B|286527	28.6136
TMSL3|7117	27468.7501	TMSL3|7117	27685.8407
TMTC1|83857	325.1604	TMTC1|83857	3314.7493
TMTC2|160335	252.7614	TMTC2|160335	347.4926
TMTC3|160418	683.6624	TMTC3|160418	713.2743
TMTC4|84899	522.9875	TMTC4|84899	405.8997
TMUB1|83590	873.551	TMUB1|83590	298.8201
TMUB2|79089	311.5062	TMUB2|79089	714.1593
TMX1|81542	1542.2891	TMX1|81542	1047.7876
TMX2|51075	2041.7787	TMX2|51075	1502.9499
TMX3|54495	750.0282	TMX3|54495	1430.3835
TMX4|56255	341.0374	TMX4|56255	989.6755
TNC|3371	1621.674	TNC|3371	5406.1947
TNFAIP1|7126	766.0576	TNFAIP1|7126	2084.0708
TNFAIP2|7127	204.8129	TNFAIP2|7127	2397.3451
TNFAIP3|7128	163.8504	TNFAIP3|7128	590.5605
TNFAIP6|7130	54.2992	TNFAIP6|7130	66.0767
TNFAIP8L1|126282	227.3582	TNFAIP8L1|126282	235.1032
TNFAIP8L2|79626	30.1662	TNFAIP8L2|79626	95.5752
TNFAIP8L3|388121	44.7731	TNFAIP8L3|388121	179.351
TNFAIP8|25816	239.1072	TNFAIP8|25816	609.1445
TNFRSF10A|8797	482.9775	TNFRSF10A|8797	114.7493
TNFRSF10B|8795	4312.1857	TNFRSF10B|8795	1032.4484
TNFRSF10C|8794	211.1637	TNFRSF10C|8794	64.6018
TNFRSF10D|8793	48.5835	TNFRSF10D|8793	319.469
TNFRSF11A|8792	19.3699	TNFRSF11A|8792	110.3245
TNFRSF11B|4982	72.7165	TNFRSF11B|4982	106.4897
TNFRSF12A|51330	1178.0714	TNFRSF12A|51330	279.351
lowly_expressed	lowly_expressed	TNFRSF13C|115650	5.3097
TNFRSF14|8764	238.5896	TNFRSF14|8764	878.1416
lowly_expressed	lowly_expressed	TNFRSF17|608	15.9292
lowly_expressed	lowly_expressed	TNFRSF18|8784	18.5841
TNFRSF19|55504	104.788	TNFRSF19|55504	235.6932
TNFRSF1A|7132	1665.1769	TNFRSF1A|7132	3717.9941
TNFRSF1B|7133	378.8246	TNFRSF1B|7133	2500.59
TNFRSF21|27242	3204.6081	TNFRSF21|27242	1371.0914
lowly_expressed	lowly_expressed	TNFRSF25|8718	52.5074
TNFRSF4|7293	23.1804	TNFRSF4|7293	33.6283
TNFRSF6B|8771	7.8273	TNFRSF6B|8771	51.2537
TNFRSF8|943	12.7016	TNFRSF8|943	158.9971
TNFSF10|8743	2562.5434	TNFSF10|8743	4162.2419
TNFSF11|8600	241.6475	lowly_expressed	lowly_expressed
TNFSF12-TNFSF13|407977	89.4636	TNFSF12-TNFSF13|407977	57.9381
TNFSF12|8742	240.9648	TNFSF12|8742	1101.1858
TNFSF13B|10673	24.7681	TNFSF13B|10673	93.8053
TNFSF13|8741	3354.2994	TNFSF13|8741	547.6608
lowly_expressed	lowly_expressed	TNFSF14|8740	15.3392
TNFSF15|9966	33.6592	TNFSF15|9966	16.5192
TNFSF4|7292	207.0357	TNFSF4|7292	76.6962
TNFSF8|944	37.4697	TNFSF8|944	41.5929
TNFSF9|8744	33.3416	TNFSF9|8744	14.1593
TNF|7124	7.3034	TNF|7124	28.0236
TNIK|23043	377.5544	TNIK|23043	225.9587
TNIP1|10318	1792.5102	TNIP1|10318	4222.1239
TNIP2|79155	428.3607	TNIP2|79155	674.9263
TNK1|8711	612.2161	TNK1|8711	265.1917
TNK2|10188	314.0465	TNK2|10188	760.3481
TNKS1BP1|85456	3320.51	TNKS1BP1|85456	6211.5044
TNKS2|80351	1786.7945	TNKS2|80351	2005.8997
TNKS|8658	787.5709	TNKS|8658	1402.1121
lowly_expressed	lowly_expressed	TNMD|64102	154.2773
lowly_expressed	lowly_expressed	TNNC1|7134	12.9794
lowly_expressed	lowly_expressed	TNNC2|7125	22.1239
TNNI1|7135	157.8171	TNNI1|7135	24.4838
lowly_expressed	lowly_expressed	TNNI3K|51086	40.2655
TNNI3|7137	36.516999999999996	lowly_expressed	lowly_expressed
TNNT1|7138	601.7373	TNNT1|7138	54.8673
lowly_expressed	lowly_expressed	TNNT3|7140	267.8466
TNN|63923	22.8628	TNN|63923	411.5044
TNPO1|3842	4050.8508	TNPO1|3842	2686.1357
TNPO2|30000	1257.7738	TNPO2|30000	1952.2124
TNPO3|23534	2221.1885	TNPO3|23534	1152.2124
TNRC18|84629	1217.7638	TNRC18|84629	2065.4867
TNRC6A|27327	803.6923	TNRC6A|27327	1893.8053
TNRC6B|23112	1130.4404	TNRC6B|23112	1036.8732
TNRC6C|57690	396.6195	TNRC6C|57690	939.8584
TNS1|7145	1583.2517	TNS1|7145	35631.2684
TNS3|64759	1073.2833	TNS3|64759	3394.9853
TNS4|84951	828.1429	TNS4|84951	1220.649
TNXB|7148	154.9243	TNXB|7148	16292.3864
TOB1|10140	3608.2008	TOB1|10140	1625.6637
TOB2|10766	1567.3747	TOB2|10766	2697.3451
TOE1|114034	168.7119	TOE1|114034	230.1593
TOLLIP|54472	994.5336	TOLLIP|54472	1291.4454
TOM1L1|10040	1491.0351	TOM1L1|10040	531.4956
TOM1L2|146691	2124.6565	TOM1L2|146691	1981.7109
TOM1|10043	1916.6681	TOM1|10043	1282.8909
TOMM20|9804	8439.5635	TOMM20|9804	5260.472
TOMM22|56993	1766.1544	TOMM22|56993	941.2979
TOMM34|10953	1056.4538	TOMM34|10953	534.2183
TOMM40L|84134	1094.5363	TOMM40L|84134	409.6401
TOMM40|10452	1207.9201	TOMM40|10452	549.5575
TOMM5|401505	1073.6009	TOMM5|401505	676.3805
TOMM6|100188893	2956.9496	TOMM6|100188893	1407.3186
TOMM70A|9868	2230.6861	TOMM70A|9868	2133.8732
TOMM7|54543	2430.447	TOMM7|54543	2926.5487
TOP1MT|116447	241.9651	TOP1MT|116447	305.3097
TOP1P1|7151	78.7498	TOP1P1|7151	73.4513
TOP1|7150	3483.0902	TOP1|7150	2108.5546
TOP2A|7153	347.7057	TOP2A|7153	92.9204
TOP2B|7155	2746.3987	TOP2B|7155	3980.236
TOP3A|7156	571.2535	TOP3A|7156	397.9351
TOP3B|8940	290.2311	TOP3B|8940	256.3422
TOPBP1|11073	723.6724	TOPBP1|11073	757.8171
TOPORS|10210	570.6184	TOPORS|10210	695.2802
TOR1AIP1|26092	1983.9865	TOR1AIP1|26092	2561.9469
TOR1AIP2|163590	914.5136	TOR1AIP2|163590	455.7522
TOR1A|1861	562.6799	TOR1A|1861	855.7522
TOR1B|27348	428.6783	TOR1B|27348	497.0501
TOR2A|27433	155.9119	TOR2A|27433	147.1976
TOR3A|64222	1239.3565	TOR3A|64222	798.2301
TOX2|84969	17.1471	TOX2|84969	84.6608
TOX3|27324	1116.7862	TOX3|27324	112.6844
TOX4|9878	2014.8132	TOX4|9878	1864.056
lowly_expressed	lowly_expressed	TOX|9760	91.4454
lowly_expressed	lowly_expressed	TP53AIP1|63970	23.5988
TP53BP1|7158	896.0963	TP53BP1|7158	1029.4985
TP53BP2|7159	1122.8195	TP53BP2|7159	876.6962
TP53I11|9537	3206.8309	TP53I11|9537	2355.7522
TP53I13|90313	99.7074	TP53I13|90313	399.115
TP53I3|9540	104.4705	TP53I3|9540	257.8171
TP53INP1|94241	1688.0397	TP53INP1|94241	1129.7935
TP53INP2|58476	5830.6594	TP53INP2|58476	832.7434
TP53RK|112858	1039.9417	TP53RK|112858	400.59
TP53TG1|11257	321.985	TP53TG1|11257	241.8879
TP53|7157	1203.157	TP53|7157	1225.3687
lowly_expressed	lowly_expressed	TP63|8626	838.6431
TP73|7161	17.7822	TP73|7161	15.3392
TPBG|7162	115.2668	TPBG|7162	526.5487
TPCN1|53373	1688.6748	TPCN1|53373	1933.3333
TPCN2|219931	125.2153	TPCN2|219931	441.8466
TPD52L1|7164	167.9784	TPD52L1|7164	634.5133
TPD52L2|7165	3246.2058	TPD52L2|7165	2855.4572
TPD52|7163	3720.0604	TPD52|7163	992.1711
TPI1P2|286016	30.8013	TPI1P2|286016	10.6195
TPI1|7167	4992.9903	TPI1|7167	3542.7729
TPK1|27010	73.9867	TPK1|27010	102.9499
TPM1|7168	3336.9935	TPM1|7168	7588.1652
TPM2|7169	663.975	TPM2|7169	5670.5015
TPM3|7170	10613.7561	TPM3|7170	5297.0501
TPM4|7171	16496.492	TPM4|7171	13791.4454
TPMT|7172	1598.4936	TPMT|7172	379.351
lowly_expressed	lowly_expressed	TPO|7173	255.7522
TPP1|1200	3113.7918	TPP1|1200	3728.3186
TPP2|7174	701.1271	TPP2|7174	1059.882
TPPP3|51673	91.7689	TPPP3|51673	950.4425
TPPP|11076	20.9576	TPPP|11076	363.1268
TPRA1|131601	605.5477	TPRA1|131601	644.2478
TPRG1L|127262	1344.4620000000002	TPRG1L|127262	2231.5634
TPRG1|285386	5.3982	TPRG1|285386	97.9351
TPRKB|51002	482.9775	TPRKB|51002	248.3776
TPRN|286262	254.3491	TPRN|286262	165.4867
TPR|7175	3605.6986	TPR|7175	3993.1298
TPSAB1|7177	155.9119	TPSAB1|7177	178.1711
TPSB2|64499	300.3923	TPSB2|64499	387.3156
TPSD1|23430	8.8911	TPSD1|23430	11.2094
TPST1|8460	89.2286	TPST1|8460	438.9381
TPST2|8459	569.3482	TPST2|8459	646.6077
TPT1|7178	30513.9535	TPT1|7178	70020.944
lowly_expressed	lowly_expressed	TPTE2P1|646405	8.8496
TPX2|22974	961.5095	TPX2|22974	80.531
TRA2A|29896	1440.3589	TRA2A|29896	1154.2773
TRA2B|6434	2582.5483	TRA2B|6434	2304.4248
TRABD|80305	909.7505	TRABD|80305	304.1298
TRADD|8717	121.9351	TRADD|8717	237.7581
TRAF1|7185	46.9958	TRAF1|7185	235.1032
TRAF2|7186	304.5203	TRAF2|7186	244.5428
TRAF3IP1|26146	662.0698	TRAF3IP1|26146	563.7168
TRAF3IP2|10758	475.6741	TRAF3IP2|10758	743.3628
TRAF3IP3|80342	29.5312	TRAF3IP3|80342	104.7198
TRAF3|7187	295.9468	TRAF3|7187	226.5487
TRAF4|9618	467.7356	TRAF4|9618	511.5044
TRAF5|7188	418.1995	TRAF5|7188	497.3451
TRAF6|7189	173.3765	TRAF6|7189	272.2714
TRAF7|84231	2098.723	TRAF7|84231	1429.646
TRAFD1|10906	604.2776	TRAFD1|10906	904.1298
TRAIP|10293	70.1762	TRAIP|10293	39.233000000000004
TRAK1|22906	1493.0705	TRAK1|22906	1594.1003
TRAK2|66008	1755.6756	TRAK2|66008	2461.6519
TRAM1L1|133022	38.4223	TRAM1L1|133022	94.6903
TRAM1|23471	6701.035	TRAM1|23471	5187.0206
TRAM2|9697	1601.0339	TRAM2|9697	1793.5103
TRANK1|9881	200.6849	TRANK1|9881	923.8938
TRAP1|10131	1892.9479	TRAP1|10131	1343.8968
TRAPPC10|7109	1941.7537	TRAPPC10|7109	1343.3628
TRAPPC1|58485	1282.2243	TRAPPC1|58485	907.3746
TRAPPC2L|51693	345.4829	TRAPPC2L|51693	504.4248
TRAPPC2P1|10597	159.8779	TRAPPC2P1|10597	106.1593
TRAPPC2|6399	617.2967	TRAPPC2|6399	282.3009
TRAPPC3|27095	923.7223	TRAPPC3|27095	977.2861
TRAPPC4|51399	517.2718	TRAPPC4|51399	654.2773
TRAPPC5|126003	429.6309	TRAPPC5|126003	282.8909
TRAPPC6A|79090	326.113	TRAPPC6A|79090	229.4985
TRAPPC6B|122553	794.1662	TRAPPC6B|122553	684.0708
TRAPPC9|83696	708.7481	TRAPPC9|83696	528.3186
lowly_expressed	lowly_expressed	TRAT1|50852	25.9587
TRDMT1|1787	74.9393	TRDMT1|1787	122.1239
lowly_expressed	lowly_expressed	TRDN|10345	5.3097
TREM1|54210	15.877	TREM1|54210	7.3746
TREM2|54209	413.4364	TREM2|54209	97.0501
lowly_expressed	lowly_expressed	TREML2|79865	11.5044
TRERF1|55809	426.4555	TRERF1|55809	294.9853
TREX1|11277	229.562	TREX1|11277	244.7168
lowly_expressed	lowly_expressed	TRHDE|29953	138.59
TRIAP1|51499	552.2011	TRIAP1|51499	441.0029
TRIB1|10221	2896.9124	TRIB1|10221	1513.5693
TRIB2|28951	691.2834	TRIB2|28951	1932.1534
TRIB3|57761	1460.3639	TRIB3|57761	289.9705
TRIL|9865	147.3383	TRIL|9865	634.2183
TRIM11|81559	593.1637	TRIM11|81559	338.9381
TRIM13|10206	449.3183	TRIM13|10206	826.8201
TRIM14|9830	977.8405	TRIM14|9830	628.3186
TRIM16L|147166	202.4346	TRIM16L|147166	102.118
TRIM16|10626	778.9243	TRIM16|10626	624.3156
lowly_expressed	lowly_expressed	TRIM17|51127	29.2035
TRIM21|6737	140.0349	TRIM21|6737	677.2861
TRIM22|10346	218.4671	TRIM22|10346	1785.5457
TRIM23|373	366.12300000000005	TRIM23|373	484.9558
TRIM24|8805	1300.6416	TRIM24|8805	708.8496
TRIM25|7706	2203.7238	TRIM25|7706	1841.5929
TRIM26|7726	1850.6199	TRIM26|7726	1203.5398
TRIM27|5987	2127.8319	TRIM27|5987	1088.4956
TRIM28|10155	6704.8455	TRIM28|10155	3555.7522
TRIM29|23650	2026.8543	TRIM29|23650	2675.2212
TRIM2|23321	867.8353	TRIM2|23321	1611.5044
TRIM31|11074	8.256	lowly_expressed	lowly_expressed
TRIM32|22954	364.8528	TRIM32|22954	458.1121
TRIM33|51592	778.2892	TRIM33|51592	1288.7906
TRIM34|53840	147.6558	TRIM34|53840	256.6372
TRIM35|23087	332.1463	TRIM35|23087	653.0973
TRIM36|55521	34.2943	TRIM36|55521	61.0619
TRIM37|4591	587.0003	TRIM37|4591	670.8348
TRIM38|10475	511.5561	TRIM38|10475	554.5723
TRIM39|56658	545.9424	TRIM39|56658	477.5929
TRIM3|10612	553.7888	TRIM3|10612	271.9764
TRIM41|90933	464.176	TRIM41|90933	584.1091
TRIM44|54765	5642.9936	TRIM44|54765	1707.0796
TRIM45|80263	38.7398	TRIM45|80263	115.9292
TRIM46|80128	28.5786	TRIM46|80128	19.469
TRIM47|91107	495.6791	TRIM47|91107	877.2861
TRIM4|89122	1210.1428	TRIM4|89122	1235.6932
TRIM52|84851	74.3042	TRIM52|84851	178.1711
lowly_expressed	lowly_expressed	TRIM55|84675	11.5044
TRIM56|81844	348.6583	TRIM56|81844	525.3687
TRIM58|25893	11.4314	TRIM58|25893	37.7581
TRIM59|286827	199.8943	TRIM59|286827	72.531
TRIM5|85363	227.4218	TRIM5|85363	502.6165
lowly_expressed	lowly_expressed	TRIM61|391712	11.2094
TRIM62|55223	577.6043	TRIM62|55223	164.0118
lowly_expressed	lowly_expressed	TRIM63|84676	7.3746
TRIM65|201292	299.4397	TRIM65|201292	536.2832
TRIM66|9866	73.3516	TRIM66|9866	421.5339
TRIM68|55128	37.1521	TRIM68|55128	394.6903
lowly_expressed	lowly_expressed	TRIM69|140691	5.3097
TRIM6|117854	474.0864	TRIM6|117854	224.1888
lowly_expressed	lowly_expressed	TRIM78P|117852	6.8229999999999995
TRIM7|81786	13.6542	TRIM7|81786	39.233000000000004
TRIM8|81603	2934.3821	TRIM8|81603	3403.8348
TRIM9|114088	14.9244	TRIM9|114088	61.9469
TRIOBP|11078	1150.1152	TRIOBP|11078	2507.4336
TRIO|7204	1549.9101	TRIO|7204	2927.7286
TRIP10|9322	567.7605	TRIP10|9322	1579.941
TRIP11|9321	1427.3398	TRIP11|9321	1108.8496
TRIP12|9320	5885.9113	TRIP12|9320	4119.764
TRIP13|9319	289.596	TRIP13|9319	41.0029
TRIP4|9325	591.2585	TRIP4|9325	632.1534
TRIP6|7205	2380.2757	TRIP6|7205	1048.3776
TRIT1|54802	177.5046	TRIT1|54802	315.9292
TRMT112|51504	1005.0124	TRMT112|51504	1371.3864
TRMT11|60487	76.527	TRMT11|60487	223.5988
TRMT12|55039	674.4538	TRMT12|55039	290.2655
TRMT1|55621	361.995	TRMT1|55621	427.1386
TRMT2A|27037	561.7273	TRMT2A|27037	452.8024
TRMT2B|79979	1196.8062	TRMT2B|79979	428.0236
TRMT5|57570	390.8911	lowly_expressed	lowly_expressed
TRMT61A|115708	279.1172	TRMT61A|115708	324.4838
TRMT61B|55006	381.7301	TRMT61B|55006	211.0177
TRMT6|51605	515.6841	TRMT6|51605	293.5103
TRMU|55687	414.389	TRMU|55687	209.7345
TRNAU1AP|54952	157.18200000000002	TRNAU1AP|54952	314.4543
TRNP1|388610	11.4314	TRNP1|388610	228.3186
TRNT1|51095	343.5745	TRNT1|51095	314.7198
TROAP|10024	106.6933	TROAP|10024	8.2596
TROVE2|6738	1356.6111	TROVE2|6738	1291.705
TRO|7216	50.4888	TRO|7216	374.0413
TRPC1|7220	41.2801	TRPC1|7220	268.7316
lowly_expressed	lowly_expressed	TRPC3|7222	11.2094
TRPC4AP|26133	2832.7694	TRPC4AP|26133	2196.4602
TRPC4|7223	8.8911	TRPC4|7223	9.7345
TRPC6|7225	63.8254	TRPC6|7225	210.6195
TRPM2|7226	381.3649	TRPM2|7226	135.9882
lowly_expressed	lowly_expressed	TRPM3|80036	6.1947
TRPM4|54795	786.2277	TRPM4|54795	548.6726
TRPM7|54822	998.6616	TRPM7|54822	1319.469
TRPS1|7227	3697.4294	TRPS1|7227	2592.3304
TRPT1|83707	205.1305	TRPT1|83707	236.8732
TRPV1|7442	26.6733	TRPV1|7442	189.9705
TRPV2|51393	151.1488	TRPV2|51393	407.9646
lowly_expressed	lowly_expressed	TRPV3|162514	16.0796
TRPV4|59341	22.5453	TRPV4|59341	101.4749
lowly_expressed	lowly_expressed	TRPV6|55503	138.9381
TRRAP|8295	2079.8231	TRRAP|8295	1771.9528
TRUB1|142940	829.413	TRUB1|142940	426.2537
TRUB2|26995	541.4048	TRUB2|26995	477.2861
TSC1|7248	466.1479	TSC1|7248	1123.8938
TSC22D1|8848	4226.7676	TSC22D1|8848	4960.767
TSC22D2|9819	329.6059	TSC22D2|9819	494.6903
TSC22D3|1831	3451.3363	TSC22D3|1831	4726.8437
TSC22D4|81628	833.5411	TSC22D4|81628	728.9086
TSC2|7249	1421.9417	TSC2|7249	1547.1976
TSEN15|116461	796.7065	TSEN15|116461	458.9971
TSEN2|80746	134.6367	TSEN2|80746	162.8319
TSEN34|79042	924.6749	TSEN34|79042	537.1681
TSEN54|283989	250.8562	TSEN54|283989	227.1386
TSFM|10102	858.6267	TSFM|10102	466.9617
TSG101|7251	1752.8178	TSG101|7251	1211.7994
TSGA10|80705	20.9576	TSGA10|80705	71.0914
TSGA14|95681	365.8054	TSGA14|95681	212.3894
lowly_expressed	lowly_expressed	TSHR|7253	31.5634
TSHZ1|10194	517.5893	TSHZ1|10194	1244.5428
TSHZ2|128553	68.5885	TSHZ2|128553	637.7581
TSHZ3|57616	214.3391	TSHZ3|57616	490.8555
TSIX|9383	9.7262	TSIX|9383	74.6047
lowly_expressed	lowly_expressed	TSKS|60385	12.6844
TSKU|25987	8209.9825	TSKU|25987	2805.6047
lowly_expressed	lowly_expressed	TSLP|85480	97.3451
TSNARE1|203062	52.7115	TSNARE1|203062	184.3658
TSNAXIP1|55815	5.3982	TSNAXIP1|55815	15.3392
TSNAX|7257	1739.4811	TSNAX|7257	1106.7847
TSN|7247	2856.9024	TSN|7247	1925.9587
TSPAN10|83882	10.4788	TSPAN10|83882	13.2743
TSPAN11|441631	79.3849	TSPAN11|441631	348.6726
TSPAN12|23554	567.1255	TSPAN12|23554	524.4838
TSPAN13|27075	21433.9129	TSPAN13|27075	2118.8791
TSPAN14|81619	2755.6073	TSPAN14|81619	4202.3599
TSPAN15|23555	1443.2168	TSPAN15|23555	1717.1091
TSPAN17|26262	1388.9176	TSPAN17|26262	592.9204
TSPAN18|90139	358.8196	TSPAN18|90139	1655.4572
TSPAN1|10103	5014.9005	TSPAN1|10103	282.3009
TSPAN2|10100	76.8445	TSPAN2|10100	351.9174
TSPAN31|6302	561.0922	TSPAN31|6302	1160.472
lowly_expressed	lowly_expressed	TSPAN32|10077	14.7493
TSPAN33|340348	406.4505	TSPAN33|340348	171.3864
TSPAN3|10099	6004.9885	TSPAN3|10099	7190.5605
TSPAN4|7106	637.6192	TSPAN4|7106	1907.0796
TSPAN5|10098	242.6001	TSPAN5|10098	119.764
TSPAN6|7105	2816.8925	TSPAN6|7105	1288.2006
TSPAN7|7102	69.2236	TSPAN7|7102	2419.764
TSPAN8|7103	14480.7516	TSPAN8|7103	181.7109
TSPAN9|10867	1306.0398	TSPAN9|10867	2031.2684
TSPO|706	1837.2833	TSPO|706	1226.2537
TSPYL1|7259	2027.4386	TSPYL1|7259	2733.6991
TSPYL2|64061	219.7373	TSPYL2|64061	1030.0885
TSPYL3|128854	6.3508	TSPYL3|128854	29.4985
TSPYL4|23270	375.0141	TSPYL4|23270	839.528
TSPYL5|85453	67.3184	TSPYL5|85453	698.8201
TSR1|55720	1854.5638	TSR1|55720	1175.351
TSR2|90121	952.3008	TSR2|90121	967.8466
TSSC1|7260	855.7688	TSSC1|7260	240.41299999999998
TSSC4|10078	271.1787	TSSC4|10078	480.531
lowly_expressed	lowly_expressed	TSSK3|81629	34.8761
TSSK4|283629	7.3034	TSSK4|283629	20.649
TSSK6|83983	7.6209	TSSK6|83983	12.0944
TSTA3|7264	7824.8071	TSTA3|7264	779.6460000000001
TSTD1|100131187	1192.3606	TSTD1|100131187	777.8761
TSTD2|158427	541.554	TSTD2|158427	617.7935
TST|7263	1734.7179999999998	TST|7263	882.5959
TTBK2|146057	87.6409	TTBK2|146057	222.1239
TTC12|54970	270.2261	TTC12|54970	281.4159
TTC13|79573	990.4055	TTC13|79573	286.1357
TTC14|151613	361.3599	TTC14|151613	701.7699
TTC15|51112	1446.7097	TTC15|51112	672.5664
lowly_expressed	lowly_expressed	TTC16|158248	5.6047
TTC17|55761	1735.0356	TTC17|55761	1512.6844
lowly_expressed	lowly_expressed	TTC18|118491	103.6696
TTC19|54902	1734.7179999999998	TTC19|54902	1139.7552
TTC1|7265	1530.2226	TTC1|7265	920.059
TTC21A|199223	34.6118	TTC21A|199223	55.7522
TTC21B|79809	273.0839	TTC21B|79809	512.9794
TTC22|55001	30.1662	TTC22|55001	26.2537
TTC23|64927	100.66	TTC23|64927	597.0501
TTC25|83538	11.4314	TTC25|83538	17.6991
TTC26|79989	177.5046	TTC26|79989	88.4956
TTC27|55622	449.3183	TTC27|55622	467.8466
TTC28|23331	221.3186	TTC28|23331	1438.0767
TTC30A|92104	362.3125	TTC30A|92104	271.6814
TTC30B|150737	258.4771	TTC30B|150737	198.8201
TTC31|64427	493.1388	TTC31|64427	425.6637
TTC32|130502	70.4938	TTC32|130502	40.118
TTC33|23548	603.6425	TTC33|23548	534.8083
TTC35|9694	750.6633	TTC35|9694	851.6224
lowly_expressed	lowly_expressed	TTC36|143941	62.2419
TTC37|9652	2520.6282	TTC37|9652	1862.8319
TTC38|55020	302.9326	TTC38|55020	1019.174
TTC39A|22996	1215.2235	TTC39A|22996	419.764
TTC39B|158219	46.0432	TTC39B|158219	87.0206
TTC39C|125488	777.6541	TTC39C|125488	563.7168
TTC3|7267	9014.6275	TTC3|7267	7367.5516
TTC4|7268	326.7481	TTC4|7268	590.9381
TTC5|91875	139.3998	TTC5|91875	182.3009
TTC7A|57217	2206.3149	TTC7A|57217	850.4425
TTC7B|145567	135.5893	TTC7B|145567	638.0531
TTC8|123016	505.2053	TTC8|123016	443.9528
TTC9C|283237	221.6425	TTC9C|283237	257.8171
TTC9|23508	2066.5467	TTC9|23508	313.8643
TTF1|7270	166.7082	TTF1|7270	412.0944
TTF2|8458	226.4056	TTF2|8458	269.3215
TTK|7272	107.6459	TTK|7272	15.6342
lowly_expressed	lowly_expressed	TTLL10|254173	26.8437
TTLL11|158135	49.8537	TTLL11|158135	93.8053
TTLL12|23170	2861.0304	TTLL12|23170	782.8909
lowly_expressed	lowly_expressed	TTLL13|440307	5.8938
TTLL1|25809	260.6999	TTLL1|25809	164.3068
TTLL3|26140	65.2893	TTLL3|26140	645.8437
TTLL4|9654	840.5269	TTLL4|9654	326.5487
TTLL5|23093	720.1795	TTLL5|23093	495.8702
lowly_expressed	lowly_expressed	TTLL7|79739	170.5015
lowly_expressed	lowly_expressed	TTLL9|164395	6.1947
TTL|150465	859.8968	TTL|150465	786.7257
TTN|7273	78.1623	TTN|7273	197.8053
TTPAL|79183	526.1629	TTPAL|79183	581.4159
