gene_id	TCGA-E2-A15M-01A-11R-A12D-07	gene_id	TCGA-E2-A15M-11A-22R-A12D-07
MARCKS|4082	6261.9637	MARCKS|4082	6296.3559
MARCO|8685	19.5957	MARCO|8685	113.5763
MARK1|4139	103.7541	MARK1|4139	365.5593
MARK2|2011	1194.3069	MARK2|2011	1279.2275
MARK3|4140	1050.1238	MARK3|4140	1122.8877
MARK4|57787	649.1337	MARK4|57787	664.904
MARS2|92935	151.8152	MARS2|92935	140.7058
MARS|4141	2107.0606	MARS|4141	1162.5842
MARVELD1|83742	874.9856	MARVELD1|83742	1409.8770000000002
MARVELD2|153562	428.8366	MARVELD2|153562	297.9653
MARVELD3|91862	164.7628	MARVELD3|91862	257.74
MASP1|5648	10.9323	MASP1|5648	102.0807
MASP2|10747	27.0215	MASP2|10747	16.0938
MAST2|23139	1097.9785	MAST2|23139	805.6098
MAST3|23031	343.8531	MAST3|23031	457.5239
MAST4|375449	799.7112	MAST4|375449	1258.9953
MASTL|84930	697.8135	MASTL|84930	232.6704
lowly_expressed	lowly_expressed	MAT1A|4143	10.5759
MAT2A|4144	4178.2178	MAT2A|4144	4598.2297
MAT2B|27430	2059.8185	MAT2B|27430	1856.3053
MATK|4145	50.5363	MATK|4145	22.0715
MATN2|4147	1034.6535	MATN2|4147	3238.5332
MATN3|4148	721.7409	MATN3|4148	111.73700000000001
lowly_expressed	lowly_expressed	MATN4|8785	9.1965
MATR3|9782	10237.6238	MATR3|9782	7011.3622
MAVS|57506	1919.7607	MAVS|57506	2409.0125
MAX|4149	1822.6073	MAX|4149	1417.6342
MAZ|4150	2579.1708	MAZ|4150	1820.0483
MBD1|4152	620.462	MBD1|4152	919.1861
MBD2|8932	1964.3152	MBD2|8932	1663.1797
MBD3|53615	363.2426	MBD3|53615	857.11
MBD4|8930	1046.8234	MBD4|8930	717.3238
MBD5|55777	388.6139	MBD5|55777	402.3451
MBD6|114785	1199.2574	MBD6|114785	1537.1882
MBIP|51562	356.0231	MBIP|51562	405.10400000000004
MBL1P|8512	5.7756	MBL1P|8512	5.0581
MBLAC1|255374	7.4257	MBLAC1|255374	16.0938
MBLAC2|153364	232.6733	MBLAC2|153364	277.2732
MBNL1|4154	5566.0004	MBNL1|4154	5897.4549
MBNL2|10150	1654.2904	MBNL2|10150	3702.9544
MBNL3|55796	94.4719	MBNL3|55796	80.9288
MBOAT1|154141	800.33	MBOAT1|154141	779.8598
MBOAT2|129642	741.5429	MBOAT2|129642	317.2778
MBOAT7|79143	1904.4967	MBOAT7|79143	806.5295
MBP|4155	1273.3086	MBP|4155	987.6997
MBTD1|54799	621.2871	MBTD1|54799	687.8952
MBTPS1|8720	2488.2426	MBTPS1|8720	4437.2916
MBTPS2|51360	832.302	MBTPS2|51360	625.557
MB|4151	53.4241	MB|4151	69.4333
MC1R|4157	47.6279	MC1R|4157	53.5372
MCAM|4162	2337.4587	MCAM|4162	11296.4709
MCART1|92014	276.6089	MCART1|92014	211.5186
MCART2|147407	7.632000000000001	MCART2|147407	5.0581
MCART6|401612	40.0165	MCART6|401612	13.3349
MCAT|27349	155.9406	MCAT|27349	203.7016
MCCC1|56922	733.9109	MCCC1|56922	653.4084
MCCC2|64087	7069.1007	MCCC2|64087	2195.1948
MCC|4163	1160.4785	MCC|4163	1384.527
MCEE|84693	118.8119	MCEE|84693	175.1926
MCF2L2|23101	5.5693	MCF2L2|23101	8.7366
MCF2L|23263	718.4406	MCF2L|23263	1127.4859
MCFD2|90411	3229.5792	MCFD2|90411	3329.5781
lowly_expressed	lowly_expressed	MCHR1|2847	10.1161
MCL1|4170	9883.8696	MCL1|4170	21170.2495
MCM10|55388	208.7459	MCM10|55388	15.634
MCM2|4171	548.6799	MCM2|4171	255.6616
MCM3APAS|114044	17.7351	MCM3APAS|114044	15.7903
MCM3AP|8888	2607.8837	MCM3AP|8888	1891.5554
MCM3|4172	2401.4026	MCM3|4172	1324.2901
MCM4|4173	1938.7376	MCM4|4173	593.6315
MCM5|4174	482.0545	MCM5|4174	544.8902
MCM6|4175	1295.7921	MCM6|4175	592.252
MCM7|4176	1135.2723	MCM7|4176	1062.9911
MCM8|84515	445.9571	MCM8|84515	142.5451
MCM9|254394	104.9917	MCM9|254394	67.594
MCOLN1|57192	429.2492	MCOLN1|57192	480.0552
MCOLN2|255231	114.4802	MCOLN2|255231	14.2545
MCOLN3|55283	78.3828	MCOLN3|55283	63.9154
MCPH1|79648	607.3597	MCPH1|79648	522.9475
MCRS1|10445	841.5842	MCRS1|10445	674.1005
MCTP1|79772	488.6551	MCTP1|79772	464.881
MCTP2|55784	141.7079	MCTP2|55784	174.2729
MCTS1|28985	1082.5083	MCTS1|28985	585.3546
MDC1|9656	1055.0743	MDC1|9656	844.235
MDFIC|29969	1750.2063	MDFIC|29969	1585.4696
MDFI|4188	157.1782	MDFI|4188	436.37199999999996
MDGA1|266727	193.0693	MDGA1|266727	131.9692
MDH1B|130752	22.070999999999998	MDH1B|130752	13.3349
MDH1|4190	2754.7442	MDH1|4190	2185.5386
MDH2|4191	2022.896	MDH2|4191	2277.0433
MDK|4192	916.2541	MDK|4192	1271.4105
MDM1|56890	256.8069	MDM1|56890	250.1437
MDM2|4193	1910.066	MDM2|4193	2246.695
MDM4|4194	1812.7063	MDM4|4194	533.3946
MDN1|23195	1521.6584	MDN1|23195	1424.5316
MDP1|145553	121.4418	MDP1|145553	166.6582
ME1|4199	221.7409	ME1|4199	443.7292
ME2|4200	962.0462	ME2|4200	565.5823
ME3|10873	209.7772	ME3|10873	257.9607
MEA1|4201	950.0722	MEA1|4201	690.1943
MEAF6|64769	1919.1419	MEAF6|64769	1436.0271
MECOM|2122	733.4983	MECOM|2122	1090.2403
MECP2|4204	1354.3729	MECP2|4204	1873.3188
MECR|51102	208.7459	MECR|51102	289.2286
MED10|84246	484.3234	MED10|84246	332.452
MED11|400569	115.09899999999999	MED11|400569	177.0318
MED12L|116931	36.9224	MED12L|116931	7.817
MED12|9968	1525.165	MED12|9968	1696.7468
MED13L|23389	3695.7508	MED13L|23389	4434.9925
MED13|9969	2891.0891	MED13|9969	2400.2759
MED14|9282	1996.9059	MED14|9282	1189.562
MED15|51586	1074.4637	MED15|51586	1513.7372
MED16|10025	340.3465	MED16|10025	827.2215
MED17|9440	615.7178	MED17|9440	679.6183
MED18|54797	327.1452	MED18|54797	241.4071
MED19|219541	234.9422	MED19|219541	185.7685
MED1|5469	4143.1518	MED1|5469	1687.0905
MED20|9477	612.4175	MED20|9477	406.4835
MED21|9412	790.0165	MED21|9412	651.1093
MED22|6837	446.5759	MED22|6837	563.2831
MED23|9439	1365.5116	MED23|9439	1046.0973
MED24|9862	1222.1535	MED24|9862	1278.7677
MED25|81857	818.1023	MED25|81857	615.703
MED26|9441	226.2789	MED26|9441	207.3802
MED27|9442	191.2129	MED27|9442	266.6973
MED28|80306	623.9686	MED28|80306	633.6361
MED29|55588	1200.7013	MED29|55588	1309.116
MED30|90390	173.2673	MED30|90390	226.6927
MED31|51003	116.7925	MED31|51003	158.5194
MED4|29079	966.5842	MED4|29079	897.5744
MED6|10001	380.36300000000006	MED6|10001	343.9476
MED7|9443	235.5611	MED7|9443	227.6124
MED8|112950	709.3647	MED8|112950	493.39
MED9|55090	258.6634	MED9|55090	291.0679
MEF2A|4205	2115.3899	MEF2A|4205	2129.3482
MEF2B|100271849	6.1221	MEF2B|100271849	8.0975
MEF2C|4208	1501.8564	MEF2C|4208	1947.8101
MEF2D|4209	1421.8234	MEF2D|4209	2661.4553
MEFV|4210	15.6766	MEFV|4210	5.5179
MEG3|55384	37.7475	MEG3|55384	69.8931
MEGF10|84466	6.1881	MEGF10|84466	152.6612
MEGF6|1953	523.5149	MEGF6|1953	1006.5525
MEGF8|1954	756.6007	MEGF8|1954	1255.7765
MEGF9|1955	879.3317	MEGF9|1955	1766.18
MEI1|150365	69.5132	MEI1|150365	23.9108
MEIS1|4211	304.6617	MEIS1|4211	406.4835
MEIS2|4212	163.3663	MEIS2|4212	327.394
MEIS3P1|4213	393.7706	MEIS3P1|4213	756.4088
MEIS3|56917	328.5891	MEIS3|56917	256.5812
MELK|9833	613.6551	lowly_expressed	lowly_expressed
MEMO1|51072	422.3432	MEMO1|51072	232.3899
MEN1|4221	685.2310000000001	MEN1|4221	670.8817
MEOX1|4222	266.7079	MEOX1|4222	689.2746
MEOX2|4223	425.5363	MEOX2|4223	968.3872
MEPCE|56257	734.3234	MEPCE|56257	1422.6923
MERTK|10461	469.4719	MERTK|10461	446.9479
MESDC1|59274	566.6254	MESDC1|59274	828.6010000000001
MESDC2|23184	1580.8581	MESDC2|23184	1036.441
MESP1|55897	86.6337	MESP1|55897	50.1207
MESP2|145873	25.165	MESP2|145873	10.1161
MESTIT1|317751	7.4257	MESTIT1|317751	11.0358
MEST|4232	1610.9736	MEST|4232	2732.7279
METAP1|23173	951.9389	METAP1|23173	989.9989
METAP2|10988	2149.3399	METAP2|10988	1628.2331
METRNL|284207	110.5611	METRNL|284207	577.0778
METRN|79006	202.9703	METRN|79006	66.6743
METT10D|79066	679.868	METT10D|79066	859.4091
METT11D1|64745	425.33	METT11D1|64745	405.5639
METT5D1|196074	464.7277	METT5D1|196074	326.9341
METTL10|399818	275.6828	METTL10|399818	259.7632
METTL11A|28989	189.0573	METTL11A|28989	210.3184
METTL12|751071	54.4967	METTL12|751071	32.6658
METTL13|51603	1108.4983	METTL13|51603	669.5022
METTL14|57721	429.86800000000005	METTL14|57721	456.1444
METTL1|4234	297.236	METTL1|4234	154.9603
METTL2A|339175	426.5677	METTL2A|339175	302.5635
METTL2B|55798	287.9538	METTL2B|55798	247.3848
METTL3|56339	553.6345	METTL3|56339	524.658
METTL4|64863	476.6914	METTL4|64863	337.5101
METTL5|29081	524.9402	METTL5|29081	456.61800000000005
METTL6|131965	357.6733	METTL6|131965	189.9069
METTL7A|25840	2402.4339999999997	METTL7A|25840	5209.3344
METTL7B|196410	56.5182	METTL7B|196410	17.4733
METTL8|79828	485.5611	METTL8|79828	338.8895
METTL9|51108	2305.2805	METTL9|51108	1839.7517
MET|4233	908.4158	MET|4233	2789.7459
MEX3A|92312	278.8779	MEX3A|92312	231.7508
MEX3B|84206	145.0083	MEX3B|84206	116.795
MEX3C|51320	1098.5974	MEX3C|51320	1950.569
MEX3D|399664	178.2178	MEX3D|399664	310.3805
MFAP1|4236	813.7376	MFAP1|4236	796.4134
MFAP2|4237	409.0347	MFAP2|4237	291.9876
MFAP3L|9848	129.3317	MFAP3L|9848	258.8803
MFAP3|4238	1664.1914	MFAP3|4238	1588.2285
MFAP4|4239	1226.8977	MFAP4|4239	8795.9536
MFAP5|8076	2500.6188	MFAP5|8076	6585.5845
MFF|56947	1145.8333	MFF|56947	1044.258
MFGE8|4240	1115.099	MFGE8|4240	5539.9471
MFHAS1|9258	331.8894	MFHAS1|9258	343.0279
MFI2|4241	47.8548	MFI2|4241	223.9338
MFN1|55669	1160.6848	MFN1|55669	869.5252
MFN2|9927	2040.4289999999999	MFN2|9927	2613.6338
MFNG|4242	341.7904	MFNG|4242	581.3404
MFRP|83552	359.1172	MFRP|83552	598.2297
MFSD10|10227	630.7756	MFSD10|10227	879.1815
MFSD11|79157	484.6308	MFSD11|79157	523.7292
MFSD1|64747	2703.5891	MFSD1|64747	1564.7776
MFSD2A|84879	64.3564	MFSD2A|84879	28.509
MFSD2B|388931	10.9323	MFSD2B|388931	6.8973
MFSD3|113655	129.1254	MFSD3|113655	96.5628
MFSD4|148808	35.4785	MFSD4|148808	148.9826
MFSD5|84975	693.2756	MFSD5|84975	521.8991
MFSD6L|162387	29.0842	MFSD6L|162387	21.6117
MFSD6|54842	2034.8597	MFSD6|54842	1468.2147
MFSD7|84179	116.6399	MFSD7|84179	129.2976
MFSD8|256471	345.5033	MFSD8|256471	327.8538
MFSD9|84804	130.5693	MFSD9|84804	132.8888
MGAM|8972	19.1832	MGAM|8972	8.7366
MGAT1|4245	3110.9736	MGAT1|4245	3078.5148
MGAT2|4247	992.368	MGAT2|4247	630.4173
MGAT3|4248	130.363	MGAT3|4248	270.3759
MGAT4A|11320	1928.4241	MGAT4A|11320	1488.9068
MGAT4B|11282	1376.6502	MGAT4B|11282	980.3426
MGAT5B|146664	17.1205	MGAT5B|146664	18.3929
MGAT5|4249	263.4076	MGAT5|4249	283.2509
MGA|23269	1947.8135	MGA|23269	1191.4013
MGC12916|84815	9.0759	MGC12916|84815	5.9777
MGC12982|84793	40.0165	MGC12982|84793	24.8304
lowly_expressed	lowly_expressed	MGC14436|84983	5.9777
MGC16121|84848	14.8515	MGC16121|84848	6.8973
MGC16142|84849	10.7261	MGC16142|84849	11.0358
MGC16275|85001	25.165	MGC16275|85001	39.5448
MGC21881|389741	68.6881	MGC21881|389741	141.1657
MGC23270|196872	12.17	MGC23270|196872	36.7858
MGC23284|197187	23.1023	MGC23284|197187	26.6697
MGC2752|65996	285.8911	MGC2752|65996	549.9483
MGC29506|51237	192.2442	MGC29506|51237	67.594
MGC3771|81854	7.1411	MGC3771|81854	10.3276
MGC45800|90768	11.3449	MGC45800|90768	18.8527
MGC57346|401884	113.5788	MGC57346|401884	210.4104
MGC70857|414919	172.236	MGC70857|414919	237.2687
MGC72080|389538	68.9686	MGC72080|389538	37.0249
MGC87042|256227	16.5017	MGC87042|256227	25.2903
MGEA5|10724	5793.1106	MGEA5|10724	3222.8992
MGLL|11343	2788.7789	MGLL|11343	6226.4628
MGMT|4255	179.6617	MGMT|4255	351.7646
MGP|4256	10102.104	MGP|4256	87737.9009
MGRN1|23295	953.1766	MGRN1|23295	1069.5482
MGST1|4257	3775.3713	MGST1|4257	4669.9621
MGST2|4258	480.4043	MGST2|4258	869.5252
MGST3|4259	1103.3416	MGST3|4259	1835.6133
MIA3|375056	6224.4224	MIA3|375056	2133.1187
MIAT|440823	229.5854	MIAT|440823	25.2903
MIA|8190	56.9163	MIA|8190	206.7134
MIB1|57534	2150.9901	MIB1|57534	2039.7747
MIB2|142678	74.2574	MIB2|142678	219.7954
MICAL1|64780	720.0908	MICAL1|64780	419.0643
MICAL2|9645	2716.7904	MICAL2|9645	1805.7248
MICAL3|57553	674.2987	MICAL3|57553	1317.3928
MICALCL|84953	152.434	MICALCL|84953	81.8485
MICALL1|85377	331.4769	MICALL1|85377	798.7125
MICALL2|79778	170.9983	MICALL2|79778	193.5855
MICA|4276	278.2591	MICA|4276	295.2063
MICB|4277	390.4703	MICB|4277	124.1522
MID1IP1|58526	302.8053	MID1IP1|58526	576.618
MID1|4281	347.7723	MID1|4281	835.9582
MID2|11043	610.1485	MID2|11043	970.6863
MIDN|90007	840.5528	MIDN|90007	4642.8325
MIER1|57708	1462.4587	MIER1|57708	1493.0452
MIER2|54531	133.8696	MIER2|54531	391.3093
MIER3|166968	1012.17	MIER3|166968	686.5157
MIF4GD|57409	344.1213	MIF4GD|57409	388.8815
MIF|4282	1221.12	MIF|4282	1324.1154
MIIP|60672	175.1238	MIIP|60672	195.4248
MINA|84864	1164.5256	MINA|84864	712.0635
MINK1|50488	1131.9121	MINK1|50488	1763.4763
MINPP1|9562	436.4686	MINPP1|9562	452.006
MIOS|54468	1000.0	MIOS|54468	668.1228
MIPEP|4285	442.86300000000006	MIPEP|4285	350.8449
MIPOL1|145282	210.396	MIPOL1|145282	131.5094
MIR155HG|114614	50.9488	MIR155HG|114614	9.6563
MIR17HG|407975	19.802	MIR17HG|407975	7.817
MIS12|79003	498.7624	MIS12|79003	489.2516
MITD1|129531	268.5644	MITD1|129531	220.2552
MITF|4286	477.92900000000003	MITF|4286	829.0608
MKI67IP|84365	814.7689999999999	MKI67IP|84365	544.881
MKI67|4288	3222.1535	MKI67|4288	101.1611
MKKS|8195	845.5033	MKKS|8195	754.5695
MKL1|57591	700.2888	MKL1|57591	1590.9875
MKL2|57496	2641.5017	MKL2|57496	3352.1094
MKLN1|4289	2058.9934	MKLN1|4289	2034.2568
MKNK1|8569	436.4686	MKNK1|8569	531.0955
MKNK2|2872	1684.8185	MKNK2|2872	3324.5201
MKRN1|23608	2424.9175	MKRN1|23608	2474.3074
MKRN2|23609	705.6518	MKRN2|23609	634.0959
MKRN3|7681	11.1386	lowly_expressed	lowly_expressed
MKS1|54903	125.4125	MKS1|54903	248.7642
MKX|283078	24.7525	MKX|283078	103.92
lowly_expressed	lowly_expressed	MLC1|23209	5.5179
MLEC|9761	4997.1122	MLEC|9761	4056.5582
MLF1IP|79682	710.8436	MLF1IP|79682	97.6756
MLF1|4291	701.9389	MLF1|4291	566.9617
MLF2|8079	2478.9604	MLF2|8079	2212.6681
MLH1|4292	720.7096	MLH1|4292	617.0824
MLH3|27030	426.1551	MLH3|27030	362.8003
MLKL|197259	260.3135	MLKL|197259	159.0987
MLL2|8085	2433.8593	MLL2|8085	2569.0033
MLL3|58508	2657.1782	MLL3|58508	3008.1619
MLL4|9757	887.3762	MLL4|9757	915.0477
MLL5|55904	2491.2129	MLL5|55904	2672.4313
MLLT10|8028	882.4257	MLLT10|8028	910.9093
MLLT11|10962	124.7937	MLLT11|10962	105.2995
MLLT1|4298	1383.6634	MLLT1|4298	1545.0052
MLLT3|4300	672.2360000000001	MLLT3|4300	509.4838
MLLT4|4301	4275.9901	MLLT4|4301	3106.1041
MLLT6|4302	2689.7690000000002	MLLT6|4302	4368.778
MLL|4297	2672.8548	MLL|4297	3365.4443
MLPH|79083	2423.2673	MLPH|79083	2191.9761
MLST8|64223	451.0809	MLST8|64223	452.8934
MLXIPL|51085	58.1683	MLXIPL|51085	250.6035
MLXIP|22877	807.962	MLXIP|22877	1104.9546
MLX|6945	835.2639999999999	MLX|6945	1033.7832
MLYCD|23417	169.5545	MLYCD|23417	305.3225
MMAA|166785	218.8531	MMAA|166785	237.7285
MMAB|326625	213.0776	MMAB|326625	384.412
MMACHC|25974	135.1073	MMACHC|25974	146.2237
MMADHC|27249	2429.6617	MMADHC|27249	1838.832
MMD|23531	669.3482	MMD|23531	1554.6615
lowly_expressed	lowly_expressed	MMEL1|79258	6.2858
MME|4311	881.1881	MME|4311	6494.0798
MMGT1|93380	1351.6914	MMGT1|93380	1296.2409
MMP10|4319	49.0924	lowly_expressed	lowly_expressed
MMP11|4320	2224.4224	MMP11|4320	124.1522
MMP12|4321	73.6386	MMP12|4321	7.3572
MMP13|4322	89.5215	lowly_expressed	lowly_expressed
MMP14|4323	4987.005	MMP14|4323	5006.5525
MMP15|4324	988.0363	MMP15|4324	656.1674
MMP16|4325	487.005	MMP16|4325	92.4244
MMP17|4326	53.4241	MMP17|4326	57.4779
MMP19|4327	586.4274	MMP19|4327	920.5656
MMP1|4312	517.9455	lowly_expressed	lowly_expressed
MMP20|9313	13.4076	lowly_expressed	lowly_expressed
MMP23B|8510	39.8102	MMP23B|8510	244.166
MMP24|10893	202.764	MMP24|10893	306.7019
MMP25|64386	28.8263	MMP25|64386	49.1597
MMP27|64066	6.1881	MMP27|64066	33.5671
MMP28|79148	118.1931	MMP28|79148	571.5599
MMP2|4313	8147.4835	MMP2|4313	17564.7776
MMP3|4314	310.4373	MMP3|4314	46.9019
MMP7|4316	1876.2376	MMP7|4316	1214.8523
MMP8|4317	7.8383	lowly_expressed	lowly_expressed
MMP9|4318	1317.4505	MMP9|4318	97.4825
MMRN1|22915	212.0462	MMRN1|22915	1676.0547
MMRN2|79812	1716.9967	MMRN2|79812	3793.9993
MMS19|64210	893.7706	MMS19|64210	1064.95
MN1|4330	383.0446	MN1|4330	797.3330000000001
MNAT1|4331	274.9587	MNAT1|4331	251.0633
MND1|84057	39.604	lowly_expressed	lowly_expressed
MNDA|4332	495.0495	MNDA|4332	121.8531
MNS1|55329	186.0561	MNS1|55329	96.103
MNT|4335	284.0347	MNT|4335	611.5645
MOAP1|64112	621.9059	MOAP1|64112	850.2127
MOB2|81532	273.1023	MOB2|81532	631.7968
MOBKL1A|92597	1293.7294	MOBKL1A|92597	853.8913
MOBKL1B|55233	1416.4604	MOBKL1B|55233	725.6006
MOBKL2A|126308	1060.8498	MOBKL2A|126308	1144.9592
MOBKL2B|79817	340.3465	MOBKL2B|79817	740.315
MOBKL2C|148932	401.8152	MOBKL2C|148932	652.4888
MOBKL3|25843	1388.8201	MOBKL3|25843	1185.4236
MOCOS|55034	107.6733	MOCOS|55034	102.5405
MOCS1|4337	585.0021	MOCS1|4337	995.7742
MOCS2|4338	1044.5545	MOCS2|4338	668.1228
MOCS3|27304	238.2426	MOCS3|27304	124.61200000000001
lowly_expressed	lowly_expressed	MOGAT2|80168	10.1161
MOGS|7841	715.3465	MOGS|7841	873.6636
MON1A|84315	78.7954	MON1A|84315	167.8354
MON1B|22879	428.2178	MON1B|22879	623.5199
MON2|23041	1380.3629999999998	MON2|23041	1473.7326
MORC2|22880	809.8185	MORC2|22880	820.3242
MORC3|23515	1707.0957	MORC3|23515	1246.1202
MORC4|79710	718.6469	MORC4|79710	647.4307
MORF4L1|10933	4722.566	MORF4L1|10933	4534.3143
MORF4L2|9643	9018.9769	MORF4L2|9643	3964.5936
MORF4|10934	6.6007	MORF4|10934	6.4375
MORN1|79906	34.8597	MORN1|79906	36.326
MORN2|729967	153.2591	MORN2|729967	143.9246
MORN3|283385	8.2508	lowly_expressed	lowly_expressed
MORN4|118812	128.9191	MORN4|118812	163.697
MOSC1|64757	724.4224	MOSC1|64757	1358.7769
MOSC2|54996	327.1452	MOSC2|54996	372.9164
MOSPD1|56180	316.6254	MOSPD1|56180	293.8269
MOSPD2|158747	559.6122	MOSPD2|158747	364.6396
MOSPD3|64598	115.9241	MOSPD3|64598	224.8534
lowly_expressed	lowly_expressed	MOV10L1|54456	5.9777
MOV10|4343	675.33	MOV10|4343	611.5645
MOXD1|26002	632.632	MOXD1|26002	175.6524
MPDU1|9526	685.6436	MPDU1|9526	831.3599
MPDZ|8777	1118.3993	MPDZ|8777	2010.346
MPEG1|219972	2116.1304	MPEG1|219972	977.1238
MPG|4350	287.335	MPG|4350	498.9079
MPHOSPH10|10199	1090.7591	MPHOSPH10|10199	742.1543
MPHOSPH6|10200	389.6452	MPHOSPH6|10200	385.7915
MPHOSPH8|54737	1141.9142	MPHOSPH8|54737	1253.0176
MPHOSPH9|10198	369.0182	MPHOSPH9|10198	114.9557
MPI|4351	445.3383	MPI|4351	637.7745
MPL|4352	17.3267	MPL|4352	31.268
MPND|84954	208.7459	MPND|84954	220.2552
lowly_expressed	lowly_expressed	MPO|4353	8.7366
MPP1|4354	571.5759	MPP1|4354	460.7426
MPP2|4355	84.571	MPP2|4355	243.7062
MPP3|4356	31.1469	MPP3|4356	42.7635
MPP5|64398	849.4224	MPP5|64398	940.3380000000001
MPP6|51678	73.0198	MPP6|51678	70.8127
MPP7|143098	784.8597	MPP7|143098	1008.8516
MPPE1|65258	454.0017	MPPE1|65258	504.4258
MPPED2|744	40.8416	MPPED2|744	148.5228
MPRIP|23164	1347.7723	MPRIP|23164	2896.4249
MPST|4357	215.5528	MPST|4357	524.658
MPV17L2|84769	176.3614	MPV17L2|84769	201.4025
MPV17L|255027	73.6386	MPV17L|255027	165.5363
MPV17|4358	433.3746	MPV17|4358	623.9798
MPZL1|9019	4017.3267	MPZL1|9019	5202.8969
MPZL2|10205	394.1832	MPZL2|10205	1096.6778
MPZL3|196264	42.4917	MPZL3|196264	86.4467
MPZ|4359	19.1832	MPZ|4359	47.8216
MR1|3140	267.1205	MR1|3140	206.0007
MRAP2|112609	11.7574	MRAP2|112609	148.9826
MRAP|56246	103.2797	MRAP|56246	212.4704
MRAS|22808	925.33	MRAS|22808	1944.5913
MRC1|4360	817.6568	MRC1|4360	898.0343
MRC2|9902	1778.2591	MRC2|9902	3996.3214
MRE11A|4361	606.2294	MRE11A|4361	555.4661
MREG|55686	1139.802	MREG|55686	741.5979
MRFAP1L1|114932	1511.9637	MRFAP1L1|114932	1171.6289
MRFAP1|93621	5283.2096	MRFAP1|93621	5666.8583
MRGPRF|116535	62.5	MRGPRF|116535	836.418
lowly_expressed	lowly_expressed	MRGPRX3|117195	18.8527
MRI1|84245	431.5182	MRI1|84245	345.7869
MRM1|79922	34.0347	MRM1|79922	53.3395
MRO|83876	56.1056	MRO|83876	57.4779
MRP63|78988	335.4435	MRP63|78988	435.4524
MRPL10|124995	525.7838	MRPL10|124995	793.6544
MRPL11|65003	629.1254	MRPL11|65003	514.5419
MRPL12|6182	307.7558	MRPL12|6182	334.7511
MRPL13|28998	1182.5495	MRPL13|28998	377.0548
MRPL14|64928	487.6238	MRPL14|64928	292.9072
MRPL15|29088	1104.7855	MRPL15|29088	468.0998
MRPL16|54948	616.3366	MRPL16|54948	513.6223
MRPL17|63875	916.6667	MRPL17|63875	549.0286
MRPL18|29074	807.962	MRPL18|29074	546.2697
MRPL19|9801	1452.764	MRPL19|9801	920.1058
MRPL1|65008	387.5825	MRPL1|65008	312.6796
MRPL20|55052	913.3271	MRPL20|55052	905.8926
MRPL21|219927	418.3168	MRPL21|219927	241.4071
MRPL22|29093	372.3185	MRPL22|29093	257.5009
MRPL23|6150	160.6848	MRPL23|6150	213.3579
MRPL24|79590	715.5528	MRPL24|79590	648.8102
MRPL27|51264	382.8383	MRPL27|51264	377.5147
MRPL28|10573	383.0446	MRPL28|10573	470.3989
MRPL2|51069	286.3036	MRPL2|51069	339.3494
MRPL30|51263	1042.1432	MRPL30|51263	756.3444
MRPL32|64983	789.6039999999999	MRPL32|64983	602.3681
MRPL33|9553	364.8927	MRPL33|9553	440.0506
MRPL34|64981	338.9026	MRPL34|64981	434.0729
MRPL35|51318	958.1271	MRPL35|51318	616.1628
MRPL36|64979	278.6716	MRPL36|64979	217.4963
MRPL37|51253	1133.2508	MRPL37|51253	987.6997
MRPL38|64978	325.4208	MRPL38|64978	521.4392
MRPL39|54148	426.7739	MRPL39|54148	312.6796
MRPL3|11222	1551.5677	MRPL3|11222	1068.1688
MRPL40|64976	579.4142	MRPL40|64976	456.1444
MRPL41|64975	226.6914	MRPL41|64975	286.9295
MRPL42P5|359821	9.0553	lowly_expressed	lowly_expressed
MRPL42|28977	1069.3069	MRPL42|28977	555.9259999999999
MRPL43|84545	603.354	MRPL43|84545	836.4134
MRPL44|65080	640.264	MRPL44|65080	443.7292
MRPL45|84311	969.6782	MRPL45|84311	860.7886
MRPL46|26589	314.3564	MRPL46|26589	323.2555
MRPL47|57129	808.1683	MRPL47|57129	391.3093
MRPL48|51642	386.5512	MRPL48|51642	286.4697
MRPL49|740	1133.6634	MRPL49|740	1168.4102
MRPL4|51073	494.4307	MRPL4|51073	497.5285
MRPL50|54534	353.3416	MRPL50|54534	382.1129
MRPL51|51258	1139.8515	MRPL51|51258	859.8689999999999
MRPL52|122704	229.5792	MRPL52|122704	254.2821
MRPL53|116540	173.1972	MRPL53|116540	289.0769
MRPL54|116541	254.9505	MRPL54|116541	373.8361
MRPL55|128308	266.2954	MRPL55|128308	265.7777
MRPL9|65005	942.7599	MRPL9|65005	681.3933
MRPS10|55173	1222.566	MRPS10|55173	703.5291
MRPS11|64963	334.7772	MRPS11|64963	336.1306
MRPS12|6183	212.665	MRPS12|6183	191.2864
MRPS14|63931	445.7508	MRPS14|63931	300.7242
MRPS15|64960	834.571	MRPS15|64960	760.5472
MRPS16|51021	1490.3053	MRPS16|51021	1150.3667
MRPS17|51373	348.6015	MRPS17|51373	194.7902
MRPS18A|55168	520.6271	MRPS18A|55168	507.1847
MRPS18B|28973	1088.9026	MRPS18B|28973	989.9989
MRPS18C|51023	318.4757	MRPS18C|51023	261.8646
MRPS21|54460	837.2525	MRPS21|54460	674.5603
MRPS22|56945	522.2772	MRPS22|56945	444.189
MRPS23|51649	596.3284	MRPS23|51649	391.3093
MRPS24|64951	466.5842	MRPS24|64951	573.8591
MRPS25|64432	447.4897	MRPS25|64432	425.9938
