gene_id	TCGA-E2-A153-01A-12R-A12D-07	gene_id	TCGA-E2-A153-11A-31R-A12D-07
lowly_expressed	lowly_expressed	ALMS1P|200420	7.7211
ALMS1|7840	911.0122	ALMS1|7840	746.6788
lowly_expressed	lowly_expressed	ALOX12P2|245	34.518
lowly_expressed	lowly_expressed	ALOX12|239	6.8128
ALOX15B|247	383.2036	ALOX15B|247	53070.9663
lowly_expressed	lowly_expressed	ALOX15|246	376.0645
ALOX5AP|241	689.6552	ALOX5AP|241	263.4268
ALOX5|240	606.2291	ALOX5|240	884.2966
ALOXE3|59344	39.4883	ALOXE3|59344	12.7172
ALPK1|80216	507.7864	ALPK1|80216	815.2606
ALPK2|115701	164.6274	ALPK2|115701	37.2431
ALPK3|57538	319.7998	ALPK3|57538	537.2999
ALPL|249	62.8476	ALPL|249	2373.5665
ALS2CL|259173	164.0712	ALS2CL|259173	352.9011
lowly_expressed	lowly_expressed	ALS2CR11|151254	6.3586
ALS2CR4|65062	344.2714	ALS2CR4|65062	1051.8905
ALS2CR8|79800	113.4594	ALS2CR8|79800	285.6818
ALS2|57679	549.4994	ALS2|57679	767.1171
lowly_expressed	lowly_expressed	ALX1|8092	11.8088
ALX3|257	10.0111	ALX3|257	33.6096
lowly_expressed	lowly_expressed	ALX4|60529	34.0638
AMACR|23600	406.0067	AMACR|23600	324.2875
lowly_expressed	lowly_expressed	AMBP|259	303.8492
AMBRA1|55626	978.3092	AMBRA1|55626	1327.1261
AMD1|262	797.5528	AMD1|262	1909.3903
AMDHD1|144193	6.1179	AMDHD1|144193	19.5299
AMDHD2|51005	309.2714	AMDHD2|51005	293.3576
AMFR|267	4860.4004	AMFR|267	3169.7513
lowly_expressed	lowly_expressed	AMH|268	9.9921
AMICA1|120425	147.386	AMICA1|120425	279.3233
AMIGO1|57463	58.9544	AMIGO1|57463	153.5143
AMIGO2|347902	1673.5261	AMIGO2|347902	2711.0253
AMIGO3|386724	80.089	AMIGO3|386724	86.295
AMMECR1L|83607	827.5862	AMMECR1L|83607	1006.4721
AMMECR1|9949	817.5751	AMMECR1|9949	261.6101
AMN1|196394	187.9867	AMN1|196394	157.1477
AMOTL1|154810	869.2992	AMOTL1|154810	2195.9805
AMOTL2|51421	2558.9544	AMOTL2|51421	2474.3954
AMOT|154796	691.8799	AMOT|154796	857.0455
lowly_expressed	lowly_expressed	AMPD1|270	25.8885
AMPD2|271	839.2659	AMPD2|271	664.4714
AMPD3|272	281.4238	AMPD3|272	271.14799999999997
AMPH|273	144.0489	AMPH|273	38.6057
AMT|275	61.9355	AMT|275	286.3767
lowly_expressed	lowly_expressed	AMY1A|276	14.9881
AMY2B|280	108.1313	AMY2B|280	489.2426
AMZ1|155185	109.5662	AMZ1|155185	21.3467
AMZ2P1|201283	195.2169	AMZ2P1|201283	162.5979
AMZ2|51321	1571.1902	AMZ2|51321	814.3522
ANAPC10|10393	102.3359	ANAPC10|10393	131.2592
ANAPC11|51529	1149.6107	ANAPC11|51529	568.1844
ANAPC13|25847	1219.3159	ANAPC13|25847	1024.6122
ANAPC16|119504	1551.168	ANAPC16|119504	1676.3938
ANAPC1|64682	532.2581	ANAPC1|64682	964.6872
ANAPC2|29882	629.5884	ANAPC2|29882	793.0056
ANAPC4|29945	342.6029	ANAPC4|29945	599.0689
ANAPC5|51433	1850.3893	ANAPC5|51433	2428.9770000000003
ANAPC7|51434	935.4839	ANAPC7|51434	920.6313
ANGEL1|23357	453.8376	ANGEL1|23357	606.3359
ANGEL2|90806	868.1869	ANGEL2|90806	684.0014
ANGPT1|284	97.3304	ANGPT1|284	95.3787
ANGPT2|285	891.5462	ANGPT2|285	303.395
lowly_expressed	lowly_expressed	ANGPT4|51378	13.6255
ANGPTL1|9068	41.713	ANGPTL1|9068	226.1837
ANGPTL2|23452	4919.911	ANGPTL2|23452	2456.228
ANGPTL4|51129	1328.6986	ANGPTL4|51129	330.6461
lowly_expressed	lowly_expressed	ANGPTL7|10218	45.8726
ANG|283	270.9288	ANG|283	210.0693
ANK1|286	6.6741	ANK1|286	33.1554
ANK2|287	285.8732	ANK2|287	870.6711
ANK3|288	573.4149	ANK3|288	1670.9436
ANKAR|150709	16.129	ANKAR|150709	69.9444
ANKDD1A|348094	47.8309	ANKDD1A|348094	95.3787
ANKFY1|51479	1491.6574	ANKFY1|51479	2187.351
ANKHD1-EIF4EBP3|404734	1395.7953	ANKHD1-EIF4EBP3|404734	1133.2349
ANKHD1|54882	2269.4939	ANKHD1|54882	2574.3795
ANKH|56172	4537.8198	ANKH|56172	2263.6539
ANKIB1|54467	1327.5862	ANKIB1|54467	1247.6439
ANKK1|255239	5.0056	ANKK1|255239	45.8726
lowly_expressed	lowly_expressed	ANKLE1|126549	7.7211
ANKLE2|23141	1488.8765	ANKLE2|23141	1579.6525
ANKMY1|51281	410.4561	ANKMY1|51281	276.144
ANKMY2|57037	377.0857	ANKMY2|57037	533.6664
ANKRA2|57763	298.6652	ANKRA2|57763	291.1321
ANKRD10|55608	1200.4894	ANKRD10|55608	1541.9507
ANKRD11|29123	1430.0556	ANKRD11|29123	2892.5627
ANKRD12|23253	1362.6251	ANKRD12|23253	1587.8279
ANKRD13A|88455	1116.2403	ANKRD13A|88455	1400.2498
ANKRD13B|124930	269.188	ANKRD13B|124930	144.8848
ANKRD13C|81573	544.4939	ANKRD13C|81573	576.8139
ANKRD13D|338692	530.5895	ANKRD13D|338692	530.0329
ANKRD16|54522	165.1835	ANKRD16|54522	196.7253
ANKRD17|26057	2000.0	ANKRD17|26057	3857.8404
ANKRD19|138649	67.8532	ANKRD19|138649	36.7889
ANKRD1|27063	100.6674	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ANKRD20A3|441425	17.259
ANKRD20B|729171	5.0056	ANKRD20B|729171	7.7211
ANKRD22|118932	45.6062	ANKRD22|118932	50.4144
ANKRD23|200539	19.4661	ANKRD23|200539	44.9642
ANKRD24|170961	52.2803	ANKRD24|170961	50.4144
ANKRD26|22852	231.9244	ANKRD26|22852	298.399
ANKRD27|84079	777.5306	ANKRD27|84079	790.2805
ANKRD28|23243	1423.8042	ANKRD28|23243	1420.2339
ANKRD29|147463	45.6062	ANKRD29|147463	255.7057
ANKRD30A|91074	532.8142	ANKRD30A|91074	789.8263
ANKRD30B|374860	15.5729	ANKRD30B|374860	15.4423
ANKRD32|84250	140.7119	ANKRD32|84250	157.1477
ANKRD34A|284615	18.9099	ANKRD34A|284615	21.3467
ANKRD35|148741	58.9544	ANKRD35|148741	127.6258
ANKRD36BP1|84832	75.6396	ANKRD36BP1|84832	147.1557
ANKRD36B|57730	21.6908	ANKRD36B|57730	68.5818
ANKRD36|375248	155.7286	ANKRD36|375248	287.9528
ANKRD37|353322	164.6329	ANKRD37|353322	136.3688
ANKRD39|51239	162.4027	ANKRD39|51239	97.6496
ANKRD40|91369	1220.8009	ANKRD40|91369	1340.7517
ANKRD42|338699	403.782	ANKRD42|338699	299.7616
ANKRD43|134548	109.01	ANKRD43|134548	37.2431
ANKRD44|91526	47.8309	ANKRD44|91526	69.4902
lowly_expressed	lowly_expressed	ANKRD45|339416	19.0757
ANKRD46|157567	420.0501	ANKRD46|157567	418.458
ANKRD49|54851	246.3849	ANKRD49|54851	263.4268
ANKRD50|57182	1273.6374	ANKRD50|57182	1339.3891
ANKRD52|283373	881.535	ANKRD52|283373	1775.8601
ANKRD53|79998	9.4549	ANKRD53|79998	19.0757
ANKRD54|129138	325.9177	ANKRD54|129138	368.7975
ANKRD56|345079	78.9766	ANKRD56|345079	119.9046
ANKRD57|65124	676.307	ANKRD57|65124	852.5037
ANKRD58|347454	19.4661	ANKRD58|347454	21.3467
ANKRD5|63926	270.3003	ANKRD5|63926	212.5582
ANKRD6|22881	214.36599999999999	ANKRD6|22881	280.7676
ANKRD9|122416	39.4883	ANKRD9|122416	58.5898
ANKS1A|23294	670.7453	ANKS1A|23294	1394.3454
ANKS1B|56899	139.5996	ANKS1B|56899	111.2751
ANKS3|124401	329.2547	ANKS3|124401	287.9528
ANKS6|203286	127.9199	ANKS6|203286	183.4904
ANKZF1|55139	613.4594	ANKZF1|55139	846.1451
ANLN|54443	410.4561	ANLN|54443	135.3469
ANO10|55129	725.8065	ANO10|55129	1100.0341
ANO1|55107	1772.525	ANO1|55107	5858.5216
ANO2|57101	9.4549	ANO2|57101	24.9801
lowly_expressed	lowly_expressed	ANO3|63982	26.3427
lowly_expressed	lowly_expressed	ANO4|121601	39.0598
lowly_expressed	lowly_expressed	ANO5|203859	60.8607
ANO6|196527	3274.1935	ANO6|196527	2881.7986
ANO7|50636	20.5784	ANO7|50636	9.5379
ANO8|57719	282.5362	ANO8|57719	324.2875
ANO9|338440	75.0834	ANO9|338440	152.6059
ANP32A|8125	2406.0067	ANP32A|8125	2097.4225
ANP32B|10541	2391.5462	ANP32B|10541	2175.5422
ANP32E|81611	893.7709	ANP32E|81611	740.3202
ANPEP|290	923.8042	ANPEP|290	4646.3041
ANTXR1|84168	16189.098999999998	ANTXR1|84168	3872.3742
ANTXR2|118429	1334.2603	ANTXR2|118429	986.9422
lowly_expressed	lowly_expressed	ANTXRL|195977	5.9044
ANUBL1|93550	122.3582	ANUBL1|93550	184.3988
ANXA11|311	4150.1669	ANXA11|311	3181.5601
ANXA13|312	6.1179	ANXA13|312	6.8128
ANXA1|301	3458.8432	ANXA1|301	8241.626
ANXA2P1|303	53.9488	ANXA2P1|303	56.3188
ANXA2P2|304	5150.1669	ANXA2P2|304	4212.104
ANXA2P3|305	6.1179	lowly_expressed	lowly_expressed
ANXA2|302	16734.7052	ANXA2|302	12576.8139
ANXA3|306	619.5773	ANXA3|306	1194.9586
ANXA4|307	2072.3026	ANXA4|307	1764.5055
ANXA5|308	6567.8532	ANXA5|308	4719.8819
ANXA6|309	6178.5317	ANXA6|309	3234.2455
ANXA7|310	3027.2525	ANXA7|310	2908.1413
ANXA8L2|244	18.9099	ANXA8L2|244	242.0802
ANXA8|653145	35.9677	ANXA8|653145	419.7116
ANXA9|8416	708.5651	ANXA9|8416	138.9804
AOAH|313	63.96	AOAH|313	109.9126
AOC2|314	7.7864	AOC2|314	19.0757
AOC3|8639	1389.8776	AOC3|8639	1800.3861
AOX1|316	240.8231	AOX1|316	351.5385
AP1AR|55435	676.307	AP1AR|55435	539.1166
AP1B1|162	2468.2981	AP1B1|162	4257.0682
AP1G1|164	1644.6051	AP1G1|164	3069.8308
AP1G2|8906	1412.5362	AP1G2|8906	1738.9713
AP1M1|8907	1211.3459	AP1M1|8907	884.7508
AP1M2|10053	1683.5373	AP1M2|10053	1420.6881
AP1S1|1174	1079.5328	AP1S1|1174	688.5432
AP1S2|8905	476.6407	AP1S2|8905	372.431
AP1S3|130340	114.0156	AP1S3|130340	171.2274
AP2A1|160	2592.7475	AP2A1|160	1645.3276
AP2A2|161	1612.9032	AP2A2|161	1754.0593
AP2B1|163	11367.6307	AP2B1|163	6400.8175
AP2M1|1173	6079.5328	AP2M1|1173	4436.471
AP2S1|1175	1340.3782	AP2S1|1175	861.1332
AP3B1|8546	1675.7508	AP3B1|8546	1427.0467
AP3B2|8120	116.2403	AP3B2|8120	120.3588
AP3D1|8943	3125.6952	AP3D1|8943	3490.4054
AP3M1|26985	1292.5473	AP3M1|26985	1495.1743
AP3M2|10947	531.7019	AP3M2|10947	489.1564
AP3S1|1176	1555.0612	AP3S1|1176	767.5713
AP3S2|10239	1229.2436	AP3S2|10239	1327.3532
AP4B1|10717	306.7631	AP4B1|10717	335.6421
AP4E1|23431	251.9466	AP4E1|23431	482.7978
AP4M1|9179	452.5083	AP4M1|9179	266.7696
AP4S1|11154	67.297	AP4S1|11154	94.9245
APAF1|317	429.9221	APAF1|317	535.029
APBA1|320	101.2236	APBA1|320	396.5028
APBA2|321	234.7052	APBA2|321	90.3827
APBA3|9546	211.9021	APBA3|9546	202.5661
APBB1IP|54518	246.3849	APBB1IP|54518	353.8095
APBB1|322	738.5984	APBB1|322	590.8936
APBB2|323	1915.4616	APBB2|323	1645.0551
APBB3|10307	196.8854	APBB3|10307	379.69800000000004
APC2|10297	6.1179	APC2|10297	11.9042
APCDD1L|164284	99.5551	APCDD1L|164284	611.3319
APCDD1|147495	578.9766	APCDD1|147495	906.0974
APC|324	848.1646	APC|324	1423.8674
APEH|327	2017.7976	APEH|327	2501.6464
APEX1|328	2956.6185	APEX1|328	2667.8778
APEX2|27301	635.1502	APEX2|27301	632.6786
APH1A|51107	6859.2881	APH1A|51107	3314.6361
APH1B|83464	605.1168	APH1B|83464	564.5509
API5|8539	2020.5784	API5|8539	2428.5228
APIP|51074	268.3704	APIP|51074	345.8885
APITD1|378708	191.9577	APITD1|378708	110.8618
APLF|200558	34.4828	APLF|200558	104.9165
APLNR|187	1514.4605	APLNR|187	1085.5002
APLN|8862	1344.2714	APLN|8862	163.5063
APLP1|333	48.3871	APLP1|333	42.2391
APLP2|334	14088.9878	APLP2|334	24976.9502
APOA1BP|128240	2782.5362	APOA1BP|128240	982.8545
APOA1|335	9.4549	lowly_expressed	lowly_expressed
APOB48R|55911	455.5061	APOB48R|55911	403.3155
APOBEC3A|200315	10.0111	APOBEC3A|200315	24.0718
APOBEC3B|9582	52.8365	APOBEC3B|9582	61.769
APOBEC3C|27350	119.0211	APOBEC3C|27350	346.0883
APOBEC3D|140564	38.376	APOBEC3D|140564	114.4544
APOBEC3F|200316	91.2125	APOBEC3F|200316	187.5781
APOBEC3G|60489	84.5384	APOBEC3G|60489	205.7454
APOC1|341	451.6129	APOC1|341	4688.089
APOC2|344	31.7019	APOC2|344	279.3233
APOD|347	1031.1457	APOD|347	179647.5531
APOE|348	1829.2547	APOE|348	9042.8069
lowly_expressed	lowly_expressed	APOF|319	14.5339
APOL1|8542	2263.6263	APOL1|8542	1030.0897
APOL2|23780	967.1858	APOL2|23780	615.4196
APOL3|80833	431.5907	APOL3|80833	777.5633
APOL4|80832	111.2347	APOL4|80832	189.84900000000002
APOL6|80830	1261.9577	APOL6|80830	1225.8431
APOLD1|81575	705.2280000000001	APOLD1|81575	3321.903
APOM|55937	13.9043	APOM|55937	37.6973
APOOL|139322	125.6952	APOOL|139322	271.14799999999997
APOO|79135	234.1491	APOO|79135	156.2394
APPBP2|10513	976.6407	APPBP2|10513	1427.0467
APPL1|26060	1826.4739	APPL1|26060	1686.3858
APPL2|55198	737.4861	APPL2|55198	1524.6963
APP|351	33574.5273	APP|351	35252.867
APRT|353	1187.9867	APRT|353	1260.8153
APTX|54840	472.7475	APTX|54840	446.9172
AQP11|282679	11.6796	AQP11|282679	14.5339
AQP1|358	6487.7642	AQP1|358	11931.3637
AQP3|360	395.4394	AQP3|360	2444.8734
lowly_expressed	lowly_expressed	AQP4|361	31.7929
lowly_expressed	lowly_expressed	AQP5|362	279.7774
lowly_expressed	lowly_expressed	AQP6|363	5.4502
lowly_expressed	lowly_expressed	AQP7P1|375719	19.0757
lowly_expressed	lowly_expressed	AQP7|364	121.2672
AQP9|366	41.1568	AQP9|366	52.6854
lowly_expressed	lowly_expressed	AQPEP|206338	17.317999999999998
AQR|9716	1131.8131	AQR|9716	1451.1184
ARAF|369	1265.2948	ARAF|369	1152.7194
ARAP1|116985	1977.5918	ARAP1|116985	2152.783
ARAP2|116984	214.683	ARAP2|116984	540.4792
ARAP3|64411	371.5239	ARAP3|64411	693.9934
ARCN1|372	4583.4259999999995	ARCN1|372	4933.3485
ARC|23237	55.0612	ARC|23237	66.3109
AREG|374	211.3459	AREG|374	2061.542
ARF1|375	15389.3215	ARF1|375	7562.1665
ARF3|377	4835.3726	ARF3|377	4885.6591
ARF4|378	5614.0156	ARF4|378	3518.5648
ARF5|381	3163.4816	ARF5|381	1962.4889
ARF6|382	3984.4271	ARF6|382	3427.2738
ARFGAP1|55738	1800.8899	ARFGAP1|55738	1117.2931
ARFGAP2|84364	1793.6596	ARFGAP2|84364	1819.4618
ARFGAP3|26286	1050.0556	ARFGAP3|26286	1322.5843
ARFGEF1|10565	2333.7041	ARFGEF1|10565	2016.6231
ARFGEF2|10564	2473.8598	ARFGEF2|10564	3353.6959
ARFIP1|27236	1114.5717	ARFIP1|27236	1358.9189999999999
ARFIP2|23647	1542.2692	ARFIP2|23647	1577.8358
ARFRP1|10139	774.7497	ARFRP1|10139	525.0369
ARG2|384	125.1835	ARG2|384	154.7769
ARGLU1|55082	896.5517	ARGLU1|55082	2998.9781
ARHGAP10|79658	398.7764	ARHGAP10|79658	564.5509
ARHGAP11A|9824	156.2848	ARHGAP11A|9824	92.6536
ARHGAP11B|89839	7.7864	ARHGAP11B|89839	6.3586
ARHGAP12|94134	741.9355	ARHGAP12|94134	1227.2056
ARHGAP15|55843	61.7353	ARHGAP15|55843	153.5143
ARHGAP17|55114	1163.515	ARHGAP17|55114	1327.1261
ARHGAP18|93663	858.1758	ARHGAP18|93663	555.4672
ARHGAP19|84986	377.6418	ARHGAP19|84986	1115.4763
ARHGAP1|392	5205.7842	ARHGAP1|392	3849.2109
ARHGAP20|57569	40.0445	ARHGAP20|57569	337.4588
ARHGAP21|57584	1736.3737	ARHGAP21|57584	1887.1352
ARHGAP22|58504	125.139	ARHGAP22|58504	62.6774
ARHGAP23|57636	653.5039	ARHGAP23|57636	969.6832
ARHGAP24|83478	330.3671	ARHGAP24|83478	324.7417
ARHGAP25|9938	275.3059	ARHGAP25|9938	349.2676
ARHGAP26|23092	2281.98	ARHGAP26|23092	1055.9782
ARHGAP27|201176	494.3771	ARHGAP27|201176	799.3641
ARHGAP28|79822	246.3849	ARHGAP28|79822	287.9528
ARHGAP29|9411	4705.228	ARHGAP29|9411	3660.2702
ARHGAP30|257106	382.0912	ARHGAP30|257106	532.758
ARHGAP31|57514	822.5806	ARHGAP31|57514	1232.2017
ARHGAP32|9743	2216.9077	ARHGAP32|9743	1728.625
ARHGAP33|115703	199.1101	ARHGAP33|115703	235.2674
ARHGAP36|158763	42.8254	ARHGAP36|158763	59.0439
ARHGAP39|80728	418.2425	ARHGAP39|80728	272.9647
ARHGAP42|143872	109.01	ARHGAP42|143872	210.2873
ARHGAP4|393	369.2992	ARHGAP4|393	542.7501
ARHGAP5|394	1788.6541	ARHGAP5|394	2631.0889
ARHGAP6|395	75.6396	ARHGAP6|395	97.6496
ARHGAP8|23779	185.1502	ARHGAP8|23779	460.8698
ARHGAP9|64333	101.2236	ARHGAP9|64333	140.3429
ARHGDIA|396	6865.9622	ARHGDIA|396	4176.2235
ARHGDIB|397	5149.6107	ARHGDIB|397	3115.2492
ARHGDIG|398	6.6741	lowly_expressed	lowly_expressed
ARHGEF10L|55160	1011.6796	ARHGEF10L|55160	1256.7276
ARHGEF10|9639	768.0756	ARHGEF10|9639	1046.8945
ARHGEF11|9826	1877.0857	ARHGEF11|9826	1377.0864
ARHGEF12|23365	6483.3148	ARHGEF12|23365	5723.1747
ARHGEF15|22899	395.9956	ARHGEF15|22899	574.9972
ARHGEF16|27237	331.4794	ARHGEF16|27237	439.6503
ARHGEF17|9828	1666.8521	ARHGEF17|9828	1768.139
ARHGEF18|23370	1168.5206	ARHGEF18|23370	979.2211
ARHGEF19|128272	491.1012	ARHGEF19|128272	394.686
ARHGEF1|9138	1444.3826	ARHGEF1|9138	1651.8678
ARHGEF2|9181	2298.6652	ARHGEF2|9181	1773.135
lowly_expressed	lowly_expressed	ARHGEF33|100271715	12.263
ARHGEF35|445328	501.6685	ARHGEF35|445328	901.1014
ARHGEF37|389337	240.8231	ARHGEF37|389337	2371.2956
ARHGEF38|54848	83.426	ARHGEF38|54848	107.6416
ARHGEF3|50650	625.6952	ARHGEF3|50650	1207.2215
ARHGEF4|50649	51.168	ARHGEF4|50649	109.0042
ARHGEF5|7984	535.0389	ARHGEF5|7984	708.0731
ARHGEF6|9459	764.7386	ARHGEF6|9459	1625.5252
ARHGEF7|8874	1247.4972	ARHGEF7|8874	1342.5684
ARHGEF9|23229	474.9722	ARHGEF9|23229	663.1089
ARID1A|8289	2956.6185	ARID1A|8289	3516.2939
ARID1B|57492	1614.5717	ARID1B|57492	2433.0646
ARID2|196528	760.2892	ARID2|196528	1079.5958
ARID3A|1820	77.3081	ARID3A|1820	34.9722
ARID3B|10620	112.3471	ARID3B|10620	135.8011
ARID4A|5926	573.4149	ARID4A|5926	819.3482
ARID4B|51742	1717.7419	ARID4B|51742	1583.4177
ARID5A|10865	778.0868	ARID5A|10865	2828.659
ARID5B|84159	1213.0145	ARID5B|84159	5415.2379
ARIH1|25820	1484.4271	ARIH1|25820	2086.5221
ARIH2|10425	879.3103	ARIH2|10425	1521.4034
ARL10|285598	36.7075	ARL10|285598	53.5937
ARL11|115761	60.6229	ARL11|115761	44.0559
ARL13B|200894	225.8065	ARL13B|200894	304.7576
ARL15|54622	359.2881	ARL15|54622	518.2241
ARL16|339231	329.8109	ARL16|339231	294.7655
ARL17A|51326	71.1402	ARL17A|51326	91.9496
lowly_expressed	lowly_expressed	ARL17B|641522	9.9784
ARL1|400	2852.0578	ARL1|400	2029.2949
ARL2BP|23568	1552.8365	ARL2BP|23568	1167.7075
ARL2|402	1136.8187	ARL2|402	825.7068
ARL3|403	936.5962	ARL3|403	417.8494
ARL4A|10124	230.2558	ARL4A|10124	1017.3725
ARL4C|10123	1533.3704	ARL4C|10123	2590.6665
ARL4D|379	167.9644	ARL4D|379	120.3588
ARL5A|26225	695.7731	ARL5A|26225	809.8104
ARL5B|221079	126.8076	ARL5B|221079	275.6898
ARL6IP1|23204	8180.7564	ARL6IP1|23204	3632.1108
ARL6IP4|51329	2026.6963	ARL6IP4|51329	1497.8994
ARL6IP5|10550	4719.1324	ARL6IP5|10550	4232.9965
ARL6IP6|151188	248.6096	ARL6IP6|151188	277.0523
ARL6|84100	68.9655	ARL6|84100	65.4025
ARL8A|127829	1837.0412	ARL8A|127829	1012.8307
ARL8B|55207	2778.0868	ARL8B|55207	2247.7575
lowly_expressed	lowly_expressed	ARL9|132946	9.5379
ARMC10|83787	962.9366	ARMC10|83787	623.8583
ARMC1|55156	774.1935	ARMC1|55156	629.9534
ARMC2|84071	40.0445	ARMC2|84071	51.777
ARMC3|219681	13.9043	lowly_expressed	lowly_expressed
ARMC4|55130	18.9099	ARMC4|55130	9.5379
ARMC5|79798	385.4283	ARMC5|79798	295.6739
ARMC6|93436	579.5161	ARMC6|93436	554.9858
ARMC7|79637	642.3804	ARMC7|79637	315.658
ARMC8|25852	489.9889	ARMC8|25852	690.8141
ARMC9|80210	571.1902	ARMC9|80210	276.144
ARMCX1|51309	790.3226	ARMCX1|51309	715.7943
ARMCX2|9823	1799.7775	ARMCX2|9823	753.4915
ARMCX3|51566	2168.5206	ARMCX3|51566	1701.3739
ARMCX5|64860	355.3949	ARMCX5|64860	415.5785
ARMCX6|54470	304.2269	ARMCX6|54470	266.1519
ARNT2|9915	621.2458	ARNT2|9915	663.1089
ARNTL2|56938	86.7631	ARNTL2|56938	73.5778
ARNTL|406	161.8465	ARNTL|406	292.4946
ARNT|405	1728.0311	ARNT|405	1317.5883
ARPC1A|10552	2138.4872	ARPC1A|10552	1559.3414
ARPC1B|10095	2961.0679	ARPC1B|10095	1554.5452
ARPC2|10109	4655.7286	ARPC2|10109	3086.6356
ARPC3|10094	3467.1858	ARPC3|10094	2341.3194
ARPC4|10093	3599.6218	ARPC4|10093	2635.113
ARPC5L|81873	617.9088	ARPC5L|81873	560.9175
ARPC5|10092	4376.5295	ARPC5|10092	2733.7345
ARPM1|84517	22.2469	ARPM1|84517	21.3467
ARPP19|10776	3618.465	ARPP19|10776	3739.2983
ARRB1|408	510.5673	ARRB1|408	1216.7594
ARRB2|409	743.0478	ARRB2|409	641.3081
ARRDC1|92714	990.5451	ARRDC1|92714	852.0495
ARRDC2|27106	652.9477	ARRDC2|27106	1692.7444
ARRDC3|57561	1729.1435	ARRDC3|57561	7283.2974
ARRDC4|91947	496.1068	ARRDC4|91947	796.1849
ARSA|410	928.2536	ARSA|410	1065.0619
ARSB|411	558.9544	ARSB|411	227.0921
ARSD|414	3018.3537	ARSD|414	4256.6141
ARSE|415	171.3014	ARSE|415	23.6176
ARSG|22901	394.327	ARSG|22901	249.8013
lowly_expressed	lowly_expressed	ARSH|347527	9.5379
ARSI|340075	213.0145	ARSI|340075	33.6096
ARSJ|79642	168.5206	ARSJ|79642	173.4984
ARSK|153642	160.178	ARSK|153642	148.5182
lowly_expressed	lowly_expressed	ART3|419	5.9044
lowly_expressed	lowly_expressed	ART5|116969	16.3506
ARTN|9048	107.8977	ARTN|9048	14.5339
ARV1|64801	742.4917	ARV1|64801	358.3513
ARVCF|421	313.6819	ARVCF|421	806.6311
AR|367	546.7186	AR|367	854.3204
AS3MT|57412	371.39599999999996	AS3MT|57412	176.2235
ASAH1|427	7527.2525	ASAH1|427	4702.6229
ASAH2B|653308	7.2303	ASAH2B|653308	13.1713
ASAM|79827	365.9622	ASAM|79827	471.4432
ASAP1|50807	1579.5328	ASAP1|50807	1136.3688
ASAP2|8853	649.6107	ASAP2|8853	828.4319
ASAP3|55616	699.1101	ASAP3|55616	1033.7232
ASB13|79754	1347.6085	ASB13|79754	870.6711
ASB14|142686	9.4549	ASB14|142686	15.8964
ASB16|92591	13.9043	ASB16|92591	15.038
ASB1|51665	297.3137	ASB1|51665	527.5031
ASB2|51676	12.2358	ASB2|51676	49.9603
ASB3|51130	327.5862	ASB3|51130	333.3712
ASB6|140459	727.4027	ASB6|140459	869.7082
ASB7|140460	398.2202	ASB7|140460	427.8415
ASB8|140461	759.7330000000001	ASB8|140461	722.607
ASB9|140462	16.129	ASB9|140462	31.3387
ASCC1|51008	494.9944	ASCC1|51008	351.5385
ASCC2|84164	1192.9922	ASCC2|84164	1146.3608
ASCC3|10973	1031.7019	ASCC3|10973	1192.2335
ASCL2|430	41.1568	ASCL2|430	46.3268
ASF1A|25842	348.1646	ASF1A|25842	435.5626
ASF1B|55723	182.4249	ASF1B|55723	71.7611
ASGR1|432	10.5673	ASGR1|432	11.3546
ASGR2|433	11.6796	ASGR2|433	6.8128
ASH1L|55870	3612.1691	ASH1L|55870	2940.1067
ASH2L|9070	1072.3026	ASH2L|9070	985.5797
ASL|435	528.3648	ASL|435	565.0051
ASMTL|8623	893.2147	ASMTL|8623	934.711
ASNA1|439	1537.2636	ASNA1|439	981.492
ASNSD1|54529	953.8376	ASNSD1|54529	970.1374
ASNS|440	352.0578	ASNS|440	368.3434
ASPA|443	15.0167	ASPA|443	21.3467
ASPHD1|253982	86.7631	ASPHD1|253982	31.3387
ASPHD2|57168	82.8699	ASPHD2|57168	58.1356
ASPH|444	9985.3949	ASPH|444	7265.2254
ASPM|259266	234.1491	ASPM|259266	67.6734
ASPN|54829	11152.9477	ASPN|54829	522.766
ASPRV1|151516	47.931000000000004	ASPRV1|151516	84.7235
ASPSCR1|79058	482.7586	ASPSCR1|79058	309.7536
ASRGL1|80150	53.3927	ASRGL1|80150	165.7772
ASS1|445	3174.6385	ASS1|445	1346.2019
ASTE1|28990	222.5918	ASTE1|28990	186.706
lowly_expressed	lowly_expressed	ASTN1|460	74.9404
ASTN2|23245	204.6719	ASTN2|23245	440.1045
ASXL1|171023	1759.733	ASXL1|171023	1768.5932
ASXL2|55252	496.1068	ASXL2|55252	950.6075
ASXL3|80816	7.7864	ASXL3|80816	33.6096
ATAD1|84896	1192.4360000000001	ATAD1|84896	1090.042
ATAD2B|54454	351.5017	ATAD2B|54454	606.3359
ATAD2|29028	654.6162	ATAD2|29028	458.2718
ATAD3A|55210	365.406	ATAD3A|55210	495.9691
ATAD3B|83858	119.5773	ATAD3B|83858	322.4708
ATAD3C|219293	182.9811	ATAD3C|219293	138.9804
ATAD5|79915	58.3982	ATAD5|79915	72.6695
ATE1|11101	154.0601	ATE1|11101	324.2875
