gene_id	TCGA-BH-A0E1-01A-11R-A056-07	gene_id	TCGA-BH-A0E1-11A-13R-A089-07
WDR13|64743	983.0918	WDR13|64743	1440.9603
WDR17|116966	36.8214	WDR17|116966	43.6061
WDR18|57418	518.2711	WDR18|57418	538.4615
WDR19|57728	535.2961	WDR19|57728	668.7898
WDR1|9948	6722.8754	WDR1|9948	7163.1553
WDR20|91833	475.5108	WDR20|91833	541.4013
WDR24|84219	258.5417	WDR24|84219	339.5394
WDR25|79446	200.736	WDR25|79446	260.1666
WDR26|80232	4575.7521	WDR26|80232	2629.5933
WDR27|253769	27.715	WDR27|253769	185.6933
WDR31|114987	94.2311	WDR31|114987	94.5615
WDR33|55339	1369.5186	WDR33|55339	1445.8599
WDR34|89891	2252.8363	WDR34|89891	1055.365
WDR35|57539	542.0269	WDR35|57539	836.8447
WDR36|134430	472.3434	WDR36|134430	952.9642
WDR37|22884	355.1484	WDR37|22884	658.9907
WDR3|10885	876.9829	WDR3|10885	1586.4772
WDR41|55255	468.78	WDR41|55255	496.3253
WDR43|23160	1011.2028	WDR43|23160	1829.4953
WDR44|54521	362.671	WDR44|54521	355.218
WDR45L|56270	1559.1686	WDR45L|56270	2766.781
WDR45|11152	868.6684	WDR45|11152	1002.5429
WDR46|9277	828.6795	WDR46|9277	1135.2278
WDR47|22911	373.3611	WDR47|22911	442.9201
WDR48|57599	995.7616	WDR48|57599	1595.7864
WDR4|10785	81.9573	WDR4|10785	220.9701
WDR52|55779	134.22	WDR52|55779	171.4846
WDR53|348793	137.7833	WDR53|348793	125.9187
WDR54|84058	271.6073	WDR54|84058	131.3082
WDR55|54853	505.154	WDR55|54853	401.852
WDR59|79726	249.0394	WDR59|79726	975.0122
WDR5B|54554	213.0098	WDR5B|54554	334.6399
WDR5|11091	930.8292	WDR5|11091	944.145
WDR60|55112	372.1733	WDR60|55112	401.2739
WDR61|80349	1223.4208	WDR61|80349	998.0402
WDR62|284403	374.153	WDR62|284403	17.6384
WDR63|126820	17.0249	WDR63|126820	12.2489
WDR65|149465	24.1517	WDR65|149465	7.3003
WDR66|144406	202.3197	WDR66|144406	33.806999999999995
WDR67|93594	211.4261	WDR67|93594	75.9432
WDR6|11180	3616.9228	WDR6|11180	5303.7825
WDR70|55100	363.8588	WDR70|55100	700.6369
WDR72|256764	1058.7143	WDR72|256764	24.4978
WDR73|84942	249.4116	WDR73|84942	358.1529
WDR74|54663	523.4182	WDR74|54663	1090.1519
WDR75|84128	1309.3374	WDR75|84128	886.3302
WDR76|79968	454.5266	WDR76|79968	130.3283
WDR77|79084	566.9704	WDR77|79084	515.9236
WDR78|79819	173.8129	WDR78|79819	152.3763
WDR7|23335	536.8798	WDR7|23335	567.8589
WDR81|124997	693.6677	WDR81|124997	1208.2313
WDR82|80335	2878.8002	WDR82|80335	3993.1406
WDR83|84292	198.0279	WDR83|84292	201.8618
WDR85|92715	184.8989	WDR85|92715	323.8609
WDR86|349136	22.171999999999997	WDR86|349136	213.2533
WDR89|112840	317.5351	WDR89|112840	451.2494
WDR8|49856	331.7886	WDR8|49856	297.4032
WDR90|197335	612.8982	WDR90|197335	406.6634
WDR91|29062	305.2613	WDR91|29062	511.514
WDR92|116143	213.0098	WDR92|116143	250.3675
WDR93|56964	25.3395	WDR93|56964	25.4777
WDSUB1|151525	276.7544	WDSUB1|151525	326.8006
WDTC1|23038	2176.422	WDTC1|23038	2651.1514
WDYHV1|55093	388.0105	WDYHV1|55093	262.6164
WEE1|7465	973.1936	WEE1|7465	2258.6967
WFDC1|58189	41.1766	WFDC1|58189	9.3092
WFDC2|10406	1869.9729	WFDC2|10406	918.1774
WFIKKN1|117166	5.542999999999999	WFIKKN1|117166	6.8594
WFS1|7466	2197.8022	WFS1|7466	1087.7021
WHAMML1|339005	47.1156	WHAMML1|339005	61.2445
WHAMML2|440253	19.7965	WHAMML2|440253	27.4375
WHAMM|123720	318.327	WHAMM|123720	493.8756
WHSC1L1|54904	1651.816	WHSC1L1|54904	1182.2636
WHSC1|7468	2427.0451	WHSC1|7468	829.0054
WHSC2|7469	610.9185	WHSC2|7469	938.2656
WIBG|84305	713.4642	WIBG|84305	475.7472
WIF1|11197	68.4957	WIF1|11197	811.367
WIPF1|7456	657.6382	WIPF1|7456	570.3087
WIPF2|147179	1341.8036	WIPF2|147179	1196.9623
WIPF3|644150	13.4616	WIPF3|644150	22.048000000000002
WIPI1|55062	704.7537	WIPI1|55062	595.2964
WIPI2|26100	1361.6	WIPI2|26100	1832.4351
WISP1|8840	295.3631	WISP1|8840	8.3293
WISP2|8839	154.0164	WISP2|8839	115.1396
WISP3|8838	11.4819	WISP3|8838	34.7869
WIZ|58525	1055.5469	WIZ|58525	1349.8285
WLS|79971	2295.5927	WLS|79971	3297.3934
WNK1|65125	5309.8046	WNK1|65125	3741.3033
WNK2|65268	803.1817	WNK2|65268	2349.2749
WNK3|65267	7.1267	WNK3|65267	28.4174
WNK4|65266	17.6584	WNK4|65266	157.511
lowly_expressed	lowly_expressed	WNT10A|80326	22.538
WNT11|7481	661.2015	WNT11|7481	102.4008
WNT2B|7482	5.9389	lowly_expressed	lowly_expressed
WNT2|7472	203.5075	WNT2|7472	60.2646
WNT3|7473	13.0657	WNT3|7473	30.3773
WNT4|54361	353.1687	WNT4|54361	228.3195
WNT5A|7474	445.8161	WNT5A|7474	152.8662
WNT5B|81029	47.5115	WNT5B|81029	380.6957
lowly_expressed	lowly_expressed	WNT6|7475	58.7947
WNT7B|7477	64.9324	WNT7B|7477	89.6619
WNT9A|7483	22.568	WNT9A|7483	10.779000000000002
WRAP53|55135	218.5528	WRAP53|55135	209.2112
WRB|7485	504.4136	WRB|7485	486.5262
WRNIP1|56897	1227.3801	WRNIP1|56897	1134.7379
WRN|7486	386.8227	WRN|7486	530.6222
WSB1|26118	595.4773	WSB1|26118	889.7599
WSB2|55884	2160.9808	WSB2|55884	798.1382
WSCD1|23302	48.3033	WSCD1|23302	78.3929
lowly_expressed	lowly_expressed	WSCD2|9671	89.6619
WTAP|9589	1518.3879	WTAP|9589	2091.1318
WTIP|126374	85.5207	WTIP|126374	164.1352
WWC1|23286	1158.8844	WWC1|23286	2711.4159999999997
WWC2|80014	210.6343	WWC2|80014	678.0989999999999
WWC3|55841	1297.0636	WWC3|55841	1168.5448
WWOX|51741	217.761	WWOX|51741	290.0539
WWP1|11059	4262.9682	WWP1|11059	1553.1602
WWP2|11060	667.5364	WWP2|11060	1527.1926
WWTR1|25937	399.8052	WWTR1|25937	792.5135
XAB2|56949	1130.7734	XAB2|56949	1776.5801
XAF1|54739	248.6434	XAF1|54739	332.1901
XBP1|7494	84040.2977	XBP1|7494	24811.8569
lowly_expressed	lowly_expressed	XCL1|6375	10.779000000000002
XCL2|6846	5.9389	XCL2|6846	6.8594
XDH|7498	41.1766	XDH|7498	533.562
XG|7499	33.654	XG|7499	15.6786
XIAP|331	1318.4438	XIAP|331	1329.7403
XIRP2|129446	5.1471	lowly_expressed	lowly_expressed
XIST|7503	2341.5244	XIST|7503	6038.4419
XKR5|389610	9.8982	XKR5|389610	5.3895
XKR6|286046	9.1064	XKR6|286046	9.3092
XKR8|55113	252.2068	XKR8|55113	189.6129
lowly_expressed	lowly_expressed	XKR9|389668	13.2288
XKRX|402415	14.2534	XKRX|402415	7.3493
XK|7504	19.4005	XK|7504	79.3729
XPA|7507	456.1103	XPA|7507	322.8809
XPC|7508	1303.0025	XPC|7508	1875.0612
XPNPEP1|7511	725.738	XPNPEP1|7511	1120.0392
XPNPEP2|7512	7.9186	XPNPEP2|7512	11.7589
XPNPEP3|63929	148.8456	XPNPEP3|63929	141.1955
XPO1|7514	3706.2919	XPO1|7514	2872.1215
XPO4|64328	511.1444	XPO4|64328	702.1068
XPO5|57510	1048.0242	XPO5|57510	1163.6453
XPO6|23214	1757.925	XPO6|23214	1477.707
XPO7|23039	2334.7937	XPO7|23039	1904.9486
XPOT|11260	2119.8042	XPOT|11260	1177.364
XPR1|9213	1589.2592	XPR1|9213	959.8236
XRCC1|7515	1260.2422	XRCC1|7515	1023.5179
XRCC2|7516	34.8418	XRCC2|7516	23.5179
XRCC3|7517	303.2817	XRCC3|7517	248.8976
XRCC4|7518	79.1858	XRCC4|7518	101.9108
XRCC5|7520	9858.6335	XRCC5|7520	9365.0171
XRCC6BP1|91419	116.7991	XRCC6BP1|91419	106.8104
XRCC6|2547	8908.4038	XRCC6|2547	7452.7193
XRN1|54464	616.0656	XRN1|54464	825.5757
XRN2|22803	1647.8567	XRN2|22803	2589.9069
XRRA1|143570	464.5277	XRRA1|143570	379.9118
XYLB|9942	154.8083	XYLB|9942	142.5772
XYLT1|64131	229.2429	XYLT1|64131	785.3993
XYLT2|64132	745.9303	XYLT2|64132	840.7643
YAF2|10138	258.9376	YAF2|10138	251.8373
YAP1|10413	1805.4365	YAP1|10413	4156.2959
YARS2|51067	304.0735	YARS2|51067	402.7438
YARS|8565	1865.2218	YARS|8565	1536.0118
YBX1|4904	5253.9786	YBX1|4904	8281.7246
YBX2|51087	76.4143	YBX2|51087	41.6463
YDJC|150223	286.2567	YDJC|150223	301.3229
YEATS2|55689	628.3355	YEATS2|55689	1007.8099
YEATS4|8089	435.126	YEATS4|8089	411.07300000000004
YES1|7525	1184.2238	YES1|7525	1759.9216
YIF1A|10897	1236.0905	YIF1A|10897	863.3023
YIF1B|90522	629.0046	YIF1B|90522	334.3263
YIPF1|54432	1340.6158	YIPF1|54432	855.953
YIPF2|78992	2012.5074	YIPF2|78992	1119.5492
YIPF3|25844	4303.3529	YIPF3|25844	2643.8021
YIPF4|84272	728.5095	YIPF4|84272	483.5865
YIPF5|81555	1032.583	YIPF5|81555	1205.2915
YIPF6|286451	515.1037	YIPF6|286451	294.9535
YJEFN3|374887	9.8982	YJEFN3|374887	13.2288
YKT6|10652	1804.2487	YKT6|10652	1650.6614
YLPM1|56252	1902.4391	YLPM1|56252	2425.2817
YME1L1|10730	3638.9840000000004	YME1L1|10730	3558.5497
YOD1|55432	251.8109	YOD1|55432	162.1754
YPEL1|29799	194.31799999999998	YPEL1|29799	220.53900000000002
YPEL2|388403	857.9783	YPEL2|388403	453.2092
YPEL3|83719	639.8214	YPEL3|83719	1180.3038
lowly_expressed	lowly_expressed	YPEL4|219539	35.7668
YPEL5|51646	1803.4569	YPEL5|51646	2279.2749
YRDC|79693	393.4466	YRDC|79693	450.147
YTHDC1|91746	1846.2172	YTHDC1|91746	2584.0274
YTHDC2|64848	930.0374	YTHDC2|64848	795.6884
YTHDF1|54915	1201.6447	YTHDF1|54915	1252.3273
YTHDF2|51441	2615.9033	YTHDF2|51441	2805.4875
YTHDF3|253943	1489.881	YTHDF3|253943	1868.2019
YWHAB|7529	8338.2659	YWHAB|7529	5531.6022
YWHAE|7531	16382.7525	YWHAE|7531	12697.6972
YWHAG|7532	3576.0312	YWHAG|7532	3151.3964
YWHAH|7533	4067.3792	YWHAH|7533	1886.8202
YWHAQ|10971	6929.9463	YWHAQ|10971	7798.6281
YWHAZ|7534	15193.3816	YWHAZ|7534	11709.4561
YY1AP1|55249	3302.0483	YY1AP1|55249	2284.1744
YY1|7528	1244.8010000000002	YY1|7528	1325.3307
YY2|404281	23.5182	YY2|404281	33.6012
ZADH2|284273	908.6572	ZADH2|284273	1215.0906
ZAK|51776	2850.6575	ZAK|51776	2421.8128
ZAP70|7535	9.8982	ZAP70|7535	37.7266
ZBED1|9189	1584.1122	ZBED1|9189	1740.3234
ZBED3|84327	19.4005	ZBED3|84327	66.634
ZBED4|9889	747.5141	ZBED4|9889	666.34
ZBED5|58486	656.8463	ZBED5|58486	842.7242
ZBP1|81030	5.542999999999999	ZBP1|81030	16.6585
ZBTB10|65986	542.0269	ZBTB10|65986	641.8422
ZBTB11|27107	594.8517	ZBTB11|27107	771.5287
ZBTB12|221527	159.5277	ZBTB12|221527	132.2881
ZBTB16|7704	121.5502	ZBTB16|7704	1833.415
ZBTB17|7709	407.0151	ZBTB17|7709	442.9201
ZBTB1|22890	575.9501	ZBTB1|22890	757.3444
ZBTB20|26137	12.2738	ZBTB20|26137	9.7991
ZBTB22|9278	494.1195	lowly_expressed	lowly_expressed
ZBTB24|9841	311.9921	ZBTB24|9841	423.8119
ZBTB25|7597	67.7672	ZBTB25|7597	71.3229
ZBTB26|57684	62.5568	ZBTB26|57684	131.7981
ZBTB2|57621	520.2508	ZBTB2|57621	490.4459
ZBTB33|10009	785.1273	ZBTB33|10009	1574.2283
ZBTB34|403341	254.9783	ZBTB34|403341	262.1264
ZBTB37|84614	39.9888	ZBTB37|84614	17.1485
ZBTB38|253461	1592.0307	ZBTB38|253461	2418.4223
ZBTB39|9880	153.1889	ZBTB39|9880	265.0661
ZBTB3|79842	61.7649	ZBTB3|79842	61.7344
ZBTB40|9923	717.4235	ZBTB40|9923	792.2587
ZBTB41|360023	1542.9355	ZBTB41|360023	631.5532
ZBTB42|100128927	812.4464	ZBTB42|100128927	566.879
ZBTB43|23099	388.8023	ZBTB43|23099	511.514
ZBTB44|29068	1702.8909	ZBTB44|29068	1815.2866
ZBTB45|84878	288.2364	ZBTB45|84878	407.1534
ZBTB46|140685	169.8536	ZBTB46|140685	154.8261
ZBTB47|92999	389.1983	ZBTB47|92999	379.7158
ZBTB48|3104	265.6684	ZBTB48|3104	403.2337
ZBTB49|166793	78.7899	ZBTB49|166793	237.6286
ZBTB4|57659	3272.3537	ZBTB4|57659	4128.8584
ZBTB5|9925	352.7728	ZBTB5|9925	627.6335
ZBTB6|10773	244.6842	ZBTB6|10773	354.2381
ZBTB7A|51341	1038.9178	ZBTB7A|51341	629.1034
ZBTB7B|51043	2864.9427	ZBTB7B|51043	2283.1945
ZBTB7C|201501	160.3513	ZBTB7C|201501	849.0936
ZBTB8A|653121	336.5397	ZBTB8A|653121	328.2705
lowly_expressed	lowly_expressed	ZBTB8B|728116	8.8192
ZBTB8OS|339487	159.1635	ZBTB8OS|339487	133.268
ZBTB9|221504	272.7951	ZBTB9|221504	369.4268
ZC3H10|84872	257.7498	ZC3H10|84872	279.2749
ZC3H11A|9877	5392.9497	ZC3H11A|9877	3360.6075
ZC3H12A|80149	41.5726	ZC3H12A|80149	177.364
ZC3H12B|340554	9.1064	ZC3H12B|340554	55.855
ZC3H12C|85463	77.998	ZC3H12C|85463	188.1431
ZC3H12D|340152	7.9186	lowly_expressed	lowly_expressed
ZC3H13|23091	2015.6748	ZC3H13|23091	2365.0171
ZC3H14|79882	1630.0399	ZC3H14|79882	1503.1847
ZC3H15|55854	1508.0938	ZC3H15|55854	1531.6022
ZC3H18|124245	571.7216	ZC3H18|124245	959.8236
ZC3H3|23144	650.5114	ZC3H3|23144	482.1166
ZC3H4|23211	930.4333	ZC3H4|23211	1146.0069
ZC3H6|376940	437.8975	ZC3H6|376940	399.3141
ZC3H7A|29066	897.1752	ZC3H7A|29066	1262.6164
ZC3H7B|23264	2494.749	ZC3H7B|23264	3132.778
ZC3H8|84524	123.9258	ZC3H8|84524	221.95
ZC3HAV1L|92092	32.0703	ZC3HAV1L|92092	24.4978
ZC3HAV1|56829	1302.6066	ZC3HAV1|56829	1297.4032
ZC3HC1|51530	258.5417	ZC3HC1|51530	353.7482
ZC4H2|55906	110.0683	ZC4H2|55906	200.392
ZCCHC10|54819	327.8293	ZCCHC10|54819	245.4679
ZCCHC11|23318	140.9507	ZCCHC11|23318	801.0779
lowly_expressed	lowly_expressed	ZCCHC12|170261	19.1083
ZCCHC14|23174	548.3617	ZCCHC14|23174	1163.1553
ZCCHC17|51538	686.1451	ZCCHC17|51538	929.9363
lowly_expressed	lowly_expressed	ZCCHC18|644353	7.8393
ZCCHC24|219654	508.7688	ZCCHC24|219654	441.4503
ZCCHC2|54877	414.1418	ZCCHC2|54877	500.245
ZCCHC3|85364	290.6119	ZCCHC3|85364	590.3969
ZCCHC4|29063	122.3421	ZCCHC4|29063	231.2592
lowly_expressed	lowly_expressed	ZCCHC5|203430	7.8393
ZCCHC6|79670	923.7025	ZCCHC6|79670	1186.1832
ZCCHC7|84186	625.5679	ZCCHC7|84186	694.7575
ZCCHC8|55596	581.2239	ZCCHC8|55596	585.4973
ZCCHC9|84240	201.132	ZCCHC9|84240	290.5439
ZCRB1|85437	958.9402	ZCRB1|85437	984.3214
ZCWPW1|55063	74.0387	ZCWPW1|55063	216.5605
ZCWPW2|152098	23.7557	ZCWPW2|152098	48.9956
ZDBF2|57683	374.153	ZDBF2|57683	195.4924
ZDHHC11|79844	45.9278	ZDHHC11|79844	63.6943
ZDHHC12|84885	840.5574	ZDHHC12|84885	410.583
ZDHHC13|54503	427.6034	ZDHHC13|54503	306.7124
ZDHHC14|79683	104.5253	ZDHHC14|79683	162.6654
ZDHHC15|158866	51.0748	ZDHHC15|158866	152.3763
ZDHHC16|84287	1094.3479	ZDHHC16|84287	517.8834
ZDHHC17|23390	310.4084	ZDHHC17|23390	642.3322
ZDHHC18|84243	434.7301	ZDHHC18|84243	483.0965
ZDHHC1|29800	165.4983	ZDHHC1|29800	282.7046
ZDHHC20|253832	318.7229	ZDHHC20|253832	183.2435
ZDHHC21|340481	236.7656	ZDHHC21|340481	130.8182
ZDHHC23|254887	174.6047	ZDHHC23|254887	109.2602
ZDHHC24|254359	414.9337	ZDHHC24|254359	183.7335
ZDHHC2|51201	389.9901	ZDHHC2|51201	198.4321
ZDHHC3|51304	1226.9841	ZDHHC3|51304	1365.9971
ZDHHC4|55146	861.9376	ZDHHC4|55146	1092.6017
ZDHHC5|25921	2751.3109999999997	ZDHHC5|25921	2549.7305
ZDHHC6|64429	808.9543	ZDHHC6|64429	696.3694
ZDHHC7|55625	715.0479	ZDHHC7|55625	1189.6129
ZDHHC8P1|150244	12.2738	ZDHHC8P1|150244	117.5894
ZDHHC8|29801	396.7209	ZDHHC8|29801	620.2842
ZDHHC9|51114	1633.2074	ZDHHC9|51114	1259.1867
ZEB1|6935	545.5902	ZEB1|6935	287.0456
ZEB2|9839	417.7052	ZEB2|9839	273.8854
ZER1|10444	1537.7885	ZER1|10444	2207.7413
ZFAND1|79752	581.2239	ZFAND1|79752	842.2342
ZFAND2A|90637	111.652	ZFAND2A|90637	217.5404
ZFAND2B|130617	357.12800000000004	ZFAND2B|130617	402.2538
ZFAND3|60685	1765.0517	ZFAND3|60685	1515.4336
ZFAND5|7763	2665.3944	ZFAND5|7763	10177.854
ZFAND6|54469	1006.0557	ZFAND6|54469	1018.6183
ZFAT|57623	303.6776	ZFAT|57623	349.17199999999997
ZFC3H1|196441	449.7754	ZFC3H1|196441	604.6056
ZFHX3|463	362.671	ZFHX3|463	625.6149
ZFHX4|79776	147.2856	ZFHX4|79776	125.9187
ZFP106|64397	1805.8324	ZFP106|64397	2177.364
ZFP112|7771	127.8851	ZFP112|7771	179.3239
ZFP14|57677	228.4511	ZFP14|57677	307.2024
ZFP161|7541	354.3565	ZFP161|7541	391.4748
ZFP1|162239	132.6362	ZFP1|162239	256.7369
ZFP28|140612	77.998	ZFP28|140612	201.3719
ZFP2|80108	49.8871	ZFP2|80108	100.441
ZFP30|22835	231.2226	ZFP30|22835	136.6977
ZFP36L1|677	3783.4981	ZFP36L1|677	6683.9784
ZFP36L2|678	3875.3536	ZFP36L2|678	9358.1578
ZFP36|7538	2046.5573	ZFP36|7538	8892.6997
ZFP37|7539	41.5726	ZFP37|7539	121.999
ZFP3|124961	304.0735	ZFP3|124961	336.5997
ZFP41|286128	228.0829	ZFP41|286128	273.9343
ZFP57|346171	11.8779	ZFP57|346171	121.999
ZFP62|643836	601.8122	ZFP62|643836	682.0186
ZFP64|55734	380.0919	ZFP64|55734	392.9446
ZFP82|284406	131.8444	ZFP82|284406	186.1832
ZFP90|146198	420.0807	ZFP90|146198	918.1774
ZFP91|80829	2369.1207	ZFP91|80829	2122.9789
ZFPL1|7542	560.6355	ZFPL1|7542	601.6659
ZFPM1|161882	74.0387	ZFPM1|161882	75.9432
ZFPM2|23414	69.2876	ZFPM2|23414	50.9554
ZFR|51663	1904.0228	ZFR|51663	2835.3748
ZFX|7543	1419.4057	ZFX|7543	1034.2969
ZFYVE16|9765	1044.4609	ZFYVE16|9765	1024.0078
ZFYVE19|84936	565.7826	ZFYVE19|84936	608.1186
ZFYVE1|53349	750.2856	ZFYVE1|53349	673.1994
ZFYVE20|64145	737.2199	ZFYVE20|64145	946.5948
ZFYVE21|79038	984.6756	ZFYVE21|79038	2283.1945
ZFYVE26|23503	583.5994	ZFYVE26|23503	736.8937
ZFYVE27|118813	550.7373	ZFYVE27|118813	720.2352
ZFYVE28|57732	189.65	ZFYVE28|57732	145.0269
ZFYVE9|9372	1076.927	ZFYVE9|9372	1212.1509
ZG16B|124220	1960.6407	ZG16B|124220	2085.2523
lowly_expressed	lowly_expressed	ZGLP1|100125288	8.5497
ZGPAT|84619	456.4587	ZGPAT|84619	519.6864
ZHX1|11244	954.189	ZHX1|11244	1148.878
ZHX2|22882	907.4694	ZHX2|22882	1299.3631
ZHX3|23051	666.3486	ZHX3|23051	851.0534
lowly_expressed	lowly_expressed	ZIC1|7545	6.3694
ZIK1|284307	57.4097	ZIK1|284307	145.0269
lowly_expressed	lowly_expressed	ZIM2|23619	24.2038
ZKSCAN1|7586	1113.7484	ZKSCAN1|7586	1121.5091
ZKSCAN2|342357	230.4307	ZKSCAN2|342357	233.709
ZKSCAN3|80317	66.5161	ZKSCAN3|80317	86.7222
ZKSCAN4|387032	98.1904	ZKSCAN4|387032	156.2959
ZKSCAN5|23660	331.7886	ZKSCAN5|23660	478.19699999999995
ZMAT1|84460	125.5095	ZMAT1|84460	361.5875
ZMAT2|153527	1363.1837	ZMAT2|153527	2135.2278
ZMAT3|64393	96.2108	ZMAT3|64393	172.4645
ZMAT4|79698	12.6697	lowly_expressed	lowly_expressed
ZMAT5|55954	280.6068	ZMAT5|55954	236.5654
ZMIZ1|57178	4236.8368	ZMIZ1|57178	3411.563
ZMIZ2|83637	1546.4989	ZMIZ2|83637	1683.9784
ZMPSTE24|10269	2053.6839999999997	ZMPSTE24|10269	1201.8618
ZMYM1|79830	197.9645	ZMYM1|79830	246.9378
ZMYM2|7750	1859.6788	ZMYM2|7750	1362.5674
ZMYM3|9203	827.4917	ZMYM3|9203	1082.3126
ZMYM4|9202	2109.9059	ZMYM4|9202	1898.5791
ZMYM5|9205	239.1412	ZMYM5|9205	354.2381
ZMYM6|9204	387.6462	ZMYM6|9204	367.0064
ZMYND10|51364	570.1378	ZMYND10|51364	62.7144
ZMYND11|10771	2968.2801	ZMYND11|10771	2912.2979
ZMYND12|84217	96.2108	ZMYND12|84217	77.413
ZMYND15|84225	30.0906	ZMYND15|84225	82.3126
ZMYND17|118490	80.7695	ZMYND17|118490	106.3204
ZMYND19|116225	357.5239	ZMYND19|116225	372.8564
ZMYND8|23613	1102.6624	ZMYND8|23613	1212.6409
ZNF100|163227	241.1208	ZNF100|163227	201.3719
ZNF101|94039	135.0118	ZNF101|94039	189.123
ZNF107|51427	576.4727	ZNF107|51427	642.3322
ZNF10|7556	102.9416	ZNF10|7556	286.1342
lowly_expressed	lowly_expressed	ZNF114|163071	8.3293
ZNF117|51351	1126.8062	ZNF117|51351	671.5679
ZNF121|7675	40.7807	ZNF121|7675	64.1842
ZNF124|7678	64.9324	ZNF124|7678	48.5056
ZNF12|7559	680.2061	ZNF12|7559	1080.3528
ZNF131|7690	417.7052	ZNF131|7690	821.6561
ZNF132|7691	54.6382	ZNF132|7691	166.0951
ZNF133|7692	115.2154	ZNF133|7692	508.0843
ZNF134|7693	346.3706	ZNF134|7693	469.0544
ZNF135|7694	139.763	ZNF135|7694	246.4478
ZNF136|7695	221.7203	ZNF136|7695	378.246
ZNF137|7696	48.6993	ZNF137|7696	84.2724
ZNF138|7697	293.7794	ZNF138|7697	332.1901
ZNF140|7699	320.7025	ZNF140|7699	746.6928
ZNF141|7700	85.5207	ZNF141|7700	100.441
ZNF142|7701	527.6071	ZNF142|7701	566.8594
ZNF143|7702	423.2482	ZNF143|7702	463.4983
ZNF146|7705	2430.2086	ZNF146|7705	3152.3763
ZNF148|7707	1097.5153	ZNF148|7707	1363.0573
ZNF14|7561	266.4603	ZNF14|7561	402.7438
ZNF154|7710	24.9435	ZNF154|7710	75.9432
ZNF155|7711	160.1295	ZNF155|7711	213.6208
ZNF160|90338	458.4858	ZNF160|90338	676.6291
ZNF165|7718	221.8866	ZNF165|7718	111.5287
ZNF167|55888	26.1313	ZNF167|55888	94.0715
ZNF169|169841	58.9934	ZNF169|169841	83.7825
ZNF16|7564	256.1661	ZNF16|7564	454.6791
ZNF174|7727	351.1891	ZNF174|7727	271.9255
ZNF175|7728	99.3782	ZNF175|7728	206.7614
ZNF177|7730	20.9842	ZNF177|7730	75.1543
ZNF17|7565	108.8805	ZNF17|7565	224.8898
ZNF180|7733	185.6907	ZNF180|7733	352.7683
ZNF181|339318	230.4307	ZNF181|339318	309.6521
ZNF182|7569	220.1009	ZNF182|7569	172.3567
ZNF184|7738	306.845	ZNF184|7738	302.3028
ZNF185|7739	1493.4444	ZNF185|7739	1303.7727
ZNF187|7741	281.9015	ZNF187|7741	462.5184
ZNF189|7743	701.1904	ZNF189|7743	913.2778
ZNF18|7566	393.1576	ZNF18|7566	159.2357
ZNF192|7745	353.1687	ZNF192|7745	554.6301
ZNF193|7746	140.9507	ZNF193|7746	226.8496
ZNF195|7748	374.9448	ZNF195|7748	555.12
ZNF197|10168	538.0676	ZNF197|10168	562.9593
ZNF19|7567	53.6326	ZNF19|7567	159.0348
ZNF200|7752	189.2541	ZNF200|7752	222.44
ZNF202|7753	187.2744	ZNF202|7753	521.803
ZNF204P|7754	217.3651	ZNF204P|7754	520.3332
ZNF205|7755	264.7736	ZNF205|7755	319.1132
ZNF207|7756	3139.7174	ZNF207|7756	2618.3244
ZNF208|7757	10.6901	ZNF208|7757	64.6742
ZNF20|7568	170.0278	ZNF20|7568	179.1524
ZNF211|10520	224.1632	ZNF211|10520	344.7624
ZNF212|7988	258.1457	ZNF212|7988	446.3498
ZNF213|7760	487.7846	ZNF213|7760	547.2807
ZNF214|7761	77.2062	ZNF214|7761	59.2847
ZNF215|7762	35.2377	ZNF215|7762	16.1685
ZNF217|7764	3606.5178	ZNF217|7764	2308.6722
ZNF219|51222	542.0269	ZNF219|51222	1199.902
ZNF221|7638	17.0249	ZNF221|7638	24.0078
ZNF222|7673	83.541	ZNF222|7673	71.4356
ZNF223|7766	92.2515	ZNF223|7766	100.7937
ZNF224|7767	170.6098	ZNF224|7767	248.2117
ZNF225|7768	68.4957	ZNF225|7768	109.2602
ZNF226|7769	309.2206	ZNF226|7769	375.3062
ZNF227|7770	308.8207	ZNF227|7770	446.7957
ZNF229|7772	29.2988	ZNF229|7772	244.97799999999998
ZNF22|7570	537.8380000000001	ZNF22|7570	1339.951
ZNF230|7773	115.6113	ZNF230|7773	143.0671
ZNF232|7775	227.2633	ZNF232|7775	252.8172
ZNF233|353355	20.1924	ZNF233|353355	36.2567
ZNF234|10780	141.7426	ZNF234|10780	220.9701
ZNF235|9310	49.0992	ZNF235|9310	102.9348
ZNF236|7776	237.9534	ZNF236|7776	259.6766
ZNF238|10472	2325.2914	ZNF238|10472	336.5997
ZNF239|8187	187.2744	ZNF239|8187	213.6208
ZNF23|7571	102.7594	ZNF23|7571	327.0015
ZNF248|57209	226.0755	ZNF248|57209	379.7158
ZNF24|7572	2825.7457	ZNF24|7572	2878.0009999999997
ZNF250|58500	254.6734	ZNF250|58500	339.0495
ZNF251|90987	278.7341	ZNF251|90987	377.26599999999996
ZNF252|286101	682.1858	ZNF252|286101	635.9628
ZNF253|56242	333.7682	ZNF253|56242	310.632
ZNF254|9534	372.7395	ZNF254|9534	383.6061
ZNF256|10172	111.2561	ZNF256|10172	226.3596
