gene_id	TCGA-BH-A18V-06A-11R-A213-07	gene_id	TCGA-BH-A18V-11A-52R-A12D-07
USP35|57558	220.0948	USP35|57558	95.9037
USP36|57602	1300.8243	USP36|57602	1455.1913
USP37|57695	888.5095	USP37|57695	221.6549
USP38|84640	612.3747	USP38|84640	360.1281
USP39|10713	1976.2077	USP39|10713	1013.8388
USP3|9960	317.7496	USP3|9960	320.4601
USP40|55230	1489.8504	USP40|55230	1097.9991
USP42|84132	530.2021	USP42|84132	320.0051
USP43|124739	118.4679	USP43|124739	141.8983
USP44|84101	8.7109	USP44|84101	7.8289
USP45|85015	105.1113	USP45|85015	106.6684
USP46|64854	445.1258	USP46|64854	304.8367
USP47|55031	1125.4453	USP47|55031	1541.7982
USP48|84196	972.1339	USP48|84196	1286.8706
USP49|25862	38.9086	lowly_expressed	lowly_expressed
USP4|7375	1228.2337	USP4|7375	1552.0736
USP51|158880	77.5268	lowly_expressed	lowly_expressed
USP53|54532	311.2687	USP53|54532	541.66
USP54|159195	283.1035	USP54|159195	652.7321
USP5|8078	2863.8461	USP5|8078	1585.3463
USP6NL|9712	1136.7695	USP6NL|9712	303.3687
USP6|9098	55.4593	USP6|9098	45.5053
USP7|7874	3787.4894	USP7|7874	2640.2866
USP8|9101	1373.1304	USP8|9101	671.1104
USP9X|8239	4375.4737	USP9X|8239	2116.2416
USPL1|10208	693.3858	USPL1|10208	475.6039
UST|10090	209.9321	UST|10090	210.8902
UTP11L|51118	737.2306	UTP11L|51118	634.1385
UTP14A|10813	657.3809	UTP14A|10813	654.6893
UTP14C|9724	1251.7531	UTP14C|9724	417.3767
UTP15|84135	192.5104	UTP15|84135	194.2539
UTP18|51096	924.8048	UTP18|51096	777.0154
UTP20|27340	423.639	lowly_expressed	lowly_expressed
UTP23|84294	840.5997	UTP23|84294	270.096
UTP3|57050	782.2368	UTP3|57050	1069.6195
UTP6|55813	665.8014	UTP6|55813	1006.9885
UTRN|7402	2010.7608	UTRN|7402	1539.8410000000001
lowly_expressed	lowly_expressed	UTS2D|257313	5.8717
UTS2|10911	42.0822	lowly_expressed	lowly_expressed
UVRAG|7405	1135.0273	UVRAG|7405	714.8738
UXS1|80146	633.8615	UXS1|80146	624.8417
UXT|8409	932.784	UXT|8409	2030.5791
VAC14|55697	1464.0081	VAC14|55697	1138.1221
VAMP1|6843	371.4144	VAMP1|6843	313.6392
VAMP2|6844	1517.1445	VAMP2|6844	5085.3408
VAMP3|9341	1700.3632	VAMP3|9341	2327.1318
VAMP4|8674	331.5941	VAMP4|8674	476.0932
VAMP5|10791	829.2755	VAMP5|10791	822.0314
VAMP7|6845	1984.3378	VAMP7|6845	648.3284
VAMP8|8673	4398.4123	VAMP8|8673	3604.7056
VANGL1|81839	768.8801	VANGL1|81839	312.1762
VANGL2|57216	1519.4674	VANGL2|57216	814.2026
VAPA|9218	1873.7097	VAPA|9218	3827.3392
VAPB|9217	1020.9148	VAPB|9217	1068.1515
VARS2|57176	1117.1439	VARS2|57176	640.7246
VARS|7407	2975.3453	VARS|7407	1473.2956
VASH1|22846	1656.9598	VASH1|22846	525.4689
VASH2|79805	152.15	VASH2|79805	56.27
VASN|114990	351.3387	VASN|114990	676.2187
VASP|7408	3603.1092	VASP|7408	2220.4634
VAT1L|57687	5.5169	VAT1L|57687	54.3128
VAT1|10493	2455.5963	VAT1|10493	7372.839
VAV1|7409	629.5061	VAV1|7409	176.1496
VAV2|7410	1527.5975	VAV2|7410	547.0423
VAV3|10451	2091.772	VAV3|10451	1285.892
VAX2|25806	54.5882	VAX2|25806	58.2272
VBP1|7411	1412.0332	VBP1|7411	579.3364
VCAM1|7412	1131.8333	VCAM1|7412	255.9062
VCAN|1462	2545.3183	VCAN|1462	1559.4132
VCL|7414	2726.7949	VCL|7414	2333.0035
VCPIP1|80124	921.6108	VCPIP1|80124	257.8634
VCP|7415	8909.4853	VCP|7415	5409.7496
VDAC1|7416	2973.6031	VDAC1|7416	2721.0219
VDAC2|7417	933.5157	VDAC2|7417	1577.0281
VDAC3|7419	1018.5919	VDAC3|7419	1654.8275
VDR|7421	750.0065	VDR|7421	759.8898
VEGFA|7422	5653.6497	VEGFA|7422	1275.1273
VEGFB|7423	1760.7587	VEGFB|7423	3003.8398
VEGFC|7424	95.5293	VEGFC|7424	345.4489
VENTX|27287	21.7772	VENTX|27287	70.4598
VEPH1|79674	70.2677	VEPH1|79674	44.5267
VEZF1|7716	748.8451	VEZF1|7716	1625.9586
VEZT|55591	831.8888	VEZT|55591	904.2346
VGLL1|51442	216.6105	VGLL1|51442	149.2378
VGLL3|389136	110.0474	VGLL3|389136	315.6013
VGLL4|9686	1248.0219	VGLL4|9686	2811.1077
VHL|7428	773.5259	VHL|7428	269.1174
VILL|50853	135.8897	VILL|50853	297.9864
VIM|7431	13640.3918	VIM|7431	50012.2057
VIPAR|63894	671.8989999999999	VIPAR|63894	482.4542
VIPR1|7433	42.6833	VIPR1|7433	971.2693
VIPR2|7434	14.552999999999999	VIPR2|7434	81.4007
lowly_expressed	lowly_expressed	VIP|7432	11.254000000000001
VIT|5212	5.8073	VIT|5212	303.3687
VKORC1L1|154807	1244.7844	VKORC1L1|154807	1166.991
VKORC1|79001	2123.9355	VKORC1|79001	2003.8386
VLDLR|7436	623.1181	VLDLR|7436	350.8313
VMA21|203547	1570.8615	VMA21|203547	777.9939999999999
VMAC|400673	90.3028	VMAC|400673	97.3716
VMO1|284013	72.3003	VMO1|284013	55.7807
VN1R1|57191	8.7109	VN1R1|57191	9.2968
VNN1|8876	21.7772	VNN1|8876	43.5481
VNN2|8875	93.7871	VNN2|8875	24.9545
VOPP1|81552	2042.4104	VOPP1|81552	818.6063
VPRBP|9730	856.8629	VPRBP|9730	565.5185
VPREB3|29802	54.2978	VPREB3|29802	15.1684
VPS11|55823	657.0905	VPS11|55823	1288.8278
VPS13A|23230	585.6613	lowly_expressed	lowly_expressed
VPS13B|157680	1176.2588	lowly_expressed	lowly_expressed
VPS13C|54832	2014.8259	VPS13C|54832	514.2589
VPS13D|55187	1257.8507	VPS13D|55187	1643.0842
VPS16|64601	683.8039	VPS16|64601	1100.9349
VPS18|57617	1124.5743	VPS18|57617	997.2024
VPS24|51652	5299.1751	VPS24|51652	2511.6045
VPS25|84313	1067.3728	VPS25|84313	1356.3518
VPS26A|9559	891.7035	VPS26A|9559	1337.7583
VPS26B|112936	1371.0921	VPS26B|112936	1516.8437
VPS28|51160	2434.3998	VPS28|51160	3690.8232
VPS29|51699	700.6449	VPS29|51699	1062.7692
VPS33A|65082	521.6567	VPS33A|65082	494.3247
VPS33B|26276	354.8231	VPS33B|26276	372.3607
VPS35|55737	3746.258	VPS35|55737	2224.8672
VPS36|51028	1467.7828	VPS36|51028	1009.435
VPS37A|137492	778.5405	VPS37A|137492	409.5967
VPS37B|79720	632.7001	VPS37B|79720	1709.6296
VPS37C|55048	774.3969999999999	VPS37C|55048	826.9245
VPS37D|155382	43.5544	VPS37D|155382	133.0908
VPS39|23339	2861.8135	VPS39|23339	1806.0226
VPS41|27072	1497.3998	VPS41|27072	685.5155
VPS45|11311	942.5169	VPS45|11311	896.895
VPS4A|27183	3083.3602	VPS4A|27183	2269.8832
VPS4B|9525	1242.4615	VPS4B|9525	1264.3626
VPS52|6293	2098.7407	VPS52|6293	1565.7741
VPS53|55275	869.6359	VPS53|55275	909.6169
VPS54|51542	871.6685	VPS54|51542	419.3339
VPS72|6944	1321.4401	VPS72|6944	991.3307
VPS8|23355	744.78	VPS8|23355	413.9515
VRK1|7443	538.3322	VRK1|7443	277.4356
VRK2|7444	841.9992	VRK2|7444	373.716
VRK3|51231	511.9092	VRK3|51231	1076.9589999999998
VSIG10L|147645	55.1689	VSIG10L|147645	65.0775
VSIG10|54621	508.4249	VSIG10|54621	563.6787
VSIG1|340547	10.4531	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	VSIG2|23584	637.5637
VSIG4|11326	608.3096	VSIG4|11326	620.438
VSIG8|391123	5.2672	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	VSNL1|7447	165.8742
VSTM2L|128434	60.1051	VSTM2L|128434	25.4438
VTA1|51534	699.1931	VTA1|51534	833.7747
VTCN1|79679	1502.336	VTCN1|79679	3721.6494
VTI1A|143187	290.2871	VTI1A|143187	297.9864
VTI1B|10490	922.6358	VTI1B|10490	1790.8052
lowly_expressed	lowly_expressed	VTN|7448	22.508000000000003
VWA1|64856	2393.7491	VWA1|64856	1499.7179999999998
VWA2|340706	29.616999999999997	VWA2|340706	54.8021
VWA3B|200403	15.9699	lowly_expressed	lowly_expressed
VWA5A|4013	1272.3688	VWA5A|4013	1200.753
lowly_expressed	lowly_expressed	VWCE|220001	149.2378
VWDE|221806	324.6254	VWDE|221806	168.3207
VWF|7450	2087.4166	VWF|7450	6534.6605
WAC|51322	3028.1913	WAC|51322	2885.4281
WAPAL|23063	1249.1398	WAPAL|23063	938.4859
WARS2|10352	219.5141	WARS2|10352	362.5746
WARS|7453	31513.6311	WARS|7453	2013.4877
WASF1|8936	85.9473	WASF1|8936	204.0399
WASF2|10163	4319.1433	WASF2|10163	5431.279
WASF3|10810	657.9616	WASF3|10810	246.6094
WASH2P|375260	382.1171	WASH2P|375260	1212.9856
WASH3P|374666	355.9845	WASH3P|374666	868.5153
WASH5P|375690	174.7983	WASH5P|375690	398.7831
WASH7P|653635	1923.9424	WASH7P|653635	3247.0241
WASL|8976	1245.6554	WASL|8976	1304.4856
WAS|7454	806.0465	WAS|7454	168.3207
WBP11P1|441818	21.1965	WBP11P1|441818	6.361000000000001
WBP11|51729	3856.3054	WBP11|51729	1783.5146
WBP1|23559	1594.889	WBP1|23559	2814.8019
WBP2NL|164684	46.1676	WBP2NL|164684	10.7647
WBP2|23558	3453.8628	WBP2|23558	4996.7767
WBP4|11193	257.2612	WBP4|11193	424.2269
WBP5|51186	722.4221	WBP5|51186	1055.9189
WBSCR16|81554	2050.8309	WBSCR16|81554	1169.4376
WBSCR17|64409	6.9687	WBSCR17|64409	138.9625
WBSCR22|114049	2169.0462	WBSCR22|114049	1387.6673
WBSCR26|171022	50.8135	WBSCR26|171022	24.9545
WBSCR27|155368	122.2426	WBSCR27|155368	43.5481
WBSCR28|135886	8.4205	lowly_expressed	lowly_expressed
WDFY1|57590	2210.5303	WDFY1|57590	489.3044
WDFY2|115825	261.907	WDFY2|115825	245.1415
WDFY3|23001	924.5144	WDFY3|23001	627.7776
WDFY4|57705	1013.075	WDFY4|57705	81.2245
WDHD1|11169	384.1497	WDHD1|11169	46.9732
WDR11|55717	761.6210000000001	WDR11|55717	747.1678
WDR12|55759	394.6027	WDR12|55759	181.5319
WDR13|64743	1055.468	WDR13|64743	2578.6343
WDR17|116966	6.388	WDR17|116966	6.361000000000001
WDR18|57418	454.9982	WDR18|57418	531.3846
WDR19|57728	135.0186	WDR19|57728	806.3737
WDR1|9948	9757.344000000001	WDR1|9948	6204.38
WDR20|91833	468.3548	WDR20|91833	476.0932
WDR24|84219	591.1782	WDR24|84219	322.9409
WDR25|79446	286.8782	WDR25|79446	380.1895
WDR26|80232	3931.2189	WDR26|80232	1995.8727
WDR27|253769	127.7595	WDR27|253769	303.858
WDR31|114987	103.0787	WDR31|114987	16.6364
WDR33|55339	1614.4159	WDR33|55339	1537.8838
WDR34|89891	2913.4981	WDR34|89891	1899.4797
WDR35|57539	113.2414	WDR35|57539	416.3981
WDR36|134430	562.7227	WDR36|134430	435.4809
WDR37|22884	922.7723	WDR37|22884	454.5638
WDR3|10885	1385.6102	WDR3|10885	641.9674
WDR41|55255	875.7335	WDR41|55255	531.8739
WDR43|23160	1681.4897	WDR43|23160	518.6627
WDR44|54521	361.211	WDR44|54521	263.7351
WDR45L|56270	1533.1144	WDR45L|56270	2030.6133
WDR45|11152	689.9015	WDR45|11152	1985.108
WDR46|9277	1071.4379	WDR46|9277	1327.9722
WDR47|22911	182.9284	WDR47|22911	223.6121
WDR48|57599	644.6049	WDR48|57599	1194.3921
WDR4|10785	180.0248	WDR4|10785	138.4732
WDR52|55779	61.2665	WDR52|55779	188.8715
WDR53|348793	251.1636	WDR53|348793	252.9704
WDR54|84058	288.33	WDR54|84058	226.0586
WDR55|54853	403.5169	WDR55|54853	419.1333
WDR59|79726	1107.4429	WDR59|79726	1206.1354
WDR5B|54554	405.0558	WDR5B|54554	352.2992
WDR5|11091	1642.8715	WDR5|11091	993.7773
WDR60|55112	623.9892	WDR60|55112	375.2965
WDR61|80349	492.4549	WDR61|80349	1041.7291
WDR62|284403	499.1333	WDR62|284403	23.9759
WDR66|144406	18.8736	WDR66|144406	72.9064
WDR67|93594	305.4614	WDR67|93594	73.3957
WDR6|11180	2064.2282	WDR6|11180	5359.41
WDR70|55100	289.4915	WDR70|55100	581.783
lowly_expressed	lowly_expressed	WDR72|256764	33.2727
WDR73|84942	154.1593	WDR73|84942	405.0853
WDR74|54663	739.2631	WDR74|54663	1072.5553
WDR75|84128	1007.5581	WDR75|84128	1001.6061
WDR76|79968	594.0818	WDR76|79968	45.9946
WDR77|79084	487.8091	WDR77|79084	526.4916
WDR78|79819	23.5194	WDR78|79819	102.2646
WDR7|23335	501.1658	WDR7|23335	340.5559
WDR81|124997	1238.3964	WDR81|124997	989.3735
WDR82|80335	3259.9006	WDR82|80335	2142.1747
WDR83|84292	162.3127	WDR83|84292	282.3286
WDR85|92715	434.0921	WDR85|92715	593.5263
WDR86|349136	468.8659	WDR86|349136	409.0585
WDR87|83889	22.3579	lowly_expressed	lowly_expressed
WDR88|126248	20.3254	lowly_expressed	lowly_expressed
WDR89|112840	244.1949	WDR89|112840	292.60400000000004
WDR8|49856	708.4847	WDR8|49856	406.1227
WDR90|197335	883.283	WDR90|197335	485.39
WDR91|29062	738.9728	WDR91|29062	586.1867
WDR92|116143	232.2901	WDR92|116143	187.4036
WDR93|56964	12.776	WDR93|56964	29.8476
WDSUB1|151525	146.6331	WDSUB1|151525	309.2404
WDTC1|23038	1601.64	WDTC1|23038	2332.5142
WDYHV1|55093	309.2361	WDYHV1|55093	298.965
WEE1|7465	670.4472	WEE1|7465	2470.0087
WFDC12|128488	6.6783	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	WFDC1|58189	14.1898
WFDC2|10406	3525.8728	WFDC2|10406	1155.737
WFDC3|140686	51.9749	WFDC3|140686	14.6791
WFIKKN1|117166	13.0663	WFIKKN1|117166	16.6364
lowly_expressed	lowly_expressed	WFIKKN2|124857	11.7433
WFS1|7466	952.6796	WFS1|7466	1472.317
WHAMML1|339005	100.7558	WHAMML1|339005	95.9037
WHAMML2|440253	51.9749	WHAMML2|440253	51.8663
WHAMM|123720	250.8733	WHAMM|123720	582.7616
WHSC1L1|54904	1007.5581	WHSC1L1|54904	824.4779
WHSC1|7468	2452.9829999999997	WHSC1|7468	744.7213
WHSC2|7469	980.2641	WHSC2|7469	1061.7906
WIBG|84305	393.4413	WIBG|84305	650.2856
lowly_expressed	lowly_expressed	WIF1|11197	1392.5604
WIPF1|7456	2780.8024	WIPF1|7456	937.5073
WIPF2|147179	1774.1153	WIPF2|147179	695.7909
WIPF3|644150	112.3703	WIPF3|644150	12.2326
WIPI1|55062	305.1711	WIPI1|55062	634.1385
WIPI2|26100	1734.9164	WIPI2|26100	2427.9285
WISP1|8840	238.0973	WISP1|8840	5.8717
WISP2|8839	136.18	WISP2|8839	2293.3698
lowly_expressed	lowly_expressed	WISP3|8838	96.8823
WIT1|51352	31.3592	lowly_expressed	lowly_expressed
WIZ|58525	2833.9387	WIZ|58525	910.1062
WLS|79971	395.7642	WLS|79971	2551.2332
WNK1|65125	6436.7576	WNK1|65125	1629.8729999999998
WNK2|65268	610.9635	WNK2|65268	947.5086
WNK3|65267	9.0012	WNK3|65267	5.8717
lowly_expressed	lowly_expressed	WNK4|65266	325.5195
WNT10A|80326	105.4016	WNT10A|80326	52.8449
WNT10B|7480	8.1302	WNT10B|7480	32.7834
WNT11|7481	42.3929	WNT11|7481	347.8954
WNT2B|7482	6.0976	WNT2B|7482	28.869
WNT2|7472	57.7822	WNT2|7472	213.826
WNT3A|89780	36.2953	WNT3A|89780	6.361000000000001
WNT3|7473	115.2739	WNT3|7473	15.1684
WNT4|54361	14.2278	WNT4|54361	182.9999
WNT5A|7474	304.3	WNT5A|7474	219.6977
WNT5B|81029	1146.0611	WNT5B|81029	406.61199999999997
WNT6|7475	184.0899	WNT6|7475	68.9919
WNT7B|7477	583.0481	WNT7B|7477	152.1737
WNT9A|7483	41.2315	WNT9A|7483	5.3823
lowly_expressed	lowly_expressed	WNT9B|7484	7.8289
WRAP53|55135	182.3477	WRAP53|55135	354.2564
WRB|7485	328.6904	WRB|7485	491.2616
WRNIP1|56897	868.1841	WRNIP1|56897	1526.1405
WRN|7486	372.5352	WRN|7486	192.7859
WSB1|26118	1827.8324	WSB1|26118	1291.2744
WSB2|55884	1343.5076	WSB2|55884	1078.9162
WSCD1|23302	40.9411	WSCD1|23302	92.9678
lowly_expressed	lowly_expressed	WSCD2|9671	74.8636
WT1|7490	78.3979	lowly_expressed	lowly_expressed
WTAP|9589	1380.0933	WTAP|9589	2186.7014
WTIP|126374	440.7704	WTIP|126374	400.7403
WWC1|23286	1623.9979	WWC1|23286	1860.8247
WWC2|80014	445.4162	WWC2|80014	278.4142
WWC3|55841	1768.0177	WWC3|55841	1167.4803
WWOX|51741	382.9882	WWOX|51741	260.3099
WWP1|11059	1165.8057	WWP1|11059	1459.1058
WWP2|11060	1474.1708	WWP2|11060	1632.8088
WWTR1|25937	1548.6023	WWTR1|25937	127.2877
XAB2|56949	963.423	XAB2|56949	2033.0599
XAF1|54739	1655.9378	XAF1|54739	620.9273
XAGE2|9502	74.9135	lowly_expressed	lowly_expressed
XBP1|7494	2388.8129	XBP1|7494	24884.0654
XCL1|6375	49.3616	XCL1|6375	10.2754
XCL2|6846	56.9111	XCL2|6846	8.8075
XCR1|2829	15.0989	lowly_expressed	lowly_expressed
XDH|7498	173.9272	XDH|7498	645.3925
XG|7499	14.2278	XG|7499	114.4972
XIAP|331	1437.0044	XIAP|331	929.1891
XIRP1|165904	15.3892	lowly_expressed	lowly_expressed
XIST|7503	3327.5754	XIST|7503	1652.5327
XKR5|389610	56.04	lowly_expressed	lowly_expressed
XKR8|55113	147.7946	XKR8|55113	246.6094
XKR9|389668	8.4205	lowly_expressed	lowly_expressed
XKRX|402415	13.3567	XKRX|402415	8.8075
XK|7504	14.2278	XK|7504	17.1257
XPA|7507	243.0335	XPA|7507	526.9809
XPC|7508	755.8138	XPC|7508	1536.4159
XPNPEP1|7511	1349.6053	XPNPEP1|7511	1407.2395
XPNPEP2|7512	23.229	XPNPEP2|7512	113.0293
XPNPEP3|63929	382.4946	XPNPEP3|63929	98.8444
XPO1|7514	5597.3194	XPO1|7514	2306.0917
XPO4|64328	1004.0738	XPO4|64328	312.1762
XPO5|57510	2202.4001	XPO5|57510	753.5288
XPO6|23214	3142.5942	XPO6|23214	1616.1725
XPO7|23039	2938.4693	XPO7|23039	1264.3626
XPOT|11260	1946.8811	XPOT|11260	553.8926
XPR1|9213	294.718	XPR1|9213	478.5397
XRCC1|7515	1314.7617	XRCC1|7515	1186.0739
XRCC2|7516	287.4589	XRCC2|7516	11.254000000000001
XRCC3|7517	771.203	XRCC3|7517	135.5373
XRCC4|7518	101.0462	XRCC4|7518	133.0908
XRCC5|7520	5625.4845	XRCC5|7520	5740.5194
XRCC6BP1|91419	76.9461	XRCC6BP1|91419	163.4277
XRCC6|2547	10757.9334	XRCC6|2547	6613.9278
XRN1|54464	1870.5157	XRN1|54464	368.9355
XRN2|22803	1447.1671	XRN2|22803	1544.2447
XRRA1|143570	917.7722	XRRA1|143570	760.1099
XYLB|9942	101.9173	XYLB|9942	68.0133
XYLT1|64131	574.3372	XYLT1|64131	356.7029
XYLT2|64132	1047.0474	XYLT2|64132	1004.0527
YAF2|10138	158.8283	YAF2|10138	286.7324
YAP1|10413	3363.8504	YAP1|10413	2058.993
YARS2|51067	509.0056	YARS2|51067	326.366
YARS|8565	3279.0646	YARS|8565	1491.3999
YBX1|4904	12777.4051	YBX1|4904	7148.7375
YBX2|51087	142.8584	YBX2|51087	107.647
YDJC|150223	383.569	YDJC|150223	291.6254
YEATS2|55689	1915.789	YEATS2|55689	688.9259
YEATS4|8089	202.6731	YEATS4|8089	212.3581
YES1|7525	1159.7081	YES1|7525	910.5955
YIF1A|10897	1878.6459	YIF1A|10897	1221.7931
YIF1B|90522	873.5384	YIF1B|90522	450.1845
YIPF1|54432	507.5538	YIPF1|54432	1178.7343
YIPF2|78992	1559.8278	YIPF2|78992	1105.3387
YIPF3|25844	2759.8963	YIPF3|25844	3304.762
YIPF4|84272	1158.2563	YIPF4|84272	463.3713
YIPF5|81555	765.3957	YIPF5|81555	724.1705
YIPF6|286451	376.6003	YIPF6|286451	55.7807
YJEFN3|374887	112.0887	YJEFN3|374887	114.9082
YKT6|10652	4631.8638	YKT6|10652	1875.0145
YLPM1|56252	2479.6964	YLPM1|56252	1741.9237
YME1L1|10730	4344.1145	YME1L1|10730	1950.3674
YOD1|55432	345.2266	YOD1|55432	153.1523
YPEL1|29799	86.1622	YPEL1|29799	284.555
YPEL2|388403	427.1233	YPEL2|388403	408.5692
YPEL3|83719	924.5144	YPEL3|83719	2633.4364
YPEL4|219539	6.9687	YPEL4|219539	132.6015
YPEL5|51646	2234.0497	YPEL5|51646	2065.8432
YRDC|79693	379.4023	YRDC|79693	334.3906
YTHDC1|91746	1595.2520000000002	YTHDC1|91746	2284.073
YTHDC2|64848	495.9393	YTHDC2|64848	431.5665
YTHDF1|54915	1554.0205	YTHDF1|54915	1588.2821
YTHDF2|51441	2417.5588	YTHDF2|51441	2321.7495
YTHDF3|253943	1755.5321	YTHDF3|253943	1038.3039999999999
YWHAB|7529	7443.1543	YWHAB|7529	5248.7685
YWHAE|7531	7689.9625	YWHAE|7531	12443.0113
YWHAG|7532	9245.7251	YWHAG|7532	2743.5299
YWHAH|7533	3411.4699	YWHAH|7533	2874.1741
YWHAQ|10971	3804.3305	YWHAQ|10971	5899.5434
YWHAZ|7534	15723.7142	YWHAZ|7534	11533.8837
YY1AP1|55249	3055.195	YY1AP1|55249	2498.8777
YY1|7528	1520.9192	YY1|7528	626.799
YY2|404281	36.7744	lowly_expressed	lowly_expressed
ZADH2|284273	736.9402	ZADH2|284273	860.1972
ZAK|51776	1450.6689	ZAK|51776	1190.9669999999999
ZAP70|7535	655.9291	ZAP70|7535	72.9064
ZBED1|9189	1118.1863	ZBED1|9189	1643.0842
ZBED2|79413	227.6443	lowly_expressed	lowly_expressed
ZBED3|84327	15.3892	lowly_expressed	lowly_expressed
ZBED4|9889	1197.4553	ZBED4|9889	267.1602
ZBED5|58486	569.401	ZBED5|58486	990.8414
ZBP1|81030	130.6632	ZBP1|81030	41.5909
ZBTB10|65986	249.4215	ZBTB10|65986	145.8127
ZBTB11|27107	525.4024	ZBTB11|27107	386.0612
ZBTB12|221527	192.702	ZBTB12|221527	75.3529
ZBTB16|7704	9.0012	ZBTB16|7704	68.5026
ZBTB17|7709	403.0233	ZBTB17|7709	754.9967
ZBTB1|22890	1252.2467	ZBTB1|22890	630.2241
ZBTB20|26137	7.2591	ZBTB20|26137	8.8075
ZBTB22|9278	617.3108	ZBTB22|9278	818.117
ZBTB24|9841	508.7239	ZBTB24|9841	304.8367
ZBTB25|7597	138.80200000000002	ZBTB25|7597	61.4028
ZBTB26|57684	232.2901	ZBTB26|57684	30.8262
ZBTB2|57621	415.2185	ZBTB2|57621	497.1333
ZBTB32|27033	34.2628	ZBTB32|27033	6.361000000000001
ZBTB33|10009	1583.3471	ZBTB33|10009	969.3121
ZBTB34|403341	423.3486	ZBTB34|403341	280.3714
ZBTB37|84614	28.1652	ZBTB37|84614	7.8289
ZBTB38|253461	1128.9297	ZBTB38|253461	789.248
ZBTB39|9880	243.3238	ZBTB39|9880	189.3608
ZBTB3|79842	148.6656	ZBTB3|79842	76.3315
ZBTB40|9923	714.2919	ZBTB40|9923	629.2455
ZBTB41|360023	738.6824	ZBTB41|360023	339.088
ZBTB42|100128927	474.1621	ZBTB42|100128927	594.9942
ZBTB43|23099	439.6089	ZBTB43|23099	253.949
ZBTB44|29068	893.1553	ZBTB44|29068	957.0794
ZBTB45|84878	231.9997	ZBTB45|84878	317.5586
ZBTB46|140685	404.4751	ZBTB46|140685	222.6335
ZBTB47|92999	307.494	ZBTB47|92999	783.3764
ZBTB48|3104	289.2011	ZBTB48|3104	633.1599
ZBTB49|166793	121.9523	ZBTB49|166793	188.8715
ZBTB4|57659	1924.2328	ZBTB4|57659	3876.7589
ZBTB5|9925	705.8714	ZBTB5|9925	560.2536
ZBTB6|10773	530.4924	ZBTB6|10773	189.3608
ZBTB7A|51341	864.4094	ZBTB7A|51341	621.9059
ZBTB7B|51043	4393.4761	ZBTB7B|51043	1829.5092
ZBTB7C|201501	459.0632	ZBTB7C|201501	710.9593
ZBTB8A|653121	230.696	ZBTB8A|653121	197.1897
ZBTB8OS|339487	202.0924	ZBTB8OS|339487	221.6549
ZBTB9|221504	274.683	ZBTB9|221504	337.1307
ZC3H10|84872	121.9523	ZC3H10|84872	335.6628
ZC3H11A|9877	3928.0249	ZC3H11A|9877	2851.6661
ZC3H12A|80149	970.1014	ZC3H12A|80149	613.5877
ZC3H12B|340554	29.0363	ZC3H12B|340554	48.9304
ZC3H12C|85463	299.9445	ZC3H12C|85463	141.8983
ZC3H12D|340152	61.8472	lowly_expressed	lowly_expressed
ZC3H13|23091	2312.7379	ZC3H13|23091	869.9833
ZC3H14|79882	1244.494	ZC3H14|79882	1229.622
ZC3H15|55854	1430.0357	ZC3H15|55854	1047.1115
ZC3H18|124245	2441.3685	ZC3H18|124245	826.4352
ZC3H3|23144	1322.3112	ZC3H3|23144	405.6334
ZC3H4|23211	1360.3487	ZC3H4|23211	942.4003
ZC3H6|376940	383.2786	ZC3H6|376940	317.0693
ZC3H7A|29066	1193.0998	ZC3H7A|29066	1106.8066
ZC3H7B|23264	4946.6168	lowly_expressed	lowly_expressed
ZC3H8|84524	184.96099999999998	ZC3H8|84524	176.6389
ZC3HAV1L|92092	112.08	lowly_expressed	lowly_expressed
ZC3HAV1|56829	2876.9124	ZC3HAV1|56829	1352.9267
ZC3HC1|51530	381.2461	ZC3HC1|51530	385.5719
ZC4H2|55906	32.811	ZC4H2|55906	176.6389
ZCCHC10|54819	178.8633	ZCCHC10|54819	191.8073
ZCCHC11|23318	951.8085	ZCCHC11|23318	395.358
ZCCHC12|170261	6.388	ZCCHC12|170261	23.9759
ZCCHC14|23174	1871.0964	ZCCHC14|23174	810.2881
ZCCHC17|51538	712.5498	ZCCHC17|51538	903.7453
ZCCHC18|644353	16.840999999999998	ZCCHC18|644353	12.2326
ZCCHC24|219654	382.6979	ZCCHC24|219654	1730.6697
ZCCHC2|54877	452.5736	ZCCHC2|54877	395.8473
ZCCHC3|85364	392.8606	ZCCHC3|85364	775.0582
ZCCHC4|29063	74.6232	ZCCHC4|29063	207.4651
lowly_expressed	lowly_expressed	ZCCHC5|203430	16.6364
ZCCHC6|79670	760.7499	ZCCHC6|79670	688.9406
ZCCHC7|84186	515.1032	ZCCHC7|84186	476.0932
ZCCHC8|55596	497.3911	ZCCHC8|55596	482.4542
ZCCHC9|84240	245.9371	ZCCHC9|84240	418.3553
ZCRB1|85437	593.2107	ZCRB1|85437	1209.0712
ZCWPW1|55063	328.4001	ZCWPW1|55063	336.1521
ZCWPW2|152098	8.7109	ZCWPW2|152098	21.0401
ZDBF2|57683	522.6526	ZDBF2|57683	91.9892
ZDHHC11|79844	177.4115	ZDHHC11|79844	114.9865
