gene_id	TCGA-A7-A0DB-01A-11R-A00Z-07	gene_id	TCGA-A7-A0DB-11A-33R-A089-07
THAP10|56906	62.4581	THAP10|56906	44.8454
THAP11|57215	399.6551	THAP11|57215	563.9175
THAP1|55145	216.4958	THAP1|55145	196.9072
THAP2|83591	157.4863	THAP2|83591	136.0825
THAP3|90326	248.4376	THAP3|90326	287.933
THAP4|51078	827.2823	THAP4|51078	710.8247
THAP5|168451	951.049	THAP5|168451	501.0309
THAP6|152815	260.1782	THAP6|152815	243.299
THAP7|80764	185.8416	THAP7|80764	150.5155
THAP8|199745	130.6639	THAP8|199745	126.8041
THAP9|79725	114.9535	THAP9|79725	71.134
THBD|7056	716.5437	THBD|7056	1246.3918
THBS1|7057	13033.0491	THBS1|7057	8122.6804
THBS2|7058	5745.7611	THBS2|7058	2382.9897
THBS3|7059	741.8527	THBS3|7059	1727.3351
THBS4|7060	1059.1014	THBS4|7060	2132.4588
THEM4|117145	556.7583	THEM4|117145	297.4227
THEMIS|387357	11.4954	THEMIS|387357	20.6186
THG1L|54974	252.5146	THG1L|54974	176.8041
THNSL1|79896	325.7017	THNSL1|79896	123.7113
THNSL2|55258	1052.9744	THNSL2|55258	512.8866
THOC1|9984	437.5898	THOC1|9984	284.5361
THOC2|57187	1403.5827	THOC2|57187	1053.6082
THOC3|84321	1017.3388	THOC3|84321	501.5464
THOC4|10189	757.927	THOC4|10189	475.2577
THOC5|8563	353.6737	THOC5|8563	627.8351
THOC6|79228	523.1421	THOC6|79228	238.7474
THOC7|80145	1193.2177	THOC7|80145	724.7423
THOP1|7064	448.3188	THOP1|7064	257.732
THPO|7066	6.8972	THPO|7066	24.2268
THRAP3|9967	3624.8683	THRAP3|9967	3367.0103
THRA|7067	471.7425	THRA|7067	1527.6495
THRB|7068	1324.648	THRB|7068	1273.1959
THRSP|7069	311.1409	THRSP|7069	3239.6907
THSD1P1|374500	66.03699999999999	THSD1P1|374500	92.7835
THSD1|55901	93.1124	THSD1|55901	399.4845
THSD4|79875	3705.3358	THSD4|79875	448.9691
THSD7A|221981	49.43	THSD7A|221981	242.7835
THSD7B|80731	33.3365	THSD7B|80731	72.6804
THTPA|79178	398.1224	THTPA|79178	390.7216
THUMPD1|55623	2545.8377	THUMPD1|55623	1235.0515
THUMPD2|80745	170.5144	THUMPD2|80745	100.5155
THUMPD3|25917	1526.5829999999999	THUMPD3|25917	740.2062
THY1|7070	2460.7721	THY1|7070	3649.4845
THYN1|29087	682.4408	THYN1|29087	729.8969
TIA1|7072	1232.6851	TIA1|7072	962.3711
TIAF1|9220	189.6465	TIAF1|9220	234.7835
TIAL1|7073	1314.3021	TIAL1|7073	1301.5464
TIAM1|7074	242.55200000000002	TIAM1|7074	276.8041
TIAM2|26230	48.3188	TIAM2|26230	21.9794
TICAM1|148022	640.2912	TICAM1|148022	300.5155
TICAM2|353376	197.9423	TICAM2|353376	255.2577
TIE1|7075	443.3375	TIE1|7075	1322.6804
TIFAB|497189	6.513999999999999	TIFAB|497189	6.1856
TIFA|92610	1215.0589	TIFA|92610	157.2165
TIGD1|200765	46.7478	TIGD1|200765	31.9588
TIGD2|166815	175.1126	TIGD2|166815	73.1959
TIGD3|220359	5.3645	lowly_expressed	lowly_expressed
TIGD5|84948	136.4115	TIGD5|84948	56.1856
TIGD6|81789	280.8698	TIGD6|81789	136.5979
TIGD7|91151	318.7049	TIGD7|91151	141.2371
TIGIT|201633	13.0281	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TIMD4|91937	204.6392
TIMELESS|8914	634.5435	TIMELESS|8914	443.29900000000004
TIMM10|26519	416.1318	TIMM10|26519	295.3608
TIMM13|26517	1188.2364	TIMM13|26517	549.4845
TIMM16|51025	160.0038	TIMM16|51025	55.4794
TIMM17A|10440	1694.7984	TIMM17A|10440	711.3402
TIMM17B|10245	487.403	TIMM17B|10245	258.7629
TIMM22|29928	586.2631	TIMM22|29928	452.5773
TIMM44|10469	511.5433	TIMM44|10469	354.6392
TIMM50|92609	785.1327	TIMM50|92609	503.0928
TIMM8A|1678	97.7105	TIMM8A|1678	68.5567
TIMM8B|26521	666.7305	TIMM8B|26521	522.6804
TIMM9|26520	706.9643	TIMM9|26520	475.2577
TIMP1|7076	6162.2761	TIMP1|7076	6323.1959
TIMP2|7077	9100.8717	TIMP2|7077	30589.1753
TIMP3|7078	16625.7304	TIMP3|7078	43950.0
TIMP4|7079	528.7863	TIMP4|7079	4601.0309
TINAGL1|64129	362.4868	TINAGL1|64129	1855.1546
TINF2|26277	1412.3958	TINF2|26277	1207.732
TIPARP|25976	954.4937	TIPARP|25976	1227.8351
TIPIN|54962	82.3834	TIPIN|54962	48.9691
TIPRL|261726	1298.975	TIPRL|261726	762.8866
TIRAP|114609	173.1967	TIRAP|114609	167.0103
TJAP1|93643	358.655	TJAP1|93643	427.8351
TJP1|7082	1834.2753	TJP1|7082	3244.3299
TJP2|9414	1579.8448	TJP2|9414	2617.5258
TJP3|27134	2156.5284	lowly_expressed	lowly_expressed
TK1|7083	997.4135	TK1|7083	285.0515
TK2|7084	846.8244	TK2|7084	2194.8454
lowly_expressed	lowly_expressed	TKTL1|8277	6.7010000000000005
TKT|7086	3242.8394	TKT|7086	7229.3814
TLCD1|116238	91.9628	TLCD1|116238	36.5979
TLE1|7088	1578.3121	TLE1|7088	1091.2371
TLE2|7089	677.4595	TLE2|7089	487.6289
TLE3|7090	1831.5931	TLE3|7090	776.2887
TLE4|7091	187.3743	TLE4|7091	485.0515
TLE6|79816	123.7666	TLE6|79816	5.1546
TLK1|9874	1464.5081	TLK1|9874	1052.5773
TLK2|11011	430.3094	TLK2|11011	572.1649
TLL1|7092	103.4582	TLL1|7092	266.4948
TLL2|7093	11.4954	lowly_expressed	lowly_expressed
TLN1|7094	7878.1492	TLN1|7094	17644.3299
TLN2|83660	1067.9031	TLN2|83660	4355.1495
TLR10|81793	13.4112	TLR10|81793	10.3093
TLR1|7096	146.7574	TLR1|7096	299.4845
TLR2|7097	250.5987	TLR2|7097	589.1753
TLR3|7098	154.0377	TLR3|7098	480.9278
TLR4|7099	480.5058	TLR4|7099	2089.1753
TLR5|7100	537.2162	TLR5|7100	438.1443
TLR6|10333	34.4861	TLR6|10333	51.0309
TLR7|51284	165.9163	TLR7|51284	187.1134
TLR8|51311	112.6545	TLR8|51311	209.7938
TLR9|54106	11.2616	TLR9|54106	31.5
TM2D1|83941	288.9166	TM2D1|83941	234.5361
TM2D2|83877	1215.4421	TM2D2|83877	1067.5258
TM2D3|80213	748.3475	TM2D3|80213	632.4742
TM4SF18|116441	1128.4606	TM4SF18|116441	282.4742
TM4SF19|116211	548.1023	TM4SF19|116211	83.5052
TM4SF1|4071	4946.0676	TM4SF1|4071	2520.6186
TM6SF1|53346	211.1313	TM6SF1|53346	319.0722
TM6SF2|53345	11.8785	TM6SF2|53345	7.732
TM7SF2|7108	534.9171	TM7SF2|7108	1792.7835
TM7SF3|51768	2652.7445	TM7SF3|51768	1637.6289
TM7SF4|81501	119.1685	TM7SF4|81501	20.6186
TM9SF1|10548	3613.3193	TM9SF1|10548	1350.8041
TM9SF2|9375	7464.6997	TM9SF2|9375	3537.1134
TM9SF3|56889	5756.4901	TM9SF3|56889	5795.3608
TM9SF4|9777	3790.4014	TM9SF4|9777	1745.8763
TMBIM1|64114	3002.9696	TMBIM1|64114	11517.0103
TMBIM4|51643	2099.2317	TMBIM4|51643	1799.5979
TMBIM6|7009	27083.4371	TMBIM6|7009	16343.8144
lowly_expressed	lowly_expressed	TMC1|117531	5.1546
lowly_expressed	lowly_expressed	TMC2|117532	11.8557
TMC3|342125	11.8785	lowly_expressed	lowly_expressed
TMC4|147798	4370.5336	TMC4|147798	12.3711
TMC5|79838	1894.4343	TMC5|79838	9.2784
TMC6|11322	571.7023	TMC6|11322	518.0412
TMC7|79905	36.7851	TMC7|79905	91.7526
TMC8|147138	116.1031	TMC8|147138	238.6598
TMCC1|23023	1245.33	TMCC1|23023	877.8351
TMCC2|9911	25.673000000000002	TMCC2|9911	113.9175
TMCC3|57458	281.253	TMCC3|57458	655.6701
TMCO1|54499	5045.694	TMCO1|54499	1614.433
TMCO3|55002	2385.2859	TMCO3|55002	1079.3814
TMCO4|255104	523.0386	TMCO4|255104	435.0515
TMCO6|55374	149.4396	TMCO6|55374	193.8144
TMCO7|79613	163.6172	TMCO7|79613	388.6598
TMED10P1|286102	75.10300000000001	TMED10P1|286102	50.0
TMED10|10972	14560.3985	TMED10|10972	6713.9175
TMED1|11018	720.3947	TMED1|11018	398.0825
TMED2|10959	7686.9432	TMED2|10959	4819.0722
TMED3|23423	6128.5564	TMED3|23423	879.3814
TMED4|222068	1271.003	TMED4|222068	729.3814
TMED5|50999	1517.3867	TMED5|50999	1803.6082
lowly_expressed	lowly_expressed	TMED6|146456	7.2165
TMED7-TICAM2|100302736	94.396	TMED7-TICAM2|100302736	206.3505
TMED7|51014	4453.7101	TMED7|51014	2223.4433
TMED8|283578	647.9548	TMED8|283578	350.0
TMED9|54732	7478.1109	TMED9|54732	3384.5361
TMEFF1|8577	40.0958	TMEFF1|8577	73.2423
TMEM100|55273	115.3367	TMEM100|55273	1552.5773
TMEM101|84336	285.8511	TMEM101|84336	410.3093
TMEM102|284114	264.3931	TMEM102|284114	72.6804
TMEM104|54868	594.693	TMEM104|54868	580.9278
TMEM106A|113277	153.6546	TMEM106A|113277	393.8144
TMEM106B|54664	2692.9783	TMEM106B|54664	1532.4742
TMEM106C|79022	1804.3874	TMEM106C|79022	830.4124
TMEM107|84314	224.1594	TMEM107|84314	195.8763
TMEM108|66000	20.6916	TMEM108|66000	27.8351
TMEM109|79073	2544.6882	TMEM109|79073	3668.0412
TMEM110|375346	467.4777	TMEM110|375346	237.1134
TMEM111|55831	2031.6122	TMEM111|55831	2132.9897
TMEM115|11070	1757.2564	TMEM115|11070	991.2371
TMEM116|89894	228.7575	TMEM116|89894	133.5052
TMEM117|84216	60.9254	TMEM117|84216	198.9691
TMEM119|338773	1117.7316	TMEM119|338773	876.2887
TMEM11|8834	359.8046	TMEM11|8834	443.8144
TMEM120A|83862	1148.3859	TMEM120A|83862	1134.0206
TMEM120B|144404	326.8282	TMEM120B|144404	419.4175
TMEM121|80757	83.5329	TMEM121|80757	21.134
TMEM123|114908	8748.3475	TMEM123|114908	3221.6495
TMEM125|128218	626.88	lowly_expressed	lowly_expressed
TMEM126A|84233	321.4867	TMEM126A|84233	289.1753
TMEM126B|55863	434.1412	TMEM126B|55863	588.6598
TMEM127|55654	2727.0811	TMEM127|55654	2554.1237
TMEM128|85013	469.3936	TMEM128|85013	392.7835
TMEM129|92305	829.1982	TMEM129|92305	753.6082
TMEM130|222865	60.5422	lowly_expressed	lowly_expressed
TMEM131|23505	1459.1436	TMEM131|23505	1683.5052
TMEM132A|54972	1278.2834	TMEM132A|54972	127.8351
TMEM132B|114795	12.2617	TMEM132B|114795	21.6495
TMEM132C|92293	119.9349	TMEM132C|92293	2252.0619
TMEM132E|124842	22.2244	TMEM132E|124842	7.732
TMEM133|83935	42.1496	TMEM133|83935	206.1856
TMEM134|80194	507.3283	TMEM134|80194	223.7113
TMEM135|65084	1167.928	TMEM135|65084	1241.7526
TMEM136|219902	97.3273	TMEM136|219902	145.3608
TMEM138|51524	513.8423	TMEM138|51524	498.9691
TMEM139|135932	364.0195	TMEM139|135932	12.3711
TMEM140|55281	544.6575	TMEM140|55281	1723.4897
TMEM141|85014	1771.434	TMEM141|85014	380.4124
TMEM143|55260	79.7011	TMEM143|55260	167.0103
TMEM144|55314	716.5437	TMEM144|55314	294.8454
TMEM145|284339	26.4393	lowly_expressed	lowly_expressed
TMEM147|10430	2093.304	TMEM147|10430	990.7216
TMEM149|79713	180.592	TMEM149|79713	131.0567
TMEM14A|28978	600.0575	TMEM14A|28978	249.4845
TMEM14B|81853	795.4785	TMEM14B|81853	744.8454
TMEM14C|51522	1811.6678	TMEM14C|51522	1839.1753
TMEM150A|129303	322.2531	TMEM150A|129303	338.6598
TMEM150B|284417	20.3085	TMEM150B|284417	125.7732
TMEM150C|441027	813.1047	TMEM150C|441027	192.7835
TMEM151A|256472	19.9253	lowly_expressed	lowly_expressed
TMEM151B|441151	14.9478	TMEM151B|441151	5.1546
TMEM154|201799	69.7385	TMEM154|201799	72.6804
TMEM156|80008	7.2804	TMEM156|80008	11.8557
TMEM158|25907	81.617	TMEM158|25907	25.7732
TMEM159|57146	2207.4911	TMEM159|57146	1111.8557
TMEM160|54958	109.9722	TMEM160|54958	25.2577
TMEM161A|54929	760.2261	TMEM161A|54929	276.8041
TMEM161B|153396	271.6735	TMEM161B|153396	126.2887
TMEM163|81615	15.3271	TMEM163|81615	20.1031
TMEM164|84187	831.8804	TMEM164|84187	1025.7732
TMEM165|55858	1217.7412	TMEM165|55858	1050.5155
TMEM167A|153339	3149.7270000000003	TMEM167A|153339	2567.5258
TMEM167B|56900	1756.4901	TMEM167B|56900	1627.8351
TMEM168|64418	1141.8718	TMEM168|64418	678.3505
TMEM169|92691	10.729000000000001	TMEM169|92691	33.5052
TMEM170A|124491	231.82299999999998	TMEM170A|124491	447.4227
TMEM170B|100113407	348.3092	TMEM170B|100113407	1306.701
TMEM173|340061	623.0482	TMEM173|340061	1039.6907
TMEM175|84286	328.3839	TMEM175|84286	292.268
TMEM176A|55365	201.1687	TMEM176A|55365	509.7938
TMEM176B|28959	354.8233	TMEM176B|28959	965.4639
TMEM177|80775	186.9911	TMEM177|80775	67.0103
TMEM178|130733	21.458000000000002	TMEM178|130733	33.5052
TMEM179B|374395	1141.4886	TMEM179B|374395	946.3918
TMEM17|200728	45.9814	TMEM17|200728	76.8041
TMEM180|79847	68.9721	TMEM180|79847	76.2887
TMEM181|57583	1569.1158	TMEM181|57583	1176.8041
TMEM182|130827	134.1125	TMEM182|130827	53.0928
TMEM183A|92703	2125.1078	TMEM183A|92703	918.5567
TMEM184A|202915	445.7362	TMEM184A|202915	9.0
TMEM184B|25829	1085.0848	TMEM184B|25829	1364.4897
TMEM184C|55751	600.8238	TMEM184C|55751	632.4742
TMEM185A|84548	649.1043	TMEM185A|84548	621.134
TMEM185B|79134	586.2631	TMEM185B|79134	447.4227
TMEM186|25880	391.6084	TMEM186|25880	170.6186
TMEM187|8269	373.9822	TMEM187|8269	220.6186
TMEM188|255919	188.1406	TMEM188|255919	364.43300000000005
TMEM189|387521	534.9171	TMEM189|387521	741.8196
TMEM18|129787	384.32800000000003	TMEM18|129787	603.6082
TMEM191A|84222	5.3645	lowly_expressed	lowly_expressed
TMEM192|201931	651.4034	TMEM192|201931	681.9588
TMEM194A|23306	337.5802	TMEM194A|23306	421.6495
TMEM194B|100131211	70.888	TMEM194B|100131211	168.0412
TMEM195|392636	6.1309	TMEM195|392636	70.6186
TMEM198|130612	53.645	TMEM198|130612	20.1031
TMEM199|147007	376.9097	TMEM199|147007	333.5052
TMEM19|55266	644.8894	TMEM19|55266	839.1753
TMEM200A|114801	132.1966	TMEM200A|114801	53.6082
TMEM200B|399474	61.9025	TMEM200B|399474	340.4021
TMEM200C|645369	8.4299	TMEM200C|645369	8.2474
TMEM201|199953	257.8791	TMEM201|199953	205.6701
TMEM203|94107	1117.7316	TMEM203|94107	757.2165
TMEM204|79652	298.496	TMEM204|79652	557.732
TMEM205|374882	2984.9602	TMEM205|374882	646.3918
TMEM206|55248	183.9257	TMEM206|55248	143.8144
TMEM208|29100	498.8984	TMEM208|29100	369.5876
TMEM209|84928	1139.1896	TMEM209|84928	369.5876
TMEM20|159371	21.8412	TMEM20|159371	115.4639
TMEM214|54867	3331.3536	TMEM214|54867	2737.6289
TMEM215|401498	13.0281	lowly_expressed	lowly_expressed
TMEM216|51259	281.253	TMEM216|51259	171.13400000000001
TMEM217|221468	9.3112	TMEM217|221468	27.4794
TMEM218|219854	394.6738	TMEM218|219854	376.8041
TMEM219|124446	3092.2502	TMEM219|124446	1692.2679999999998
TMEM220|388335	61.3086	TMEM220|388335	202.5773
TMEM222|84065	900.4694	TMEM222|84065	581.4433
TMEM223|79064	250.5987	TMEM223|79064	195.3608
TMEM229B|161145	766.3569	TMEM229B|161145	131.9588
TMEM22|80723	45.5982	TMEM22|80723	401.0309
TMEM231|79583	196.9422	TMEM231|79583	163.8918
TMEM232|642987	87.7479	TMEM232|642987	5.6701
TMEM233|387890	5.3645	TMEM233|387890	48.4536
TMEM25|84866	1240.3487	TMEM25|84866	135.567
TMEM26|219623	301.868	TMEM26|219623	26.8041
TMEM27|57393	8.4299	TMEM27|57393	8.2474
TMEM2|23670	1758.0228	TMEM2|23670	1603.6082
TMEM30A|55754	5251.4609	TMEM30A|55754	4387.1134
TMEM30B|161291	1918.1914	TMEM30B|161291	187.6289
TMEM33|55161	1959.5747	TMEM33|55161	1056.1856
TMEM35|59353	10.3458	TMEM35|59353	301.0309
TMEM37|140738	432.2253	TMEM37|140738	4015.4639
TMEM38A|79041	50.5796	TMEM38A|79041	26.2887
TMEM38B|55151	932.2732	TMEM38B|55151	136.5979
TMEM39A|55254	820.3851	TMEM39A|55254	455.6701
TMEM39B|55116	246.3838	TMEM39B|55116	303.6082
lowly_expressed	lowly_expressed	TMEM40|55287	8.2474
TMEM41A|90407	1038.4136	TMEM41A|90407	394.3299
TMEM41B|440026	766.3569	TMEM41B|440026	351.5464
TMEM42|131616	302.3278	TMEM42|131616	301.0309
TMEM43|79188	2334.3232	TMEM43|79188	5000.5155
TMEM44|93109	145.6078	TMEM44|93109	335.0515
TMEM45A|55076	595.4593	TMEM45A|55076	459.7938
TMEM45B|120224	278.1876	lowly_expressed	lowly_expressed
TMEM47|83604	354.4401	TMEM47|83604	1580.4124
TMEM48|55706	615.3846	TMEM48|55706	221.6495
TMEM49|81671	2389.1177	TMEM49|81671	1956.701
TMEM50A|23585	2973.8481	TMEM50A|23585	2945.3608
TMEM50B|757	1053.3768	TMEM50B|757	991.2371
TMEM51|55092	201.1687	TMEM51|55092	94.8454
TMEM52|339456	12.2617	TMEM52|339456	15.4639
TMEM53|79639	191.3976	TMEM53|79639	227.2629
TMEM54|113452	518.8236	TMEM54|113452	315.4639
TMEM55A|55529	103.075	TMEM55A|55529	478.3505
TMEM55B|90809	522.6554	TMEM55B|90809	489.6907
TMEM56|148534	294.0052	TMEM56|148534	478.866
TMEM57|55219	1503.5923	TMEM57|55219	684.0206
TMEM59L|25789	24.5234	lowly_expressed	lowly_expressed
TMEM59|9528	6461.1553	TMEM59|9528	5203.0928
TMEM5|10329	270.1408	TMEM5|10329	235.567
TMEM60|85025	318.0381	TMEM60|85025	345.3608
TMEM61|199964	24.9066	lowly_expressed	lowly_expressed
TMEM62|80021	734.9363	TMEM62|80021	338.6598
TMEM63A|9725	1830.8267	TMEM63A|9725	747.9381
TMEM63B|55362	773.6373	TMEM63B|55362	549.4845
TMEM63C|57156	1552.6391	lowly_expressed	lowly_expressed
TMEM64|169200	800.8430000000001	TMEM64|169200	782.4742
TMEM65|157378	299.6456	TMEM65|157378	398.9691
TMEM66|51669	7353.5779	TMEM66|51669	4945.8763
TMEM67|91147	288.9166	TMEM67|91147	95.8763
TMEM68|137695	318.0381	TMEM68|137695	209.7938
TMEM69|51249	656.0015	TMEM69|51249	422.6804
TMEM70|54968	472.0759	TMEM70|54968	453.0928
TMEM71|137835	24.1402	TMEM71|137835	68.5567
TMEM79|84283	526.104	TMEM79|84283	86.5979
TMEM80|283232	286.4527	TMEM80|283232	309.7938
TMEM81|388730	56.7104	TMEM81|388730	40.7216
TMEM84|283673	141.0097	TMEM84|283673	6.7010000000000005
TMEM85|51234	1473.9726	TMEM85|51234	1204.1392
TMEM86A|144110	1085.353	TMEM86A|144110	366.4639
TMEM86B|255043	32.9533	TMEM86B|255043	34.5361
TMEM87A|25963	3228.6617	TMEM87A|25963	1501.0309
TMEM87B|84910	1959.1915	TMEM87B|84910	819.5876
TMEM88|92162	36.7851	TMEM88|92162	166.4948
TMEM8A|58986	1400.1341	TMEM8A|58986	925.2577
TMEM8B|51754	949.1331	TMEM8B|51754	314.433
TMEM90B|79953	170.5144	TMEM90B|79953	32.4742
TMEM91|641649	66.2707	TMEM91|641649	94.8454
TMEM92|162461	7.6636	TMEM92|162461	6.1856
TMEM93|83460	210.8823	TMEM93|83460	158.2887
TMEM97|27346	644.4947	TMEM97|27346	152.1495
TMEM98|26022	683.9736	TMEM98|26022	677.3196
TMEM99|147184	334.5148	TMEM99|147184	186.5979
TMEM9B|56674	2015.1355	TMEM9B|56674	1030.4124
TMEM9|252839	3937.9251	TMEM9|252839	724.7423
TMF1|7110	1791.7425	TMF1|7110	1024.7423
lowly_expressed	lowly_expressed	TMIE|259236	18.5567
TMLHE|55217	200.4023	TMLHE|55217	338.6598
TMOD1|7111	112.7273	TMOD1|7111	685.8505
TMOD2|29767	159.4022	TMOD2|29767	1044.3299
TMOD3|29766	1400.1341	TMOD3|29766	2095.3608
TMPO|7112	788.405	TMPO|7112	861.6907
TMPPE|643853	69.3553	TMPPE|643853	43.299
lowly_expressed	lowly_expressed	TMPRSS11A|339967	8.7629
lowly_expressed	lowly_expressed	TMPRSS11D|9407	9.2784
TMPRSS13|84000	204.2341	TMPRSS13|84000	13.9175
TMPRSS2|7113	350.2251	TMPRSS2|7113	7.732
TMPRSS3|64699	505.0292	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TMPRSS4|56649	81.4433
lowly_expressed	lowly_expressed	TMPRSS5|80975	11.3402
TMSB10|9168	14432.8001	TMSB10|9168	15650.5155
TMSB15A|11013	9.1963	TMSB15A|11013	5.6701
TMSB15B|286527	11.1122	TMSB15B|286527	20.1031
TMSL3|7117	25085.5446	TMSL3|7117	46292.268
TMTC1|83857	319.1877	TMTC1|83857	3570.6186
TMTC2|160335	540.2816	TMTC2|160335	219.5876
TMTC3|160418	974.4228	TMTC3|160418	788.6598
TMTC4|84899	309.9914	TMTC4|84899	398.9691
TMUB1|83590	560.2069	TMUB1|83590	247.4227
TMUB2|79089	659.4501	TMUB2|79089	738.1443
TMX1|81542	1643.4524	TMX1|81542	1023.1959
TMX2|51075	2200.5939	TMX2|51075	1453.6082
TMX3|54495	915.0302	TMX3|54495	1799.4845
TMX4|56255	724.2073	TMX4|56255	938.6598
TNC|3371	2425.5197	TNC|3371	2108.7629
TNFAIP1|7126	1171.2808	TNFAIP1|7126	1108.6134
TNFAIP2|7127	862.5347	TNFAIP2|7127	3142.7835
TNFAIP3|7128	364.0195	TNFAIP3|7128	1217.5258
TNFAIP6|7130	200.0192	TNFAIP6|7130	479.3814
TNFAIP8L1|126282	166.6826	TNFAIP8L1|126282	136.5979
TNFAIP8L2|79626	107.29	TNFAIP8L2|79626	265.4639
TNFAIP8L3|388121	81.2338	TNFAIP8L3|388121	137.6289
TNFAIP8|25816	267.0754	TNFAIP8|25816	744.3299
TNFRSF10A|8797	63.2244	TNFRSF10A|8797	57.2165
TNFRSF10B|8795	777.8523	TNFRSF10B|8795	740.2062
TNFRSF10C|8794	86.9815	TNFRSF10C|8794	44.3299
TNFRSF10D|8793	43.6823	TNFRSF10D|8793	182.9897
TNFRSF11A|8792	88.131	TNFRSF11A|8792	56.1856
TNFRSF11B|4982	82.3834	TNFRSF11B|4982	95.8763
TNFRSF12A|51330	404.6365	TNFRSF12A|51330	138.1443
TNFRSF14|8764	780.2203	TNFRSF14|8764	746.1031
TNFRSF18|8784	35.2524	TNFRSF18|8784	6.7010000000000005
TNFRSF19|55504	324.16900000000004	TNFRSF19|55504	77.8351
TNFRSF1A|7132	2339.3045	TNFRSF1A|7132	3939.6907
TNFRSF1B|7133	812.7215	TNFRSF1B|7133	2839.1753
TNFRSF21|27242	448.702	TNFRSF21|27242	2777.8351
TNFRSF25|8718	5.7477	TNFRSF25|8718	39.6907
TNFRSF4|7293	20.3085	TNFRSF4|7293	22.1649
TNFRSF6B|8771	15.2428	TNFRSF6B|8771	12.6443
TNFRSF8|943	16.8599	TNFRSF8|943	111.3402
TNFSF10|8743	4649.8707	TNFSF10|8743	2218.5567
TNFSF12-TNFSF13|407977	145.4699	TNFSF12-TNFSF13|407977	407.7784
TNFSF12|8742	556.4441	TNFSF12|8742	1273.366
TNFSF13B|10673	70.888	TNFSF13B|10673	124.7423
TNFSF13|8741	906.2899	TNFSF13|8741	389.9845
lowly_expressed	lowly_expressed	TNFSF14|8740	23.7113
TNFSF15|9966	9.1963	lowly_expressed	lowly_expressed
TNFSF4|7292	110.3554	TNFSF4|7292	294.8454
TNFSF8|944	36.402	TNFSF8|944	106.1856
TNFSF9|8744	8.8131	TNFSF9|8744	88.1443
TNF|7124	11.8785	TNF|7124	26.2887
TNIK|23043	535.6835	TNIK|23043	65.9794
TNIP1|10318	2633.5856	TNIP1|10318	5717.5258
TNIP2|79155	458.2814	TNIP2|79155	574.2268
TNK1|8711	574.3845	TNK1|8711	41.7526
TNK2|10188	1146.7842	TNK2|10188	593.2784
TNKS1BP1|85456	6307.8839	TNKS1BP1|85456	6382.9897
TNKS2|80351	1385.9565	TNKS2|80351	1802.5773
TNKS|8658	1481.5479999999998	TNKS|8658	1198.8505
TNMD|64102	23.7571	TNMD|64102	121.6495
TNNC1|7134	9.1963	lowly_expressed	lowly_expressed
TNNC2|7125	6.513999999999999	TNNC2|7125	20.6186
TNNI1|7135	14.944	lowly_expressed	lowly_expressed
TNNI2|7136	26.4393	TNNI2|7136	7.2165
TNNI3K|51086	36.7315	TNNI3K|51086	43.8557
TNNT1|7138	13.0281	lowly_expressed	lowly_expressed
TNNT2|7139	6.513999999999999	lowly_expressed	lowly_expressed
TNNT3|7140	68.2058	TNNT3|7140	375.7732
TNN|63923	268.9913	TNN|63923	242.7835
TNPO1|3842	2645.8473	TNPO1|3842	3073.7113
TNPO2|30000	1575.2467	TNPO2|30000	1814.433
TNPO3|23534	1348.7882	TNPO3|23534	1166.4948
TNRC18|84629	4091.9628	TNRC18|84629	1872.6804
TNRC6A|27327	1295.9096	TNRC6A|27327	1594.8454
TNRC6B|23112	636.4594	TNRC6B|23112	1168.5567
TNRC6C|57690	732.1812	TNRC6C|57690	753.6082
TNS1|7145	4757.5438	TNS1|7145	50161.3402
TNS3|64759	3686.1768	TNS3|64759	4531.9588
TNS4|84951	190.0565	TNS4|84951	14.433
TNXB|7148	842.0692	TNXB|7148	35487.5103
TOB1|10140	3733.691	TOB1|10140	731.4433
TOB2|10766	1328.8629	TOB2|10766	3252.0619
TOE1|114034	219.021	TOE1|114034	194.9948
TOLLIP|54472	1423.8912	TOLLIP|54472	1109.7938
TOM1L1|10040	855.6069	TOM1L1|10040	172.4175
TOM1L2|146691	2143.1172	TOM1L2|146691	1447.4227
TOM1|10043	786.2822	TOM1|10043	1020.6186
TOMM20|9804	7895.7755	TOMM20|9804	3972.6804
TOMM22|56993	801.9925	TOMM22|56993	1040.7216
TOMM34|10953	790.4972	TOMM34|10953	365.4639
TOMM40L|84134	657.5726	TOMM40L|84134	377.2062
TOMM40|10452	958.7125	TOMM40|10452	404.1237
TOMM5|401505	933.3768	TOMM5|401505	827.7474
TOMM6|100188893	1896.8177	TOMM6|100188893	1378.5928
TOMM70A|9868	3002.9083	TOMM70A|9868	2042.5309
TOMM7|54543	2753.5205	TOMM7|54543	2511.3402
TOP1MT|116447	359.4214	TOP1MT|116447	291.2371
TOP1P1|7151	101.1591	TOP1P1|7151	60.3093
TOP1P2|7152	11.8785	lowly_expressed	lowly_expressed
TOP1|7150	3152.4092	TOP1|7150	1564.433
TOP2A|7153	970.2079	TOP2A|7153	756.701
TOP2B|7155	5517.0035	TOP2B|7155	3386.5979
TOP3A|7156	498.8984	TOP3A|7156	351.0309
TOP3B|8940	139.8601	TOP3B|8940	226.2887
TOPBP1|11073	702.7493	TOPBP1|11073	721.6495
