gene_id	TCGA-BH-A0H9-01A-11R-A056-07	gene_id	TCGA-BH-A0H9-11A-22R-A466-07
CROCCL1|84809	80.3519	CROCCL1|84809	109.4428
CROCCL2|114819	24.2401	CROCCL2|114819	14.3799
CROCC|9696	318.6394	CROCC|9696	631.5159
CROT|54677	496.1392	CROT|54677	200.71900000000002
lowly_expressed	lowly_expressed	CRTAC1|55118	23.9664
CRTAM|56253	7.0374	lowly_expressed	lowly_expressed
CRTAP|10491	2945.9486	CRTAP|10491	14869.3829
CRTC1|23373	378.4576	CRTC1|23373	450.5692
CRTC2|200186	801.4857	CRTC2|200186	898.1426
CRTC3|64784	874.5968	CRTC3|64784	1424.2061
CRY1|1407	379.6305	CRY1|1407	355.9017
CRY2|1408	655.2634	CRY2|1408	2911.3241
CRYAB|1410	348.353	CRYAB|1410	42052.7262
CRYBB1|1414	5.0826	CRYBB1|1414	12.5824
CRYBG3|131544	111.4495	CRYBG3|131544	976.5129
lowly_expressed	lowly_expressed	CRYGN|155051	5.9916
CRYGS|1427	6.6465	CRYGS|1427	13.1815
CRYL1|51084	277.1968	CRYL1|51084	784.9011
CRYM|1428	148.1771	lowly_expressed	lowly_expressed
CRYZL1|9946	269.7253	CRYZL1|9946	586.0935
CRYZ|1429	884.7737	CRYZ|1429	446.2852
CSAD|51380	449.6139	CSAD|51380	587.178
CSDAP1|440359	19.5484	CSDAP1|440359	55.1228
CSDA|8531	1158.44	CSDA|8531	5990.4134
CSDC2|27254	8.2103	CSDC2|27254	59.9161
CSDE1|7812	11594.5655	CSDE1|7812	26165.9676
CSE1L|1434	23144.1697	CSE1L|1434	1629.1192
CSF1R|1436	399.17900000000003	CSF1R|1436	1137.8071
CSF1|1435	192.7475	CSF1|1435	1413.4212
CSF2RA|1438	62.555	CSF2RA|1438	952.6663
CSF2RB|1439	147.7861	CSF2RB|1439	352.3068
CSF3R|1441	1083.765	CSF3R|1441	29.9581
lowly_expressed	lowly_expressed	CSF3|1440	128.8197
CSGALNACT1|55790	84.8402	CSGALNACT1|55790	594.3679
CSGALNACT2|55454	364.3828	CSGALNACT2|55454	386.459
CSK|1445	1061.4798	CSK|1445	914.32
lowly_expressed	lowly_expressed	CSMD1|64478	38.3463
CSMD2|114784	13.2929	lowly_expressed	lowly_expressed
CSMD3|114788	679.5035	lowly_expressed	lowly_expressed
CSNK1A1|1452	7019.0597	CSNK1A1|1452	3462.5524
CSNK1D|1453	4320.2033	CSNK1D|1453	2778.9095
CSNK1E|1454	1400.5943	CSNK1E|1454	1845.0389
CSNK1G1|53944	1609.6178	CSNK1G1|53944	281.6058
CSNK1G2|1455	1471.9969	CSNK1G2|1455	1020.9706
CSNK1G3|1456	1175.6427	CSNK1G3|1456	464.3499
CSNK2A1P|283106	766.6895	CSNK2A1P|283106	236.0695
CSNK2A1|1457	2017.0071	CSNK2A1|1457	850.8089
CSNK2A2|1459	592.3175	CSNK2A2|1459	784.9011
CSNK2B|1460	2452.1552	CSNK2B|1460	2774.7154
CSPG4|1464	398.788	CSPG4|1464	3544.6375
CSPG5|10675	232.6263	CSPG5|10675	46.7346
CSPP1|79848	257.6483	CSPP1|79848	80.2876
CSRNP1|64651	631.8053	CSRNP1|64651	5037.148
CSRNP2|81566	1508.7479	CSRNP2|81566	575.1947
CSRNP3|80034	11.7291	lowly_expressed	lowly_expressed
CSRP1|1465	4043.0065	CSRP1|1465	7414.6195
CSRP2BP|57325	864.8226	CSRP2BP|57325	815.4584
CSRP2|1466	64.5098	CSRP2|1466	825.0449
CST1|1469	149.35	lowly_expressed	lowly_expressed
CST2|1470	14.8568	lowly_expressed	lowly_expressed
CST3|1471	3880.7546	CST3|1471	13911.3241
CST4|1472	7.8194	lowly_expressed	lowly_expressed
CST6|1474	42.2246	CST6|1474	8.9874
CST7|8530	35.5781	CST7|8530	53.3253
CSTA|1475	932.8511	CSTA|1475	446.3751
CSTB|1476	3112.8922	CSTB|1476	3753.1456
CSTF1|1477	837.8458	CSTF1|1477	465.5482
CSTF2T|23283	810.8689	CSTF2T|23283	923.3074
CSTF2|1478	419.1184	CSTF2|1478	147.3936
CSTF3|1479	942.1249	CSTF3|1479	320.4793
CS|1431	4086.4041	CS|1431	7413.4212
CT62|196993	34.4052	lowly_expressed	lowly_expressed
CTAGE4|100128553	151.6958	CTAGE4|100128553	8.9874
CTAGE5|4253	1447.7294	CTAGE5|4253	394.2481
CTAGE6|340307	16.8117	lowly_expressed	lowly_expressed
CTAGE9|643854	454.6965	CTAGE9|643854	22.7681
CTBP1|1487	2536.581	CTBP1|1487	2744.3140000000003
CTBP2|1488	3472.5833	CTBP2|1488	995.8059
CTBS|1486	504.7288	CTBS|1486	367.2858
CTCFL|140690	10.5092	lowly_expressed	lowly_expressed
CTCF|10664	2081.126	CTCF|10664	1078.4901
CTDP1|9150	495.3572	CTDP1|9150	500.8987
CTDSP1|58190	3105.0728	CTDSP1|58190	5869.3829
CTDSP2|10106	3105.0728	CTDSP2|10106	7013.7807
CTDSPL2|51496	633.7601	CTDSPL2|51496	319.9521
CTDSPL|10217	1572.4758	CTDSPL|10217	1221.6896
CTF1|1489	14.0749	CTF1|1489	281.0066
CTGF|1490	2072.5247	CTGF|1490	5714.2001
CTHRC1|115908	1289.4145	CTHRC1|115908	212.1031
CTH|1491	65.6827	CTH|1491	118.6339
CTLA4|1493	7.8194	lowly_expressed	lowly_expressed
CTNNA1|1495	11828.7557	CTNNA1|1495	10370.8808
CTNNAL1|8727	267.0316	CTNNAL1|8727	1584.1821
CTNNB1|1499	12350.2492	CTNNB1|1499	5899.3229
CTNNBIP1|56998	1059.134	CTNNBIP1|56998	1760.9347
CTNNBL1|56259	3229.4008	CTNNBL1|56259	1477.5315
CTNND1|1500	10117.877	CTNND1|1500	4880.1678
CTNND2|1501	723.6829	lowly_expressed	lowly_expressed
CTNS|1497	493.4571	CTNS|1497	527.9149
CTPS2|56474	1510.3118	CTPS2|56474	346.9143
CTPS|1503	489.8837	CTPS|1503	177.3517
CTR9|9646	1838.3345	CTR9|9646	1029.3589
CTSA|5476	4066.5194	CTSA|5476	3546.6986
CTSB|1508	23697.3903	CTSB|1508	13884.9611
CTSC|1075	705.3074	CTSC|1075	2137.8071
CTSD|1509	24011.3381	CTSD|1509	17155.7819
CTSF|8722	963.3467	CTSF|8722	4626.1234
CTSG|1511	12.511	CTSG|1511	154.5836
CTSH|1512	1861.0107	CTSH|1512	2400.8388
CTSK|1513	2210.9276	CTSK|1513	3731.5758
CTSL1|1514	841.7554	CTSL1|1514	2680.0479
CTSL2|1515	29.3226	lowly_expressed	lowly_expressed
CTSO|1519	810.4780000000001	CTSO|1519	808.2684
CTSS|1520	677.1577	CTSS|1520	944.278
CTSW|1521	32.0594	CTSW|1521	52.126999999999995
CTSZ|1522	9296.452	CTSZ|1522	6076.0935
CTTNBP2NL|55917	727.5926	CTTNBP2NL|55917	889.7543
CTTNBP2|83992	23.4581	CTTNBP2|83992	153.3853
CTTN|2017	5445.411	CTTN|2017	3240.8628
CTU1|90353	75.8479	CTU1|90353	73.6968
CTU2|348180	351.4182	CTU2|348180	323.2475
CTXN1|404217	1486.0717	CTXN1|404217	34.1522
CUBN|8029	15.6387	CUBN|8029	127.6213
CUEDC1|404093	486.365	CUEDC1|404093	441.5818
CUEDC2|79004	687.3228	CUEDC2|79004	1343.3194
CUL1|8454	1296.8429	CUL1|8454	1355.9017
CUL2|8453	691.6235	CUL2|8453	699.2211
CUL3|8452	2293.8129	CUL3|8452	1305.5722
CUL4A|8451	3735.7052	CUL4A|8451	1601.5578
CUL4B|8450	1699.9316	CUL4B|8450	1459.5566
CUL5|8065	1324.9927	CUL5|8065	700.4194
CUL7|9820	1518.874	CUL7|9820	803.4691
CUL9|23113	656.4363	CUL9|23113	502.6962
CUTA|51596	1878.6042	CUTA|51596	2118.0348
CUTC|51076	130.7282	CUTC|51076	608.6339
CUX1|1523	1977.5193	CUX1|1523	1750.1498
lowly_expressed	lowly_expressed	CUZD1|50624	7.2918
CWC15|51503	585.6709999999999	CWC15|51503	910.725
CWC22|57703	402.6977	CWC22|57703	472.139
CWC25|54883	284.2342	CWC25|54883	376.2732
CWC27|10283	445.3133	CWC27|10283	385.2606
CWF19L1|55280	378.4576	CWF19L1|55280	367.2858
CWF19L2|143884	338.1879	CWF19L2|143884	403.2355
CWH43|80157	87.186	lowly_expressed	lowly_expressed
CX3CL1|6376	424.5919	CX3CL1|6376	3882.5644
CX3CR1|1524	132.9293	CX3CR1|1524	59.9161
CXADR|1525	161.0791	lowly_expressed	lowly_expressed
CXCL10|3627	61.3821	CXCL10|3627	13.7807
CXCL11|6373	19.9394	lowly_expressed	lowly_expressed
CXCL12|6387	1329.6843	CXCL12|6387	10358.8975
CXCL13|10563	17.2026	lowly_expressed	lowly_expressed
CXCL14|9547	532.4993	CXCL14|9547	6840.024
CXCL16|58191	521.5521	CXCL16|58191	372.0791
CXCL17|284340	358.1273	lowly_expressed	lowly_expressed
CXCL1|2919	8.6013	CXCL1|2919	13.7807
CXCL2|2920	21.1123	CXCL2|2920	633.9125
lowly_expressed	lowly_expressed	CXCL3|2921	10.1857
CXCL5|6374	5.0826	lowly_expressed	lowly_expressed
CXCL9|4283	306.9104	CXCL9|4283	128.2205
CXCR1|3577	6.6465	CXCR1|3577	5.3925
CXCR2|3579	5.4736	CXCR2|3579	17.9748
CXCR3|2833	32.0594	CXCR3|2833	13.7807
CXCR4|7852	2211.7095	CXCR4|7852	312.7621
CXCR5|643	8.2143	lowly_expressed	lowly_expressed
CXCR6|10663	17.2026	lowly_expressed	lowly_expressed
CXCR7|57007	148.1771	CXCR7|57007	2340.3235
CXXC1|30827	508.2592	CXXC1|30827	832.834
CXXC4|80319	19.9394	lowly_expressed	lowly_expressed
CXXC5|51523	2238.6863	CXXC5|51523	491.3122
CXorf21|80231	42.2246	CXorf21|80231	33.553000000000004
CXorf22|170063	6.6465	lowly_expressed	lowly_expressed
CXorf23|256643	242.4005	CXorf23|256643	147.3936
CXorf26|51260	307.3013	CXorf26|51260	346.3152
CXorf36|79742	240.8367	CXorf36|79742	4254.0443
CXorf38|159013	206.8224	CXorf38|159013	120.4314
CXorf40A|91966	632.1963	CXorf40A|91966	391.2522
CXorf40B|541578	620.8582	CXorf40B|541578	382.2648
lowly_expressed	lowly_expressed	CXorf42|158801	24.5656
CXorf56|63932	175.1539	CXorf56|63932	174.3559
CXorf57|55086	5.0826	CXorf57|55086	15.5782
CYB561D1|284613	251.3928	CYB561D1|284613	412.82199999999995
CYB561D2|11068	586.2848	CYB561D2|11068	287.0941
CYB561|1534	7101.1631	CYB561|1534	940.683
CYB5A|1528	2145.6358	CYB5A|1528	4783.7028
CYB5B|80777	2009.9697	CYB5B|80777	2202.5165
CYB5D1|124637	733.8481	CYB5D1|124637	520.6711
CYB5D2|124936	456.2604	CYB5D2|124936	1122.2289
CYB5R1|51706	1363.6986	CYB5R1|51706	1791.4919
CYB5R2|51700	205.2585	CYB5R2|51700	130.6171
CYB5R3|1727	3004.5939	CYB5R3|1727	18703.4152
CYB5R4|51167	546.5741	CYB5R4|51167	194.7274
CYB5RL|606495	70.7653	CYB5RL|606495	57.5195
CYBASC3|220002	908.2201	CYBASC3|220002	1889.1552
CYBA|1535	2863.8452	CYBA|1535	1475.734
CYBB|1536	437.4939	CYBB|1536	375.6741
CYBRD1|79901	5813.7035	CYBRD1|79901	16368.4841
CYC1|1537	2224.2205	CYC1|1537	2817.2558
CYCS|54205	2385.2996	CYCS|54205	1715.9976
CYFIP1|23191	4392.1415	CYFIP1|23191	3108.4482
CYFIP2|26999	261.949	CYFIP2|26999	109.0473
CYGB|114757	147.7861	CYGB|114757	2227.0821
CYHR1|50626	557.1303	CYHR1|50626	1167.7651
CYLD|1540	1880.5591	CYLD|1540	789.6944
lowly_expressed	lowly_expressed	CYP11A1|1583	62.3128
CYP19A1|1588	5.8645	CYP19A1|1588	10.7849
CYP1B1|1545	1585.3778	CYP1B1|1545	839.4248
CYP20A1|57404	417.5545	CYP20A1|57404	393.0497
CYP21A2|1589	101.7887	CYP21A2|1589	345.00300000000004
CYP26A1|1592	13.2929	lowly_expressed	lowly_expressed
CYP26B1|56603	31.2775	CYP26B1|56603	1236.6687
CYP27A1|1593	634.5421	CYP27A1|1593	1004.7933
CYP27B1|1594	19.5484	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	CYP27C1|339761	19.1732
CYP2A13|1553	5.8645	lowly_expressed	lowly_expressed
CYP2A6|1548	19921.8063	CYP2A6|1548	35.3505
CYP2A7|1549	664.6467	lowly_expressed	lowly_expressed
CYP2B6|1555	80.1486	lowly_expressed	lowly_expressed
CYP2B7P1|1556	5443.0652	CYP2B7P1|1556	10.1857
CYP2C8|1558	10.1652	lowly_expressed	lowly_expressed
CYP2D6|1565	26.5859	CYP2D6|1565	19.1732
lowly_expressed	lowly_expressed	CYP2D7P1|1564	9.5866
lowly_expressed	lowly_expressed	CYP2E1|1571	5.8538
CYP2J2|1573	52.7808	lowly_expressed	lowly_expressed
CYP2R1|120227	205.6495	CYP2R1|120227	94.0683
CYP2S1|29785	27.7588	CYP2S1|29785	20.9706
CYP2U1|113612	91.0957	CYP2U1|113612	524.266
CYP39A1|51302	12.511	CYP39A1|51302	97.6633
lowly_expressed	lowly_expressed	CYP3A4|1576	30.5572
CYP3A5|1577	5.8645	CYP3A5|1577	56.9203
lowly_expressed	lowly_expressed	CYP3A7|1551	11.9832
lowly_expressed	lowly_expressed	CYP46A1|10858	134.8113
lowly_expressed	lowly_expressed	CYP4A11|1579	5.3925
CYP4B1|1580	177.4998	CYP4B1|1580	1326.5428
lowly_expressed	lowly_expressed	CYP4F12|66002	98.8616
CYP4F22|126410	237.7089	lowly_expressed	lowly_expressed
CYP4V2|285440	452.3507	CYP4V2|285440	451.1684
CYP4X1|260293	175.5449	CYP4X1|260293	180.9467
CYP4Z1|199974	9.3832	lowly_expressed	lowly_expressed
CYP4Z2P|163720	75.066	lowly_expressed	lowly_expressed
CYP51A1|1595	3738.051	CYP51A1|1595	853.8047
CYP7B1|9420	50.435	CYP7B1|9420	24.5656
CYP8B1|1582	7.0374	CYP8B1|1582	6.5908
CYR61|3491	1427.0355	CYR61|3491	14719.5926
CYS1|192668	52.3898	CYS1|192668	170.1618
CYSLTR1|10800	36.7511	CYSLTR1|10800	104.8532
lowly_expressed	lowly_expressed	CYSLTR2|57105	32.3547
CYTH1|9267	511.7779	CYTH1|9267	1062.3128
CYTH2|9266	1852.0184	CYTH2|9266	1386.4589999999998
CYTH3|9265	715.8636	CYTH3|9265	2116.8364
CYTH4|27128	100.4789	CYTH4|27128	239.0653
CYTIP|9595	66.0737	CYTIP|9595	49.1312
CYTL1|54360	9.3832	CYTL1|54360	229.4787
CYTSA|23384	1426.2535	CYTSA|23384	1303.1756
CYTSB|92521	85.6221	CYTSB|92521	427.2019
CYYR1|116159	227.1528	CYYR1|116159	2623.1276
D2HGDH|728294	510.996	D2HGDH|728294	288.1965
D4S234E|27065	23.4581	D4S234E|27065	64.1102
DAAM1|23002	1176.4246	DAAM1|23002	382.86400000000003
DAAM2|23500	134.892	DAAM2|23500	1983.547
DAB2IP|153090	691.2325	DAB2IP|153090	1527.861
DAB2|1601	760.434	DAB2|1601	1937.6872
DACH1|1602	2122.1777	DACH1|1602	252.2469
DACH2|117154	8.2103	lowly_expressed	lowly_expressed
DACT1|51339	176.3268	DACT1|51339	233.0737
lowly_expressed	lowly_expressed	DACT2|168002	47.3337
DACT3|147906	53.1717	DACT3|147906	183.9425
DAD1|1603	3192.2588	DAD1|1603	3385.2606
DAG1|1605	5946.2418	DAG1|1605	2574.5956
DAGLA|747	297.1362	DAGLA|747	139.0054
DAGLB|221955	555.9574	DAGLB|221955	369.0833
DAK|26007	1437.9826	DAK|26007	689.6345
DALRD3|55152	1155.7736	DALRD3|55152	691.0306
DAP3|7818	3804.9067	DAP3|7818	1762.1329999999998
DAPK1|1612	207.6043	DAPK1|1612	456.5608
DAPK2|23604	154.4326	DAPK2|23604	1024.5656
DAPK3|1613	1203.0105	DAPK3|1613	1114.4398
DAPP1|27071	56.2995	DAPP1|27071	10.1857
DAP|1611	3217.6718	DAP|1611	2754.9431
DARC|2532	314.7297	DARC|2532	12200.1198
DARS2|55157	1205.7472	DARS2|55157	289.3948
DARS|1615	1751.9304	DARS|1615	1517.6753
DAXX|1616	2126.0874	DAXX|1616	1276.2133
DAZAP1|26528	1712.8335	DAZAP1|26528	1685.4404
DAZAP2|9802	5962.6625	DAZAP2|9802	4948.4721
DBC1|1620	12.12	lowly_expressed	lowly_expressed
DBF4B|80174	96.9602	DBF4B|80174	47.3337
DBF4|10926	193.9204	DBF4|10926	49.1312
DBI|1622	4293.6174	DBI|1622	4299.5806
DBN1|1627	3340.045	DBN1|1627	2729.7783
DBNDD1|79007	3000.2932	DBNDD1|79007	76.0935
DBNDD2|55861	1169.9932	DBNDD2|55861	748.3523
DBNL|28988	2120.6138	DBNL|28988	3523.6669
DBP|1628	152.4465	DBP|1628	232.12099999999998
DBR1|51163	457.0423	DBR1|51163	307.9688
DBT|1629	977.4216	DBT|1629	569.8023
lowly_expressed	lowly_expressed	DBX2|440097	41.3421
DCAF10|79269	3443.6516	DCAF10|79269	662.6723
DCAF11|80344	2332.4914	DCAF11|80344	1663.6669
DCAF12L2|340578	15.2478	DCAF12L2|340578	10.1857
DCAF12|25853	1645.5869	DCAF12|25853	838.2265
DCAF13|25879	1539.4859	DCAF13|25879	484.8352
DCAF15|90379	435.539	DCAF15|90379	451.7675
DCAF16|54876	583.3252	DCAF16|54876	279.8083
DCAF17|80067	533.2812	DCAF17|80067	198.3223
DCAF4|26094	502.3947	DCAF4|26094	184.5416
DCAF5|8816	1582.25	DCAF5|8816	1677.6513
DCAF6|55827	2507.2818	DCAF6|55827	1951.4679
DCAF7|10238	3538.657	DCAF7|10238	1115.6381
DCAF8|50717	2821.1749	DCAF8|50717	2579.8922
DCAKD|79877	515.2966	DCAKD|79877	859.1971
DCBLD1|285761	291.7447	DCBLD1|285761	316.3571
DCBLD2|131566	261.558	DCBLD2|131566	1028.1606
DCDC1|341019	7.3932	lowly_expressed	lowly_expressed
DCDC2|51473	19.9394	lowly_expressed	lowly_expressed
DCHS1|8642	647.0531	DCHS1|8642	1699.2211
DCHS2|54798	8.6013	DCHS2|54798	7.1899
DCI|1632	3273.1893	DCI|1632	1603.3553
DCK|1633	820.2522	DCK|1633	373.8766
DCLK1|9201	4053.9537	DCLK1|9201	630.3176
DCLK2|166614	28.5407	DCLK2|166614	113.2415
DCLK3|85443	10.1652	DCLK3|85443	17.9748
DCLRE1A|9937	268.2045	DCLRE1A|9937	142.6004
DCLRE1B|64858	257.2574	DCLRE1B|64858	234.27200000000002
DCLRE1C|64421	126.6738	DCLRE1C|64421	132.4146
DCN|1634	5855.9281	DCN|1634	51868.7837
DCP1A|55802	794.4482	DCP1A|55802	653.6848
DCP1B|196513	393.3144	DCP1B|196513	369.6824
DCP2|167227	1361.3528	DCP2|167227	571.5998
DCPS|28960	315.1207	DCPS|28960	219.8922
lowly_expressed	lowly_expressed	DCST2|127579	10.1857
DCTD|1635	1831.297	DCTD|1635	1863.3913
DCTN1|1639	5644.977	DCTN1|1639	5484.7214
DCTN2|10540	2320.0078	DCTN2|10540	3530.2576
DCTN3|11258	607.1743	DCTN3|11258	1453.565
DCTN4|51164	2497.8985	DCTN4|51164	1371.4799
DCTN5|84516	3026.8791	DCTN5|84516	1188.7358
DCTN6|10671	557.5213	DCTN6|10671	866.3871
DCTPP1|79077	2199.1868	DCTPP1|79077	687.2379
DCUN1D1|54165	821.0341	DCUN1D1|54165	346.3152
DCUN1D2|55208	266.2496	DCUN1D2|55208	245.6561
DCUN1D3|123879	177.1088	DCUN1D3|123879	545.2367
DCUN1D4|23142	1104.4864	DCUN1D4|23142	804.0743
DCUN1D5|84259	533.6722	DCUN1D5|84259	382.2648
DCXR|51181	1513.8305	DCXR|51181	2286.399
DCX|1641	394.4873	DCX|1641	9.5866
DDA1|79016	607.9562	DDA1|79016	707.0102
DDAH1|23576	1129.8993	DDAH1|23576	399.0413
DDAH2|23564	2378.6531	DDAH2|23564	5198.3223
DDB1|1642	10336.4285	DDB1|1642	5645.2966
DDB2|1643	439.0578	DDB2|1643	652.4865
DDHD1|80821	359.3002	DDHD1|80821	366.6866
DDHD2|23259	1260.0919	DDHD2|23259	1852.6064
DDI2|84301	211.7134	DDI2|84301	47.7352
DDIT3|1649	181.9842	DDIT3|1649	336.9503
DDIT4L|115265	11.3381	DDIT4L|115265	208.5081
DDIT4|54541	2337.6014	DDIT4|54541	1838.8256
DDOST|1650	4007.8194	DDOST|1650	3483.5231
DDO|8528	51.6079	DDO|8528	105.4524
DDR1|780	10782.1327	DDR1|780	776.5129
DDR2|4921	162.6429	DDR2|4921	751.3481
DDRGK1|65992	1367.9992	DDRGK1|65992	1453.565
DDTL|100037417	146.6171	DDTL|100037417	660.5093
DDT|1652	396.9035	DDT|1652	1715.6741
DDX10|1662	650.5718	DDX10|1662	358.2984
lowly_expressed	lowly_expressed	DDX11L2|84771	5.9916
DDX11|1663	245.9193	DDX11|1663	128.8197
DDX12|440081	26.5859	DDX12|440081	34.1522
DDX17|10521	7059.3295	DDX17|10521	3961.0545
DDX18|8886	2160.8836	DDX18|8886	1216.8963
DDX19A|55308	1099.4038	DDX19A|55308	964.0503
DDX19B|11269	964.0934	DDX19B|11269	965.8059
DDX1|1653	2230.867	DDX1|1653	3027.5614
DDX20|11218	439.4487	DDX20|11218	305.5722
DDX21|9188	2182.3869	DDX21|9188	637.5075
DDX23|9416	2931.4827	DDX23|9416	2218.6938
DDX24|57062	2280.52	DDX24|57062	3872.3787
DDX26B|203522	26.1949	DDX26B|203522	79.6884
DDX27|55661	12062.9459	DDX27|55661	705.8119
DDX28|55794	460.1701	DDX28|55794	291.7915
DDX31|64794	342.4885	DDX31|64794	141.40200000000002
DDX39|10212	826.1167	DDX39|10212	539.8442
DDX3X|1654	7840.8758	DDX3X|1654	6466.1474
DDX41|51428	1470.433	DDX41|51428	1025.7639
DDX42|11325	2422.0506	DDX42|11325	3039.5446
DDX46|9879	1819.1770000000001	DDX46|9879	723.1875
DDX47|51202	899.2278	DDX47|51202	752.5464
DDX49|54555	961.7828	DDX49|54555	810.0659
DDX50|79009	735.0210000000001	DDX50|79009	1128.2205
DDX51|317781	318.6394	DDX51|317781	354.1043
DDX52|11056	750.6598	DDX52|11056	269.6225
DDX54|79039	1286.3962	DDX54|79039	1572.4146
DDX55|57696	288.5348	DDX55|57696	277.4116
DDX56|54606	1442.6742	DDX56|54606	1112.6423
DDX58|23586	657.6092	DDX58|23586	489.5147
DDX59|83479	352.6537	DDX59|83479	316.9563
DDX5|1655	10233.2128	DDX5|1655	5918.5141
DDX60L|91351	284.6252	DDX60L|91351	248.6519
DDX60|55601	273.678	DDX60|55601	425.4044
DDX6|1656	6453.3281	DDX6|1656	3192.3307
DEAF1|10522	609.9111	DEAF1|10522	587.178
DECR1|1666	1196.755	DECR1|1666	2683.0437
DECR2|26063	290.4897	DECR2|26063	720.7909
DEDD2|162989	758.8701	DEDD2|162989	489.5147
DEDD|9191	1012.9645	DEDD|9191	1175.6741
DEF6|50619	232.6263	DEF6|50619	56.3212
DEF8|54849	1214.7395	DEF8|54849	1181.5458
lowly_expressed	lowly_expressed	DEFB103B|414325	5.9916
DEFB132|400830	6.2555	DEFB132|400830	1298.3823
DEFB1|1672	25.8039	DEFB1|1672	360.695
DEGS1|8560	1898.9346	DEGS1|8560	1738.7657
DEGS2|123099	721.7281	lowly_expressed	lowly_expressed
DEK|7913	1846.5448	DEK|7913	1689.0354
DEM1|64789	203.6947	DEM1|64789	122.2289
DENND1A|57706	579.4155	DENND1A|57706	674.6555
DENND1B|163486	629.0685	DENND1B|163486	7.1899
DENND1C|79958	166.5526	DENND1C|79958	12.5824
DENND2A|27147	29.7136	DENND2A|27147	828.0407
DENND2C|163259	36.6494	DENND2C|163259	25.5662
DENND2D|79961	1034.503	DENND2D|79961	439.1851
DENND3|22898	122.7641	DENND3|22898	496.7046
DENND4A|10260	336.9211	DENND4A|10260	274.9611
DENND4B|9909	651.3537	DENND4B|9909	646.4649
DENND4C|55667	1451.2755	DENND4C|55667	932.2948
DENND5A|23258	1101.3586	DENND5A|23258	2443.3793
DENND5B|160518	188.0559	DENND5B|160518	346.3152
DENR|8562	1880.5591	DENR|8562	1165.3685
DEPDC1B|55789	95.3963	lowly_expressed	lowly_expressed
DEPDC1|55635	162.6429	DEPDC1|55635	5.3925
DEPDC5|9681	235.3631	DEPDC5|9681	166.5668
DEPDC6|64798	313.9478	DEPDC6|64798	319.3529
DEPDC7|91614	8.9923	DEPDC7|91614	5.9916
DERA|51071	344.8343	DERA|51071	508.0887
DERL1|79139	2309.0607	DERL1|79139	3115.0389
DERL2|51009	894.9272	DERL2|51009	687.837
DERL3|91319	43.3975	lowly_expressed	lowly_expressed
DES|1674	22.6762	DES|1674	426.6028
DET1|55070	95.3963	DET1|55070	146.7945
DEXI|28955	1929.8211	DEXI|28955	1003.595
DFFA|1676	524.2889	DFFA|1676	360.0959
DFFB|1677	89.9228	DFFB|1677	71.8993
DFNA5|1687	83.2763	DFNA5|1687	225.8838
DFNB31|25861	119.6364	DFNB31|25861	56.3212
DFNB59|494513	6.2555	DFNB59|494513	43.7388
DGAT1|8694	723.8784	DGAT1|8694	3461.426
DGAT2|84649	1105.2683	DGAT2|84649	22148.592
DGCR11|25786	32.8414	DGCR11|25786	11.3841
DGCR14|8220	241.6186	DGCR14|8220	387.0581
DGCR2|9993	3286.0913	DGCR2|9993	2599.7603
DGCR5|26220	12.902000000000001	lowly_expressed	lowly_expressed
DGCR6L|85359	635.715	DGCR6L|85359	1053.9245
DGCR6|8214	294.3994	DGCR6|8214	691.432
DGCR8|54487	659.1731	DGCR8|54487	488.3164
DGKA|1606	166.5526	DGKA|1606	212.7022
lowly_expressed	lowly_expressed	DGKB|1607	5.3925
DGKD|8527	678.7215	DGKD|8527	371.4799
DGKE|8526	213.0779	DGKE|8526	161.1744
lowly_expressed	lowly_expressed	DGKG|1608	20.3715
DGKH|160851	23.8491	DGKH|160851	9.5866
DGKI|9162	5.0826	DGKI|9162	11.3841
DGKQ|1609	701.7887	DGKQ|1609	263.6309
DGKZ|8525	733.0662	DGKZ|8525	874.7753
DGUOK|1716	725.2468	DGUOK|1716	713.6010000000001
DHCR24|1718	18981.5267	DHCR24|1718	4505.0929
DHCR7|1717	1617.8282	DHCR7|1717	738.7657
DHDDS|79947	719.7732	DHDDS|79947	2742.9599
DHDH|27294	19.9394	lowly_expressed	lowly_expressed
DHDPSL|112817	23.2548	DHDPSL|112817	230.8928
DHFRL1|200895	315.5117	DHFRL1|200895	147.3936
DHFR|1719	382.3634	DHFR|1719	326.3871
DHH|50846	12.12	DHH|50846	87.4775
DHODH|1723	203.3037	DHODH|1723	194.7274
DHPS|1725	841.2237	DHPS|1725	979.6285
DHRS11|79154	194.7024	DHRS11|79154	616.5368
DHRS12|79758	306.9104	DHRS12|79758	846.6147
DHRS13|147015	449.3872	DHRS13|147015	122.7262
DHRS1|115817	446.0952	DHRS1|115817	385.8598
DHRS2|10202	56.2995	lowly_expressed	lowly_expressed
DHRS3|9249	670.5112	DHRS3|9249	7285.7999
lowly_expressed	lowly_expressed	DHRS4L1|728635	6.5908
DHRS4L2|317749	249.5044	DHRS4L2|317749	699.6884
DHRS4|10901	517.3101	DHRS4|10901	1514.997
DHRS7B|25979	620.8582	DHRS7B|25979	1059.9161
DHRS7|51635	2042.0291	DHRS7|51635	1761.5339
lowly_expressed	lowly_expressed	DHRS9|10170	80.2876
