gene_id	TCGA-E2-A1LB-01A-11R-A144-07	gene_id	TCGA-E2-A1LB-11A-22R-A144-07
C9orf16|79095	576.8842	C9orf16|79095	689.0619
C9orf21|195827	102.8867	C9orf21|195827	161.4093
C9orf23|138716	389.0823	C9orf23|138716	442.4416
lowly_expressed	lowly_expressed	C9orf24|84688	8.1934
C9orf25|203259	243.9627	C9orf25|203259	316.6735
C9orf30|91283	167.6109	C9orf30|91283	179.2585
C9orf37|85026	108.2781	C9orf37|85026	108.5621
C9orf3|84909	189.0239	C9orf3|84909	337.7141
C9orf40|55071	37.7401	C9orf40|55071	160.9996
C9orf41|138199	101.5388	C9orf41|138199	253.9943
C9orf43|257169	26.0586	C9orf43|257169	11.061
C9orf45|81571	44.4794	C9orf45|81571	399.8361
C9orf46|55848	259.6877	C9orf46|55848	321.1798
C9orf47|286223	23.0439	C9orf47|286223	6.9766
C9orf5|23731	2669.2126	C9orf5|23731	2482.5891
C9orf64|84267	270.9199	C9orf64|84267	344.1213
C9orf66|157983	16.1743	C9orf66|157983	26.6284
C9orf68|55064	8.5364	C9orf68|55064	54.8955
C9orf69|90120	721.1052	C9orf69|90120	907.8247
C9orf6|54942	741.7724	C9orf6|54942	490.3728
C9orf72|203228	63.7987	C9orf72|203228	236.7882
C9orf78|51759	1596.3158	C9orf78|51759	1364.195
C9orf7|11094	2037.0662	C9orf7|11094	551.4134
C9orf80|58493	296.5293	C9orf80|58493	265.8746
C9orf82|79886	235.8755	C9orf82|79886	424.0066
C9orf85|138241	86.7123	C9orf85|138241	266.2843
C9orf86|55684	1933.7302	C9orf86|55684	1773.0438
C9orf89|84270	86.7123	C9orf89|84270	182.3023
C9orf91|203197	2521.8466	C9orf91|203197	527.2429
C9orf93|203238	33.6965	C9orf93|203238	124.1295
C9orf95|54981	162.1925	C9orf95|54981	284.7194
C9orf96|169436	6.7393	C9orf96|169436	18.0254
C9orf98|158067	49.8708	C9orf98|158067	30.7251
C9orf9|11092	116.3653	C9orf9|11092	204.0147
CA11|770	13.9279	CA11|770	292.0934
CA12|771	931.3714	CA12|771	3417.0422
CA13|377677	46.2765	CA13|377677	192.4662
lowly_expressed	lowly_expressed	CA14|23632	21.7124
CA2|760	71.4366	CA2|760	421.5485
lowly_expressed	lowly_expressed	CA3|761	44.321999999999996
lowly_expressed	lowly_expressed	CA4|762	165.9156
CA5BP|340591	262.8328	CA5BP|340591	169.6026
CA5B|11238	288.5679	CA5B|11238	230.2622
lowly_expressed	lowly_expressed	CA6|765	308.0705
CA8|767	324.385	CA8|767	492.0115
CAB39L|81617	3223.1832	CAB39L|81617	1863.9902
CAB39|51719	1781.8713	CAB39|51719	1727.5707
CABC1|56997	441.7702	CABC1|56997	1846.8578
CABIN1|23523	1711.7825	CABIN1|23523	1750.9218
CABLES1|91768	814.5569	CABLES1|91768	766.8988
CABLES2|81928	141.5253	CABLES2|81928	222.0401
lowly_expressed	lowly_expressed	CABP1|9478	30.7251
lowly_expressed	lowly_expressed	CABP4|57010	20.4957
CABYR|26256	19.7686	CABYR|26256	90.12700000000001
CACHD1|57685	66.9437	CACHD1|57685	1448.9963
lowly_expressed	lowly_expressed	CACNA1A|773	8.1934
CACNA1B|774	119.9596	CACNA1B|774	50.7989
CACNA1C|775	282.1206	CACNA1C|775	673.9041
CACNA1D|776	852.7463	CACNA1D|776	117.5748
lowly_expressed	lowly_expressed	CACNA1F|778	14.7481
lowly_expressed	lowly_expressed	CACNA1G|8913	105.6944
CACNA1H|8912	195.889	CACNA1H|8912	38.0991
lowly_expressed	lowly_expressed	CACNA1I|8911	8.1934
CACNA2D1|781	16.1743	CACNA2D1|781	111.0201
CACNA2D2|9254	15.725	CACNA2D2|9254	186.399
lowly_expressed	lowly_expressed	CACNA2D3|55799	9.832
CACNA2D4|93589	23.8122	CACNA2D4|93589	32.7735
CACNB1|782	68.2916	CACNB1|782	57.3535
CACNB2|783	17.0729	CACNB2|783	74.9693
CACNB3|784	205.324	CACNB3|784	571.4871
CACNB4|785	101.9881	CACNB4|785	214.6661
CACNG4|27092	1592.7216	CACNG4|27092	248.2589
CACYBP|27101	1610.693	CACYBP|27101	1089.7173
CADM1|23705	853.6448	CADM1|23705	1642.3597
CADM2|253559	39.0879	CADM2|253559	15.1577
lowly_expressed	lowly_expressed	CADM3|57863	117.374
CADM4|199731	253.3977	CADM4|199731	1012.6997
CADPS2|93664	2559.1374	CADPS2|93664	1029.9058
CADPS|8618	31.4501	lowly_expressed	lowly_expressed
CAD|790	841.0648	CAD|790	1934.4531
lowly_expressed	lowly_expressed	CALB2|794	27.0381
CALCOCO1|57658	1174.8849	CALCOCO1|57658	2850.0615
CALCOCO2|10241	31756.9359	CALCOCO2|10241	2197.8697
CALCRL|10203	561.1592	CALCRL|10203	199.5084
CALD1|800	5072.8968	CALD1|800	6896.354
CALHM2|51063	246.6584	CALHM2|51063	526.8333
CALM1|801	8235.4263	CALM1|801	4268.3327
CALM2|805	11216.4439	CALM2|805	7320.7702
CALM3|808	5223.8571	CALM3|808	3863.9902
lowly_expressed	lowly_expressed	CALML3|810	241.7042
CALML4|91860	166.2361	CALML4|91860	255.6329
CALML5|51806	121.3074	CALML5|51806	846.3744
lowly_expressed	lowly_expressed	CALN1|83698	37.2798
CALR|811	35685.9486	CALR|811	10464.5637
CALU|813	3677.4121	CALU|813	2555.51
CAMK1D|57118	30.5515	CAMK1D|57118	21.3027
CAMK1G|57172	6.29	lowly_expressed	lowly_expressed
CAMK1|8536	82.1161	CAMK1|8536	162.4416
CAMK2B|816	51.668	CAMK2B|816	388.3654
CAMK2D|817	1045.9396	CAMK2D|817	1006.5547
CAMK2G|818	851.8477	CAMK2G|818	835.7231
CAMK2N1|55450	177.019	CAMK2N1|55450	846.7841
CAMK2N2|94032	27.4065	CAMK2N2|94032	9.0127
lowly_expressed	lowly_expressed	CAMK4|814	6.5547
CAMKK1|84254	361.2266	CAMKK1|84254	305.2028
CAMKK2|10645	745.816	CAMKK2|10645	2052.4375
lowly_expressed	lowly_expressed	CAMKV|79012	6.9644
CAMLG|819	723.3517	CAMLG|819	1185.9893
CAMSAP1L1|23271	494.2154	CAMSAP1L1|23271	1267.5133
CAMSAP1|157922	715.2645	CAMSAP1|157922	1072.9209
CAMTA1|23261	173.87400000000002	CAMTA1|23261	655.4691
CAMTA2|23125	903.965	CAMTA2|23125	1331.8312
CAND1|55832	2692.5755	CAND1|55832	3221.6305
CAND2|23066	12.1307	CAND2|23066	86.44
CANT1|124583	3425.3622	CANT1|124583	2349.4469
CANX|821	37698.3039	CANX|821	20492.4211
CAP1|10487	7950.1292	CAP1|10487	4631.7083
CAP2|10486	990.2280000000001	CAP2|10486	254.8136
CAPG|822	3900.2583	CAPG|822	1765.6698
CAPN10|11132	261.9342	CAPN10|11132	247.5952
lowly_expressed	lowly_expressed	CAPN11|11131	126.9971
CAPN12|147968	29.9629	CAPN12|147968	63.2732
CAPN13|92291	6261.2602	CAPN13|92291	205.6534
CAPN1|823	3528.6982	CAPN1|823	4074.5596
CAPN2|824	4953.8358	CAPN2|824	3449.8156
CAPN3|825	67.6356	CAPN3|825	149.19299999999998
CAPN5|726	93.0024	CAPN5|726	358.05
lowly_expressed	lowly_expressed	CAPN6|827	809.914
CAPN7|23473	977.1987	CAPN7|23473	1090.127
CAPN8|388743	365.2701	CAPN8|388743	90.9463
CAPN9|10753	149.6125	lowly_expressed	lowly_expressed
CAPNS1|826	10904.1896	CAPNS1|826	5030.3154
CAPRIN1|4076	7265.4162	CAPRIN1|4076	7548.1359999999995
CAPRIN2|65981	176.1204	CAPRIN2|65981	269.152
CAPS2|84698	8.5364	CAPS2|84698	56.1245
CAPS|828	102.4374	CAPS|828	184.3507
CAPZA1|829	5366.281	CAPZA1|829	2156.4932
CAPZA2|830	861.2827	CAPZA2|830	1501.0242
lowly_expressed	lowly_expressed	CAPZA3|93661	9.832
CAPZB|832	8266.8763	CAPZB|832	2887.3413
CARD10|29775	141.076	CARD10|29775	692.3392
CARD11|84433	91.6545	CARD11|84433	74.1499
CARD14|79092	697.7423	CARD14|79092	191.315
CARD16|114769	28.3051	CARD16|114769	128.2261
CARD6|84674	334.2693	CARD6|84674	495.6985
CARD8|22900	440.7503	CARD8|22900	721.8353
CARD9|64170	19.7686	CARD9|64170	94.2237
CARHSP1|23589	1161.9409	CARHSP1|23589	769.9222
CARKD|55739	2011.0075	CARKD|55739	1300.2868
CARM1|10498	974.9523	CARM1|10498	902.9086
CARNS1|57571	14.8265	CARNS1|57571	36.8701
CARS2|79587	721.6848	CARS2|79587	561.6182
CARS|833	1978.6544	CARS|833	645.637
CASC1|55259	10.7829	CASC1|55259	45.0635
CASC2|255082	43.5808	CASC2|255082	43.8345
CASC3|22794	1285.4094	CASC3|22794	4586.2351
CASC4|113201	2880.3774	CASC4|113201	2456.3703
CASC5|57082	90.3066	CASC5|57082	52.8472
CASD1|64921	763.7875	CASD1|64921	687.4232
lowly_expressed	lowly_expressed	CASKIN1|57524	61.6059
CASKIN2|57513	1058.4837	CASKIN2|57513	1003.941
CASK|8573	919.2407	CASK|8573	1608.7669
CASP10|843	527.0134	CASP10|843	149.5289
lowly_expressed	lowly_expressed	CASP12|120329	9.4224
CASP1|834	87.1616	CASP1|834	480.5408
CASP2|835	679.7709	CASP2|835	1411.7165
CASP3|836	1260.6986	CASP3|836	549.7747
CASP4|837	1080.5347	CASP4|837	783.2855
CASP6|839	924.6321	CASP6|839	456.3703
CASP7|840	2426.1485	CASP7|840	627.6116
CASP8AP2|9994	306.4136	CASP8AP2|9994	610.8152
CASP8|841	1018.9824	CASP8|841	544.4490000000001
CASP9|842	439.8517	CASP9|842	375.6657
lowly_expressed	lowly_expressed	CASQ1|844	6.5547
CASQ2|845	13.4786	CASQ2|845	56.1245
CASS4|57091	8.5364	CASS4|57091	13.9287
CAST|831	2524.1963	CAST|831	4525.6002
CASZ1|54897	552.1734	CASZ1|54897	1312.9865
CATSPER2P1|440278	50.1045	CATSPER2P1|440278	25.3093
CATSPER2|117155	20.6672	CATSPER2|117155	47.9312
lowly_expressed	lowly_expressed	CATSPER3|347732	8.7751
CATSPERB|79820	192.74400000000003	CATSPERB|79820	33.1831
CATSPERG|57828	35.4937	CATSPERG|57828	23.7608
CAT|847	1938.6724	CAT|847	3179.025
CAV1|857	667.6401	CAV1|857	3261.778
CAV2|858	279.9056	CAV2|858	1076.6079
CBARA1|10367	1637.2009	CBARA1|10367	1145.8419
CBFA2T2|9139	544.9848	CBFA2T2|9139	1062.6792
CBFA2T3|863	475.3454	CBFA2T3|863	114.2974
CBFB|865	775.0197	CBFB|865	798.4433
CBLB|868	472.2004	CBLB|868	521.0979
lowly_expressed	lowly_expressed	CBLC|23624	265.0553
CBLL1|79872	390.8795	CBLL1|79872	827.9394
lowly_expressed	lowly_expressed	CBLN1|869	9.4224
CBLN3|643866	24.2615	CBLN3|643866	62.2696
CBLN4|140689	18.4208	CBLN4|140689	5.3257
CBL|867	378.2994	CBL|867	1158.5416
CBR1|873	272.6272	CBR1|873	850.9259
CBR3|874	629.9	CBR3|874	233.9205
CBR4|84869	3364.2592	CBR4|84869	653.8304
CBS|875	1605.3016	CBS|875	154.4449
CBWD1|55871	724.6995	CBWD1|55871	901.6796
CBWD2|150472	356.2844	CBWD2|150472	419.0905
CBWD3|445571	439.0475	CBWD3|445571	149.9385
CBWD5|220869	6.645	lowly_expressed	lowly_expressed
CBWD6|644019	98.8431	CBWD6|644019	73.7403
CBX1|10951	877.9063	CBX1|10951	1886.9316
CBX2|84733	192.74400000000003	CBX2|84733	67.5952
CBX3|11335	2534.4266	CBX3|11335	2718.9676
CBX4|8535	522.5205	CBX4|8535	383.0397
CBX5|23468	3223.1832	CBX5|23468	3820.975
CBX6|23466	196.3383	CBX6|23466	835.7231
CBX7|23492	218.8027	CBX7|23492	1382.6301
CBX8|57332	140.6268	CBX8|57332	130.2745
CBY1|25776	562.3543	CBY1|25776	734.9857
CC2D1A|54862	749.8596	CC2D1A|54862	1660.7948
CC2D1B|200014	1028.4174	CC2D1B|200014	616.5506
CC2D2A|57545	81.7702	CC2D2A|57545	761.9828
CCAR1|55749	2261.7095	CCAR1|55749	1231.0528
CCBE1|147372	6.29	lowly_expressed	lowly_expressed
CCBL1|883	230.4841	CCBL1|883	106.9234
CCBL2|56267	895.2488	CCBL2|56267	762.9005
CCBP2|1238	8.5364	CCBP2|1238	43.0152
CCDC101|112869	284.8478	CCDC101|112869	387.1364
CCDC102A|92922	70.538	CCDC102A|92922	296.1901
CCDC102B|79839	42.6822	CCDC102B|79839	49.1602
CCDC103|388389	45.378	CCDC103|388389	162.6383
CCDC104|112942	512.6362	CCDC104|112942	866.4482
CCDC106|29903	53.0158	CCDC106|29903	302.7448
CCDC107|203260	203.6976	CCDC107|203260	214.6374
CCDC108|255101	6.7393	lowly_expressed	lowly_expressed
CCDC109A|90550	963.7201	CCDC109A|90550	416.2229
CCDC109B|55013	119.5103	CCDC109B|55013	148.2999
CCDC110|256309	107.8288	CCDC110|256309	99.1397
CCDC111|201973	146.6068	CCDC111|201973	199.6764
CCDC112|153733	137.4817	CCDC112|153733	193.773
CCDC113|29070	358.9801	CCDC113|29070	292.0934
lowly_expressed	lowly_expressed	CCDC114|93233	21.7124
CCDC115|84317	1104.3468	CCDC115|84317	1172.4703
CCDC117|150275	819.4989999999999	CCDC117|150275	1114.7071
CCDC11|220136	75.4802	CCDC11|220136	46.7022
CCDC120|90060	509.0419	CCDC120|90060	678.8202
CCDC121|79635	115.0174	CCDC121|79635	176.1573
CCDC122|160857	31.8994	CCDC122|160857	64.7276
CCDC123|84902	262.3835	CCDC123|84902	419.0905
CCDC124|115098	879.7035	CCDC124|115098	693.5682
CCDC125|202243	1272.8294	CCDC125|202243	484.6374
CCDC126|90693	162.6418	CCDC126|90693	208.5211
CCDC127|133957	312.2543	CCDC127|133957	386.7268
lowly_expressed	lowly_expressed	CCDC129|223075	42.1958
CCDC12|151903	484.7804	CCDC12|151903	510.8562
CCDC130|81576	330.2258	CCDC130|81576	361.73699999999997
CCDC132|55610	179.2654	CCDC132|55610	639.0823
CCDC134|79879	77.2773	CCDC134|79879	98.73
CCDC136|64753	10.3336	CCDC136|64753	134.7808
CCDC137|339230	596.2035	CCDC137|339230	337.1569
CCDC138|165055	48.0737	CCDC138|165055	77.4273
CCDC141|285025	28.3051	CCDC141|285025	8.603
CCDC142|84865	91.4343	CCDC142|84865	143.5436
CCDC144A|9720	9.2733	CCDC144A|9720	35.043
CCDC144B|284047	23.1787	CCDC144B|284047	78.3204
CCDC146|57639	25.6093	CCDC146|57639	101.5977
CCDC147|159686	7.6379	CCDC147|159686	8.603
CCDC148|130940	8.9857	CCDC148|130940	30.3154
CCDC149|91050	1747.2762	CCDC149|91050	721.4256
CCDC14|64770	579.5799	CCDC14|64770	1403.5231
CCDC150|284992	6.29	CCDC150|284992	10.6514
CCDC152|100129792	337.4683	CCDC152|100129792	117.3822
lowly_expressed	lowly_expressed	CCDC153|283152	6.5547
lowly_expressed	lowly_expressed	CCDC154|645811	5.3257
CCDC157|550631	49.9337	CCDC157|550631	46.3744
CCDC158|339965	6.29	CCDC158|339965	72.9209
CCDC159|126075	294.2828	CCDC159|126075	154.0352
CCDC15|80071	157.6997	CCDC15|80071	80.295
CCDC160|347475	223.7448	CCDC160|347475	135.6002
CCDC163P|126661	29.6529	CCDC163P|126661	24.5801
CCDC17|149483	5.3914	CCDC17|149483	6.145
CCDC18|343099	50.7694	CCDC18|343099	61.4502
CCDC19|25790	80.4223	CCDC19|25790	5.7354
CCDC21|64793	238.122	CCDC21|64793	355.1823
CCDC22|28952	546.5034	CCDC22|28952	556.9848
CCDC23|374969	252.4992	CCDC23|374969	214.2565
CCDC24|149473	217.0414	CCDC24|149473	188.0377
CCDC25|55246	1301.5837	CCDC25|55246	1272.0197
CCDC28A|25901	295.1814	CCDC28A|25901	459.6477
CCDC28B|79140	24.7108	CCDC28B|79140	81.1143
CCDC30|728621	54.3637	CCDC30|728621	120.0328
CCDC34|91057	143.7718	CCDC34|91057	637.8533
CCDC36|339834	27.4065	CCDC36|339834	13.1094
CCDC39|339829	9.8843	CCDC39|339829	23.3511
CCDC3|83643	350.4437	CCDC3|83643	413.3552
CCDC40|55036	194.5412	CCDC40|55036	128.6358
CCDC41|51134	142.8732	CCDC41|51134	263.007
CCDC43|124808	336.9651	CCDC43|124808	476.4441
CCDC45|90799	384.5895	CCDC45|90799	704.6293
CCDC46|201134	73.2337	CCDC46|201134	211.3888
CCDC47|57003	7326.9684	CCDC47|57003	3420.3195
CCDC48|79825	713.0181	CCDC48|79825	47.5215
CCDC50|152137	917.8928	CCDC50|152137	1789.0209
CCDC51|79714	403.4595	CCDC51|79714	276.526
CCDC52|152185	344.6029	CCDC52|152185	430.5612
CCDC53|51019	522.9698	CCDC53|51019	317.4928
CCDC55|84081	10992.6991	CCDC55|84081	866.4482
CCDC56|28958	644.2772	CCDC56|28958	713.9287
CCDC57|284001	2288.2175	CCDC57|284001	671.0365
CCDC58|131076	147.3661	CCDC58|131076	135.1905
CCDC59|29080	277.6592	CCDC59|29080	387.9558
CCDC61|729440	109.626	CCDC61|729440	162.6383
CCDC62|84660	10.7829	lowly_expressed	lowly_expressed
CCDC64B|146439	441.1996	CCDC64B|146439	538.304
CCDC64|92558	466.8089	CCDC64|92558	51.2085
CCDC65|85478	9.435	CCDC65|85478	22.5317
CCDC66|285331	220.8649	CCDC66|285331	351.6141
lowly_expressed	lowly_expressed	CCDC67|159989	9.4224
lowly_expressed	lowly_expressed	CCDC68|80323	35.2315
CCDC69|26112	659.553	CCDC69|26112	492.4211
CCDC6|8030	3951.9263	CCDC6|8030	2981.1553
CCDC71|64925	559.8113	CCDC71|64925	561.6551
CCDC72|51372	1336.1788	CCDC72|51372	878.3286
CCDC73|493860	27.5143	CCDC73|493860	47.2511
CCDC74A|90557	37.2908	CCDC74A|90557	264.6456
CCDC74B|91409	8.0872	CCDC74B|91409	75.3789
CCDC75|253635	55.7116	CCDC75|253635	62.2696
CCDC76|54482	150.9154	CCDC76|54482	326.4523
CCDC77|84318	186.9033	CCDC77|84318	203.1954
CCDC78|124093	8.9857	CCDC78|124093	20.4834
CCDC7|221016	41.7837	CCDC7|221016	30.0778
CCDC80|151887	3410.5358	CCDC80|151887	735.7639999999999
CCDC81|60494	66.4944	CCDC81|60494	11.061
CCDC82|79780	124.0031	CCDC82|79780	408.8488
CCDC84|338657	56.6101	CCDC84|338657	80.7046
CCDC85A|114800	27.8558	CCDC85A|114800	86.44
CCDC85B|11007	156.8011	CCDC85B|11007	233.9205
CCDC85C|317762	675.1657	CCDC85C|317762	1073.7075
CCDC86|79080	753.8807	CCDC86|79080	642.753
CCDC87|55231	34.5951	CCDC87|55231	10.2417
CCDC88A|55704	248.0063	CCDC88A|55704	525.1946
CCDC88B|283234	102.4374	CCDC88B|283234	441.6223
CCDC88C|440193	1107.9411	CCDC88C|440193	915.1987
CCDC89|220388	5.3914	CCDC89|220388	38.0991
CCDC8|83987	159.9461	CCDC8|83987	2245.8009
CCDC90A|63933	375.6037	CCDC90A|63933	358.4596
CCDC90B|60492	607.3593	CCDC90B|60492	706.0877
CCDC91|55297	479.8383	CCDC91|55297	490.7825
CCDC92|80212	651.4658	CCDC92|80212	655.4691
CCDC93|54520	725.5981	CCDC93|54520	1207.7018
CCDC94|55702	438.9532	CCDC94|55702	418.2712
CCDC96|257236	107.8288	CCDC96|257236	61.0406
CCDC97|90324	1012.6924	CCDC97|90324	1111.0201
CCDC99|54908	267.7749	CCDC99|54908	267.1036
CCDC9|26093	550.3763	CCDC9|26093	397.3781
CCHCR1|54535	280.8042	CCHCR1|54535	751.7411
CCIN|881	8.0872	lowly_expressed	lowly_expressed
CCL11|6356	11.6815	lowly_expressed	lowly_expressed
CCL14|6358	57.958	CCL14|6358	616.5424
CCL18|6362	95.2488	lowly_expressed	lowly_expressed
CCL19|6363	9.8843	CCL19|6363	108.1524
CCL21|6366	7.6379	CCL21|6366	229.0045
CCL22|6367	47.1751	CCL22|6367	108.9717
CCL26|10344	12.1307	lowly_expressed	lowly_expressed
CCL28|56477	78.6252	CCL28|56477	2809.0946
CCL2|6347	71.8859	CCL2|6347	122.9005
CCL3L1|6349	78.441	CCL3L1|6349	6.5547
CCL3|6348	230.9334	CCL3|6348	18.4351
CCL4L2|388372	97.4952	CCL4L2|388372	9.832
CCL4|6351	64.248	CCL4|6351	13.1094
CCL5|6352	120.8581	CCL5|6352	238.4269
CCL8|6355	18.4208	CCL8|6355	21.7124
CCM2|83605	754.8018	CCM2|83605	660.7948
lowly_expressed	lowly_expressed	CCNA1|8900	5.7354
CCNA2|890	394.4468	CCNA2|890	138.2999
CCNB1IP1|57820	296.08	CCNB1IP1|57820	1483.8181
CCNB1|891	776.8168	CCNB1|891	319.5412
CCNB2|9133	324.385	CCNB2|9133	92.585
CCNB3|85417	11.2322	CCNB3|85417	20.0737
CCNC|892	2564.0795	CCNC|892	1197.0504
CCND1|595	5571.9915	CCND1|595	6767.8574
CCND2|894	332.0229	CCND2|894	2545.2683
CCND3|896	1344.7153	CCND3|896	1242.9332
CCNDBP1|23582	1258.9015	CCNDBP1|23582	991.3969999999999
CCNE1|898	73.2337	CCNE1|898	34.4121
CCNE2|9134	189.1452	CCNE2|9134	34.8505
CCNF|899	1420.1954	CCNF|899	343.3019
CCNG1|900	3793.7774	CCNG1|900	3414.9939
CCNG2|901	3070.875	CCNG2|901	2535.4363
CCNH|902	779.5260000000001	CCNH|902	509.5698
lowly_expressed	lowly_expressed	CCNI2|645121	6.0549
CCNI|10983	3505.3353	CCNI|10983	9965.9975
CCNJL|79616	22.4643	CCNJL|79616	137.2388
CCNJ|54619	236.3248	CCNJ|54619	284.3097
CCNK|8812	1062.6755	CCNK|8812	898.4351
CCNL1|57018	800.6289999999999	CCNL1|57018	1124.9488
CCNL2|81669	713.0181	CCNL2|81669	1858.2548
CCNO|10309	626.3057	CCNO|10309	37.6895
CCNT1|904	89.8574	CCNT1|904	269.5617
CCNT2|905	753.4539	CCNT2|905	1056.5342
CCNYL1|151195	1223.8571	CCNYL1|151195	280.21299999999997
CCNY|219771	1386.4989	CCNY|219771	1922.1629999999998
CCPG1|9236	3533.9054	CCPG1|9236	1733.2446
CCR10|2826	5.8407	CCR10|2826	9.4224
CCR1|1230	74.5816	CCR1|1230	43.0152
CCR2|729230	49.8708	CCR2|729230	48.3408
CCR4|1233	7.6379	lowly_expressed	lowly_expressed
CCR5|1234	52.5666	CCR5|1234	93.814
CCR6|1235	17.4728	CCR6|1235	82.0893
CCR7|1236	14.3772	CCR7|1236	21.7124
CCR8|1237	6.29	lowly_expressed	lowly_expressed
CCRL1|51554	94.3502	CCRL1|51554	21.3027
CCRL2|9034	879.2542	CCRL2|9034	28.2671
CCRN4L|25819	70.0887	CCRN4L|25819	89.7173
CCS|9973	524.3176	CCS|9973	402.2941
CCT2|10576	3943.3899	CCT2|10576	3248.6686
CCT3|7203	10353.364	CCT3|7203	7517.0012
CCT4|10575	4917.4436	CCT4|10575	5120.8521
CCT5|22948	5465.5734	CCT5|22948	3558.3777
CCT6A|908	4120.8581	CCT6A|908	3930.3564
CCT6B|10693	54.813	CCT6B|10693	143.3839
CCT6P1|643253	48.0737	CCT6P1|643253	110.2007
CCT7|10574	5240.93	CCT7|10574	4274.4777
CCT8|10694	5017.6345	CCT8|10694	3453.5027
CD101|9398	11.6815	CD101|9398	19.6641
CD109|135228	858.587	CD109|135228	351.905
CD14|929	574.6378	CD14|929	1151.1676
CD151|977	4798.3826	CD151|977	4898.812
lowly_expressed	lowly_expressed	CD160|11126	8.1934
CD163L1|283316	577.3335	CD163L1|283316	95.4527
CD163|9332	113.6695	CD163|9332	70.8726
lowly_expressed	lowly_expressed	CD164L2|388611	109.3814
CD164|8763	9537.9086	CD164|8763	9667.3494
CD177|57126	2101.3142	CD177|57126	5.3257
CD180|4064	127.5974	CD180|4064	264.236
lowly_expressed	lowly_expressed	CD1C|911	15.5674
CD1D|912	12.1307	CD1D|912	22.1221
lowly_expressed	lowly_expressed	CD1E|913	5.7354
CD200R1|131450	100.1909	CD200R1|131450	15.9771
CD200|4345	256.5427	CD200|4345	611.2249
lowly_expressed	lowly_expressed	CD209|30835	17.6157
CD226|10666	7.1886	CD226|10666	13.1094
CD22|933	42.233000000000004	CD22|933	17.6157
CD244|51744	6.29	CD244|51744	8.1934
CD247|919	17.0729	CD247|919	72.9209
CD248|57124	424.57599999999996	CD248|57124	1287.5871
CD24|100133941	2917.2189	CD24|100133941	20462.925
lowly_expressed	lowly_expressed	CD274|29126	12.6997
CD276|80381	1789.9584	CD276|80381	1737.8124
CD27|939	64.3244	CD27|939	54.8669
CD28|940	81.7702	CD28|940	15.1577
CD2AP|23607	838.3691	CD2AP|23607	2059.4019
CD2BP2|10421	1335.7295	CD2BP2|10421	1417.8615
CD2|914	77.7266	CD2|914	113.0684
CD300A|11314	61.5523	CD300A|11314	65.1372
CD300C|10871	5.3914	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	CD300LB|124599	6.5547
CD300LF|146722	55.2623	CD300LF|146722	9.4224
lowly_expressed	lowly_expressed	CD300LG|146894	919.705
CD302|9936	364.8208	CD302|9936	731.8927
CD320|51293	106.9302	CD320|51293	696.8456
CD33|945	31.8994	CD33|945	13.9287
CD34|947	1115.579	CD34|947	1786.1532
CD36|948	1510.9514	CD36|948	4345.7599
CD37|951	177.4683	CD37|951	134.7808
CD38|952	20.6672	CD38|952	11.061
CD3D|915	27.8558	CD3D|915	39.3281
CD3EAP|10849	399.8652	CD3EAP|10849	645.637
CD3E|916	59.3059	CD3E|916	124.9488
lowly_expressed	lowly_expressed	CD3G|917	13.1094
CD40LG|959	7.1886	CD40LG|959	9.4224
CD40|958	176.5697	CD40|958	198.2794
CD44|960	1551.3872	CD44|960	9108.1524
CD46|4179	7488.7117	CD46|4179	4793.5272
CD47|961	1515.8935	CD47|961	3105.2847
CD48|962	122.206	CD48|962	98.3204
CD4|920	591.2614	CD4|920	641.1307
CD52|1043	58.4073	CD52|1043	81.9336
CD53|963	327.9793	CD53|963	193.773
CD55|1604	2351.5669	CD55|1604	1099.5494
CD58|965	122.206	CD58|965	129.8648
CD59|966	9292.1487	CD59|966	20463.3347
CD5|921	33.6965	CD5|921	45.8828
CD63|967	12571.942	CD63|967	5768.1278
CD68|968	1803.8863	CD68|968	367.4723
CD69|969	15.725	CD69|969	25.3994
CD6|923	59.7551	CD6|923	79.8853
CD70|970	15.725	lowly_expressed	lowly_expressed
CD72|971	37.2908	CD72|971	30.7251
CD74|972	18890.711	CD74|972	15241.7042
CD79A|973	66.0452	CD79A|973	64.3179
CD79B|974	13.0293	CD79B|974	49.5698
CD7|924	16.6236	CD7|924	35.6411
