gene_id	TCGA-BH-A1FN-01A-11R-A13Q-07	gene_id	TCGA-BH-A1FN-11A-34R-A13Q-07
MPL|4352	24.7978	MPL|4352	31.7194
MPND|84954	177.4748	MPND|84954	190.6049
lowly_expressed	lowly_expressed	MPO|4353	8.3624
MPP1|4354	412.325	MPP1|4354	696.6737
MPP2|4355	418.64599999999996	MPP2|4355	162.0574
MPP3|4356	123.9892	MPP3|4356	67.7642
MPP4|58538	8.2659	lowly_expressed	lowly_expressed
MPP5|64398	994.8314	MPP5|64398	947.8338
MPP6|51678	201.3002	MPP6|51678	68.6293
MPP7|143098	219.2908	MPP7|143098	576.4283
MPPE1|65258	356.8945	MPPE1|65258	654.8618
lowly_expressed	lowly_expressed	MPPED1|758	9.2275
MPPED2|744	5.8348	MPPED2|744	182.5308
MPRIP|23164	1339.0838	MPRIP|23164	1628.3595
MPST|4357	415.2424	MPST|4357	313.4455
MPV17L2|84769	178.9335	MPV17L2|84769	250.0067
MPV17L|255027	87.5218	MPV17L|255027	97.7535
MPV17|4358	648.1477	MPV17|4358	861.6147
MPZL1|9019	5930.5757	MPZL1|9019	7606.6043
MPZL2|10205	732.7521	MPZL2|10205	974.0744
MPZL3|196264	94.8153	MPZL3|196264	37.4866
MPZ|4359	6.8073	MPZ|4359	16.4364
MR1|3140	138.5762	MR1|3140	177.6287
MRAP2|112609	32.5776	MRAP2|112609	165.80599999999998
lowly_expressed	lowly_expressed	MRAP|56246	20.1303
MRAS|22808	718.6514	MRAS|22808	2006.1089
MRC1|4360	60.2928	MRC1|4360	2054.5531
MRC2|9902	2316.8971	MRC2|9902	1570.9762
MRE11A|4361	679.7528	MRE11A|4361	632.0814
MREG|55686	1182.517	MREG|55686	508.6497
MRFAP1L1|114932	686.5601	MRFAP1L1|114932	1870.5805
MRFAP1|93621	3830.5383	MRFAP1|93621	7571.1362
MRGPRE|116534	5.3486	lowly_expressed	lowly_expressed
MRGPRF|116535	86.0631	MRGPRF|116535	433.6909
lowly_expressed	lowly_expressed	MRGPRX2|117194	8.3624
lowly_expressed	lowly_expressed	MRGPRX3|117195	29.4125
MRI1|84245	391.9033	MRI1|84245	435.4211
MRM1|79922	34.0363	MRM1|79922	37.4866
MRO|83876	26.2565	MRO|83876	56.8066
MRP63|78988	519.3302	MRP63|78988	521.8968
MRPL10|124995	738.1007	MRPL10|124995	1146.5127
MRPL11|65003	674.4042	MRPL11|65003	652.8432
MRPL12|6182	636.9644	MRPL12|6182	211.6175
MRPL13|28998	1476.2014	MRPL13|28998	596.325
MRPL14|64928	579.5889	MRPL14|64928	381.2097
MRPL15|29088	680.7253	MRPL15|29088	781.1627
MRPL16|54948	490.6084	MRPL16|54948	657.1686
MRPL17|63875	1404.7252	MRPL17|63875	684.2743
MRPL18|29074	1109.5822	MRPL18|29074	722.0492
MRPL19|9801	1126.6003	MRPL19|9801	985.0319999999999
MRPL1|65008	564.0295	MRPL1|65008	495.3996
MRPL20|55052	1319.761	MRPL20|55052	1003.6225
MRPL21|219927	740.5318	MRPL21|219927	516.7381
MRPL22|29093	415.2424	MRPL22|29093	395.6276
MRPL23|6150	378.2888	MRPL23|6150	202.1392
MRPL24|79590	986.5654	MRPL24|79590	616.7985
MRPL27|51264	576.6715	MRPL27|51264	501.4551
MRPL28|10573	690.9361	MRPL28|10573	344.5882
MRPL2|51069	299.5191	MRPL2|51069	291.2419
MRPL30|51263	896.6708	MRPL30|51263	1042.5768
MRPL32|64983	922.3827	MRPL32|64983	829.0302
MRPL33|9553	403.5728	MRPL33|9553	603.8223
MRPL34|64981	340.3626	MRPL34|64981	520.4868
MRPL35|51318	665.1658	MRPL35|51318	896.5060000000001
MRPL36|64979	261.593	MRPL36|64979	253.1786
MRPL37|51253	2848.349	MRPL37|51253	1333.3689
MRPL38|64978	484.4333	MRPL38|64978	519.5208
MRPL39|54148	498.3881	MRPL39|54148	485.0187
MRPL3|11222	3938.4819	MRPL3|11222	1520.5135
MRPL40|64976	558.1947	MRPL40|64976	586.5208
MRPL41|64975	117.6682	MRPL41|64975	167.8245
MRPL42P5|359821	12.5059	MRPL42P5|359821	6.6697
MRPL42|28977	602.9281	MRPL42|28977	640.1555
MRPL43|84545	1888.6625	MRPL43|84545	904.4618
MRPL44|65080	936.4835	MRPL44|65080	735.0254
MRPL45|84311	1020.1154	MRPL45|84311	1318.0859
MRPL46|26589	222.2082	MRPL46|26589	386.4002
MRPL47|57129	1034.7024	MRPL47|57129	548.1692
MRPL48|51642	452.6823	MRPL48|51642	461.3733
MRPL49|740	1460.1557	MRPL49|740	1116.5234
MRPL4|51073	471.6454	MRPL4|51073	467.1405
MRPL50|54534	401.1417	MRPL50|54534	582.7722
MRPL51|51258	1686.2537	MRPL51|51258	1023.9604
MRPL52|122704	424.9671	MRPL52|122704	367.9452
MRPL53|116540	317.3152	MRPL53|116540	240.2025
MRPL54|116541	209.5661	MRPL54|116541	213.9619
MRPL55|128308	514.4338	MRPL55|128308	198.3905
MRPL9|65005	1471.13	MRPL9|65005	960.2073
MRPS10|55173	1142.646	MRPS10|55173	982.4368
MRPS11|64963	235.8227	MRPS11|64963	337.6676
MRPS12|6183	486.2323	MRPS12|6183	240.2025
MRPS14|63931	821.2464	MRPS14|63931	341.1279
MRPS15|64960	1463.5593	MRPS15|64960	743.0994
MRPS16|51021	6321.0203	MRPS16|51021	1595.4866
MRPS17|51373	408.9214	MRPS17|51373	256.2929
MRPS18A|55168	469.2142	MRPS18A|55168	532.5978
MRPS18B|28973	1306.9925	MRPS18B|28973	1566.0741
MRPS18C|51023	358.1441	MRPS18C|51023	399.5032
MRPS21|54460	947.1806	MRPS21|54460	880.3580000000001
MRPS22|56945	598.552	MRPS22|56945	565.1823
MRPS23|51649	1108.1235	MRPS23|51649	593.4414
MRPS24|64951	712.8166	MRPS24|64951	684.8510000000001
MRPS25|64432	478.6374	MRPS25|64432	681.7339
MRPS26|64949	355.9221	MRPS26|64949	366.2151
MRPS27|23107	1147.9945	MRPS27|23107	1863.9482
MRPS28|28957	190.7149	MRPS28|28957	228.6191
MRPS2|51116	476.4931	MRPS2|51116	837.6723
MRPS30|10884	436.1504	MRPS30|10884	453.2993
MRPS31|10240	187.1994	MRPS31|10240	510.3942
MRPS33|51650	419.1323	MRPS33|51650	697.2504
MRPS34|65993	606.3317	MRPS34|65993	235.012
MRPS35|60488	1676.5291	MRPS35|60488	1316.0674
MRPS36|92259	199.8415	MRPS36|92259	482.1351
MRPS5|64969	835.8334	MRPS5|64969	572.6796
MRPS6|64968	857.4172	MRPS6|64968	892.8641
MRPS7|51081	1008.8154	MRPS7|51081	811.9363
MRPS9|64965	474.5628	MRPS9|64965	496.2647
MRRF|92399	320.9133	MRRF|92399	533.7513
MRS2|57380	1252.0483	MRS2|57380	576.7167
MRTO4|51154	1183.9757	MRTO4|51154	771.3585
MRVI1|10335	287.8495	MRVI1|10335	871.9956
MS4A14|84689	104.1121	MS4A14|84689	107.0328
MS4A15|219995	44.7334	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MS4A1|931	345.4533
MS4A2|2206	37.4399	MS4A2|2206	259.8109
MS4A4A|51338	195.9516	MS4A4A|51338	993.3944
MS4A6A|64231	264.9966	MS4A6A|64231	3122.0556
MS4A7|58475	563.4849	MS4A7|58475	1633.4979999999998
MSC|9242	144.6444	MSC|9242	151.1834
MSH2|4436	2021.754	MSH2|4436	902.5616
MSH3|4437	525.5588	MSH3|4437	516.1181
MSH5|4439	342.6917	MSH5|4439	112.4597
MSH6|2956	3033.6035	MSH6|2956	1783.2079
MSI1|4440	149.7596	MSI1|4440	61.997
MSI2|124540	767.2746	MSI2|124540	93.1397
MSL1|339287	3600.5504	MSL1|339287	2583.4022
MSL2|55167	1796.6285	MSL2|55167	1666.4228
MSL3L2|151507	389.9583	MSL3L2|151507	144.1792
MSL3|10943	510.5439	MSL3|10943	930.8207
MSLN|10232	5.8348	MSLN|10232	55.3648
MSMP|692094	28.2015	MSMP|692094	35.4681
MSN|4478	9016.2061	MSN|4478	12757.8374
MSR1|4481	1055.6104	MSR1|4481	892.1807
MSRA|4482	49.5957	MSRA|4482	305.3715
MSRB2|22921	454.6272	MSRB2|22921	483.8653
MSRB3|253827	584.9375	MSRB3|253827	2525.7306
MST1P2|11209	64.1827	MST1P2|11209	79.8753
MST1P9|11223	24.3116	MST1P9|11223	55.9415
MST1R|4486	242.6299	MST1R|4486	127.7427
MST1|4485	22.8529	MST1|4485	38.0633
MST4|51765	686.5601	MST4|51765	441.765
MSTN|2660	13.1283	MSTN|2660	7.7857
MSTO1|55154	977.7743	MSTO1|55154	441.6554
MSTO2P|100129405	162.35299999999998	MSTO2P|100129405	98.0389
MSX1|4487	46.1921	MSX1|4487	132.9332
lowly_expressed	lowly_expressed	MSX2P1|55545	5.4788
MSX2|4488	188.6581	MSX2|4488	198.1022
MT1A|4489	57.8616	MT1A|4489	28.2591
MT1DP|326343	7.7797	lowly_expressed	lowly_expressed
MT1E|4493	1277.8186	MT1E|4493	946.6804
MT1F|4494	172.1262	MT1F|4494	160.3272
MT1G|4495	175.0436	MT1G|4495	59.9785
MT1H|4496	5.8348	lowly_expressed	lowly_expressed
MT1L|4500	130.3103	MT1L|4500	62.8621
MT1M|4499	25.7703	MT1M|4499	150.523
MT1X|4501	1024.9778	MT1X|4501	2360.5013
MT2A|4502	5434.6188	MT2A|4502	2327.6284
MT3|4504	69.045	lowly_expressed	lowly_expressed
MTA1|9112	1136.325	MTA1|9112	667.5495
MTA2|9219	1632.7682	MTA2|9219	1300.496
MTA3|57504	902.4472	MTA3|57504	707.6313
MTAP|4507	1599.2181	MTAP|4507	856.1359
MTBP|27085	216.3734	MTBP|27085	92.8514
MTCH1|23787	2440.8863	MTCH1|23787	2808.6101
MTCH2|23788	2032.9374	MTCH2|23788	1316.3558
MTCP1NB|100272147	155.9931	MTCP1NB|100272147	331.0238
MTCP1|4515	28.289	MTCP1|4515	24.522
MTDH|92140	4616.2898	MTDH|92140	3406.6653
MTERFD1|51001	654.4687	MTERFD1|51001	442.9184
MTERFD2|130916	222.6944	MTERFD2|130916	489.9208
MTERFD3|80298	167.7502	MTERFD3|80298	472.6193
MTERF|7978	135.1726	MTERF|7978	330.1703
MTF1|4520	1801.4908	MTF1|4520	756.6522
MTF2|22823	545.5527	MTF2|22823	764.1496
MTFMT|123263	123.0168	MTFMT|123263	266.7315
MTFR1|9650	545.0664	MTFR1|9650	404.287
MTG1|92170	379.7475	MTG1|92170	302.7762
MTHFD1L|25902	592.7172	MTHFD1L|25902	297.2974
MTHFD1|4522	2241.7936	MTHFD1|4522	1219.1473
MTHFD2L|441024	122.9925	MTHFD2L|441024	243.3629
MTHFD2|10797	4445.6222	MTHFD2|10797	836.8159
MTHFR|4524	819.3015	MTHFR|4524	613.5285
MTHFSD|64779	280.0698	MTHFSD|64779	267.0198
MTHFS|10588	182.3371	MTHFS|10588	251.7368
MTIF2|4528	857.2276	MTIF2|4528	663.5125
MTIF3|219402	527.5621	MTIF3|219402	965.1353
MTL5|9633	734.6971	MTL5|9633	123.12899999999999
MTM1|4534	355.9221	MTM1|4534	563.1638
MTMR10|54893	585.0980000000001	MTMR10|54893	1161.2334
MTMR11|10903	668.0832	MTMR11|10903	402.8366
MTMR12|54545	1780.0966	MTMR12|54545	1471.4925
MTMR14|64419	618.0013	MTMR14|64419	914.3843
MTMR15|22909	497.7415	MTMR15|22909	496.827
MTMR1|8776	764.8435	MTMR1|8776	994.2595
MTMR2|8898	1398.4042	MTMR2|8898	1078.1718
MTMR3|8897	1239.8924	MTMR3|8897	1747.4515
MTMR4|9110	2024.1852	MTMR4|9110	1259.8375
MTMR6|9107	869.8696	MTMR6|9107	990.7992
MTMR7|9108	171.4261	MTMR7|9108	93.4166
MTMR8|55613	13.6145	MTMR8|55613	21.6269
MTMR9L|339483	121.5581	MTMR9L|339483	135.5284
MTMR9|66036	501.7723	MTMR9|66036	587.9597
MTO1|25821	918.4929	MTO1|25821	495.1112
MTOR|2475	1736.3357	MTOR|2475	1358.4561
MTP18|51537	196.8317	MTP18|51537	128.1753
MTPAP|55149	479.9113	MTPAP|55149	626.3143
MTRF1L|54516	347.6561	MTRF1L|54516	368.2336
MTRF1|9617	76.8247	MTRF1|9617	141.5839
MTRR|4552	592.231	MTRR|4552	656.0152
MTR|4548	1856.435	MTR|4548	1489.6591
MTSS1L|92154	1278.3048	MTSS1L|92154	566.9125
MTSS1|9788	1701.2929	MTSS1|9788	1070.6658
MTTP|4547	10.6971	lowly_expressed	lowly_expressed
MTUS1|57509	2838.1381	MTUS1|57509	3777.7824
MTUS2|23281	30.6326	MTUS2|23281	18.1666
MTX1|4580	721.5688	MTX1|4580	390.7255
MTX2|10651	824.65	lowly_expressed	lowly_expressed
MTX3|345778	667.1108	MTX3|345778	718.8773
lowly_expressed	lowly_expressed	MUC15|143662	558.2617
MUC16|94025	7.2935	MUC16|94025	550.476
MUC1|4582	10422.39	MUC1|4582	1215.7187
MUC20|200958	60.2928	MUC20|200958	183.6843
MUC5B|727897	41.816	MUC5B|727897	263.2712
lowly_expressed	lowly_expressed	MUC6|4588	103.809
lowly_expressed	lowly_expressed	MUCL1|118430	252.3135
MUDENG|55745	950.5842	MUDENG|55745	912.6541
MUL1|79594	852.8515	MUL1|79594	857.5777
MUM1L1|139221	36.4674	MUM1L1|139221	82.1821
MUM1|84939	508.1128	MUM1|84939	571.2378
MURC|347273	43.2747	MURC|347273	6.3439
MUS81|80198	447.82	MUS81|80198	338.82099999999997
lowly_expressed	lowly_expressed	MUSTN1|389125	61.997
MUTED|63915	262.0792	MUTED|63915	513.8545
MUTYH|4595	228.4708	MUTYH|4595	116.0959
MUT|4594	896.6124	MUT|4594	795.5806
MVD|4597	281.5285	MVD|4597	117.9386
MVK|4598	184.7683	MVK|4598	194.3535
MVP|9961	1785.4451	MVP|9961	1283.4829
MX1|4599	11233.4256	MX1|4599	1645.3726
MX2|4600	1461.1282	MX2|4600	699.5573
MXD1|4084	268.4002	MXD1|4084	761.8427
MXD3|83463	163.0045	MXD3|83463	85.7405
MXD4|10608	724.4862	MXD4|10608	1099.7987
MXI1|4601	1663.8870000000002	MXI1|4601	2257.5573
MXRA5|25878	7589.1142	MXRA5|25878	4655.5452
MXRA7|439921	2473.9501	MXRA7|439921	4122.0823
MXRA8|54587	1809.7567	MXRA8|54587	2949.329
MYADM|91663	9796.1228	MYADM|91663	6765.7514
MYBBP1A|10514	495.2471	MYBBP1A|10514	590.1282
MYBL1|4603	325.7757	MYBL1|4603	136.1051
MYBL2|4605	1430.9818	MYBL2|4605	81.8938
lowly_expressed	lowly_expressed	MYBPC1|4604	5469.8691
MYB|4602	2284.3195	MYB|4602	305.3715
MYCBP2|23077	2274.5948	MYCBP2|23077	2780.6393
MYCBPAP|84073	13.1283	MYCBPAP|84073	6.0555
MYCBP|26292	1288.5497	MYCBP|26292	736.7555
MYCL1|4610	388.9859	MYCL1|4610	362.4664
MYCN|4613	30.6326	MYCN|4613	81.317
MYCT1|80177	122.5305	MYCT1|80177	1288.6734
MYC|4609	4021.6276	MYC|4609	4570.1911
MYD88|4615	1395.4868	MYD88|4615	1735.3404
MYEF2|50804	506.0074	MYEF2|50804	275.4283
MYEOV2|150678	358.3532	MYEOV2|150678	424.4635
lowly_expressed	lowly_expressed	MYEOV|26579	8.074
MYH10|4628	2522.0871	MYH10|4628	2359.0595
MYH11|4629	92.6127	MYH11|4629	4879.5275
MYH14|79784	1181.5446	MYH14|79784	799.0409
MYH15|22989	7.2935	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MYH1|4619	12.9761
MYH3|4621	10.6971	MYH3|4621	30.8543
lowly_expressed	lowly_expressed	MYH7B|57644	6.6322
MYH9|4627	24175.9578	MYH9|4627	17314.1873
MYL12A|10627	7051.8275	MYL12A|10627	8850.2937
MYL12B|103910	7104.8268	MYL12B|103910	10180.2023
lowly_expressed	lowly_expressed	MYL3|4634	8.074
MYL5|4636	57.6526	MYL5|4636	53.675
MYL6B|140465	376.3438	MYL6B|140465	401.6831
MYL6|4637	12363.9157	MYL6|4637	9229.7733
MYL9|10398	3994.8848	MYL9|10398	6926.6553
MYLIP|29116	410.8663	MYLIP|29116	1823.8664
MYLK3|91807	9.2384	MYLK3|91807	8.9391
MYLK4|340156	14.587	MYLK4|340156	80.452
MYLK|4638	1660.4202	MYLK|4638	8942.8481
MYNN|55892	758.5224	MYNN|55892	574.1214
MYO10|4651	1215.5808	lowly_expressed	lowly_expressed
MYO15A|51168	34.0363	MYO15A|51168	13.5528
MYO15B|80022	270.8314	MYO15B|80022	450.9924
lowly_expressed	lowly_expressed	MYO16|23026	24.7988
MYO18A|399687	714.0273	MYO18A|399687	921.945
MYO19|80179	1271.2593	MYO19|80179	382.6371
MYO1B|4430	3441.0662	MYO1B|4430	2466.6171
MYO1C|4641	2657.7459	MYO1C|4641	3747.7932
MYO1D|4642	3709.9527	MYO1D|4642	2165.571
MYO1E|4643	929.6762	MYO1E|4643	1128.0578
MYO1F|4542	132.2552	MYO1F|4542	372.2706
MYO1G|64005	95.7878	MYO1G|64005	106.4042
lowly_expressed	lowly_expressed	MYO1H|283446	14.1296
MYO3A|53904	12.1558	MYO3A|53904	31.7194
lowly_expressed	lowly_expressed	MYO3B|140469	8.9391
MYO5A|4644	616.0564	MYO5A|4644	1328.1784
MYO5B|4645	5012.5691	MYO5B|4645	1039.2434
MYO5C|55930	466.3454	MYO5C|55930	1399.0598
MYO6|4646	5439.9673	MYO6|4646	2088.0026
MYO7A|4647	50.0819	MYO7A|4647	135.8168
lowly_expressed	lowly_expressed	MYO7B|4648	8.074
MYO9A|4649	545.5527	MYO9A|4649	428.2121
MYO9B|4650	1497.5956	MYO9B|4650	1095.1849
lowly_expressed	lowly_expressed	MYOCD|93649	14.4179
lowly_expressed	lowly_expressed	MYOC|4653	73.5314
MYOF|26509	3575.2663	MYOF|26509	5364.6183
MYOM1|8736	15.0732	MYOM1|8736	185.4144
lowly_expressed	lowly_expressed	MYOM2|9172	58.2484
lowly_expressed	lowly_expressed	MYOM3|127294	29.1242
lowly_expressed	lowly_expressed	MYOZ1|58529	19.0316
MYOZ3|91977	118.1545	MYOZ3|91977	30.8543
MYPOP|339344	168.2364	MYPOP|339344	139.2771
MYRIP|25924	17.5044	MYRIP|25924	231.5517
MYSM1|114803	242.1437	MYSM1|114803	62.5738
MYST1|84148	471.6454	MYST1|84148	662.9358
MYST2|11143	1225.7917	MYST2|11143	1440.0615
MYST3|7994	1737.3081	MYST3|7994	1830.787
MYST4|23522	3409.9473	MYST4|23522	1074.4231
MYT1|4661	15.5594	lowly_expressed	lowly_expressed
MZF1|7593	146.2052	MZF1|7593	119.4842
N4BP1|9683	1531.6318	N4BP1|9683	1887.0169
N4BP2L1|90634	150.732	N4BP2L1|90634	1092.013
N4BP2L2|10443	701.1469999999999	N4BP2L2|10443	1724.3828
N4BP2|55728	533.8831	N4BP2|55728	179.9356
N4BP3|23138	545.5527	N4BP3|23138	118.8036
N6AMT1|29104	236.3089	N6AMT1|29104	378.6145
N6AMT2|221143	147.8146	N6AMT2|221143	198.1022
NAA10|8260	401.1417	NAA10|8260	437.7279
NAA15|80155	2460.3356	NAA15|80155	1316.9325
NAA16|79612	190.1168	NAA16|79612	416.3894
NAA20|51126	1350.2672	NAA20|51126	962.2517
NAA25|80018	754.1463	NAA25|80018	692.6367
NAA30|122830	750.2565	NAA30|122830	713.3985
NAA35|60560	508.599	NAA35|60560	442.0533
NAA38|51691	287.8495	NAA38|51691	558.2617
NAA40|79829	714.7615	NAA40|79829	484.7303
NAA50|80218	7499.6475	NAA50|80218	2794.4805
NAAA|27163	143.4385	NAAA|27163	737.909
NAALAD2|10003	34.5225	NAALAD2|10003	83.3356
NAALADL1|10004	34.0363	NAALADL1|10004	127.166
NAALADL2|254827	369.0503	NAALADL2|254827	341.7046
NAB1|4664	1583.6587	NAB1|4664	1561.4603
NAB2|4665	301.9503	NAB2|4665	658.0337
NACA2|342538	21.3942	NACA2|342538	56.5182
NACAD|23148	284.4459	NACAD|23148	131.203
NACAP1|83955	50.0819	NACAP1|83955	202.7159
NACA|4666	5913.0714	NACA|4666	22335.6592
NACC1|112939	1064.3626	NACC1|112939	385.8234
NACC2|138151	19.9355	NACC2|138151	10.0925
NADK|65220	1018.6567	NADK|65220	851.5221
NADSYN1|55191	470.6729	NADSYN1|55191	546.1507
NAE1|8883	1054.6379	NAE1|8883	1045.5873
NAF1|92345	284.4459	NAF1|92345	176.1869
NAGA|4668	1050.2618	NAGA|4668	1407.1886
NAGK|55577	789.6413	NAGK|55577	662.6474
NAGLU|4669	306.8126	NAGLU|4669	545.5740000000001
NAGPA|51172	153.6494	NAGPA|51172	157.732
NAGS|162417	137.6037	NAGS|162417	60.8436
NAIF1|203245	154.6219	NAIF1|203245	198.3905
NAIP|4671	36.4674	NAIP|4671	98.0418
NALCN|259232	32.5776	NALCN|259232	181.9541
NAMPT|10135	2814.3127	NAMPT|10135	2636.7485
NANOS1|340719	175.5299	NANOS1|340719	319.7894
lowly_expressed	lowly_expressed	NANOS3|342977	6.0555
NANP|140838	287.3633	NANP|140838	287.4933
NANS|54187	684.6151	NANS|54187	583.9256
NAP1L1|4673	7689.2781	NAP1L1|4673	12738.8057
NAP1L2|4674	145.3835	NAP1L2|4674	217.4222
NAP1L3|4675	95.3015	NAP1L3|4675	237.8956
NAP1L4|4676	2882.8715	NAP1L4|4676	2236.5072
NAP1L5|266812	15.5594	NAP1L5|266812	293.5488
NAPA|8775	2648.3908	NAPA|8775	2176.2345
NAPB|63908	363.2156	NAPB|63908	359.2945
NAPEPLD|222236	375.4978	NAPEPLD|222236	534.7144
NAPG|8774	884.9428	NAPG|8774	695.8086
NAPRT1|93100	449.2787	NAPRT1|93100	198.1022
NAPSB|256236	53.9718	NAPSB|256236	348.9136
NARFL|64428	264.0242	NARFL|64428	189.4514
NARF|26502	1080.4082	NARF|26502	674.7585
NARG2|79664	812.008	NARG2|79664	1188.613
NARS2|79731	415.2424	NARS2|79731	417.2545
NARS|4677	6747.4461	NARS|4677	5091.2546
NASP|4678	4077.5443	NASP|4678	1570.6878
NAT10|55226	1465.0179999999998	NAT10|55226	1015.5980000000001
NAT14|57106	320.9133	NAT14|57106	73.243
NAT15|79903	1138.2699	NAT15|79903	696.097
NAT1|9	667.1108	NAT1|9	135.5284
NAT6|24142	68.7581	NAT6|24142	167.1152
NAT8L|339983	15.0732	NAT8L|339983	33.4496
NAT9|26151	367.5916	NAT9|26151	241.9326
NAV1|89796	2204.0912	NAV1|89796	1159.4888
NAV2|89797	1447.8783	NAV2|89797	2991.9224
NAV3|89795	45.7058	NAV3|89795	270.4801
NBAS|51594	1125.1416	NBAS|51594	1599.8120000000001
NBEAL1|65065	345.7112	NBEAL1|65065	50.1743
NBEAL2|23218	657.3861	NBEAL2|23218	763.8612
NBEA|26960	274.7213	NBEA|26960	489.0557
NBL1|4681	3010.2644	NBL1|4681	2014.7596
NBLA00301|79804	11.1833	NBLA00301|79804	35.1797
NBN|4683	1784.9589	NBN|4683	1522.2436
NBPF10|100132406	1204.3391	NBPF10|100132406	694.3178
NBPF14|25832	604.0805	NBPF14|25832	341.99300000000005
NBPF15|284565	202.9582	NBPF15|284565	221.3006
NBPF16|728936	32.0913	NBPF16|728936	27.1057
NBPF1|55672	345.7112	NBPF1|55672	460.2199
NBPF3|84224	392.8757	NBPF3|84224	214.827
NBPF9|400818	224.3136	lowly_expressed	lowly_expressed
NBR1|4077	1823.3712	lowly_expressed	lowly_expressed
NBR2|10230	66.6138	NBR2|10230	136.9702
NCALD|83988	147.3284	NCALD|83988	3160.6956
NCAM1|4684	38.4124	NCAM1|4684	221.7331
NCAM2|4685	129.82399999999998	NCAM2|4685	44.9839
NCAPD2|9918	2015.9192	NCAPD2|9918	1160.0655
NCAPD3|23310	358.8395	NCAPD3|23310	709.0731
NCAPG2|54892	1094.0227	NCAPG2|54892	335.0724
NCAPG|64151	682.6751	NCAPG|64151	102.8084
NCAPH2|29781	661.2760000000001	NCAPH2|29781	333.9189
NCAPH|23397	576.1853	NCAPH|23397	66.3224
NCBP1|4686	1162.5815	NCBP1|4686	910.924
NCBP2|22916	3298.6001	NCBP2|22916	1827.6151
NCCRP1|342897	132.2552	NCCRP1|342897	36.0448
NCDN|23154	1522.8797	NCDN|23154	336.8025
NCEH1|57552	779.9167	NCEH1|57552	397.0694
NCF1B|654816	11.1833	NCF1B|654816	42.9654
NCF1C|654817	24.7978	NCF1C|654817	43.2537
NCF1|653361	81.687	NCF1|653361	132.3565
NCF2|4688	321.8858	NCF2|4688	359.2945
NCF4|4689	68.0725	NCF4|4689	363.3315
NCK1|4690	943.7769999999999	NCK1|4690	1139.3037
NCK2|8440	1036.6473	NCK2|8440	1045.0106
NCKAP1L|3071	238.2538	NCKAP1L|3071	911.2123
NCKAP1|10787	7000.7731	NCKAP1|10787	4119.7754
NCKAP5L|57701	338.4177	NCKAP5L|57701	352.3739
NCKAP5|344148	112.8059	NCKAP5|344148	243.0861
NCKIPSD|51517	459.9758	NCKIPSD|51517	547.3041
NCLN|56926	928.2175	NCLN|56926	446.0903
NCL|4691	15241.9249	NCL|4691	10114.1683
NCOA1|8648	1134.38	NCOA1|8648	2443.8368
NCOA2|10499	502.278	NCOA2|10499	409.7572
NCOA3|8202	1886.5814	NCOA3|8202	1451.3075
NCOA4|8031	3771.218	NCOA4|8031	6766.3281
NCOA5|57727	1394.0281	NCOA5|57727	1520.2251
NCOA6|23054	1892.9025	NCOA6|23054	1668.4413
NCOA7|135112	1787.3901	NCOA7|135112	3759.0391
NCOR1|9611	1648.8138	NCOR1|9611	2140.7722
NCOR2|9612	2097.12	NCOR2|9612	1649.9863
lowly_expressed	lowly_expressed	NCR3|259197	27.9708
NCRNA00052|145978	57.3754	lowly_expressed	lowly_expressed
NCRNA00081|92482	209.9065	NCRNA00081|92482	272.0978
NCRNA00085|147650	40.8435	NCRNA00085|147650	28.2591
NCRNA00086|399668	22.8529	NCRNA00086|399668	101.7905
NCRNA00087|644596	16.5319	NCRNA00087|644596	61.997
lowly_expressed	lowly_expressed	NCRNA00092|100188953	36.0448
lowly_expressed	lowly_expressed	NCRNA00093|100188954	10.7529
NCRNA00094|266655	533.2996	NCRNA00094|266655	762.2233
NCRNA00095|283932	49.1095	NCRNA00095|283932	31.1427
NCRNA00105|80161	18.9825	NCRNA00105|80161	8.074
NCRNA00107|283981	17.9906	NCRNA00107|283981	13.8412
lowly_expressed	lowly_expressed	NCRNA00110|642976	5.4788
NCRNA00115|79854	13.1283	NCRNA00115|79854	8.9391
NCRNA00116|205251	59.8066	NCRNA00116|205251	108.4227
NCRNA00120|55389	25.2841	NCRNA00120|55389	53.923
NCRNA00152|112597	400.1692	NCRNA00152|112597	179.3589
NCRNA00171|80862	24.8756	NCRNA00171|80862	20.6349
NCRNA00173|100287569	9.7246	NCRNA00173|100287569	12.9761
NCRNA00174|285908	282.501	NCRNA00174|285908	101.7905
NCRNA00176|284739	12.642000000000001	lowly_expressed	lowly_expressed
NCRNA00181|503538	297.9534	NCRNA00181|503538	102.42200000000001
NCRNA00182|100302692	54.458	NCRNA00182|100302692	49.5976
NCRNA00183|554203	258.6756	NCRNA00183|554203	270.1918
NCRNA00188|125144	11818.8493	NCRNA00188|125144	11948.7039
NCRNA00201|284702	2763.7494	NCRNA00201|284702	826.8444
NCRNA00202|387644	6.321000000000001	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NCRNA00204B|286967	10.9576
NCRNA00219|114915	227.5567	NCRNA00219|114915	775.3955
NCS1|23413	620.9187	NCS1|23413	308.8318
NCSTN|23385	3878.6753	NCSTN|23385	2893.5114
