gene_id	TCGA-E9-A1N9-01A-11R-A14D-07	gene_id	TCGA-E9-A1N9-11A-71R-A14D-07
RFX7|64864	508.3205	RFX7|64864	625.3765
lowly_expressed	lowly_expressed	RFX8|731220	19.5783
RFXANK|8625	858.1068	RFXANK|8625	405.4518
RFXAP|5994	85.4779	RFXAP|5994	96.009
RG9MTD1|54931	496.499	RG9MTD1|54931	439.006
RG9MTD2|93587	122.7608	RG9MTD2|93587	132.5301
RG9MTD3|158234	138.6742	RG9MTD3|158234	267.6958
RGAG1|57529	8.6387	lowly_expressed	lowly_expressed
RGAG4|340526	290.5338	RGAG4|340526	340.73800000000006
RGL1|23179	809.3116	RGL1|23179	1056.0994
RGL2|5863	2106.0289	RGL2|5863	2085.8434
RGL3|57139	316.068	RGL3|57139	177.3532
RGL4|266747	5.847	RGL4|266747	6.9879999999999995
RGMA|56963	246.8855	RGMA|56963	820.4066
RGMB|285704	772.9381	RGMB|285704	916.4797
RGNEF|64283	368.2823	RGNEF|64283	716.1145
RGN|9104	12.7307	RGN|9104	64.759
RGP1|9827	73.6565	RGP1|9827	230.7982
RGPD1|400966	431.0948	RGPD1|400966	289.4277
RGPD3|653489	325.5433	RGPD3|653489	419.4277
RGPD4|285190	181.8678	RGPD4|285190	222.8916
RGPD5|84220	63.7037	RGPD5|84220	58.9872
RGPD6|729540	686.71	RGPD6|729540	839.6498
RGPD8|727851	18.2914	RGPD8|727851	39.006
RGS10|6001	1085.296	RGS10|6001	220.25599999999997
RGS11|8786	31.7587	RGS11|8786	103.5956
RGS12|6002	898.8815	RGS12|6002	770.3313
lowly_expressed	lowly_expressed	RGS13|6003	6.4006
RGS14|10636	82.7498	RGS14|10636	149.0964
RGS16|6004	429.6626	RGS16|6004	148.7199
RGS18|64407	34.5549	RGS18|64407	16.9428
RGS19|10287	269.619	RGS19|10287	137.8012
RGS1|5996	563.7901	RGS1|5996	513.5542
RGS22|26166	5.456	RGS22|26166	72.6657
RGS2|5997	431.936	RGS2|5997	8109.1867
RGS3|5998	1307.1747	RGS3|5998	969.1265
RGS4|5999	135.9462	RGS4|5999	76.4307
RGS5|8490	5522.4152	RGS5|8490	6093.75
RGS6|9628	48.6496	RGS6|9628	91.8675
RGS7BP|401190	24.5522	RGS7BP|401190	48.9458
RGS9|8787	8.1841	RGS9|8787	29.3675
RHBDD1|84236	289.6244	RHBDD1|84236	383.6596
RHBDD2|57414	1369.9191	RHBDD2|57414	1149.0964
RHBDD3|25807	336.0007	RHBDD3|25807	223.2681
RHBDF1|64285	421.4786	RHBDF1|64285	661.1446
RHBDF2|79651	329.6354	RHBDF2|79651	248.49400000000003
RHBDL1|9028	6.82	RHBDL1|9028	14.3072
RHBDL2|54933	74.5658	RHBDL2|54933	31.25
RHBDL3|162494	20.0055	RHBDL3|162494	40.6627
RHBG|57127	7.7294	lowly_expressed	lowly_expressed
RHEBL1|121268	20.9148	RHEBL1|121268	5.2711
RHEB|6009	1400.8366	RHEB|6009	855.7982
RHOA|387	8218.1504	RHOA|387	9439.3825
RHOBTB1|9886	766.5727	RHOBTB1|9886	286.5211
RHOBTB2|23221	223.1609	RHOBTB2|23221	554.8946
RHOBTB3|22836	2792.1251	RHOBTB3|22836	1978.1627
RHOB|388	10456.9428	RHOB|388	8054.5934
RHOC|389	2739.3835	RHOC|389	3901.7319
RHOD|29984	166.40900000000002	RHOD|29984	202.9367
RHOF|54509	60.8302	RHOF|54509	40.625
RHOG|391	415.5679	RHOG|391	688.6295
RHOH|399	2853.0508	RHOH|399	118.5994
RHOJ|57381	250.5229	RHOJ|57381	434.8645
RHOQ|23433	2244.5167	RHOQ|23433	3602.4623
RHOT1|55288	1704.5558	RHOT1|55288	1037.2741
RHOT2|89941	664.7267	RHOT2|89941	977.7861
RHOU|58480	1039.3744	RHOU|58480	1174.3223
RHOV|171177	111.8487	RHOV|171177	483.4337
lowly_expressed	lowly_expressed	RHOXF1|158800	18.4488
RHPN1|114822	422.8426	RHPN1|114822	257.5301
RHPN2|85415	1023.0063	RHPN2|85415	838.1024
RIBC1|158787	11.8214	RIBC1|158787	34.262
RIBC2|26150	89.1152	RIBC2|26150	24.4729
RIC3|79608	20.0055	RIC3|79608	249.6235
RIC8A|60626	950.5456	RIC8A|60626	1605.8961
RIC8B|55188	432.3907	RIC8B|55188	594.1265
RICH2|9912	352.3688	RICH2|9912	275.9789
RICTOR|253260	1177.5939	RICTOR|253260	1315.5120000000002
RIF1|55183	1412.2033	RIF1|55183	1552.3343
RILPL1|353116	259.5253	RILPL1|353116	278.9345
RILPL2|196383	296.8992	RILPL2|196383	495.4819
RILP|83547	50.923	RILP|83547	243.9759
lowly_expressed	lowly_expressed	RIMBP2|23504	22.5904
RIMBP3|85376	9.5481	RIMBP3|85376	25.9789
RIMKLA|284716	166.8637	RIMKLA|284716	68.1476
RIMKLB|57494	897.5675	RIMKLB|57494	765.7417
RIMS1|22999	110.9393	RIMS1|22999	416.4157
lowly_expressed	lowly_expressed	RIMS2|9699	48.9458
RIMS3|9783	40.4656	RIMS3|9783	310.994
RIMS4|140730	281.4404	RIMS4|140730	16.5663
RIN1|9610	32.7362	RIN1|9610	118.2229
RIN2|54453	1434.0275	RIN2|54453	1665.6627
RIN3|79890	341.4568	RIN3|79890	469.50300000000004
RING1|6015	527.8712	RING1|6015	780.8735
RINL|126432	43.6483	RINL|126432	115.9639
RINT1|60561	522.5425	RINT1|60561	466.5248
RIOK1|83732	672.4561	RIOK1|83732	411.1446
RIOK2|55781	580.1582	RIOK2|55781	474.0211
RIOK3|8780	487.4057	RIOK3|8780	1385.5422
RIPK1|8737	1253.5237	RIPK1|8737	1359.9398
RIPK2|8767	1117.5775	RIPK2|8767	350.1506
RIPK3|11035	135.9462	RIPK3|11035	183.3584
RIPK4|54101	615.1678	RIPK4|54101	656.25
RIT1|6016	980.2673	RIT1|6016	603.5392
RIT2|6014	10.4574	lowly_expressed	lowly_expressed
RLF|6018	982.086	lowly_expressed	lowly_expressed
RLIM|51132	2144.2212	RLIM|51132	1739.8343
RLN2|6019	5.0014	RLN2|6019	6.0241
RLTPR|146206	21.8241	RLTPR|146206	14.6837
RMI1|80010	733.3818	RMI1|80010	191.6416
RMND1|55005	419.2052	RMND1|55005	402.1084
RMND5A|64795	2966.2635	RMND5A|64795	2594.5029999999997
RMND5B|64777	506.9564	RMND5B|64777	661.8976
RMRP|6023	6.3654	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	RNASE12|493901	53.8065
RNASE1|6035	740.6565	RNASE1|6035	2832.4548
RNASE2|6036	6.82	lowly_expressed	lowly_expressed
RNASE4|6038	566.9819	RNASE4|6038	2120.689
RNASE6|6039	181.4131	RNASE6|6039	97.1386
RNASE7|84659	6.3654	RNASE7|84659	54.2169
RNASEH1|246243	307.3566	RNASEH1|246243	292.1687
RNASEH2A|10535	1235.7916	RNASEH2A|10535	262.0482
RNASEH2B|79621	434.2093	RNASEH2B|79621	251.8825
RNASEH2C|84153	262.7126	RNASEH2C|84153	410.8095
RNASEK|440400	1053.3327	RNASEK|440400	1244.5783
RNASEL|6041	495.135	RNASEL|6041	438.25300000000004
RNASEN|29102	1837.7739	RNASEN|29102	1125.0
RNASET2|8635	722.9244	RNASET2|8635	1224.3976
RND1|27289	708.8297	RND1|27289	217.6205
RND2|8153	11.8214	RND2|8153	92.6205
RND3|390	1033.009	RND3|390	1306.8524
RNF103|7844	2030.7993	RNF103|7844	1919.0926
RNF10|9921	3246.3399	RNF10|9921	3623.1175
RNF111|54778	519.2325	RNF111|54778	940.8886
RNF112|7732	37.2829	RNF112|7732	19.5783
RNF113A|7737	175.5024	RNF113A|7737	190.512
RNF114|55905	1316.2681	RNF114|55905	1422.8163
RNF115|27246	475.5843	RNF115|27246	506.7771
RNF11|26994	2935.3459999999995	RNF11|26994	3641.1898
RNF121|55298	317.3593	RNF121|55298	465.3614
RNF122|79845	112.758	RNF122|79845	329.0663
RNF123|63891	514.2312	RNF123|63891	837.3494
RNF125|54941	303.7192	RNF125|54941	539.1566
RNF126P1|376412	17.2774	lowly_expressed	lowly_expressed
RNF126|55658	230.9721	RNF126|55658	312.1235
RNF128|79589	45.9216	RNF128|79589	91.491
RNF130|55819	1174.8659	RNF130|55819	1373.494
RNF135|84282	954.8059	RNF135|84282	620.8584
RNF138P1|379013	9.0934	RNF138P1|379013	10.1657
RNF138|51444	682.9135	RNF138|51444	467.6205
RNF139|11236	1826.4618	RNF139|11236	733.8102
RNF13|11342	1331.2722	RNF13|11342	1706.3253
RNF141|50862	1685.9143	RNF141|50862	2237.9518
RNF144A|9781	934.3457	RNF144A|9781	627.6355
RNF144B|255488	1314.9041	RNF144B|255488	1721.7620000000002
RNF145|153830	3679.6399	RNF145|153830	1400.2259
RNF146|81847	761.1167	RNF146|81847	783.8855
RNF149|284996	686.5509	RNF149|284996	639.6837
RNF14|9604	1865.5088	RNF14|9604	1804.2169
RNF150|57484	119.5781	RNF150|57484	379.8946
RNF152|220441	141.8569	RNF152|220441	137.0482
RNF157|114804	84.4094	lowly_expressed	lowly_expressed
RNF160|26046	1202.146	RNF160|26046	1327.9367
RNF165|494470	119.4326	RNF165|494470	122.3645
RNF166|115992	152.7689	RNF166|115992	164.9096
RNF167|26001	1476.3117	RNF167|26001	1619.7289
RNF168|165918	291.4431	RNF168|165918	329.0663
RNF169|254225	1064.4448	RNF169|254225	994.6536
RNF170|81790	324.634	RNF170|81790	581.3253
RNF175|285533	10.0027	RNF175|285533	9.0361
RNF180|285671	350.0955	RNF180|285671	286.1446
RNF181|51255	631.5359	RNF181|51255	653.991
RNF182|221687	287.3511	RNF182|221687	35.0151
RNF183|138065	100.9366	RNF183|138065	28.6145
RNF185|91445	1026.871	RNF185|91445	1225.2748
RNF186|54546	5.0014	RNF186|54546	21.0843
RNF187|149603	1930.0718	RNF187|149603	1936.3705
RNF19A|25897	2817.1319	RNF19A|25897	1916.0392
RNF19B|127544	586.5236	RNF19B|127544	585.0904
RNF207|388591	45.0123	RNF207|388591	181.4759
RNF208|727800	28.1895	RNF208|727800	62.1235
RNF20|56254	1309.9027	RNF20|56254	1468.3735
RNF212|285498	264.6176	RNF212|285498	53.0873
RNF213|57674	2935.6643	RNF213|57674	3895.8208
RNF214|257160	295.9898	RNF214|257160	398.3434
RNF215|200312	303.7192	RNF215|200312	230.4217
RNF216L|441191	320.9966	RNF216L|441191	249.8456
RNF216|54476	1294.8986	RNF216|54476	1432.9819
RNF217|154214	53.6419	RNF217|154214	193.49400000000003
RNF219|79596	374.8841	RNF219|79596	353.5392
RNF220|55182	1026.7846	RNF220|55182	964.0060000000001
RNF24|11237	229.1534	RNF24|11237	497.3645
RNF25|64320	197.7812	RNF25|64320	338.8554
RNF26|79102	476.9483	RNF26|79102	797.0633
RNF2|6045	662.4534	RNF2|6045	397.9669
RNF31|55072	616.5318	RNF31|55072	782.3795
RNF32|140545	49.559	RNF32|140545	47.0633
RNF34|80196	622.638	RNF34|80196	440.2221
RNF38|152006	1701.8278	RNF38|152006	1609.1867
RNF39|80352	115.486	RNF39|80352	492.8464
RNF40|9810	2302.9008	RNF40|9810	2159.262
RNF41|10193	704.7377	RNF41|10193	1059.8645
RNF43|54894	827.4984	RNF43|54894	649.4729
RNF44|22838	1712.2852	RNF44|22838	909.6386
RNF4|6047	2108.7569	RNF4|6047	1392.6958
RNF5P1|286140	188.2332	RNF5P1|286140	185.6175
RNF5|6048	827.0437	RNF5|6048	600.5271
RNF6|6049	805.2196	RNF6|6049	1123.1175
RNF7|9616	844.7758	RNF7|9616	831.3253
RNF8|9025	489.2243	RNF8|9025	337.3494
RNFT1|51136	245.0668	RNFT1|51136	295.9337
RNFT2|84900	106.8473	RNFT2|84900	17.6958
RNGTT|8732	766.118	RNGTT|8732	438.25300000000004
RNH1|6050	871.1467	RNH1|6050	2780.4970000000003
RNLS|55328	184.5958	RNLS|55328	204.0663
RNMTL1|55178	233.2454	RNMTL1|55178	356.5512
RNMT|8731	1232.6089	RNMT|8731	1151.7319
RNPC3|55599	118.2322	RNPC3|55599	342.6205
RNPEPL1|57140	726.1071	RNPEPL1|57140	1376.506
RNPEP|6051	2150.5865	RNPEP|6051	1914.1566
RNPS1|10921	2392.016	RNPS1|10921	1680.3464
ROBLD3|28956	782.9408	ROBLD3|28956	392.6958
ROBO1|6091	466.0362	ROBO1|6091	694.6536
lowly_expressed	lowly_expressed	ROBO2|6092	12.4247
ROBO3|64221	54.5603	ROBO3|64221	193.1476
ROBO4|54538	363.2809	ROBO4|54538	1246.6114
ROCK1|6093	1818.6778	ROCK1|6093	2003.7651
ROCK2|9475	1314.9041	ROCK2|9475	1712.7259
ROD1|9991	3213.6037	ROD1|9991	2076.4307
ROGDI|79641	411.4759	ROGDI|79641	274.0964
ROM1|6094	24.0975	ROM1|6094	59.488
ROMO1|140823	413.7492	ROMO1|140823	332.0783
lowly_expressed	lowly_expressed	ROPN1B|152015	90.738
ROPN1|54763	8.6387	ROPN1|54763	41.4157
ROR1|4919	59.107	ROR1|4919	113.7048
ROR2|4920	590.161	ROR2|4920	349.7741
RORA|6095	536.9646	RORA|6095	581.7018
RORB|6096	10.9121	lowly_expressed	lowly_expressed
RORC|6097	391.0157	RORC|6097	621.6114
lowly_expressed	lowly_expressed	RP1L1|94137	14.3072
RP1|6101	36.8282	lowly_expressed	lowly_expressed
RP2|6102	638.3559	RP2|6102	466.491
RP9P|441212	202.3279	RP9P|441212	127.6355
RP9|6100	208.6933	RP9|6100	85.0904
RPA1|6117	2365.6452	RPA1|6117	2166.4157
RPA2|6118	957.0792	RPA2|6118	903.6145
RPA3|6119	248.2495	RPA3|6119	191.2651
RPAIN|84268	573.4519	RPAIN|84268	462.8878
RPAP1|26015	252.3415	RPAP1|26015	652.8614
RPAP2|79871	338.7287	RPAP2|79871	275.2259
RPAP3|79657	1392.6525	RPAP3|79657	572.6657
RPE|6120	673.4973	RPE|6120	670.5723
RPF1|80135	436.9373	RPF1|80135	525.6024
RPF2|84154	605.165	RPF2|84154	255.2711
RPGRIP1L|23322	384.6504	RPGRIP1L|23322	178.0873
RPGRIP1|57096	11.3667	RPGRIP1|57096	25.2259
RPGR|6103	151.4049	RPGR|6103	191.6416
RPH3AL|9501	105.0286	RPH3AL|9501	126.506
lowly_expressed	lowly_expressed	RPH3A|22895	41.0392
RPIA|22934	406.9292	RPIA|22934	302.7108
RPL10A|4736	14774.0293	RPL10A|4736	11675.8283
RPL10|6134	32078.8533	RPL10|6134	13348.7199
RPL11|6135	22195.1441	RPL11|6135	14744.3524
RPL12|6136	12305.6288	RPL12|6136	8785.0151
RPL13AP20|387841	33.1909	RPL13AP20|387841	30.8735
RPL13AP3|645683	10.4574	RPL13AP3|645683	5.6476
RPL13AP6|644511	10.9121	RPL13AP6|644511	11.6717
RPL13A|23521	16579.067	RPL13A|23521	13873.493999999999
RPL13P5|283345	29.0988	RPL13P5|283345	14.6837
RPL13|6137	16134.4003	RPL13|6137	11958.5843
RPL14|9045	8811.0394	RPL14|9045	5817.3946
RPL15|6138	30471.4922	RPL15|6138	16792.9217
RPL17|6139	3883.2454	RPL17|6139	6173.2041
RPL18A|6142	2706.6473	RPL18A|6142	1340.3614
RPL18|6141	10159.589	RPL18|6141	8363.3283
RPL19P12|100129424	110.4847	RPL19P12|100129424	103.5392
RPL19|6143	16567.7003	RPL19|6143	13342.6205
lowly_expressed	lowly_expressed	RPL21P44|402176	8.6596
lowly_expressed	lowly_expressed	RPL21|6144	11.6717
RPL22L1|200916	252.7962	RPL22L1|200916	297.0633
RPL22|6146	13039.0106	RPL22|6146	7515.0602
RPL23AP53|644128	598.345	RPL23AP53|644128	183.3584
lowly_expressed	lowly_expressed	RPL23AP64|649946	12.8012
RPL23AP7|118433	87.7512	RPL23AP7|118433	95.6325
RPL23AP82|284942	100.9366	RPL23AP82|284942	84.7929
RPL23A|6147	6300.3546	RPL23A|6147	3586.5964
RPL23P8|222901	83.6592	RPL23P8|222901	50.4518
RPL23|9349	11784.1229	RPL23|9349	8583.9608
RPL24|6152	8750.5683	RPL24|6152	6100.1506
RPL26L1|51121	232.3361	RPL26L1|51121	159.6386
RPL26|6154	8402.2915	RPL26|6154	10426.5813
RPL27A|6157	9320.7238	RPL27A|6157	7892.3193
RPL27|6155	10350.0955	RPL27|6155	6866.3404
RPL28|6158	15979.8127	RPL28|6158	3998.8705
RPL29|6159	8582.3406	RPL29|6159	7447.2892
RPL30|6156	28133.5819	RPL30|6156	9430.3464
RPL31|6160	16035.737	RPL31|6160	9619.3524
RPL32P3|132241	99.0406	RPL32P3|132241	221.0994
RPL32|6161	18477.311999999998	RPL32|6161	12974.7741
RPL34|6164	7425.6615	RPL34|6164	6889.3072
RPL35A|6165	10538.3286	RPL35A|6165	7713.8554
RPL35|11224	3592.798	RPL35|11224	3608.4337
RPL36AL|6166	1740.02	RPL36AL|6166	2661.1446
RPL36A|6173	47.2856	RPL36A|6173	54.5934
RPL36|25873	7063.7447	RPL36|25873	4478.5392
RPL37A|6168	12949.8954	RPL37A|6168	10853.9157
RPL37|6167	15109.5753	RPL37|6167	8304.2169
RPL38|6169	6913.7037	RPL38|6169	3847.8916
RPL39L|116832	179.5944	RPL39L|116832	82.0783
RPL39|6170	678.3668	RPL39|6170	350.1506
RPL3|6122	38616.8955	RPL3|6122	39343.75
RPL41|6171	11569.0643	RPL41|6171	13412.2741
RPL4|6124	19047.0128	RPL4|6124	24166.0392
RPL5|6125	17653.4328	RPL5|6125	17335.4669
RPL6|6128	9859.5071	RPL6|6128	7367.4699
RPL7A|6130	22608.8933	RPL7A|6130	12614.4578
RPL7L1|285855	1950.5320000000002	RPL7L1|285855	1108.2907
RPL7|6129	2254.7058	RPL7|6129	1451.4307
RPL8|6132	55938.4378	RPL8|6132	17314.759
RPL9|6133	4242.066	RPL9|6133	2025.9789
RPLP0P2|113157	21.3695	RPLP0P2|113157	11.6717
RPLP0|6175	32034.6458	RPLP0|6175	16002.6355
RPLP1|6176	19253.8874	RPLP1|6176	14248.8705
RPLP2|6181	5642.4479	RPLP2|6181	7798.9458
RPN1|6184	6675.0023	RPN1|6184	5241.3404
RPN2|6185	10885.2369	RPN2|6185	9354.2809
RPP14|11102	481.0403	RPP14|11102	545.1807
RPP21|79897	325.5433	RPP21|79897	172.0633
RPP25|54913	245.9762	RPP25|54913	155.8735
RPP30|10556	618.8051	RPP30|10556	411.8976
RPP38|10557	320.54200000000003	RPP38|10557	253.7651
RPP40|10799	250.0682	RPP40|10799	131.0241
RPPH1|85495	10.0027	lowly_expressed	lowly_expressed
RPRD1A|55197	1593.6164	RPRD1A|55197	1156.25
RPRD1B|58490	787.4875	RPRD1B|58490	923.9458
RPRD2|23248	2388.8333	RPRD2|23248	1790.2861
RPS10P7|376693	70.9284	RPS10P7|376693	55.3464
RPS10|6204	7848.5041	RPS10|6204	4751.8825
RPS11|6205	24074.292999999998	RPS11|6205	16304.9699
RPS12|6206	22567.0637	RPS12|6206	12132.1536
RPS13|6207	5908.4296	RPS13|6207	5762.8012
RPS14|6208	12532.0542	RPS14|6208	12535.3916
lowly_expressed	lowly_expressed	RPS15AP10|728963	7.9066
RPS15A|6210	12538.8742	RPS15A|6210	7827.9367
RPS15|6209	2956.2608	RPS15|6209	2571.9127
RPS16|6217	9643.5391	RPS16|6217	7794.8042
RPS17|6218	14347.5493	RPS17|6218	8537.6506
RPS18|6222	36652.7235	RPS18|6222	21071.9127
RPS19BP1|91582	595.1623	RPS19BP1|91582	816.6416
RPS19|6223	14172.5016	RPS19|6223	7362.1988
RPS20|6224	10613.8038	RPS20|6224	11378.7651
RPS21|6227	5305.0832	RPS21|6227	3660.0151
RPS23|6228	13076.2935	RPS23|6228	9992.4699
RPS24|6229	27776.2117	RPS24|6229	13002.258999999998
RPS25|6230	8295.4442	RPS25|6230	7792.1687
RPS26|6231	659.2707	RPS26|6231	490.5873
RPS27A|6233	11012.5489	RPS27A|6233	8887.8012
RPS27L|51065	611.0757	RPS27L|51065	943.9006
RPS27|6232	1331.7268	RPS27|6232	782.7560000000001
RPS28|6234	912.9763	RPS28|6234	661.5211
RPS29|6235	4927.2529	RPS29|6235	4161.5211
RPS2|6187	13963.8083	RPS2|6187	7307.2289
RPS3A|6189	10340.0928	RPS3A|6189	5211.5964
RPS3|6188	22535.2369	RPS3|6188	16992.8464
RPS4X|6191	43215.4224	RPS4X|6191	27751.506
RPS5|6193	8181.7768	RPS5|6193	8511.6717
RPS6KA1|6195	833.4091	RPS6KA1|6195	1112.5753
RPS6KA2|6196	812.4943	RPS6KA2|6196	1215.3614
RPS6KA3|6197	1929.1625	RPS6KA3|6197	1592.6205
RPS6KA4|8986	459.6708	RPS6KA4|8986	427.3343
RPS6KA5|9252	241.8842	RPS6KA5|9252	460.8434
RPS6KA6|27330	35.9189	RPS6KA6|27330	44.4277
RPS6KB1|6198	1088.4787	RPS6KB1|6198	924.6988
RPS6KB2|6199	561.5168	RPS6KB2|6199	495.1054
RPS6KC1|26750	791.1249	RPS6KC1|26750	457.4548
RPS6KL1|83694	135.9462	RPS6KL1|83694	184.8645
RPS6|6194	28925.6161	RPS6|6194	24954.0663
RPS7|6201	6996.4536	RPS7|6201	4471.762
RPS8|6202	32608.4387	RPS8|6202	14078.3133
RPS9|6203	13658.2704	RPS9|6203	10851.6566
RPSAP58|388524	8860.1437	RPSAP58|388524	5068.9006
RPSAP9|653162	17.7321	RPSAP9|653162	17.3193
RPSA|3921	8254.524	RPSA|3921	3884.0361
RPTOR|57521	761.1167	RPTOR|57521	840.3614
RPUSD1|113000	316.4499	RPUSD1|113000	262.0482
RPUSD2|27079	86.8419	RPUSD2|27079	128.3886
RPUSD3|285367	348.7315	RPUSD3|285367	346.3855
RPUSD4|84881	346.4581	RPUSD4|84881	540.6627
RQCD1|9125	280.9857	RQCD1|9125	202.1837
RRAD|6236	19.5508	RRAD|6236	64.759
RRAGA|10670	955.7152	RRAGA|10670	1727.4096
RRAGB|10325	203.6919	RRAGB|10325	291.7922
RRAGC|64121	562.8808	RRAGC|64121	499.6235
RRAGD|58528	160.0436	RRAGD|58528	590.738
RRAS2|22800	346.0035	RRAS2|22800	423.1928
RRAS|6237	294.1711	RRAS|6237	847.5151
RRBP1|6238	5012.2761	RRBP1|6238	6609.1867
RREB1|6239	1495.8625	RREB1|6239	2244.7289
lowly_expressed	lowly_expressed	RRH|10692	8.2831
RRM1|6240	1534.9641	RRM1|6240	1466.8675
RRM2B|50484	1327.6348	RRM2B|50484	1050.0753
RRM2|6241	1554.0602	RRM2|6241	768.8253
RRN3P1|730092	20.0055	RRN3P1|730092	65.8886
RRN3P2|653390	11.8214	RRN3P2|653390	24.4729
RRN3P3|100131998	32.8681	RRN3P3|100131998	58.9044
RRN3|54700	1890.0609	RRN3|54700	1158.1325
RRP12|23223	1470.8557	RRP12|23223	660.7681
RRP15|51018	691.0976	RRP15|51018	440.51199999999994
RRP1B|23076	1780.0309	RRP1B|23076	827.9367
RRP1|8568	707.4657	RRP1|8568	373.8705
RRP7A|27341	376.921	RRP7A|27341	556.4759
RRP7B|91695	44.5349	RRP7B|91695	801.1521
RRP8|23378	193.6892	RRP8|23378	289.5331
RRP9|9136	244.1575	RRP9|9136	266.9428
RRS1|23212	196.8719	RRS1|23212	277.1084
RS1|6247	5.0014	lowly_expressed	lowly_expressed
RSAD1|55316	581.9769	RSAD1|55316	870.4819
RSAD2|91543	348.7315	RSAD2|91543	142.6958
RSBN1L|222194	972.9517	RSBN1L|222194	473.1438
RSBN1|54665	700.191	RSBN1|54665	714.6084
RSC1A1|6248	720.3874	RSC1A1|6248	499.0926
RSF1|51773	1110.7575	RSF1|51773	1088.8554
RSL1D1|26156	4555.3333	RSL1D1|26156	3714.2319
RSL24D1|51187	1097.1174	RSL24D1|51187	1761.2952
RSPH1|89765	141.8569	RSPH1|89765	31.6265
RSPH3|83861	161.4077	RSPH3|83861	237.5753
RSPH4A|345895	20.9148	RSPH4A|345895	15.0602
RSPO1|284654	11.8214	RSPO1|284654	91.1145
RSPO3|84870	76.8391	RSPO3|84870	321.1596
RSPO4|343637	40.0109	RSPO4|343637	9.7892
RSPRY1|89970	872.5107	RSPRY1|89970	452.5602
RSRC1|51319	316.4499	RSRC1|51319	277.1084
RSRC2|65117	1631.8087	RSRC2|65117	1597.8916
RSU1|6251	1234.4276	RSU1|6251	1491.7169
RTCD1|8634	993.4528	RTCD1|8634	519.2018
RTEL1|51750	199.6454	RTEL1|51750	429.9925
RTF1|23168	1784.5776	RTF1|23168	1863.3283
RTKN2|219790	551.514	RTKN2|219790	44.0512
RTKN|6242	702.919	RTKN|6242	470.6325
RTN1|6252	80.9312	RTN1|6252	278.991
RTN2|6253	132.7635	RTN2|6253	379.5181
RTN3|10313	7115.1223	RTN3|10313	6226.6566
RTN4IP1|84816	140.0382	RTN4IP1|84816	147.2139
RTN4RL1|146760	478.3123	RTN4RL1|146760	386.6717
RTN4RL2|349667	23.6428	RTN4RL2|349667	24.0964
RTN4R|65078	82.2952	RTN4R|65078	30.8735
RTN4|57142	4009.7299	RTN4|57142	7118.2229
RTP4|64108	96.8446	RTP4|64108	88.1024
RTTN|25914	352.3688	RTTN|25914	403.23800000000006
RUFY1|80230	1213.9674	RUFY1|80230	994.3524
RUFY2|55680	390.1064	RUFY2|55680	459.3373
RUFY3|22902	1149.4044	RUFY3|22902	927.3343
RUFY4|285180	6.3654	lowly_expressed	lowly_expressed
RUNDC1|146923	772.4834	RUNDC1|146923	1022.2139
RUNDC2A|84127	48.195	RUNDC2A|84127	116.3404
RUNDC2C|440352	18.1322	RUNDC2C|440352	36.0241
RUNDC3A|10900	5.9107	lowly_expressed	lowly_expressed
RUNDC3B|154661	55.4697	RUNDC3B|154661	112.5753
RUNX1T1|862	59.5617	RUNX1T1|862	167.5452
RUNX1|861	2998.0904	RUNX1|861	2509.7892
RUNX2|860	387.3784	RUNX2|860	228.5392
RUNX3|864	493.3164	RUNX3|864	404.744
RUSC1|23623	1017.5502	RUSC1|23623	527.8614
RUSC2|9853	371.0103	RUSC2|9853	912.6506
RUVBL1|8607	843.5210000000001	RUVBL1|8607	521.8712
RUVBL2|10856	1457.6703	RUVBL2|10856	921.6867
RWDD1|51389	1291.2613	RWDD1|51389	730.7982
RWDD2A|112611	172.3197	RWDD2A|112611	79.4428
RWDD2B|10069	375.55699999999996	RWDD2B|10069	358.0572
RWDD3|25950	182.5998	RWDD3|25950	261.9992
RWDD4A|201965	1117.5775	RWDD4A|201965	427.7108
RXRA|6256	1359.9163	RXRA|6256	2160.0151
RXRB|6257	971.6286	RXRB|6257	1148.7199
RXRG|6258	26.8255	RXRG|6258	18.0723
RYBP|23429	1978.7215	RYBP|23429	1688.6295
RYK|6259	1270.3465	RYK|6259	1404.3675
RYR1|6261	580.6129	RYR1|6261	209.3373
RYR2|6262	15.9134	RYR2|6262	331.3253
RYR3|6263	6.3654	RYR3|6263	196.5361
S100A10|6281	1348.0949	S100A10|6281	3748.1175
S100A11|6282	5502.4097	S100A11|6282	3573.0422
S100A13|6284	692.4616	S100A13|6284	1070.0301
S100A14|57402	643.3573	S100A14|57402	309.8645
S100A16|140576	577.8849	S100A16|140576	1202.5602
S100A1|6271	36.8282	S100A1|6271	657.3795
S100A2|6273	13.6401	S100A2|6273	44.0512
lowly_expressed	lowly_expressed	S100A3|6274	5.6476
S100A4|6275	473.7656	S100A4|6275	1244.3524
S100A6|6277	1713.1945	S100A6|6277	6671.3102
S100A8|6279	15.0041	S100A8|6279	41.4157
S100A9|6280	48.195	S100A9|6280	280.497
S100B|6285	30.4629	S100B|6285	855.4217
S100G|795	19.5508	lowly_expressed	lowly_expressed
S100PBP|64766	772.9381	S100PBP|64766	518.0723
