gene_id	TCGA-BH-A0HK-01A-11R-A056-07	gene_id	TCGA-BH-A0HK-11A-11R-A089-07
TXN2|25828	1821.3909	TXN2|25828	1478.6547
TXNDC11|51061	1169.6523	TXNDC11|51061	1186.2844
TXNDC12|51060	1925.7113	TXNDC12|51060	1345.3518
TXNDC15|79770	1077.4499	TXNDC15|79770	1486.8695
TXNDC16|57544	414.1201	TXNDC16|57544	266.6059
TXNDC17|84817	362.7608	TXNDC17|84817	384.2747
TXNDC5|81567	7739.5258	TXNDC5|81567	6434.1345
TXNDC9|10190	502.1075	TXNDC9|10190	513.7952
TXNIP|10628	19633.8251	TXNIP|10628	24375.7725
TXNL1|9352	1660.1686	TXNL1|9352	1156.0391
TXNL4A|10907	834.5627	TXNL4A|10907	806.5389
TXNL4B|54957	156.4805	TXNL4B|54957	144.5049
TXNRD1|7296	2849.3151	TXNRD1|7296	1347.9655
TXNRD2|10587	272.392	TXNRD2|10587	354.3544
TXNRD3IT1|645840	141.2013	TXNRD3IT1|645840	255.40400000000002
TXN|7295	5523.1823	lowly_expressed	lowly_expressed
TYK2|7297	870.9168	TYK2|7297	772.5598
TYMP|1890	1070.6006	TYMP|1890	632.5356
TYMS|7298	391.8809	TYMS|7298	138.9487
TYRO3|7301	241.3066	TYRO3|7301	195.287
TYROBP|7305	548.9989	TYROBP|7305	692.6527
TYSND1|219743	539.5153	TYSND1|219743	472.348
TYW1B|441250	53.2139	TYW1B|441250	56.7564
TYW1|55253	594.8367	TYW1|55253	533.9586
TYW3|127253	510.1581	TYW3|127253	601.7565
U2AF1L4|199746	76.9231	U2AF1L4|199746	107.5385
U2AF1|7307	1234.9842	U2AF1|7307	1579.0987
U2AF2|11338	2308.2192	U2AF2|11338	2655.2307
UACA|55075	2270.2845	UACA|55075	1924.8649
UAP1L1|91373	355.6375	UAP1L1|91373	175.4969
UAP1|6675	2141.7281	UAP1|6675	2347.5511
UBA1|7317	6721.2856	UBA1|7317	7367.8826
UBA2|10054	2830.3477	UBA2|10054	1965.5653
UBA3|9039	1321.9178	UBA3|9039	1118.326
UBA52|7311	9673.8672	UBA52|7311	8658.7183
UBA5|79876	740.2529	UBA5|79876	743.1248
UBA6|55236	983.1401	UBA6|55236	803.1784
UBA7|7318	757.1128	UBA7|7318	860.3082
UBAC1|10422	827.1865	UBAC1|10422	680.7039
UBAC2|337867	1567.4658	UBAC2|337867	1483.4081
UBAP1|51271	1171.7597	UBAP1|51271	2189.6039
UBAP2L|9898	6510.0105	UBAP2L|9898	2544.705
UBAP2|55833	1101.1591	UBAP2|55833	776.2937
UBASH3A|53347	12.6449	UBASH3A|53347	8.5881
UBASH3B|84959	42.1496	UBASH3B|84959	141.5177
UBB|7314	10161.2223	UBB|7314	14294.7825
UBC|7316	24551.6333	UBC|7316	57461.4187
UBD|10537	60.5901	UBD|10537	248.6828
UBE2A|7319	1876.7123	UBE2A|7319	1078.7458
UBE2B|7320	902.0021	UBE2B|7320	1448.7829
UBE2CBP|90025	37.9347	UBE2CBP|90025	56.0096
UBE2C|11065	259.7471	UBE2C|11065	33.6058
UBE2D1|7321	294.5205	UBE2D1|7321	299.4649
UBE2D2|7322	1542.1496	UBE2D2|7322	1664.2334
UBE2D3|7323	5093.7829	UBE2D3|7323	6002.7407
UBE2D4|51619	323.0927	UBE2D4|51619	307.9261
UBE2E1|7324	1043.7302	UBE2E1|7324	1356.5537
UBE2E2|7325	133.8251	UBE2E2|7325	448.4506
UBE2E3|10477	281.8757	UBE2E3|10477	1265.4447
UBE2F|140739	403.0558	UBE2F|140739	526.1173
UBE2G1|7326	835.0896	UBE2G1|7326	1185.1642
UBE2G2|7327	1776.6070000000002	UBE2G2|7327	1996.1839
UBE2H|7328	2920.9694	UBE2H|7328	1670.9545
UBE2I|7329	1521.6017	UBE2I|7329	1813.5924
UBE2J1|51465	2712.3288	UBE2J1|51465	2197.8186
UBE2J2|118424	770.2845	UBE2J2|118424	931.6272
UBE2K|3093	2684.4046	UBE2K|3093	1825.9145
UBE2L3|7332	2273.4457	UBE2L3|7332	1694.852
UBE2L6|9246	1475.2371	UBE2L6|9246	1500.3118
UBE2MP1|606551	74.2887	UBE2MP1|606551	81.0273
UBE2M|9040	966.2803	UBE2M|9040	852.0935
lowly_expressed	lowly_expressed	UBE2NL|389898	8.9615
UBE2N|7334	2565.3319	UBE2N|7334	1804.2575
UBE2O|63893	826.1328	UBE2O|63893	732.9796
UBE2Q1|55585	4133.8251	UBE2Q1|55585	1527.5698
UBE2Q2P1|388165	17.9136	UBE2Q2P1|388165	17.9231
UBE2Q2|92912	1663.3298	UBE2Q2|92912	987.6368
UBE2QL1|134111	14.7524	UBE2QL1|134111	45.1811
UBE2R2|54926	2040.569	UBE2R2|54926	1643.3231
UBE2S|27338	240.2529	UBE2S|27338	157.9472
UBE2T|29089	310.3267	UBE2T|29089	25.391
UBE2V1|7335	3204.9526	UBE2V1|7335	2807.9504
UBE2V2|7336	638.5669	UBE2V2|7336	616.8529
UBE2W|55284	781.8757	UBE2W|55284	418.2054
UBE2Z|65264	2512.6449	UBE2Z|65264	2964.0306
UBE3A|7337	2521.0748	UBE3A|7337	1761.6864
UBE3B|89910	1592.2023	UBE3B|89910	1210.5552
UBE3C|9690	2128.5564	UBE3C|9690	1884.5379999999998
UBE4A|9354	800.8430000000001	UBE4A|9354	1693.7318
UBE4B|10277	1079.0306	UBE4B|10277	1325.1883
UBFD1|56061	1310.3267	UBFD1|56061	1052.2346
UBIAD1|29914	1017.9136	UBIAD1|29914	726.6318
UBL3|5412	2134.8788	UBL3|5412	1742.2735
UBL4A|8266	700.7376	UBL4A|8266	834.9172
UBL5|59286	1320.8641	UBL5|59286	1289.3421
UBL7|84993	1080.0843	UBL7|84993	709.8289
UBLCP1|134510	422.5501	UBLCP1|134510	611.9988
UBN1|29855	1175.9747	UBN1|29855	1524.9560000000001
UBN2|254048	864.5943	UBN2|254048	454.7983
UBOX5|22888	268.177	UBOX5|22888	363.0284
UBP1|7342	1115.9115	lowly_expressed	lowly_expressed
UBQLN1|29979	3516.8599	UBQLN1|29979	3314.2776
UBQLN2|29978	1354.5838	UBQLN2|29978	1361.7813
UBQLN4|56893	4170.706	UBQLN4|56893	1194.4991
UBQLNL|143630	5.7956	UBQLNL|143630	8.5881
UBR1|197131	724.9737	UBR1|197131	691.5325
UBR2|23304	816.1222	UBR2|23304	671.7424
UBR3|130507	1111.6965	UBR3|130507	1137.7427
UBR4|23352	3038.9884	UBR4|23352	3786.6256
UBR5|51366	2553.2139	lowly_expressed	lowly_expressed
UBR7|55148	1217.5975	UBR7|55148	1253.4959
UBTD1|80019	277.1338	UBTD1|80019	330.8303
UBTD2|92181	828.7671	UBTD2|92181	961.8724
UBTF|7343	2664.9104	UBTF|7343	2992.0354
UBXN10|127733	546.3646	UBXN10|127733	629.1751
UBXN11|91544	190.7271	UBXN11|91544	297.2245
UBXN1|51035	3324.5522	UBXN1|51035	1741.1533
UBXN2A|165324	281.3488	UBXN2A|165324	339.7919
UBXN2B|137886	869.3361	UBXN2B|137886	650.4587
UBXN4|23190	3630.137	UBXN4|23190	2645.1490000000003
UBXN6|80700	1765.5427	UBXN6|80700	1659.3792
UBXN7|26043	309.7998	UBXN7|26043	186.3254
UBXN8|7993	168.5985	UBXN8|7993	137.4103
UCA1|652995	53.7408	UCA1|652995	27.6314
UCHL1|7345	551.6333	UCHL1|7345	173.2565
UCHL3|7347	415.1739	UCHL3|7347	396.5483
UCHL5|51377	910.3161	UCHL5|51377	296.9408
UCK1|83549	367.7555	UCK1|83549	692.2793
UCK2|7371	527.9241	UCK2|7371	231.8799
UCKL1AS|100113386	7.0917	lowly_expressed	lowly_expressed
UCKL1|54963	434.6575	UCKL1|54963	458.8796
lowly_expressed	lowly_expressed	UCN2|90226	12.6955
lowly_expressed	lowly_expressed	UCP1|7350	10.8285
UCP2|7351	2361.4331	UCP2|7351	2107.083
UCP3|7352	12.6449	UCP3|7352	25.391
UEVLD|55293	342.4658	UEVLD|55293	228.146
UFC1|51506	6596.9442	UFC1|51506	2191.4709
UFD1L|7353	917.2813	UFD1L|7353	862.9071
UFM1|51569	2151.7387	UFM1|51569	1495.8310000000001
UFSP1|402682	19.4942	UFSP1|402682	13.0689
UFSP2|55325	593.7829	UFSP2|55325	1016.5901
UGCG|7357	697.0495	UGCG|7357	419.699
UGDH|7358	1496.8388	UGDH|7358	1906.195
UGGT1|56886	2205.4795	UGGT1|56886	1599.2622
UGGT2|55757	416.7545	UGGT2|55757	417.4586
UGP2|7360	2270.2845	UGP2|7360	3666.0182
UGT1A6|54578	533.4247	UGT1A6|54578	63.8659
UGT1A7|54577	311.254	UGT1A7|54577	22.4001
UGT1A8|54576	27.1918	UGT1A8|54576	9.0325
UGT1A9|54600	79.6997	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	UGT2B11|10720	118.4231
lowly_expressed	lowly_expressed	UGT2B15|7366	18.2965
lowly_expressed	lowly_expressed	UGT2B7|7364	10.0817
lowly_expressed	lowly_expressed	UGT3A2|167127	8.9615
UGT8|7368	15.8061	UGT8|7368	76.1731
UHMK1|127933	889.3572	UHMK1|127933	175.4969
UHRF1BP1L|23074	541.0959	UHRF1BP1L|23074	444.7166
UHRF1BP1|54887	686.5121	UHRF1BP1|54887	392.0675
UHRF1|29128	271.8651	UHRF1|29128	19.7901
UHRF2|115426	406.2171	UHRF2|115426	474.5884
UIMC1|51720	286.6175	UIMC1|51720	583.6205
lowly_expressed	lowly_expressed	ULBP1|80329	6.3478
ULBP2|80328	26.8704	ULBP2|80328	17.5497
ULBP3|79465	12.6449	ULBP3|79465	28.0048
ULK1|8408	897.2603	ULK1|8408	982.0358
ULK2|9706	388.3035	ULK2|9706	598.5564
ULK3|25989	891.4647	ULK3|25989	417.4586
ULK4|54986	24.236	ULK4|54986	74.6795
UMODL1|89766	15.8061	lowly_expressed	lowly_expressed
UMPS|7372	734.9842	UMPS|7372	661.2873
UNC119B|84747	589.0411	UNC119B|84747	1481.6419
UNC119|9094	420.4426	UNC119|9094	419.699
UNC13B|10497	1189.6733	UNC13B|10497	1234.0793
UNC13D|201294	74.2887	UNC13D|201294	312.5338
UNC45A|55898	1415.1739	UNC45A|55898	2238.1456
UNC50|25972	733.9305	UNC50|25972	738.954
UNC5A|90249	41.6228	UNC5A|90249	52.2757
UNC5B|219699	551.1064	UNC5B|219699	580.26
UNC5CL|222643	5.3056	UNC5CL|222643	18.4384
UNC5C|8633	9.4837	UNC5C|8633	45.9279
UNC93B1|81622	1369.3361	UNC93B1|81622	713.5629
UNG|7374	928.8725	UNG|7374	777.4139
UNKL|64718	195.9958	UNKL|64718	214.0203
UNK|85451	612.2234	UNK|85451	628.4283
UPB1|51733	7.3762	lowly_expressed	lowly_expressed
UPF0639|400224	9.4837	lowly_expressed	lowly_expressed
UPF1|5976	2039.5153	UPF1|5976	2056.6743
UPF2|26019	1035.8272	UPF2|26019	753.1431
UPF3A|65110	583.2455	UPF3A|65110	593.3289
UPF3B|65109	240.7798	UPF3B|65109	160.9344
lowly_expressed	lowly_expressed	UPK1A|11045	10.8285
UPK1B|7348	477.8714	UPK1B|7348	16.0561
UPK2|7379	5.7956	lowly_expressed	lowly_expressed
UPK3A|7380	19.4942	lowly_expressed	lowly_expressed
UPK3BL|100134938	369.6207	UPK3BL|100134938	179.5147
UPK3B|80761	15.8061	lowly_expressed	lowly_expressed
UPP1|7378	120.1264	UPP1|7378	164.295
UPRT|139596	488.4089	UPRT|139596	298.3447
UQCC|55245	772.3919999999999	UQCC|55245	586.2343
UQCR10|29796	1636.9863	UQCR10|29796	814.7537
UQCR11|10975	908.3246	UQCR11|10975	952.9108
UQCRB|7381	4270.2845	UQCRB|7381	2927.4376
UQCRC1|7384	2518.9673	UQCRC1|7384	2551.0528
UQCRC2|7385	5232.8767	UQCRC2|7385	3384.4764
UQCRFS1|7386	1709.6944	UQCRFS1|7386	1666.4737
UQCRHL|440567	462.0653	UQCRHL|440567	383.8528
UQCRH|7388	2118.019	UQCRH|7388	1117.2058
UQCRQ|27089	4413.5933	UQCRQ|27089	1311.746
URB1|9875	895.5848	URB1|9875	1052.9702
URB2|9816	608.5353	URB2|9816	342.779
URGCP|55665	754.4784	URGCP|55665	975.6881
URM1|81605	997.8925	URM1|81605	999.2121
UROD|7389	789.7787	UROD|7389	1288.5953
UROS|7390	744.4679	UROS|7390	537.3192
USE1|55850	279.7682	USE1|55850	244.9489
USF1|7391	1242.8872	USF1|7391	449.9442
USF2|7392	2536.8809	USF2|7392	2093.2673
USH1G|124590	15.2792	lowly_expressed	lowly_expressed
USHBP1|83878	84.2993	USHBP1|83878	115.0065
USMG5|84833	674.921	USMG5|84833	576.1526
USO1|8615	2658.0611	USO1|8615	1848.3184
USP10|9100	1377.2392	USP10|9100	1589.5538
USP11|8237	1099.0516	USP11|8237	2096.2544
USP12|219333	232.3498	USP12|219333	356.2214
USP13|8975	552.1602	USP13|8975	616.8529
USP14|9097	4926.2381	USP14|9097	1078.3724
USP15|9958	664.3836	USP15|9958	705.3482
USP16|10600	971.0221	USP16|10600	1005.5599
USP18|11274	327.1865	USP18|11274	176.6171
USP19|10869	1217.0706	USP19|10869	1613.8247
USP1|7398	1192.3077	USP1|7398	1029.4573
USP20|10868	418.86199999999997	USP20|10868	622.4539
USP21|27005	966.2803	USP21|27005	344.64599999999996
USP22|23326	2751.844	USP22|23326	6509.4414
USP24|23358	1518.9673	USP24|23358	1084.3468
USP25|29761	1111.1697	USP25|29761	939.0951
USP27X|389856	70.6006	USP27X|389856	116.1267
USP28|57646	321.9178	USP28|57646	371.5307
USP2|9099	35.8272	USP2|9099	458.5323
USP30|84749	371.9705	USP30|84749	399.5355
USP31|57478	209.6944	USP31|57478	823.3418
USP32|84669	1265.0158	USP32|84669	838.6511
USP33|23032	1411.4858	USP33|23032	1700.8263
USP34|9736	2592.7292	USP34|9736	2636.1875
USP35|57558	74.8156	USP35|57558	215.8238
USP36|57602	1307.6923	USP36|57602	1366.2620000000002
USP37|57695	542.1496	USP37|57695	281.1684
USP38|84640	939.4099	USP38|84640	755.3835
USP39|10713	1336.6702	USP39|10713	972.7009
USP3|9960	639.078	USP3|9960	378.5505
USP40|55230	812.4341	USP40|55230	921.9188
USP42|84132	335.6164	USP42|84132	461.5195
USP43|124739	88.5142	USP43|124739	96.3366
lowly_expressed	lowly_expressed	USP44|84101	12.3221
USP45|85015	150.1581	USP45|85015	136.6635
USP46|64854	682.2972	USP46|64854	411.1108
USP47|55031	2193.3614	USP47|55031	2075.3442
USP48|84196	1580.0843	USP48|84196	1295.6899
USP49|25862	7.3762	USP49|25862	6.3478
USP4|7375	1428.3456	USP4|7375	1619.4256
USP51|158880	37.9347	USP51|158880	36.2196
USP53|54532	1003.1612	USP53|54532	1433.4736
USP54|159195	1201.7914	USP54|159195	1338.6306
USP5|8078	1786.0906	USP5|8078	1761.6901
USP6NL|9712	423.6038	USP6NL|9712	628.4283
USP6|9098	13.1718	USP6|9098	19.4167
USP7|7874	2700.2107	USP7|7874	3296.7279
USP8|9101	1242.9452	USP8|9101	1142.0591
USP9X|8239	3021.6017	USP9X|8239	3747.0455
USP9Y|8287	8.9568	lowly_expressed	lowly_expressed
USPL1|10208	464.6997	USPL1|10208	302.8255
UST|10090	112.7503	UST|10090	678.0901
UTP11L|51118	695.9958	UTP11L|51118	550.7615
UTP14A|10813	938.883	UTP14A|10813	514.1686
UTP14C|9724	1528.451	UTP14C|9724	1094.8019
UTP15|84135	412.0126	UTP15|84135	309.1733
UTP18|51096	821.9178	UTP18|51096	699.3738
UTP20|27340	778.7144	UTP20|27340	679.5837
UTP23|84294	465.7534	UTP23|84294	359.9553
UTP3|57050	688.6196	UTP3|57050	1092.5615
UTP6|55813	753.4247	UTP6|55813	809.8995
UTRN|7402	3517.3867	lowly_expressed	lowly_expressed
UVRAG|7405	534.2466	UVRAG|7405	829.6896
UXS1|80146	889.3572	UXS1|80146	608.6382
UXT|8409	1037.1549	UXT|8409	1056.2038
VAC14|55697	521.6017	VAC14|55697	961.4989999999999
VAMP1|6843	140.6481	VAMP1|6843	98.2036
VAMP2|6844	1645.4162	VAMP2|6844	3219.4346
VAMP3|9341	2576.3962	VAMP3|9341	2723.5625
VAMP4|8674	722.8662	VAMP4|8674	417.832
VAMP5|10791	251.84400000000002	VAMP5|10791	470.8544
VAMP7|6845	870.9168	VAMP7|6845	1013.0278
VAMP8|8673	1273.9726	VAMP8|8673	1834.5027
VANGL1|81839	1422.5501	VANGL1|81839	598.9298
VANGL2|57216	134.8788	VANGL2|57216	531.7183
VAPA|9218	3320.8641	VAPA|9218	4456.8744
VAPB|9217	975.7639999999999	VAPB|9217	1041.0327
VARS2|57176	623.2877	VARS2|57176	473.4682
VARS|7407	1616.4384	VARS|7407	1626.8936
VASH1|22846	357.5869	VASH1|22846	870.4908
VASH2|79805	203.8988	VASH2|79805	101.9376
VASN|114990	298.2086	VASN|114990	1336.7636
VASP|7408	1179.6628	VASP|7408	2116.0445
VAT1L|57687	6.3224	VAT1L|57687	21.2837
VAT1|10493	3864.5943	VAT1|10493	6589.7219
VAV1|7409	209.1675	VAV1|7409	182.5915
VAV2|7410	340.8851	VAV2|7410	698.2536
VAV3|10451	3544.784	VAV3|10451	1612.7045
VAX2|25806	10.0105	VAX2|25806	28.3782
VBP1|7411	1029.5047	VBP1|7411	755.3835
VCAM1|7412	675.9747	VCAM1|7412	642.9908
VCAN|1462	7705.4795	VCAN|1462	4043.5232
VCL|7414	3609.0622	VCL|7414	6329.0903
VCPIP1|80124	580.0843	VCPIP1|80124	449.1974
VCP|7415	6168.5985	VCP|7415	7073.6452
VDAC1|7416	5817.1759999999995	VDAC1|7416	3283.659
VDAC2|7417	1759.2202	VDAC2|7417	1375.5970000000002
VDAC3|7419	1683.3509	VDAC3|7419	1525.7028
VDR|7421	393.5722	VDR|7421	1061.1961
VEGFA|7422	3011.0643	VEGFA|7422	1606.7301
VEGFB|7423	1569.5469	VEGFB|7423	1799.7767
VEGFC|7424	299.7893	VEGFC|7424	395.8015
VENTX|27287	8.4299	VENTX|27287	33.2324
VEPH1|79674	21.6017	VEPH1|79674	98.9504
VEZF1|7716	1317.7028	VEZF1|7716	2289.6744
VEZT|55591	1336.6702	VEZT|55591	1117.9526
VGF|7425	9.4837	lowly_expressed	lowly_expressed
VGLL1|51442	11.5911	VGLL1|51442	328.2165
VGLL3|389136	484.7208	VGLL3|389136	821.4748
VGLL4|9686	1637.8872	VGLL4|9686	2235.2443
VHL|7428	484.1939	VHL|7428	522.0099
VILL|50853	213.9094	VILL|50853	184.4584
VIM|7431	19016.8599	VIM|7431	55421.0133
VIPAR|63894	381.981	VIPAR|63894	276.6877
VIPR1|7433	288.725	VIPR1|7433	514.5419999999999
VIPR2|7434	22.4289	VIPR2|7434	134.7592
VIT|5212	30.0316	VIT|5212	412.231
VKORC1L1|154807	2011.5911	VKORC1L1|154807	1201.9671
VKORC1|79001	1056.902	VKORC1|79001	1566.6795
VLDLR|7436	247.1022	VLDLR|7436	416.7118
VMA21|203547	1130.6639	VMA21|203547	903.6223
VMAC|400673	136.4594	VMAC|400673	86.6283
VMO1|284013	14.2255	VMO1|284013	16.8029
lowly_expressed	lowly_expressed	VN1R1|57191	11.9487
VNN1|8876	15.2792	VNN1|8876	34.726
VNN2|8875	15.2792	VNN2|8875	17.9231
VOPP1|81552	718.6512	VOPP1|81552	780.7745
VPRBP|9730	1236.8282	VPRBP|9730	789.9265
VPREB3|29802	5.7956	VPREB3|29802	8.2147
VPS11|55823	861.96	VPS11|55823	1244.161
VPS13A|23230	597.9979	VPS13A|23230	501.8465
VPS13B|157680	1214.9631	VPS13B|157680	766.212
VPS13C|54832	606.9547	VPS13C|54832	1618.6788
VPS13D|55187	1128.5564	VPS13D|55187	2571.5897
VPS16|64601	594.8367	VPS16|64601	763.2248
VPS18|57617	554.7945	VPS18|57617	801.6848
VPS24|51652	3485.2476	VPS24|51652	3684.2251
VPS25|84313	731.2961	VPS25|84313	914.4509
VPS26A|9559	1615.9115	VPS26A|9559	1507.0329
VPS26B|112936	1327.7134	VPS26B|112936	1405.4688
VPS28|51160	1571.1275	VPS28|51160	1420.4047
VPS29|51699	1208.1138	VPS29|51699	1039.5391
VPS33A|65082	612.3235	VPS33A|65082	417.2868
VPS33B|26276	204.4257	VPS33B|26276	288.263
VPS35|55737	2161.7492	VPS35|55737	2599.2211
VPS36|51028	1295.5743	VPS36|51028	1217.2764
VPS37A|137492	595.3161	VPS37A|137492	603.6384
VPS37B|79720	668.0717	VPS37B|79720	2295.2754
VPS37C|55048	1261.8546	VPS37C|55048	946.5631
VPS37D|155382	42.6765	VPS37D|155382	35.0994
VPS39|23339	1281.3488	VPS39|23339	1799.0299
VPS41|27072	809.7998	VPS41|27072	893.5406
VPS45|11311	1312.4341	VPS45|11311	725.5116
VPS4A|27183	998.4194	VPS4A|27183	1931.2127
VPS4B|9525	1572.1812	VPS4B|9525	1595.9016
VPS52|6293	1579.5574	VPS52|6293	1198.2331
VPS53|55275	545.8377	VPS53|55275	1089.5744
VPS54|51542	724.4468	VPS54|51542	672.1158
VPS72|6944	2304.0042	VPS72|6944	700.4939999999999
VPS8|23355	611.1697	VPS8|23355	665.768
VRK1|7443	251.84400000000002	VRK1|7443	260.6316
VRK2|7444	415.295	VRK2|7444	450.1234
VRK3|51231	629.0832	VRK3|51231	585.1141
VSIG10L|147645	59.5364	VSIG10L|147645	71.319
VSIG10|54621	1386.7229	VSIG10|54621	424.1797
VSIG1|340547	9.4837	lowly_expressed	lowly_expressed
VSIG2|23584	464.1728	VSIG2|23584	259.138
VSIG4|11326	316.1222	VSIG4|11326	734.0998
VSNL1|7447	36.8809	VSNL1|7447	159.0674
VSTM2L|128434	10.0105	VSTM2L|128434	24.6442
VTA1|51534	989.9895	VTA1|51534	981.6624
VTCN1|79679	6865.1212	VTCN1|79679	7375.7239
VTI1A|143187	279.6997	VTI1A|143187	378.2518
VTI1B|10490	1390.4478	VTI1B|10490	1189.7719
lowly_expressed	lowly_expressed	VTN|7448	9.3349
VWA1|64856	1079.0306	VWA1|64856	1455.1307
VWA2|340706	484.1939	VWA2|340706	371.9041
lowly_expressed	lowly_expressed	VWA3B|200403	6.3478
VWA5A|4013	274.4995	VWA5A|4013	1928.5989
VWA5B1|127731	5.7956	lowly_expressed	lowly_expressed
VWCE|220001	6.8493	VWCE|220001	20.1635
VWDE|221806	59.0095	VWDE|221806	23.5241
VWF|7450	9519.4942	VWF|7450	10473.0575
WAC|51322	2802.9505	WAC|51322	2816.9119
WAPAL|23063	1587.9874	WAPAL|23063	1514.1275
WARS2|10352	502.6344	WARS2|10352	305.8276
WARS|7453	1962.0653	WARS|7453	2394.9726
WASF1|8936	90.0948	WASF1|8936	276.3143
WASF2|10163	3234.9842	WASF2|10163	5906.0307
WASF3|10810	139.0938	WASF3|10810	395.0547
WASH2P|375260	135.9326	WASH2P|375260	197.5274
WASH3P|374666	181.7703	WASH3P|374666	251.67
WASH5P|375690	121.7071	WASH5P|375690	59.7436
WASH7P|653635	552.1602	WASH7P|653635	752.0229
WASL|8976	1860.9062	WASL|8976	1777.3728
WAS|7454	113.2771	WAS|7454	116.1267
WBP11P1|441818	7.3762	WBP11P1|441818	9.3349
WBP11|51729	2066.9125	WBP11|51729	2197.8186
WBP1|23559	1606.0379	WBP1|23559	1172.506
WBP2NL|164684	20.5479	WBP2NL|164684	14.1891
WBP2|23558	3116.9652	WBP2|23558	3457.6623
WBP4|11193	192.8346	WBP4|11193	384.5996
WBP5|51186	514.7524	WBP5|51186	1223.2507
WBSCR16|81554	660.6955	WBSCR16|81554	792.7232
WBSCR17|64409	12.6449	WBSCR17|64409	181.8447
WBSCR22|114049	1383.0348	WBSCR22|114049	1150.8116
WBSCR26|171022	13.1718	WBSCR26|171022	10.4551
WBSCR27|155368	24.7629	WBSCR27|155368	20.1635
WBSCR28|135886	12.118	lowly_expressed	lowly_expressed
WDFY1|57590	1525.2898	WDFY1|57590	1009.6673
WDFY2|115825	231.2961	WDFY2|115825	265.8591
WDFY3|23001	1420.4426	WDFY3|23001	1377.464
WDFY4|57705	69.02	WDFY4|57705	115.7533
WDHD1|11169	157.0074	WDHD1|11169	78.0401
WDR11|55717	880.9273	WDR11|55717	1245.2812
WDR12|55759	615.9115	WDR12|55759	296.1043
WDR13|64743	988.9357	WDR13|64743	1718.7494
WDR17|116966	66.3857	WDR17|116966	45.5545
WDR18|57418	583.2455	WDR18|57418	520.1429
WDR19|57728	308.746	WDR19|57728	575.4058
WDR1|9948	5937.8293	WDR1|9948	7669.5879
WDR20|91833	444.6786	WDR20|91833	567.9378
WDR24|84219	327.7134	WDR24|84219	255.0306
WDR25|79446	188.6196	WDR25|79446	175.1235
WDR26|80232	5044.784000000001	WDR26|80232	2393.479
WDR27|253769	100.6322	WDR27|253769	102.6844
WDR31|114987	56.902	WDR31|114987	63.4776
WDR33|55339	1028.451	WDR33|55339	1388.2925
WDR34|89891	1072.7081	WDR34|89891	933.1207
WDR35|57539	355.1106	WDR35|57539	684.8113
WDR36|134430	1041.6228	WDR36|134430	644.111
WDR37|22884	231.2961	WDR37|22884	562.7103
WDR3|10885	1109.0622	WDR3|10885	889.0598
WDR41|55255	541.6228	WDR41|55255	553.3753
WDR43|23160	1185.4584	WDR43|23160	1196.7395
WDR44|54521	623.2877	WDR44|54521	443.5964
WDR45L|56270	1689.1465	WDR45L|56270	2491.6826
WDR45|11152	733.9305	WDR45|11152	1084.3468
WDR46|9277	912.5395	WDR46|9277	938.3483
WDR47|22911	426.2381	WDR47|22911	368.1701
WDR48|57599	1020.0211	WDR48|57599	1083.2266
WDR4|10785	151.2118	WDR4|10785	127.70200000000001
WDR52|55779	398.314	WDR52|55779	121.3542
WDR53|348793	152.2655	WDR53|348793	119.4873
WDR54|84058	180.7165	WDR54|84058	177.7373
WDR55|54853	479.07800000000003	WDR55|54853	394.3079
WDR59|79726	320.8641	WDR59|79726	756.1303
WDR5B|54554	175.4478	WDR5B|54554	130.3158
WDR5|11091	718.1243	WDR5|11091	726.2584
WDR60|55112	292.4131	WDR60|55112	588.1013
WDR61|80349	733.4036	WDR61|80349	1034.3115
WDR62|284403	102.2129	WDR62|284403	22.4039
lowly_expressed	lowly_expressed	WDR63|126820	6.7212
lowly_expressed	lowly_expressed	WDR65|149465	8.9615
WDR66|144406	97.471	WDR66|144406	60.117
WDR67|93594	100.1054	WDR67|93594	53.7693
WDR6|11180	2712.0759	WDR6|11180	3970.5277
WDR70|55100	460.4847	WDR70|55100	623.2007
WDR72|256764	121.7071	WDR72|256764	14.9359
WDR73|84942	198.3193	WDR73|84942	356.0123
WDR74|54663	697.0495	WDR74|54663	536.9458
WDR75|84128	1030.5585	WDR75|84128	626.5613
WDR76|79968	170.706	WDR76|79968	88.1218
WDR77|79084	726.5543	WDR77|79084	603.784
WDR78|79819	67.9663	WDR78|79819	137.4103
WDR7|23335	571.6544	WDR7|23335	528.3577
WDR81|124997	391.4647	WDR81|124997	853.587
WDR82|80335	2589.5679999999998	WDR82|80335	3655.5631
WDR83|84292	122.3024	WDR83|84292	148.6123
WDR85|92715	227.0811	WDR85|92715	235.2405
WDR86|349136	9.4837	WDR86|349136	273.5885
lowly_expressed	lowly_expressed	WDR88|126248	5.9744
WDR89|112840	299.2624	WDR89|112840	225.5322
WDR8|49856	368.2824	WDR8|49856	283.4088
WDR90|197335	381.981	WDR90|197335	293.1172
WDR91|29062	153.8462	WDR91|29062	390.5739
WDR92|116143	235.5111	WDR92|116143	209.1027
WDR93|56964	5.7956	WDR93|56964	13.4423
WDSUB1|151525	246.0485	WDSUB1|151525	276.3143
