gene_id	TCGA-A7-A0CH-01A-21R-A00Z-07	gene_id	TCGA-A7-A0CH-11A-32R-A089-07
RHPN1|114822	488.0283	RHPN1|114822	221.9088
RHPN2|85415	453.1379	RHPN2|85415	367.842
RIBC1|158787	125.169	RIBC1|158787	39.1161
RIBC2|26150	54.9522	RIBC2|26150	17.6775
RIC3|79608	7.4142	RIC3|79608	106.441
RIC8A|60626	2009.1762	RIC8A|60626	2023.3079
RIC8B|55188	515.0683	RIC8B|55188	378.3733
RICH2|9912	103.3626	RICH2|9912	149.6944
RICTOR|253260	812.072	RICTOR|253260	542.7362
RIF1|55183	1187.1429	RIF1|55183	371.9793
RILPL1|353116	199.1321	RILPL1|353116	354.52
RILPL2|196383	462.2967	RILPL2|196383	819.5581
RILP|83547	62.8026	RILP|83547	356.1824
RIMBP2|23504	14.3923	RIMBP2|23504	9.4029
RIMBP3|85376	26.6039	RIMBP3|85376	34.6027
RIMKLA|284716	146.1032	RIMKLA|284716	48.519
RIMKLB|57494	501.038	RIMKLB|57494	538.5237
RIMS1|22999	32.7097	RIMS1|22999	31.9699
lowly_expressed	lowly_expressed	RIMS2|9699	7.1462
RIMS3|9783	66.2916	RIMS3|9783	307.2873
RIMS4|140730	58.4413	RIMS4|140730	102.3037
RIN1|9610	95.0761	RIN1|9610	163.2346
RIN2|54453	2279.2097	RIN2|54453	1399.5299
RIN3|79890	198.8748	RIN3|79890	752.6093
RING1|6015	722.6656	RING1|6015	956.4645
RINL|126432	121.68	RINL|126432	172.6375
RINT1|60561	453.2295	RINT1|60561	306.5576
RIOK1|83732	353.7006	RIOK1|83732	355.8063
RIOK2|55781	513.3237	RIOK2|55781	425.764
RIOK3|8780	1479.7854	RIOK3|8780	1176.1166
RIPK1|8737	1189.3236	RIPK1|8737	1171.9793
RIPK2|8767	285.2283	RIPK2|8767	348.6601
RIPK3|11035	352.8283	RIPK3|11035	215.5148
RIPK4|54101	95.5122	RIPK4|54101	430.6535
RIT1|6016	1324.9597	RIT1|6016	599.906
RLF|6018	650.7043	RLF|6018	479.9248
RLIM|51132	2223.3852	RLIM|51132	1161.8242
RLN2|6019	22.6787	RLN2|6019	10.1551
lowly_expressed	lowly_expressed	RLTPR|146206	33.4744
RMI1|80010	677.7443	RMI1|80010	203.8552
RMND1|55005	1064.5907	RMND1|55005	525.0588
RMND5A|64795	2146.6265	RMND5A|64795	1698.1664
RMND5B|64777	720.9211	RMND5B|64777	717.6305
RMRP|6023	197.5664	RMRP|6023	14.6685
RNASE1|6035	1608.4435	RNASE1|6035	14035.543
RNASE2|6036	10.031	RNASE2|6036	17.3014
RNASE4|6038	741.4584	RNASE4|6038	3207.7969
RNASE6|6039	164.4206	RNASE6|6039	329.102
lowly_expressed	lowly_expressed	RNASE7|84659	15.4208
RNASEH1|246243	198.8748	RNASEH1|246243	217.3954
RNASEH2A|10535	418.6838	RNASEH2A|10535	264.0339
RNASEH2B|79621	430.8954	RNASEH2B|79621	437.0475
RNASEH2C|84153	322.9099	RNASEH2C|84153	658.2078
RNASEK|440400	1375.7425	RNASEK|440400	2788.0809
RNASEL|6041	890.5753	RNASEL|6041	505.5007
RNASEN|29102	1295.3029	RNASEN|29102	1065.9144
RNASET2|8635	1321.4706	RNASET2|8635	1511.9887
RND1|27289	202.3638	RND1|27289	130.8886
RND2|8153	62.8026	RND2|8153	109.0738
RND3|390	230.2761	RND3|390	2247.2967
RNF103|7844	2201.2473	RNF103|7844	1391.3531
RNF10|9921	4028.0867	RNF10|9921	4035.355
RNF111|54778	961.2281	RNF111|54778	538.9751
RNF112|7732	7.4142	RNF112|7732	21.4386
RNF113A|7737	187.0993	RNF113A|7737	277.9502
RNF114|55905	1398.2293	RNF114|55905	1693.2769
RNF115|27246	979.1094	RNF115|27246	373.8599
RNF11|26994	3021.065	RNF11|26994	2959.2854
RNF121|55298	397.3134	RNF121|55298	520.5454
RNF122|79845	115.5742	RNF122|79845	236.2012
RNF123|63891	715.2514	RNF123|63891	659.3324
RNF125|54941	159.1871	RNF125|54941	460.7428
RNF126P1|376412	5.2335	lowly_expressed	lowly_expressed
RNF126|55658	242.9238	RNF126|55658	517.5364
RNF128|79589	18.7535	RNF128|79589	127.8796
RNF130|55819	1085.961	RNF130|55819	3553.9257
RNF135|84282	666.405	RNF135|84282	892.1486
RNF138P1|379013	5.2335	RNF138P1|379013	6.394
RNF138|51444	480.6141	RNF138|51444	420.4984
RNF139|11236	1223.7777	RNF139|11236	970.1175
RNF13|11342	1239.9145	RNF13|11342	1501.0813
RNF141|50862	2171.4859	RNF141|50862	1572.5435
RNF144A|9781	567.4037	RNF144A|9781	724.7767
RNF144B|255488	1989.184	RNF144B|255488	1256.2294
RNF145|153830	333.6386	RNF145|153830	1612.0357
RNF146|81847	805.9662	RNF146|81847	843.2534
RNF149|284996	1361.1584	RNF149|284996	980.1598
RNF14|9604	1764.1415	RNF14|9604	1416.8312
RNF150|57484	28.7845	RNF150|57484	176.7748
RNF152|220441	87.2258	RNF152|220441	31.5938
RNF157|114804	37.071	RNF157|114804	482.17400000000004
RNF160|26046	1153.9971	RNF160|26046	502.8679
RNF165|494470	45.6147	RNF165|494470	39.4922
RNF166|115992	71.5251	RNF166|115992	214.3865
RNF167|26001	2365.1271	RNF167|26001	2388.7165
RNF168|165918	201.9277	RNF168|165918	141.796
RNF169|254225	855.6021	RNF169|254225	393.6624
RNF170|81790	648.5237	RNF170|81790	474.6591
RNF175|285533	12.6477	RNF175|285533	18.8058
RNF180|285671	179.6851	RNF180|285671	163.2346
RNF181|51255	1129.1378	RNF181|51255	1174.9882
RNF182|221687	9.1587	RNF182|221687	27.4565
RNF183|138065	6.1058	RNF183|138065	21.4386
RNF185|91445	1323.6295	RNF185|91445	1378.8434
lowly_expressed	lowly_expressed	RNF186|54546	14.6685
RNF187|149603	3812.639	RNF187|149603	3145.087
RNF19A|25897	2498.5826	RNF19A|25897	1352.5153
RNF19B|127544	644.1624	RNF19B|127544	509.63800000000003
RNF207|388591	95.0761	RNF207|388591	97.7903
RNF208|727800	117.3187	RNF208|727800	116.9723
RNF20|56254	1956.9105	RNF20|56254	1542.078
RNF212|285498	10.4671	RNF212|285498	48.8952
RNF213|57674	3881.9922	RNF213|57674	2870.0254
RNF214|257160	302.6735	RNF214|257160	318.9469
RNF215|200312	245.1045	RNF215|200312	294.1232
RNF216L|441191	259.0606	RNF216L|441191	277.9502
RNF216|54476	905.4036	RNF216|54476	1261.8712
RNF217|154214	50.5691	RNF217|154214	55.9812
RNF219|79596	538.3968	RNF219|79596	312.1768
RNF220|55182	1135.4878	RNF220|55182	1305.1547
RNF24|11237	228.5316	RNF24|11237	185.8016
RNF25|64320	436.565	RNF25|64320	423.1312
RNF26|79102	819.0501	RNF26|79102	1093.3709
RNF2|6045	1481.9661	RNF2|6045	422.3789
RNF31|55072	867.8966	RNF31|55072	898.5425
RNF32|140545	24.4232	RNF32|140545	25.1998
RNF34|80196	716.3984	RNF34|80196	627.3098
RNF38|152006	1254.3068	RNF38|152006	1116.6902
RNF39|80352	16.5729	RNF39|80352	198.2134
RNF40|9810	3672.2055	RNF40|9810	2164.1749
RNF41|10193	957.7391	RNF41|10193	1123.0842
RNF43|54894	825.1559	RNF43|54894	296.756
RNF44|22838	967.7701	RNF44|22838	1048.237
RNF4|6047	1570.9364	RNF4|6047	1354.3959
RNF5P1|286140	100.7458	RNF5P1|286140	98.1664
RNF5|6048	934.6243	RNF5|6048	893.2769
RNF6|6049	1201.5352	RNF6|6049	710.8604
RNF7|9616	977.3649	RNF7|9616	1264.1279
RNF8|9025	332.7664	RNF8|9025	335.8721
RNFT1|51136	357.1896	RNFT1|51136	270.8039
RNFT2|84900	79.8116	RNFT2|84900	39.1161
RNGTT|8732	462.7328	RNGTT|8732	354.67800000000005
RNH1|6050	2256.531	RNH1|6050	4963.6107
RNLS|55328	155.2619	RNLS|55328	179.0315
RNMTL1|55178	378.996	RNMTL1|55178	309.1678
RNMT|8731	989.1404	RNMT|8731	899.6709
RNPC3|55599	163.1122	RNPC3|55599	158.3
RNPEPL1|57140	940.7301	RNPEPL1|57140	3022.8491
RNPEP|6051	2949.9759999999997	RNPEP|6051	1957.3108
RNPS1|10921	2714.0303	RNPS1|10921	2149.8825
ROBLD3|28956	1473.2435	ROBLD3|28956	1008.7447
ROBO1|6091	539.0553	ROBO1|6091	692.0545
ROBO2|6092	32.2735	ROBO2|6092	7.5223
ROBO3|64221	15.2645	ROBO3|64221	250.1175
ROBO4|54538	200.1832	ROBO4|54538	2216.8312
ROCK1|6093	1695.6692	ROCK1|6093	1384.8613
ROCK2|9475	850.8875	ROCK2|9475	763.8928
ROD1|9991	3496.0094	ROD1|9991	1500.3291
ROGDI|79641	755.8114	ROGDI|79641	412.2238
ROM1|6094	48.4103	ROM1|6094	109.82600000000001
ROMO1|140823	423.4812	ROMO1|140823	725.5289
lowly_expressed	lowly_expressed	ROPN1B|152015	65.0682
lowly_expressed	lowly_expressed	ROPN1|54763	52.2802
ROR1|4919	32.2735	ROR1|4919	47.3907
ROR2|4920	556.9366	ROR2|4920	338.8811
RORA|6095	454.4463	RORA|6095	308.0395
RORB|6096	17.8813	RORB|6096	6.7701
RORC|6097	1613.6770000000001	RORC|6097	435.1669
lowly_expressed	lowly_expressed	RP1L1|94137	6.394
RP2|6102	599.6773	RP2|6102	379.8778
RP9P|441212	70.6529	RP9P|441212	167.3719
RP9|6100	108.16	RP9|6100	162.4824
RPA1|6117	2529.1116	RPA1|6117	2345.4631
RPA2|6118	1109.9481	RPA2|6118	1028.6789
RPA3|6119	365.9122	RPA3|6119	258.01599999999996
RPAIN|84268	490.5011	RPAIN|84268	521.4255
RPAP1|26015	563.4786	RPAP1|26015	707.0992
RPAP2|79871	312.2683	RPAP2|79871	188.8105
RPAP3|79657	848.7069	RPAP3|79657	417.4894
RPE|6120	739.5133	RPE|6120	495.8947
RPF1|80135	793.7546	RPF1|80135	587.118
RPF2|84154	334.94699999999995	RPF2|84154	350.5407
RPGRIP1L|23322	215.0116	RPGRIP1L|23322	83.1218
lowly_expressed	lowly_expressed	RPGRIP1|57096	8.2746
RPGR|6103	193.2051	RPGR|6103	213.6342
RPH3AL|9501	155.69799999999998	RPH3AL|9501	456.6055
lowly_expressed	lowly_expressed	RPH3A|22895	5.2656
RPIA|22934	324.4799	RPIA|22934	415.2327
RPL10A|4736	7928.8238	RPL10A|4736	13090.362
RPL10|6134	9956.0818	RPL10|6134	20576.3423
RPL11|6135	13110.0353	RPL11|6135	22578.6554
RPL12|6136	8263.7708	RPL12|6136	12748.0959
lowly_expressed	lowly_expressed	RPL13AP17|399670	11.2835
RPL13AP20|387841	15.7006	RPL13AP20|387841	37.9878
RPL13AP3|645683	9.1587	RPL13AP3|645683	10.5313
RPL13AP6|644511	5.2335	RPL13AP6|644511	7.1462
RPL13A|23521	9342.7537	RPL13A|23521	21914.8096
RPL13P5|283345	17.8813	RPL13P5|283345	21.0625
RPL13|6137	6300.7545	RPL13|6137	24658.9563
RPL14|9045	6786.6021	RPL14|9045	10509.4499
RPL15|6138	11508.1338	RPL15|6138	22040.4325
RPL17|6139	5059.2089	RPL17|6139	6018.3808
RPL18A|6142	922.4127	RPL18A|6142	2330.0423
RPL18|6141	8239.3476	RPL18|6141	15316.9723
RPL19P12|100129424	28.7845	RPL19P12|100129424	67.3249
RPL19|6143	11698.7221	RPL19|6143	21472.1204
lowly_expressed	lowly_expressed	RPL21|6144	12.0357
RPL22L1|200916	295.2593	RPL22L1|200916	358.8152
RPL22|6146	7310.393	RPL22|6146	9914.8096
lowly_expressed	lowly_expressed	RPL23AP32|56969	7.8984
RPL23AP53|644128	279.9948	RPL23AP53|644128	197.0851
RPL23AP64|649946	5.6697	lowly_expressed	lowly_expressed
RPL23AP7|118433	57.568999999999996	RPL23AP7|118433	119.6051
RPL23AP82|284942	102.6168	RPL23AP82|284942	131.2647
RPL23A|6147	3148.4147	RPL23A|6147	6129.5722
RPL23P8|222901	61.058	RPL23P8|222901	83.4979
RPL23|9349	7177.3736	RPL23|9349	17577.8091
RPL24|6152	7342.2304	RPL24|6152	11137.1885
RPL26L1|51121	232.8928	RPL26L1|51121	193.3239
RPL26|6154	7366.2175	RPL26|6154	12890.268
RPL27A|6157	7405.9052	RPL27A|6157	17456.6996
RPL27|6155	7900.4754	RPL27|6155	14061.8712
RPL28|6158	7220.9865	RPL28|6158	11331.6408
RPL29|6159	6527.9777	RPL29|6159	12154.2078
RPL30|6156	8129.0069	RPL30|6156	15014.5745
RPL31|6160	13075.145	RPL31|6160	14661.7772
RPL32P3|132241	147.9873	RPL32P3|132241	105.2299
RPL32|6161	11192.3765	RPL32|6161	21589.8449
RPL34|6164	7688.9529	RPL34|6164	11277.8561
RPL35A|6165	7229.7091	RPL35A|6165	11163.1406
RPL35|11224	4084.3473	RPL35|11224	8567.9361
RPL36AL|6166	2606.7426	RPL36AL|6166	4873.3427
RPL36A|6173	34.0181	RPL36A|6173	35.7311
RPL36|25873	5619.9573	RPL36|25873	9335.59
RPL37A|6168	7956.2999	RPL37A|6168	15383.921
RPL37|6167	7729.9490000000005	RPL37|6167	13046.3564
RPL38|6169	3991.888	RPL38|6169	7337.6587
RPL39L|116832	153.9535	RPL39L|116832	155.3362
RPL39|6170	439.61800000000005	RPL39|6170	824.8237
lowly_expressed	lowly_expressed	RPL3L|6123	8.2746
RPL3|6122	30526.4076	RPL3|6122	49013.2581
RPL41|6171	15416.2851	RPL41|6171	21854.6309
RPL4|6124	13955.2532	RPL4|6124	30184.4852
RPL5|6125	11433.1196	RPL5|6125	23139.4452
RPL6|6128	5736.8398	RPL6|6128	10534.6497
RPL7A|6130	10791.1379	RPL7A|6130	19334.6497
RPL7L1|285855	1070.6965	RPL7L1|285855	765.0212
RPL7|6129	1130.01	RPL7|6129	1554.1138
RPL8|6132	13910.3319	RPL8|6132	25792.5717
RPL9|6133	1939.9014	RPL9|6133	3319.2290000000003
RPLP0P2|113157	41.4322	RPLP0P2|113157	20.6864
RPLP0|6175	11281.7829	RPLP0|6175	22634.6968
RPLP1|6176	19139.9538	RPLP1|6176	27456.8876
RPLP2|6181	5842.8191	RPLP2|6181	18030.6535
RPN1|6184	4778.2284	RPN1|6184	6637.7057
RPN2|6185	6880.8016	RPN2|6185	7566.3188
RPP14|11102	545.1611	RPP14|11102	432.5341
RPP21|79897	208.9058	RPP21|79897	273.0606
RPP25|54913	100.3097	RPP25|54913	250.8698
RPP30|10556	469.2747	RPP30|10556	487.8232
RPP38|10557	354.1323	RPP38|10557	276.4457
RPP40|10799	129.9664	RPP40|10799	160.6018
RPPH1|85495	349.7754	RPPH1|85495	13.9163
RPRD1A|55197	1940.7737	RPRD1A|55197	969.6286
RPRD1B|58490	890.1391	RPRD1B|58490	728.914
RPRD2|23248	3110.4715	RPRD2|23248	1552.2332
RPS10P7|376693	171.8348	RPS10P7|376693	47.3907
RPS10|6204	3932.5745	RPS10|6204	7687.4471
RPS11|6205	15279.3406	RPS11|6205	28023.6953
RPS12|6206	9023.0712	RPS12|6206	17670.3338
RPS13|6207	6258.0139	RPS13|6207	10074.283000000001
RPS14|6208	9498.8879	RPS14|6208	19239.8684
RPS15AP10|728963	8.7226	lowly_expressed	lowly_expressed
RPS15A|6210	7979.8508	RPS15A|6210	13223.8834
RPS15|6209	2827.8599	RPS15|6209	5215.2327
RPS16|6217	5241.3974	RPS16|6217	13546.5914
RPS17|6218	8511.9281	RPS17|6218	13885.8486
RPS18|6222	19767.9794	RPS18|6222	33627.0804
RPS19BP1|91582	664.2243	RPS19BP1|91582	1174.6121
RPS19|6223	5677.0901	RPS19|6223	13474.0009
RPS20|6224	7465.6548	RPS20|6224	22106.6291
RPS21|6227	3449.7798	RPS21|6227	6470.3338
RPS23|6228	9494.9627	RPS23|6228	15825.4819
RPS24|6229	15162.458	RPS24|6229	20918.8528
RPS25|6230	6768.7208	RPS25|6230	13119.323
RPS26|6231	981.2901	RPS26|6231	1430.7475
RPS27A|6233	6330.8474	RPS27A|6233	13351.763
RPS27L|51065	1081.1636	RPS27L|51065	1452.5623
RPS27|6232	1125.6487	RPS27|6232	213.6342
RPS28|6234	327.0967	RPS28|6234	572.4495
RPS29|6235	3579.31	RPS29|6235	7502.3977
lowly_expressed	lowly_expressed	RPS2P32|256355	15.7969
RPS2|6187	7652.1654	RPS2|6187	13218.2417
RPS3A|6189	4970.9974	RPS3A|6189	6874.6591
RPS3|6188	13275.7643	RPS3|6188	25219.37
RPS4X|6191	32530.8561	RPS4X|6191	44163.9868
lowly_expressed	lowly_expressed	RPS4Y1|6192	8.6507
RPS5|6193	5457.2812	RPS5|6193	11426.0461
RPS6KA1|6195	1308.8229	RPS6KA1|6195	1127.2214
RPS6KA2|6196	629.7702	RPS6KA2|6196	1959.1913
RPS6KA3|6197	357.1896	RPS6KA3|6197	1052.3742
RPS6KA4|8986	377.6876	RPS6KA4|8986	764.2689
RPS6KA5|9252	263.4219	RPS6KA5|9252	174.142
RPS6KA6|27330	54.9522	RPS6KA6|27330	9.4029
RPS6KB1|6198	817.7417	RPS6KB1|6198	664.5980000000001
RPS6KB2|6199	326.6606	RPS6KB2|6199	593.1359
RPS6KC1|26750	1156.1778	RPS6KC1|26750	472.7786
RPS6KL1|83694	117.7548	RPS6KL1|83694	152.3272
RPS6|6194	18068.385	RPS6|6194	31896.5679
RPS7|6201	2709.2328	RPS7|6201	6677.9502
RPS8|6202	11781.5866	RPS8|6202	22735.496
RPS9|6203	8368.4417	RPS9|6203	17883.5919
RPSAP58|388524	4033.3202	RPSAP58|388524	7439.2102
RPSAP9|653162	14.8284	RPSAP9|653162	18.8058
RPSA|3921	3384.3604	RPSA|3921	5582.3225
RPTOR|57521	612.7611	RPTOR|57521	976.3987
RPUSD1|113000	405.1638	RPUSD1|113000	384.3912
RPUSD2|27079	207.1612	RPUSD2|27079	181.6643
RPUSD3|285367	265.1664	RPUSD3|285367	424.6356
RPUSD4|84881	446.596	RPUSD4|84881	541.2318
RQCD1|9125	211.0864	RQCD1|9125	137.2826
RRAD|6236	19.6258	RRAD|6236	120.3573
RRAGA|10670	1801.2124	RRAGA|10670	2445.5101
RRAGB|10325	387.2825	RRAGB|10325	280.9591
RRAGC|64121	381.1156	RRAGC|64121	506.2529
RRAGD|58528	100.7458	RRAGD|58528	605.9238
RRAS2|22800	287.8451	RRAS2|22800	721.7677
RRAS|6237	513.3237	RRAS|6237	2126.1871
RRBP1|6238	3227.7901	RRBP1|6238	6190.5031
RREB1|6239	1729.2512	RREB1|6239	1113.3051
RRH|10692	6.5419	lowly_expressed	lowly_expressed
RRM1|6240	2310.611	RRM1|6240	1347.2496
RRM2B|50484	1196.3016	RRM2B|50484	733.0512
RRM2|6241	539.4915	RRM2|6241	170.0047
lowly_expressed	lowly_expressed	RRN3P1|730092	62.4354
RRN3P3|100131998	62.0568	RRN3P3|100131998	56.5491
RRN3|54700	2148.3711	RRN3|54700	1322.0498
RRP12|23223	1001.7881	RRP12|23223	752.2332
RRP15|51018	734.8772	RRP15|51018	414.4805
RRP1B|23076	795.9353	RRP1B|23076	781.9464
RRP1|8568	397.3134	RRP1|8568	535.59
RRP7A|27341	512.4515	RRP7A|27341	840.6206
RRP7B|91695	81.2421	RRP7B|91695	215.0785
RRP8|23378	313.1406	RRP8|23378	308.4156
RRP9|9136	316.1935	RRP9|9136	329.102
RRS1|23212	358.49800000000005	RRS1|23212	404.7015
RSAD1|55316	801.605	RSAD1|55316	816.9252
RSAD2|91543	377.6876	RSAD2|91543	244.0997
RSBN1L|222194	839.1731	RSBN1L|222194	288.1091
RSBN1|54665	961.6643	RSBN1|54665	517.9126
RSC1A1|6248	392.7123	RSC1A1|6248	164.3517
RSF1|51773	1095.1197	RSF1|51773	479.9248
RSL1D1|26156	4481.6608	RSL1D1|26156	3647.9549
RSL24D1|51187	1889.3105	RSL24D1|51187	2144.9929
RSPH1|89765	230.7122	RSPH1|89765	44.3818
RSPH3|83861	287.409	RSPH3|83861	87.6352
RSPH4A|345895	7.4142	lowly_expressed	lowly_expressed
RSPO1|284654	58.8774	RSPO1|284654	28.2087
RSPO3|84870	58.4413	RSPO3|84870	649.5534
lowly_expressed	lowly_expressed	RSPO4|343637	14.6685
RSPRY1|89970	369.4012	RSPRY1|89970	265.5383
RSRC1|51319	323.1715	RSRC1|51319	184.2971
RSRC2|65117	1632.8667	RSRC2|65117	1176.8688
RSU1|6251	762.3534	RSU1|6251	1830.1834
RTCD1|8634	576.5624	RTCD1|8634	547.2496
RTEL1|51750	234.5109	RTEL1|51750	339.1631
RTF1|23168	2972.2186	RTF1|23168	1558.2511
RTKN2|219790	76.7587	RTKN2|219790	40.9967
RTKN|6242	756.6837	RTKN|6242	432.5341
RTN1|6252	679.925	RTN1|6252	535.9661
RTN2|6253	483.2308	RTN2|6253	501.3634
RTN3|10313	4045.0957	RTN3|10313	8391.9135
RTN4IP1|84816	141.7419	RTN4IP1|84816	177.1509
RTN4RL1|146760	1233.3726	RTN4RL1|146760	846.2623
RTN4RL2|349667	24.4232	RTN4RL2|349667	31.9699
RTN4R|65078	51.4632	RTN4R|65078	57.922
RTN4|57142	9562.5627	RTN4|57142	12062.8115
RTP4|64108	95.0761	RTP4|64108	118.8528
RTTN|25914	231.1483	RTTN|25914	154.96
RUFY1|80230	1364.6474	RUFY1|80230	1181.3822
RUFY2|55680	424.3709	RUFY2|55680	232.4401
RUFY3|22902	813.8166	RUFY3|22902	711.9887
RUFY4|285180	6.9781	lowly_expressed	lowly_expressed
RUNDC1|146923	1912.4253	RUNDC1|146923	930.8886
RUNDC2A|84127	71.089	RUNDC2A|84127	50.7757
RUNDC2C|440352	51.7205	RUNDC2C|440352	16.4777
lowly_expressed	lowly_expressed	RUNDC3A|10900	11.2835
RUNDC3B|154661	31.8374	RUNDC3B|154661	96.2858
RUNX1T1|862	29.2206	RUNX1T1|862	85.0024
RUNX1|861	3102.185	RUNX1|861	1845.9803
RUNX2|860	473.1999	RUNX2|860	90.26799999999999
RUNX3|864	111.2129	RUNX3|864	499.4828
RUSC1|23623	1513.3674	RUSC1|23623	672.8726
RUSC2|9853	458.3715	RUSC2|9853	994.0762
RUVBL1|8607	915.186	RUVBL1|8607	747.9003
RUVBL2|10856	1328.0126	RUVBL2|10856	1353.6436
RWDD1|51389	898.8617	RWDD1|51389	1208.0865
RWDD2A|112611	91.1509	RWDD2A|112611	109.0738
RWDD2B|10069	445.7238	RWDD2B|10069	516.0319999999999
RWDD3|25950	247.2851	RWDD3|25950	229.055
RWDD4A|201965	621.0476	RWDD4A|201965	458.4861
RXRA|6256	2099.0885	RXRA|6256	3682.9337
RXRB|6257	969.0785	RXRB|6257	1072.3084
lowly_expressed	lowly_expressed	RXRG|6258	41.3728
RYBP|23429	2609.3593	RYBP|23429	1124.9647
RYK|6259	1492.4332	RYK|6259	1552.6093
RYR1|6261	30.9652	RYR1|6261	210.2492
RYR2|6262	16.1368	RYR2|6262	40.2445
lowly_expressed	lowly_expressed	RYR3|6263	42.5012
S100A10|6281	2717.0832	S100A10|6281	9448.425
S100A11|6282	7361.8562	S100A11|6282	7890.5501
lowly_expressed	lowly_expressed	S100A12|6283	22.9431
S100A13|6284	1611.0602	S100A13|6284	2580.1598
S100A14|57402	1544.7686	S100A14|57402	632.6281
S100A16|140576	2643.8135	S100A16|140576	2645.6041
S100A1|6271	371.5818	S100A1|6271	1684.6262
S100A2|6273	356.7535	S100A2|6273	316.6902
S100A3|6274	9.5948	S100A3|6274	37.9878
S100A4|6275	968.6423	S100A4|6275	17387.118000000002
S100A6|6277	2775.5244	S100A6|6277	26229.2431
lowly_expressed	lowly_expressed	S100A7A|338324	6.394
lowly_expressed	lowly_expressed	S100A7|6278	6.0179
S100A8|6279	18.7535	S100A8|6279	292.6187
S100A9|6280	43.6129	S100A9|6280	862.4354
S100B|6285	5.6697	S100B|6285	1545.4631
S100PBP|64766	783.8196	S100PBP|64766	420.1222
S100P|6286	1632.8667	S100P|6286	183.5449
S1PR1|1901	304.8541	S1PR1|1901	2728.3498
S1PR2|9294	146.1032	S1PR2|9294	438.1758
S1PR3|1903	1054.0495	S1PR3|1903	1101.5364
S1PR4|8698	5.6697	S1PR4|8698	97.0381
S1PR5|53637	17.8813	S1PR5|53637	32.346
SAA1|6288	114.7019	SAA1|6288	32243.7236
SAA2|6289	13.52	SAA2|6289	6089.7038
lowly_expressed	lowly_expressed	SAA4|6291	179.4076
SAAL1|113174	231.1483	SAAL1|113174	164.7391
SAC3D1|29901	218.9367	SAC3D1|29901	190.6911
SACM1L|22908	1316.2371	SACM1L|22908	1032.8162
SACS|26278	284.7922	SACS|26278	337.7527
SAE1|10055	1918.095	SAE1|10055	1799.7179
SAFB2|9667	1150.9442	SAFB2|9667	1316.7842
SAFB|6294	1672.5544	SAFB|6294	1853.8787
SALL1|6299	39.6877	SALL1|6299	48.8952
SALL2|6297	1139.1687	SALL2|6297	537.0945
SALL4|57167	51.8993	lowly_expressed	lowly_expressed
SAMD10|140700	144.3587	SAMD10|140700	136.9064
SAMD11|148398	98.6349	SAMD11|148398	39.3456
SAMD12|401474	481.0502	SAMD12|401474	200.8463
SAMD13|148418	6.1058	SAMD13|148418	16.5491
SAMD14|201191	32.2735	lowly_expressed	lowly_expressed
SAMD1|90378	259.9328	SAMD1|90378	229.4311
SAMD3|154075	8.2864	SAMD3|154075	24.4476
SAMD4A|23034	226.3509	SAMD4A|23034	942.9243
SAMD4B|55095	1266.0823	SAMD4B|55095	1393.8881
SAMD5|389432	39.6877	SAMD5|389432	278.3263
SAMD8|142891	160.4954	SAMD8|142891	99.6709
SAMD9L|219285	850.4514	SAMD9L|219285	564.9271
SAMD9|54809	507.6541	SAMD9|54809	321.9558
SAMHD1|25939	650.8134	SAMHD1|25939	1020.4081
SAMM50|25813	825.1559	SAMM50|25813	1429.2431
SAMSN1|64092	102.9264	SAMSN1|64092	148.1899
SAP130|79595	841.2927	SAP130|79595	580.724
SAP18|10284	2814.776	SAP18|10284	3021.7207
SAP30BP|29115	930.263	SAP30BP|29115	1011.7536
SAP30L|79685	1170.1339	SAP30L|79685	1303.6201
SAP30|8819	165.2929	SAP30|8819	137.6587
SAPS1|22870	1276.5493	SAPS1|22870	1644.0056
SAPS2|9701	1192.3765	SAPS2|9701	1297.2261
SAPS3|55291	2402.6342	SAPS3|55291	1717.3484
SAR1A|56681	2602.8174	SAR1A|56681	4259.1443
SAR1B|51128	845.2178	SAR1B|51128	585.2374
SARDH|1757	41.8684	SARDH|1757	70.7099
SARM1|23098	390.741	SARM1|23098	272.1655
SARNP|84324	744.9736	SARNP|84324	794.9901
SARS2|54938	205.8529	SARS2|54938	338.5049
SARS|6301	2422.26	SARS|6301	3092.4307
SART1|9092	968.2062	SART1|9092	1506.7231
SART3|9733	1348.9467	SART3|9733	1070.0517
SASH1|23328	2461.5116	SASH1|23328	2579.4076
SASH3|54440	113.3935	SASH3|54440	496.0978
SASS6|163786	219.3728	SASS6|163786	83.1218
SAT1|6303	3312.8353	SAT1|6303	3826.6102
SAT2|112483	389.027	SAT2|112483	980.5360000000001
SATB1|6304	177.9406	SATB1|6304	482.5576
SATB2|23314	50.1548	SATB2|23314	106.8171
SATL1|340562	22.2426	SATL1|340562	52.2802
SAV1|60485	1010.5107	SAV1|60485	1137.3766
SBDSP1|155370	342.7973	SBDSP1|155370	560.4137
SBDS|51119	1365.9558	SBDS|51119	3304.1843
SBF1|6305	558.6811	SBF1|6305	1684.2501
SBF2|81846	839.4391	SBF2|81846	941.6944
SBK1|388228	758.4282	SBK1|388228	177.52700000000002
SBNO1|55206	848.7069	SBNO1|55206	274.9412
SBNO2|22904	1546.5131	SBNO2|22904	1072.6845
