gene_id	TCGA-BH-A1FJ-01A-11R-A13Q-07	gene_id	TCGA-BH-A1FJ-11B-42R-A13Q-07
CCDC71|64925	465.7441	CCDC71|64925	257.2111
CCDC72|51372	1157.8158	CCDC72|51372	661.8157
CCDC73|493860	34.7372	CCDC73|493860	101.6963
CCDC74A|90557	620.0832	CCDC74A|90557	197.6715
CCDC74B|91409	228.2364	CCDC74B|91409	66.1551
CCDC75|253635	136.8873	CCDC75|253635	132.3102
CCDC76|54482	265.0787	CCDC76|54482	502.5698
CCDC77|84318	273.5019	CCDC77|84318	134.6918
CCDC78|124093	83.9866	lowly_expressed	lowly_expressed
CCDC7|221016	46.6917	CCDC7|221016	53.1887
CCDC80|151887	850.7737	CCDC80|151887	21165.9309
CCDC81|60494	5.4537	CCDC81|60494	10.0556
CCDC82|79780	109.8916	CCDC82|79780	999.2068
CCDC84|338657	92.9852	CCDC84|338657	99.4973
CCDC85A|114800	34.32	CCDC85A|114800	379.7039
CCDC85B|11007	71.9885	CCDC85B|11007	39.6931
CCDC85C|317762	330.2611	CCDC85C|317762	366.6713
CCDC86|79080	412.2953	CCDC86|79080	308.4839
CCDC87|55231	61.0812	CCDC87|55231	13.4956
CCDC88A|55704	160.6108	CCDC88A|55704	1462.0279999999998
CCDC88B|283234	70.0798	CCDC88B|283234	29.3729
CCDC88C|440193	1011.6572	CCDC88C|440193	432.1252
CCDC89|220388	7.9078	CCDC89|220388	34.135999999999996
CCDC8|83987	39.5392	CCDC8|83987	291.0825
CCDC90A|63933	289.863	CCDC90A|63933	327.0709
CCDC90B|60492	873.1311	CCDC90B|60492	922.9802
CCDC91|55297	780.694	CCDC91|55297	845.4623
CCDC92|80212	609.9939	CCDC92|80212	716.8568
CCDC93|54520	301.3157	CCDC93|54520	974.5971
CCDC94|55702	274.32	CCDC94|55702	147.9228
CCDC96|257236	99.5296	CCDC96|257236	38.1053
CCDC97|90324	1103.279	CCDC97|90324	698.0687
CCDC99|54908	446.6562	CCDC99|54908	183.1173
CCDC9|26093	318.4948	CCDC9|26093	69.5952
CCHCR1|54535	116.1633	CCHCR1|54535	83.8847
lowly_expressed	lowly_expressed	CCIN|881	16.6711
lowly_expressed	lowly_expressed	CCL13|6357	585.3404
CCL14|6358	62.4446	CCL14|6358	3531.0396
lowly_expressed	lowly_expressed	CCL16|6360	13.231
lowly_expressed	lowly_expressed	CCL17|6361	6.0863
lowly_expressed	lowly_expressed	CCL18|6362	110.0821
CCL19|6363	6.2717	CCL19|6363	192.1144
lowly_expressed	lowly_expressed	CCL20|6364	5.2924
CCL21|6366	103.8926	CCL21|6366	2213.8146
CCL22|6367	400.3	CCL22|6367	76.4753
lowly_expressed	lowly_expressed	CCL23|6368	14.0249
lowly_expressed	lowly_expressed	CCL24|6369	5.0278
lowly_expressed	lowly_expressed	CCL26|10344	7.1448
CCL28|56477	34.6309	CCL28|56477	1619.7417
CCL2|6347	118.0721	CCL2|6347	2262.2402
CCL3L1|6349	8.4641	lowly_expressed	lowly_expressed
CCL3|6348	31.6313	CCL3|6348	76.4753
CCL4L2|388372	27.8138	CCL4L2|388372	26.7267
CCL4|6351	36.8123	CCL4|6351	109.8175
CCL5|6352	60.2631	CCL5|6352	235.7768
CCL8|6355	13.0888	CCL8|6355	170.4156
CCM2|83605	420.4786	CCM2|83605	283.9377
lowly_expressed	lowly_expressed	CCNA1|8900	22.4927
CCNA2|890	753.3329	CCNA2|890	60.6933
CCNB1IP1|57820	340.3095	CCNB1IP1|57820	1191.5859
CCNB1|891	1473.5837	CCNB1|891	183.6466
CCNB2|9133	909.4008	CCNB2|9133	47.3671
CCNB3|85417	49.9012	CCNB3|85417	16.1418
CCNC|892	607.8124	CCNC|892	2071.7135
CCND1|595	6077.9085	CCND1|595	3329.428
CCND2|894	200.4227	CCND2|894	2283.1452
CCND3|896	716.0679	CCND3|896	1228.6327
CCNDBP1|23582	1305.8832	CCNDBP1|23582	1657.3178
CCNE1|898	82.0779	CCNE1|898	12.7018
CCNE2|9134	359.9236	CCNE2|9134	51.5031
CCNF|899	530.9155	CCNF|899	57.6873
CCNG1|900	2760.1063	CCNG1|900	4165.1258
CCNG2|901	6543.3227	CCNG2|901	2441.1236
CCNH|902	530.0593	CCNH|902	1029.0745
lowly_expressed	lowly_expressed	CCNI2|645121	9.4496
CCNI|10983	9615.6521	CCNI|10983	9503.0494
CCNJL|79616	52.3553	CCNJL|79616	30.1667
CCNJ|54619	19.9059	CCNJ|54619	310.1352
CCNK|8812	1191.8604	CCNK|8812	1042.9618
CCNL1|57018	884.3139	CCNL1|57018	3063.7755
CCNL2|81669	1134.9104	CCNL2|81669	1329.1885
lowly_expressed	lowly_expressed	CCNO|10309	15.347999999999999
CCNT1|904	182.9709	CCNT1|904	310.92900000000003
CCNT2|905	874.4972	CCNT2|905	1214.8725
CCNYL1|151195	666.9848	CCNYL1|151195	951.8397
CCNY|219771	1049.833	CCNY|219771	2620.8009
CCPG1|9236	4234.7018	CCPG1|9236	4299.4101
lowly_expressed	lowly_expressed	CCR10|2826	11.9079
CCR1|1230	79.351	CCR1|1230	541.6781
CCR2|729230	5.4537	CCR2|729230	73.0352
lowly_expressed	lowly_expressed	CCR4|1233	22.4927
CCR5|1234	25.3596	CCR5|1234	87.854
CCR6|1235	14.7222	CCR6|1235	46.6579
CCR7|1236	15.8157	CCR7|1236	33.6068
CCRL1|51554	23.4508	CCRL1|51554	383.1704
CCRL2|9034	51.8099	CCRL2|9034	100.8204
CCRN4L|25819	155.9752	CCRN4L|25819	279.1746
CCS|9973	365.9418	CCS|9973	90.5002
CCT2|10576	3122.7759	CCT2|10576	3299.0231
CCT3|7203	10400.1636	CCT3|7203	2471.0257
CCT4|10575	3016.7019	CCT4|10575	4356.1818
CCT5|22948	3845.1155	CCT5|22948	2656.26
CCT6A|908	3321.5625	CCT6A|908	3418.8961
CCT6B|10693	103.3472	CCT6B|10693	154.803
CCT6P1|643253	103.6199	CCT6P1|643253	104.5251
CCT7|10574	3667.8709999999996	CCT7|10574	2341.6263
CCT8|10694	4073.3520000000003	CCT8|10694	3506.2209
CD101|9398	30.5406	CD101|9398	32.5483
CD109|135228	6449.7566	CD109|135228	2081.769
CD14|929	428.1137	CD14|929	1597.249
CD151|977	4957.6658	CD151|977	2430.8034
CD160|11126	10.362	CD160|11126	27.2559
CD163L1|283316	30.8133	CD163L1|283316	229.1613
CD163|9332	255.2321	CD163|9332	1422.3349
lowly_expressed	lowly_expressed	CD164L2|388611	19.0527
CD164|8763	8848.0469	CD164|8763	17520.255
CD177|57126	9.8166	CD177|57126	6.6155
CD180|4064	39.2665	CD180|4064	157.1845
lowly_expressed	lowly_expressed	CD19|930	9.5263
lowly_expressed	lowly_expressed	CD1A|909	5.8216
lowly_expressed	lowly_expressed	CD1C|911	106.3774
CD1D|912	10.0893	CD1D|912	38.6346
lowly_expressed	lowly_expressed	CD1E|913	25.9328
lowly_expressed	lowly_expressed	CD200R1|131450	89.1771
CD200|4345	166.6099	CD200|4345	1081.7684
lowly_expressed	lowly_expressed	CD207|50489	16.6711
CD209|30835	10.6347	CD209|30835	703.8904
lowly_expressed	lowly_expressed	CD226|10666	18.2588
CD22|933	454.564	CD22|933	93.1464
lowly_expressed	lowly_expressed	CD244|51744	14.0249
CD247|919	5.181	CD247|919	30.9606
CD248|57124	276.5015	CD248|57124	3720.2988
CD24|100133941	405.7536	CD24|100133941	15129.6739
CD274|29126	11.4527	CD274|29126	23.2866
CD276|80381	1764.5375	CD276|80381	1192.9089999999999
CD27|939	10.2638	CD27|939	55.0966
CD28|940	28.0864	CD28|940	103.20200000000001
CD2AP|23607	3910.5597	CD2AP|23607	2312.7827
CD2BP2|10421	951.1214	CD2BP2|10421	491.1355
CD2|914	21.8147	CD2|914	112.7283
CD300A|11314	58.626999999999995	CD300A|11314	88.1186
CD300C|10871	17.1791	CD300C|10871	25.4036
CD300LB|124599	5.4537	CD300LB|124599	17.9942
CD300LF|146722	14.7249	CD300LF|146722	19.3173
lowly_expressed	lowly_expressed	CD300LG|146894	628.7382
CD302|9936	144.2552	CD302|9936	3401.8731
CD320|51293	398.6638	CD320|51293	171.47400000000002
CD33|945	23.7235	CD33|945	108.759
CD34|947	1260.3449	CD34|947	8573.1732
CD36|948	97.0755	CD36|948	25199.2757
CD37|951	58.8997	CD37|951	224.3981
lowly_expressed	lowly_expressed	CD38|952	56.6288
lowly_expressed	lowly_expressed	CD3D|915	32.2837
CD3EAP|10849	568.7504	CD3EAP|10849	313.5752
CD3E|916	15.543	CD3E|916	93.6756
lowly_expressed	lowly_expressed	CD3G|917	21.9635
lowly_expressed	lowly_expressed	CD40LG|959	14.0249
CD40|958	154.8845	CD40|958	260.1219
CD44|960	15368.7368	CD44|960	13009.7996
CD46|4179	17990.8651	CD46|4179	10156.1327
CD47|961	3764.1284	CD47|961	5831.1761
CD48|962	49.9012	CD48|962	210.6379
CD4|920	415.5703	CD4|920	1074.0944
CD52|1043	33.2674	CD52|1043	260.1219
CD53|963	197.1505	CD53|963	830.9082
CD55|1604	1101.3702	CD55|1604	8873.2528
CD58|965	200.968	CD58|965	427.0974
CD59|966	4611.63	CD59|966	26030.7132
CD5|921	18.5425	CD5|921	34.4007
CD63|967	7987.7292	CD63|967	6031.2292
CD68|968	844.502	CD68|968	2435.5666
CD69|969	15.2703	CD69|969	122.2546
CD6|923	18.2698	CD6|923	30.9606
lowly_expressed	lowly_expressed	CD70|970	14.8187
CD72|971	17.4518	CD72|971	34.6653
CD74|972	7314.4727	CD74|972	23163.0214
CD79A|973	5.7264	CD79A|973	101.6143
CD79B|974	6.8171	CD79B|974	62.715
CD7|924	6.2717	CD7|924	13.7603
CD80|941	16.361	CD80|941	9.2617
CD81|975	6372.3499	CD81|975	8663.1441
CD82|3732	1233.3492	CD82|3732	445.3562
CD83|9308	247.8697	CD83|9308	484.7847
CD84|8832	41.7206	CD84|8832	146.8643
CD86|942	77.1695	CD86|942	292.9348
CD8A|925	49.3558	CD8A|925	70.6537
lowly_expressed	lowly_expressed	CD8B|926	17.4649
CD93|22918	1505.7604	CD93|22918	5230.2231
CD96|10225	10.9074	CD96|10225	98.96799999999999
CD97|976	133.3424	CD97|976	670.2836
CD99L2|83692	344.6724	CD99L2|83692	1103.4673
CD99|4267	2314.5409	CD99|4267	2319.9274
CD9|928	6254.2777	CD9|928	7551.7383
CDADC1|81602	85.8954	CDADC1|81602	308.5474
CDAN1|146059	433.2947	CDAN1|146059	194.49599999999998
CDA|978	21.541999999999998	CDA|978	26.9913
CDC123|8872	951.5441	CDC123|8872	968.0266
CDC14A|8556	1408.9577	CDC14A|8556	794.3906
CDC14B|8555	326.4026	CDC14B|8555	971.6863
lowly_expressed	lowly_expressed	CDC14C|168448	15.8772
CDC16|8881	698.6161	CDC16|8881	2153.7458
CDC20|991	1002.6587	CDC20|991	25.9328
CDC23|8697	861.9538	CDC23|8697	1070.9189
CDC25A|993	158.702	CDC25A|993	28.8436
CDC25B|994	748.2446	CDC25B|994	504.3666
CDC25C|995	244.8783	CDC25C|995	6.8801
CDC26|246184	91.3655	CDC26|246184	53.2813
CDC27|996	2191.8331	CDC27|996	2661.5524
CDC34|997	383.1209	CDC34|997	155.5968
CDC37L1|55664	555.4571	CDC37L1|55664	688.807
CDC37|11140	1622.1965	CDC37|11140	752.8452
CDC40|51362	461.6538	CDC40|51362	1007.1454
CDC42BPA|8476	240.5072	CDC42BPA|8476	2545.3841
CDC42BPB|9578	3813.7569	CDC42BPB|9578	2272.5604
CDC42BPG|55561	444.4747	CDC42BPG|55561	208.2563
CDC42EP1|11135	530.9155	CDC42EP1|11135	998.9422
CDC42EP2|10435	299.4069	CDC42EP2|10435	494.5756
CDC42EP3|10602	710.0689	CDC42EP3|10602	1658.6409
CDC42EP4|23580	2084.9410000000003	CDC42EP4|23580	1547.5004
CDC42EP5|148170	11.18	CDC42EP5|148170	15.8772
CDC42SE1|56882	4782.022	CDC42SE1|56882	2722.9073
CDC42SE2|56990	311.1323	CDC42SE2|56990	2982.5370000000003
CDC42|998	7166.4053	CDC42|998	8561.2653
CDC45|8318	397.3004	CDC45|8318	12.4372
CDC5L|988	1753.3574	CDC5L|988	1603.5999
CDC6|990	579.726	CDC6|990	58.2165
CDC73|79577	4219.7832	CDC73|79577	1826.6749
CDC7|8317	737.6099	CDC7|8317	109.0236
CDCA2|157313	431.1132	CDCA2|157313	21.9635
CDCA3|83461	237.1368	CDCA3|83461	23.0299
CDCA4|55038	388.0292	CDCA4|55038	171.2094
CDCA5|113130	631.2632	CDCA5|113130	37.8407
CDCA7L|55536	1314.56	CDCA7L|55536	583.3981
lowly_expressed	lowly_expressed	CDCA7|83879	59.0104
CDCA8|55143	555.7298	CDCA8|55143	42.0747
CDCP1|64866	2195.6507	CDCP1|64866	732.9986
lowly_expressed	lowly_expressed	CDH10|1008	15.8772
CDH11|1009	1325.5164	CDH11|1009	852.0778
lowly_expressed	lowly_expressed	CDH12|1010	93.1464
CDH13|1012	284.1366	CDH13|1012	1238.1591
lowly_expressed	lowly_expressed	CDH19|28513	124.6362
CDH1|999	14683.4822	CDH1|999	8266.2135
lowly_expressed	lowly_expressed	CDH22|64405	6.0863
CDH23|64072	26.723000000000003	CDH23|64072	89.4417
CDH24|64403	187.6065	CDH24|64403	52.3948
CDH26|60437	5.999	CDH26|60437	12.9664
CDH2|1000	42.8114	CDH2|1000	37.5761
CDH3|1001	1171.1773	CDH3|1001	851.0194
CDH5|1003	728.3387	CDH5|1003	2622.9179
CDH6|1004	74.9881	CDH6|1004	185.4989
CDH7|1005	209.6939	lowly_expressed	lowly_expressed
CDH8|1006	7.0898	CDH8|1006	6.3509
lowly_expressed	lowly_expressed	CDHR1|92211	6.8801
CDHR3|222256	219.7123	CDHR3|222256	51.4105
CDHR4|389118	5.7264	lowly_expressed	lowly_expressed
CDIPT|10423	1251.0737	CDIPT|10423	1316.7513
CDK10|8558	403.5722	CDK10|8558	153.7445
CDK11A|728642	262.8973	CDK11A|728642	93.501
CDK11B|984	663.9553	CDK11B|984	297.0788
CDK12|51755	2073.2156	lowly_expressed	lowly_expressed
CDK13|8621	1065.1033	CDK13|8621	1242.6576
CDK14|5218	429.4771	CDK14|5218	1193.7028
lowly_expressed	lowly_expressed	CDK15|65061	17.9942
CDK16|5127	1530.5747	CDK16|5127	1033.8721
CDK17|5128	992.5694	CDK17|5128	1502.5149
CDK18|5129	617.9017	CDK18|5129	183.382
CDK19|23097	339.7778	CDK19|23097	1004.0573
CDK1|983	1656.5546	CDK1|983	139.7196
CDK20|23552	279.501	CDK20|23552	145.8059
CDK2AP1|8099	2546.5949	CDK2AP1|8099	3260.1239
CDK2AP2|10263	651.1691	CDK2AP2|10263	362.53
CDK2|1017	1505.2151	CDK2|1017	663.1388
CDK3|1018	66.1477	CDK3|1018	44.7976
CDK4|1019	2105.665	CDK4|1019	1331.3055
CDK5R1|8851	137.7054	CDK5R1|8851	26.1974
CDK5RAP1|51654	879.6782	CDK5RAP1|51654	369.6748
CDK5RAP2|55755	2665.2124	CDK5RAP2|55755	1199.7891
CDK5RAP3|80279	2658.3953	CDK5RAP3|80279	799.1537
CDK5|1020	521.3716	CDK5|1020	85.73700000000001
CDK6|1021	103.0745	CDK6|1021	1299.5510000000002
CDK7|1022	751.7895	CDK7|1022	511.5113
CDK8|1024	62.99	CDK8|1024	123.0485
CDK9|1025	934.7604	CDK9|1025	739.3495
CDKAL1|54901	355.5798	CDKAL1|54901	451.4425
CDKL1|8814	5.4537	CDKL1|8814	45.7793
lowly_expressed	lowly_expressed	CDKL2|8999	88.1186
CDKL3|51265	38.8738	CDKL3|51265	56.9013
CDKL5|6792	78.533	CDKL5|6792	75.6814
CDKN1A|1026	1365.6009	CDKN1A|1026	2709.1841
CDKN1B|1027	1165.7236	lowly_expressed	lowly_expressed
CDKN1C|1028	133.0697	CDKN1C|1028	523.9485
CDKN2AIPNL|91368	311.405	CDKN2AIPNL|91368	282.0854
CDKN2AIP|55602	632.8993	CDKN2AIP|55602	1027.7858
CDKN2A|1029	69.2617	CDKN2A|1029	57.4226
CDKN2BAS|100048912	14.9976	CDKN2BAS|100048912	5.557
CDKN2B|1030	326.4026	CDKN2B|1030	801.2707
CDKN2C|1031	104.1652	CDKN2C|1031	374.7026
CDKN2D|1032	259.8677	CDKN2D|1032	30.9606
CDKN3|1033	315.2226	CDKN3|1033	56.3642
CDNF|441549	21.541999999999998	CDNF|441549	105.0543
CDO1|1036	8.1805	CDO1|1036	751.2574
CDON|50937	1167.9051	CDON|50937	1049.4847
CDR1|1038	45.9281	CDR1|1038	347.3831
CDR2L|30850	773.3315	CDR2L|30850	383.9643
CDR2|1039	1109.8234	CDR2|1039	987.5635
CDRT4|284040	128.4341	CDRT4|284040	178.3542
CDS1|1040	1406.7762	CDS1|1040	1531.0939
CDS2|8760	653.6233	CDS2|8760	1141.0434
CDSN|1041	228.7818	CDSN|1041	28.579
CDT1|81620	489.1949	CDT1|81620	13.4956
CDV3|55573	8028.0864	CDV3|55573	8109.8228
CDYL2|124359	197.1505	CDYL2|124359	42.6039
CDYL|9425	834.9581	CDYL|9425	700.7149
CEACAM19|56971	6.8171	CEACAM19|56971	47.8963
CEACAM1|634	768.9686	CEACAM1|634	823.4988
lowly_expressed	lowly_expressed	CEACAM21|90273	17.4649
CEACAM5|1048	13847.4334	CEACAM5|1048	302.1965
CEACAM6|4680	10558.593	CEACAM6|4680	323.6308
lowly_expressed	lowly_expressed	CEACAM7|1087	12.9664
CEBPA|1050	118.6175	CEBPA|1050	557.2907
CEBPB|1051	180.2441	CEBPB|1051	906.0604
CEBPD|1052	179.6987	CEBPD|1052	962.9538
CEBPG|1054	932.3062	CEBPG|1054	1515.2167
CEBPZ|10153	1976.6855	CEBPZ|10153	2351.1527
CECR1|51816	311.6777	CECR1|51816	2313.5766
lowly_expressed	lowly_expressed	CECR2|27443	16.1418
CECR5|27440	431.1132	CECR5|27440	195.0253
CECR6|27439	20.1786	CECR6|27439	28.579
CECR7|100130418	5.181	CECR7|100130418	116.43299999999999
CELF1|10658	2417.8881	CELF1|10658	1853.9308
CELF2|10659	100.89299999999999	CELF2|10659	2800.4782
lowly_expressed	lowly_expressed	CELF4|56853	8.4679
lowly_expressed	lowly_expressed	CELF5|60680	41.0162
CELF6|60677	41.448	CELF6|60677	57.9863
CELSR1|9620	3328.1069	CELSR1|9620	1155.5975
CELSR2|1952	6490.9673	CELSR2|1952	1083.0915
CELSR3|1951	648.7831	CELSR3|1951	23.8158
CEL|1056	15.543	lowly_expressed	lowly_expressed
CEMP1|752014	130.062	CEMP1|752014	43.6624
CENPA|1058	163.6103	CENPA|1058	7.4094
CENPBD1|92806	361.5788	CENPBD1|92806	176.2372
CENPB|1059	1210.9892	CENPB|1059	728.7647
CENPC1|1060	566.9098	CENPC1|1060	828.262
CENPE|1062	962.0288	CENPE|1062	86.2663
CENPF|1063	8167.1552	CENPF|1063	251.65400000000002
CENPH|64946	327.2207	CENPH|64946	137.338
CENPI|2491	191.6968	CENPI|2491	20.3758
CENPJ|55835	184.0616	CENPJ|55835	235.7768
CENPK|64105	214.6022	CENPK|64105	40.2223
CENPL|91687	600.7226	CENPL|91687	106.1128
CENPM|79019	219.2378	CENPM|79019	10.5848
CENPN|55839	440.8153	CENPN|55839	201.6381
CENPO|79172	198.2221	CENPO|79172	41.4475
CENPP|401541	145.515	CENPP|401541	46.9199
CENPQ|55166	292.5898	CENPQ|55166	180.2065
CENPT|80152	357.4886	CENPT|80152	231.8075
CENPV|201161	27.5411	CENPV|201161	91.2941
CENPW|387103	96.8028	CENPW|387103	69.3306
CEP110|11064	953.5756	CEP110|11064	629.5319999999999
CEP120|153241	929.034	CEP120|153241	1205.6107
CEP135|9662	382.8482	CEP135|9662	340.8311
CEP152|22995	127.3434	CEP152|22995	118.8146
CEP164|22897	479.3783	CEP164|22897	282.35
CEP170L|645455	5.7264	CEP170L|645455	6.0863
CEP170|9859	1069.1935	CEP170|9859	1283.4092
CEP192|55125	768.4232	CEP192|55125	980.4187
CEP250|11190	636.4442	CEP250|11190	123.3131
CEP290|80184	657.1818	CEP290|80184	772.8875
CEP350|9857	3922.2851	CEP350|9857	2064.0395
CEP55|55165	817.779	CEP55|55165	47.6317
CEP57|9702	1450.4056	CEP57|9702	1389.7866
CEP63|80254	722.8223	CEP63|80254	765.0283
CEP68|23177	757.794	CEP68|23177	2180.79
CEP70|80321	514.5545	CEP70|80321	432.91900000000004
CEP72|55722	94.0759	CEP72|55722	31.2252
CEP76|79959	194.4236	CEP76|79959	201.9054
CEP78|84131	468.1982	CEP78|84131	283.1439
CEP97|79598	515.0999	CEP97|79598	211.96099999999998
CEPT1|10390	554.639	CEPT1|10390	999.7360000000001
CERCAM|51148	724.2484	CERCAM|51148	535.0625
CERKL|375298	80.2018	CERKL|375298	42.9241
CERK|64781	366.4871	CERK|64781	685.367
CES1|1066	13.3615	CES1|1066	2395.8735
CES2|8824	1088.0087	CES2|8824	787.2458
CES3|23491	72.2612	CES3|23491	14.2895
lowly_expressed	lowly_expressed	CES4|51716	19.0527
CES8|283848	206.149	CES8|283848	70.6537
CETN2|1069	1271.7977	CETN2|1069	1299.5510000000002
CETN3|1070	443.384	CETN3|1070	371.7917
CETP|1071	11.9981	CETP|1071	14.8187
CFB|629	10385.286	CFB|629	1988.1013
CFDP1|10428	920.5808	CFDP1|10428	431.3313
CFD|1675	71.1705	CFD|1675	1198.2014
lowly_expressed	lowly_expressed	CFHR1|3078	15.347999999999999
CFH|3075	411.7527	CFH|3075	4930.9374
CFI|3426	127.6161	CFI|3426	1152.1574
CFL1|1072	13109.5508	CFL1|1072	5921.9409
CFL2|1073	329.9475	CFL2|1073	1964.8068
CFLAR|8837	545.3678	CFLAR|8837	995.7667
lowly_expressed	lowly_expressed	CFLP1|142913	6.6155
lowly_expressed	lowly_expressed	CFP|5199	30.695999999999998
lowly_expressed	lowly_expressed	CFTR|1080	35.4591
CG030|116828	9.2713	CG030|116828	54.2472
CGGBP1|8545	3202.2442	CGGBP1|8545	3792.011
CGNL1|84952	588.7245	CGNL1|84952	1344.2719
CGN|57530	666.9848	CGN|57530	591.9559
CGREF1|10669	554.7972	CGREF1|10669	63.4692
CGRRF1|10668	284.682	CGRRF1|10668	466.7905
CH25H|9023	7.0898	CH25H|9023	115.1099
CHAC1|79094	22.3601	CHAC1|79094	7.1448
CHAC2|494143	52.3553	CHAC2|494143	39.6931
CHADL|150356	133.6151	CHADL|150356	19.8465
CHAD|1101	6602.4133	CHAD|1101	368.3517
CHAF1A|10036	508.8281	CHAF1A|10036	123.8424
CHAF1B|8208	531.7336	CHAF1B|8208	154.2737
CHCHD10|400916	273.5019	CHCHD10|400916	239.2169
CHCHD1|118487	670.8024	CHCHD1|118487	301.1381
CHCHD2|51142	2900.2659	CHCHD2|51142	2073.0366
CHCHD3|54927	866.8621	CHCHD3|54927	589.0451
CHCHD4|131474	249.7784	CHCHD4|131474	218.5765
CHCHD5|84269	549.1854	CHCHD5|84269	107.4359
CHCHD6|84303	84.8047	CHCHD6|84303	61.3919
CHCHD7|79145	239.1438	CHCHD7|79145	566.817
CHCHD8|51287	766.7871	CHCHD8|51287	367.8224
CHD1L|9557	1607.7442	CHD1L|9557	663.9327
CHD1|1105	1289.7948	CHD1|1105	2995.7681
CHD2|1106	1918.6039	CHD2|1106	2745.9664
CHD3|1107	1710.546	CHD3|1107	2217.7839
CHD4|1108	6811.4255	CHD4|1108	3786.6471
CHD6|84181	2317.5404	CHD6|84181	1861.8695
CHD7|55636	53.446000000000005	CHD7|55636	449.0609
CHD8|57680	2780.0123	CHD8|57680	1825.6164
CHD9|80205	1422.0465	CHD9|80205	2621.5947
CHDH|55349	1103.8244	CHDH|55349	406.7216
CHEK1|1111	656.0774	CHEK1|1111	63.7735
CHEK2|11200	297.7708	CHEK2|11200	171.7387
CHERP|10523	1100.4213	CHERP|10523	626.8567
CHFR|55743	299.4069	CHFR|55743	258.7988
lowly_expressed	lowly_expressed	CHGA|1113	6.3509
lowly_expressed	lowly_expressed	CHGB|1114	138.9257
CHI3L1|1116	87.2588	CHI3L1|1116	2093.9416
CHI3L2|1117	33.8128	CHI3L2|1117	519.7146
CHIC1|53344	423.7508	CHIC1|53344	752.3159
CHIC2|26511	119.1629	CHIC2|26511	357.2376
CHID1|66005	1329.0613	CHID1|66005	621.3288
lowly_expressed	lowly_expressed	CHIT1|1118	51.8656
CHKA|1119	395.3916	CHKA|1119	1006.0869
CHKB-CPT1B|386593	188.2119	CHKB-CPT1B|386593	155.2158
CHKB|1120	275.6098	CHKB|1120	281.7096
CHL1|10752	5866.7939	CHL1|10752	2301.6686
CHML|1122	2227.5547	CHML|1122	574.491
CHMP1A|5119	2125.5709	CHMP1A|5119	729.2939
CHMP1B|57132	1660.3722	CHMP1B|57132	2169.0938
CHMP2A|27243	2040.4936	CHMP2A|27243	550.4105
CHMP2B|25978	1663.6444	CHMP2B|25978	2027.5218
CHMP4A|29082	755.6316	CHMP4A|29082	501.1435
CHMP4B|128866	5817.1655	CHMP4B|128866	2381.0548
CHMP4C|92421	215.69299999999998	CHMP4C|92421	458.5872
CHMP5|51510	2881.0007	CHMP5|51510	1575.2855
CHMP6|79643	296.1347	CHMP6|79643	134.9564
CHMP7|91782	1204.4447	CHMP7|91782	744.1127
CHM|1121	1290.6129	CHM|1121	1074.0944
CHN1|1123	146.9766	CHN1|1123	1137.0741
CHN2|1124	1556.4797	CHN2|1124	213.0195
CHODL|140578	5.7264	CHODL|140578	42.6039
CHORDC1|26973	515.9179	CHORDC1|26973	612.5963
CHP2|63928	360.4881	lowly_expressed	lowly_expressed
CHPF2|54480	803.8721	CHPF2|54480	501.1911
CHPF|79586	1237.9849	CHPF|79586	496.1633
CHPT1|56994	3904.7624	CHPT1|56994	3231.7089
CHP|11261	3780.2168	CHP|11261	4015.6153
CHRAC1|54108	737.3372	CHRAC1|54108	953.1628
CHRDL1|91851	18.5425	CHRDL1|91851	13228.9053
lowly_expressed	lowly_expressed	CHRDL2|25884	55.8349
CHRD|8646	70.0798	CHRD|8646	74.623
lowly_expressed	lowly_expressed	CHRFAM7A|89832	11.1723
lowly_expressed	lowly_expressed	CHRM1|1128	60.5981
lowly_expressed	lowly_expressed	CHRM3|1131	22.7574
lowly_expressed	lowly_expressed	CHRM5|1133	6.8801
lowly_expressed	lowly_expressed	CHRNA10|57053	5.2924
CHRNA1|1134	14.4522	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	CHRNA2|1135	5.2924
CHRNA5|1138	46.0836	CHRNA5|1138	20.905
CHRNB1|1140	92.9852	CHRNB1|1140	115.3745
lowly_expressed	lowly_expressed	CHRNB2|1141	29.1082
CHRNE|1145	19.5569	CHRNE|1145	27.248
CHST10|9486	1107.642	CHST10|9486	246.6263
CHST11|50515	71.1705	CHST11|50515	72.506
CHST12|55501	78.2603	CHST12|55501	153.2152
lowly_expressed	lowly_expressed	CHST13|166012	6.3509
CHST14|113189	585.1796	CHST14|113189	296.3749
CHST15|51363	1942.3274	CHST15|51363	1015.8779
CHST1|8534	160.6108	CHST1|8534	107.1713
CHST2|9435	32.9948	CHST2|9435	179.9419
CHST3|9469	209.6939	CHST3|9469	477.6399
lowly_expressed	lowly_expressed	CHST4|10164	13.4956
CHST6|4166	16.9064	CHST6|4166	9.5263
CHST7|56548	19.6332	CHST7|56548	82.8262
CHST8|64377	364.5784	CHST8|64377	23.022
lowly_expressed	lowly_expressed	CHST9|83539	519.1853
CHSY1|22856	1221.0785	CHSY1|22856	2780.367
CHSY3|337876	67.8983	CHSY3|337876	78.3277
CHTF18|63922	143.7044	CHTF18|63922	23.2866
