gene_id	TCGA-BH-A0B5-01A-11R-A12P-07	gene_id	TCGA-BH-A0B5-11A-23R-A12P-07
TFAP4|7023	287.8586	TFAP4|7023	98.3536
TFB1M|51106	114.7432	TFB1M|51106	123.0503
TFB2M|64216	490.3269	TFB2M|64216	289.8614
TFCP2L1|29842	256.5043	TFCP2L1|29842	16.0312
TFCP2|7024	953.6358	TFCP2|7024	691.0745
TFDP1|7027	2614.4096	TFDP1|7027	1427.6429999999998
TFDP2|7029	323.8826	TFDP2|7029	432.8423
TFDP3|51270	7.3382	lowly_expressed	lowly_expressed
TFE3|7030	1223.1488	TFE3|7030	4637.7816
TFEB|7942	285.8572	TFEB|7942	395.1473
TFEC|22797	165.7772	TFEC|22797	54.1594
TFF1|7031	109.7398	lowly_expressed	lowly_expressed
TFF3|7033	428.9526	TFF3|7033	19.4974
TFG|10342	2064.7098	TFG|10342	1978.7695
TFIP11|24144	789.1061	TFIP11|24144	685.3293
TFPI2|7980	45.03	TFPI2|7980	284.2288
TFPI|7035	262.8419	TFPI|7035	889.948
TFPT|29844	231.4209	TFPT|29844	124.5494
TFR2|7036	106.7378	lowly_expressed	lowly_expressed
TFRC|7037	2572.3816	TFRC|7037	2149.0468
TF|7018	70.3803	TF|7018	13889.5147
TGDS|23483	195.7972	TGDS|23483	403.8128
TGFA|7039	146.7645	TGFA|7039	17.7643
TGFB1I1|7041	873.9159	TGFB1I1|7041	444.5407
TGFB1|7040	1012.3416	TGFB1|7040	392.9809
TGFB2|7042	1939.2929	TGFB2|7042	94.8873
TGFB3|7043	2788.1921	TGFB3|7043	340.9879
TGFBI|7045	2428.9526	TGFBI|7045	2429.3761
TGFBR1|7046	1182.1214	lowly_expressed	lowly_expressed
TGFBR2|7048	2053.3689	lowly_expressed	lowly_expressed
TGFBR3|7049	1083.3889	TGFBR3|7049	7619.1508
TGFBRAP1|9392	475.6504	TGFBRAP1|9392	292.461
TGIF1|7050	1622.4149	TGIF1|7050	662.4783
TGIF2|60436	982.545	TGIF2|60436	339.2548
TGM1|7051	5.0033	TGM1|7051	13.8648
TGM2|7052	817.545	TGM2|7052	4832.7556
TGM3|7053	12.3416	lowly_expressed	lowly_expressed
TGM5|9333	5.0033	lowly_expressed	lowly_expressed
TGOLN2|10618	8095.0634	TGOLN2|10618	7690.6412
TGS1|96764	544.3629	TGS1|96764	405.9792
TG|7038	6.004	TG|7038	9.5321
TH1L|51497	1435.9573	TH1L|51497	1139.5147
THADA|63892	1334.5564	THADA|63892	753.0329
THAP10|56906	71.3809	THAP10|56906	36.8284
THAP11|57215	358.2388	THAP11|57215	411.1785
THAP1|55145	227.485	THAP1|55145	236.5685
THAP2|83591	93.3956	THAP2|83591	103.9861
THAP3|90326	174.5997	THAP3|90326	415.3163
THAP4|51078	963.3089	THAP4|51078	940.6412
THAP5|168451	579.3863	THAP5|168451	463.6049
THAP6|152815	260.507	THAP6|152815	302.4263
THAP7|80764	194.2061	THAP7|80764	150.7799
THAP8|199745	95.0634	THAP8|199745	151.6464
THAP9|79725	123.0821	THAP9|79725	71.4905
THBD|7056	582.3883	THBD|7056	1213.1716
THBS1|7057	28103.0687	THBS1|7057	3528.1629
THBS2|7058	10608.072	THBS2|7058	1519.0641
THBS3|7059	953.0454	THBS3|7059	503.0416
THBS4|7060	1442.6251	THBS4|7060	3306.7591
THEM4|117145	376.5844	THEM4|117145	395.1473
THEMIS|387357	27.6851	lowly_expressed	lowly_expressed
THG1L|54974	217.1448	THG1L|54974	110.4853
THNSL1|79896	178.1187	THNSL1|79896	123.9168
THNSL2|55258	1155.1034	THNSL2|55258	888.2149
THOC1|9984	681.7879	THOC1|9984	304.1594
THOC2|57187	1947.9653	THOC2|57187	1047.2269999999999
THOC3|84321	1041.6945	THOC3|84321	321.4905
THOC4|10189	719.8132	THOC4|10189	496.1005
THOC5|8563	406.93800000000005	THOC5|8563	522.5303
THOC6|79228	601.2241	THOC6|79228	135.05200000000002
THOC7|80145	768.1788	THOC7|80145	1030.7626
THOP1|7064	560.7071	THOP1|7064	316.2912
THPO|7066	14.3429	THPO|7066	30.3293
THRAP3|9967	4382.2548	THRAP3|9967	4263.4315
THRA|7067	636.5811	THRA|7067	2183.9558
THRB|7068	532.3549	THRB|7068	1543.7608
THRSP|7069	50.7005	THRSP|7069	11126.5165
THSD1P1|374500	217.2248	THSD1P1|374500	87.5217
THSD1|55901	91.3943	THSD1|55901	253.8995
THSD4|79875	2117.4116	THSD4|79875	106.1525
THSD7A|221981	42.6951	THSD7A|221981	83.1889
THSD7B|80731	61.7078	THSD7B|80731	233.1023
THTPA|79178	271.8479	THTPA|79178	536.8284
THUMPD1|55623	1708.1388	THUMPD1|55623	1370.0173
THUMPD2|80745	260.507	THUMPD2|80745	132.5823
THUMPD3|25917	1332.555	THUMPD3|25917	986.1352
THY1|7070	2567.3783	THY1|7070	2132.149
THYN1|29087	485.9907	THYN1|29087	1034.2288
TIA1|7072	2224.1494	TIA1|7072	791.1612
TIAF1|9220	150.6271	TIAF1|9220	200.8882
TIAL1|7073	1594.3963	TIAL1|7073	1298.9601
TIAM1|7074	873.9159	TIAM1|7074	117.4177
TIAM2|26230	68.9827	TIAM2|26230	20.8492
TICAM1|148022	652.7685	TICAM1|148022	222.2704
TICAM2|353376	117.1714	TICAM2|353376	219.4497
TIE1|7075	419.6131	TIE1|7075	1206.6724
TIFAB|497189	11.6744	lowly_expressed	lowly_expressed
TIFA|92610	435.2902	TIFA|92610	85.7886
TIGD1|200765	98.7325	TIGD1|200765	31.6291
TIGD2|166815	118.0787	TIGD2|166815	133.0156
TIGD3|220359	7.6718	lowly_expressed	lowly_expressed
TIGD4|201798	14.3429	lowly_expressed	lowly_expressed
TIGD5|84948	113.0754	TIGD5|84948	42.461000000000006
TIGD6|81789	272.8486	TIGD6|81789	176.3432
TIGD7|91151	382.7919	TIGD7|91151	188.3319
TIGIT|201633	71.0474	lowly_expressed	lowly_expressed
TIMELESS|8914	2094.3963	TIMELESS|8914	292.8943
TIMM10|26519	380.9206	TIMM10|26519	529.896
TIMM13|26517	806.8712	TIMM13|26517	708.8388
TIMM16|51025	136.451	TIMM16|51025	95.5546
TIMM17A|10440	1196.1308	TIMM17A|10440	1107.8856
TIMM17B|10245	726.4843	TIMM17B|10245	315.8579
TIMM22|29928	300.8672	TIMM22|29928	474.0035
TIMM44|10469	416.2775	TIMM44|10469	520.364
TIMM50|92609	537.3582	TIMM50|92609	655.9792
TIMM8A|1678	88.7258	TIMM8A|1678	86.2218
TIMM8B|26521	378.9193	TIMM8B|26521	478.3362
TIMM9|26520	368.5791	TIMM9|26520	532.4957
TIMP1|7076	4318.2121	TIMP1|7076	1120.0173
TIMP2|7077	12412.942	TIMP2|7077	17730.9359
TIMP3|7078	10913.6091	TIMP3|7078	57424.1768
TIMP4|7079	35.0233	TIMP4|7079	6059.3588
TINAGL1|64129	343.8959	TINAGL1|64129	2231.8024
TINF2|26277	1043.6958	TINF2|26277	1436.7418
TIPARP|25976	975.6471	TIPARP|25976	2949.74
TIPIN|54962	78.7191	TIPIN|54962	57.6256
TIPRL|261726	1359.9066	TIPRL|261726	789.8614
TIRAP|114609	190.4603	TIRAP|114609	182.8423
TJAP1|93643	564.0427	TJAP1|93643	507.3657
TJP1|7082	2231.1541	TJP1|7082	3615.2513
TJP2|9414	1656.4376	TJP2|9414	5284.661999999999
TJP3|27134	1879.9199	lowly_expressed	lowly_expressed
TK1|7083	1026.6845	TK1|7083	38.5615
TK2|7084	664.7765	TK2|7084	3800.6932
TKT|7086	2132.0881	TKT|7086	22393.8475
TLCD1|116238	33.3556	TLCD1|116238	22.5303
TLE1|7088	447.6318	TLE1|7088	1994.3674
TLE2|7089	928.2855	TLE2|7089	951.9064
TLE3|7090	3512.6751	TLE3|7090	1171.5771
TLE4|7091	217.8119	TLE4|7091	172.8769
TLE6|79816	125.4169	TLE6|79816	7.3657
TLK1|9874	2123.4156	TLK1|9874	1193.2409
TLK2|11011	588.0587	TLK2|11011	760.3986
TLL1|7092	53.7025	TLL1|7092	156.8458
TLL2|7093	12.6751	lowly_expressed	lowly_expressed
TLN1|7094	7860.5737	TLN1|7094	28119.1508
TLN2|83660	1113.0754	TLN2|83660	7654.675
TLR10|81793	18.6791	lowly_expressed	lowly_expressed
TLR1|7096	216.4777	TLR1|7096	100.5199
TLR2|7097	294.8632	TLR2|7097	105.7192
TLR3|7098	301.2008	TLR3|7098	434.1421
TLR4|7099	473.3155	TLR4|7099	1902.513
TLR5|7100	214.4763	TLR5|7100	103.5529
TLR6|10333	49.3662	TLR6|10333	13.8648
TLR7|51284	158.1054	TLR7|51284	32.4957
TLR8|51311	56.3709	TLR8|51311	29.4627
TLR9|54106	17.8819	TLR9|54106	7.539
TLX1|3195	5.6704	lowly_expressed	lowly_expressed
TM2D1|83941	296.8646	TM2D1|83941	314.5581
TM2D2|83877	730.1534	TM2D2|83877	792.461
TM2D3|80213	397.93199999999996	TM2D3|80213	570.1906
TM4SF18|116441	58.7058	TM4SF18|116441	220.5373
TM4SF19|116211	33.2188	TM4SF19|116211	5.5589
TM4SF1|4071	6111.4076	TM4SF1|4071	2892.9809
TM6SF1|53346	148.7658	TM6SF1|53346	142.1144
TM6SF2|53345	6.3376	lowly_expressed	lowly_expressed
TM7SF2|7108	180.4536	TM7SF2|7108	2503.8995
TM7SF3|51768	2655.1034	TM7SF3|51768	1301.1265
TM7SF4|81501	11.3409	lowly_expressed	lowly_expressed
TM9SF1|10548	1326.3242	TM9SF1|10548	1167.734
TM9SF2|9375	5222.4817	TM9SF2|9375	3164.6447
TM9SF3|56889	5168.7792	TM9SF3|56889	5710.5719
TM9SF4|9777	2215.8105	TM9SF4|9777	1436.7418
TMBIM1|64114	2353.569	TMBIM1|64114	11129.1161
TMBIM4|51643	1691.8245	TMBIM4|51643	1510.078
TMBIM6|7009	26727.1514	TMBIM6|7009	19754.3328
lowly_expressed	lowly_expressed	TMC2|117532	22.9636
TMC3|342125	72.3816	lowly_expressed	lowly_expressed
TMC4|147798	2156.1041	TMC4|147798	10.3986
TMC5|79838	2212.475	TMC5|79838	19.9307
TMC6|11322	505.0033	TMC6|11322	558.4922
TMC7|79905	60.3736	TMC7|79905	146.0139
TMC8|147138	233.8225	TMC8|147138	77.1231
TMCC1|23023	954.6364	TMCC1|23023	1054.5927
TMCC2|9911	38.3589	TMCC2|9911	45.9272
TMCC3|57458	227.1514	TMCC3|57458	938.4749
TMCO1|54499	2728.1521	TMCO1|54499	1887.3484
TMCO3|55002	2890.2602	TMCO3|55002	990.4679
TMCO4|255104	721.8145	TMCO4|255104	550.6932
TMCO6|55374	170.447	TMCO6|55374	150.3466
TMCO7|79613	163.4423	TMCO7|79613	342.721
TMED10P1|286102	64.7098	TMED10P1|286102	45.4939
TMED10|10972	5692.1281	TMED10|10972	7182.8423
TMED1|11018	452.6384	TMED1|11018	421.4601
TMED2|10959	6236.1574	TMED2|10959	5423.7435
TMED3|23423	1634.0894	TMED3|23423	242.201
TMED4|222068	925.9506	TMED4|222068	718.8042
TMED5|50999	880.5537	TMED5|50999	2476.1698
TMED7-TICAM2|100302736	46.968	TMED7-TICAM2|100302736	64.1941
TMED7|51014	2343.1988	TMED7|51014	1882.3007
TMED8|283578	395.5971	TMED8|283578	390.3813
TMED9|54732	2788.1921	TMED9|54732	1878.2496
TMEFF1|8577	41.7845	TMEFF1|8577	41.4818
TMEM100|55273	35.3569	TMEM100|55273	2157.7123
TMEM101|84336	410.2735	TMEM101|84336	352.6863
TMEM102|284114	114.4096	TMEM102|284114	27.2964
TMEM104|54868	465.9773	TMEM104|54868	592.721
TMEM105|284186	5.6704	lowly_expressed	lowly_expressed
TMEM106A|113277	161.1074	TMEM106A|113277	139.0815
TMEM106B|54664	1633.4223	TMEM106B|54664	1437.175
TMEM106C|79022	3779.8532	TMEM106C|79022	623.9168
TMEM107|84314	179.7865	TMEM107|84314	133.4489
TMEM108|66000	386.9246	TMEM108|66000	20.364
TMEM109|79073	2312.5417	TMEM109|79073	3899.0468
TMEM110|375346	208.9159	TMEM110|375346	271.6638
TMEM111|55831	1344.5629999999999	TMEM111|55831	2641.2478
TMEM115|11070	1005.0033	TMEM115|11070	921.1438
TMEM116|89894	274.1828	TMEM116|89894	95.7539
TMEM117|84216	133.0887	TMEM117|84216	163.7782
TMEM119|338773	1300.2001	TMEM119|338773	879.5494
TMEM11|8834	335.8906	TMEM11|8834	681.5425
TMEM120A|83862	619.7465	TMEM120A|83862	1764.7314
TMEM120B|144404	377.1514	TMEM120B|144404	1217.305
TMEM121|80757	41.6945	lowly_expressed	lowly_expressed
TMEM123|114908	7134.4229	TMEM123|114908	1944.1075
TMEM125|128218	309.5397	lowly_expressed	lowly_expressed
TMEM126A|84233	166.4443	TMEM126A|84233	485.7019
TMEM126B|55863	346.8979	TMEM126B|55863	629.1161
TMEM127|55654	3394.2628	TMEM127|55654	2030.3293
TMEM128|85013	497.3316	TMEM128|85013	505.1993
TMEM129|92305	755.8372	TMEM129|92305	1097.9203
TMEM130|222865	40.0267	lowly_expressed	lowly_expressed
TMEM131|23505	1761.1741	TMEM131|23505	1176.3432
TMEM132A|54972	1685.1234	TMEM132A|54972	50.26
TMEM132B|114795	10.3402	TMEM132B|114795	106.5858
TMEM132C|92293	50.3669	TMEM132C|92293	4086.2218
TMEM133|83935	38.3589	TMEM133|83935	237.8683
TMEM134|80194	484.3229	TMEM134|80194	250.8666
TMEM135|65084	809.2061	TMEM135|65084	2871.7504
TMEM136|219902	152.1014	TMEM136|219902	95.3206
TMEM138|51524	404.2695	TMEM138|51524	699.3068
TMEM139|135932	36.024	TMEM139|135932	125.2166
TMEM140|55281	596.024	TMEM140|55281	2424.3804
TMEM141|85014	768.5123	TMEM141|85014	347.0537
TMEM143|55260	121.7478	TMEM143|55260	292.0277
TMEM144|55314	374.5831	TMEM144|55314	324.9567
TMEM145|284339	37.0247	lowly_expressed	lowly_expressed
TMEM146|257062	7.6718	lowly_expressed	lowly_expressed
TMEM147|10430	882.2548	TMEM147|10430	803.2929
TMEM149|79713	156.481	TMEM149|79713	66.5078
TMEM14A|28978	487.6584	TMEM14A|28978	293.7608
TMEM14B|81853	670.0934	TMEM14B|81853	1404.6794
TMEM14C|51522	1376.2508	TMEM14C|51522	2803.2929
TMEM150A|129303	289.8599	TMEM150A|129303	341.8544
TMEM150B|284417	8.3389	TMEM150B|284417	12.565
TMEM150C|441027	1721.1474	TMEM150C|441027	277.7296
TMEM151B|441151	22.6885	lowly_expressed	lowly_expressed
TMEM154|201799	123.0821	TMEM154|201799	22.9636
TMEM156|80008	12.3416	TMEM156|80008	6.9324
TMEM158|25907	82.7218	TMEM158|25907	10.8319
TMEM159|57146	849.5664	TMEM159|57146	622.1837
TMEM160|54958	60.3736	TMEM160|54958	30.3293
TMEM161A|54929	389.9266	TMEM161A|54929	310.6586
TMEM161B|153396	423.9493	TMEM161B|153396	153.3795
TMEM163|81615	21.6811	TMEM163|81615	73.6568
TMEM164|84187	1241.8279	TMEM164|84187	1180.2426
TMEM165|55858	917.9453	TMEM165|55858	1315.8579
TMEM167A|153339	2241.8279	TMEM167A|153339	3650.7799
TMEM167B|56900	1113.4089	TMEM167B|56900	1948.8735
TMEM168|64418	740.1601	TMEM168|64418	772.0971
TMEM169|92691	32.0213	TMEM169|92691	78.4229
TMEM170A|124491	318.8793	TMEM170A|124491	358.7522
TMEM170B|100113407	145.7638	TMEM170B|100113407	1794.6274
TMEM173|340061	1214.4763	TMEM173|340061	476.1698
TMEM175|84286	320.2135	TMEM175|84286	341.4211
TMEM176A|55365	261.1741	TMEM176A|55365	243.0676
TMEM176B|28959	610.4069	TMEM176B|28959	494.8007
TMEM177|80775	186.1241	TMEM177|80775	90.5546
TMEM178|130733	18.012	TMEM178|130733	47.227
TMEM179B|374395	704.4696	TMEM179B|374395	675.4766
TMEM17|200728	75.05	TMEM17|200728	100.9532
TMEM180|79847	89.3929	TMEM180|79847	39.4281
TMEM181|57583	904.6031	TMEM181|57583	1121.3172
TMEM182|130827	82.3883	TMEM182|130827	173.3102
TMEM183A|92703	1303.8692	TMEM183A|92703	795.9272
TMEM184A|202915	621.3442	TMEM184A|202915	6.9454
TMEM184B|25829	1266.7812	TMEM184B|25829	2551.0789
TMEM184C|55751	569.7131	TMEM184C|55751	637.7816
TMEM185A|84548	630.7538	TMEM185A|84548	589.688
TMEM185B|79134	578.3856	TMEM185B|79134	339.2548
TMEM186|25880	219.1461	TMEM186|25880	194.5407
TMEM187|8269	249.1661	TMEM187|8269	200.1733
TMEM188|255919	153.1021	TMEM188|255919	320.6239
lowly_expressed	lowly_expressed	TMEM189-UBE2V1|387522	10.312000000000001
TMEM189|387521	693.6157	TMEM189|387521	1162.3094
TMEM18|129787	504.0027	TMEM18|129787	755.6326
TMEM190|147744	16.0107	lowly_expressed	lowly_expressed
TMEM191A|84222	5.3369	lowly_expressed	lowly_expressed
TMEM192|201931	315.2101	TMEM192|201931	969.6707
TMEM194A|23306	1143.4289999999999	TMEM194A|23306	350.5199
TMEM194B|100131211	123.7492	TMEM194B|100131211	165.078
lowly_expressed	lowly_expressed	TMEM195|392636	70.1906
TMEM198|130612	56.0374	TMEM198|130612	16.0312
TMEM199|147007	410.5037	TMEM199|147007	282.5737
TMEM19|55266	719.8132	TMEM19|55266	730.5026
TMEM200A|114801	341.8946	TMEM200A|114801	49.3934
TMEM200B|399474	78.6091	TMEM200B|399474	869.2244
TMEM200C|645369	14.3429	lowly_expressed	lowly_expressed
TMEM201|199953	325.8839	TMEM201|199953	231.3692
TMEM203|94107	598.0654	TMEM203|94107	677.643
TMEM204|79652	339.8933	TMEM204|79652	468.8042
TMEM205|374882	2219.1461	TMEM205|374882	795.0607
TMEM206|55248	182.455	TMEM206|55248	46.3605
TMEM208|29100	358.2388	TMEM208|29100	394.714
TMEM209|84928	1030.02	TMEM209|84928	552.8596
TMEM20|159371	25.0167	TMEM20|159371	209.2721
TMEM212|389177	18.3456	lowly_expressed	lowly_expressed
TMEM214|54867	2319.8799	TMEM214|54867	2802.8596
TMEM215|401498	12.6751	lowly_expressed	lowly_expressed
TMEM216|51259	193.7959	TMEM216|51259	141.2478
TMEM217|221468	7.4683	lowly_expressed	lowly_expressed
TMEM218|219854	220.8139	TMEM218|219854	499.5667
TMEM219|124446	2226.1508	TMEM219|124446	1505.6326
TMEM220|388335	26.6845	TMEM220|388335	376.0832
TMEM222|84065	759.5063	TMEM222|84065	683.2756
TMEM223|79064	134.0894	TMEM223|79064	246.9671
TMEM229B|161145	905.6037	TMEM229B|161145	52.8596
TMEM22|80723	45.03	TMEM22|80723	631.7158
TMEM231|79583	454.5964	TMEM231|79583	149.4801
TMEM232|642987	33.3556	TMEM232|642987	6.9324
TMEM233|387890	6.3376	TMEM233|387890	9.9653
TMEM25|84866	1047.3649	TMEM25|84866	153.3795
TMEM26|219623	52.2148	TMEM26|219623	15.9619
TMEM27|57393	7.0047	TMEM27|57393	6.4991
TMEM2|23670	881.9213	TMEM2|23670	988.3016
TMEM30A|55754	2667.445	TMEM30A|55754	3270.7972
TMEM30B|161291	1311.5410000000002	TMEM30B|161291	107.4523
TMEM33|55161	1196.1308	TMEM33|55161	938.0416
TMEM35|59353	31.3542	TMEM35|59353	61.9584
TMEM37|140738	204.8032	TMEM37|140738	3724.0035
TMEM38A|79041	26.3509	TMEM38A|79041	53.7262
TMEM38B|55151	204.1361	TMEM38B|55151	76.2565
TMEM39A|55254	598.7325	TMEM39A|55254	480.0693
TMEM39B|55116	241.4943	TMEM39B|55116	216.2045
TMEM40|55287	7.3382	lowly_expressed	lowly_expressed
TMEM41A|90407	655.437	TMEM41A|90407	490.0347
TMEM41B|440026	697.7985	TMEM41B|440026	331.0225
TMEM42|131616	101.0674	TMEM42|131616	280.7626
TMEM43|79188	2480.9873	TMEM43|79188	4129.5494
TMEM44|93109	279.1861	TMEM44|93109	157.7123
TMEM45A|55076	211.1408	TMEM45A|55076	154.2461
TMEM45B|120224	113.7425	lowly_expressed	lowly_expressed
TMEM47|83604	344.8966	TMEM47|83604	2041.5945
TMEM48|55706	535.0233	TMEM48|55706	201.0399
TMEM49|81671	2563.7091	TMEM49|81671	1507.799
TMEM50A|23585	2096.3976	TMEM50A|23585	2008.2322
TMEM50B|757	837.2248	TMEM50B|757	1516.4645
TMEM51|55092	462.9753	TMEM51|55092	52.4263
TMEM52|339456	7.0047	TMEM52|339456	40.2946
TMEM53|79639	146.7045	TMEM53|79639	265.7452
TMEM54|113452	998.3322	TMEM54|113452	250.8666
TMEM55A|55529	117.4116	TMEM55A|55529	613.0849
TMEM55B|90809	486.9913	TMEM55B|90809	602.6863
TMEM56|148534	232.6785	TMEM56|148534	849.7487
TMEM57|55219	1082.7218	TMEM57|55219	714.0381
TMEM59L|25789	28.3522	lowly_expressed	lowly_expressed
TMEM59|9528	4135.0901	TMEM59|9528	5967.5043
TMEM5|10329	321.5477	TMEM5|10329	299.3934
TMEM60|85025	225.1501	TMEM60|85025	237.435
TMEM61|199964	10.0067	lowly_expressed	lowly_expressed
TMEM62|80021	609.7398	TMEM62|80021	380.4159
TMEM63A|9725	2064.7098	TMEM63A|9725	956.6724
TMEM63B|55362	1032.6885	TMEM63B|55362	581.8891
TMEM63C|57156	1475.3169	lowly_expressed	lowly_expressed
TMEM64|169200	1738.8259	TMEM64|169200	1535.0953
TMEM65|157378	508.6724	TMEM65|157378	295.0607
TMEM66|51669	4675.1167	TMEM66|51669	5526.4298
TMEM67|91147	438.2922	TMEM67|91147	110.4853
TMEM68|137695	280.8539	TMEM68|137695	267.7643
TMEM69|51249	522.0147	TMEM69|51249	617.4177
TMEM70|54968	339.5597	TMEM70|54968	576.6898
TMEM71|137835	23.0153	TMEM71|137835	29.0295
lowly_expressed	lowly_expressed	TMEM74|157753	9.5321
TMEM79|84283	391.92800000000005	TMEM79|84283	81.4558
TMEM80|283232	240.8272	TMEM80|283232	286.8284
TMEM81|388730	34.3562	TMEM81|388730	43.7608
TMEM84|283673	127.0847	lowly_expressed	lowly_expressed
TMEM85|51234	1083.3522	TMEM85|51234	1460.9359
TMEM86A|144110	293.8492	TMEM86A|144110	163.7695
TMEM86B|255043	58.7058	TMEM86B|255043	22.5303
TMEM87A|25963	2255.1701	TMEM87A|25963	1532.4957
TMEM87B|84910	1610.4069	TMEM87B|84910	485.7019
TMEM88|92162	16.0107	TMEM88|92162	174.6101
TMEM8A|58986	1095.0634	TMEM8A|58986	456.2392
TMEM8B|51754	552.7018	TMEM8B|51754	358.7522
TMEM90B|79953	163.4423	TMEM90B|79953	51.5598
TMEM91|641649	67.4783	TMEM91|641649	47.6603
TMEM92|162461	5.0033	lowly_expressed	lowly_expressed
TMEM93|83460	134.2295	TMEM93|83460	197.7253
TMEM97|27346	974.1394	TMEM97|27346	104.4541
TMEM98|26022	922.2815	TMEM98|26022	337.9549
TMEM99|147184	332.8886	TMEM99|147184	238.3016
TMEM9B|56674	1122.7485	TMEM9B|56674	885.6153
TMEM9|252839	2529.6865	TMEM9|252839	801.5598
TMF1|7110	1601.7345	TMF1|7110	1092.2877
lowly_expressed	lowly_expressed	TMIE|259236	10.8319
TMLHE|55217	230.8205	TMLHE|55217	409.4454
TMOD1|7111	62.2415	TMOD1|7111	415.5676
TMOD2|29767	195.1301	TMOD2|29767	633.8821
TMOD3|29766	1445.964	TMOD3|29766	1067.5910000000001
TMPO|7112	3491.3409	TMPO|7112	491.2695
TMPPE|643853	67.7118	TMPPE|643853	21.2305
TMPRSS13|84000	467.3115	lowly_expressed	lowly_expressed
TMPRSS2|7113	370.2468	lowly_expressed	lowly_expressed
TMPRSS3|64699	1567.3783	lowly_expressed	lowly_expressed
TMPRSS4|56649	12.008	lowly_expressed	lowly_expressed
TMPRSS5|80975	9.3396	TMPRSS5|80975	27.2964
TMPRSS6|164656	14.6765	lowly_expressed	lowly_expressed
TMSB10|9168	15629.4196	TMSB10|9168	10666.8111
TMSB15A|11013	12.3416	lowly_expressed	lowly_expressed
TMSB15B|286527	41.441	TMSB15B|286527	16.0312
TMSL3|7117	24730.8205	TMSL3|7117	24367.4177
TMTC1|83857	198.4656	TMTC1|83857	3445.8406
TMTC2|160335	979.6531	TMTC2|160335	116.1179
TMTC3|160418	1090.7272	TMTC3|160418	506.0659
TMTC4|84899	1020.6805	TMTC4|84899	277.7296
TMUB1|83590	367.2448	TMUB1|83590	227.0364
TMUB2|79089	730.487	TMUB2|79089	714.4714
TMX1|81542	896.2642	TMX1|81542	902.513
TMX2|51075	1320.3769	TMX2|51075	2016.7374
TMX3|54495	973.3155	TMX3|54495	1653.8128
TMX4|56255	761.8412	TMX4|56255	837.5217
TNC|3371	6401.6011	TNC|3371	396.4471
TNFAIP1|7126	1414.1594	TNFAIP1|7126	1303.5225
TNFAIP2|7127	3437.2915	TNFAIP2|7127	1306.7591
TNFAIP3|7128	1403.6024	TNFAIP3|7128	921.5771
TNFAIP6|7130	299.1995	TNFAIP6|7130	76.2565
TNFAIP8L1|126282	262.5083	TNFAIP8L1|126282	76.6898
TNFAIP8L2|79626	64.7098	TNFAIP8L2|79626	46.3605
TNFAIP8L3|388121	134.7565	TNFAIP8L3|388121	56.3258
TNFAIP8|25816	361.5744	TNFAIP8|25816	1710.5719
TNFRSF10A|8797	107.7385	TNFRSF10A|8797	36.8284
TNFRSF10B|8795	1445.6304	TNFRSF10B|8795	502.5997
TNFRSF10C|8794	68.7125	TNFRSF10C|8794	29.896
TNFRSF10D|8793	43.3622	TNFRSF10D|8793	240.0347
TNFRSF11A|8792	39.025999999999996	TNFRSF11A|8792	9.5321
TNFRSF11B|4982	282.5217	TNFRSF11B|4982	71.9237
TNFRSF12A|51330	519.6798	TNFRSF12A|51330	87.9549
TNFRSF13C|115650	6.6711	lowly_expressed	lowly_expressed
TNFRSF14|8764	1223.2455	TNFRSF14|8764	446.3128
TNFRSF18|8784	38.3589	TNFRSF18|8784	5.1993
TNFRSF19|55504	858.5724	TNFRSF19|55504	46.3605
TNFRSF1A|7132	2009.3396	TNFRSF1A|7132	2603.5529
TNFRSF1B|7133	656.4376	TNFRSF1B|7133	1299.8267
TNFRSF21|27242	345.5637	TNFRSF21|27242	3437.6083
TNFRSF25|8718	52.7018	TNFRSF25|8718	48.0936
TNFRSF4|7293	36.3576	TNFRSF4|7293	10.8319
TNFRSF6B|8771	43.4757	TNFRSF6B|8771	10.1646
TNFRSF8|943	15.6771	TNFRSF8|943	48.0936
TNFRSF9|3604	24.016	lowly_expressed	lowly_expressed
TNFSF10|8743	4682.1214	TNFSF10|8743	1355.286
TNFSF11|8600	30.3536	lowly_expressed	lowly_expressed
TNFSF12-TNFSF13|407977	46.431000000000004	TNFSF12-TNFSF13|407977	95.2253
TNFSF12|8742	504.6931	TNFSF12|8742	1255.26
TNFSF13B|10673	69.3796	TNFSF13B|10673	43.3276
TNFSF13|8741	753.0787	TNFSF13|8741	383.9168
TNFSF15|9966	47.6985	lowly_expressed	lowly_expressed
TNFSF4|7292	128.7525	TNFSF4|7292	57.1924
TNFSF8|944	66.3776	TNFSF8|944	19.9307
TNFSF9|8744	10.6738	TNFSF9|8744	18.1976
TNF|7124	67.3783	TNF|7124	12.9983
TNIK|23043	600.4003	TNIK|23043	32.0624
TNIP1|10318	3021.014	TNIP1|10318	8813.6915
TNIP2|79155	446.6311	TNIP2|79155	680.2426
TNK1|8711	426.2842	TNK1|8711	21.6638
TNK2|10188	1723.9626	TNK2|10188	486.0052
TNKS1BP1|85456	5001.6678	TNKS1BP1|85456	7060.2253
TNKS2|80351	2101.7345	TNKS2|80351	1601.8198
TNKS|8658	1770.0634	TNKS|8658	984.7357
lowly_expressed	lowly_expressed	TNMD|64102	353.1196
