gene_id	TCGA-BH-A0BM-01A-11R-A056-07	gene_id	TCGA-BH-A0BM-11A-12R-A089-07
LIAS|11019	195.5414	LIAS|11019	222.6007
LIFR|3977	1078.3439	LIFR|3977	2376.094
LIF|3976	107.0064	LIF|3976	187.6086
LIG1|3978	342.0382	LIG1|3978	589.8076
LIG3|3980	693.6306	LIG3|3980	686.3522
LIG4|3981	287.8981	LIG4|3981	208.6882
lowly_expressed	lowly_expressed	LILRA1|11024	6.3239
LILRA2|11027	38.1019	LILRA2|11027	14.7557
LILRA4|23547	12.1019	LILRA4|23547	13.9125
LILRA6|79168	11.465	LILRA6|79168	7.3821
LILRB1|10859	47.7707	LILRB1|10859	32.041
LILRB2|10288	36.3057	LILRB2|10288	32.4626
LILRB3|11025	26.1146	LILRB3|11025	14.1191
LILRB4|11006	125.4777	LILRB4|11006	67.4548
LILRB5|10990	15.2866	LILRB5|10990	10.1182
LIMA1|51474	3233.758	LIMA1|51474	3123.1555
LIMCH1|22998	3489.172	LIMCH1|22998	2675.0029999999997
LIMD1|8994	831.051	LIMD1|8994	611.2118
LIMD2|80774	200.707	LIMD2|80774	171.0779
LIME1|54923	82.9299	LIME1|54923	54.7353
LIMK1|3984	1163.0573	LIMK1|3984	592.7587
LIMK2|3985	1764.9682	LIMK2|3985	3272.3992
LIMS1|3987	180.8917	LIMS1|3987	218.8064
LIMS2|55679	646.4968	LIMS2|55679	1904.3323
LIMS3-LOC440895|100271835	54.7006	LIMS3-LOC440895|100271835	28.2762
lowly_expressed	lowly_expressed	LIMS3|96626	6.2944
LIN37|55957	159.6815	LIN37|55957	180.35299999999998
LIN52|91750	66.87899999999999	LIN52|91750	73.3571
LIN54|132660	256.6879	LIN54|132660	313.2431
LIN7A|8825	219.7452	LIN7A|8825	55.6502
LIN7B|64130	21.6561	LIN7B|64130	37.5217
LIN7C|55327	784.7134	LIN7C|55327	898.4131
LIN9|286826	110.1911	LIN9|286826	104.9765
LINGO1|84894	108.9172	LINGO1|84894	123.9481
LINGO4|339398	36.9427	LINGO4|339398	19.8148
LINS1|55180	245.2229	LINS1|55180	290.0555
LIPA|3988	2026.1146	LIPA|3988	1965.4632
LIPE|3991	1873.8854	LIPE|3991	1302.0666
LIPG|9388	43.3121	LIPG|9388	116.3595
LIPH|200879	98.0892	LIPH|200879	175.3824
lowly_expressed	lowly_expressed	LIPJ|142910	7.5887
LIPT1|51601	194.9045	LIPT1|51601	227.6598
LIPT2|387787	32.3631	LIPT2|387787	22.766
LITAF|9516	3605.0955	LITAF|9516	6296.059
LIX1L|128077	561.7834	LIX1L|128077	785.0048
LLGL1|3996	321.0191	LLGL1|3996	1034.5874
LLGL2|3993	1263.0573	LLGL2|3993	711.6478
LLPH|84298	652.8599	LLPH|84298	498.0227
LMAN1|3998	3222.2929999999997	LMAN1|3998	3097.86
LMAN2L|81562	1091.7197	LMAN2L|81562	1007.1839
LMAN2|10960	3195.5414	LMAN2|10960	2351.2201
LMBR1L|55716	268.1529	LMBR1L|55716	403.4638
LMBR1|64327	712.7389	LMBR1|64327	868.0585
LMBRD1|55788	1032.4841	LMBRD1|55788	1720.9396
LMBRD2|92255	157.9618	LMBRD2|92255	94.4367
LMCD1|29995	747.1338	LMCD1|29995	658.5271
LMF1|64788	262.7261	LMF1|64788	207.7185
LMF2|91289	1208.9172	LMF2|91289	1015.6158
LMLN|89782	442.6752	LMLN|89782	256.3281
LMNA|4000	6978.3439	LMNA|4000	11901.9714
LMNB1|4001	192.9936	LMNB1|4001	423.2786
LMNB2|84823	624.2038	LMNB2|84823	947.7394
LMO2|4005	484.0764	LMO2|4005	473.8697
LMO3|55885	79.6178	LMO3|55885	72.5139
LMO4|8543	959.2357	LMO4|8543	1383.2442
LMO7|4008	551.5924	LMO7|4008	763.082
LMOD1|25802	1203.1847	LMOD1|25802	5933.4896
LMOD3|56203	5.7325	LMOD3|56203	5.4807
LMTK2|22853	140.7643	LMTK2|22853	202.7859
LMTK3|114783	249.0446	LMTK3|114783	244.9451
LMX1A|4009	7.6433	lowly_expressed	lowly_expressed
LMX1B|4010	928.6624	LMX1B|4010	1560.7346
LNP1|348801	46.4968	LNP1|348801	127.7425
LNPEP|4012	156.3503	LNPEP|4012	179.3664
LNX1|84708	401.9108	LNX1|84708	324.626
LNX2|222484	659.2357	LNX2|222484	427.9162
LOC100009676|100009676	114.9873	LOC100009676|100009676	90.9712
LOC100101266|100101266	7.0064	LOC100101266|100101266	12.6478
LOC100124692|100124692	31.2102	LOC100124692|100124692	73.7786
LOC100125556|100125556	34.3949	LOC100125556|100125556	68.4582
LOC100126784|100126784	20.8153	LOC100126784|100126784	94.2174
lowly_expressed	lowly_expressed	LOC100127888|100127888	8.6722
LOC100128191|100128191	38.293	LOC100128191|100128191	56.1392
LOC100128239|100128239	8.2803	LOC100128239|100128239	13.9125
LOC100128288|100128288	49.0446	LOC100128288|100128288	73.3571
LOC100128292|100128292	17.8344	LOC100128292|100128292	31.6194
LOC100128640|100128640	31.2102	LOC100128640|100128640	82.2105
LOC100128788|100128788	11.465	lowly_expressed	lowly_expressed
LOC100128822|100128822	156.6879	LOC100128822|100128822	130.6936
LOC100128842|100128842	22.9299	LOC100128842|100128842	22.766
LOC100129034|100129034	1416.5287	LOC100129034|100129034	1335.5706
LOC100129066|100129066	14.0127	lowly_expressed	lowly_expressed
LOC100129387|100129387	80.4522	LOC100129387|100129387	88.5302
LOC100129534|100129534	142.6752	LOC100129534|100129534	105.8197
LOC100129550|100129550	135.0318	LOC100129550|100129550	288.3691
LOC100129637|100129637	124.2038	LOC100129637|100129637	277.1295
LOC100129716|100129716	15.2866	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC100129726|100129726	6.7455
LOC100130015|100130015	19.5987	LOC100130015|100130015	34.5326
LOC100130093|100130093	86.9363	LOC100130093|100130093	149.4502
LOC100130522|100130522	15.9236	LOC100130522|100130522	19.8148
LOC100130557|100130557	38.7325	LOC100130557|100130557	50.7007
LOC100130581|100130581	77.0701	LOC100130581|100130581	48.0615
lowly_expressed	lowly_expressed	LOC100130691|100130691	10.9614
LOC100130776|100130776	217.58599999999998	LOC100130776|100130776	378.0966
LOC100130872|100130872	26.1146	LOC100130872|100130872	27.8251
LOC100130932|100130932	45.2229	LOC100130932|100130932	18.1285
LOC100130987|100130987	25.4777	LOC100130987|100130987	16.4421
LOC100131193|100131193	23.5669	LOC100131193|100131193	19.8148
LOC100131434|100131434	21.9809	LOC100131434|100131434	33.3058
LOC100131551|100131551	17.1975	lowly_expressed	lowly_expressed
LOC100131691|100131691	28.8025	LOC100131691|100131691	35.6794
LOC100132111|100132111	5.1083	LOC100132111|100132111	10.9614
LOC100132215|100132215	8.293	LOC100132215|100132215	14.9033
LOC100132247|100132247	323.5669	LOC100132247|100132247	219.22799999999998
LOC100132287|100132287	289.172	LOC100132287|100132287	256.7497
LOC100132288|100132288	339.4904	LOC100132288|100132288	278.2509
LOC100132707|100132707	54.1274	LOC100132707|100132707	109.6857
lowly_expressed	lowly_expressed	LOC100132832|100132832	13.1537
LOC100133161|100133161	47.1338	LOC100133161|100133161	42.1592
LOC100133331|100133331	88.535	LOC100133331|100133331	113.4083
lowly_expressed	lowly_expressed	LOC100133545|100133545	18.5501
lowly_expressed	lowly_expressed	LOC100133612|100133612	5.0591
LOC100133669|100133669	12.1019	LOC100133669|100133669	30.3546
LOC100133957|100133957	5.9172	lowly_expressed	lowly_expressed
LOC100133985|100133985	6.3694	LOC100133985|100133985	6.3239
LOC100133991|100133991	11.465	LOC100133991|100133991	22.766
LOC100134229|100134229	336.3057	LOC100134229|100134229	141.2334
LOC100134259|100134259	11.465	LOC100134259|100134259	26.1387
LOC100134368|100134368	5.7325	lowly_expressed	lowly_expressed
LOC100134713|100134713	16.586	LOC100134713|100134713	6.7539
LOC100144603|100144603	10.1911	LOC100144603|100144603	8.0103
LOC100144604|100144604	47.7707	LOC100144604|100144604	14.3341
LOC100170939|100170939	72.2548	LOC100170939|100170939	30.7762
LOC100188947|100188947	224.2038	LOC100188947|100188947	53.1206
lowly_expressed	lowly_expressed	LOC100188949|100188949	11.8046
LOC100189589|100189589	5.7325	lowly_expressed	lowly_expressed
LOC100190938|100190938	63.6943	LOC100190938|100190938	51.0127
LOC100190939|100190939	124.8408	LOC100190939|100190939	471.3402
LOC100190986|100190986	210.1911	LOC100190986|100190986	120.1538
LOC100192378|100192378	28.6624	lowly_expressed	lowly_expressed
LOC100216545|100216545	100.0	LOC100216545|100216545	51.4343
LOC100233209|100233209	14.0127	LOC100233209|100233209	9.6966
lowly_expressed	lowly_expressed	LOC100240726|100240726	12.2262
LOC100240735|100240735	8.2803	lowly_expressed	lowly_expressed
LOC100268168|100268168	12.7389	LOC100268168|100268168	9.6966
LOC100270710|100270710	335.6051	LOC100270710|100270710	292.9097
LOC100270746|100270746	54.7771	LOC100270746|100270746	49.7479
LOC100270804|100270804	24.8408	LOC100270804|100270804	32.4626
LOC100271722|100271722	58.5987	LOC100271722|100271722	82.2105
LOC100271831|100271831	46.0637	lowly_expressed	lowly_expressed
LOC100271836|100271836	256.3121	LOC100271836|100271836	292.9518
LOC100272146|100272146	50.3185	LOC100272146|100272146	69.1411
lowly_expressed	lowly_expressed	LOC100272216|100272216	7.1671
LOC100272217|100272217	29.9363	LOC100272217|100272217	18.9717
LOC100272228|100272228	25.4777	LOC100272228|100272228	24.8739
LOC100286793|100286793	268.1529	LOC100286793|100286793	188.8733
LOC100286844|100286844	19.4076	LOC100286844|100286844	25.1353
LOC100287227|100287227	14.120999999999999	LOC100287227|100287227	5.4976
LOC100288778|100288778	456.5987	LOC100288778|100288778	501.8803
LOC100289341|100289341	35.6688	LOC100289341|100289341	41.7376
LOC100302401|100302401	10.828	LOC100302401|100302401	22.766
LOC100302640|100302640	11.465	LOC100302640|100302640	16.4421
LOC100302650|100302650	26.7516	LOC100302650|100302650	19.8401
LOC100303728|100303728	34.3949	LOC100303728|100303728	20.658
LOC113230|113230	496.8153	LOC113230|113230	182.1279
LOC115110|115110	70.6306	LOC115110|115110	27.7197
LOC121838|121838	8.9172	LOC121838|121838	20.2364
LOC134466|134466	29.9363	LOC134466|134466	84.3185
LOC143188|143188	21.0191	LOC143188|143188	25.7171
LOC143666|143666	36.9427	LOC143666|143666	45.1104
LOC144438|144438	809.5541	LOC144438|144438	849.0868
LOC144486|144486	19.7452	LOC144486|144486	13.491
LOC144571|144571	34.7898	LOC144571|144571	42.7705
LOC145783|145783	48.413999999999994	LOC145783|145783	26.4718
LOC145820|145820	16.5605	LOC145820|145820	8.4318
LOC145837|145837	173.2484	LOC145837|145837	27.4035
LOC146880|146880	342.3312	LOC146880|146880	197.3811
LOC147727|147727	491.7197	LOC147727|147727	598.661
LOC147804|147804	88.535	LOC147804|147804	113.4083
LOC148189|148189	109.4268	LOC148189|148189	60.7093
LOC148413|148413	513.2166	LOC148413|148413	377.5274
LOC149134|149134	8.9172	LOC149134|149134	8.8534
LOC149837|149837	28.0255	LOC149837|149837	63.6604
LOC150381|150381	143.8726	LOC150381|150381	103.7117
lowly_expressed	lowly_expressed	LOC150622|150622	5.9023
LOC150776|150776	249.0446	LOC150776|150776	276.5645
LOC150786|150786	51.5924	LOC150786|150786	39.6297
LOC151009|151009	19.7452	LOC151009|151009	35.4138
LOC151162|151162	849.0446	LOC151162|151162	1505.506
LOC151174|151174	5.0955	LOC151174|151174	10.5398
LOC151534|151534	333.3758	LOC151534|151534	45.0345
LOC152217|152217	338.8535	LOC152217|152217	346.9704
LOC153328|153328	77.707	LOC153328|153328	14.7557
LOC153684|153684	21.0191	LOC153684|153684	21.5012
LOC154761|154761	75.6497	LOC154761|154761	85.6633
LOC154822|154822	9.3185	LOC154822|154822	30.8015
LOC158376|158376	21.6561	LOC158376|158376	44.6888
LOC158572|158572	44.586000000000006	LOC158572|158572	29.5115
LOC158696|158696	10.1911	LOC158696|158696	13.491
LOC162632|162632	372.0764	LOC162632|162632	324.938
LOC168474|168474	11.465	lowly_expressed	lowly_expressed
LOC200030|200030	366.24199999999996	LOC200030|200030	562.8257
lowly_expressed	lowly_expressed	LOC201651|201651	8.4318
LOC202181|202181	32.4841	LOC202181|202181	48.0615
LOC202781|202781	298.0892	LOC202781|202781	209.1098
LOC219347|219347	74.1083	LOC219347|219347	46.8642
LOC220429|220429	5.0955	lowly_expressed	lowly_expressed
LOC220594|220594	36.0573	LOC220594|220594	33.7274
LOC220729|220729	121.0191	LOC220729|220729	126.4777
LOC220930|220930	89.8089	LOC220930|220930	104.1333
LOC221442|221442	34.3949	LOC221442|221442	67.8848
LOC221710|221710	312.1019	LOC221710|221710	345.2841
LOC222699|222699	47.7707	LOC222699|222699	31.6194
LOC253039|253039	251.5924	LOC253039|253039	254.2201
LOC253724|253724	16.5605	LOC253724|253724	10.9614
LOC254559|254559	72.6115	LOC254559|254559	124.3697
lowly_expressed	lowly_expressed	LOC255167|255167	8.8534
lowly_expressed	lowly_expressed	LOC257358|257358	5.9023
LOC25845|25845	316.9427	LOC25845|25845	355.9883
LOC282997|282997	49.0446	LOC282997|282997	44.6888
LOC283050|283050	25.4777	LOC283050|283050	68.7195
LOC283070|283070	186.6242	LOC283070|283070	151.3516
LOC283174|283174	61.1465	LOC283174|283174	373.1092
LOC283267|283267	166.87900000000002	LOC283267|283267	268.5543
LOC283314|283314	50.465	LOC283314|283314	54.4992
LOC283392|283392	47.5096	LOC283392|283392	26.1767
lowly_expressed	lowly_expressed	LOC283404|283404	5.4807
LOC283663|283663	21.0191	LOC283663|283663	22.766
lowly_expressed	lowly_expressed	LOC283731|283731	9.275
LOC283867|283867	14.0127	lowly_expressed	lowly_expressed
LOC283922|283922	14.6497	LOC283922|283922	21.9228
LOC284023|284023	115.2866	LOC284023|284023	401.3558
LOC284232|284232	10.828	LOC284232|284232	18.1285
LOC284233|284233	12.1019	LOC284233|284233	20.658
LOC284276|284276	8.2803	LOC284276|284276	13.9125
LOC284440|284440	122.29299999999999	LOC284440|284440	145.8709
LOC284441|284441	44.586000000000006	LOC284441|284441	29.9331
LOC284578|284578	15.9236	LOC284578|284578	31.6194
LOC284837|284837	24.2038	LOC284837|284837	56.0718
LOC284900|284900	146.9236	LOC284900|284900	170.2727
LOC285033|285033	41.6178	LOC285033|285033	28.6303
LOC285074|285074	205.7325	LOC285074|285074	174.5392
LOC285359|285359	96.8153	LOC285359|285359	95.7014
lowly_expressed	lowly_expressed	LOC285593|285593	14.3341
LOC285830|285830	34.1783	LOC285830|285830	72.6319
LOC286002|286002	17.1975	LOC286002|286002	16.4421
LOC286367|286367	83.4395	LOC286367|286367	111.72200000000001
LOC286467|286467	5.0955	LOC286467|286467	8.4318
lowly_expressed	lowly_expressed	LOC338651|338651	10.1182
LOC338758|338758	45.8599	LOC338758|338758	68.7195
LOC338799|338799	280.8917	LOC338799|338799	209.953
LOC339047|339047	1063.0573	LOC339047|339047	1071.266
LOC339290|339290	516.5605	LOC339290|339290	658.9487
LOC339524|339524	259.2357	LOC339524|339524	98.6526
LOC339535|339535	39.4904	LOC339535|339535	28.6683
lowly_expressed	lowly_expressed	LOC341056|341056	5.9023
lowly_expressed	lowly_expressed	LOC342346|342346	5.4807
LOC344595|344595	507.0064	LOC344595|344595	256.3281
LOC348926|348926	95.5414	LOC348926|348926	102.8685
LOC349114|349114	123.5669	LOC349114|349114	95.2799
LOC349196|349196	8.9172	LOC349196|349196	9.6966
LOC374443|374443	255.41400000000002	LOC374443|374443	115.5163
LOC375190|375190	103.8217	LOC375190|375190	76.3082
LOC387646|387646	42.0382	LOC387646|387646	210.3745
LOC387647|387647	397.4268	LOC387647|387647	481.9938
LOC388152|388152	127.3885	LOC388152|388152	239.886
LOC388242|388242	16.5605	LOC388242|388242	37.5217
LOC388588|388588	142.6752	LOC388588|388588	35.8353
LOC388692|388692	407.6433	LOC388692|388692	518.1369
LOC388789|388789	1102.5478	LOC388789|388789	787.1128
LOC388796|388796	272.6115	LOC388796|388796	306.4976
LOC388955|388955	409.5541	LOC388955|388955	362.5694
LOC389033|389033	5.0955	LOC389033|389033	10.1182
LOC389333|389333	54.7771	LOC389333|389333	37.5217
LOC389493|389493	254.1401	LOC389493|389493	26.5603
LOC389705|389705	12.1019	LOC389705|389705	5.0591
LOC390595|390595	14.0127	LOC390595|390595	16.8637
LOC391322|391322	15.2866	LOC391322|391322	13.491
LOC399744|399744	119.7452	LOC399744|399744	146.7141
LOC399815|399815	5.0955	lowly_expressed	lowly_expressed
LOC399959|399959	547.1338	LOC399959|399959	1164.4378
LOC400027|400027	410.1911	LOC400027|400027	411.0525
LOC400043|400043	594.9045	LOC400043|400043	385.3353
LOC400657|400657	169.4268	LOC400657|400657	223.4439
LOC400752|400752	54.7771	LOC400752|400752	47.2183
LOC400759|400759	12.1019	LOC400759|400759	10.1182
LOC400927|400927	19.8535	LOC400927|400927	28.2467
LOC400931|400931	73.8854	LOC400931|400931	142.0766
LOC401010|401010	22.293000000000003	LOC401010|401010	39.2081
LOC401052|401052	114.6497	LOC401052|401052	120.1538
LOC401093|401093	98.4013	LOC401093|401093	267.5846
LOC401397|401397	975.7962	LOC401397|401397	609.2008
LOC401431|401431	64.3694	LOC401431|401431	62.3957
LOC401588|401588	75.7962	LOC401588|401588	49.7479
LOC407835|407835	43.949	LOC407835|407835	37.5217
LOC440173|440173	5.0955	LOC440173|440173	11.8046
LOC440354|440354	80.8917	LOC440354|440354	203.6291
lowly_expressed	lowly_expressed	LOC440461|440461	6.7455
LOC440905|440905	38.8535	LOC440905|440905	80.5241
LOC440925|440925	56.051	LOC440925|440925	11.383
LOC440944|440944	282.1656	LOC440944|440944	210.7961
LOC440957|440957	331.2102	LOC440957|440957	147.9789
LOC441046|441046	5.7325	LOC441046|441046	15.5989
LOC441089|441089	73.2484	LOC441089|441089	113.4083
LOC441204|441204	30.5732	LOC441204|441204	18.1285
LOC441208|441208	23.5669	LOC441208|441208	56.4934
LOC441294|441294	51.5924	LOC441294|441294	77.1514
LOC441455|441455	30.5732	LOC441455|441455	9.275
LOC441666|441666	46.4968	LOC441666|441666	5.0591
LOC441869|441869	357.3248	LOC441869|441869	553.9722
LOC442421|442421	16.5605	LOC442421|442421	23.1876
LOC442454|442454	194.9045	LOC442454|442454	150.0868
LOC493754|493754	594.9045	LOC493754|493754	497.9005
LOC541471|541471	250.9554	LOC541471|541471	78.8378
lowly_expressed	lowly_expressed	LOC541473|541473	10.0634
LOC550112|550112	266.242	LOC550112|550112	280.3589
LOC550643|550643	661.1465	LOC550643|550643	421.1707
LOC554202|554202	18.4713	LOC554202|554202	85.1616
LOC55908|55908	26.7516	LOC55908|55908	7.1671
LOC595101|595101	73.2484	LOC595101|595101	91.4855
LOC606724|606724	42.0382	LOC606724|606724	19.8148
LOC613037|613037	24.8408	LOC613037|613037	13.0694
LOC619207|619207	6.3694	LOC619207|619207	6.7455
LOC641298|641298	21.2229	LOC641298|641298	15.776
LOC642587|642587	384.7134	LOC642587|642587	1532.9095
LOC642826|642826	91.6178	LOC642826|642826	72.223
LOC642846|642846	73.8854	LOC642846|642846	86.4264
LOC642852|642852	201.9108	LOC642852|642852	341.0681
LOC643008|643008	7.6433	LOC643008|643008	13.491
LOC643387|643387	38.2166	LOC643387|643387	36.6785
lowly_expressed	lowly_expressed	LOC643719|643719	126.4777
lowly_expressed	lowly_expressed	LOC643763|643763	13.491
LOC643837|643837	180.8917	LOC643837|643837	122.2618
LOC644172|644172	52.8662	LOC644172|644172	86.0048
LOC644538|644538	116.5605	LOC644538|644538	115.5163
LOC644936|644936	9.5541	LOC644936|644936	21.0796
LOC645166|645166	92.3567	LOC645166|645166	55.2286
LOC645332|645332	170.0637	LOC645332|645332	131.9584
LOC645431|645431	46.5414	LOC645431|645431	6.8129
LOC645676|645676	22.465	LOC645676|645676	32.6102
LOC646214|646214	191.0828	LOC646214|646214	228.0814
LOC646471|646471	48.9682	LOC646471|646471	31.9103
LOC646762|646762	485.9873	LOC646762|646762	358.775
LOC646851|646851	47.7707	LOC646851|646851	64.9252
LOC646999|646999	10.1911	LOC646999|646999	12.2262
LOC647121|647121	26.1146	LOC647121|647121	64.082
LOC647288|647288	5.0955	lowly_expressed	lowly_expressed
LOC647946|647946	6.3694	LOC647946|647946	22.766
LOC647979|647979	10238.8535	LOC647979|647979	10685.2561
LOC648740|648740	5.7325	LOC648740|648740	9.275
LOC649330|649330	19.7452	LOC649330|649330	21.0796
LOC650368|650368	29.2994	LOC650368|650368	27.4035
LOC650623|650623	66.242	LOC650623|650623	95.2799
LOC651250|651250	1513.3758	LOC651250|651250	1621.8655
LOC652276|652276	26.7516	LOC652276|652276	21.0796
LOC653113|653113	43.3121	LOC653113|653113	41.7376
LOC653501|653501	202.5478	LOC653501|653501	171.1665
LOC653566|653566	2512.7389	LOC653566|653566	1543.0277
LOC653653|653653	43.3121	LOC653653|653653	63.6604
LOC653786|653786	5.0955	lowly_expressed	lowly_expressed
LOC654342|654342	274.5223	LOC654342|654342	239.4644
LOC654433|654433	66.87899999999999	LOC654433|654433	272.7702
LOC678655|678655	292.9172	LOC678655|678655	402.296
LOC723972|723972	18.4713	LOC723972|723972	12.2262
LOC727896|727896	26.7516	LOC727896|727896	33.7274
LOC728024|728024	32.4841	LOC728024|728024	29.5115
LOC728190|728190	205.7325	LOC728190|728190	132.8016
LOC728264|728264	701.2739	LOC728264|728264	2848.699
LOC728323|728323	17.8344	LOC728323|728323	12.6478
LOC728392|728392	113.3758	LOC728392|728392	127.3209
LOC728554|728554	236.3057	LOC728554|728554	310.7135
LOC728606|728606	703.8217	LOC728606|728606	76.7298
LOC728613|728613	224.8408	LOC728613|728613	103.7117
LOC728640|728640	52.2293	LOC728640|728640	33.3058
LOC728643|728643	100.6369	LOC728643|728643	69.9843
LOC728723|728723	10.1911	LOC728723|728723	23.6092
LOC728743|728743	212.1019	LOC728743|728743	200.2563
LOC728758|728758	80.8917	LOC728758|728758	33.3058
LOC728819|728819	15.9236	LOC728819|728819	33.7274
LOC728855|728855	145.0446	LOC728855|728855	271.927
LOC728875|728875	86.1656	LOC728875|728875	23.6092
LOC729020|729020	18.4713	LOC729020|729020	13.491
LOC729082|729082	380.4013	LOC729082|729082	251.1341
LOC729176|729176	24.2038	LOC729176|729176	25.7171
LOC729234|729234	73.8854	LOC729234|729234	132.38
LOC729375|729375	45.8599	LOC729375|729375	75.0434
LOC729603|729603	15.9236	LOC729603|729603	14.7557
LOC729678|729678	517.4841	LOC729678|729678	510.9656
LOC729799|729799	13.3758	LOC729799|729799	7.5887
LOC729991-MEF2B|4207	10.8854	LOC729991-MEF2B|4207	72.1808
LOC729991|729991	280.6115	LOC729991|729991	166.4952
LOC730101|730101	112.1019	LOC730101|730101	153.4596
LOC80054|80054	129.9363	LOC80054|80054	150.93
LOC80154|80154	409.5541	LOC80154|80154	712.0693
LOC81691|81691	45.8599	LOC81691|81691	90.6423
lowly_expressed	lowly_expressed	LOC84740|84740	6.7581
LOC84856|84856	13.3758	LOC84856|84856	11.8046
LOC84989|84989	7.9809	LOC84989|84989	13.9125
LOC90110|90110	288.535	LOC90110|90110	339.8034
LOC90246|90246	19.1083	LOC90246|90246	12.6478
LOC90784|90784	277.0701	LOC90784|90784	282.0452
LOC90834|90834	27.3885	LOC90834|90834	17.7069
LOC91316|91316	195.0382	LOC91316|91316	321.9827
LOC91450|91450	5.0955	lowly_expressed	lowly_expressed
LOC92249|92249	936.9427	LOC92249|92249	773.6218
LOC92659|92659	145.8599	LOC92659|92659	103.2901
LOC92973|92973	79.6178	LOC92973|92973	112.1435
LOC93622|93622	491.0828	LOC93622|93622	412.3172
LOC96610|96610	14687.7197	LOC96610|96610	2783.0107
LOH12CR1|118426	76.4331	LOH12CR1|118426	81.7889
LOH12CR2|503693	38.2166	LOH12CR2|503693	42.5808
LOH3CR2A|29931	41.4013	LOH3CR2A|29931	54.3854
LONP1|9361	945.2229	LONP1|9361	1287.9644
LONP2|83752	1335.0318	LONP2|83752	1639.5723
LONRF1|91694	391.0828	LONRF1|91694	531.6279
LONRF2|164832	575.1592	LONRF2|164832	298.4873
LONRF3|79836	38.8535	LONRF3|79836	53.5422
LOXL1|4016	2642.6752	LOXL1|4016	138.2823
LOXL2|4017	1017.7771	LOXL2|4017	620.1496
LOXL3|84695	57.6688	LOXL3|84695	37.5892
LOXL4|84171	200.0	LOXL4|84171	647.5657
LOX|4015	954.7771	LOX|4015	365.9421
lowly_expressed	lowly_expressed	LPAL2|80350	10.1182
LPAR1|1902	316.5605	LPAR1|1902	284.9964
LPAR2|9170	289.172	LPAR2|9170	381.9626
LPAR3|23566	7.6433	LPAR3|23566	29.9331
LPAR4|2846	8.2803	lowly_expressed	lowly_expressed
LPAR5|57121	84.7134	LPAR5|57121	83.8969
LPAR6|10161	2964.9682	LPAR6|10161	1300.6122
LPCAT1|79888	1073.8854	LPCAT1|79888	936.3564
LPCAT2|54947	661.1465	LPCAT2|54947	1747.9216
LPCAT3|10162	1737.5796	LPCAT3|10162	1426.6682
LPCAT4|254531	228.6624	LPCAT4|254531	430.0241
LPGAT1|9926	2179.6178	LPGAT1|9926	1535.4389999999999
LPHN1|22859	1012.1019	LPHN1|22859	1127.7593
LPHN2|23266	781.5287	LPHN2|23266	1559.8914
LPHN3|23284	15.9236	LPHN3|23284	87.6912
LPIN1|23175	522.293	LPIN1|23175	1470.5138
LPIN2|9663	626.1146	LPIN2|9663	644.6146
LPIN3|64900	242.8662	LPIN3|64900	467.6681
LPL|4023	5903.1847	LPL|4023	3020.7086
LPPR1|54886	29.9363	LPPR1|54886	93.5935
LPPR2|64748	845.2229	LPPR2|64748	588.9644
lowly_expressed	lowly_expressed	LPPR3|79948	11.383
LPPR4|9890	67.5159	LPPR4|9890	69.1411
LPPR5|163404	5.7325	lowly_expressed	lowly_expressed
LPP|4026	580.2548	LPP|4026	383.2274
LPXN|9404	261.7834	LPXN|9404	234.4053
LQK1|642946	8.9172	LQK1|642946	6.7455
LRAT|9227	150.3185	LRAT|9227	120.99700000000001
LRBA|987	2851.5924	LRBA|987	1933.8437
LRCH1|23143	636.3057	LRCH1|23143	986.1043
LRCH2|57631	55.413999999999994	LRCH2|57631	61.1309
LRCH3|84859	162.4204	LRCH3|84859	309.0271
LRCH4|4034	829.2994	LRCH4|4034	763.082
LRDD|55367	150.3185	LRDD|55367	167.3721
LRFN1|57622	143.94899999999998	LRFN1|57622	95.2799
