gene_id	TCGA-E9-A1RI-01A-11R-A169-07	gene_id	TCGA-E9-A1RI-11A-41R-A169-07
SEC22C|9117	930.3969999999999	SEC22C|9117	1037.9673
SEC23A|10484	2476.7722	SEC23A|10484	4416.1917
SEC23B|10483	2026.6838	SEC23B|10483	934.4025
SEC23IP|11196	2452.0174	SEC23IP|11196	1464.5928
SEC24A|10802	1277.2866	SEC24A|10802	1657.4244
SEC24B|10427	1697.4763	SEC24B|10427	1771.4231
SEC24C|9632	3207.8444	SEC24C|9632	1933.3398
SEC24D|9871	3738.6272	SEC24D|9871	1065.7907
SEC31A|22872	6910.6478	SEC31A|22872	7624.5812
SEC31B|25956	145.266	SEC31B|25956	133.0538
SEC61A1|29927	5769.214	SEC61A1|29927	4920.2512
SEC61A2|55176	241.2217	SEC61A2|55176	72.337
SEC61B|10952	1079.8907	SEC61B|10952	1018.6455
SEC61G|23480	746.1823	SEC61G|23480	839.3392
SEC62|7095	4520.8166	SEC62|7095	10079.7991
SEC63|11231	2146.9217	SEC63|11231	4818.8581
SECISBP2L|9728	1492.0431	SECISBP2L|9728	3194.2807
SECISBP2|79048	1245.4589	SECISBP2|79048	659.26
SECTM1|6398	235.9749	SECTM1|6398	142.5949
SEH1L|81929	811.7666	SEH1L|81929	850.5458
removed	removed	SEL1L2|80343	56.8061
SEL1L3|23231	387.07599999999996	SEL1L3|23231	396.097
SEL1L|6400	6298.3443	SEL1L|6400	6286.1559
SELENBP1|8991	1234.5282	SELENBP1|8991	3491.0637
SELE|6401	61.0834	SELE|6401	203.6518
SELK|58515	559.7171	SELK|58515	661.5786
SELL|6402	171.9981	SELL|6402	112.8393
SELM|140606	488.6674	SELM|140606	347.406
SELO|83642	148.8507	SELO|83642	151.0965
SELPLG|6404	645.2339	SELPLG|6404	224.9058
SELP|6403	22.5044	SELP|6403	599.3624
SELS|55829	1035.5248	SELS|55829	763.5977
SELT|51714	2744.2533	SELT|51714	2521.1091
SEMA3A|10371	34.7211	SEMA3A|10371	544.102
SEMA3B|7869	359.7492	SEMA3B|7869	1110.6173
SEMA3C|10512	5769.1689	SEMA3C|10512	6965.897
SEMA3D|223117	500.8841	SEMA3D|223117	479.9536
SEMA3E|9723	392.5414	SEMA3E|9723	121.7274
SEMA3F|6405	1546.0537	SEMA3F|6405	636.4602
SEMA3G|56920	145.9572	SEMA3G|56920	9954.5938
SEMA4A|64218	335.6374	SEMA4A|64218	64.9213
SEMA4B|10509	1681.4017	SEMA4B|10509	295.6236
SEMA4C|54910	513.1008	SEMA4C|54910	425.8526
SEMA4D|10507	628.5163	SEMA4D|10507	182.0114
SEMA4F|10505	190.9661	SEMA4F|10505	411.168
SEMA4G|57715	62.0415	SEMA4G|57715	37.1133
SEMA5A|9037	818.8394	SEMA5A|9037	803.0142
SEMA5B|54437	38.9005	SEMA5B|54437	13.9117
SEMA6A|57556	1427.7447	SEMA6A|57556	979.2291
SEMA6B|10501	54.3321	SEMA6B|10501	216.7906
SEMA6C|10500	121.8454	SEMA6C|10500	212.9263
SEMA6D|80031	179.3924	SEMA6D|80031	566.1289
SEMA7A|8482	65.5843	SEMA7A|8482	28.9827
SENP1|29843	650.0563	SENP1|29843	525.9395
SENP2|59343	767.7222	SENP2|59343	1258.2359
SENP3|26168	525.2403	SENP3|26168	809.1238
SENP5|205564	960.2958	SENP5|205564	919.7179
SENP6|26054	2406.687	SENP6|26054	2065.5009
SENP7|57337	773.5091	SENP7|57337	565.7424
SENP8|123228	95.1615	SENP8|123228	55.6468
SEP15|9403	3856.2932	SEP15|9403	3435.8033
SEPHS1|22929	1035.2033	SEPHS1|22929	886.4844
SEPHS2|22928	3724.8031	SEPHS2|22928	1201.4298
SEPN1|57190	3142.2601	SEPN1|57190	3757.3181
SEPP1|6414	8164.7999	SEPP1|6414	45696.7365
SEPSECS|51091	569.0403	SEPSECS|51091	472.2249
SEPT10|151011	1923.8065	SEPT10|151011	3916.5298
SEPT11|55752	4327.2786	SEPT11|55752	13932.1805
SEPT1|1731	47.5808	SEPT1|1731	23.1862
SEPT2|4735	12374.8593	SEPT2|4735	22279.9729
SEPT3|55964	42.7584	SEPT3|55964	10.0473
SEPT4|5414	333.3869	SEPT4|5414	410.3951
SEPT5|5413	448.8024	SEPT5|5413	134.8662
SEPT6|23157	933.2905	SEPT6|23157	524.7802
SEPT7P2|641977	177.4634	SEPT7P2|641977	130.22899999999998
SEPT7|989	4452.3389	SEPT7|989	6183.7504
SEPT8|23176	2556.4604	SEPT8|23176	1230.3546
SEPT9|10801	4671.9177	SEPT9|10801	1522.9446
SEPW1|6415	2628.1948	SEPW1|6415	2654.816
SEPX1|51734	467.7705	SEPX1|51734	358.6127
SERAC1|84947	277.7688	SERAC1|84947	342.3824
SERBP1|26135	5857.9007	SERBP1|26135	7424.9831
SERF1A|8293	669.9887	SERF1A|8293	360.1584
SERF2|10169	7143.4785	SERF2|10169	7959.3199
SERGEF|26297	248.1916	SERGEF|26297	294.8507
SERHL2|253190	185.1278	SERHL2|253190	44.8961
SERHL|94009	108.3427	SERHL|94009	71.8771
SERINC1|57515	5684.6166	SERINC1|57515	22645.9279
SERINC2|347735	4389.9695	SERINC2|347735	251.1835
SERINC3|10955	3380.4855	SERINC3|10955	6162.1099
removed	removed	SERINC4|619189	5.0855
SERINC5|256987	131.4901	SERINC5|256987	211.767
SERP1|27230	6393.4512	SERP1|27230	4078.8639
SERP2|387923	66.2273	SERP2|387923	28.5963
SERPINA11|256394	108.0212	SERPINA11|256394	10.4338
SERPINA1|5265	897.6049	SERPINA1|5265	948.7006
SERPINA3|12	10343.9961	SERPINA3|12	646.5076
SERPINA5|5104	404.1151	SERPINA5|5104	192.0587
SERPINA6|866	45.3303	SERPINA6|866	104.3377
SERPINB1|1992	1298.1836	SERPINB1|1992	1017.0998
removed	removed	SERPINB2|5055	84.2083
SERPINB5|5268	172.9625	SERPINB5|5268	69.9449
SERPINB6|5269	2438.5147	SERPINB6|5269	3429.2339
SERPINB7|8710	43.4014	SERPINB7|8710	11.9795
SERPINB8|5271	263.3017	SERPINB8|5271	197.4688
SERPINB9|5272	289.664	SERPINB9|5272	467.5877
removed	removed	SERPIND1|3053	10.0473
SERPINE1|5054	1330.9757	SERPINE1|5054	150.3236
SERPINE2|5270	1125.864	SERPINE2|5270	159.5981
SERPINF1|5176	5972.9947	SERPINF1|5176	18063.1823
SERPINF2|5345	34.7211	SERPINF2|5345	34.3928
SERPING1|710	10716.2836	SERPING1|710	27469.8097
SERPINH1|871	5449.6062	SERPINH1|871	2738.6726
SERPINI1|5274	495.4187	SERPINI1|5274	230.7023
SERTAD1|29950	423.4046	SERTAD1|29950	169.6454
SERTAD2|9792	1110.7539	SERTAD2|9792	1146.9423
SERTAD3|29946	1255.1037	SERTAD3|29946	417.7374
SERTAD4|56256	358.1418	SERTAD4|56256	114.3851
SESN1|27244	617.9071	SESN1|27244	1612.9843
SESN2|83667	462.9481	SESN2|83667	326.9249
SESN3|143686	107.0567	SESN3|143686	357.4534
SESTD1|91404	1373.4126	SESTD1|91404	8093.1311
SETBP1|26040	601.8325	SETBP1|26040	858.6610000000001
SETD1A|9739	730.1077	SETD1A|9739	433.1949
SETD1B|23067	807.2657	SETD1B|23067	708.3374
SETD2|29072	2679.312	SETD2|29072	2870.8337
SETD3|84193	1904.1955	SETD3|84193	3521.2057
SETD4|54093	309.918	SETD4|54093	209.0619
SETD5|55209	2967.3686	SETD5|55209	2031.881
SETD6|79918	275.6759	SETD6|79918	224.8633
SETD7|80854	3535.4445	SETD7|80854	14991.0154
SETD8|387893	823.6618	SETD8|387893	680.9004
SETDB1|9869	1189.8409	SETDB1|9869	670.0802
SETDB2|83852	513.1008	SETDB2|83852	484.9773
SETMAR|6419	404.4366	SETMAR|6419	716.8389999999999
SETX|23064	2360.3922	SETX|23064	3387.8852
SET|6418	7839.2541	SET|6418	4148.3915
SEZ6L2|26470	849.3811	SEZ6L2|26470	44.8266
SEZ6L|23544	6.7513	removed	removed
SF1|7536	3514.869	SF1|7536	3670.37
SF3A1|10291	2401.5367	SF3A1|10291	3145.2034
SF3A2|8175	428.5485	SF3A2|8175	402.28
SF3A3|10946	1670.7925	SF3A3|10946	1648.1499
SF3B14|51639	1170.5514	SF3B14|51639	1081.6346
SF3B1|23451	9895.5152	SF3B1|23451	7559.4629
SF3B2|10992	3905.4814	SF3B2|10992	3434.6440000000002
SF3B3|23450	2733.6441	SF3B3|23450	2640.5178
SF3B4|10262	1606.8156	SF3B4|10262	952.1785
SF3B5|83443	588.9728	SF3B5|83443	826.9732
SF4|57794	409.9019	SF4|57794	239.2039
SFI1|9814	248.8346	SFI1|9814	63.762
SFMBT1|51460	316.9908	SFMBT1|51460	227.9973
SFMBT2|57713	85.8383	SFMBT2|57713	62.6026
SFN|2810	333.0654	SFN|2810	44.0537
SFPQ|6421	5310.5578	SFPQ|6421	1944.759
SFRP1|6422	780.5819	SFRP1|6422	9012.849
SFRP2|6423	31192.4128	SFRP2|6423	2608.0572
SFRP4|6424	9475.646999999999	SFRP4|6424	3830.3546
SFRS11|9295	4087.1243	SFRS11|9295	2385.0836
SFRS12IP1|285672	711.7827	SFRS12IP1|285672	892.2809
SFRS12|140890	2485.131	SFRS12|140890	1241.6192
SFRS13A|10772	2309.5965	SFRS13A|10772	1459.9556
SFRS13B|135295	9.0018	SFRS13B|135295	7.7287
SFRS14|10147	2142.0993	SFRS14|10147	607.864
SFRS15|57466	959.3313	SFRS15|57466	719.544
SFRS16|11129	328.5645	SFRS16|11129	92.3582
SFRS17A|8227	697.9585	SFRS17A|8227	342.3824
SFRS18|25957	1598.4568	SFRS18|25957	1390.0106
SFRS1|6426	6226.9732	SFRS1|6426	3586.5134
SFRS2B|10929	1009.8055	SFRS2B|10929	1490.484
SFRS2IP|9169	3577.2384	SFRS2IP|9169	3969.8579999999997
SFRS2|6427	3890.8439	SFRS2|6427	2417.5403
SFRS3|6428	5750.8439	SFRS3|6428	4969.9546
SFRS4|6429	1726.4105	SFRS4|6429	1740.5082
SFRS5|6430	5237.7431	SFRS5|6430	2774.9976
SFRS6|6431	4157.5309	SFRS6|6431	1831.7071
SFRS7|6432	1904.517	SFRS7|6432	1700.7052
SFRS8|6433	937.7914	SFRS8|6433	514.3464
SFRS9|8683	1941.1670000000001	SFRS9|8683	1172.4471
SFT2D1|113402	268.7671	SFT2D1|113402	491.5467
SFT2D2|375035	54.6536	SFT2D2|375035	89.2667
SFT2D3|84826	341.1027	SFT2D3|84826	361.7042
SFTA1P|207107	5.1439	SFTA1P|207107	70.7178
SFTPD|6441	5.7869	SFTPD|6441	25.1183
SFXN1|94081	999.5178	SFXN1|94081	282.4848
SFXN2|118980	740.3954	SFXN2|118980	79.9923
SFXN3|81855	1281.4660000000001	SFXN3|81855	710.2695
SFXN4|119559	374.2164	SFXN4|119559	316.4912
SFXN5|94097	641.376	SFXN5|94097	92.7447
removed	removed	SGCA|6442	5.7965
SGCB|6443	1054.4928	SGCB|6443	5880.398
SGCD|6444	1173.7663	SGCD|6444	620.2299
SGCE|8910	815.946	SGCE|8910	1862.2355
SGCG|6445	5.4654	SGCG|6445	488.0688
SGEF|26084	639.447	SGEF|26084	489.6145
SGIP1|84251	318.5983	SGIP1|84251	39.03
SGK196|84197	36.9715	SGK196|84197	42.8944
SGK1|6446	990.8375	SGK1|6446	1264.8053
SGK223|157285	1122.6491	SGK223|157285	788.3296
SGK269|79834	1465.0378	SGK269|79834	4947.9277
SGK2|10110	5.1439	SGK2|10110	910.8299
SGK3|23678	2256.3189	SGK3|23678	532.3389
SGK494|124923	47.2593	SGK494|124923	16.2303
SGMS1|259230	1105.61	SGMS1|259230	1122.2104
SGMS2|166929	1421.9129	SGMS2|166929	378.3209
SGOL1|151648	32.7922	removed	removed
SGOL2|151246	186.7867	SGOL2|151246	84.6295
SGPL1|8879	3088.571	SGPL1|8879	1699.5459
SGPP1|81537	933.2905	SGPP1|81537	877.2099
SGSH|6448	1026.2016	SGSH|6448	560.7188
SGSM1|129049	169.4261	SGSM1|129049	24.3455
SGSM2|9905	744.2533	SGSM2|9905	610.569
SGSM3|27352	503.7775	SGSM3|27352	386.0497
SGTA|6449	766.7578	SGTA|6449	789.4889
SGTB|54557	222.4883	SGTB|54557	394.3039
SH2B1|25970	787.3332	SH2B1|25970	425.8526
SH2B2|10603	10.6092	removed	removed
SH2B3|10019	808.8732	SH2B3|10019	1732.7794
SH2D1A|4068	33.4351	SH2D1A|4068	14.6846
removed	removed	SH2D1B|117157	11.9795
SH2D2A|9047	27.0053	SH2D2A|9047	15.071
SH2D3A|10045	286.4491	SH2D3A|10045	17.3896
SH2D3C|10044	180.3569	SH2D3C|10044	697.1307
SH2D4A|63898	579.0066	SH2D4A|63898	348.5654
removed	removed	SH2D4B|387694	5.4101
SH3BGRL2|83699	208.3266	SH3BGRL2|83699	2736.7404
SH3BGRL3|83442	2207.6837	SH3BGRL3|83442	1930.2483
SH3BGRL|6451	22328.5581	SH3BGRL|6451	4542.5563
SH3BGR|6450	108.6642	SH3BGR|6450	195.9231
SH3BP1|23616	146.5327	SH3BP1|23616	45.2053
SH3BP2|6452	526.9249	SH3BP2|6452	978.8426
SH3BP4|23677	3123.2921	SH3BP4|23677	1017.0998
SH3BP5L|80851	604.0829	SH3BP5L|80851	489.6145
SH3BP5|9467	971.3744	SH3BP5|9467	3373.9001
SH3D19|152503	2295.4509	SH3D19|152503	19407.9799
SH3GL1|6455	1343.1924	SH3GL1|6455	832.3833
SH3GL2|6456	25.0764	SH3GL2|6456	5.4101
SH3GLB1|51100	3512.2971	SH3GLB1|51100	10383.1514
SH3GLB2|56904	1317.4731	SH3GLB2|56904	505.07199999999995
SH3KBP1|30011	758.3989999999999	SH3KBP1|30011	3915.7569
SH3PXD2A|9644	3753.4158	SH3PXD2A|9644	1539.175
SH3PXD2B|285590	2413.1169	SH3PXD2B|285590	1176.6979
SH3RF1|57630	1182.768	SH3RF1|57630	789.1025
SH3RF2|153769	212.8275	SH3RF2|153769	88.8803
SH3RF3|344558	242.4048	SH3RF3|344558	448.6523
SH3TC1|54436	116.7015	SH3TC1|54436	105.8835
SH3TC2|79628	29.8987	SH3TC2|79628	83.4702
SH3YL1|26751	831.6991	SH3YL1|26751	659.6464
SHANK1|50944	18.325	removed	removed
SHANK2|22941	786.0473	SHANK2|22941	307.2244
SHANK3|85358	199.9679	SHANK3|85358	1586.3202
SHARPIN|81858	640.09	SHARPIN|81858	545.6478
removed	removed	SHBG|6462	7.3423
SHB|6461	496.0617	SHB|6461	181.625
SHC1|6464	2609.8698	SHC1|6464	2705.4391
SHC2|25759	198.6819	SHC2|25759	186.6486
SHC4|399694	52.0817	SHC4|399694	8.1152
SHCBP1|79801	74.5861	SHCBP1|79801	10.4338
SHE|126669	166.2112	SHE|126669	1316.5878
SHFM1|7979	1295.6116	SHFM1|7979	971.5003
SHF|90525	73.6216	SHF|90525	33.6199
SHISA2|387914	5281.465999999999	SHISA2|387914	68.3992
removed	removed	SHISA3|152573	75.7415
SHISA4|149345	197.7174	SHISA4|149345	151.4829
SHISA5|51246	3496.2225	SHISA5|51246	2373.4905
SHISA6|388336	15.1101	SHISA6|388336	8.5016
SHISA9|729993	170.3906	SHISA9|729993	13.9117
SHKBP1|92799	745.2178	SHKBP1|92799	338.9045
SHMT1|6470	429.3297	SHMT1|6470	1838.1026
SHMT2|6472	993.7309	SHMT2|6472	467.2012
SHOC2|8036	1803.2471	SHOC2|8036	2630.4705
SHOX2|6474	206.7192	SHOX2|6474	339.2909
SHPK|23729	304.0604	SHPK|23729	272.4374
SHPRH|257218	297.5406	SHPRH|257218	629.7247
SHQ1|55164	623.6939	SHQ1|55164	311.8539
SHROOM1|134549	110.2717	SHROOM1|134549	93.5175
SHROOM2|357	393.1844	SHROOM2|357	48.3045
SHROOM3|57619	2857.4184	SHROOM3|57619	308.7624
SHROOM4|57477	283.8772	SHROOM4|57477	1208.3857
SIAE|54414	990.9275	SIAE|54414	2095.9405
SIAH1|6477	586.8413	SIAH1|6477	873.7475
SIAH2|6478	6642.019	SIAH2|6478	726.1134
SIDT1|54847	817.5534	SIDT1|54847	197.8553
SIDT2|51092	1075.1037	SIDT2|51092	3488.9035
SIGIRR|59307	366.1791	SIGIRR|59307	141.822
SIGLEC10|89790	148.5292	SIGLEC10|89790	17.0032
SIGLEC11|114132	5.4654	SIGLEC11|114132	6.9558
SIGLEC12|89858	13.1812	removed	removed
SIGLEC14|100049587	27.0053	SIGLEC14|100049587	7.7287
SIGLEC15|284266	27.9698	SIGLEC15|284266	7.7287
SIGLEC16|400709	6.1083	SIGLEC16|400709	15.4574
SIGLEC1|6614	501.5271	SIGLEC1|6614	758.1876
SIGLEC5|8778	39.222	SIGLEC5|8778	11.2066
SIGLEC6|946	21.2185	removed	removed
SIGLEC7|27036	34.7211	SIGLEC7|27036	8.888
SIGLEC8|27181	100.9484	removed	removed
SIGLEC9|27180	53.6891	SIGLEC9|27180	24.7319
SIGLECP3|284367	17.0391	SIGLECP3|284367	11.9795
SIGMAR1|10280	888.6031	SIGMAR1|10280	864.0711
SIK1|150094	1434.4961	SIK1|150094	667.3751
SIK2|23235	577.3991	SIK2|23235	8962.6123
SIK3|23387	1376.9489999999998	SIK3|23387	1108.2987
SIKE1|80143	1163.157	SIKE1|80143	1168.9692
SIL1|64374	859.9904	SIL1|64374	739.2522
SILV|6490	46.9378	SILV|6490	8.888
SIM1|6492	7.0728	SIM1|6492	11.9795
SIM2|6493	128.9182	SIM2|6493	24.3455
SIN3A|25942	2585.1149	SIN3A|25942	1671.3361
SIN3B|23309	627.8733	SIN3B|23309	695.9714
SIP1|8487	182.6073	SIP1|8487	137.9577
SIPA1L1|26037	1194.3417	SIPA1L1|26037	898.4639
SIPA1L2|57568	421.4756	SIPA1L2|57568	738.0929
SIPA1L3|23094	2071.0497	SIPA1L3|23094	221.4279
SIPA1|6494	392.2199	SIPA1|6494	258.1393
SIRPA|140885	1031.9884	SIRPA|140885	3283.9339
SIRPB1|10326	40.508	SIRPB1|10326	109.7479
SIRPB2|284759	75.872	SIRPB2|284759	78.0601
SIRPG|55423	17.0391	removed	removed
SIRT1|23411	963.5107	SIRT1|23411	1362.9601
SIRT2|22933	944.2212	SIRT2|22933	1412.0375
SIRT3|23410	568.7959999999999	SIRT3|23410	637.0863
SIRT4|23409	36.0071	SIRT4|23409	22.7997
SIRT5|23408	369.0725	SIRT5|23408	447.1066
SIRT6|51548	157.8524	SIRT6|51548	42.1215
SIRT7|51547	297.7013	SIRT7|51547	88.8803
SIT1|27240	17.3606	SIT1|27240	21.6404
SIVA1|10572	453.6248	SIVA1|10572	389.5276
SIX1|6495	90.9822	SIX1|6495	561.8781
SIX2|10736	155.602	SIX2|10736	39.8029
SIX3|6496	8.6803	removed	removed
SIX4|51804	551.3583	SIX4|51804	91.5854
SIX5|147912	440.7652	SIX5|147912	200.1739
SKA1|220134	42.4369	SKA1|220134	6.9558
SKA2|348235	1036.4893	SKA2|348235	907.7384
SKA3|221150	75.2291	removed	removed
SKAP1|8631	383.5396	SKAP1|8631	6.9558
SKAP2|8935	746.5038	SKAP2|8935	2829.8715
SKIL|6498	1068.317	SKIL|6498	703.3137
SKIV2L2|23517	1514.1746	SKIV2L2|23517	1871.34
SKIV2L|6499	985.7869	SKIV2L|6499	495.8709
SKI|6497	1877.8331	SKI|6497	3494.928
SKP1|6500	7160.5851	SKP1|6500	8524.7802
SKP2|6502	136.3125	SKP2|6502	217.5635
SLA2|84174	27.0053	SLA2|84174	15.4574
SLAIN1|122060	82.3019	SLAIN1|122060	55.6468
SLAIN2|57606	2059.476	SLAIN2|57606	3358.9025
SLAMF1|6504	23.1474	SLAMF1|6504	6.5694
SLAMF6|114836	62.6909	SLAMF6|114836	37.0979
SLAMF7|57823	214.7565	SLAMF7|57823	36.325
SLAMF8|56833	194.0492	SLAMF8|56833	123.76
SLA|6503	414.0813	SLA|6503	325.3792
SLBP|7884	968.6546	SLBP|7884	865.6168
SLC10A3|8273	441.7296	SLC10A3|8273	433.1949
SLC10A5|347051	9.3233	removed	removed
removed	removed	SLC10A6|345274	36.325
SLC10A7|84068	306.3816	SLC10A7|84068	291.7593
SLC11A1|6556	138.8844	SLC11A1|6556	15.071
SLC11A2|4891	1650.217	SLC11A2|4891	918.1722
SLC12A2|6558	2904.0347	SLC12A2|6558	1189.8367
SLC12A4|6560	670.6317	SLC12A4|6560	1888.6523
SLC12A6|9990	528.6224	SLC12A6|9990	1032.7157
SLC12A7|10723	1070.8889	SLC12A7|10723	650.3719
SLC12A8|84561	419.8682	SLC12A8|84561	21.254
SLC12A9|56996	500.8841	SLC12A9|56996	215.6313
SLC13A2|9058	9.3233	SLC13A2|9058	7.7287
SLC13A3|64849	151.1011	SLC13A3|64849	32.8471
SLC13A4|26266	5.4654	removed	removed
removed	removed	SLC13A5|284111	14.6846
SLC14A1|6563	29.5772	SLC14A1|6563	82.6973
removed	removed	SLC14A2|8170	355.9076
SLC15A2|6565	91.6251	SLC15A2|6565	59.8976
SLC15A3|51296	535.2837	SLC15A3|51296	488.4552
SLC15A4|121260	734.2871	SLC15A4|121260	700.6086
SLC16A10|117247	17.3606	SLC16A10|117247	6.9558
removed	removed	SLC16A11|162515	6.5694
SLC16A12|387700	6.1083	SLC16A12|387700	98.1548
SLC16A13|201232	25.0764	SLC16A13|201232	14.6846
SLC16A14|151473	186.7867	SLC16A14|151473	357.06699999999995
SLC16A1|6566	640.7330000000001	SLC16A1|6566	1049.9469
SLC16A2|6567	565.8254	SLC16A2|6567	2952.3718
SLC16A3|9123	227.9376	SLC16A3|9123	41.7351
SLC16A4|9122	237.5824	SLC16A4|9122	144.9135
SLC16A5|9121	338.5308	SLC16A5|9121	96.2226
SLC16A6|9120	413.1169	SLC16A6|9120	8.5016
SLC16A7|9194	25.0764	SLC16A7|9194	867.549
SLC16A9|220963	40.508	SLC16A9|220963	109.7479
SLC17A5|26503	723.6779	SLC17A5|26503	879.5285
SLC17A7|57030	12.8597	SLC17A7|57030	156.1202
SLC17A9|63910	57.547	removed	removed
SLC18A2|6571	28.6128	removed	removed
SLC19A1|6573	210.5771	SLC19A1|6573	251.9563
SLC19A2|10560	3069.2815	SLC19A2|10560	520.143
SLC19A3|80704	5.7869	SLC19A3|80704	9103.6615
SLC1A1|6505	8884.4237	SLC1A1|6505	387.209
SLC1A2|6506	97.0905	SLC1A2|6506	19.3218
SLC1A3|6507	466.806	SLC1A3|6507	1960.3903
SLC1A4|6509	1812.2488	SLC1A4|6509	432.42199999999997
SLC1A5|6510	1881.0481	SLC1A5|6510	2918.7518
SLC1A7|6512	26.0408	SLC1A7|6512	64.9213
SLC20A1|6574	3483.3628	SLC20A1|6574	537.1462
SLC20A2|6575	879.2799	SLC20A2|6575	559.9459
removed	removed	SLC22A12|116085	44.8266
SLC22A15|55356	171.6766	SLC22A15|55356	22.7997
SLC22A17|51310	288.3781	SLC22A17|51310	154.9609
SLC22A18AS|5003	6.4298	removed	removed
SLC22A18|5002	244.9767	SLC22A18|5002	94.2904
SLC22A23|63027	650.5803	SLC22A23|63027	829.6628
removed	removed	SLC22A25|387601	5.4101
SLC22A3|6581	5.1439	SLC22A3|6581	522.4616
SLC22A4|6583	108.9375	SLC22A4|6583	15.4574
SLC22A5|6584	1050.3135	SLC22A5|6584	512.4143
SLC23A1|9963	12.8597	removed	removed
SLC23A2|9962	539.7846	SLC23A2|9962	1419.7662
SLC24A1|9187	470.3424	SLC24A1|9187	550.3159
SLC24A2|25769	124.0958	removed	removed
SLC24A3|57419	566.4684	SLC24A3|57419	1715.0034
removed	removed	SLC24A4|123041	14.6846
SLC24A5|283652	32.4417	removed	removed
SLC24A6|80024	620.1575	SLC24A6|80024	913.1485
SLC25A10|1468	785.7258	SLC25A10|1468	569.1895
SLC25A11|8402	548.4649	SLC25A11|8402	748.5267
SLC25A12|8604	763.2213	SLC25A12|8604	531.7361
SLC25A13|10165	429.1914	SLC25A13|10165	381.4124
SLC25A14|9016	242.7262	SLC25A14|9016	101.2463
SLC25A15|10166	491.2715	SLC25A15|10166	140.6318
SLC25A16|8034	455.5538	SLC25A16|8034	1380.7362
SLC25A17|10478	499.2766	SLC25A17|10478	426.23900000000003
SLC25A18|83733	9.9662	SLC25A18|83733	260.4579
SLC25A19|60386	281.3053	SLC25A19|60386	131.3883
SLC25A1|6576	1042.9191	SLC25A1|6576	1975.8477
SLC25A20|788	371.3229	SLC25A20|788	893.4402
SLC25A21|89874	6.3398	SLC25A21|89874	12.4239
SLC25A22|79751	433.0493	SLC25A22|79751	63.3755
SLC25A23|79085	1689.1175	SLC25A23|79085	2367.3075
SLC25A24|29957	1758.2382	SLC25A24|29957	1773.3552
SLC25A25|114789	350.7475	SLC25A25|114789	434.3542
SLC25A26|115286	369.8441	SLC25A26|115286	519.5556
SLC25A27|9481	65.9058	SLC25A27|9481	211.3805
SLC25A28|81894	421.1542	SLC25A28|81894	678.5818
SLC25A29|123096	580.2926	SLC25A29|123096	140.2763
SLC25A30|253512	716.9265	SLC25A30|253512	1276.3984
SLC25A32|81034	609.2557	SLC25A32|81034	680.1778
SLC25A33|84275	252.37099999999998	SLC25A33|84275	531.3496
SLC25A34|284723	11.2522	SLC25A34|284723	40.9622
SLC25A35|399512	160.8134	SLC25A35|399512	129.0658
SLC25A36|55186	2276.4829	SLC25A36|55186	2383.5378
SLC25A37|51312	323.0992	SLC25A37|51312	485.3637
SLC25A38|54977	839.4149	SLC25A38|54977	603.9996
SLC25A39|51629	2621.4435	SLC25A39|51629	862.5254
SLC25A3|5250	5312.9722	SLC25A3|5250	9232.3447
SLC25A40|55972	198.6819	SLC25A40|55972	142.5254
SLC25A42|284439	317.9553	SLC25A42|284439	415.8052
SLC25A43|203427	503.1345	SLC25A43|203427	734.2286
SLC25A44|9673	1014.6279	SLC25A44|9673	893.4402
SLC25A45|283130	224.4012	SLC25A45|283130	102.4056
SLC25A46|91137	984.4077	SLC25A46|91137	1345.5705
SLC25A4|291	746.1823	SLC25A4|291	622.5485
SLC25A5|292	3456.679	SLC25A5|292	2975.5579
SLC25A6|293	3906.7674	SLC25A6|293	3453.9658
SLC26A10|65012	19.4728	removed	removed
SLC26A11|284129	442.6941	SLC26A11|284129	102.0191
SLC26A1|10861	41.8647	SLC26A1|10861	7.7287
SLC26A2|1836	871.2426	SLC26A2|1836	978.8426
SLC26A3|1811	175.213	removed	removed
SLC26A4|5172	10.9307	SLC26A4|5172	30.9149
SLC26A6|65010	173.6055	SLC26A6|65010	63.3755
removed	removed	SLC26A7|115111	134.0933
SLC27A1|376497	459.0902	SLC27A1|376497	1068.8822
SLC27A2|11001	83.5878	SLC27A2|11001	161.9167
SLC27A3|11000	470.9854	SLC27A3|11000	432.8084
SLC27A4|10999	1054.4928	SLC27A4|10999	341.2231
SLC27A5|10998	191.683	SLC27A5|10998	36.9162
SLC27A6|28965	36.6501	SLC27A6|28965	12.366
removed	removed	SLC28A1|9154	8.5016
SLC28A3|64078	6.7513	SLC28A3|64078	13.5253
SLC29A1|2030	997.2673	SLC29A1|2030	5825.5241
SLC29A2|3177	177.6917	SLC29A2|3177	76.4641
SLC29A3|55315	648.7703	SLC29A3|55315	167.7133
SLC29A4|222962	29.2557	SLC29A4|222962	1166.6506
SLC2A10|81031	2235.9749	SLC2A10|81031	466.0419
SLC2A11|66035	209.6126	SLC2A11|66035	179.6928
SLC2A12|154091	163.3178	SLC2A12|154091	74.9686
SLC2A13|114134	239.8328	SLC2A13|114134	380.6396
SLC2A14|144195	11.2522	SLC2A14|144195	10.0473
SLC2A1|6513	1642.5012	SLC2A1|6513	250.797
SLC2A3|6515	478.7012	SLC2A3|6515	536.3733
