gene_id	TCGA-BH-A0B7-01A-12R-A115-07	gene_id	TCGA-BH-A0B7-11A-34R-A115-07
LAMA5|3911	1560.0429	LAMA5|3911	2246.4394
LAMB1|3912	5478.9135	LAMB1|3912	3344.4109
LAMB2L|22973	14.6533	LAMB2L|22973	47.0436
LAMB2|3913	3984.6319	LAMB2|3913	6883.47
LAMB3|3914	692.6376	LAMB3|3914	4316.3574
LAMC1|3915	4887.4196	LAMC1|3915	5453.6038
LAMC2|3918	606.862	LAMC2|3918	4704.3591
LAMC3|10319	33.9528	LAMC3|10319	306.4307
LAMP1|3916	7626.1615	LAMP1|3916	6040.1381
LAMP2|3920	16023.2309	LAMP2|3920	5779.4562
LAMP3|27074	496.426	LAMP3|27074	88.4765
LANCL1|10314	1444.9607	LANCL1|10314	2585.6711
LANCL2|55915	443.5311	LANCL2|55915	726.8019
LANCL3|347404	5.361000000000001	LANCL3|347404	5.6107
LAP3|51056	2460.3288	LAP3|51056	1660.7682
LAPTM4A|9741	11019.2995	LAPTM4A|9741	7356.9271
LAPTM4B|55353	4158.3274	LAPTM4B|55353	2386.2754
LAPTM5|7805	5802.3588	LAPTM5|7805	1505.8265
LARGE|9215	482.4875	LARGE|9215	590.4186
LARP1B|55132	478.9135	LARP1B|55132	540.7855
LARP1|23367	7285.9185	LARP1|23367	4513.5952
LARP4B|23185	1318.0843	LARP4B|23185	1577.9025
LARP4|113251	1675.4825	LARP4|113251	1266.2926
LARP6|55323	162.9736	LARP6|55323	335.779
LARP7|51574	904.9321	LARP7|51574	1229.1757
LARS2|23395	562.1873	LARS2|23395	589.9871
LARS|51520	3039.3138	LARS|51520	4593.0082
LAS1L|81887	1162.6162	LAS1L|81887	1043.5909
LASP1|3927	11186.2044	LASP1|3927	4807.5097
LASS1|10715	20.9257	LASS1|10715	16.858
LASS2|29956	8942.1015	LASS2|29956	3339.6634
lowly_expressed	lowly_expressed	LASS3|204219	12.0846
LASS4|79603	1122.2302	LASS4|79603	971.0833
LASS5|91012	652.9664	LASS5|91012	854.1217
LASS6|253782	5133.2595	LASS6|253782	1909.7626
LAT2|7462	249.4639	LAT2|7462	100.9927
LATS1|9113	531.8084	LATS1|9113	1002.158
LATS2|26524	552.1801	LATS2|26524	620.6301
LAT|27040	260.0322	LAT|27040	107.4148
LAX1|54900	114.3674	LAX1|54900	28.9167
LAYN|143903	131.1651	LAYN|143903	187.7428
LBH|81606	1607.5768	LBH|81606	3050.4963
LBP|3929	80.0572	LBP|3929	20.7164
LBR|3930	1177.6269	LBR|3930	827.7946
lowly_expressed	lowly_expressed	LBXCOR1|390598	8.2003
LCA5L|150082	72.1944	LCA5L|150082	85.0237
LCA5|167691	242.6733	LCA5|167691	616.3142
LCAT|3931	37.5911	LCAT|3931	114.8036
LCK|3932	545.0322	LCK|3932	110.9193
LCLAT1|253558	575.0536	LCLAT1|253558	377.2119
LCMT1|51451	681.9157	LCMT1|51451	563.6599
LCMT2|9836	474.2673	LCMT2|9836	296.5041
LCN10|414332	14.0565	LCN10|414332	19.4217
lowly_expressed	lowly_expressed	LCN12|286256	19.8533
LCN2|3934	147.248	LCN2|3934	171.3423
LCORL|254251	74.0922	LCORL|254251	85.5158
LCOR|84458	192.0372	LCOR|84458	240.3755
LCP1|3936	6502.8592	LCP1|3936	2389.7281
LCP2|3937	607.5768	LCP2|3937	222.2702
LCT|3938	61.8299	LCT|3938	8.6319
LDB1|8861	1311.6512	LDB1|8861	1724.2123
LDB2|9079	507.5054	LDB2|9079	568.839
LDB3|11155	30.7362	LDB3|11155	41.8645
LDHA|3939	16033.9528	LDHA|3939	6066.0337
LDHB|3945	3303.7884	LDHB|3945	5751.8343
LDHD|197257	84.7034	LDHD|197257	140.2676
LDLRAD2|401944	172.1086	LDLRAD2|401944	88.7656
LDLRAD3|143458	966.0472	LDLRAD3|143458	1306.4307
LDLRAP1|26119	1181.5583	LDLRAP1|26119	828.2262
LDLR|3949	1032.1658	LDLR|3949	2113.0773
LDOC1L|84247	745.1751	LDOC1L|84247	1499.3526
LDOC1|23641	1226.233	LDOC1|23641	792.8356
LEAP2|116842	5.0036	LEAP2|116842	6.4739
LEF1|51176	410.2931	LEF1|51176	256.366
LEFTY1|10637	2970.7577	lowly_expressed	lowly_expressed
LEFTY2|7044	21.4439	LEFTY2|7044	7.3371
LEKR1|389170	18.5847	LEKR1|389170	31.0747
LEMD2|221496	813.4382	LEMD2|221496	733.2758
LEMD3|23592	800.2144	LEMD3|23592	1036.2538
LENG1|79165	122.5876	LENG1|79165	120.4143
LENG8|114823	1234.6497	LENG8|114823	5316.0855
LENG9|94059	104.1637	LENG9|94059	96.9486
LEO1|123169	1088.9921	LEO1|123169	677.6003
LEPRE1|64175	976.0543	LEPRE1|64175	444.9719
LEPREL1|55214	80.4146	LEPREL1|55214	506.6897
LEPREL2|10536	389.564	LEPREL2|10536	313.3362
LEPROTL1|23484	883.8456	LEPROTL1|23484	803.6254
LEPROT|54741	847.6197	LEPROT|54741	985.7143
LEPR|3953	524.4317	LEPR|3953	786.4048
LEP|3952	1385.99	LEP|3952	651.2732
LETM1|3954	1110.0786	LETM1|3954	813.9836
LETM2|137994	17.1551	LETM2|137994	12.0846
LETMD1|25875	543.96	LETMD1|25875	1485.1101
LFNG|3955	7246.2473	LFNG|3955	513.1636
LGALS12|85329	212.6519	LGALS12|85329	81.571
LGALS1|3956	4887.777	LGALS1|3956	1895.5546
LGALS2|3957	46.1044	lowly_expressed	lowly_expressed
LGALS3BP|3959	18585.4182	LGALS3BP|3959	4695.7272
LGALS3|3958	3382.4159999999997	LGALS3|3958	3342.2529
lowly_expressed	lowly_expressed	LGALS4|3960	12.5162
LGALS7B|653499	9.6497	lowly_expressed	lowly_expressed
LGALS7|3963	8.2202	LGALS7|3963	28.9167
LGALS8|3964	3642.4482	LGALS8|3964	1266.2754
LGALS9C|654346	13.2237	LGALS9C|654346	6.0423
LGALS9|3965	1373.4811	LGALS9|3965	440.656
LGI2|55203	305.5754	LGI2|55203	32.801
LGI4|163175	100.0715	LGI4|163175	103.1506
LGMN|5641	2873.4811	LGMN|5641	1250.7553
LGR4|55366	781.2723	LGR4|55366	1353.9059
LGR5|8549	91.1365	LGR5|8549	9.495
lowly_expressed	lowly_expressed	LGR6|59352	1092.3608
LGTN|1939	816.2974	LGTN|1939	1601.2085
lowly_expressed	lowly_expressed	LHFPL1|340596	15.5373
LHFPL2|10184	2292.3517	LHFPL2|10184	2791.1092
LHFPL5|222662	20.3717	lowly_expressed	lowly_expressed
LHFP|10186	1100.0715	LHFP|10186	1118.2564
LHPP|64077	226.9478	LHPP|64077	346.1372
LHX1|3975	28.2345	lowly_expressed	lowly_expressed
LHX2|9355	14.6533	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LHX4|89884	5.122999999999999
LHX6|26468	216.2259	LHX6|26468	186.8796
LIAS|11019	131.8799	LIAS|11019	347.8636
LIFR|3977	1070.4074	LIFR|3977	3832.1105
LIF|3976	122.2302	LIF|3976	392.3177
LIG1|3978	631.1651	LIG1|3978	713.8541
LIG3|3980	435.6683	LIG3|3980	688.3902
LIG4|3981	332.7377	LIG4|3981	431.5926
LILRA1|11024	8.5776	LILRA1|11024	5.6107
LILRA2|11027	57.5411	LILRA2|11027	13.811
LILRA4|23547	116.8692	LILRA4|23547	13.811
LILRA5|353514	17.5125	lowly_expressed	lowly_expressed
LILRA6|79168	44.6319	LILRA6|79168	6.107
LILRB1|10859	144.7462	LILRB1|10859	72.5076
LILRB2|10288	109.3638	LILRB2|10288	22.8744
LILRB3|11025	24.346	LILRB3|11025	8.1355
LILRB4|11006	584.346	LILRB4|11006	85.4553
LILRB5|10990	57.1837	LILRB5|10990	22.8744
LIMA1|51474	4407.0765	LIMA1|51474	3154.0785
LIMCH1|22998	8941.0293	LIMCH1|22998	1987.9154
LIMD1|8994	1311.7798	LIMD1|8994	1037.2033
LIMD2|80774	779.8427	LIMD2|80774	128.6103
LIME1|54923	121.1401	LIME1|54923	37.5011
LIMK1|3984	1143.6741	LIMK1|3984	675.4424
LIMK2|3985	2237.6698	LIMK2|3985	2643.5045
LIMS1|3987	527.5197	LIMS1|3987	330.5999
LIMS2|55679	384.5604	LIMS2|55679	732.4126
LIMS3-LOC440895|100271835	11.7262	LIMS3-LOC440895|100271835	11.3897
LIMS3|96626	9.3603	LIMS3|96626	7.6003
LIN28A|79727	15.7255	lowly_expressed	lowly_expressed
LIN37|55957	131.8442	LIN37|55957	74.208
LIN52|91750	134.3817	LIN52|91750	182.9953
LIN54|132660	370.2645	LIN54|132660	427.2767
LIN7A|8825	25.7327	LIN7A|8825	56.107
LIN7B|64130	16.4403	LIN7B|64130	21.5796
LIN7C|55327	709.0779	LIN7C|55327	815.2784
LIN9|286826	209.4353	LIN9|286826	206.7328
LINGO1|84894	938.1701	LINGO1|84894	82.0026
LINGO2|158038	11.4367	lowly_expressed	lowly_expressed
LINGO3|645191	8.5776	lowly_expressed	lowly_expressed
LINGO4|339398	35.025	LINGO4|339398	9.495
LINS1|55180	290.9221	LINS1|55180	447.1299
LIPA|3988	2415.654	LIPA|3988	1769.098
LIPC|3990	9.6497	LIPC|3990	31.9379
LIPE|3991	746.8799	LIPE|3991	684.0527
LIPG|9388	213.0093	LIPG|9388	40.5697
LIPH|200879	543.2452	LIPH|200879	181.2689
LIPK|643414	6.7906	lowly_expressed	lowly_expressed
LIPT1|51601	96.4975	LIPT1|51601	174.3634
LIPT2|387787	15.9328	LIPT2|387787	21.148000000000003
LITAF|9516	5366.3331	LITAF|9516	5906.776
LIX1L|128077	502.1444	LIX1L|128077	588.6923
LLGL1|3996	603.2881	LLGL1|3996	774.2771
LLGL2|3993	1719.4425	LLGL2|3993	734.1389999999999
LLPH|84298	695.6505	LLPH|84298	447.43199999999996
LMAN1|3998	2880.2716	LMAN1|3998	3820.0259
LMAN2L|81562	591.4939	LMAN2L|81562	794.1303
LMAN2|10960	6544.6748	LMAN2|10960	1917.5658
LMBR1L|55716	398.8563	LMBR1L|55716	416.4868
LMBR1|64327	1143.3167	LMBR1|64327	958.5671
LMBRD1|55788	999.6426	LMBRD1|55788	1799.3095
LMBRD2|92255	489.9929	LMBRD2|92255	281.83
LMCD1|29995	814.5104	LMCD1|29995	426.4135
LMF1|64788	248.3917	LMF1|64788	285.2827
LMF2|91289	848.1058	LMF2|91289	855.8481
LMLN|89782	301.644	LMLN|89782	321.9681
LMNA|4000	6918.1558	LMNA|4000	6873.975
LMNB1|4001	882.0586	LMNB1|4001	417.7816
LMNB2|84823	1134.3817	LMNB2|84823	723.7808
LMO2|4005	362.0443	LMO2|4005	296.5041
LMO3|55885	51.4653	LMO3|55885	113.9404
LMO4|8543	1265.1894	LMO4|8543	1301.6832
LMO7|4008	597.9271	LMO7|4008	791.1092
LMOD1|25802	484.2745	LMOD1|25802	2870.0906
LMOD3|56203	15.0107	lowly_expressed	lowly_expressed
LMTK2|22853	403.5025	LMTK2|22853	432.0242
LMTK3|114783	169.7641	LMTK3|114783	100.1295
LMX1B|4010	1338.4560000000001	LMX1B|4010	1262.4083
LNP1|348801	54.1208	LNP1|348801	87.2335
LNPEP|4012	360.4575	LNPEP|4012	407.855
LNX1|84708	523.2309	LNX1|84708	481.2257
LNX2|222484	421.7298	LNX2|222484	626.2408
LOC100009676|100009676	81.5475	LOC100009676|100009676	74.7216
LOC100101266|100101266	5.7184	LOC100101266|100101266	10.3582
lowly_expressed	lowly_expressed	LOC100124692|100124692	192.0587
LOC100125556|100125556	60.0608	LOC100125556|100125556	101.7695
LOC100126784|100126784	16.7977	LOC100126784|100126784	188.9642
lowly_expressed	lowly_expressed	LOC100127888|100127888	22.8356
LOC100128191|100128191	46.8263	LOC100128191|100128191	34.8511
LOC100128239|100128239	5.7184	LOC100128239|100128239	14.2426
LOC100128288|100128288	17.5125	LOC100128288|100128288	79.8446
LOC100128292|100128292	15.0107	LOC100128292|100128292	46.1804
LOC100128640|100128640	44.6748	LOC100128640|100128640	69.4864
LOC100128788|100128788	26.4475	LOC100128788|100128788	18.1269
LOC100128822|100128822	80.4146	LOC100128822|100128822	88.0449
LOC100128842|100128842	14.2959	LOC100128842|100128842	23.305999999999997
lowly_expressed	lowly_expressed	LOC100128977|100128977	9.495
LOC100129034|100129034	4103.1201	LOC100129034|100129034	2155.0281
LOC100129387|100129387	126.9264	LOC100129387|100129387	134.5188
LOC100129534|100129534	86.133	LOC100129534|100129534	93.22399999999999
LOC100129550|100129550	102.5733	LOC100129550|100129550	235.6495
LOC100129637|100129637	96.8156	LOC100129637|100129637	266.9616
LOC100129716|100129716	5.0036	LOC100129716|100129716	11.2214
lowly_expressed	lowly_expressed	LOC100129726|100129726	24.1692
LOC100130015|100130015	7.2945	LOC100130015|100130015	33.141999999999996
LOC100130093|100130093	46.787	LOC100130093|100130093	135.3043
lowly_expressed	lowly_expressed	LOC100130148|100130148	12.5162
LOC100130386|100130386	23.5883	lowly_expressed	lowly_expressed
LOC100130522|100130522	24.3031	LOC100130522|100130522	24.1692
LOC100130557|100130557	10.1823	LOC100130557|100130557	50.6085
LOC100130581|100130581	15.0107	LOC100130581|100130581	60.8546
LOC100130691|100130691	8.574	LOC100130691|100130691	17.2637
LOC100130776|100130776	94.2995	LOC100130776|100130776	218.8994
LOC100130872|100130872	224.8034	LOC100130872|100130872	36.6854
LOC100130932|100130932	53.6097	LOC100130932|100130932	28.0535
LOC100130987|100130987	5.7184	LOC100130987|100130987	17.6953
LOC100131193|100131193	86.133	LOC100131193|100131193	44.45399999999999
LOC100131434|100131434	9.6355	LOC100131434|100131434	123.0859
LOC100131551|100131551	5.361000000000001	lowly_expressed	lowly_expressed
LOC100131691|100131691	34.9249	LOC100131691|100131691	22.6241
LOC100132111|100132111	7.6555	LOC100132111|100132111	12.075999999999999
lowly_expressed	lowly_expressed	LOC100132215|100132215	18.5757
LOC100132247|100132247	47.534	LOC100132247|100132247	217.9543
LOC100132287|100132287	239.0994	LOC100132287|100132287	312.0414
LOC100132288|100132288	215.1537	LOC100132288|100132288	173.5002
LOC100132707|100132707	61.2545	LOC100132707|100132707	132.8485
lowly_expressed	lowly_expressed	LOC100132832|100132832	10.3755
LOC100133161|100133161	19.2995	LOC100133161|100133161	39.7065
LOC100133331|100133331	74.2638	LOC100133331|100133331	141.1696
LOC100133469|100133469	45.3896	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC100133545|100133545	23.7376
LOC100133612|100133612	11.0793	LOC100133612|100133612	7.3371
lowly_expressed	lowly_expressed	LOC100133669|100133669	19.4217
LOC100133957|100133957	8.6705	LOC100133957|100133957	6.0811
LOC100133991|100133991	37.8842	LOC100133991|100133991	35.3906
LOC100134229|100134229	433.1665	LOC100134229|100134229	132.4989
LOC100134259|100134259	5.361000000000001	LOC100134259|100134259	12.9478
LOC100134713|100134713	22.8842	LOC100134713|100134713	9.9309
lowly_expressed	lowly_expressed	LOC100144603|100144603	6.9055
LOC100144604|100144604	21.8013	LOC100144604|100144604	10.3582
LOC100170939|100170939	97.5697	LOC100170939|100170939	88.4765
lowly_expressed	lowly_expressed	LOC100188947|100188947	13.811
LOC100188949|100188949	15.0107	LOC100188949|100188949	8.6319
LOC100190938|100190938	33.238	LOC100190938|100190938	80.2762
LOC100190939|100190939	68.6204	LOC100190939|100190939	305.5675
LOC100190986|100190986	53.9671	LOC100190986|100190986	301.2516
lowly_expressed	lowly_expressed	LOC100192378|100192378	9.0634
LOC100216545|100216545	36.4546	LOC100216545|100216545	93.6556
LOC100233209|100233209	49.6783	LOC100233209|100233209	15.5373
lowly_expressed	lowly_expressed	LOC100240726|100240726	10.7898
LOC100240735|100240735	6.4332	LOC100240735|100240735	6.4739
LOC100268168|100268168	7.5054	LOC100268168|100268168	12.5162
LOC100270710|100270710	153.2809	LOC100270710|100270710	191.1739
LOC100270746|100270746	20.3717	LOC100270746|100270746	38.8433
LOC100270804|100270804	10.0071	LOC100270804|100270804	72.5076
LOC100271722|100271722	12.1515	LOC100271722|100271722	63.8757
LOC100271836|100271836	188.5597	LOC100271836|100271836	436.8407
LOC100272146|100272146	21.0865	LOC100272146|100272146	56.107
lowly_expressed	lowly_expressed	LOC100272216|100272216	7.3371
lowly_expressed	lowly_expressed	LOC100272217|100272217	22.8744
LOC100272228|100272228	10.3645	LOC100272228|100272228	86.7501
LOC100286793|100286793	160.4718	LOC100286793|100286793	198.101
LOC100286844|100286844	15.9507	LOC100286844|100286844	31.8688
lowly_expressed	lowly_expressed	LOC100287227|100287227	11.2214
LOC100288778|100288778	132.1873	LOC100288778|100288778	365.9387
LOC100289341|100289341	32.5232	LOC100289341|100289341	44.45399999999999
LOC100302401|100302401	14.3174	LOC100302401|100302401	19.905
lowly_expressed	lowly_expressed	LOC100302640|100302640	10.3582
LOC100302650|100302650	39.6712	LOC100302650|100302650	9.9439
LOC100303728|100303728	19.6569	LOC100303728|100303728	29.7799
LOC113230|113230	167.6197	LOC113230|113230	179.9741
LOC115110|115110	32.9986	LOC115110|115110	90.1424
LOC121838|121838	5.361000000000001	LOC121838|121838	28.9167
LOC134466|134466	14.6533	LOC134466|134466	140.2676
LOC143188|143188	7.148	LOC143188|143188	22.8744
LOC143666|143666	15.3681	LOC143666|143666	28.9167
LOC144438|144438	760.5432	LOC144438|144438	942.1666
lowly_expressed	lowly_expressed	LOC144486|144486	12.9478
LOC144571|144571	30.1001	LOC144571|144571	48.0017
LOC145783|145783	43.0236	LOC145783|145783	36.6897
LOC145820|145820	13.2237	LOC145820|145820	9.495
LOC145837|145837	86.4904	LOC145837|145837	50.0647
LOC146336|146336	9.2924	lowly_expressed	lowly_expressed
LOC146880|146880	181.7906	LOC146880|146880	444.3936
LOC147727|147727	351.3224	LOC147727|147727	883.9016
LOC147804|147804	125.8041	LOC147804|147804	158.3945
LOC148189|148189	48.6061	LOC148189|148189	56.5386
LOC148413|148413	422.6698	LOC148413|148413	300.4359
LOC148709|148709	16.0829	lowly_expressed	lowly_expressed
LOC149134|149134	11.4367	LOC149134|149134	6.9055
LOC149837|149837	117.2266	LOC149837|149837	44.45399999999999
LOC150381|150381	26.4367	LOC150381|150381	37.8981
LOC150622|150622	185.4896	lowly_expressed	lowly_expressed
LOC150776|150776	151.5368	LOC150776|150776	529.5641
LOC150786|150786	96.1401	LOC150786|150786	55.2438
LOC151009|151009	14.2959	LOC151009|151009	69.918
LOC151162|151162	1462.4732	LOC151162|151162	1383.6858
LOC151174|151174	6.7906	lowly_expressed	lowly_expressed
LOC151534|151534	68.8242	LOC151534|151534	69.4864
LOC152217|152217	212.2945	LOC152217|152217	204.1433
LOC152225|152225	13.9385	lowly_expressed	lowly_expressed
LOC153684|153684	51.8227	LOC153684|153684	43.1593
LOC153910|153910	9.2924	lowly_expressed	lowly_expressed
LOC154761|154761	30.3503	LOC154761|154761	120.4402
LOC154822|154822	6.351	LOC154822|154822	25.5158
lowly_expressed	lowly_expressed	LOC157381|157381	9.495
LOC158376|158376	19.2995	LOC158376|158376	23.7376
LOC158572|158572	21.4439	LOC158572|158572	43.5909
LOC158696|158696	17.5125	LOC158696|158696	9.495
LOC162632|162632	139.8749	LOC162632|162632	687.4536
lowly_expressed	lowly_expressed	LOC168474|168474	5.1791
LOC200030|200030	423.1594	LOC200030|200030	869.7410000000001
LOC202181|202181	48.6061	LOC202181|202181	98.4031
LOC202781|202781	92.5661	LOC202781|202781	255.5028
LOC219347|219347	36.836999999999996	LOC219347|219347	58.7354
LOC220594|220594	25.3753	LOC220594|220594	148.0665
LOC220729|220729	111.5082	LOC220729|220729	206.7328
LOC220930|220930	54.1601	LOC220930|220930	97.5399
LOC221442|221442	7.148	LOC221442|221442	137.678
LOC221710|221710	450.3217	LOC221710|221710	355.2007
LOC222699|222699	51.4653	LOC222699|222699	32.3694
LOC253039|253039	328.8063	LOC253039|253039	849.8058
LOC253724|253724	16.7977	LOC253724|253724	14.6741
LOC254559|254559	156.5404	LOC254559|254559	119.9827
lowly_expressed	lowly_expressed	LOC255167|255167	25.8956
lowly_expressed	lowly_expressed	LOC256880|256880	5.6107
LOC25845|25845	382.9271	LOC25845|25845	390.1208
LOC282997|282997	55.0393	LOC282997|282997	58.6966
LOC283050|283050	9.6497	LOC283050|283050	47.4752
LOC283070|283070	187.63400000000001	LOC283070|283070	118.2564
LOC283174|283174	9.6497	LOC283174|283174	167.4579
LOC283267|283267	155.8256	LOC283267|283267	205.4381
LOC283314|283314	55.5361	LOC283314|283314	163.47
LOC283392|283392	18.4203	LOC283392|283392	46.2451
LOC283663|283663	52.5375	LOC283663|283663	50.4963
LOC283731|283731	7.148	LOC283731|283731	8.6319
LOC283867|283867	5.7184	lowly_expressed	lowly_expressed
LOC283922|283922	22.1587	LOC283922|283922	166.1631
LOC284023|284023	61.1151	LOC284023|284023	200.6905
LOC284232|284232	20.0143	LOC284232|284232	17.2637
lowly_expressed	lowly_expressed	LOC284233|284233	19.4217
lowly_expressed	lowly_expressed	LOC284276|284276	17.2637
LOC284440|284440	47.534	LOC284440|284440	184.7216
LOC284441|284441	171.9085	LOC284441|284441	72.9391
LOC284551|284551	8.5776	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC284578|284578	98.4031
LOC284749|284749	8.2202	lowly_expressed	lowly_expressed
LOC284837|284837	172.2659	LOC284837|284837	64.7389
LOC284900|284900	96.5547	LOC284900|284900	213.9059
LOC285033|285033	31.5618	LOC285033|285033	45.2309
LOC285074|285074	106.86200000000001	LOC285074|285074	334.9158
LOC285359|285359	63.9743	LOC285359|285359	76.8235
lowly_expressed	lowly_expressed	LOC285419|285419	6.0423
LOC285593|285593	9.2924	LOC285593|285593	15.5373
LOC285629|285629	52.5375	lowly_expressed	lowly_expressed
LOC285830|285830	18.8885	LOC285830|285830	46.94
lowly_expressed	lowly_expressed	LOC286002|286002	24.6008
LOC286367|286367	20.0143	LOC286367|286367	115.6668
LOC286467|286467	22.1587	LOC286467|286467	38.8433
LOC338651|338651	250.8649	LOC338651|338651	41.1394
LOC338758|338758	29.3066	LOC338758|338758	75.0971
LOC338799|338799	142.9593	LOC338799|338799	394.04400000000004
LOC339047|339047	425.3038	LOC339047|339047	1018.5585
LOC339290|339290	243.3881	LOC339290|339290	769.9612
LOC339524|339524	152.1444	LOC339524|339524	112.6457
LOC339535|339535	43.2452	LOC339535|339535	27.1903
LOC341056|341056	11.0793	LOC341056|341056	6.4739
lowly_expressed	lowly_expressed	LOC342346|342346	7.7687
LOC344595|344595	88.9921	LOC344595|344595	190.3323
LOC344967|344967	5.0036	lowly_expressed	lowly_expressed
LOC348926|348926	98.9993	LOC348926|348926	97.1083
LOC349114|349114	103.6455	LOC349114|349114	118.2564
lowly_expressed	lowly_expressed	LOC349196|349196	10.9495
LOC374443|374443	154.39600000000002	LOC374443|374443	189.0375
LOC375190|375190	31.8084	LOC375190|375190	96.2451
LOC387646|387646	85.7756	LOC387646|387646	38.8433
LOC387647|387647	372.1301	LOC387647|387647	488.3945
LOC388152|388152	454.6104	LOC388152|388152	383.2542
LOC388242|388242	11.7941	LOC388242|388242	31.9379
LOC388588|388588	61.8299	LOC388588|388588	15.5373
LOC388692|388692	229.80700000000002	LOC388692|388692	511.8688
LOC388789|388789	538.599	LOC388789|388789	456.1934
LOC388796|388796	273.0522	LOC388796|388796	411.7393
LOC388955|388955	310.9364	LOC388955|388955	223.9965
LOC389332|389332	25.3753	lowly_expressed	lowly_expressed
LOC389333|389333	47.1766	LOC389333|389333	38.4117
LOC389493|389493	49.6783	LOC389493|389493	23.7376
lowly_expressed	lowly_expressed	LOC389705|389705	10.7898
lowly_expressed	lowly_expressed	LOC390595|390595	15.1057
lowly_expressed	lowly_expressed	LOC391322|391322	9.0634
LOC399744|399744	93.6383	LOC399744|399744	121.7091
LOC399815|399815	11.7941	LOC399815|399815	13.3794
LOC399959|399959	194.0672	LOC399959|399959	734.5706
LOC400027|400027	264.832	LOC400027|400027	365.1273
LOC400043|400043	144.0315	LOC400043|400043	192.4903
LOC400657|400657	214.4389	LOC400657|400657	394.4756
LOC400696|400696	9.2924	lowly_expressed	lowly_expressed
LOC400752|400752	16.7977	LOC400752|400752	50.9279
LOC400759|400759	16.0829	LOC400759|400759	28.0535
LOC400927|400927	18.4274	LOC400927|400927	42.1278
LOC400931|400931	5.0036	LOC400931|400931	56.9702
LOC400940|400940	38.9564	lowly_expressed	lowly_expressed
LOC401010|401010	55.3967	LOC401010|401010	23.7376
LOC401052|401052	166.5475	LOC401052|401052	88.4765
LOC401093|401093	54.6533	LOC401093|401093	128.2391
LOC401127|401127	6.7906	LOC401127|401127	7.7687
LOC401397|401397	444.2459	LOC401397|401397	549.4174
LOC401431|401431	40.821999999999996	LOC401431|401431	38.8908
LOC401463|401463	9.6497	lowly_expressed	lowly_expressed
LOC401588|401588	46.8192	LOC401588|401588	108.3297
LOC402377|402377	10.3645	LOC402377|402377	12.0846
LOC407835|407835	47.534	LOC407835|407835	39.2749
lowly_expressed	lowly_expressed	LOC440173|440173	12.5162
LOC440354|440354	132.4446	LOC440354|440354	312.8701
LOC440461|440461	6.4332	lowly_expressed	lowly_expressed
LOC440905|440905	173.3381	LOC440905|440905	159.2577
LOC440925|440925	19.6569	LOC440925|440925	14.2426
LOC440944|440944	127.5911	LOC440944|440944	349.1584
LOC440957|440957	122.945	LOC440957|440957	87.6133
LOC441046|441046	12.1515	LOC441046|441046	15.5373
LOC441089|441089	91.1365	LOC441089|441089	110.4877
LOC441204|441204	17.5125	LOC441204|441204	33.6642
LOC441208|441208	30.0214	LOC441208|441208	48.3384
LOC441294|441294	96.1401	LOC441294|441294	141.994
lowly_expressed	lowly_expressed	LOC441454|441454	6.9055
LOC441455|441455	8.935	LOC441455|441455	12.5162
LOC441666|441666	151.1794	LOC441666|441666	136.8148
LOC441869|441869	140.1001	LOC441869|441869	215.3647
LOC442421|442421	13.5811	LOC442421|442421	15.9689
LOC442454|442454	90.7791	LOC442454|442454	96.2451
LOC493754|493754	446.7477	LOC493754|493754	560.6388
LOC541471|541471	171.9085	LOC541471|541471	38.4117
LOC550112|550112	376.6869	LOC550112|550112	373.7592
LOC550643|550643	311.6512	LOC550643|550643	193.3535
LOC554202|554202	5.361000000000001	LOC554202|554202	28.4851
LOC55908|55908	14.2959	LOC55908|55908	6.9055
lowly_expressed	lowly_expressed	LOC572558|572558	5.1791
LOC595101|595101	107.8806	LOC595101|595101	171.2948
LOC606724|606724	63.2595	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC613037|613037	14.6741
lowly_expressed	lowly_expressed	LOC619207|619207	34.0958
LOC641298|641298	128.9207	LOC641298|641298	231.1351
LOC642587|642587	73.2666	LOC642587|642587	794.5619
LOC642826|642826	48.3738	LOC642826|642826	157.855
LOC642846|642846	42.5304	LOC642846|642846	260.2503
LOC642852|642852	980.3431	LOC642852|642852	371.1696
LOC643008|643008	24.6605	LOC643008|643008	11.2214
LOC643387|643387	36.0972	LOC643387|643387	34.959
LOC643677|643677	5.361000000000001	lowly_expressed	lowly_expressed
